milliseconds,C_m,C_e,H_m,H_e,L,Inflam,B,D
3600,9.997036993530303,10.045237249000762,9.973516513043213,11.506705757404287,1600.2915789408996,141.85566013037936,300.8679107274846,0.0
3700,9.99696050833507,10.046325369219382,9.973335066885657,11.561466096204526,1600.29980298491,141.85723042234628,300.90718766368843,0.0
3800,9.996935178714338,10.048128498120137,9.972678026003003,11.582421002710964,1600.3054737634432,141.90334386325821,300.938177200408,0.0
3900,9.996739586871236,10.048943058320013,9.971957958522545,11.67318292979315,1600.3072755187206,141.92664545514268,300.9573175816618,0.0
4000,9.996656217070841,10.051378601782556,9.970889833047764,11.668648955908386,1600.3175384172291,141.9192626832449,300.9670976871256,0.0
4100,9.996646179820912,10.052999362633106,9.970288886192156,11.726463914027454,1600.3337188724543,141.96341874702634,300.9834581850427,0.0
4200,9.996556937852606,10.054352354083944,9.969459669533373,11.799996555448265,1600.3318361109693,141.9761806011362,301.03354787958585,0.0
4300,9.99647796707788,10.05705861237291,9.969159210365493,11.839620680157141,1600.3440564978255,141.97320093096144,301.04013910605414,0.0
4400,9.996363693572198,10.057926345220018,9.967537351784486,11.842301520692649,1600.3481905401704,141.98289368380648,301.07310858710554,0.0
4500,9.996258384579594,10.060097774172899,9.9668295137903,11.914821880912058,1600.3554684141773,142.00134937538556,301.07495257269875,0.0
4600,9.996180221767288,10.061817161753776,9.966794470047677,11.946065095400659,1600.3711575251832,142.01768341656847,301.09931168698176,0.0
4700,9.996110635131387,10.063809363362893,9.965452916237982,11.995941993672602,1600.3760742323475,142.08082432445667,301.1510635402359,0.0
4800,9.99590932860221,10.06641882796737,9.965284279042669,12.02116258578089,1600.3828365588915,142.07201964074085,301.1474678839147,0.0
4900,9.995850648784979,10.066625942426121,9.964589034342906,12.098199207485791,1600.3906159158337,142.09424564025426,301.1940659827441,0.0
5000,9.99575656648274,10.069804912598627,9.963583635302244,12.09331656599416,1600.402728905756,142.14188254966498,301.20030991052374,0.0
