miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
4100,0.0,0.0,9.963720562012537e-09,0.0,1.3650109333090683e-10,3.1716986382872973e-11,9.108648031297097e-10,0.0,1.5999733973431286e-07,0.0,9e-08,0.0,2.0831109196473645e-10,1.3969005925663702e-06,6.469908338017543e-10,5.187241265296512e-11,8.22969225414925e-14,1.4995294346516284e-13,6.601868592007273e-13,6.575306360077327e-13,1.830040772664553e-08,1.6660927554204362e-09,3.325673376041053e-11,2.8478152193058893e-11,3.010733468523935e-09,2.4993751419600565e-09,6.155861278530122e-13,0.0,3.3998147676899138e-06,1.4012207700061483e-12,8.787060202612094e-11,1.43557312612464e-12,9.54324296152232e-11,0.0
4200,0.0,0.0,9.963304021008264e-09,0.0,1.3702593859456707e-10,3.116026234304657e-11,9.064718150712497e-10,0.0,1.5999719757335303e-07,0.0,9e-08,0.0,2.0826887679688243e-10,1.3966022688802047e-06,6.46804886764219e-10,5.365416163248165e-11,8.597952177891632e-14,1.5689862834969188e-13,6.961856895230852e-13,6.821005821422981e-13,1.8275534840867558e-08,1.6725493782711016e-09,3.442784521044241e-11,2.8968473114145278e-11,3.2000269769306466e-09,2.4993652808963994e-09,6.196192232180255e-13,0.0,3.399806509797274e-06,1.4250417329756296e-12,9.36352383984163e-11,1.465344414392849e-12,9.506510162676482e-11,0.0
4300,0.0,0.0,9.961842477407983e-09,0.0,1.3727640834920739e-10,3.081307458294068e-11,9.051886578824314e-10,0.0,1.5999704195074969e-07,0.0,9e-08,0.0,2.082794799950697e-10,1.3965023296312163e-06,6.44652138881119e-10,5.371768408286047e-11,8.70111350693087e-14,1.604714870848774e-13,7.204592624832049e-13,7.392651571492461e-13,1.819775193756054e-08,1.7232190236004738e-09,3.45972004702166e-11,2.97891019728831e-11,3.3358445516372197e-09,2.4993637289345593e-09,6.351205014593289e-13,0.0,3.3997983828817557e-06,1.4183289532838722e-12,1.0189898414219085e-10,1.491331803977521e-12,9.758245703551706e-11,0.0
4400,0.0,0.0,9.96244924067914e-09,0.0,1.3781114794740657e-10,2.9763238997968947e-11,9.04197320447599e-10,0.0,1.599969277214921e-07,0.0,9e-08,0.0,2.0820786073609756e-10,1.396261363025932e-06,6.429714255486054e-10,5.448388446201724e-11,9.146183103207065e-14,1.719862381426739e-13,7.718644873088813e-13,7.43962482104574e-13,1.8122518505484806e-08,1.8118489683348638e-09,3.588275461951653e-11,3.0421889864485994e-11,3.599883013260959e-09,2.499355173751977e-09,6.484773428974501e-13,0.0,3.399787846398657e-06,1.4526169992139791e-12,1.1264525440308446e-10,1.5445250270188403e-12,9.986883185643739e-11,0.0
4500,0.0,0.0,9.962054227497577e-09,0.0,1.3796991760030988e-10,2.864315430559442e-11,9.027543121709146e-10,0.0,1.599966820961934e-07,0.0,9e-08,0.0,2.0818418083643008e-10,1.396036340873365e-06,6.43485998651581e-10,5.673675458660536e-11,9.741462345078775e-14,1.7770544878410936e-13,7.842016275816136e-13,7.832295041397653e-13,1.8071263388173552e-08,1.8160939075073726e-09,3.699465795935506e-11,3.0937224138208605e-11,3.77281962749208e-09,2.4993560677256285e-09,6.552481213600257e-13,0.0,3.399770347082975e-06,1.4727958593402139e-12,1.1758253086530942e-10,1.5617289399105073e-12,1.038540767457368e-10,0.0
4600,0.0,0.0,9.961334688792263e-09,0.0,1.3923250145964057e-10,2.7230636327949103e-11,9.000170520953956e-10,0.0,1.5999657327215093e-07,0.0,9e-08,0.0,2.0811677498531453e-10,1.3959115748034682e-06,6.409654470773169e-10,5.741944392043204e-11,1.0168751650843448e-13,1.8801716663400858e-13,8.324396957538422e-13,8.272115156644418e-13,1.8021900243363794e-08,1.9114941127387465e-09,3.784317959154236e-11,3.124710045923324e-11,3.999612907121997e-09,2.4993466161861923e-09,6.562534481946747e-13,0.0,3.3997637847234546e-06,1.4613941651244357e-12,1.3039134321447783e-10,1.594314190493126e-12,1.0619316023877473e-10,0.0
4700,0.0,0.0,9.961294550772551e-09,0.0,1.392390511603202e-10,2.6364451997221605e-11,8.979030886129488e-10,0.0,1.5999633836172892e-07,0.0,9e-08,0.0,2.0807394413346168e-10,1.395653428626536e-06,6.397898432504634e-10,5.881572397451149e-11,1.0422142709944986e-13,1.9325051196435322e-13,8.611947908756683e-13,8.532030374674498e-13,1.7992355575700717e-08,1.9387752737441007e-09,3.7414640669126224e-11,3.162175504253812e-11,4.0700054500561005e-09,2.4993368736995956e-09,6.503813329215896e-13,0.0,3.399752115469841e-06,1.5006820802537486e-12,1.3726264327898525e-10,1.6451013040963814e-12,1.0736240712642199e-10,0.0
4800,0.0,0.0,9.960720937372476e-09,0.0,1.3960344710993636e-10,2.344179434476393e-11,8.971080700064226e-10,0.0,1.5999613952609785e-07,0.0,9e-08,0.0,2.0800556250411367e-10,1.3954375903927673e-06,6.395793205430122e-10,5.892467264255051e-11,1.0722209189469251e-13,2.0281082994217315e-13,8.851993883871281e-13,9.004314238862622e-13,1.7921333672219435e-08,1.9862307540799033e-09,3.931061322589981e-11,3.256686279752898e-11,4.3165345887953535e-09,2.499342152592368e-09,6.555686042118826e-13,0.0,3.399734127922184e-06,1.5307675189127085e-12,1.491530737597941e-10,1.681194949668794e-12,1.0882828283501501e-10,0.0
4900,0.0,0.0,9.960153687769505e-09,0.0,1.4017711460114108e-10,2.434807327848239e-11,8.932612607123587e-10,0.0,1.5999600651102003e-07,0.0,9e-08,0.0,2.0795143881056375e-10,1.395282346815302e-06,6.37898301051884e-10,6.154728749116769e-11,1.1205517942877161e-13,2.087301928482753e-13,9.28073936785863e-13,9.326023633518062e-13,1.7867918297060485e-08,2.0635198233655232e-09,3.970155047242731e-11,3.270656310235455e-11,4.57041839279646e-09,2.499326212987842e-09,6.726062134938656e-13,0.0,3.399725291781508e-06,1.5227529211658305e-12,1.5926232169846634e-10,1.718322337701372e-12,1.127686066136424e-10,0.0
5000,0.0,0.0,9.959920598466042e-09,0.0,1.3979009686787086e-10,2.1886430834252014e-11,8.918438728766472e-10,0.0,1.5999582706946632e-07,0.0,9e-08,0.0,2.0789935653327413e-10,1.3950847956948925e-06,6.37079699258599e-10,6.207870318325383e-11,1.1740761761187946e-13,2.1901556953249438e-13,9.631712750090232e-13,9.680072189744439e-13,1.7818697625554933e-08,2.1248268168552726e-09,4.0065158388189496e-11,3.2979081978035465e-11,4.672609255619126e-09,2.499334379864407e-09,6.781640381908983e-13,0.0,3.3997097898701596e-06,1.5271659685891628e-12,1.712229380743369e-10,1.722965388440902e-12,1.1248139730628834e-10,0.0
