miliseconds,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,pmTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR
1000,49.65446604446664,0.3548634475346363,99.99082036826596,0.014985165845436275,2.6331692555618298e-06,99.99205815447203,0.00977343771894775,201.97883718058625,0.00011504735140920623,44.507020355609924,0.012973255763419764,0.0,49.27930017947844,156.39196758293494,144.92356387366806,0.0006308607878431805
1100,49.612667812024796,0.37712161843282105,99.98547636111334,0.01086294011891078,-2.8411102695576057e-07,99.9903529870303,0.009369941910967381,198.6789782874751,6.916334068795142e-05,40.35119234934479,0.014443329050577505,0.0,51.54367829272751,159.22854306203087,137.19105853113072,0.0005907829125621935
1200,49.60473499808343,0.3843100382786503,99.98523739935246,0.013090708236729483,4.84132940735883e-07,99.99005354987536,0.010500558084786048,196.3748730999369,0.00011122332186109128,37.67519935739758,0.01576517542212286,0.0,54.91031588364471,162.22953295765103,136.7034262506115,0.0007692649585378186
1300,49.569175214814244,0.42161109898536986,99.98035450265701,0.018252660086353803,2.2429722781114848e-06,99.98685206611903,0.01536398526059187,195.06050099022895,0.00017029722789110193,32.769713353889124,0.01830406896390749,0.0,54.957844167284755,164.33985183829094,124.79144169148594,0.0009986001810206864
1400,49.52257249702718,0.481802100595127,99.97880304080107,0.020197985295128822,4.655176147857165e-06,99.98541487589478,0.019565966393800732,191.79250559040403,0.00020785814081834855,30.44798415914416,0.01896826440919256,0.0,58.707170362615024,167.12250736405537,120.78390025188955,0.0011029298014291792
1500,49.51384874237874,0.5108682216520715,99.97602770860885,0.025275621641858613,1.078328933575493e-05,99.98071335389855,0.022933830191990634,189.5001783676662,0.00022672965793178683,29.50372874623168,0.020810697339894667,0.0,61.74423708572495,171.04761866381662,116.52009239147456,0.001222821036056497
1600,49.43909170801903,0.5256262749312987,99.96993430245378,0.02955945503250132,1.3752183724242854e-05,99.97438746094376,0.020104639885720418,188.36892784608003,0.00029314896408243467,25.954804938872936,0.02204218374395645,0.0,64.25147534477496,174.95397181944958,112.4260888882307,0.001417766430166031
1700,49.41859438476872,0.5830540721268777,99.96885598856112,0.03155358383732204,7.2871203770624845e-06,99.97123227945868,0.025756492288974742,185.16246127670433,0.00037263215619960953,23.879496946543846,0.022895539207976594,0.0,66.32470262604919,176.290951917585,112.40095341757879,0.0016312717894225817
1800,49.37576026661653,0.593473305660873,99.96089011779341,0.03300568315733957,1.2224779060897962e-05,99.97176219543964,0.03242542390923252,181.69122852444522,0.00042708376016785334,24.036301736523438,0.024479736504311834,0.0,66.44209591009368,178.41237667212448,107.78481819437766,0.0018350329389902635
1900,49.37482824581506,0.6413465356463479,99.9577212745556,0.03939839050965584,1.7463041671116934e-05,99.96573635656063,0.03468855833522209,181.60435672122995,0.0004824416585216838,21.524285120250973,0.0264057048096369,0.0,69.06387561638343,178.5431745460204,105.21314433007501,0.0021657351062860705
2000,49.31905105890948,0.6805558934432435,99.95570697844788,0.042613955608140686,1.926789668245269e-05,99.96400132205554,0.035388421905150395,180.00266422510742,0.0005566726949621269,21.470146969305443,0.02652675178603543,0.0,69.40304991085307,180.73682019507316,98.3066934153744,0.0022791105040681097
2100,49.27984979128467,0.7034546578941567,99.95390836361469,0.0472999803366103,1.7932381840301162e-05,99.95763891150263,0.04057888480872484,177.5855216580381,0.0005598494375864403,18.791344030475596,0.0279435202199233,0.0,71.36196966791586,180.5610768166227,98.4185601978087,0.0023966358760949286
2200,49.275275345866646,0.7320160743840018,99.94375327943047,0.05271460839643932,2.9564844417527374e-05,99.95687128060943,0.043549412021973696,176.50405359169147,0.0006811616019211131,18.753901057502866,0.02859534925334295,0.0,74.99976344124659,180.78826718539017,92.26644973314555,0.0025276416099979803
2300,49.25516105835165,0.7576651674696263,99.94233221886724,0.05648376128647795,2.8702171099875313e-05,99.95149038443795,0.04758204579037898,174.5726120505745,0.0007217649654567641,18.556121507575895,0.029682423921847,0.0,74.68916037802958,183.20612624131573,93.07281083642741,0.0028324510411782016
2400,49.19790015693538,0.8125525427218834,99.9327516237666,0.061740059192393434,3.6042328382947196e-05,99.94806736943333,0.056035015057130384,173.01818330372996,0.0008128280888050169,16.70860479017238,0.030790321523276293,0.0,76.11142690382661,186.00959502924158,89.09353490987611,0.003121059183725464
2500,49.157385489588485,0.8489815579958016,99.92817787384448,0.07151230976867327,3.641234901957354e-05,99.93975504959762,0.05990920532288219,171.27909462323305,0.0008362745521140021,14.825794070880645,0.031223855559013698,0.0,79.27033097531435,183.2811949731883,87.5841280443431,0.0033096417425131064
2600,49.12983511569052,0.8434036202819889,99.92294989319842,0.07581117328016547,5.0261051855620125e-05,99.93553197099092,0.06256148164519207,169.8592249781543,0.000953798743025845,13.074913059996584,0.031870903180656995,0.0,80.57328602349463,186.92491520962747,81.90234815532668,0.0033873439383355556
2700,49.1047222542968,0.8841524190241729,99.92330223326745,0.07789618448808454,5.526348526956169e-05,99.93124055247064,0.06767800511998338,168.78805235584605,0.0009679764731112818,14.775479882659358,0.033382594667630626,0.0,80.8536875291392,184.7245979886961,83.9076086844381,0.003621655840292572
2800,49.073305596122175,0.916762544743155,99.91693551792628,0.08884971111188637,5.609125041346442e-05,99.92606115308251,0.07553267162546595,166.6222236901445,0.0010483925218262031,11.432694616164646,0.03373746337900296,0.0,81.51661290973536,188.09428852980585,78.64165118568556,0.003787926550650131
2900,49.04959684302962,0.9462367413592141,99.91201908158436,0.09436614748538204,6.568618206595864e-05,99.92273262501206,0.07520359516369463,165.81652753310638,0.0011240939837394513,11.026795019096722,0.03402423027106509,0.0,83.04327583849023,187.39990057487935,75.65983560728344,0.00401140161902323
3000,49.01350262432059,0.9743948234253756,99.90156361512796,0.09772656078694365,7.2805473125047e-05,99.91641001233258,0.08443550065018277,166.14581215911318,0.001262346625660931,13.351795582796507,0.03448873003644294,0.0,85.46013841187252,187.48259845577542,76.57470584223559,0.00407583230385989
3100,48.997238071682744,1.037247077453078,99.89527527477067,0.1015846654231194,8.416612892666425e-05,99.91065241162411,0.08776023207855464,163.5257532299424,0.0012694614704633674,11.305569635969233,0.03491880972869501,0.0,86.78674588256355,189.61100965664724,72.26192017701702,0.004166106839224874
3200,48.963625201626925,1.037741425468659,99.88716674971795,0.11489885764220564,9.008892673441296e-05,99.90953387889545,0.09409054240848617,162.67712672836421,0.0013819397887657261,10.79754790364352,0.03586586389947334,0.0,87.82453328003459,189.9157437266817,70.08661178712592,0.004554928362592007
3300,48.918805135033374,1.0672165299761696,99.88247335900799,0.11432296896508984,9.87125614878842e-05,99.90444777272889,0.09898371541003308,161.87621713014715,0.0014749608439614992,11.13421566849856,0.0360118262215814,0.0,88.25366218858584,187.9344531392296,71.48811471495179,0.004709452059757166
3400,48.87643410471001,1.1022537604081084,99.87095912215229,0.1268134617041209,0.00011318526727443118,99.89634242056157,0.10414424199606112,161.1378877619247,0.0015772714284008034,8.268259095467497,0.03744405553486077,0.0,90.66547590763814,188.11368631876942,71.00537062734082,0.004795190848276628
3500,48.86259891959673,1.143701756464692,99.86553090813112,0.13200762447369752,0.00011944429950434505,99.8908558803851,0.11063585566086112,159.98146290727357,0.0016515762432041676,7.882392331869578,0.037212490359893255,0.0,89.73151114164834,189.80871891992155,65.66636928054479,0.004880100686604131
3600,48.82040091660628,1.1908247548718855,99.85879644800426,0.14204199388747915,0.0001339622310420338,99.88835748127745,0.11170741401993295,157.96346895613263,0.0017588049703195167,10.49650753182493,0.037309638156878766,0.0,91.51717013216619,190.45434613331514,65.46417089954241,0.0050754854087521045
3700,48.79278641497097,1.1826776096822977,99.85447069402447,0.1513266794360861,0.00013967060811196383,99.88333783229366,0.12059858538058976,156.12950899225513,0.00185814334973717,10.956376641296837,0.03796680917806837,0.0,93.98334400532433,189.63189609397025,64.16540472223943,0.005089734283205247
3800,48.774876585601135,1.2265655306979928,99.84651340999298,0.15391191622255693,0.00015602418197301,99.87372623258729,0.12171066609252866,156.83326517444502,0.0018944734213035895,9.640275128290773,0.03820921284912539,0.0,94.48828960534595,189.85773909416022,63.76516440612533,0.005390878921657543
3900,48.74113898851173,1.2541760663102843,99.84060782301987,0.16351374979648645,0.0001649365744792887,99.8692459495266,0.12994997314217213,156.21810863297256,0.00204412553457037,9.528584952119218,0.037773971389843605,0.0,94.50695603605948,193.59710464219359,66.72360822650005,0.005418801720052819
4000,48.72853270099274,1.2731546284414734,99.82768265670026,0.16928504751126486,0.00017917090822712456,99.86149654420406,0.13504235384755092,155.0387522306642,0.0020894130708164907,6.793744865120526,0.03912294242124432,0.0,96.1087341886342,191.15060296985826,60.98686382192891,0.005634893622238823
4100,48.68367238703,1.3471937187163312,99.82266631257669,0.17898226284751173,0.00019278411711060354,99.85927916481138,0.13884822305257558,153.40773578020878,0.002144263018975129,9.608954246275792,0.03879885524550513,0.0,96.6984089970233,190.74102646485613,63.368696400003756,0.005733959341905004
4200,48.63983578431091,1.357499097726542,99.80908519159057,0.18718472045100687,0.00021349590180191444,99.85532852825729,0.14757967110636752,152.96633593362964,0.002257606927986738,8.200661822017151,0.03843459171496506,0.0,97.64951298770802,190.519078774333,62.72272345825375,0.005742602930160636
4300,48.612434809156944,1.3897648900386161,99.80047258519679,0.19985089645921555,0.00022453370391432436,99.84548248132234,0.15464232488680626,150.45037433633172,0.0023224922930794125,8.352908580765666,0.03924013104331938,0.0,98.04542118625591,191.41497523045732,61.68139612428789,0.005938999951076797
4400,48.579722272951045,1.4208994737101255,99.79311007431507,0.20242315651135853,0.00023988231548210687,99.8389719733568,0.16119306578489467,151.75156740016794,0.0024517154088319624,9.063396389807227,0.03916846294876589,0.0,97.98011112987044,192.2842555660059,56.040538888911684,0.006022907173784818
4500,48.54028433624432,1.4282141698623603,99.78145539245638,0.21830776315309952,0.00025486007986191155,99.8381652387974,0.16313475282883383,150.02908764864074,0.0025270033251113375,7.433779778033439,0.04027068638972604,0.0,100.57117392230063,191.03027043167972,54.515493401042086,0.006192588289265815
4600,48.52544577279932,1.4918736144509155,99.77531051181244,0.22155688903938348,0.0002776483746374625,99.82988681573902,0.16735635164761584,150.41448478490616,0.0026038637163951412,6.177739317156852,0.03994123911069007,0.0,101.87874148153834,190.99458909082392,53.253876671425154,0.006203633614746042
4700,48.50419557799606,1.493144416484115,99.76831832363013,0.2324762252960285,0.00029612258848874684,99.82591710784305,0.17736644531698767,148.498912763973,0.0027773132586353,5.31820734306973,0.039665531237304597,0.0,100.58511463818196,194.40308181798233,54.17736199639421,0.006254651477795341
4800,48.45010869754322,1.5368965695066312,99.75789766360256,0.2416452767042096,0.0003132153929802464,99.81868946341538,0.18103861007003852,146.83156311767596,0.0027860165720086354,6.146881737199753,0.03991757167714573,0.0,102.36189997991323,191.72748791609382,53.31935849151357,0.006331705831240611
4900,48.43591032607995,1.5737348771500563,99.74283069411504,0.25224357343396164,0.0003286537480940867,99.81319648330927,0.18875678698316664,146.409973306001,0.0029200350843813934,8.37763841003637,0.03954501229689656,0.0,104.10386002651488,194.74915155426433,56.52740162417618,0.006355200459199496
5000,48.40635056997801,1.5928970728924188,99.73469056527253,0.25989995605143645,0.00034334704946922427,99.80946207171532,0.19456481982984872,147.64106739245747,0.00305225380101102,5.008607247030027,0.040244101110044665,0.0,104.63063361137581,195.4162128915052,49.948194849638526,0.006566651655334816
