miliseconds,IR,pIR,IRS,pIRS,iIRS,Akt,pAkt,mTORC1,pmTORC1,mTORC2,pmTORC2,imTORC2,mTORC1_DEPTOR,mTORC2_DEPTOR,DEPTOR,pDEPTOR
1100,49.617246666065185,0.3701658705926123,99.98911361195593,0.017102795549990283,4.709415396194257e-06,99.99003653976654,0.008974466324047399,198.6271222631531,0.00011189746265245992,40.71965421830179,0.014981984065864977,0.0,52.11095994529992,160.78549215622195,137.70625835842588,0.0007882357806975248
1200,49.585644478052735,0.39392210697856056,99.98268110548986,0.016985032511725538,1.2378365614107068e-06,99.98958453808272,0.00899900583338021,195.72323857732488,0.00012014314160408549,39.10819340926193,0.016363963912778102,0.0,54.70543710149341,163.59249681683775,135.6656597000882,0.0007876374952194815
1300,49.55093229455544,0.4462742903054917,99.97764510919511,0.019249729962328373,-5.682137794817373e-07,99.98715978091572,0.01138926853098663,193.7330265550875,0.00017317212404252243,32.156040138790296,0.01829361531513529,0.0,57.00825789178385,166.29798289178163,127.1388540376823,0.0009171440044994563
1400,49.51571141603321,0.4551107467282916,99.97800894072525,0.025142713845299737,8.725259637300775e-06,99.98104576034187,0.017298024464508743,192.43288045633935,0.00017047594153596994,29.64611537569385,0.01973520120326142,0.0,58.241672569466424,168.0326243708488,122.96971288534577,0.0012035426362624168
1500,49.50455706854638,0.49964547356264105,99.9741160117829,0.024364041749801217,7.38448836688308e-06,99.9820626031809,0.018987417673089577,190.02922341452967,0.0002500937804923457,30.37318780163301,0.02067272517938892,0.0,60.564549038772604,171.29557048463556,117.28124298807846,0.0012772985807934152
1600,49.473973771743744,0.5441373974361089,99.97129629610602,0.025581603732462384,4.3595179233377225e-06,99.97582060493713,0.0247578524524678,187.64017902608873,0.00033330770580571566,24.970024103582702,0.022381300328224767,0.0,64.07204355535028,172.58945610708037,112.86020180525593,0.0014066234567745705
1700,49.445113600731936,0.5688706619358654,99.96486565963491,0.035301501646820416,1.479313247119239e-05,99.97397271554057,0.027637110984231203,184.9394154400523,0.0003297650606684382,26.68690520629144,0.022906525324928977,0.0,64.74381746359128,173.9428597369318,111.68785482628178,0.0016613885364909202
1800,49.379712287705665,0.6178084878859101,99.96761750758591,0.034869511618574794,1.4046704912134956e-05,99.96746984331662,0.028157997394055587,182.66973715704907,0.0004238383655041003,21.513528827216078,0.02487090735146293,0.0,67.03777545815397,178.17040958951281,103.4522539810587,0.0017848363496629745
1900,49.362395310970186,0.6502162128799435,99.96350780920689,0.041097115701678184,1.480061931756878e-05,99.96951560956337,0.03658664362697002,182.5197550049661,0.0004792368980271084,22.35500875421628,0.02643695633485139,0.0,68.07923127760401,180.45960411377987,103.8140688847736,0.002109173978739768
2000,49.355132921093144,0.6675503186639034,99.95702997606779,0.04790424420931269,2.0751870171422004e-05,99.96546167330665,0.03431500474744088,178.4743080189766,0.0004826266151530098,20.852534936514115,0.026642841777389105,0.0,71.6952796010272,179.69310453458874,97.69048216020883,0.0022311857857440767
2100,49.32025607879222,0.7012409621141082,99.949608825438,0.046488252190784604,2.3416065555206324e-05,99.96155050611031,0.03930096110845381,176.5785272682772,0.0005922926754553966,20.038420636196086,0.028119988680493615,0.0,73.16036620687724,183.04256767186433,96.77518119991086,0.002465803711170071
2200,49.29084129216772,0.7377123270235657,99.9479411679287,0.05320533222423558,2.2214998598212626e-05,99.95448030087104,0.04407269038471049,177.00067226546207,0.0006598687087286502,19.25695654368691,0.029656429309953845,0.0,74.59263124811085,180.95027120445923,91.97544500474574,0.0027161394324039943
2300,49.24413383302846,0.7580399654492582,99.94254571183724,0.058278073093115924,2.9574190791997525e-05,99.94970321492995,0.04943808579768491,174.81481534908679,0.0006836320348734362,14.906273579238214,0.029812881807957742,0.0,76.18358133379148,183.22029776712594,92.56240223627836,0.002869985275976283
2400,49.19802368540107,0.8011231676956626,99.93335251926932,0.06217228964779238,3.3263149520235064e-05,99.9458038346425,0.05204020391551176,173.7577293679847,0.0007858682136889827,14.352550760430265,0.030709135721479677,0.0,78.06979397265536,184.11773314355307,88.80528713127408,0.0029212081750972117
2500,49.176355467052765,0.8365947017557902,99.93114606010562,0.07174345926519814,4.276677869742172e-05,99.9419891322761,0.05627625241620982,172.23965248146135,0.0008612760803848465,17.004572845885736,0.03206519637847986,0.0,78.54947377315764,185.05214768899611,86.70196727658329,0.0032897264922834555
2600,49.13163427145158,0.8717935037254154,99.92261381987764,0.07593278919205641,5.2261510275681565e-05,99.93692674143632,0.06219416752999105,169.89646393964787,0.0009661547402800422,15.09756474907472,0.0317937002740518,0.0,79.25347606802325,187.3897977612329,83.8224889614728,0.0034847971087556464
2700,49.09078413742884,0.8972540432424094,99.92325879000425,0.07794220208767752,5.4768951173225105e-05,99.93487713910679,0.06970501589064458,169.11621092402626,0.0010406717405182016,12.096782875992217,0.03367765970442769,0.0,80.95240983215328,185.75084368890444,84.84981738632462,0.0036117641024393144
2800,49.07541078007808,0.90105969909489,99.91430234128339,0.08773667421448689,5.849431920696005e-05,99.92725181889405,0.07268521286377465,167.4606396298957,0.0010335521379763737,11.81878854462034,0.03387009172376892,0.0,82.0846001099147,188.43337781311473,78.06576229013987,0.003760617998983933
2900,49.0570994898785,0.9367498825356226,99.90752110623369,0.09533760931334472,6.528581534577762e-05,99.9250664603548,0.07469162361259489,166.62545819502816,0.0011066470964154413,10.446595525689835,0.03434195856126825,0.0,84.86388196181751,186.161480508616,77.287077309481,0.0039050035266438832
3000,48.99887650722918,0.977846592903343,99.90562337904507,0.10032465294892098,7.90504973385215e-05,99.91447793482332,0.08363759138860558,164.86076093834927,0.0012663671585303876,12.481545230927333,0.034929164539338614,0.0,84.83219157905903,188.13125128507244,75.83937205606847,0.004109759682872814
3100,48.971344201844104,0.9994945039959966,99.89847167868007,0.10124519971527932,8.65601472792388e-05,99.91511004674175,0.0894659010645836,163.58952768741045,0.0013023271910347755,11.991183730540454,0.03576582781430333,0.0,87.2206733592064,188.19003852559698,71.84423921364262,0.004371906968072534
3200,48.94878154695645,1.0701587060533808,99.88904185378357,0.10896225269690034,9.121602638558693e-05,99.90731958740038,0.08955265721183066,162.47189314853168,0.0013748660730385014,9.355126542035986,0.036142230246627764,0.0,88.74189141570139,191.17280089342964,72.36687093313535,0.004395188701133853
3300,48.9399998482421,1.096082163436386,99.8845468783083,0.12028511158280097,0.00010253757592498687,99.9036301400485,0.09474766659161242,161.26070852491816,0.0014388619013964241,11.852541683212811,0.036836883945580615,0.0,89.88315175693637,187.68672000167982,69.918014559016,0.004630216662705992
3400,48.908895292470916,1.1333651169083654,99.87688634164911,0.1259062162202676,0.0001154408131510315,99.89864179495146,0.10476257761573939,159.04591470520873,0.0015304161610340144,8.272671603457603,0.03649928341774946,0.0,88.62974686393098,191.8848931574477,72.60802833937073,0.004665078523540775
3500,48.840016571038966,1.1432927960997477,99.86989466301178,0.13547454647659923,0.00011886658243348406,99.89191069961302,0.10670472448372274,159.1031140380346,0.0016170218643667843,8.874602689573946,0.03685459336578783,0.0,92.05176737378866,188.39146185550084,66.38025641685172,0.0048322525315260215
3600,48.849777951577074,1.1497805683911566,99.85696210053612,0.14024953979605065,0.0001333427909668562,99.88759297028528,0.11338606135504915,157.07633950165973,0.0017462657878092333,11.146312789346105,0.037475518907546086,0.0,91.94768561578981,192.0770334100536,67.74270563019049,0.0051298891044315505
3700,48.815159702138715,1.1808474514242315,99.85370918643449,0.14796144851308438,0.00014048406731199077,99.88031190545539,0.11633246683180817,156.046218918732,0.0018231868195454917,8.399733977480123,0.03765547494993634,0.0,91.73494720141677,189.60247230338774,64.54757883018074,0.0052774535748908
3800,48.76680951913297,1.2453704479572127,99.84491671639826,0.15271746266971817,0.00016041989653762983,99.8725891708053,0.12647924797356797,156.12707959016637,0.0018902900222176346,9.944563437272997,0.03788766507659574,0.0,93.86973977369011,192.58050002878306,63.811284960893495,0.005345914388363323
3900,48.73020765050731,1.280110759793953,99.8381431867674,0.16301847619396492,0.00016568782133926903,99.86985757460175,0.1318457728125655,155.7288153719169,0.0020319470227863627,7.338516693535284,0.038823744857230225,0.0,93.54984000082692,192.02420127974935,66.15105228586923,0.005453385927417636
4000,48.70799241412228,1.2843571109972198,99.83194714824191,0.17233795162822055,0.0001853028972995965,99.86557549287959,0.13322245390696236,155.2310660155492,0.0020533360797359694,6.579382279032688,0.039235287357937916,0.0,94.59959373266044,190.64121456724016,59.83930896486121,0.005507374219244031
4100,48.6971065845675,1.3261579123015936,99.82387428124511,0.18155275729762246,0.00019226779572912347,99.85964447079917,0.14444937912204409,152.86561792788822,0.0021924590844110713,9.746551391034602,0.039501019056358756,0.0,95.96404636023297,190.56139646672156,60.021341612189026,0.005722753886069838
4200,48.644925363557654,1.3455451400604668,99.80988824866364,0.18435517395801443,0.00020659418486091251,99.85315505565272,0.14631142727735819,152.54563714998295,0.0023127579667049088,7.776536137687622,0.03973796205795843,0.0,96.30149444321765,193.4347747120116,58.98627661775947,0.0057206218424406775
4300,48.60771007938576,1.3720719020127232,99.80354057496943,0.19697761568709468,0.00022268822084441306,99.84953239036041,0.15198611484978233,152.57544915861513,0.0023278824963885985,6.606012008096982,0.038762623133417454,0.0,98.90517273703304,191.15297258254128,56.65249593827667,0.006003546089950438
4400,48.59314321768884,1.4377648509719492,99.79239974511641,0.2062575539528137,0.00024500219233016413,99.83999245322968,0.1584740025821089,149.78317581933428,0.0024886326854042166,5.97652132823395,0.03928263286865861,0.0,98.78005888924423,192.48465321311,58.69553690211435,0.005904666171864334
4500,48.55369407837692,1.4454824149232577,99.78196656102126,0.21210208962122298,0.0002575674089706953,99.8364939249841,0.1634030799942029,150.74079416395622,0.0025060738890069546,6.006762750770964,0.039872565516569744,0.0,99.65440653799216,193.99503267281315,57.69175429968862,0.00619035115355207
4600,48.50351400217749,1.4715341574837981,99.77157022338989,0.22221763641078968,0.00027921448964279225,99.82915431414071,0.16917892851802543,150.60437633032134,0.002614625300357867,8.08808998590868,0.040003058952085044,0.0,101.5026202574632,193.7909725246674,57.85517440121715,0.006191919768078367
4700,48.50121474605679,1.4995387213073414,99.76490553517701,0.22993929942883062,0.00029429189595676333,99.82593493389719,0.17740517219552923,149.47516972086757,0.0027540052346533713,4.885305666789516,0.039961963596945274,0.0,102.16869258999685,194.29093808354787,57.926249403200714,0.006258387829536656
4800,48.46058417924302,1.5117140696891658,99.75641413854218,0.24250111182840264,0.00031089785361145385,99.81987489583732,0.18068243392998504,146.91845588455777,0.0027988094508738168,4.720741467819695,0.04068091401119257,0.0,102.06676834757063,194.3943301217577,52.24424993124452,0.00632195378269153
4900,48.450283447789005,1.5566319584725261,99.74717028576663,0.2540649931055054,0.00032845888076574897,99.81001625921752,0.1844721896734454,147.6345801611202,0.0029040763825548327,5.330688616284497,0.04066801176003393,0.0,102.22867449652897,194.85445976906678,50.38904746759672,0.006475118953440116
5000,48.42066819555281,1.6077803352919746,99.73338499982695,0.2648661447216097,0.0003476943871144545,99.80543773248064,0.19406080537138723,145.58646693915028,0.003059157983523099,8.128149137865382,0.039910392485238276,0.0,104.22287963775094,194.2542381561369,51.35285646477295,0.006545532566387364
