miliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
2000,-2.1320503176548474e-23,9.540474805864202e-15,1.9782671982163017e-06,478.8902318747111,21.414744084181958,400.555387105553,39.29783409560058,0.0033722958766110415,90.13754042496761,9.865208957693866,1.190473235694086e-10,29.448453654546576,25.35023508658848,1.661712388947508e-10,74.79914396667208,7.693484660086552e-08,3.4443593372988775e-06,99.99999682193597,-2.3596098607237588e-20,0.003985025910734832,2.452322789015541e-12,99.99958751097768,3.749618013637302e-11,39.99991203635253,360.0000895974704,2.2702043435797352e-21,-3.689838238967318e-25,0.00038541560553930843,1.0123007882988849e-08,99.9597467614466,0.03816619735375774,-1.6861234765495088e-17,9.504648882246722e-17,2.034831404091342e-09,1.9986329539859355,1.159658606180252e-16,100.0,599.9999999999998,1.1083824546417968e-13,5.474158184164853e-15,599.9999999999983,1.7677611758998412e-12,-6.337504111423538e-16,600.0,-9.944941607954664e-20,1.99598316853972,99.9999991260685,5.829036052007486e-18,9.997995123258505,1.5815151782121723e-07,2.8921252793325552e-11,4.265124790387422e-29,1.0339992115402391e-10,-4.7018111450532046e-33,1.4980494617466526e-21,1.6830099238368417e-29,1000.0,1.2966107249103124e-47,-3.1977866817464776e-21,7.75924849855457e-07,199.99999983114202,7.713415046708012e-07
2100,-7.523705326428687e-24,8.986289115409796e-15,2.172139496901951e-06,477.8427764057423,22.81864487590721,395.19498206705816,40.26057332455863,0.003418584926177438,90.14286530001093,9.84875377184866,1.2410358662424431e-10,29.44913071065311,25.353271743755876,1.809286986420928e-10,74.78757023902149,7.61355266649506e-08,3.824885840063483e-06,99.99999619169056,-1.3107100630126392e-20,0.004150907303110423,8.340079399782601e-12,99.99958263373283,3.788259849382626e-11,39.99990911427675,360.00009440582465,2.0800934904545684e-21,2.1614594150790042e-24,0.00040881740936555557,1.2984607021275855e-08,99.95775992824763,0.04214173780416639,5.9972949639385e-16,8.557565149726445e-17,2.2636736535967267e-09,1.9986460812892657,-6.109909863197883e-17,100.0,599.9999999999998,2.5553711085074195e-13,5.7297058775772036e-15,599.9999999999984,1.269484050936737e-12,6.674617478883763e-14,600.0,-1.3940929944341008e-19,1.9959470531536763,99.99999901128463,3.311650472563278e-18,9.997868586867174,1.7055227312365388e-07,3.206855508771675e-11,6.602592458440386e-29,8.330637508232116e-11,7.257223355651821e-33,6.601691716538782e-21,-2.578773094155579e-30,1000.0,3.951262040464791e-47,-3.4951891063331845e-22,8.339914765452024e-07,199.9999998169539,8.426863739347016e-07
2200,1.6172128953567504e-23,2.2596092524214596e-15,2.2499205894091634e-06,476.9257575861087,23.900933411400977,392.1344060202452,43.80095575108712,0.003384868920388505,90.15073864900721,9.843469663205996,1.3394266008450574e-10,29.4117384567478,25.37488295556483,2.1617451037843577e-10,74.77755615127774,8.083966262549666e-08,3.971554195349031e-06,99.99999603880904,1.2214515257414244e-20,0.00450515979217,8.508400571239163e-12,99.99957462577005,2.7111874405013364e-11,39.999905542110625,360.0000964007958,4.3467256356446706e-20,8.47239549268931e-24,0.0004466130438322256,1.2030049644783276e-08,99.95594223493889,0.04453322990424207,6.195035304509239e-16,1.4563355899689454e-16,2.29272903108383e-09,1.9985159404828816,-2.2074969454436715e-16,100.0,599.9999999999999,2.850276944916363e-13,6.789492005320645e-15,599.9999999999982,1.9330933763230913e-12,2.0731122949561206e-14,600.0,3.3608764880872303e-19,1.9956579747533885,99.9999989034065,-1.143557741917897e-17,9.997794625366632,1.7634976821045835e-07,4.2537485299338264e-11,-2.461177195189573e-30,1.578161823431963e-10,-1.978780498574869e-34,5.435002239698088e-21,-1.5624602080214387e-30,1000.0,-3.593707690714758e-47,1.3858968755055464e-21,8.565170931631386e-07,199.99999981280604,8.632999736817794e-07
2300,3.28003907096114e-23,1.0719958886200396e-14,2.236308811983476e-06,475.2139049975072,23.96836868306353,384.50983839061894,45.48024354927053,0.0034139528664392715,90.15789449457057,9.837633248240186,1.36635628105618e-10,29.383483440695517,25.38968621527437,2.3132310633720292e-10,74.76161191321472,8.599250359767756e-08,4.3486798017966585e-06,99.99999598525629,1.6040149841021036e-20,0.004503715905171899,7.135923459698656e-12,99.99954079174725,5.2021214527928485e-11,39.99990084127788,360.00009963559035,4.02835943278502e-20,7.456318657493885e-24,0.0004722405105703361,1.6955952054404715e-08,99.95388189527829,0.04533719504346415,6.1710351597987e-16,1.4503190079494173e-16,2.490195548061593e-09,1.9984294841404533,4.462332209366285e-16,100.0,599.9999999999998,4.794682327945258e-13,3.4295142480022287e-15,599.9999999999975,1.6576319638152846e-12,1.686689626047216e-14,600.0,-8.896930225218317e-20,1.9953834336367546,99.9999986568093,-4.361042760809681e-18,9.997697140473857,2.0912369873708106e-07,5.948663190435957e-11,1.845292697260811e-29,1.58172555259042e-10,3.9118619056389285e-33,4.6516842459970415e-21,3.2189663360907484e-30,1000.0,3.099673934548258e-47,6.978550144065975e-21,8.914881998641238e-07,199.99999980421828,9.382044894205816e-07
2400,4.643741175627773e-24,1.833547397510937e-14,2.4439405321756963e-06,474.19318476470534,24.748811179814034,381.3928437320562,46.573196584036566,0.003397040821624096,90.16051211075433,9.837833941252374,1.630240533275384e-10,29.36772364186779,25.39828831525497,2.263773320568274e-10,74.76413670755159,8.804234495744518e-08,4.486785750002347e-06,99.99999564955556,1.4310864041093892e-20,0.004799979530203162,1.1739590459364973e-11,99.99950919009662,6.326888040424113e-11,39.9998949193907,360.0001048915795,4.470859641003156e-20,9.79083819915366e-24,0.0004916597866152004,1.6314993649434956e-08,99.95315986718147,0.048675603366101605,1.1185643542604267e-15,1.8608699738999868e-16,2.9841186292110725e-09,1.9984062540239709,-1.2148461936211752e-16,100.0,599.9999999999998,5.650204827807378e-13,1.8852174069655637e-15,599.9999999999981,1.9871416198246824e-12,5.992469365391869e-14,600.0,1.9177804865266951e-19,1.995108123161525,99.9999985650521,-3.269851110574555e-18,9.997592750004234,2.1888734759346927e-07,6.963998726500992e-11,6.241603323161282e-29,1.7836448207763908e-10,5.426368670220252e-33,6.14345137662163e-21,2.5033414532269437e-29,1000.0,4.568300998228769e-47,9.149446034440882e-22,9.613848420784254e-07,199.99999978575096,9.421252954865307e-07
2500,-8.458352164623418e-26,2.0949862516860792e-14,2.5288112944419927e-06,473.8688782420888,26.25511411747176,377.70850585457487,48.0942957619348,0.003430578218585767,90.17189771466502,9.826010305001995,1.7458232739736196e-10,29.305668212040953,25.43460243097858,2.729592349311667e-10,74.74456793032694,9.06406715616564e-08,5.199692179409027e-06,99.99999506541816,5.840096896320274e-20,0.005076859287249476,1.3662600812535282e-11,99.99948832776953,7.050621164636512e-11,39.99988858246814,360.0001120014503,3.87964319846718e-20,2.45653888349676e-24,0.0005036607763452789,2.2554783813001886e-08,99.95001131918443,0.04907381149384322,7.02395006008571e-16,1.8957320251536561e-16,3.186125900776826e-09,1.9983116170158164,5.484325183770902e-16,100.0,599.9999999999995,6.566670836336086e-13,3.0392036041709777e-15,599.9999999999975,2.613191614414638e-12,1.0047868008946751e-13,600.0,-1.1151018604383911e-20,1.9951027556804173,99.99999850566658,1.1068880359740768e-18,9.997565337701952,2.4071300831782894e-07,8.232849152848658e-11,-5.963487167483006e-29,2.226721227162941e-10,-6.91089984021919e-33,1.0515196936342424e-20,2.651966263922503e-29,1000.0,-2.0663718318182226e-47,9.463357361635927e-21,1.0010166286693695e-06,199.99999977234782,9.895927550234295e-07
2600,1.8201425143140528e-23,1.919585409466218e-14,2.5466382690274702e-06,472.55103174432287,26.591352786984157,375.4157387957786,48.56257769746997,0.003390945648808783,90.17797477674394,9.821158344941194,1.8948410281779907e-10,29.290680459118796,25.43671754866983,2.6745259191757335e-10,74.73803716926992,9.531649960301149e-08,5.071850675225739e-06,99.99999472276635,4.3979266402354416e-20,0.00508827157642499,1.578623323599377e-11,99.99949297306237,7.30580915451173e-11,39.99988634773775,360.00011237128007,5.062636893350798e-20,6.767917448254143e-24,0.000519388919926617,2.103010663081126e-08,99.94935485288273,0.05198041712222184,1.5706890963271037e-15,1.985238130536118e-16,3.259620627226411e-09,1.9982317498327806,6.027186232246581e-16,100.0,599.9999999999997,5.808710483337785e-13,1.0035292430569694e-14,599.9999999999956,3.995930509058576e-12,5.4403080084819847e-14,599.9999999999999,2.2602840678629237e-19,1.994700858618977,99.99999847355976,8.379157396034407e-18,9.997400356984281,2.5231964567525764e-07,1.0477581691430668e-10,-1.6329421628495662e-29,2.409244104762322e-10,3.410109380093836e-33,5.14631307773615e-21,1.0953267404441704e-29,1000.0,3.1321467622030946e-47,1.2627619811595067e-20,1.0417648934652989e-06,199.99999974356203,1.0504140541512562e-06
2700,3.121062362415183e-23,2.1027911723057672e-14,2.717584319845216e-06,472.0081546236946,27.324373199881887,374.4936885549037,50.48334911396594,0.0034143424228498245,90.1856934140503,9.809582415288283,1.9706953562615106e-10,29.278310164405063,25.448479797624998,2.935017103505346e-10,74.72152872256407,9.943955621737629e-08,5.924801268014409e-06,99.9999940586676,1.2197879422180797e-20,0.005453257793617294,1.829419048806096e-11,99.99945018567756,7.826565563703592e-11,39.99987962500388,360.0001178391224,1.021555010678505e-19,6.638908901194999e-24,0.0005261035917127547,2.609694842703052e-08,99.94801703477327,0.05252422112021082,1.4775605202026416e-15,2.8843183116747613e-16,3.5523910174774734e-09,1.9982271482564502,3.101773152956262e-16,100.0,599.9999999999993,5.872182629502567e-13,5.864386553187012e-15,599.9999999999949,3.4866271895938325e-12,1.1707319786853164e-13,599.9999999999999,6.637907103255238e-19,1.9946879449458197,99.99999822031832,3.833410555854312e-17,9.997317284089384,2.825910243790388e-07,1.0212990057397965e-10,-7.192081727414032e-30,3.218096035223731e-10,-3.604298553087828e-33,1.1015990610031923e-20,2.8095049012496243e-29,1000.0,-1.3871749807189726e-47,1.1482190508157247e-20,1.0879187538023614e-06,199.99999972517506,1.0640327784611813e-06
2800,3.2572500851197917e-23,2.7600644766474555e-14,2.7743755431728184e-06,471.1284992655837,29.266759825363813,368.0040027227852,51.884900286116114,0.0034208033276267695,90.19528383522743,9.808886488720242,2.1374107921991632e-10,29.232988723186057,25.487580065722252,3.170013803842714e-10,74.71694316340442,1.0432420012272766e-07,6.235735020640549e-06,99.99999387676732,2.834317090493983e-20,0.00565768944473675,2.056546212625858e-11,99.99942887171063,1.1218316126223032e-10,39.99987624009858,360.00012474932464,9.595746940490006e-20,1.3020876606460046e-23,0.0005613741615917168,2.7665691976434007e-08,99.94562913697254,0.05599492721142124,1.8475505165007323e-15,3.0302218750041035e-16,4.038987293041388e-09,1.9981517964575641,6.713748801655579e-16,100.0,599.9999999999991,9.131899547400774e-13,8.286933803735608e-15,599.9999999999958,5.034227455303e-12,1.7865124340716187e-13,599.9999999999999,4.0381734955305026e-19,1.9944600267333998,99.99999819456372,1.974242968948479e-17,9.997224678192218,2.9834443963048926e-07,1.227059999302856e-10,-4.95073623603353e-30,3.2736372932656814e-10,4.112397112177766e-33,1.4430195549241768e-20,2.850532120309147e-29,1000.0,7.630753359056199e-48,1.7726745964246258e-20,1.111726100171211e-06,199.9999996920804,1.1283127754464956e-06
2900,1.030436731174533e-22,3.6276832333396695e-14,2.9195533505676653e-06,471.1610002421239,29.921750284175467,366.21560055363307,51.94195900444634,0.0034194513510838126,90.19418971831844,9.798680777586465,2.3939285583191704e-10,29.212514054609464,25.504069604584608,3.318239090675375e-10,74.71047883121942,1.0556641610629236e-07,6.477742627746057e-06,99.99999361955075,5.4155566713978915e-20,0.005911228351975286,2.4833998134115356e-11,99.99941619802112,1.0900953876731062e-10,39.99987127271731,360.00012706147527,8.772685149111936e-20,1.9044727077418947e-23,0.0005918352066913148,3.0673090094198595e-08,99.94232461230969,0.05568997593025327,2.287969885470154e-15,2.9794146353535854e-16,4.271090510175009e-09,1.9980738865440624,6.262285999536153e-16,100.0,599.999999999999,1.030291559935078e-12,1.903498318347101e-14,599.9999999999936,4.612321093938306e-12,1.5737665921445231e-13,599.9999999999999,7.575230423420616e-19,1.9941151357231222,99.9999980883713,3.5018357208780916e-17,9.997078538186036,3.205055449753475e-07,1.575381841731312e-10,-2.920035466493081e-29,4.2622770467412594e-10,3.4811695771166015e-33,1.2583519904714772e-20,2.1848018582922345e-29,1000.0,-1.2503960954786167e-47,1.27611567746074e-20,1.1475672710096814e-06,199.9999996721572,1.1753313316536496e-06
3000,6.11005384677466e-23,4.241673009007227e-14,3.01152891401924e-06,469.22990536614975,30.897264106420707,362.2807996463274,53.88891135818123,0.0034409188857679063,90.20359694564246,9.797497198552122,2.3909717377350364e-10,29.174912535490428,25.504660298666973,3.830934675922167e-10,74.69032140825176,1.1201825628426763e-07,6.99641128876688e-06,99.99999273345803,5.659356944102582e-20,0.005864631841824394,2.6322406960332417e-11,99.99940180694341,1.3739760114749842e-10,39.99986998781329,360.0001292083741,1.46385269033219e-19,1.497102395222125e-23,0.0005881133832485263,3.5183454352652034e-08,99.94098898731052,0.060441791110144326,2.864684494330306e-15,3.9669882180074184e-16,4.3962476800650735e-09,1.9979721734548905,6.995522361819635e-16,100.0,599.9999999999989,1.1240259659007767e-12,1.6808988952584706e-14,599.9999999999939,6.528863248878748e-12,1.8995532643541156e-13,599.9999999999998,5.775397574510464e-19,1.993868052686731,99.9999979221466,4.311957493514833e-17,9.997028292444211,3.3413845953558255e-07,1.53563816109442e-10,5.090561666310467e-29,4.135177541929775e-10,8.502953590289121e-33,2.4107655421819302e-20,3.380957058401616e-30,1000.0,-1.8313074979754287e-47,1.572145137350786e-20,1.1961853278726541e-06,199.99999965614023,1.186116752271637e-06
3100,8.07713918962348e-23,5.2307899210820584e-14,3.1025594570576325e-06,468.52115946678856,30.527490720869928,356.7879124342951,55.36208803185087,0.0034493709256382737,90.2083133536544,9.781975575582921,2.6053291234539403e-10,29.176871211238048,25.523454080863754,4.0707834427304713e-10,74.68483783012995,1.138672796950002e-07,7.827073543509903e-06,99.99999223736374,1.4382961595739437e-19,0.006300007931567741,3.1262145481797146e-11,99.99936731319727,1.5630100893945614e-10,39.99986385789015,360.0001343785322,1.6120172702789235e-19,2.978088021321308e-23,0.0006318097582108606,3.704792150037523e-08,99.93819617877203,0.06128507543907032,2.750859018948036e-15,4.284977787116475e-16,4.97688549752706e-09,1.9979345829087793,1.2496916410748785e-15,100.0,599.9999999999986,1.4068639296672505e-12,2.1698683445709626e-14,599.9999999999917,8.000532050833145e-12,2.078180201653187e-13,599.9999999999998,1.2962111768712842e-18,1.9939418038266519,99.9999976923854,6.984582618855829e-17,9.996883689026141,3.53499881796836e-07,1.857905091258147e-10,-3.427407477803652e-30,5.223268995821832e-10,9.634264911120365e-33,2.861470728267897e-20,3.619830074696637e-29,1000.0,4.427606400568701e-47,1.9332599397469368e-20,1.2124870347477912e-06,199.999999643948,1.2226793862287568e-06
3200,1.484593365346104e-22,5.014735688168536e-14,3.241702526719745e-06,468.3141127293498,31.547499478301276,351.97059397794953,56.33261100505388,0.003453530104713434,90.21550213677669,9.783297119117561,2.754338717831309e-10,29.133164141507404,25.54120160707283,4.164792730450824e-10,74.67848236082615,1.211193426064208e-07,8.280990803500694e-06,99.999992214825,1.68531158681088e-19,0.006257830535557276,3.3432339252438935e-11,99.99935380093409,1.7462001729313134e-10,39.999861716781275,360.00014131817846,1.8407549677475877e-19,2.600608017589661e-23,0.0006312282824340946,4.0610408470671726e-08,99.93842846120765,0.06311329556671781,3.3219251588402826e-15,4.87523558227882e-16,5.026044758265021e-09,1.9979243254239472,1.5558855278021114e-15,100.0,599.9999999999984,1.7634992669223556e-12,3.0367404451026926e-14,599.9999999999907,9.158220877510892e-12,2.9296941347256086e-13,599.9999999999997,1.3962819431880239e-18,1.9935467615780116,99.99999753838158,6.297911999551971e-17,9.996782631142226,3.8357459308852905e-07,2.197950729902879e-10,7.887042087693533e-29,5.95023231607275e-10,5.0460873176761594e-33,2.4890205567544258e-20,3.056454593198051e-29,1000.0,2.576784332743745e-47,3.349994051270861e-20,1.3008149616997134e-06,199.9999996126756,1.2825002342682911e-06
3300,1.3584588004444093e-22,6.867401816829466e-14,3.3177419555386438e-06,467.7790101228766,33.3604981874847,349.347636559933,56.893715582560795,0.003426425024457111,90.2244916272791,9.773979141166581,2.897327802520064e-10,29.103419586838104,25.57068978109723,4.451501405758058e-10,74.6727241644255,1.215631419974841e-07,8.34265410925158e-06,99.99999156616536,1.5613824524186194e-19,0.006466179474219931,3.653526635333676e-11,99.99932896919084,1.8314880917255439e-10,39.99985637641717,360.0001441839187,2.347250638838638e-19,3.4568473979440906e-23,0.0006568411614010182,4.5118623914780354e-08,99.9345625155901,0.06619197528630966,4.287055899145592e-15,6.08258314223312e-16,5.317545584699172e-09,1.9978381583189784,1.488707427155946e-15,100.0,599.9999999999983,1.9742739929418263e-12,3.2335968262193956e-14,599.9999999999892,1.011619721380689e-11,3.447471817706453e-13,599.9999999999997,1.499803176699893e-18,1.993324517186429,99.99999748415709,8.264965466135527e-17,9.996718715447145,4.072798329917539e-07,2.3887743543862255e-10,6.19283243424607e-29,5.974607229737472e-10,1.3410636407074878e-32,3.498144787642586e-20,8.19664850982663e-29,1000.0,1.254814247926119e-47,3.2125809053668996e-20,1.3009522440940153e-06,199.9999995942937,1.3233715921733967e-06
3400,1.6632899015059225e-22,8.07303851866441e-14,3.454128163569997e-06,466.52347950405283,33.135740246625815,346.72628882352694,58.50972810985849,0.0034517125358950844,90.2276998668974,9.762399613690349,3.1370845535901555e-10,29.07832503964161,25.56510085134777,4.886734079094294e-10,74.66193067083778,1.291281889130067e-07,9.091395919054858e-06,99.99999088445419,2.4429977999774165e-19,0.006751778358998444,4.3428840199047975e-11,99.9993280648817,2.1127781484476796e-10,39.99984863273271,360.0001496028672,2.9154470819436324e-19,3.8502640629364953e-23,0.000686434899362031,5.083030144736907e-08,99.93410154581126,0.06559208189153862,5.159473420016287e-15,7.594231142655484e-16,5.911680004315929e-09,1.9977631135445246,1.9040249976041715e-15,100.0,599.9999999999978,2.3200832466080944e-12,3.424659861505769e-14,599.9999999999881,1.1268522774925253e-11,4.114273615121473e-13,599.9999999999995,1.9858988155357662e-18,1.9931747141153375,99.99999717842093,1.1548964885847194e-16,9.996654457620542,4.4300721036564214e-07,2.4764990354814004e-10,5.709367225161914e-29,6.920324584550189e-10,1.1929915471476221e-32,4.077167564373885e-20,9.041532698216739e-29,1000.0,4.932832993501706e-47,4.2795978509236833e-20,1.376611258369255e-06,199.9999995513977,1.3436561291417706e-06
3500,2.5052835610482055e-22,8.114508160394318e-14,3.5276055686485623e-06,465.4767259591191,34.827865540643316,344.542249797063,61.296601184734584,0.0034489769430712225,90.23510096249642,9.759112715728794,3.351451452532282e-10,29.05900334908468,25.587970800759557,5.174764126325276e-10,74.64668344898563,1.3108639487873767e-07,9.765392880997067e-06,99.99999034120643,2.680282328325815e-19,0.006839143940732136,4.9590295191345974e-11,99.99931351171317,2.481322317479509e-10,39.999844137509406,360.0001532261186,3.2110206235167833e-19,5.147329453785633e-23,0.0006887405827650259,5.477860797920285e-08,99.93261185382548,0.06730883149400375,5.871288526978608e-15,8.787860244599029e-16,6.183316451553956e-09,1.997656769310019,2.085790984670056e-15,100.0,599.9999999999976,2.545723539015846e-12,4.4586681220448215e-14,599.9999999999867,1.2583548812690718e-11,4.707032338636688e-13,599.9999999999995,2.5651885843256026e-18,1.9930497697956688,99.99999708250462,1.1920026569282668e-16,9.996596987428099,4.736502031953934e-07,2.9534890062808215e-10,9.213807455718093e-29,7.869171332749167e-10,2.0088144816296245e-32,5.553171182393237e-20,1.1806309147104807e-28,1000.0,4.1370092132999036e-47,5.1308362474088725e-20,1.4168726811803675e-06,199.99999952343813,1.3818257164385765e-06
3600,3.444207183428711e-22,9.31561932434046e-14,3.533474311927528e-06,465.0127270033972,35.17784671504626,339.56755930813733,60.43731861781761,0.0034303276717023343,90.24310398668513,9.749507925422337,3.5339788176924674e-10,29.03888961178689,25.6224118074055,5.195921024043232e-10,74.63985314489368,1.3637188137177675e-07,1.0185341098270858e-05,99.99998982989767,3.166375801670518e-19,0.007303173137066594,5.304976489630985e-11,99.99927316988001,2.7905680051246706e-10,39.999842260647355,360.0001615778581,4.0521109313449344e-19,6.13615626194432e-23,0.0007194718631409446,6.124449300171572e-08,99.92797088036293,0.071158476790775,6.5976265475250914e-15,1.0070080225540598e-15,6.478731462566977e-09,1.9975750188718542,2.8868466530132966e-15,100.0,599.9999999999973,2.827522754487328e-12,5.345114616178804e-14,599.999999999985,1.483489193444894e-11,5.323531081230992e-13,599.9999999999994,2.8382890151827765e-18,1.9928001924930747,99.99999690963583,1.4344222101465182e-16,9.996447342348828,4.747655270253612e-07,3.253633168453665e-10,2.035642609564803e-28,9.168143770871357e-10,2.4029474694267193e-32,6.230216797072662e-20,1.2256008367960266e-28,1000.0,4.729803856288142e-47,5.916056409198953e-20,1.457808529395911e-06,199.99999950821498,1.4393678279537642e-06
3700,3.792523461254455e-22,1.1361534712853526e-13,3.722473809898351e-06,464.7073475106337,36.35701747046078,338.5583529096904,63.289361632456604,0.0034600055509984924,90.24592282879881,9.742465414459037,3.6823840300601355e-10,29.012139195083346,25.61540213209844,5.73990818638301e-10,74.63125922118115,1.3844327192979648e-07,1.0505349719068888e-05,99.99998945759117,3.635670746089603e-19,0.00724479566606637,5.996142601737337e-11,99.99925917058837,3.0929706931343253e-10,39.99983763721513,360.0001602605275,4.456888383820761e-19,7.121472906167415e-23,0.0007361769160483747,6.621372655350943e-08,99.92680019781196,0.07377318996286397,7.65037387252567e-15,1.1412109137738087e-15,6.986992238377401e-09,1.997564459633289,3.2106965831891916e-15,100.0,599.9999999999969,3.124604976860428e-12,6.667650137229945e-14,599.9999999999808,1.7889015143951698e-11,6.591005763260671e-13,599.9999999999993,3.586888456281222e-18,1.9926836774288805,99.99999667517679,1.7068163392449714e-16,9.996350041943359,5.185470907437398e-07,3.554934303875596e-10,1.7218984715467312e-28,9.361913678271377e-10,2.489829505938e-32,7.126628818824004e-20,1.963084704301206e-28,1000.0,7.028819124617069e-47,6.767036913465135e-20,1.474165784782234e-06,199.99999948757096,1.4520004629545748e-06
3800,5.162116500239095e-22,1.236040603608025e-13,3.792849062651532e-06,463.6949782476473,36.22095750860644,335.43341435337794,63.73375910505875,0.0034530984071180475,90.25358864207159,9.742319550286782,4.007915663127655e-10,28.978666663913067,25.650960181511724,5.864872910513768e-10,74.62344268025036,1.411498579395688e-07,1.1234488459319412e-05,99.99998873117177,4.780758068043414e-19,0.007709141736098559,7.070555216618736e-11,99.99925234782631,3.260483514310573e-10,39.999834817550465,360.0001656992199,5.552994694248412e-19,8.472842377332524e-23,0.0007543084599853407,7.060723580315631e-08,99.92683045329984,0.07391342431870905,8.566138824127268e-15,1.2419338437126231e-15,7.15119499384654e-09,1.9974627931462727,4.1943807420043354e-15,100.0,599.9999999999964,3.804033044177852e-12,7.59281642398674e-14,599.9999999999785,1.9447776830899717e-11,7.880964123729307e-13,599.9999999999992,4.260803814388757e-18,1.9923070319259493,99.99999657875937,2.139239126112175e-16,9.99627906460301,5.396780118945773e-07,3.9916279535225806e-10,3.3954386691931617e-28,1.072562294843309e-09,3.638809064161549e-32,7.716268547106061e-20,2.268413235755734e-28,1000.0,1.6478072974105292e-46,8.373574280916633e-20,1.5429967546350756e-06,199.99999944433543,1.5007881238993668e-06
3900,6.267571621226041e-22,1.5370621098722178e-13,3.955273100344576e-06,462.3119470993861,36.94746412980007,334.03222727868985,64.46427648569703,0.00343580314539972,90.25921680282268,9.732088588351735,4.213462920781956e-10,28.947815866374054,25.67178475859033,6.272104829763516e-10,74.60951594203713,1.4509500553750425e-07,1.1595993235827658e-05,99.99998784173201,5.500793039241822e-19,0.007656660969995551,7.55750901359129e-11,99.99922135366158,3.724552214600191e-10,39.99982656778086,360.00017105246246,6.174061047691452e-19,9.895032848257238e-23,0.0007861865136781529,7.86842194204557e-08,99.92495216105549,0.07784168646982981,9.294330905995605e-15,1.4828990342149365e-15,7.6503449776759e-09,1.9974599588867632,4.642977013092973e-15,100.0,599.999999999996,4.298684909094282e-12,8.06605374425141e-14,599.9999999999764,2.1477217955539717e-11,9.251051384810923e-13,599.999999999999,5.101496530995307e-18,1.9921948487295578,99.9999963111894,2.4775657092773576e-16,9.996079312530249,5.707154143006322e-07,4.2688592753682015e-10,4.501914404478447e-28,1.1841240890940365e-09,4.836143851621126e-32,9.359397409737858e-20,2.867350382632924e-28,1000.0,1.888158869061073e-46,9.838743337815567e-20,1.5455231382712334e-06,199.99999942350473,1.5504115097056775e-06
4000,7.91717824264706e-22,1.6572081826033139e-13,4.029469758562078e-06,462.36076203171774,37.80507217001685,327.49380072031926,66.71195569520042,0.0034597861740987253,90.27474704685964,9.724529236318368,4.45444646670417e-10,28.934900906395423,25.67322842518916,6.576992837435839e-10,74.59791238538604,1.4646418972255733e-07,1.2436220183067905e-05,99.99998760329181,5.97032860141594e-19,0.008052558814248536,8.606297634879849e-11,99.99920251870199,4.159492466297664e-10,39.99982512596558,360.00017346470827,6.858978190694125e-19,1.17061101040928e-22,0.0007858939803028536,8.295244066430451e-08,99.92118562970286,0.07878825726842134,1.0501948284771891e-14,1.6960931588051246e-15,8.000630488303375e-09,1.9973906095255212,5.835552732373972e-15,100.0,599.9999999999955,4.800414252395722e-12,1.006174514750028e-13,599.9999999999733,2.4607558367728294e-11,1.0652318575500643e-12,599.9999999999989,6.2009117309763734e-18,1.9920679405102315,99.99999617220955,3.015899947179497e-16,9.996054628967784,5.908474215862518e-07,4.702036479825987e-10,6.035569139451309e-28,1.2764951661611357e-09,5.108516416820508e-32,1.1007594898309043e-19,3.3246401281046895e-28,1000.0,2.1432375206596868e-46,1.165724594635842e-19,1.5822424158527535e-06,199.99999939522712,1.589860441447428e-06
