milliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
1000,3.193067443934003e-23,-3.458507690681329e-15,9.276668427352033e-07,488.36467229402274,11.004224882981926,444.49852840181575,21.136191230609903,0.003385790483010665,90.07030463014402,9.927683807286089,3.2766787038982787e-11,29.722517609850094,25.175989520379176,4.861171616391537e-11,74.90017920905794,3.8185618927094706e-08,8.737188590539671e-07,99.99999946302079,-1.2616619320061043e-20,0.0018787867352847258,2.96761444908412e-12,99.9998040564211,5.897023126723373e-12,39.99995367605496,360.00004329686584,3.3639529643761305e-20,-2.8511239962757158e-24,0.000196989456771361,3.6605957495478906e-09,99.97929438586718,0.019435185072268824,-3.416067424118684e-16,1.1074220921574e-17,6.352452347724863e-10,1.9993285656959676,2.6618884205202103e-16,100.0,600.0,-1.2838085062552297e-13,-1.312932247618422e-15,600.0000000000001,1.3765645911013943e-13,1.5118514187968485e-14,600.0,2.5885574318474415e-20,1.9979438530693066,99.99999976107988,-7.45422314381627e-18,9.999012040220848,2.7555902675725947e-08,6.99851128558512e-12,4.852424689131899e-29,3.674855167822113e-11,6.63461261913949e-33,9.183411440046863e-22,-1.608938604396889e-29,1000.0,-3.1784353783112666e-47,-2.3885718046487033e-21,3.86824423272807e-07,199.99999995840267,3.8493814309950376e-07
1100,3.2266058822940185e-23,-6.314938887009858e-15,1.0904915651102663e-06,487.97477568932595,12.494316958518874,440.6929027977402,23.45534174214976,0.003344002597615202,90.07482610681225,9.927599593755426,4.160861894754646e-11,29.69719926728926,25.200231921932826,3.969410731391295e-11,74.88084085167391,3.990685815754374e-08,1.122641873700114e-06,99.99999905853933,2.299197286151697e-20,0.0021353380221136786,1.5139742805280653e-12,99.99977323365351,1.5586928391537143e-12,39.999952304481255,360.00004486647134,8.444737724881627e-21,-4.475559797990802e-24,0.0002321518269318325,6.738058998267494e-10,99.97672786056945,0.02144489536091899,-8.885933780465125e-17,6.192837817276206e-17,5.833077752520818e-10,1.9993093018186354,2.5817386209482507e-16,100.0,599.9999999999999,3.3288543995984836e-16,3.2330489251544966e-15,600.0000000000002,8.634475841472859e-13,-3.92205676700333e-14,600.0,-2.5709274497694185e-19,1.9979434463066876,99.99999968553009,1.506302358549234e-17,9.998888518361257,5.549904639742931e-08,3.809654323501297e-12,-1.763728871921384e-29,4.509133251921654e-11,6.304373255744228e-33,2.8948964411092093e-21,1.663398368446865e-29,1000.0,6.947962854515615e-48,1.666383311193534e-21,4.6296498061330275e-07,199.99999994785125,4.2989754266150836e-07
1200,-3.942189082523286e-23,5.853095828993815e-15,1.1964897263104635e-06,486.29290085591623,13.656498394182,435.59566833775887,27.067981430810608,0.0033646337502360674,90.08222143552759,9.912523840021226,3.556849943592122e-11,29.656492719740335,25.19717740037749,6.462121424777925e-11,74.87945419145348,4.360291856652146e-08,1.3777086282794282e-06,99.99999886505763,2.7564648335187956e-21,0.002253698784914648,-7.513731677071926e-13,99.9997565846884,8.812155178742376e-12,39.9999484732542,360.00005431222377,3.0520859674277736e-21,3.7556171387578676e-24,0.0002394549458133479,4.4501186954484245e-09,99.97749270684885,0.02340802077375131,1.707789884558678e-16,7.153187963130805e-17,8.668824121634651e-10,1.9991652667087525,1.5283348974553822e-16,100.0,600.0000000000001,-9.163245057597194e-14,2.3591618115506145e-15,599.9999999999999,-5.699711188171832e-13,4.850822807705888e-14,600.0,-6.603356714679703e-21,1.9977031876352669,99.99999969353486,4.851697227048318e-18,9.998859294108652,5.6341314907042157e-08,1.4536664181872168e-11,4.6346923573488605e-29,5.1997684692160925e-11,3.98516245868311e-33,-2.6573493546253145e-21,-2.1809261025578114e-29,1000.0,-8.873592681657273e-48,-1.6933182793112045e-21,4.910129627078142e-07,199.99999994601873,4.6365456531514257e-07
1300,4.7484568613104225e-23,7.195947173461871e-15,1.2679699429528053e-06,485.00920841250934,14.739086708357243,428.65850324071425,28.54306790245862,0.0033722752584218383,90.09100849198494,9.908183026159511,4.852391178716975e-11,29.645565008940963,25.22076628876508,6.486171327761366e-11,74.87129179290571,5.117600949855816e-08,1.4712519957936015e-06,99.99999835103884,-2.3107659961083837e-20,0.0025223440820595563,2.0800402086739664e-12,99.99972744018629,-3.184399527705853e-13,39.99994628298506,360.00005535906524,1.4646028151855234e-20,4.400125122361607e-25,0.00024637119653196367,2.1995169484883127e-09,99.97425520993205,0.026918931722002007,3.8915491055585706e-16,-3.051484389128726e-17,9.86219926185267e-10,1.9991127467386696,5.5773652285261e-17,100.0,600.0,-1.6081362213545766e-13,3.469085735757056e-15,600.0000000000002,-1.2769812071912894e-13,-2.4530466357571626e-14,600.0,1.2983727721658373e-19,1.9973054375002843,99.99999953731714,-8.428532541119244e-18,9.998771089484528,5.408564312615996e-08,1.996045479014587e-11,2.4358802369351796e-29,2.667191571872987e-11,-4.431539322624405e-33,3.414777626506719e-21,-8.122658226479746e-30,1000.0,-2.258589587116968e-47,-1.928141605302508e-22,5.394212789082064e-07,199.99999993895355,5.383229099002171e-07
1400,4.60060798503931e-23,3.948540285057988e-15,1.3409779499735457e-06,483.69373431107385,15.621428549870503,423.1605599197679,30.73728783451145,0.0033868430490240032,90.0970058654562,9.90075596477525,6.180022787605239e-11,29.609203867747635,25.230613438294696,8.944030972377641e-11,74.85487647540059,5.2662465406477736e-08,1.8783999956927444e-06,99.9999983255445,-2.9208978906907654e-20,0.0026564350786459443,3.668142388166763e-12,99.99971718219736,1.6959987335049363e-11,39.999938668929694,360.00006327499983,-1.9276877508933444e-20,2.9515131888199147e-25,0.00028411077902746045,5.3515178242157785e-09,99.97105327127977,0.028928213095122515,-3.30975208336635e-16,2.5648011772660624e-17,8.757218766784842e-10,1.999082448692804,1.008925317708948e-16,100.0,599.9999999999998,-1.038551319463838e-13,-2.1475518719826252e-15,599.9999999999998,-3.0820283335344705e-13,-4.398099976122659e-14,600.0,3.033533854061809e-20,1.9973172834252895,99.9999995499147,5.715576952410851e-18,9.998686941427156,6.940620547154477e-08,2.148007966863756e-11,-3.636626717445204e-29,1.0224312991535906e-11,-6.0841454970603274e-34,1.8424336859287338e-21,2.3217398458339513e-29,1000.0,-1.6240393170264573e-47,8.566950182205543e-23,5.652321696193774e-07,199.9999999098108,5.776620156558225e-07
1500,2.2861641594469262e-23,2.5893671534462803e-15,1.458182905748572e-06,483.3258175928518,16.11402932253153,421.7087962925234,30.507075845295258,0.003359938498491004,90.10247695477327,9.897081443492796,6.761627534882202e-11,29.593433256610936,25.267718787469622,9.096286159907471e-11,74.84188181239945,5.423230801541256e-08,1.6180098595301536e-06,99.99999842421462,3.478148360240379e-21,0.0028614411069939755,-1.1269483067640635e-12,99.99969727996411,-4.704098984365246e-12,39.999937635768994,360.00006470536334,7.667734171544903e-21,-3.7408764127345576e-24,0.00030514209148662974,3.91955091089795e-09,99.96967663623222,0.02954258114932374,5.065967863313622e-16,7.906632858550969e-17,1.1565386050596206e-09,1.999018570467193,2.5641869737590535e-16,100.0,599.9999999999999,-1.1724397846651135e-14,-1.8318793145032032e-15,600.0,4.0317812200274966e-13,-3.453584634177402e-14,600.0,-3.709689139612389e-20,1.9970400955485912,99.99999950071886,8.922008380596612e-18,9.99852365672267,9.70686695194097e-08,1.5925494570174873e-11,-3.175305114671999e-30,5.835935186991986e-11,7.497173666897765e-34,-2.0957960168506592e-21,-4.7252075601161596e-30,1000.0,-7.665612140507275e-48,-2.9493173211109378e-21,6.013189560565005e-07,199.99999992575925,6.026669696208651e-07
1600,3.561167310962345e-23,-2.699910988095212e-15,1.5737167766844985e-06,481.6998255808654,17.26706403243672,417.50282000884766,32.60680988090911,0.0034025528390332353,90.10759377137855,9.88422579469254,6.857975150820723e-11,29.579218213703466,25.276721770886613,9.714482491863894e-11,74.83869224696241,6.094929272226048e-08,1.9138744520358503e-06,99.99999777762648,-2.453003321022681e-20,0.003268341231601367,4.028416313349923e-12,99.99968199086344,8.935683083478563e-12,39.999929103418964,360.0000685802483,7.012425067933129e-22,3.31317416540876e-24,0.0003246224479587709,3.268358266654878e-09,99.96844495080639,0.03111422537719658,-1.3311258068404233e-16,1.7526543492044337e-18,1.1340157223170484e-09,1.998960715628705,1.0771905616259869e-16,100.0,599.9999999999999,-1.8240151659538934e-14,-3.955047473651155e-15,600.0000000000002,-5.745803642962407e-13,3.573386166521762e-14,600.0,-1.722267956948762e-19,1.9968000993284818,99.99999942691838,1.47346641657445e-17,9.99847272272425,1.1142851503282541e-07,2.02011928754897e-11,2.123847026901113e-29,5.890890480659016e-11,-2.3686654909197742e-33,3.9227302132077355e-21,9.589423383775944e-30,1000.0,3.209487825531685e-47,-2.599881927279689e-21,6.546629540104616e-07,199.99999989059185,6.131943204502161e-07
1700,2.339482934730333e-23,6.928653592018715e-15,1.689535250314244e-06,481.72912708787106,18.349384586398443,410.5393853153667,34.30316026040244,0.003370771527855946,90.11518029464514,9.880022068648358,8.392291593819191e-11,29.53213220148843,25.301726867252256,1.0574404945807214e-10,74.83377308565457,6.25205787809248e-08,2.069999539956793e-06,99.99999768255633,1.7372166371200374e-20,0.0032587108534919322,6.857974056786622e-13,99.99964991528458,2.4694230977253387e-11,39.99992406631669,360.00007300114686,-2.7230402799684875e-20,1.9731136451769723e-24,0.0003393937329105225,4.973305634095544e-09,99.96666365634034,0.03497415046324178,1.5865534777550622e-16,-2.9651353495571775e-17,1.2709591621614373e-09,1.998919838570653,2.7558387625408194e-16,100.0,600.0,1.3784677404291615e-13,3.871777868020793e-15,599.9999999999994,-1.9247633187680737e-13,2.6580728029547966e-14,600.0,4.413256478232294e-21,1.9965409307183946,99.99999932419465,-7.354662575156853e-18,9.998276208538162,1.1221963868045684e-07,6.083660689322937e-12,-6.869129337254122e-29,5.241371559573158e-11,1.4160858387150083e-33,2.1851361216024543e-21,6.965025394671049e-30,1000.0,2.7697445294744443e-47,-2.5705237139269077e-21,6.975264100834614e-07,199.99999989115977,6.851156929916372e-07
1800,3.157823420608752e-23,8.459131664222505e-15,1.8552361449301911e-06,480.1591647197243,19.741855240628713,405.6937269913144,37.04764321462447,0.0033723098818948423,90.12379776005896,9.875759113735485,9.564224380513559e-11,29.524001651331705,25.312607406564595,1.3469579607311257e-10,74.81970138509473,6.839416024465212e-08,2.33270517973543e-06,99.99999712474657,2.9886950870954626e-20,0.003672715405596616,9.451466558048744e-13,99.99964238495978,1.519380006165994e-11,39.99992083313245,360.00007563880854,-1.6766277598924042e-20,-2.1814275533128165e-24,0.00035247731466621227,6.796362166773562e-09,99.9633056432653,0.03633961372854741,6.662612399468293e-17,6.780648296504347e-17,1.6088728898641438e-09,1.9987748082738082,-1.9496073535994156e-16,100.0,600.0000000000001,-4.3951272225031096e-14,-9.843670563137713e-17,600.0000000000003,8.723408435060686e-13,-2.4948686108573224e-14,600.0,2.4308340118939036e-19,1.996332337429799,99.99999925835603,2.120687387739104e-18,9.998229346504738,1.2524886397933824e-07,3.5292567539885164e-11,4.756975842889642e-30,9.243614292420836e-11,7.01080165018106e-33,2.8224227692583877e-22,8.648537483821648e-31,1000.0,-4.021492970629806e-47,-2.7683658286519836e-21,6.918371495890658e-07,199.99999987922882,7.151267918980233e-07
1900,8.360988424828338e-24,7.698034539228073e-15,1.8318759519212202e-06,478.80364208284874,21.10083393973574,400.9710075344242,38.876688661874155,0.0034106406856957115,90.12648088178926,9.872397090839858,9.318307309769088e-11,29.47925341781386,25.328752267949934,1.3582165592891582e-10,74.80820948238126,7.201786022344147e-08,3.1276218809473234e-06,99.99999698197394,-9.644027617671555e-21,0.0038953207737296297,7.058439058754102e-12,99.9996071632016,1.074662367678144e-11,39.99991903768992,360.00008270988246,5.8881185115163e-21,-2.2153404068245412e-24,0.00038051160641890385,1.0785837558207127e-08,99.96157848567115,0.03744710126116003,4.660247890632359e-16,-1.247333343548621e-18,1.867660687954834e-09,1.9987623780963957,2.5278822961653337e-16,100.0,600.0000000000001,2.6415391742203037e-13,2.0126082437044578e-15,600.0,2.587562230014689e-13,-2.154065399177519e-14,600.0,2.0268210870982054e-19,1.996155935509054,99.99999906089496,1.5027532308624737e-17,9.998059908698654,1.328576747570583e-07,2.8975221913537364e-11,6.064801888560174e-29,8.086102643752239e-11,-2.3987376899170963e-33,4.516405791170343e-21,2.699221348310588e-30,1000.0,-1.0856611091020014e-47,-1.3331971429935552e-21,7.645786245164682e-07,199.99999984731969,7.861427241862195e-07
