miliseconds,AcanmRNA,ADAMTS5,AGEprod,Alk1,Alk1_Alk5,Alk5,Alk5_dimer,Bax,Bax_Bcl2,Bax_Bcl2_Beclin,Bax_Bcl2_Beclin_I,Bcl2,Bcl2_Beclin,Bcl2_Beclin_I,Beclin,Beclin_I,Caspase_A,Caspase_I,Col2mRNA,DamP,IkB,IkB_NFkB,IL1,Lys_A,Lys_I,MMP13,MMP2,NFkB,NFkB_P,p38,p38_P,proMMP13,proMMP2,RAGE,ROS,Runx2_A,Runx2_I,Smad1,Smad1_P,Smad1_P_Smad4,Smad2,Smad2_P,Smad2_P_Smad4,Smad4,Smad7,SOD,Sox9,Sox9_A,Sox9mRNA,Tgfb_A,Tgfb_Alk1_Alk5,Tgfb_Alk1_Alk5_Smad7,Tgfb_Alk5_dimer,Tgfb_Alk5_dimer_Smad7,AggFrag,Aggrecan,Aggrecan_Collagen2,ColFrag,Collagen2,Integrin,Tgfb_I,IntegrinCount
2000,5.212723343615503e-23,4.518757937640456e-16,1.9491805362789924e-06,477.86508003599283,21.780781915995078,400.7524295894141,40.61093242315439,0.0034159445191314225,90.1405246862983,9.860727530190761,1.2005054176595685e-10,29.466481579217515,25.338892600792974,1.574090885912555e-10,74.80468269778238,7.395088107111672e-08,3.145790930474521e-06,99.9999969059581,2.453486468186623e-20,0.00390739029303726,5.918770998644724e-12,99.99960462554529,3.7600871723010886e-11,39.99991060580345,360.00008927078915,4.1578499991428705e-21,5.3077609203417205e-25,0.0003913209493213119,8.160642760122329e-09,99.96055324103573,0.039576943986836435,-5.1098492631684016e-17,2.80883442230818e-17,1.8980997407044965e-09,1.9986812669353122,3.677286182262102e-16,100.0,600.0,-1.3049232910993756e-15,-2.2084499137223343e-15,599.9999999999994,9.521513208398875e-13,3.5266378689941124e-14,600.0,9.748210893656027e-20,1.995870731466006,99.99999899204057,4.925836489912347e-18,9.998076093051028,1.5687890701194136e-07,3.95317129442614e-11,2.840840824181947e-29,8.75018798635845e-11,-6.775403401099637e-33,5.970878595158302e-21,9.155238167933248e-30,1000.0,3.8945336696349485e-47,-1.8743122911044132e-21,8.117149301572311e-07,199.9999998317352,7.814691393853149e-07
2100,-3.3068022076604964e-23,7.782398173069942e-15,2.1586801282733935e-06,477.13575220519675,22.772007933698923,393.41198235791217,41.88305824580188,0.003419104654731651,90.1431823178273,9.858229599735248,1.1944378251272547e-10,29.435610855134513,25.365370175318436,1.801605375392598e-10,74.78867492540991,7.798404051746589e-08,3.6714137901219443e-06,99.9999964308888,-2.5951803522097214e-21,0.004250376969200752,8.512608393598102e-12,99.99959073361921,2.3183011415071325e-11,39.99990949409058,360.00009170295175,2.850855519950685e-20,4.084056606735708e-24,0.00042530907466362475,1.121884080864752e-08,99.95858004960769,0.042387413667964995,5.365419163307022e-16,6.206493532473739e-17,2.1219104531055453e-09,1.9986166323974353,2.90031368969786e-16,100.0,599.9999999999997,9.227411678530385e-14,2.0954559210342695e-15,599.999999999999,9.07430002686684e-13,2.3271472994752344e-14,600.0,-1.3832246720653993e-19,1.9956710897428906,99.99999890200849,-3.63308448132702e-19,9.99793190354988,1.6494752278682914e-07,4.88923720680031e-11,-4.51578836309758e-29,7.983736645382057e-11,-3.961058263352982e-33,6.4410534261431764e-21,1.5148126866881314e-29,1000.0,-3.3123106756034724e-47,2.472622214196039e-21,8.692326298829008e-07,199.9999998159222,8.317288518695422e-07
2200,3.9995541704066714e-23,8.22375947222495e-15,2.198758423401794e-06,476.169662791284,23.04531637042709,389.0028198850742,42.25556940649223,0.0033895149676727012,90.15448807711945,9.84524285221198,1.2873259686963248e-10,29.385464524473736,25.366456442462496,2.0618950431079969e-10,74.7707713175402,8.463672248610104e-08,3.798947487345126e-06,99.99999618177183,3.045205622241894e-20,0.004425095692730103,6.0959313494542044e-12,99.99956841140873,4.500042286684547e-11,39.99990216045229,360.0000977737872,-1.395179764338634e-20,1.1199142193285768e-24,0.0004303078108512983,1.5706584710534553e-08,99.9565315172937,0.04346770333426078,3.5986094400885506e-16,1.1082418044182347e-16,2.3759158940774283e-09,1.9985322318882992,1.493214047226531e-16,100.0,599.9999999999998,1.9054449064031514e-13,2.2497418950275208e-15,599.9999999999993,1.874888646730691e-12,7.791471406396924e-15,600.0,-1.7179625945045759e-19,1.99546961616457,99.99999878002025,1.0672138718715172e-17,9.997883595029185,1.723525082733811e-07,4.817700005336454e-11,-5.38491853120311e-29,1.368469984760938e-10,-2.129323294452081e-33,8.393552750006859e-21,-4.706349718513337e-30,1000.0,1.951918762359496e-47,4.652027493347141e-21,8.62056332930279e-07,199.99999982663235,8.53591081533462e-07
2300,5.441957360381388e-24,1.5595225613815144e-14,2.3736580809640592e-06,475.7433223390277,24.49484813399488,386.835577644177,44.70153694950923,0.003388520984109884,90.15968440591709,9.843856535652659,1.551702524906294e-10,29.36109514852837,25.38474206104789,2.3389123104442704e-10,74.76425660773499,8.601531249169839e-08,4.082942279274914e-06,99.99999551985083,3.4490980428757866e-20,0.004611760104689531,1.040639375968182e-11,99.99954485389546,3.928971993812898e-11,39.999901134414436,360.00009875115336,6.50420424129316e-21,1.6223055316208009e-25,0.0004738932004759127,1.4777297414455758e-08,99.95570794911158,0.044752384551770004,8.420843479251064e-16,6.78928807420699e-17,2.56944704021213e-09,1.9985041777934935,1.9440050323147938e-16,100.0,599.9999999999999,3.8156569266727086e-13,5.303157754500189e-15,599.9999999999983,1.15908052295449e-12,6.956069016766477e-14,600.0,7.448509910760733e-20,1.9953811636282626,99.9999987380738,2.1816901829026166e-17,9.997768459485277,1.925835868158303e-07,6.582797345421602e-11,-5.354972948507076e-29,1.9259737634071308e-10,-2.9401500731715203e-33,6.601936988790408e-21,2.3649803449656336e-29,1000.0,3.468491639794368e-47,8.89339691835785e-21,8.92414797957004e-07,199.99999981028427,8.9601994003117e-07
2400,2.233338841861343e-23,1.6526053109992865e-14,2.3695756821950194e-06,474.8027473940633,25.855985715141127,385.47015014243334,44.96540062264095,0.0034003868074753973,90.165203544616,9.830660072673707,1.6002557586068828e-10,29.36765856940123,25.40278784066926,2.5310656269859987e-10,74.76081987239596,9.214080598142706e-08,4.480046716689228e-06,99.99999544266726,-2.7875291629896436e-21,0.004895301406609565,1.3165514742655149e-11,99.99950565685187,4.8352764013004274e-11,39.99989313425279,360.00010434384825,4.012544156174769e-20,4.571050244577593e-24,0.0004723386918617427,1.754997494429531e-08,99.9535605067995,0.0474784391164439,1.0839427001077828e-15,8.368160506839416e-17,3.0619671293964693e-09,1.998425563288209,-1.1857628762296589e-16,100.0,599.9999999999998,2.6446931535487185e-13,5.411127762260919e-15,599.9999999999973,1.6577665244745062e-12,8.993946575518684e-15,600.0,1.1269877952865413e-19,1.9953379412562717,99.9999985533592,9.163954897509665e-18,9.997660538384777,2.2568354527650879e-07,6.697093354458673e-11,-5.835201706194773e-29,1.8181414223797908e-10,-5.381225075147469e-33,4.7889586521155224e-21,-7.163518773373363e-30,1000.0,-3.4803262486652635e-48,8.770504061469993e-21,9.518145994775068e-07,199.9999997740342,9.601026280186757e-07
2500,1.9048972981553526e-24,1.7148837086870877e-14,2.491020514139278e-06,473.9118733541844,26.618504859372425,379.79033191742366,48.03947373060006,0.0034270566474562184,90.17289373380288,9.824711265174582,1.6807185830208845e-10,29.33231000825136,25.426813555764593,2.5587553306957605e-10,74.75246258670506,9.471918017596451e-08,5.034199169474573e-06,99.99999504410923,5.658115651065131e-20,0.00495197134558425,1.3972185184742718e-11,99.99950512629306,6.420816029644641e-11,39.999889528869566,360.0001076093937,5.0017713898956976e-20,3.498205840250549e-24,0.0005124313742903536,1.9410082044286465e-08,99.95193185244074,0.048483446749183014,8.42611029942206e-16,1.8729361100364041e-16,3.168723232597109e-09,1.9983042344845439,5.9883454685040744e-18,100.0,599.9999999999995,4.74549406944402e-13,5.872106780469913e-15,599.9999999999961,2.4415342563455174e-12,3.936853263052659e-14,600.0,-3.795461023772383e-20,1.995015372011911,99.999998487964,2.2519619524973583e-17,9.997542920212531,2.3533197310122927e-07,8.193003484345617e-11,6.579112912512706e-29,2.0093386146781866e-10,4.381611475641743e-33,5.986706783388658e-21,5.394502897839254e-31,1000.0,3.161888240395548e-47,9.478387277294506e-21,1.0052472594385707e-06,199.99999975277936,9.896991615547725e-07
2600,2.3511393223222242e-23,1.371092715992517e-14,2.5999459128911024e-06,473.42410557728294,27.316312051189772,374.4726232397614,48.03224151370374,0.003429338418963247,90.17633704524732,9.821458212631006,1.8518624345726277e-10,29.29321134082305,25.44720975508497,2.888379384121313e-10,74.74121043247904,9.480983903449285e-08,5.364454468325806e-06,99.99999455310852,3.2922013319164766e-20,0.005042423434816026,1.3016798751953596e-11,99.99947758199099,7.784705035715999e-11,39.99988647782353,360.0001125085596,3.3264261178356805e-20,9.387470211019267e-24,0.0005116343885319905,2.3597284666077418e-08,99.94944732980849,0.052073254539596235,1.3858933643770534e-15,1.6974304451056125e-16,3.406053288292338e-09,1.998259810011181,4.956948586283934e-16,100.0,599.9999999999997,7.682873679066424e-13,5.240282650753805e-15,599.9999999999973,3.915888086193675e-12,8.469369626747483e-14,599.9999999999999,7.422949925064021e-21,1.994721464955055,99.99999838842189,2.3342054126170536e-17,9.997426137876825,2.7108003345492486e-07,1.0062690640495965e-10,1.3100267255760647e-29,2.442557609233294e-10,-5.345724033071094e-33,9.180648028834433e-21,1.2210316898251106e-29,1000.0,-8.043337642254265e-48,6.846275642087494e-21,1.0422276412569269e-06,199.99999974095357,1.02037509918052e-06
2700,-1.2176785962985685e-23,2.6239628894276512e-14,2.7133909660405417e-06,472.2534468804933,28.24536181596765,372.27708230730906,50.672523552879234,0.003423314729998881,90.18822270652147,9.807907081475175,1.9719375769992418e-10,29.261197275826056,25.459443924634552,3.1213947069441837e-10,74.72711401164251,1.0249866802494585e-07,5.666059207943174e-06,99.9999940529973,5.936391004199333e-20,0.005482818594103126,1.5018735910527525e-11,99.99945878541355,9.236034670483114e-11,39.99988479042728,360.00011756097143,9.382380804662865e-20,6.5216261656175885e-24,0.0005392149773897051,2.6742593204736985e-08,99.94635425412793,0.052059767771551496,1.6471633622696715e-15,2.4764995086321376e-16,3.811928608721938e-09,1.9981740174867968,5.151237655764763e-16,100.0,599.9999999999995,5.766272503237875e-13,9.179554992923523e-15,599.9999999999965,3.774534437678012e-12,7.283368280483128e-14,599.9999999999999,1.7047940265511253e-19,1.9944787375896789,99.99999835625545,3.5476971895054633e-17,9.997362520772171,2.839753357023677e-07,1.1487215797136641e-10,5.16916824663005e-29,2.921544395203482e-10,-1.630172737962563e-33,1.4586855718874053e-20,9.148795331157503e-30,1000.0,3.353178434584134e-47,1.3341591110953107e-20,1.0579483706793604e-06,199.99999971538097,1.090565685648386e-06
2800,6.005440840669916e-23,2.1959046318830873e-14,2.8511234921940855e-06,471.0554166390504,29.089408847006325,368.3379959743026,50.59392618956555,0.0033967685785551978,90.1922504094068,9.810681369964218,2.104009685206009e-10,29.235959374793598,25.484789395569027,3.237570318810354e-10,74.72071188775686,1.0557925065186976e-07,6.401422391626023e-06,99.99999371216668,3.694604570264303e-20,0.00553625748046549,1.873626440394969e-11,99.9994299148957,9.664511021208263e-11,39.99988018196828,360.00012173587993,1.127103327125874e-19,9.391496077148758e-24,0.0005490157094589898,2.983957298212705e-08,99.94426453592332,0.05486953133882797,1.7541395238956405e-15,2.3593733035748073e-16,3.75794892040523e-09,1.9981941079385224,6.820696783114159e-16,100.0,599.9999999999994,9.020616980972342e-13,1.28399563324384e-14,599.9999999999955,3.921488311686508e-12,1.7558583672813462e-13,599.9999999999999,7.851431927021665e-19,1.994525620303973,99.99999815859876,1.961738983465807e-17,9.997238296073746,3.0542634579553856e-07,1.1765401141721012e-10,8.104225169362505e-29,3.536171504692063e-10,-9.609385389502312e-34,1.528749010847582e-20,-2.7555025110966526e-30,1000.0,8.920453702575777e-48,1.5501209706717547e-20,1.134564525195804e-06,199.99999969016247,1.1089605155964166e-06
2900,9.355688380973465e-23,3.942217704999529e-14,2.9043468482785116e-06,470.1531764428174,29.189064437567072,362.131757355865,52.599269771357115,0.0034213681533132173,90.19302099010898,9.794681999451344,2.245431871012146e-10,29.21750917834129,25.4868946915393,3.44694378718113e-10,74.70145781976515,1.0979090415347843e-07,6.562749155279469e-06,99.99999339751781,5.457913385739895e-20,0.005685972814248043,2.1580931538031396e-11,99.99941764845221,1.1728041800183968e-10,39.99987394448175,360.00012531247756,1.3054856749661077e-19,1.754267599526631e-23,0.0005761949358136799,3.181918093675916e-08,99.94413946785247,0.05802961085754773,2.3800789505138486e-15,3.551211667323625e-16,4.386623268638184e-09,1.9980327194173448,4.888026142573686e-16,100.0,599.9999999999991,9.465932068446432e-13,1.622115694248267e-14,599.9999999999933,5.2346569481086104e-12,1.470359535599273e-13,599.9999999999999,4.831366265815754e-19,1.994311759824367,99.99999797744391,2.448513005258466e-17,9.997062194764277,3.149842313150332e-07,1.5237929055888586e-10,1.4776643694074426e-29,4.2475523447033657e-10,-1.1719780056929887e-33,1.6564630164394982e-20,-5.535792123179786e-30,1000.0,-2.2816383915225297e-47,2.1318425994303688e-20,1.164146860651463e-06,199.99999966862242,1.1344403080758914e-06
3000,1.2346852415911675e-22,4.0282325265654146e-14,3.0658453084872108e-06,470.19277774767204,30.00630102838069,362.89722679162674,53.49216475661337,0.003423527476515322,90.2056175309046,9.792715084447611,2.558021361729225e-10,29.17138281828576,25.519884579760152,3.699481590235479e-10,74.70308520163132,1.1020641709696819e-07,7.178233231486261e-06,99.99999316156696,6.251633767971697e-20,0.006099470727551768,2.6311851232872836e-11,99.9994121978993,1.193763575096417e-10,39.99986519478325,360.00013351796025,1.1217461798810347e-19,1.7535611220273193e-23,0.0005873764014401094,3.332895254145674e-08,99.94196996341402,0.058052727262299916,2.347540683583892e-15,3.9848129038172317e-16,4.4841071815569355e-09,1.9980568872465099,1.093108551343513e-15,100.0,599.9999999999987,1.3791439253836147e-12,1.5469655847111854e-14,599.9999999999932,6.234549847023241e-12,1.9286223134429155e-13,599.9999999999998,1.2110874280403777e-18,1.9941205470053363,99.99999795149505,3.960608162717371e-17,9.996993339870787,3.4231592326867646e-07,1.485173507102233e-10,8.168906746596339e-29,4.549094378132021e-10,3.6256053038329465e-33,2.3952108376673293e-20,1.590666375387963e-29,1000.0,-1.3187859628801436e-47,1.9313187416251618e-20,1.1875080326500632e-06,199.999999670555,1.2104524084008016e-06
3100,7.821480686639336e-23,4.524210454862036e-14,3.0321057833826552e-06,469.04068163741675,30.517310608198393,357.757256108966,56.25758573721731,0.0034244017300141287,90.20844861358835,9.782925051139731,2.5809937636559726e-10,29.149561016780414,25.52832292697428,4.0819694330993103e-10,74.68590396644967,1.133556168779772e-07,7.77488736336109e-06,99.99999264755635,1.408466178501603e-19,0.006164842530813422,3.068395680324977e-11,99.99938553354974,1.4848599899010805e-10,39.99986340660281,360.0001366359872,1.8560278946621006e-19,2.5640714575298867e-23,0.0006166551972217043,3.665159820328851e-08,99.93990056752664,0.06179338723702902,3.0301945128035533e-15,5.279788106938905e-16,4.918406003260376e-09,1.9979617273746164,8.187972627176596e-16,100.0,599.9999999999986,1.3736523159020562e-12,1.981865806843439e-14,599.9999999999924,8.485377636250367e-12,2.688929280318845e-13,599.9999999999998,8.975234958926329e-19,1.993797960312771,99.99999763499721,4.002627581557448e-17,9.996912185290244,3.5437255985019305e-07,1.71760438765804e-10,-1.9999464046322346e-29,5.348824862880006e-10,-4.245029162818535e-33,2.873802300972134e-20,1.2189969317793721e-29,1000.0,8.214599862981626e-49,2.900723698829184e-20,1.2095920417688834e-06,199.9999996261371,1.240349625736552e-06
3200,1.016567410282917e-22,5.903868518127436e-14,3.1909257801989665e-06,468.32989924080795,31.314711806185095,352.9074699094788,56.14933649465643,0.003437019294153578,90.21350384597002,9.778838223381095,2.9207145166803685e-10,29.138805680868135,25.54252881390084,4.195290631998531e-10,74.679773054944,1.200185377424093e-07,8.20673058464819e-06,99.99999200910652,1.4163894926705223e-19,0.006518811033260653,3.540732601864625e-11,99.99934887626063,1.6364710031321293e-10,39.99986024780778,360.00014024966003,1.9219446540692502e-19,2.7382606965787096e-23,0.0006409028995937974,4.1439252981243285e-08,99.9379131472235,0.06331735376358921,3.2537306153615373e-15,4.918683901972798e-16,5.1512428503199995e-09,1.9978404093036368,1.0351902270000292e-15,100.0,599.9999999999984,1.5611542665765788e-12,2.9905944987951374e-14,599.9999999999901,8.985048331159689e-12,2.5195323038044693e-13,599.9999999999997,1.1688694377498609e-18,1.9937029620604316,99.99999752720528,7.934308903051537e-17,9.996886966304341,3.8787635757981335e-07,2.1869743941499117e-10,-1.7615491651165458e-29,5.784712889631486e-10,2.0709595445385816e-33,2.630822805797997e-20,4.77870664220889e-29,1000.0,-2.983143764683072e-47,2.4970847957395936e-20,1.2751365032065545e-06,199.99999960345366,1.2726183334801946e-06
3300,1.3713573913489192e-22,7.010888807395543e-14,3.338706540067462e-06,467.8643025202975,33.36325519492142,353.0392418576746,58.23995404018362,0.0034145380119962794,90.22424322552146,9.77124059936416,3.0723094139810086e-10,29.11684191106207,25.57092164305981,4.4907426009630976e-10,74.66897699121647,1.2087703144696109e-07,8.6156894431255e-06,99.99999116726342,1.6699882205264819e-19,0.0065309676286198735,3.954501651334603e-11,99.99934280823064,1.9227385752962236e-10,39.9998578866722,360.0001424715021,1.997841200405378e-19,3.596888310277408e-23,0.000660817457114897,4.496524048165705e-08,99.9360466657473,0.0659631739290795,3.778558610974443e-15,7.012328259327671e-16,5.6067932426361615e-09,1.9978619992270208,1.6124526883058967e-15,100.0,599.9999999999983,2.0572871746813363e-12,3.149189334621328e-14,599.9999999999885,1.0395811075572767e-11,3.5076408222226705e-13,599.9999999999997,1.7572457653610314e-18,1.9934824332547907,99.99999737080397,9.126280970635033e-17,9.996719020173659,4.1856041032240145e-07,2.353825033239275e-10,7.019182733474993e-29,6.470430385231781e-10,2.9379697384039613e-33,3.576670200653432e-20,7.131906184753565e-29,1000.0,3.2194683167539903e-47,3.068192851445789e-20,1.323696342510321e-06,199.99999959881225,1.3107226963499059e-06
3400,2.4079846115328307e-22,7.798470754219352e-14,3.366032980385845e-06,467.0011897673945,33.828953385754005,346.08066599509567,60.00907877815256,0.003460465260974833,90.23194494124866,9.77031879222435,3.2475770857840027e-10,29.073171619781302,25.570439965212994,4.675549246450897e-10,74.66239954131068,1.268329420707702e-07,8.912022461000889e-06,99.99999115421748,1.7611662214320672e-19,0.006884312992605634,4.5905609077375946e-11,99.99932392894878,2.07906222548091e-10,39.99985327478992,360.0001485647484,2.7310333036774807e-19,3.7638252727364125e-23,0.0006893338433804176,5.248639022871757e-08,99.93445711230947,0.0665990052632476,4.92269871817853e-15,7.335979882277486e-16,5.908742434300573e-09,1.9977634471826617,1.8453797284252093e-15,100.0,599.9999999999981,2.1235372417959388e-12,3.519229773942412e-14,599.9999999999885,1.1631611872023972e-11,4.206666177352724e-13,599.9999999999995,1.7919050372078806e-18,1.9933265275172014,99.99999734306223,1.1743135817116798e-16,9.99659367861269,4.2888411758519195e-07,2.7613877816187474e-10,9.51108776240819e-29,7.374194899420067e-10,2.0507680772768665e-33,3.950490603292744e-20,6.69019388396855e-29,1000.0,2.1279911265528011e-47,4.683009303018252e-20,1.3794312295713593e-06,199.999999554775,1.3787969319209902e-06
3500,2.342829673611053e-22,8.337005175311723e-14,3.4543858278143335e-06,465.2848750586159,33.93704169078821,345.9020888450986,61.27950396103305,0.0034428236051712072,90.23578744337848,9.763280212837993,3.3583692366906676e-10,29.07213681729054,25.58273506271309,4.87856458805945e-10,74.6543617762747,1.317741378843028e-07,9.690089465690495e-06,99.99999045217169,2.329370599882114e-19,0.007090384765036127,5.066302343819229e-11,99.99930043671806,2.54610653849941e-10,39.99984615327672,360.00015692156217,3.5383077136185316e-19,4.511245046072061e-23,0.0007029138896482702,5.5591217147670544e-08,99.93104090398347,0.06761017294664005,5.533455255156296e-15,8.265399752874988e-16,6.193732682026592e-09,1.997668481132984,2.1971655620551923e-15,100.0,599.9999999999974,2.521862130809871e-12,4.37119257931096e-14,599.9999999999854,1.3605910736499574e-11,4.979656743420773e-13,599.9999999999995,2.3890375923955584e-18,1.9929774892025218,99.99999715894407,1.3687604711775833e-16,9.99657628912887,4.5084204116360957e-07,2.8553749155400645e-10,7.80562132174656e-29,7.75526976853612e-10,9.397876898611781e-33,5.283279132612368e-20,1.1884239103772228e-28,1000.0,3.0902013970144696e-47,4.7616841309848694e-20,1.3709809184058864e-06,199.9999995437018,1.424073469262435e-06
3600,3.422502314315896e-22,1.0324739291784963e-13,3.541754846086923e-06,464.88503053223144,35.485814521722936,343.05038151248607,60.53384921651836,0.0034594365690713462,90.2404821570647,9.755262975838814,3.4896124328866564e-10,29.035441423570475,25.605960431087464,5.232686804727889e-10,74.64087632552081,1.3560223222140813e-07,1.031774835911469e-05,99.99998977988515,3.203322683389091e-19,0.0072396390511692554,5.758708271788423e-11,99.99929377227205,2.8770010264388335e-10,39.999844031393714,360.0001571663018,3.583049777906702e-19,5.544232098780601e-23,0.0007196462223067301,6.116956285976118e-08,99.9293194367128,0.0696180719860336,6.173907938967664e-15,9.40308282518602e-16,6.548858662142208e-09,1.997648080444812,2.940119917367674e-15,100.0,599.9999999999973,2.7458633164922237e-12,5.245164433042768e-14,599.9999999999832,1.5475684039475496e-11,6.084373977092277e-13,599.9999999999994,3.257555144887379e-18,1.9928878853138388,99.99999686786693,1.432548450932572e-16,9.996510090986938,4.763784553476746e-07,3.28803100355549e-10,2.0600611187857402e-28,8.437099521532214e-10,1.4802264558220512e-32,5.924868274762631e-20,1.4832281965937372e-28,1000.0,1.0182417773394681e-46,5.475817576477706e-20,1.4109080137261985e-06,199.99999952445165,1.4418145782070238e-06
3700,3.7676705513652583e-22,1.1013413877206773e-13,3.6987660788260795e-06,464.70218940379993,35.5306721816012,336.2853919719609,63.198857105908786,0.003441003024358726,90.24723009683055,9.744570135631552,3.8249943536674437e-10,29.019231592748145,25.637261184527887,5.460403579897873e-10,74.6234975583267,1.3707469110058658e-07,1.0626475276131503e-05,99.99998910484197,4.0339537087795954e-19,0.007401118407399087,6.07769705759295e-11,99.99927255914255,3.173946607478009e-10,39.999839124227535,360.0001595076157,4.722740345685914e-19,6.77481547365575e-23,0.0007306518975359754,6.773926377148091e-08,99.92792541436147,0.07225000857091533,6.924637778312394e-15,1.1269398352779091e-15,6.764583255530828e-09,1.9975870387279524,3.362502183268541e-15,100.0,599.9999999999968,3.4310588374282104e-12,5.968313230287655e-14,599.9999999999822,1.6648636515118464e-11,6.667559557340062e-13,599.9999999999993,3.891416548983467e-18,1.9924760810984465,99.9999967566529,1.750816960769062e-16,9.996370831978261,5.21181265661232e-07,3.6249812539986894e-10,2.2889291396332025e-28,9.467403334902388e-10,1.9715750229430828e-32,7.539558081222096e-20,1.8251173482765033e-28,1000.0,1.0203488839224767e-46,7.523156545287341e-20,1.4511900851357966e-06,199.9999994845767,1.4603688381138542e-06
3800,4.821297713904009e-22,1.2550600669079546e-13,3.854271258586231e-06,463.9355439796398,36.57979593256716,334.0655816412438,64.59506412105408,0.0034648428222014914,90.25937523335931,9.736070197260315,4.0296450088761527e-10,28.991536738496794,25.636565262221545,6.02465286476521e-10,74.61298301054462,1.438785794888196e-07,1.1101297921573129e-05,99.99998878366375,4.315577269963593e-19,0.007506178136267629,6.759034607216819e-11,99.99922770132726,3.500030465714533e-10,39.99983308399137,360.00016869975025,5.157034296275253e-19,8.721352804576316e-23,0.000754242249775426,7.281166538933233e-08,99.92554822180061,0.074398757662006,7.881214627612453e-15,1.2381084513701932e-15,7.286535605654239e-09,1.997502851583655,3.877932323803851e-15,100.0,599.9999999999965,3.779711330382046e-12,7.285972692919963e-14,599.9999999999789,2.045708210361201e-11,8.036249517229364e-13,599.9999999999992,4.6509938179635576e-18,1.9923303436399786,99.99999656913336,2.0702878208164823e-16,9.996178125842373,5.410154998160071e-07,3.9725766835331847e-10,2.4232120755012874e-28,1.101913993616003e-09,3.4496434258634545e-32,7.840469985827137e-20,2.3166228096516776e-28,1000.0,1.7491953160441416e-46,7.964707701745623e-20,1.5403818064606184e-06,199.9999994589041,1.511503416959128e-06
3900,5.781781354331902e-22,1.4865952130043986e-13,3.918789669261893e-06,462.8900697778514,37.36607202873456,332.9925593638217,65.98640473257885,0.0034648049317672533,90.26214701487574,9.731979609099511,4.2080046129046366e-10,28.952656505837826,25.662851400058685,6.212186994008201e-10,74.61382727217764,1.43305784170374e-07,1.2167950581452857e-05,99.99998824501313,5.039036242250502e-19,0.0077987086338762715,7.772916051013922e-11,99.99921289770455,3.7084897273264464e-10,39.9998253706797,360.00016999527793,6.323739437811107e-19,9.364981164102012e-23,0.0007711366708167034,7.713246282694182e-08,99.9236533497866,0.0769027699832161,9.63335690408477e-15,1.4695445187136282e-15,7.568447672178206e-09,1.9974517050201535,4.5770494165304625e-15,100.0,599.9999999999958,4.14751601504341e-12,8.060473542810535e-14,599.9999999999771,2.2157579859058482e-11,9.32298847977368e-13,599.999999999999,5.2720603895449185e-18,1.9921007031728795,99.99999631390428,2.7192499393193053e-16,9.996176397354375,5.618229639442253e-07,4.40126083294687e-10,3.320607441931959e-28,1.1430303552084307e-09,3.733454606669748e-32,9.203779781854587e-20,2.9992972846353905e-28,1000.0,2.067498683192984e-46,9.5788859077373e-20,1.5295974983515313e-06,199.9999994188273,1.5676836642574212e-06
4000,7.075313706863638e-22,1.7177494757148705e-13,4.031043280182864e-06,462.20754332078207,37.754761747671466,327.805894180966,65.39369409965569,0.003473360110626087,90.27449213826483,9.723837691498396,4.3184954961569377e-10,28.928230181170534,25.68432075111948,6.479049094275724e-10,74.59847134481417,1.4640866566659394e-07,1.2432201129877304e-05,99.99998774286067,6.156167460522036e-19,0.00799659520323701,8.31099967926695e-11,99.99918699835523,4.2227362989449515e-10,39.99982247851119,360.00017822567395,7.362011011825045e-19,1.105344981362483e-22,0.000787566886673932,8.340871327046528e-08,99.92085044715466,0.07926953610800369,1.0548881072888885e-14,1.699971932201304e-15,7.931571679691219e-09,1.9973779941137655,6.071635155419044e-15,100.0,599.9999999999952,4.654023944327139e-12,9.8245169619262e-14,599.9999999999741,2.5769577969015343e-11,1.030889962210705e-12,599.9999999999989,6.601848496141149e-18,1.9918836967729912,99.99999627700483,3.0346432663508247e-16,9.996078927043108,6.026117489580154e-07,4.857497370876417e-10,5.885640559161247e-28,1.323881331375533e-09,5.163460935603562e-32,1.0869835812018676e-19,3.610246357637747e-28,1000.0,2.6257561020093475e-46,1.1086828478743782e-19,1.6079621601775816e-06,199.99999940541528,1.5715905819958009e-06
