miliseconds,X,Xa,Xa_ATIII,PL,PT,Va,IIa,V,II,IIa_alpha2M,IIa_ATIII,RVV
2500,0.09567921989255651,0.006633596800300526,0.10032656009008645,0.049999976149840225,1.3850407727989071e-08,0.0002655179578403302,0.0918393531919984,0.029732401183698402,1.143199836719646,0.02958798287433759,0.13189759388157318,0.03
2600,0.09082604164163637,0.0065189606990503505,0.10247423970069937,0.04999997588065204,1.4405988101130578e-08,0.0002894640041065271,0.09239208864596822,0.029724150463502887,1.1335979010191186,0.03260207380922451,0.1474082440791456,0.03
2700,0.08743590469320577,0.006215960676396807,0.10307958734323223,0.04999997565853451,1.4422593405975376e-08,0.0002995017215666592,0.09076438554755283,0.029705354807585394,1.1261959684983869,0.033845944713935296,0.153582188974059,0.03
2800,0.08595957521601921,0.006041537081021389,0.10740023766181947,0.04999997506952417,1.4475724676176896e-08,0.0003175443070086319,0.08983141582770854,0.02969301850948123,1.1182887596176945,0.03464822972295998,0.15889036981846041,0.03
2900,0.08511042157125955,0.006076139944377173,0.11033244722719679,0.049999975204719785,1.4998378211906442e-08,0.00032159751975108214,0.08802428719207225,0.029670041946425325,1.1101395868986312,0.03674150031187596,0.16634026659660922,0.03
3000,0.08069701695924145,0.005872673325406123,0.11519749413498914,0.049999975110373726,1.5124017545941837e-08,0.0003457202146104246,0.08625138199647965,0.02966608833265389,1.0990117200694594,0.03859416957183193,0.16951907483766754,0.03
3100,0.07982812355509583,0.005539505187923657,0.11418507136248612,0.04999997474491137,1.5129307946082718e-08,0.00035015475574899955,0.08400875457699303,0.029637549030512963,1.0957938369446842,0.039199800107681385,0.1738900214344444,0.03
3200,0.07746777295989947,0.005505081768595559,0.12016660166044944,0.04999997459893414,1.5373552492164698e-08,0.0003581207154690375,0.08315782907093022,0.029636928973291236,1.0924994377317838,0.04226783300990158,0.183484881941003,0.03
3300,0.07368633143596881,0.005223325291149133,0.11947200916924013,0.049999974762612795,1.5121717518160432e-08,0.00038488273973367765,0.08151595973967905,0.029614434188828174,1.0861048162834932,0.042518029175921415,0.19252904650280925,0.03
3400,0.07376278419829797,0.0050532877790321565,0.12135729187389228,0.04999997455686366,1.5485733060035017e-08,0.0003974855045638472,0.0810369382568348,0.029605468367414733,1.0807183906011935,0.04417738936016255,0.1934362317273135,0.03
3500,0.06801761560237526,0.005004364490412959,0.126881288869202,0.04999997464815402,1.529232790567617e-08,0.0003988979849646976,0.07827733741751895,0.029601906571527597,1.0769321462900847,0.045108554746553994,0.20357950815793757,0.03
3600,0.06871271923013135,0.004731950761606411,0.12839433061153407,0.049999974797419994,1.5375506534510893e-08,0.0004151003914707593,0.07553286661315405,0.029580065532319726,1.065251686213618,0.04753792692145262,0.20771059502528288,0.03
3700,0.06494350735603979,0.004779190810328434,0.1308074341737494,0.049999974420323064,1.5253730203818503e-08,0.0004311222038449734,0.07418961437877188,0.029577230082651364,1.0558638513533316,0.04810884678110506,0.21690446242953507,0.03
3800,0.06127716530165514,0.004583947867437232,0.1304666118593109,0.049999974561264024,1.507402665996993e-08,0.0004472384924875857,0.07420440837111794,0.029567654285777727,1.0615725744547875,0.04910813174701492,0.22071120177464656,0.03
3900,0.06165602932790201,0.004476997884970994,0.13583068915989768,0.04999997480887733,1.5287153749010545e-08,0.0004562429943348239,0.07085380051376967,0.029540665889635057,1.0465080183306779,0.051682793918353974,0.22643020571498726,0.03
4000,0.05767957528089261,0.004204750923732796,0.13792685195962062,0.04999997513969038,1.5242773140741188e-08,0.0004702108283165967,0.06918595727785867,0.02954263190348425,1.0457374860688333,0.05173571134176285,0.2346750341381695,0.03
4100,0.058174908144629736,0.004084114136195701,0.1393621226774751,0.04999997495690594,1.4829083965572088e-08,0.0004808435111999046,0.06838798863230486,0.029532799360136384,1.0417864357198834,0.053324443047345925,0.23539251024240537,0.03
4200,0.05572535492304328,0.003920361990611033,0.1407825603652029,0.049999975011103134,1.5034721370242537e-08,0.0004815470552537709,0.06705828199572353,0.029509583147847296,1.0407022917281294,0.05376080004155806,0.24067528700812504,0.03
4300,0.05272849147394881,0.003910829877792726,0.14128258887888553,0.04999997528732984,1.498081195362378e-08,0.0005007845516050233,0.0645875350112853,0.029502211898758207,1.0259623022768094,0.0553808045973174,0.24630041496790228,0.03
4400,0.052864438248653944,0.0038299342386452985,0.1428739197532941,0.04999997547136912,1.4624218949843309e-08,0.0004968498988326977,0.06362395078314444,0.02950538989812957,1.0215696774312741,0.05570846994799122,0.2560211632553552,0.03
4500,0.05133985030784764,0.0035892198738370503,0.14648049658481477,0.04999997543959245,1.4377926646564198e-08,0.000506331718853904,0.061606525520005374,0.02949094997595446,1.0207983255722506,0.057855380275294646,0.26265361883726834,0.03
4600,0.04786650796739207,0.0036904877513820595,0.14723054026185578,0.04999997581498859,1.432420795846387e-08,0.0005257738668196631,0.06090951690149817,0.029477175132853282,1.0203519116633268,0.05911297949128787,0.26563439402181316,0.03
4700,0.047897966052967,0.0034739934426045536,0.14848339065085328,0.04999997597671879,1.424126726940528e-08,0.0005209733643597981,0.05763446671436797,0.02946707236453907,1.0156737310255628,0.05941801004057963,0.2662724762919689,0.03
4800,0.04723756810899343,0.0034103788856361815,0.14959584530726514,0.04999997590290631,1.3977771985451875e-08,0.0005407659959129585,0.057774279321895695,0.029464808081643444,1.0048052361665412,0.06151322320940347,0.27043551408036287,0.03
4900,0.045913656410645216,0.0033227147668769804,0.15199644150684813,0.049999976082438516,1.3510977453833682e-08,0.000553845445011093,0.05563331160599928,0.029460786621225997,1.0020511921020645,0.06264021087020487,0.27167086958637626,0.03
5000,0.04472074801439515,0.0030642506343742776,0.15499587277714047,0.049999976619703165,1.3284872213116517e-08,0.00055683448437411,0.053685724016589415,0.02944751021279636,1.0058132659406018,0.06189437092897951,0.28520574335399035,0.03
