miliseconds,species_0,species_1,species_2,species_3,species_4,species_5,species_6
1900,0.394362492441624,0.48677063987887426,0.7629394960185718,1.000532226972762,2.22555047552229,3.4066519743200616,1.9226035639578605
2000,0.40477992808296837,0.4982169942521935,0.7758088401529435,0.9242384394904207,2.295130092115077,3.464522708176837,2.0328734981347996
2100,0.4105775709403687,0.5136485366335569,0.7858033691116366,0.8814150717668849,2.3949210861023706,3.590865774084172,2.0972854447381972
2200,0.4324436796200122,0.5335853111569945,0.8195685534516768,0.8562914954515848,2.4264407541279853,3.6816329525068023,2.163506148603523
2300,0.44847583899409676,0.5686175459956788,0.8129273960126633,0.820742334311225,2.526062215867043,3.7399085093265274,2.2595621352246695
2400,0.4608315053328939,0.5998987156390749,0.8388039228330313,0.7690132437550203,2.624278210687082,3.8592552494234345,2.3067358167981498
2500,0.4686671501864901,0.6322082863486996,0.8797946513106976,0.7352978180153014,2.709870329606015,3.9243005296827143,2.411105509075839
2600,0.49148315479943594,0.6646712485654019,0.9009635409801189,0.6902740955681695,2.798263965917341,3.9080921347291424,2.452513967464779
2700,0.5066620376647128,0.7060248297888031,0.9281833715596606,0.6999678156048539,2.9107852738685374,3.991950357751457,2.509469438475624
2800,0.5296904066718661,0.7441843337200927,0.954611240874152,0.6448110659158975,2.9846715985867993,3.975241516494735,2.554469880148848
2900,0.5446813409627688,0.7835523328896692,1.0109550493483328,0.6397759746584613,3.0475681178173364,3.9497930541678214,2.5907950305291765
3000,0.5634195586627102,0.8130432182116925,1.0375954554699154,0.6388518026693659,3.1449016269500047,3.9111023655174764,2.598387329046605
3100,0.5823304086841923,0.8378786336657227,1.1032949239295657,0.6141778567828884,3.2134130107336905,3.9442671423014,2.6330664512084976
3200,0.5969861946835882,0.8818739822601965,1.14572244704395,0.5950944678484591,3.2885108830618104,3.8441049258765734,2.621339855693797
3300,0.6100447762522048,0.9357561591180212,1.199826097649362,0.608685890300406,3.3835226333664425,3.7880703532795748,2.633087181365104
3400,0.6222924975380821,0.9659019717998094,1.238804741938023,0.5990384700016742,3.4670888280633094,3.7300985542823946,2.605474464023059
3500,0.6381522378588336,1.0217963674951296,1.3055142145407908,0.5798470875826921,3.465839131051396,3.658833125030996,2.5266580158021466
3600,0.6462419823952629,1.0721719523094575,1.373332316785387,0.599130817461941,3.5052218198697878,3.584833810592268,2.5000211762979907
3700,0.6546680670364603,1.097340184283599,1.4325494778207195,0.5870194933411712,3.5530608797708694,3.4936024888374444,2.431588541747417
3800,0.6728681331739875,1.1151208610438044,1.5069992809973407,0.634479270427658,3.6000610219695592,3.408633146904776,2.3716775069305416
3900,0.6679423086392393,1.1629782006409115,1.5444291288407421,0.6301173482833226,3.566594977256516,3.3007721581928045,2.2894717835541725
4000,0.6739857870252522,1.187752396906035,1.59211446158239,0.6409350944824777,3.5541059589274098,3.2682363885197048,2.17535767775178
4100,0.6801951900027934,1.2152737941109106,1.664485911367523,0.6605558822187038,3.517204966326283,3.1553570372740714,2.119869133582143
4200,0.6787824993390011,1.2383197553277416,1.7197481847770046,0.6890099652342871,3.496970945416779,3.048940105538112,2.011411591676867
4300,0.6799516322110107,1.2594502104107408,1.7451737337263542,0.7099322794082387,3.4860984403713036,2.9409677218084127,1.909414302095296
4400,0.6805024751473006,1.2706651398077988,1.817286681612336,0.7450832184675559,3.4349982732930844,2.840770940604057,1.8030808758015402
4500,0.6794560460245689,1.2545040221599464,1.858525685412915,0.7807872775193938,3.3652779897584075,2.7226502390911462,1.7099020811052668
4600,0.6677167964418625,1.275078457821723,1.8981573255814095,0.8117599754806081,3.307810849253234,2.6802792578815042,1.6226493463832679
4700,0.661039318318808,1.259639292087797,1.9131951171072188,0.8423327149604861,3.2644446557653817,2.594185843304486,1.5716362797976797
4800,0.6369704317116921,1.2415187329818156,1.9573771309062309,0.8433878162978069,3.190390559473437,2.5630781222731143,1.4941874978900567
4900,0.6346145063852392,1.233365345165561,1.9737416496422708,0.8754173209474926,3.0732341410103348,2.445140623423796,1.403906737093716
5000,0.6289862525298943,1.1887573251073766,1.9501752017000442,0.94976688707988,2.9860667065779025,2.3555945479600986,1.3146639291344817
