miliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
2000,0.004577884344023911,3.903349153816098e-12,1.5888078342079263e-16,6.24369157502009e-08,2.1548362903975112e-20,3.552371111544141e-17,6.968622952822454e-14,7.447976896373876e-16,0.0003772410453170414,1.3085970159629133e-05,1.0797223275170905e-06,0.09142808880343087
2100,0.004774933658058808,4.419770360156032e-12,1.8427246947774367e-16,6.362013687017356e-08,2.5466119620362563e-20,5.627150339639813e-17,4.26026660881815e-14,6.30061199827946e-16,0.00037940219152479904,1.3031157237767672e-05,1.100740385316372e-06,0.09107548316552677
2200,0.0049255026050555,4.8727464269445245e-12,2.0451785695900618e-16,6.341870706124288e-08,3.411566547395056e-20,6.32648959772002e-17,7.138487571724722e-14,-1.2212508795259087e-16,0.00040325550356408034,1.4875798687193109e-05,1.1427252165682988e-06,0.09070029812125066
2300,0.005050107416122646,5.623201965028062e-12,2.1199915253355015e-16,6.370429731230156e-08,3.626977965276802e-20,7.327833174032757e-17,8.395558694312179e-14,1.089068215814599e-15,0.00041163804878028274,1.657121003240611e-05,1.156987455917289e-06,0.09026221820273136
2400,0.005269507472839859,6.034763346472031e-12,2.4779546908450146e-16,6.548276275433802e-08,4.580678530280259e-20,8.497879459754918e-17,1.2661770875392813e-13,3.2690162903470577e-16,0.00042844578573860234,1.6446712467257335e-05,1.1602990481069884e-06,0.08995918604647386
2500,0.005345353157813063,6.404718434392663e-12,2.6535106723388376e-16,6.488837799947455e-08,4.9091116561352787e-20,9.676724310860474e-17,1.3631334603081017e-13,2.5324900244371993e-15,0.00043529810107444827,1.786151910942572e-05,1.1906269602734498e-06,0.08977142715835262
2600,0.00557619954013163,6.9425125482891e-12,2.7459288668042057e-16,6.573749323967744e-08,5.471444904074857e-20,1.3247153291905764e-16,1.670234842908498e-13,1.6128198120414577e-15,0.00045125753307632895,2.0090417528380243e-05,1.2072140918251325e-06,0.08926262035035508
2700,0.005706519638763892,7.2476148041089304e-12,3.154574437422342e-16,6.456739678733222e-08,5.872778177391391e-20,1.4773484060909356e-16,2.385650754878213e-13,2.1741373464497326e-15,0.00045922172103557646,2.0461110358941376e-05,1.2148330436239491e-06,0.08875169033236549
2800,0.005919992779978186,7.607625249674097e-12,3.339147011033506e-16,6.463572967846116e-08,6.745947124639757e-20,1.648143707775331e-16,2.733980802699786e-13,4.325870159620281e-15,0.0004826552819324064,2.28994930376475e-05,1.2244765593084795e-06,0.08842262277870314
2900,0.005953723948210036,8.370548046862921e-12,3.5432016268084787e-16,6.533669640043287e-08,7.322055722057946e-20,1.9373486846982644e-16,3.248444698357492e-13,5.0740615480124215e-15,0.0004834599658766107,2.292916262780409e-05,1.2545251886926344e-06,0.08810327686052452
3000,0.006047691513806252,8.728149055776607e-12,3.7900446688359294e-16,6.47565053112646e-08,8.252136524539269e-20,2.1973079516734585e-16,4.154884032949812e-13,5.545734281063917e-15,0.0004996529289438766,2.542469443739975e-05,1.274737148575544e-06,0.08801217505501335
3100,0.006159886166714877,9.436996793149258e-12,4.295613099519097e-16,6.591407784218942e-08,9.153696667346377e-20,2.513885041593108e-16,4.4382040941275244e-13,7.673908972838317e-15,0.0005180873142415082,2.5770050179853344e-05,1.2568840201723268e-06,0.08762045719219178
3200,0.006371764056106212,9.41125818151759e-12,4.4317630351689644e-16,6.450594929473478e-08,1.0167323691803107e-19,2.9721903168443645e-16,5.527680832655526e-13,7.768007841564901e-15,0.0005194155328105836,2.7857065986494512e-05,1.276814491384187e-06,0.08710814766834012
3300,0.006397063360840264,1.0174220460417146e-11,4.724920955754111e-16,6.42621484913203e-08,1.1381120836843616e-19,3.1529787891326487e-16,6.559942701831312e-13,1.072878702562485e-14,0.0005285475719833317,3.0137839114845604e-05,1.2665077884295621e-06,0.08709608754696872
3400,0.0064098507970732225,1.0487636771998738e-11,5.144254998321926e-16,6.090880831978677e-08,1.2150983683238505e-19,3.5067571866640687e-16,7.221590531796523e-13,1.1858511273657946e-14,0.0005287064354458827,3.127509110860521e-05,1.268402994438727e-06,0.08636791523649841
3500,0.0063620968356127485,1.1371156928002302e-11,5.475670748157842e-16,5.85608741076378e-08,1.2813690482663183e-19,3.6885294129743315e-16,8.63713943682483e-13,1.4207131805265407e-14,0.0005298855547433354,3.2017195931834886e-05,1.2165640553582819e-06,0.08592933899573424
3600,0.006391063210475367,1.2069258931239662e-11,5.927843032258121e-16,5.31835698154157e-08,1.431368242999071e-19,3.950638502263184e-16,9.485249564072085e-13,1.6449546666806237e-14,0.0005334842698444796,3.447592189904816e-05,1.1823306007623916e-06,0.08567777487082864
3700,0.006183626368298789,1.2510416390228165e-11,6.053463232595247e-16,4.727209144742629e-08,1.5019285489305585e-19,3.9579549756990773e-16,1.0724054612728427e-12,2.0781211703956595e-14,0.0005136691121996024,3.5547949249936864e-05,1.1097788850380546e-06,0.08524136363535757
3800,0.006009564025533882,1.2690863459173268e-11,6.683422814772444e-16,4.2051244391932913e-08,1.6520210722646956e-19,3.978163478957708e-16,1.1537267589091643e-12,2.386680485426119e-14,0.000513214497077301,3.675580311087264e-05,1.048569212869803e-06,0.08485608489198154
3900,0.005952048166476645,1.3313765123415376e-11,6.839521534826483e-16,3.6517984247481505e-08,1.734466709656756e-19,4.0498095814346467e-16,1.266842524251365e-12,2.7451039256850373e-14,0.000500440578293777,3.756158830928692e-05,9.96025498400801e-07,0.08485115855971234
4000,0.00579345325472413,1.3568373763228194e-11,7.347256679382216e-16,3.167129064482564e-08,1.8852174993400054e-19,4.2364864980090535e-16,1.3215285507481779e-12,3.019790267091123e-14,0.0004922602783957852,3.948605846394954e-05,9.185123812791291e-07,0.0845530905165173
4100,0.005726742663249368,1.4112057386326839e-11,7.739945981563634e-16,2.9629879475383867e-08,1.9735944906201597e-19,4.2290670871761874e-16,1.4172545260718066e-12,3.577139626206656e-14,0.0004764569371954611,4.1030724208149774e-05,8.764739056547344e-07,0.08371790686088443
4200,0.005595515158009847,1.5050124405729327e-11,8.115216344992369e-16,2.4510896407205405e-08,2.0618355170552925e-19,4.425055744205183e-16,1.5281306727751995e-12,4.0251236399251e-14,0.00047859049463217006,4.241410505602275e-05,8.415056614010172e-07,0.0833823943043243
4300,0.005350804549541514,1.512578561135132e-11,8.52033160875721e-16,2.319786322126269e-08,2.0971035737331108e-19,4.476835350975744e-16,1.5293721779643265e-12,4.409563254932614e-14,0.0004602105208037034,4.4338447282797546e-05,7.82313873487662e-07,0.08346091838470139
4400,0.005320422392721803,1.5722792580847407e-11,8.960618171035807e-16,2.0063480030704077e-08,2.0771592543884e-19,4.435772138259453e-16,1.584057561313135e-12,4.9235035973133415e-14,0.00045321975195542386,4.448072254680443e-05,7.404439947152626e-07,0.08291734624062265
4500,0.005132627691860292,1.5879255227838564e-11,9.558938680216086e-16,1.7972073778393405e-08,2.073983612196246e-19,4.557012377634214e-16,1.608338060090763e-12,5.280870347479848e-14,0.00043957598663170574,4.6603614976971976e-05,6.678835685673961e-07,0.08229716112088341
4600,0.00498940375648354,1.6323845432764516e-11,9.79706012165707e-16,1.4644258552031148e-08,2.0027723908252538e-19,4.661976606635328e-16,1.6337050105786207e-12,5.868266787695326e-14,0.00042648298663297383,4.794034860223708e-05,6.466199625878109e-07,0.08229393671578404
4700,0.004814745863599028,1.7126989115225403e-11,1.025811731063175e-15,1.2213987591049466e-08,1.9283641552385428e-19,4.770186157167362e-16,1.638609208153671e-12,6.355659736224935e-14,0.0004070494784929266,4.894198044205895e-05,6.131824475475098e-07,0.08199376983756246
4800,0.004679307598216423,1.7207011748365465e-11,1.0890775338274987e-15,1.2138173217738306e-08,1.9029491057137873e-19,4.792655757408745e-16,1.6872275827001685e-12,6.948125143137743e-14,0.0004001277210243484,5.060964307966515e-05,5.699015543888813e-07,0.0812355515598867
4900,0.004706925303513138,1.759593727564953e-11,1.1270922841330128e-15,9.37535147308748e-09,1.8175526575358083e-19,4.78783157995969e-16,1.643796812887587e-12,7.350321469490205e-14,0.00039632992393529893,5.088171170586323e-05,5.251571718247164e-07,0.0811189897016853
5000,0.0045501517492961665,1.8360112824984007e-11,1.178489083561858e-15,9.362658203894892e-09,1.7926631019819253e-19,4.924593320009239e-16,1.6477207244559217e-12,7.745821119668625e-14,0.00037206846446436625,5.248066289069299e-05,5.006217010335864e-07,0.08073910649018871
