milliseconds,V,n,c,cer,g6p,fbp,adp
1800,-68.21141598490668,0.0024598461064219363,0.20755783357801968,185.78383614819634,199.91805614598414,39.98085866133029,780.1081922730951
1900,-68.22345452521964,0.0024546227670075144,0.20745631123779337,185.7852086433379,199.9176630506755,39.98087447865717,780.1084995502546
2000,-68.21706568172188,0.002437228949390729,0.2074071957124507,185.78861555936314,199.91783001501165,39.98082654744111,780.1087784286823
2100,-68.22138850285485,0.002392584985216078,0.20730093384235043,185.7886632303996,199.91739151192252,39.98072458575245,780.1088338792998
2200,-68.23145267802178,0.0023885814170759106,0.20716559705679116,185.79136898114987,199.91725465955892,39.98075078904852,780.108941945547
2300,-68.24082073216013,0.002405330963663182,0.20720991654109777,185.79174445008985,199.91694665164528,39.98071975708893,780.1091362725381
2400,-68.2439266728374,0.0023761992976111886,0.20708513753448582,185.7931410131109,199.9171028282188,39.98064260116807,780.1095026252592
2500,-68.24363793649869,0.002380140360360724,0.20699781768045641,185.7951517602215,199.9168785671958,39.980620553925036,780.1095523153319
2600,-68.24210848828784,0.0023309592633733224,0.20679304382933314,185.7953770862958,199.91630809377926,39.98061860930189,780.1099496409197
2700,-68.24422595309129,0.002347627406392629,0.2069218209692983,185.7993355426388,199.91656395490702,39.98055356521042,780.110170619151
2800,-68.25815329174917,0.002312201181854954,0.20677215617334122,185.79896854654714,199.91621165083197,39.98047349703356,780.1103154568528
2900,-68.25524415186246,0.002325573893125875,0.2067763412090752,185.80301256887446,199.91579797066782,39.98049595856882,780.1104021731754
3000,-68.25815830732957,0.002311458754814479,0.20660607534500844,185.8005152507027,199.9156798799453,39.98043699339155,780.110896243448
3100,-68.26226022367366,0.002300533574533016,0.20645184045561538,185.80508780443566,199.91569845765412,39.98035429494138,780.1108127707498
3200,-68.26123700479077,0.0022598622785564397,0.2065326794490608,185.80493093041184,199.91523087090297,39.98030474380287,780.1112384780525
3300,-68.27638450260463,0.0022652850601000093,0.20643018851306102,185.80604989793764,199.91550688170994,39.98032630111052,780.110975435867
3400,-68.27529732391467,0.002271383534616385,0.20629349789711054,185.80775577438644,199.91502529965192,39.98022614325468,780.1115968040732
3500,-68.28396228890387,0.00223056445341663,0.20611457467590807,185.8089818349286,199.9151706497529,39.98024080573139,780.1114472485937
3600,-68.27855270260673,0.002220142142673899,0.20603651362171935,185.81031069384326,199.9147417081346,39.980192072434136,780.1115782054496
3700,-68.28303158691004,0.002235291783643279,0.2061374121847211,185.81400767595883,199.91473781630583,39.980123177882874,780.1117983272137
3800,-68.28553940497308,0.002204869548951249,0.20583341585584616,185.81238604500908,199.91446920239326,39.980061309346986,780.1124649135362
3900,-68.28412558011851,0.0021831528215300435,0.20591777258750033,185.81479762514485,199.9144254832188,39.98009485847552,780.1122058937704
4000,-68.30113960389404,0.0021885340091556626,0.20572663283762754,185.81479524490945,199.91393973092423,39.98005358214635,780.1123535801822
4100,-68.30261431737472,0.002167528442811406,0.20565823501567038,185.817795472194,199.91406558167753,39.98001003015526,780.1126398322358
4200,-68.30165487916508,0.002163153241628984,0.20551399661264314,185.82004321293437,199.9136513387749,39.97996341498785,780.1126959393874
4300,-68.31155079769958,0.0021651693409714063,0.205509019514707,185.8229314285542,199.9135320649707,39.97983904526342,780.1133254169696
4400,-68.31386455097467,0.0021598700770500802,0.2053960212992106,185.8201155925404,199.9132737695078,39.97984795498499,780.1131969025962
4500,-68.31422891569221,0.002140129323941485,0.20537458641590672,185.82545952363986,199.91317800982833,39.979777873566434,780.113457523209
4600,-68.30864592852738,0.0021128170937572215,0.20520072457112778,185.82580461653268,199.91303840709776,39.97979711684668,780.1137377260821
4700,-68.31431166016591,0.0021181304669020424,0.2052238459651792,185.82585264339457,199.91258445991656,39.97969251759319,780.1141343884544
4800,-68.32534179747506,0.0021023756977366563,0.20509010584828363,185.82608221230552,199.91280657469628,39.97965293012405,780.1140392902907
4900,-68.32576002522372,0.00208466508896699,0.20502943754227468,185.82787607218094,199.91260397991778,39.9796703685965,780.1142456291362
5000,-68.33262611189234,0.002079498719132097,0.20502137277046673,185.8299909090572,199.91231045987456,39.97957629168858,780.114454295501
