miliseconds,MC,EF,CD,CE,RB,RE,RP
3100,1.2434475861143093,0.1842350648779869,0.3081470718123672,0.11001641233204754,0.08888626790588451,0.6189479015097658,0.30266297895220723
3200,1.2614218778693949,0.2019885822794801,0.3094182757930651,0.11348493374885558,0.08254741110872413,0.6203168101881107,0.32580306072465715
3300,1.252758487316373,0.2120861746875001,0.3066421180382131,0.11415326392722232,0.07927503713955496,0.6204399756151242,0.33445157135229975
3400,1.258812007587035,0.23456742526281701,0.311433475451778,0.1174114488481251,0.07597945036932537,0.6213011952970366,0.364726601391318
3500,1.2672095768441325,0.23589421464809274,0.3122891427225633,0.12370330651124606,0.07020886363780872,0.6247040091154603,0.3796720557865034
3600,1.2811220438103106,0.25511975497085143,0.30562734345553977,0.12530279582058826,0.06841236131965141,0.6230257181435577,0.3802826283394061
3700,1.2869681144600793,0.26479007965596607,0.30690471337419295,0.12921232037257308,0.06506730657175382,0.624580364524604,0.40741525595275696
3800,1.2991399962357244,0.2885076641312545,0.30884373525937264,0.13343514147877086,0.06255597084933244,0.6244621201305512,0.4122270500148594
3900,1.2942666272492327,0.3074340544529565,0.3128497691952788,0.1358352542250018,0.06044149100903439,0.6210347278528591,0.4474084562134558
4000,1.3166667005442612,0.3146497415852114,0.30968454138289925,0.14025209568356123,0.05706442409671099,0.6214447719212085,0.4591588131236763
4100,1.3324081101597605,0.3280957364190263,0.3098083350122126,0.14145945861218448,0.05398735174585913,0.6204338568442653,0.46272741339527607
4200,1.3053966729133817,0.3464311459943964,0.3074472270795899,0.14328718104718213,0.0511969942767734,0.6165394508148431,0.49833428507231425
4300,1.336596876401067,0.369481982213525,0.3120091413108205,0.14686952661504718,0.04794432456548996,0.6170084643639222,0.5060472764223622
4400,1.326114797912991,0.3768688746339893,0.30745753226069444,0.14785590045466848,0.045811071043166875,0.6168873070951131,0.52131336371299
4500,1.3426256748350334,0.40466633114008743,0.30946429623394767,0.1538895250719219,0.04459297106786567,0.6137423845644161,0.5465534480461861
4600,1.338018119601407,0.4115912757940774,0.30723520156789424,0.15656291859534796,0.046539676466695414,0.6098492324629133,0.5536129136189389
4700,1.3265944440811792,0.4377966743089246,0.30843912748055313,0.15513439841973492,0.04466455509335765,0.6085579217818079,0.5789143944690256
4800,1.3301022463871885,0.44266359288090434,0.3071333971692943,0.15921103686476676,0.041672098116010185,0.6078399119461532,0.5883641067453228
4900,1.3558584643105085,0.4687790667689772,0.30718618567623723,0.16260863512432525,0.038673901977405375,0.6041349678495349,0.5993475507712002
5000,1.3618574382529876,0.4847908061083273,0.307104763752145,0.16288755956033274,0.037929595257626555,0.6030776608503757,0.622737187765001
