milliseconds,PA_D_Cytosol,PABCa_D_Cytosol,h_D_ERM,PABMg_D_Cytosol,CG_D_Cytosol,D28kB_D_Cytosol,PA_Cytosol,CG_Cytosol,PABCa_Cytosol,D28k_high_Cytosol,D28k_high_D_Cytosol,D28kB_high_D_Cytosol,CGB_D_Cytosol,Ca_D_Cytosol,CGB_Cytosol,D28k_Cytosol,D28kB_high_Cytosol,PABMg_Cytosol,IP3_Cytosol,D28k_D_Cytosol,IP3_D_Cytosol,Ca_Cytosol,h_ERM,D28kB_Cytosol
1000,1927.736073037491,9834.844228415554,0.8073380016677936,36396.953595964915,84544.2218910938,2515.5854797758934,1927.8102336516363,84543.50123719158,9834.96058913821,43946.848524110595,43946.27001206484,4212.712066921613,11776.064267428646,27.303634427275064,11778.43048469572,45644.91368028942,4212.742330002186,36396.32507750445,96.32000000000012,45644.51144935314,96.32000000000012,27.303578273718422,0.8072526143839523,2515.224611970009
1100,1927.7419264585997,9836.305220119239,0.8078005708877297,36396.07608665736,84539.90580445605,2515.6876885476104,1927.751943723615,84539.90950145395,9837.230065436854,43946.66226212428,43945.79161590835,4213.745838000451,11780.255951855166,27.303233734710528,11780.620122642107,45644.71112485889,4214.420753708397,36395.767970995534,96.32000000000012,45644.01179286156,96.32000000000012,27.31395529353134,0.8078145025135606,2515.8942176469914
1200,1927.6415443678293,9836.262461979899,0.8083635937291049,36395.18207094766,84538.06884586219,2516.0041987592226,1927.7437618431338,84537.80847177908,9838.162559078932,43944.722624604736,43945.81749093252,4214.917223589937,11780.089490360464,27.314030173205627,11779.122883478942,45643.691732481726,4214.043132408862,36395.66583540933,96.32000000000012,45644.24241393044,96.32000000000012,27.309454507004492,0.8085726107875246,2516.108160261654
1300,1927.609373647484,9837.282585687542,0.8090378513482054,36395.10088047337,84540.18526430792,2516.6065109231254,1927.671971017663,84538.96556081167,9839.011784006338,43944.301703194265,43945.41321478353,4215.805248412662,11781.758346216275,27.311875468650246,11783.325092616433,45643.67911123107,4214.899848155269,36394.47649875416,96.32000000000012,45643.308246134366,96.32000000000012,27.321261166143533,0.8091740807057857,2516.3660297885926
1400,1927.53846882135,9837.871217342576,0.8092678954285295,36392.57458001207,84537.18131653592,2516.546103132302,1927.5908889848092,84538.11355136479,9839.269580416054,43943.42991353902,43943.9283033081,4215.4877173996,11781.817134848936,27.320831836893966,11784.050703196941,45642.94660403066,4216.120219845479,36393.36631020304,96.32000000000012,45643.414169242875,96.32000000000012,27.327459699509664,0.8090967409675991,2516.7243824277807
1500,1927.5982959849289,9839.635358229121,0.8092431108217556,36392.695014771954,84536.96787203892,2517.2144439216777,1927.4898227348951,84535.31995654303,9840.065946065479,43942.852051779424,43943.508422344035,4216.541927710391,11785.986673554145,27.32246441428466,11783.578742705613,45642.67269588074,4216.231715729078,36392.49462189262,96.32000000000014,45642.79434329542,96.32000000000012,27.32614366894127,0.8094511618551173,2517.512578220176
1600,1927.4566195160562,9840.76841852344,0.8096454334201619,36390.72959985573,84534.56998079833,2517.3312517640743,1927.534305991649,84534.8423588525,9841.01334680108,43942.340434840844,43942.669987413974,4216.659843104998,11785.008412504434,27.33250073500377,11788.938809745438,45642.68385109216,4217.033251619047,36391.278860814855,96.32000000000012,45642.839839372886,96.32000000000012,27.330214434134355,0.8099136533768778,2517.566933610215
1700,1927.4097307981374,9842.351101816177,0.8103683289204449,36390.48229523095,84533.52288983669,2517.5883507030426,1927.4604642404577,84531.2041740104,9841.143964236906,43942.85964807132,43942.4375277162,4218.021905475163,11787.232416877181,27.328510974488847,11789.816866192126,45641.82118799931,4217.474381283644,36391.34585858808,96.32000000000012,45641.82738477557,96.32000000000012,27.335529669690338,0.8105465903649726,2517.6091576008794
1800,1927.3907605051538,9842.999067497482,0.8107614259573451,36390.110867317206,84528.81764007983,2517.8763431540524,1927.4016373855557,84531.20166168505,9844.343238990783,43942.293270429116,43941.40591393071,4218.1906881953155,11791.183296493018,27.33997058451421,11791.041066545933,45642.06909007827,4217.676066763632,36388.60940490738,96.32000000000012,45641.98200129726,96.32000000000012,27.33337800568983,0.810927262229323,2517.961802716982
1900,1927.3807775883165,9844.338656007274,0.8112152600753545,36389.14422682246,84528.22662869279,2518.294462594619,1927.3134920566101,84526.80130617818,9843.524381132158,43940.84336945949,43940.93574416218,4218.1628865460525,11789.49921933466,27.343461039788227,11792.829555672415,45641.40000347599,4218.174359812171,36388.68308840414,96.32000000000012,45641.70298852253,96.32000000000012,27.34486803027351,0.8104914316130141,2518.734333729555
2000,1927.2656136690564,9845.702964231317,0.8112039543122389,36388.34665063397,84526.19404235086,2518.7988283981826,1927.2654693484892,84525.52337323088,9845.856457168844,43940.2340399811,43940.368554336856,4218.992099969465,11790.611328690551,27.339669779910196,11793.828962371368,45640.738513618664,4218.676071790889,36386.974135668686,96.32000000000012,45640.7870834422,96.32000000000012,27.349123775489378,0.8107653443150059,2518.9389367029903
2100,1927.3086989663384,9846.996405586562,0.8116139026493062,36388.114481462006,84528.11483516384,2518.6946188417037,1927.2798805747225,84523.83303488436,9845.718248234274,43940.333723543554,43939.91918806382,4219.579395130755,11792.26462400186,27.348324565659162,11792.496961316983,45640.567447821835,4220.140052376911,36385.52189188259,96.32000000000014,45641.00298806481,96.32000000000014,27.34489516478415,0.8113230025057849,2519.628144054993
2200,1927.1705642250333,9847.536436039245,0.8118900104276203,36385.46916988828,84525.03199513098,2519.4438041562257,1927.2261376533995,84522.41019667189,9846.593088845773,43939.69432121981,43940.47680973685,4220.14726814752,11794.553793535075,27.351115159784406,11794.004545781021,45640.7016416088,4219.940902816884,36384.94163077228,96.32000000000014,45640.5875026479,96.32000000000014,27.34835909305862,0.8113388877455097,2519.6093766422377
2300,1927.1657620118644,9846.722689498594,0.8114115706802331,36384.39068521543,84525.0261798769,2519.3735374032567,1927.189068576041,84522.60514719444,9848.31125153743,43938.781876878165,43939.23243450358,4220.405812738681,11795.9342670619,27.349808427134477,11797.227206405287,45640.64841768496,4220.783759756614,36385.234602513,96.32000000000014,45640.346288792476,96.32000000000014,27.35955795794175,0.8114705217914608,2519.858828695844
2400,1927.1066938938134,9848.296926733268,0.8116243893674092,36384.80896549336,84522.70851487112,2519.9904179383307,1927.0331208247826,84520.32130840274,9848.07888752197,43938.915177976785,43939.077525578316,4221.185079448721,11797.423014219727,27.35306905037059,11798.356910360693,45640.20713274612,4221.432626019241,36384.87990314158,96.32000000000014,45639.99975709727,96.32000000000014,27.364624888898337,0.8122422584104854,2520.1912913204415
2500,1927.0833493067,9849.837280477705,0.8124767226933076,36383.183416646876,84522.75589782087,2520.645549678197,1927.0844519191953,84519.58453919641,9850.218107798202,43938.72364671928,43937.702855775125,4221.595533663194,11797.364228511517,27.361695557526662,11800.320561932138,45639.26903994871,4221.748918984933,36382.14127204246,96.32000000000014,45639.79937419593,96.32000000000014,27.361386428971993,0.8117922271467398,2520.970348440362
2600,1927.062883338276,9850.931758355355,0.8121011002884078,36381.67526765037,84519.98562387333,2520.6586205586486,1927.0308485613405,84520.29421228125,9851.140680547318,43938.33773450779,43938.34739962021,4222.032986998452,11798.01300005384,27.367868951358034,11799.783778909547,45639.81614674287,4222.041457428545,36383.06914647756,96.32000000000014,45638.922896680626,96.32000000000014,27.370315491942375,0.8124617061928514,2521.005779168376
2700,1926.988107984071,9851.922773920578,0.8124289131155965,36382.86551938896,84520.04193891832,2521.0738818566856,1927.0237741143276,84517.64298909505,9850.657241646886,43937.24536383856,43937.26411409483,4223.092793225333,11801.815092487917,27.37198598766958,11803.232969349172,45639.11088502485,4223.201678015017,36381.780487547476,96.32000000000014,45639.162354945656,96.32000000000014,27.363883907738053,0.8127109527664892,2520.908061090084
2800,1926.9922761259331,9850.892229744004,0.8123242665827367,36381.991161628226,84517.38368259372,2520.9320324433033,1926.9675959453186,84518.11934747448,9852.118178250455,43936.233007559575,43936.67426405099,4223.102556820549,11803.140828254318,27.372489176369754,11803.322711975592,45638.77185523876,4222.5169367266735,36380.794994707,96.32000000000014,45638.58038522234,96.32000000000014,27.36690840199118,0.8123461293771161,2521.3875506398795
2900,1926.9442574294599,9851.681035366295,0.8124622811914796,36380.18298977257,84517.60318092328,2521.2512378123643,1926.872087602323,84514.95204717336,9852.312771972513,43936.53675408123,43936.97166180389,4223.805285228504,11804.470103992076,27.378199141489105,11803.496273466444,45638.646182289005,4223.195397115254,36381.04347599738,96.32000000000014,45638.70085641152,96.32000000000014,27.37072631149625,0.8125118172673966,2521.3800198028475
3000,1926.8324101974924,9853.861807788548,0.8130901745139489,36379.85958873631,84516.47304971277,2521.990031065257,1926.792775488714,84515.88030107565,9855.14055233356,43935.38580115349,43936.14496626973,4223.768843773466,11804.158299357252,27.379188069843636,11806.69251432353,45638.152606367395,4223.634176728426,36379.00885863179,96.32000000000014,45638.38271074156,96.32000000000014,27.381887644707078,0.8130889257143187,2522.190848641218
3100,1926.7863278535906,9853.455983140113,0.8127352444692277,36379.14695080926,84513.33825338885,2521.6822918258276,1926.741807789552,84513.67611157673,9854.31239465372,43936.028313415474,43935.626469424154,4224.884526943723,11805.105909087824,27.380942192542904,11805.93692230115,45637.8449311666,4224.563140199456,36379.173746577944,96.32000000000014,45638.09837111514,96.32000000000014,27.384246814524943,0.8128422182452529,2522.1574305743056
3200,1926.817295391638,9854.043116331377,0.813308321644848,36378.026679944625,84513.01639496695,2522.1555211896216,1926.7445105197664,84510.7676009254,9855.868010316386,43935.33127526838,43935.24472281872,4225.284405699126,11805.283110921819,27.37827821873284,11806.63458386162,45637.77032744472,4224.759201614418,36378.62289577506,96.32000000000014,45637.72045016573,96.32000000000014,27.389176630123814,0.8127912868540978,2522.900951693244
3300,1926.6826264162069,9857.058600230026,0.8131106214134846,36376.63599445291,84512.15312853894,2522.8186741268646,1926.7704320282637,84509.13348195748,9856.304642187837,43935.14359446558,43934.66234553515,4224.551025648641,11806.367413082275,27.384797871769347,11808.765798245735,45637.53434324276,4225.508176683803,36376.49928197293,96.32000000000014,45637.55512837885,96.32000000000014,27.381912604295266,0.8132922802320667,2522.411067089033
3400,1926.759608825011,9857.83516071125,0.8134175347336136,36376.69653452668,84510.32474104123,2523.1374854485643,1926.6486567992138,84511.62048460922,9858.234000369588,43934.42688683773,43934.41484473862,4224.951411429355,11810.585899758227,27.391820447830117,11811.43235976718,45637.16502498951,4225.514598880666,36376.98852051689,96.32000000000014,45637.10495870471,96.32000000000014,27.393999801439193,0.8134617980324519,2522.585332350865
3500,1926.7151594671786,9858.028339263823,0.8131314125307295,36375.65088302284,84509.38303714976,2523.37119121864,1926.637325037952,84510.59096497373,9857.399543410202,43933.62205336543,43933.93228739451,4226.359256625458,11810.557161554465,27.38936286041633,11812.717180225169,45637.117318781995,4226.468435779372,36375.651706438664,96.32000000000014,45636.92379586636,96.32000000000014,27.38965644332459,0.8135497705442778,2523.4740683978516
3600,1926.601041443424,9856.954880418829,0.8131109906050898,36375.616137622776,84506.93854847233,2522.7926759001343,1926.616382763376,84506.91597150976,9857.944855874985,43933.46837284497,43934.32498831212,4225.670092170265,11809.402091742579,27.39232312396284,11811.903389627276,45636.70108394332,4226.51700187259,36374.82801829458,96.32000000000014,45636.56397877289,96.32000000000014,27.398963834560703,0.8132963157529316,2523.588247398023
3700,1926.5908250249975,9857.571689487544,0.8138178494117372,36374.64097091497,84508.31313548308,2523.8733519497887,1926.5756332365322,84505.03985303592,9858.20768542032,43933.340141752,43933.0003261012,4226.8367477171905,11813.693015620376,27.390425246153754,11813.417477568531,45636.71366183876,4226.196558658127,36373.36073619329,96.32000000000014,45636.860699583565,96.32000000000014,27.398596957439565,0.8133537880991676,2523.714741771035
3800,1926.5421749802604,9859.653010768947,0.813904751307304,36373.81430239598,84507.87356232334,2523.4349376574514,1926.5456424752442,84506.40365274539,9860.858248136283,43932.070305762514,43932.766868024424,4226.474795847915,11814.157451690877,27.39349282241533,11812.483137211519,45636.35145644095,4226.899461583414,36373.63567178423,96.32000000000014,45636.314037711396,96.32000000000014,27.39741992969236,0.813481041778451,2523.723297934936
3900,1926.5711675888585,9861.224215070511,0.8134003961519822,36373.1522492667,84505.10889191936,2524.309658770171,1926.51976135046,84503.49791075199,9860.771182257331,43932.856755085,43932.67731077616,4227.996356520717,11815.698995505778,27.40754651799283,11814.483390876376,45636.30850511955,4228.261889343599,36373.14208218343,96.32000000000014,45636.57132657101,96.32000000000014,27.408255853994426,0.8135692322809981,2524.1665142339193
4000,1926.4754862127413,9861.138094927552,0.8134328910736098,36372.58379371584,84504.66458943584,2524.5212556542697,1926.4504641305243,84502.66497316708,9862.12367203838,43932.57119390452,43932.12384147769,4228.344547520087,11813.909750038229,27.40104056694115,11814.958666848946,45635.688256395784,4228.56085060563,36372.32630805273,96.32000000000014,45635.639900341856,96.32000000000014,27.410215072211106,0.8138679142051536,2524.355204110852
4100,1926.4223552545736,9860.304043236245,0.813595864287261,36373.07099333355,84505.65523099786,2524.102361347645,1926.465954960288,84501.65880069866,9862.667413237305,43932.082671594326,43932.42131890862,4227.4581239342415,11815.837193302876,27.41170842005694,11817.47827058649,45636.13708091188,4227.9441728316815,36370.59883864367,96.32000000000014,45636.03502716245,96.32000000000014,27.403097712179125,0.8134989216199555,2524.990914100792
4200,1926.4180557678817,9862.534607487838,0.8138094118752887,36371.886260671774,84502.61914547934,2524.5293261873026,1926.3660752087208,84502.66213775094,9862.025658898265,43931.844804983826,43931.83041776484,4229.09373667679,11817.797721778083,27.41045278638654,11818.877197261767,45635.20476872947,4228.077464082321,36369.89454102624,96.32000000000014,45635.06188065045,96.32000000000014,27.411296220284424,0.8141773565265435,2525.0221701764713
4300,1926.3278727010209,9863.698863080635,0.8138785339504259,36371.69703463099,84501.55777531232,2524.863089142206,1926.3645334286778,84502.20792087151,9863.189151136907,43930.334236074545,43931.66996169772,4229.089026923806,11817.569656066098,27.413313933873532,11817.865303290459,45635.633976921155,4228.382167478503,36370.99547554583,96.32000000000014,45635.332034991596,96.32000000000014,27.414658517074468,0.8136812511449085,2525.521477747854
4400,1926.303558196559,9863.824138716274,0.8139768961575462,36370.90145428664,84499.76115858268,2524.5081493812163,1926.3924733640422,84501.11642051948,9864.183736523963,43930.29480928665,43931.48928852791,4229.493649042098,11819.173147752448,27.4092788055358,11818.235147688398,45635.28848863133,4228.791818175135,36369.5254531014,96.32000000000014,45635.25953103722,96.32000000000014,27.414971073579913,0.8139621464218061,2525.3720355767973
4500,1926.365765313043,9863.55819136902,0.8140370379401018,36368.92232297703,84501.93156652573,2525.5443218667215,1926.285627682442,84499.85484189879,9863.506245912722,43930.31686814385,43930.36013673701,4229.850970877104,11820.814557265914,27.418591926795106,11822.59476128857,45635.26831220013,4229.534940590437,36368.37817782721,96.32000000000014,45634.7605867967,96.32000000000014,27.414955909085318,0.8138826102837793,2525.499709782129
4600,1926.327709114909,9864.02102454226,0.8141614622951836,36368.29694754268,84501.5687000163,2525.5518084233026,1926.3141611403094,84498.8715781811,9865.30676702193,43930.6268675266,43930.355233659146,4229.606330308944,11818.38493298182,27.42219820446253,11820.644486901687,45634.91432101552,4229.578072019074,36368.74873316538,96.32000000000014,45634.66818462345,96.32000000000014,27.416676255731222,0.813955066200837,2525.495440529297
4700,1926.2840420505108,9865.734562319905,0.8142439768920043,36367.7346667038,84500.03691399025,2525.7027854718085,1926.209449047008,84499.67278253399,9866.138272853663,43930.05672131467,43930.351456746095,4229.365487797814,11821.787567048465,27.417321081969543,11821.997929338544,45634.59754488629,4229.813997588273,36368.70069095438,96.32000000000014,45634.70174106505,96.32000000000014,27.424796019454924,0.8137927951054211,2526.0093499940776
4800,1926.1993958601538,9864.592521876526,0.8140940733401122,36368.88313238964,84497.65469678171,2525.4406840114393,1926.25081330374,84497.89791001938,9867.480064595087,43929.88776247804,43930.27903347057,4229.8364504975625,11820.600389167452,27.42304206379904,11822.882669654464,45633.98975277471,4230.4294193561955,36367.94820181039,96.32000000000014,45634.09351026693,96.32000000000014,27.428776209170042,0.8139438033993541,2525.9005584134466
4900,1926.1910649056622,9865.333959617114,0.8137172317321616,36368.52119890267,84499.17186540923,2526.182129789688,1926.2125384800854,84495.06130887927,9867.605499524807,43928.335426581776,43928.74677411824,4231.113854208459,11824.508962616746,27.430427527334686,11824.362757188681,45634.14364198046,4231.54957455707,36366.427711687036,96.32000000000014,45633.6880197663,96.32000000000014,27.424612091005184,0.8138339795699465,2526.1655608365986
5000,1926.194473278816,9866.823948518326,0.8140498800728372,36367.71560780614,84495.47246963906,2526.268124988978,1926.1791898835681,84495.9984321703,9868.006213509338,43928.646033939454,43928.70561684021,4230.690750223431,11823.037073639993,27.420926363919662,11825.68741251294,45633.89455501729,4231.5793923304,36365.53288826143,96.32000000000014,45633.537350666506,96.32000000000014,27.43272813118578,0.8140870721552083,2526.6078480257793
