milliseconds,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max
1500,2.9706798490484687e-05,0.00029998809714419726,0.0029435519165065534,1.2568441285572468e-05,1.1852737838561764,0.012731317434965054,1.0785059309090583e-05,1.2002871085761007,0.0007122081458323555,-2.9357756863816395e-05,0.11999281305741186,0.00028787072123134414,2.8816635283080413e-07,1.1792302774634332e-08,5.0313086360905085e-05,1.3482130455508568e-07,-5.353996885717517e-05,-1.1895865825591496e-05,1.759094622818647e-08,1.4693665224710997e-05,-1.3028954013496966e-05,9.855057780204626e-05,-1.679228672272648e-05,6.668867999506564e-05,0.02052761569365476,-1.2493163861274583e-05
1600,2.9712521000617255e-05,0.0002999882940317161,0.0029323884444592057,1.2368180986942205e-05,1.1857409649233563,0.015446466231880826,1.0154925458064632e-05,1.1988122657446199,0.0006381137709229653,6.950088260196791e-06,0.11992980175871615,0.00028564173067672144,2.8933323020838834e-07,1.2348554618330224e-08,4.9774150491917364e-05,3.845425028920384e-07,0.0001910801265580674,-6.587854720784001e-06,3.1949069390368226e-08,1.5613051062460058e-05,-1.4928009355687723e-06,0.00021542680866218618,2.71023654606317e-05,-1.2962498206073417e-05,0.02080409294398384,2.6794607420370456e-05
1700,2.971057682820222e-05,0.00029998713567547605,0.002932013951180662,1.4148725845921724e-05,1.1845923349468748,0.01723634018810774,4.619331218104692e-05,1.2000060652819837,0.0002320152618939664,-2.7423535378165854e-05,0.11997257531030865,0.00028306195865506856,2.8664409144786305e-07,1.351921135751429e-08,4.9750791095965445e-05,4.12341790607552e-07,9.74011990092202e-05,-1.5122865002144752e-05,3.7536587852769946e-08,1.4754670602567095e-05,5.0137875458837495e-06,0.00015980042232091102,-4.792204996874554e-06,-5.616978051840372e-06,0.021459302428127238,-4.4097277563791526e-05
1800,2.9708597624844117e-05,0.00029998624487581735,0.002933951672417333,1.4919377510764418e-05,1.1832251441964277,0.015930998507036623,1.4640732414973006e-06,1.1999099379728109,-0.00015238748990070136,-1.9597329446993068e-05,0.11993347743686365,0.00028163965437115907,2.9090633294085745e-07,1.3918199553666057e-08,5.9553655957919124e-05,4.2238173364316005e-07,0.00015740510954057027,-1.0416011409482581e-05,4.9493310511725444e-08,1.7453169516630632e-05,-1.4753633223748472e-05,0.00020150413600383198,-1.4235875514357427e-05,3.7911280216823524e-05,0.022252279615019032,4.0748407110437094e-05
1900,2.971156299271794e-05,0.00029998417798769185,0.002930393241844743,1.5017246371854127e-05,1.1833529166934105,0.017566874879499317,7.634219533145944e-05,1.1997302215870158,0.0004206406610979287,2.778759861656783e-05,0.12001745099210923,0.00028353801008686023,2.8752561236876384e-07,1.496939631959576e-08,5.656466838789766e-05,3.750147199469102e-07,0.000237435811270252,1.623549617793019e-05,2.5395817107469974e-08,1.7933307511679643e-05,1.3060345122677768e-05,8.538133685159083e-05,-1.1744829254860271e-05,9.952603865044212e-05,0.023225628914154268,2.4552176566169232e-05
2000,2.9714577188246952e-05,0.0002999844032311954,0.002923797484766485,1.6343776180466683e-05,1.1802101342102553,0.019511067570720395,5.736779648060236e-05,1.1994240129312803,0.0005567648910799238,3.822527486259475e-05,0.11987761856305264,0.00028193883117277695,2.908247838933536e-07,1.5345984230065026e-08,6.157622623852026e-05,3.083376657106853e-07,0.00015158743180874649,4.97505837174975e-06,2.7731144384816572e-08,1.8072721505465313e-05,-1.3550697641168675e-05,0.00015371378432059137,-3.670699630340159e-06,8.430395791810287e-05,0.02433734032833184,1.3213264274364686e-05
2100,2.9714093055902658e-05,0.00029998458584060914,0.002915505002611678,1.664332039255489e-05,1.1799376274534628,0.020436105710295614,4.751507320040774e-05,1.2002161202247543,0.000597297168479501,-1.3329974466741498e-05,0.11986112380548683,0.00028081609003581954,2.860454294555972e-07,1.5983983239458236e-08,6.353367814745852e-05,5.747253399674593e-07,6.284336931677446e-06,-1.5745811463002e-06,1.0882420063243115e-08,1.9427133661627473e-05,-1.644097071919007e-05,0.0002093146771417018,-2.7707811517539797e-06,-2.780995973862381e-06,0.02632718908874424,-1.0012529901985255e-05
2200,2.9711570481218533e-05,0.0002999820298997882,0.0029188305917779217,1.608289172881194e-05,1.1765158986522648,0.023185222712536487,-5.586259551200753e-06,1.1986335364452705,5.075476891138397e-06,-3.0229721273905808e-06,0.1199410000131184,0.000278641666093665,2.865712130586042e-07,1.6142288128144987e-08,7.12548338965972e-05,2.8938037329233065e-07,6.0728904270016456e-05,1.366817853638214e-05,4.256219567882139e-08,2.1242216648913095e-05,7.546946877409077e-06,0.00020893400749111523,3.690827865986099e-05,0.00026445619579332973,0.029845212678551968,-3.647703967183768e-05
2300,2.9708167057476313e-05,0.0002999823054306816,0.0029155345680244005,1.718701680228039e-05,1.1766965616367606,0.023889866692508113,2.0194511906125646e-05,1.2001622045501354,0.00037713473504023755,6.2194482500721355e-06,0.11977821168235663,0.00027726863700442604,2.900048720509467e-07,1.727151135441815e-08,7.349434682407675e-05,5.727726968654267e-07,0.00027689743095570717,-1.6636064922456176e-06,2.217440203059682e-08,2.1827124072452226e-05,5.410711371998072e-06,0.00028869295951888796,3.845175970378078e-05,9.564096227345094e-06,0.029771548116509235,2.8105894745338875e-05
2400,2.9709803403467278e-05,0.0002999812633140839,0.002901777723020904,1.940903708949152e-05,1.1773894644560845,0.02402930892915748,5.410320735001237e-05,1.1991009006559934,0.0004676092200219874,-3.991997918198523e-05,0.11972269108736114,0.0002769436837205753,2.904549267218586e-07,1.8378501131865092e-08,7.338520223410121e-05,3.9062481794972536e-07,1.378266357136566e-05,-1.6490738867505325e-05,3.141196652704241e-08,2.401819182957358e-05,1.3427997170610013e-05,0.00018101343790927717,3.9016431720838905e-06,0.00025436192114144143,0.030423383804964708,7.582193665037896e-06
2500,2.9715878973806476e-05,0.000299979978717827,0.0028988517717448065,1.8407372864675298e-05,1.1762726998663526,0.02609532419190224,5.4125305221086335e-05,1.198973655835381,0.00023782808117808017,-3.7238988394762804e-06,0.11970970629104058,0.0002744774816992962,2.897462855298564e-07,1.8302906175093048e-08,7.625692756557732e-05,5.933325578444987e-07,0.00016463852736817218,1.0020913902870884e-05,2.9079878924701902e-08,2.5044019750017363e-05,6.411434182685497e-06,0.00015465513129891753,2.1543328885176665e-05,0.00011895096076826495,0.03251249513866998,-1.6581295907864163e-05
2600,2.9708871285866146e-05,0.0002999800042708265,0.0028953296689950606,2.048517070091071e-05,1.1726818442800155,0.026641157463457736,3.259632517026157e-05,1.1991691544525644,0.0002977540256034834,1.5543161512448683e-05,0.11974709204178559,0.0002752963201500727,2.859944313893817e-07,2.1141995312191198e-08,8.019154886673657e-05,6.80079896917081e-07,0.00033697667839305257,-3.9450336994154865e-06,2.4943469697840635e-08,2.6619096209407517e-05,-8.788341238690766e-06,0.0002683979898906104,-2.2129742501419812e-05,0.00013855006124059816,0.03207779559799855,4.3760743661847835e-05
2700,2.9711370750241333e-05,0.0002999792601780016,0.002897607087396488,2.160575779028659e-05,1.1719045855841659,0.028471873623439285,4.2903953214605134e-05,1.1997789572653326,0.0004263780981584189,-3.1121755019341145e-05,0.11984319120688741,0.00027240396243846204,2.896263122090425e-07,2.163919426344702e-08,8.343111250219927e-05,4.4358953729762983e-07,0.0001411729277252397,-4.785684210266816e-06,3.871791233017245e-08,2.8011599289296912e-05,-1.1585693952700195e-05,0.0003185951960868059,3.4677053581973365e-05,0.00023273429505912005,0.03456756502333379,1.5199645455752763e-05
2800,2.9714601510013182e-05,0.000299978602645193,0.0028941102504584635,2.2256388900132792e-05,1.1732915876457477,0.027153824954650078,8.21483148582572e-05,1.1983089650500551,0.0003530229486814064,1.7564957949054143e-05,0.11970202882356856,0.0002724970080641438,2.903778968079433e-07,2.0700150305612844e-08,8.881223372088782e-05,6.846138583452765e-07,0.00014820956435788958,-1.3792065940797003e-05,6.139262236781182e-08,2.809363750531827e-05,6.901100372830031e-06,0.0002228093680093524,3.370210386190702e-05,0.00020891949471208188,0.03603696781130691,-1.0988600210961992e-05
2900,2.971267775136383e-05,0.0002999778014842099,0.0028877080313261644,2.2228459635405493e-05,1.1699878859989907,0.02787270786192501,6.0365376903142955e-05,1.1998773923151642,0.00100556391517827,-2.3903399674716582e-05,0.1196518159586356,0.00027140926120940823,2.8444052176153806e-07,2.274065993997148e-08,9.289563241577692e-05,6.919853631979314e-07,0.00032556133751082575,1.5531680447562712e-07,6.764221588062527e-08,2.8351983384353288e-05,1.5238035453585757e-05,0.00014693654335758014,4.0756780442409626e-05,0.0001672697712816375,0.03768944626498203,2.7753700265435445e-05
3000,2.9712369366375454e-05,0.0002999757788080939,0.0028827891373011173,2.2506798220019516e-05,1.168488051220325,0.032044055682312514,1.6611733948296725e-05,1.1987545350333244,0.00041542152683444474,1.5274910981628451e-06,0.11972435547335156,0.00027091290087146434,2.8952174537274933e-07,2.2714298475717258e-08,9.61005716684747e-05,6.735783622689759e-07,0.00025121443751798846,1.3762913628537848e-05,7.219259654844865e-08,2.8924580382194564e-05,1.4361990769472334e-05,0.00023206458880325516,-1.895412082695139e-05,0.00032736553639162934,0.03702700687472714,-2.0280859820610194e-05
3100,2.9718351809414668e-05,0.0002999768404761946,0.0028801544163374933,2.466829661339371e-05,1.1686269730283116,0.03168803603081792,9.766194277458306e-05,1.1980330472894043,0.0004965092626451745,-4.1599715277419896e-06,0.11978369579244501,0.0002698755831023152,2.862465412574417e-07,2.3934015998548394e-08,9.910713847281664e-05,7.539428197351597e-07,0.00014825830307007377,1.0454665984202434e-05,7.395372265195322e-08,3.010231423249591e-05,1.556687049787998e-05,0.0003015510847012399,-3.8894632412389753e-05,0.0004291228249304544,0.041514291472653876,1.2267681908321077e-05
3200,2.9718258712642793e-05,0.0002999748700307684,0.0028798856494196877,2.493351510789964e-05,1.1649536543789776,0.0345981713875148,2.0323752355158908e-05,1.1979829793842103,0.0003727711541863747,-2.74024220121456e-05,0.11988156711086659,0.00026809696951052986,2.8151414922814425e-07,2.418220481725837e-08,9.626154587371047e-05,7.378806199895251e-07,9.585071667159216e-05,-3.196158063528403e-06,4.0146468162706676e-08,3.291566814944096e-05,-4.1151934311413296e-06,0.0001599979622190516,-4.3065751842604215e-05,0.00024775530800463097,0.03979871743153721,5.059854272556568e-05
3300,2.9713479903428132e-05,0.00029997559255932026,0.00287115457313634,2.5367536571513772e-05,1.1639565972606032,0.034749087023579074,9.878667577009215e-05,1.1990663452595027,0.0006096019538965631,-1.008642829418409e-05,0.11957546321585999,0.00026537656795692146,2.828500561617775e-07,2.5891288339812687e-08,0.00010277573770894866,5.215313109868667e-07,0.00032800120798622315,-1.2196988680289152e-06,3.5381693037357465e-08,3.4697009684952774e-05,1.6245002810604283e-05,0.0003937436279469482,-1.0072992403046237e-05,0.00029390718373323104,0.04129947152913514,4.2098959041439406e-05
3400,2.9716059614143454e-05,0.00029997477310274333,0.0028728012622962974,2.5998957628670227e-05,1.164249937957843,0.0338173352095057,0.00010848811089396882,1.1979961631698552,0.0004186378566650295,2.2607691312182354e-05,0.11958105327136659,0.000266143321630169,2.864714514420326e-07,2.559196244583896e-08,0.0001048043365545257,7.065970306346159e-07,0.0003184407338677473,1.5559400857514752e-05,7.824085701707116e-08,3.508284788432664e-05,-1.2184779519062483e-05,0.00028815324558087186,-1.888031589351464e-05,0.0002948095080289963,0.04414432590549972,3.7851637689011114e-05
3500,2.971408669327722e-05,0.00029997241756162603,0.002866420584929348,2.653651161977994e-05,1.1615177773187426,0.03637030565695327,9.445378436981698e-05,1.1983263786655798,0.0010385562102168404,-1.2696950626079621e-05,0.11982410944924214,0.00026255909425051797,2.8074647843649265e-07,2.786074697523284e-08,0.00011110295623020971,6.147783351472554e-07,0.0001846450972461059,-8.038142789663917e-06,7.196725340901198e-08,3.651554469497927e-05,2.653796173142957e-06,0.00040427438717084333,4.2542628225631645e-05,0.0003004301553529974,0.04395466735190022,2.4050059339399332e-05
3600,2.971535964530531e-05,0.0002999730279262828,0.0028631813602707705,2.7761524291462052e-05,1.1612199374386256,0.036112087877020325,8.398120434503667e-05,1.1989326008441477,0.00034684577304214275,-5.840134947480212e-06,0.11971622265479963,0.00026230822481552004,2.812890702088176e-07,2.786453993421615e-08,0.00010712825592619406,5.811343532850225e-07,0.0003875441585540352,-1.2096639566823212e-05,5.797467193317116e-08,3.73003833030772e-05,-8.397935774337968e-06,0.00027139594563938306,-9.54957484817148e-07,0.0003791423523990626,0.04665881500976169,-4.2906871923531516e-05
3700,2.971964490319741e-05,0.00029997133980610324,0.002852718463151905,2.768376873124864e-05,1.1619862127953469,0.03971903096524008,6.076493943744198e-05,1.198866852810666,0.0008542408043403428,-2.1057669027165894e-05,0.11971487236702592,0.00026202988275961936,2.815696550053695e-07,2.7403972361075447e-08,0.00011432510605304505,5.975983443056339e-07,0.00015465123710179792,-9.694174470431289e-07,5.298862264874619e-08,3.887208600101648e-05,-1.1891062469282561e-05,0.0003890080040896602,-3.068791241757305e-05,0.00020824863656835225,0.04837329090809802,6.161486046031063e-06
3800,2.9718155794440173e-05,0.0002999713252663523,0.0028582976194056293,2.9971740765355196e-05,1.1579767192072692,0.03841428116735437,6.28035465929361e-05,1.1981997224356258,0.0012912403529565877,-2.217321154283777e-05,0.11961597336934268,0.0002590801275405622,2.834427482434689e-07,2.9184476234782374e-08,0.00011552872603282068,7.67538571804793e-07,0.0004084932118817268,-2.112544491169785e-06,7.708452296586663e-08,3.816210580457464e-05,-6.943943976224993e-06,0.0002649100041620372,-2.8113816870132558e-05,0.0004768768830931536,0.04988919164886282,-2.7392712524396115e-05
3900,2.9717595852212152e-05,0.00029996961472584924,0.0028496802244122733,2.9785175702580425e-05,1.1556661790512734,0.04170303513246896,0.00016357061661001176,1.1964107820787742,0.0026228670360220058,0.00010286524449709252,0.1193444635894283,0.0002581447693250705,2.786868850311909e-07,2.944126743544257e-08,0.00011416294491740927,1.375546926682288e-06,0.0008664123770982999,5.365591685378058e-05,1.5885517522499382e-07,4.1716433790861527e-05,6.047316864035339e-05,0.0006711931000633061,0.000152404874239432,0.0007045111828355589,0.05044566715540441,0.00015837591601640123
4000,2.9715945940689818e-05,0.0002999705911035739,0.002852205742589379,3.0598011506381474e-05,1.1561487305538352,0.044358999053658255,0.00030074249877239405,1.1924245394123747,0.0037858650694056035,0.00023352629938617496,0.11855918566764377,0.00025813068079383653,2.859870577489375e-07,3.013467689082664e-08,0.00011732397209516962,1.9474063504713507e-06,0.0013577425144715737,9.56956889424038e-05,2.26757517405787e-07,4.033619316019607e-05,8.735346415694082e-05,0.0010853040977027528,0.00030446037248524485,0.0012098436632091232,0.049512627017803464,0.00029572863630031716
4100,2.971415484995226e-05,0.0002999683241217732,0.002845523294728369,3.136436273373556e-05,1.1530986037745736,0.04430049006872211,0.0004769984335040237,1.1896299111826276,0.005129621620287121,0.00036054887164900084,0.11827886622490696,0.0002572283325170535,2.8068686433391824e-07,3.044866001721667e-08,0.00011809658760739813,2.472931415534854e-06,0.0015925303954721567,0.00014941199218862204,3.2816454357950507e-07,4.286310610282083e-05,0.0001426072030062983,0.0016158429462613873,0.00041060429072510085,0.0019894574507651683,0.049617058394157046,0.0004810280330925076
4200,2.9721705910412436e-05,0.000299969244321368,0.002843747406136096,3.2437657323847156e-05,1.150327333712072,0.04577765463143604,0.0006236205113466354,1.1864914303212766,0.006851726041703612,0.0004763519377685972,0.11752184327590709,0.00025704053446528013,2.778218200776442e-07,3.2052035246690745e-08,0.00011935559573920536,2.981104272797064e-06,0.002298970085023126,0.0001940142082850165,4.082285000378897e-07,4.112898112168276e-05,0.0002142646122031411,0.00207463664570649,0.0006163987163955708,0.0023929514811730987,0.05190739631897616,0.0006930724681920695
4300,2.972160500672177e-05,0.0002999676437110612,0.002838558668550166,3.296308516085069e-05,1.147413506677776,0.04927591966358487,0.0007623085439935806,1.1842917135137472,0.009561255539032656,0.0006133218288492035,0.11696024162563481,0.0002554872379869875,2.7823323877432323e-07,3.1799281821460545e-08,0.00012672414013436008,3.3418657415960324e-06,0.0026191778421770762,0.00024777687616151704,5.031488145449242e-07,4.448424180641575e-05,0.0002472819730076276,0.0024970522953820617,0.0007655364299051037,0.003057030966115173,0.054345507123053347,0.0008394959476390926
4400,2.9715394008556483e-05,0.0002999673392007431,0.0028394011204343323,3.1960956378451984e-05,1.1473963159699563,0.0500264000380755,0.0008792423176971009,1.1819398355378343,0.010607863850360074,0.0007532212330396262,0.11668985030418583,0.0002559825819090599,2.808852170610317e-07,3.217258028269188e-08,0.00012263434867881273,3.903162627011921e-06,0.003027181026780118,0.0002890269570708783,5.82512006256697e-07,4.441939637506939e-05,0.00029803571755266436,0.003201684505772093,0.0008916940019103461,0.003531307101897511,0.053948938496157416,0.001008789378293021
4500,2.9719227212019535e-05,0.00029996623031236215,0.002835356600081461,3.232618970858402e-05,1.1456103382419378,0.052210531310103364,0.001064656065835548,1.179252204298254,0.0128136748944696,0.0008429652183375725,0.11591648827971639,0.0002541801164347639,2.7956089930773213e-07,3.222607729736331e-08,0.00012691546676896708,4.38355469295395e-06,0.003577649588420382,0.0003473181209272358,7.044142180355661e-07,4.500091156089725e-05,0.000367549329581937,0.0034685224581381493,0.0010014605868942706,0.004369824439541131,0.05497428360780993,0.0010955307732159318
4600,2.9721934360101127e-05,0.0002999662422304777,0.002835448795843376,3.3512648029569066e-05,1.1412001924687987,0.05111656507136748,0.001246570735208861,1.1754644344949643,0.013964594214489793,0.001036797503639584,0.11565291824967665,0.00025344801357979915,2.817504870709825e-07,3.375007391611611e-08,0.00012437433722971853,4.960827332620141e-06,0.00423202432611897,0.0004066016259523567,7.769434359766022e-07,4.6138283231018064e-05,0.00040721709478859806,0.004225119529059251,0.001130879661167717,0.004813162786731144,0.055376631595801626,0.0012635951083752827
4700,2.9715870552330218e-05,0.0002999660555587218,0.002830801091167399,3.325203425873189e-05,1.1400955723305437,0.05328413264974733,0.0013387213008588148,1.1720039716295216,0.015840318627216996,0.0011650843798241388,0.11497553262425549,0.00025221793255863795,2.826744610880271e-07,3.403237279374634e-08,0.00013287839074430595,5.56274272963142e-06,0.004595921547539649,0.00047065324087187683,8.255985977312877e-07,4.771981439333042e-05,0.0004478189349500049,0.004704018164878884,0.0013217482342359468,0.005199941455008483,0.057580658225885144,0.0015282136825884097
