miliseconds,x1,x,c0,z0,z1,z2,w0,w1,u,i,ix,ixp,y,c,totalCyclin
1300,43.27421664214805,0.7544180170586521,200.0,66.20823972837918,6.12787251122791,-0.23973319769342638,6.663554459202083,0.528844132220935,0.00017003188296940046,0.0,0.0,0.0,56.785089187432646,0.7734562023803282,103.01655660267883
1400,43.40397527878754,1.9318051807774053,200.0,66.52785986071076,7.025189199077953,0.8513803512899536,6.750374859043169,0.6752795848352783,0.00026965554857685424,0.0,0.0,0.0,57.39923865562987,0.7767419168300155,101.61318509306663
1500,42.863065917556774,2.72828729251228,200.0,64.23867938131366,10.918134904838793,1.29713865033105,6.570697112973416,1.2948441835317794,0.0002533814989442904,0.0,0.0,0.0,55.14041264433464,0.7740508740927018,101.54699728834386
1600,37.84363314937917,6.885411125455943,200.0,55.57056345098045,19.283686416484144,6.14359325588698,5.716592430424521,2.2806704557752813,0.0027338696552553273,0.0,0.0,0.0,53.02489264114137,0.7702904746564131,98.3976447323186
1700,22.026280241371648,25.828046774817324,200.0,26.84527723766549,26.812984284421685,28.877370353792795,3.2470899230019397,4.927060738598062,0.008839947966675976,0.0,0.0,0.0,40.71549133875895,0.7634581146648518,87.27023238232665
1800,8.275885832517194,36.585371550929395,200.0,8.532467978802277,19.639553505128326,55.741333599014524,2.0298555530011098,6.480725813149758,0.013544920938501463,0.0,0.0,0.0,22.320872047858074,0.774672957121191,67.47710489650717
1900,5.537865376129394,30.854280014521326,200.0,8.11309421157959,19.491284399397966,57.91643123911808,2.2323808983069195,6.3457062511467885,0.01331235896158557,0.0,0.0,0.0,15.740861662942555,0.8203238161700289,53.92599885363332
2000,6.071168359043295,25.700394825999993,200.0,11.42800778604031,22.053236297009708,53.0041634698268,2.6232028171635142,6.000729718324396,0.018409822624781202,0.0,0.0,0.0,16.096482326997744,0.845981307561195,46.955760494308215
2100,6.434065003125515,22.402063113181825,200.0,14.093389526972285,23.35394492854427,50.34894579768588,2.822097046643336,6.033106592521799,0.02364218361648918,0.0,0.0,0.0,14.616162605295095,0.8585345564352945,42.280001761069386
2200,5.359786258581135,20.926631299553428,200.0,15.443943586421833,25.098669332840487,48.485817163651724,3.0479205598544152,5.8529910815595265,0.025336165230349893,0.0,0.0,0.0,14.989659041476184,0.8640227000288606,43.12605143355254
2300,5.514389345367216,21.130799698021107,200.0,15.152658589824405,25.92033578091026,47.58838843433344,3.1230779344740225,5.977074170429889,0.0288960708123083,0.0,0.0,0.0,14.827854360061458,0.8649651191145549,40.308361196345196
2400,5.20667594877981,20.790000369105496,200.0,16.451607078618938,26.045679538374465,49.516987496368664,3.1627194115161816,6.034577164468638,0.032784681254896884,0.0,0.0,0.0,15.192420793722386,0.8664202506334769,41.00623477783643
2500,6.20849591089503,20.219438936252903,200.0,16.45546699675588,26.120054353713194,48.27907110601955,3.20830960786299,5.88606753869847,0.0374362655078436,0.0,0.0,0.0,14.365898601219984,0.8663832527407573,41.856138203183924
2600,5.073923878612341,20.073356202206742,200.0,16.524349841027195,26.89531472205922,49.503381269233984,3.238548380606247,5.871819329539111,0.04137013500284265,0.0,0.0,0.0,14.15484913506856,0.8713614337824268,41.69492680248549
2700,6.0891582188695805,19.703435804647718,200.0,16.753626430554483,27.356638686954735,49.55080296029824,3.2690913967447965,6.09482555506832,0.04577814134818941,0.0,0.0,0.0,14.365502125625042,0.8710626645373968,40.41485817895943
2800,5.820018405445229,19.683811404784425,200.0,16.91044979112186,26.634419470352928,49.69108908058459,3.288719694815274,6.1459277884358,0.04990611182211318,0.0,0.0,0.0,13.833002551604345,0.873602856427448,38.584831034457565
2900,5.8025292976694,20.153019090356416,200.0,17.4652834185548,27.092321953620164,48.55666603348246,3.330855037097921,6.067852032792462,0.05436473633490669,0.0,0.0,0.0,13.082176086061912,0.8743540355429922,40.36812648850465
3000,5.742233435811962,19.51636474739598,200.0,18.916412338848716,27.37887783168547,49.02007847067472,3.3978891886253666,5.990928216169604,0.056308685760101264,0.0,0.0,0.0,14.026442265866766,0.8737377936290942,39.80523438387617
3100,5.5327995042373805,18.94896484184466,200.0,18.66556650814131,28.402152701239075,48.77333867192514,3.5231193061984407,6.002490463338023,0.060287282043745984,0.0,0.0,0.0,13.427839585733297,0.8749853752115302,39.0468056131151
3200,5.357682971533337,19.34391553840362,200.0,19.2265127055485,28.360598483703523,48.96912689231682,3.5478734430366425,6.067518781743192,0.0648262307661967,0.0,0.0,0.0,13.687514607999058,0.8759667073283084,39.67089883848258
3300,4.912788723159498,18.887789960775322,200.0,19.46932567934424,28.00241990284907,49.21182911900017,3.5025374449353706,6.200204473009688,0.06563862618723607,0.0,0.0,0.0,14.26849537626532,0.8748984108367464,38.192384799020424
3400,5.22503127198701,18.783290449910822,200.0,18.305167448225994,28.15779258907267,48.80565310077469,3.6128088154491715,6.156086944368004,0.07255413741786193,0.0,0.0,0.0,12.641853988012898,0.8785876849149471,37.73123583297477
3500,5.929836803037787,18.691724251403894,200.0,18.562097068770257,28.507934758198463,48.248492637005526,3.5318916265442892,6.038427364669687,0.07460381826343615,0.0,0.0,0.0,14.159073442365589,0.880250480248851,38.048876370344125
3600,5.322246022419928,18.20408477786643,200.0,20.296029123863587,28.726444451403122,48.18039474054428,3.5816667020205206,6.15143310183109,0.07869918506002206,0.0,0.0,0.0,12.843099859343468,0.8810377113603182,37.57907756668296
3700,5.483418948105257,18.336187117732656,200.0,19.628811819480223,28.900553444651134,49.59256420726897,3.6113258530170897,6.048473510395133,0.08216014004482759,0.0,0.0,0.0,12.901311408924942,0.881430245661159,37.106098914047124
3800,5.092430503627068,18.299386393024832,200.0,19.918753621807106,28.53002469644936,48.85121289507188,3.6729658446560554,6.242720894212516,0.08460870218471056,0.0,0.0,0.0,13.859136821814644,0.8805178113820658,36.50502462886811
3900,5.85551483429294,18.362542670127294,200.0,20.089117192411315,29.59188212908929,47.67217329561699,3.6916857983773586,6.082083929893352,0.08711099371358345,0.0,0.0,0.0,12.44668105842439,0.8841181165492443,36.90345908514818
4000,5.947454390860015,18.158594674175383,200.0,20.67092839382843,29.515754057176206,47.194625559854934,3.6918623159992907,6.21181408841319,0.09050723879573767,0.0,0.0,0.0,13.146006533726172,0.8841806144859815,35.50171566564628
4100,5.863716295310392,18.265874452384562,200.0,20.016620169903465,29.46661794848692,48.10368119262019,3.7009658694845258,6.021884771741026,0.09306757593524174,0.0,0.0,0.0,13.236711572752974,0.8826892433457795,35.72460785201835
4200,5.038523628399584,17.87003987342118,200.0,21.002453843523185,29.165215075452377,48.9313585655186,3.7886509028808635,6.005083458695946,0.09963201926724044,0.0,0.0,0.0,12.47091121515179,0.88528935719799,35.18648320866194
4300,4.945319890176972,17.738916465202955,200.0,20.994118526993507,29.77138243692898,46.738488186194076,3.724936449361538,5.98411227404184,0.1021417853445393,0.0,0.0,0.0,12.48054160414064,0.8843778446699919,36.17176813951762
4400,6.019420653223772,17.078811089056284,200.0,21.05762071817492,29.691965978768163,46.958342700320316,3.8163938621006057,6.164324742937112,0.10612816381684567,0.0,0.0,0.0,13.145874499784258,0.8880795302202722,35.60091031374096
4500,5.979586929669604,17.58128331071181,200.0,22.49695394107172,30.472381380508402,46.937979571815184,3.8892019623020255,6.00487239542462,0.10662955484742387,0.0,0.0,0.0,12.723153424550604,0.8887118408255442,34.0050615679893
4600,5.075050031895232,16.75128432287631,200.0,22.62541915311333,29.640831501824866,48.20529328673369,3.819384988372025,5.9468614022750295,0.112001791586426,0.0,0.0,0.0,13.068915986389735,0.8897683421498024,35.910439738011995
4700,5.193107613866042,16.483294626999964,200.0,21.40241002721409,29.784533354252176,46.082932084065696,3.922147570126182,6.002067658130566,0.11621537490565956,0.0,0.0,0.0,12.661742921979855,0.8905503415793257,35.119635144431925
4800,5.749217041854453,16.969106329446582,200.0,22.106921077978907,30.503433373365752,47.30693410395386,3.950887738285478,5.9498002569372685,0.11795575001182804,0.0,0.0,0.0,12.191230534723738,0.8873740840464681,35.721105120365976
4900,5.880512060143348,16.781675764686696,200.0,21.857323146779283,30.19361648766196,45.50118156624575,3.923526248262787,6.092041528024329,0.12032170890128732,0.0,0.0,0.0,11.300114975831995,0.891086483927086,34.855033614688224
5000,5.822346303262275,16.65251161713302,200.0,23.143400311604196,29.812340660044327,46.80338315595369,3.9454655835589643,5.891103205768293,0.12518072399948516,0.0,0.0,0.0,12.54207617128678,0.8915738650587524,33.2330033619193
