milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
3600,0.001225687332442099,9.873341869256109,0.10884992819066408,0.00035956052471831836,0.016999054516159462,0.014234669748288869
3700,0.001388244460959583,9.877405062472162,0.10896903045175646,0.00038758397111990795,0.017697748536490882,0.014900720239199628
3800,0.0013573805405762878,9.866823880660167,0.11013143696602702,0.0004068456963496783,0.01833341586450268,0.014812009738213493
3900,0.0015023049718035995,9.873013290425616,0.1198386585639196,0.000469384481330623,0.019108139539000667,0.015557134606259515
4000,0.0015432734903442168,9.86644839653062,0.11544574658258935,0.0005010003919911477,0.019483339102433637,0.015776061262697937
4100,0.0016602775662833786,9.85885115640142,0.12053789391153519,0.0005048344417297206,0.020707179323102336,0.01556660368390949
4200,0.0017790276284813788,9.865029874543653,0.1190468368802434,0.0005317783372237714,0.01987366142996364,0.016728960921614196
4300,0.0017617774306193305,9.857533441989375,0.12460513688053282,0.0005959225447250484,0.021119550686736238,0.01732224514487219
4400,0.0018527778308126538,9.855824390276124,0.12541758343923093,0.0006253707349890324,0.021880449387817576,0.017518612465416705
4500,0.002020870777150936,9.855484233394177,0.13123953946577477,0.0006643376719190147,0.02230203042201086,0.018029605402348964
4600,0.0020968171478861377,9.84974612161164,0.13271823920244744,0.0006763924280761549,0.02200273893947828,0.01851999819932463
4700,0.002203601901464292,9.85143159362887,0.13529420712318788,0.0007285641756729585,0.02240829031739463,0.017817447081052377
4800,0.00232212824183038,9.849781266898004,0.13242327676251853,0.0007720039389440657,0.0233327701686015,0.019282966197235508
4900,0.002419584402805516,9.845314432232676,0.13457448876589828,0.0007926568545732898,0.023248457797719276,0.019567922790949432
5000,0.00248882064192923,9.838565473150929,0.13647269579039184,0.0008462780677562058,0.023721237084490514,0.020034648226975985
