milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
3000,0.0009016617411776857,9.891977519561012,0.09319878017469682,0.0002501675413392873,0.014803629466856719,0.0115029692545441
3100,0.0009157460320869895,9.891001839056932,0.0966180292235092,0.00026073163670553085,0.014930497734781577,0.012280348773518551
3200,0.0010057777904639265,9.891262752921696,0.10028771681082539,0.0002749973079877809,0.015173956864032901,0.012245955418421621
3300,0.0010660743024602738,9.885779917804562,0.10220723211645266,0.0003281965191705068,0.016337163827257018,0.012499305792922745
3400,0.0011589116522170493,9.885212187917757,0.1085475864903684,0.0003088953410449258,0.01735143533180262,0.012991006234167872
3500,0.0012589082422962763,9.882271994684343,0.1077743034759073,0.00035672072345940695,0.01685857747675497,0.013448144404192086
3600,0.0012089650049202504,9.879089234849097,0.1104871109889503,0.00035381639135346354,0.01780567377301037,0.014438242074562208
3700,0.0014203158619243408,9.872254391495163,0.11377274048887563,0.00041111263888634985,0.01862707757233178,0.014453099929337824
3800,0.0014459615610037595,9.872011567990617,0.11736218100153878,0.00041239686118307167,0.01815287915141764,0.014892455878728651
3900,0.001492209886152232,9.864145808312879,0.11498265833993411,0.0004430024124579108,0.019656330509726525,0.01508249014042879
4000,0.0015025426071443569,9.869178515840238,0.11867301264642305,0.000513825487746322,0.01909647239311625,0.016084625367490554
4100,0.0016728406554934224,9.859879170846552,0.11806852707840876,0.0005212171679258121,0.02038059129165092,0.016288186007720307
4200,0.001733503921452018,9.865563172650408,0.12092486751673903,0.0005668733963763385,0.020461536786102234,0.01658225642406113
4300,0.001794866768471021,9.85712021193588,0.12433580249346012,0.0005740955840222648,0.02137324585853311,0.017139160376818806
4400,0.0019426627073149034,9.853301006371524,0.12930820530890255,0.0006287032569504561,0.02114956845507626,0.01700859397996907
4500,0.0019821777600603514,9.854075551330618,0.13112325310212442,0.000663861544313922,0.021843743207321582,0.01743159988611553
4600,0.0020406375613078597,9.850257060962075,0.12997111186368798,0.0006799594054831095,0.02186665867367722,0.018540299045305953
4700,0.002209186998404117,9.85021468242705,0.13152038054277895,0.0007444116082011452,0.02367724613794149,0.017912347096311915
4800,0.0022624835413034804,9.843709673196004,0.13625276995270008,0.0007514205030768528,0.023743084565589677,0.018230888238264978
4900,0.0023626425880516303,9.845338569807588,0.13900725114383408,0.0008077589574866353,0.023335317476210576,0.018816477418307186
5000,0.0025223371308585435,9.844884049941726,0.14010305369874868,0.0008432304645750719,0.024065585461639828,0.019727890118067137
