milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
2500,0.0006120059102625878,9.909666842925473,0.08502255867297683,0.00014490953899883095,0.012920069952156922,0.010454351351465017
2600,0.0006225009788837026,9.909089984989116,0.08222408903400474,0.0001804785221542143,0.012864064443927115,0.010083152651827633
2700,0.0006823414400752727,9.905812971586004,0.08791129331032675,0.0001737186102406081,0.012878776318792551,0.010833456977807856
2800,0.0007651626418419495,9.902179902773582,0.08657134224839388,0.00020692242091298002,0.013900201688710746,0.010843973026700615
2900,0.0009001675387075884,9.89434420746574,0.08924355040486807,0.00021849166684987563,0.014542903290257569,0.011053790388292854
3000,0.000821262977437079,9.890238609455611,0.09752970498354413,0.00025264215021119057,0.014944563358538672,0.011793118863611968
3100,0.0010236715354991354,9.886805331369542,0.09797610897006276,0.0002667054499508176,0.015798419450266204,0.011898646894162321
3200,0.0010384132607833938,9.883780249038695,0.09864400507556866,0.0002543466996385946,0.01633264731124017,0.012469710669830898
3300,0.0011091433702034718,9.882386353844572,0.10306980952791886,0.00029168442365958783,0.01599345836811145,0.0128755069749491
3400,0.0011043546270177878,9.878869913496999,0.10620051047535599,0.0003189852873835243,0.016459280714926378,0.012959056741582039
3500,0.0012413169109293043,9.877449485553422,0.10490098878030109,0.00037024597450891584,0.016477688862581507,0.014334632038238591
3600,0.001297438636218085,9.875410878413904,0.10892360212005534,0.00035551287705443574,0.017482560855624323,0.014204468284128838
3700,0.001342524790708603,9.870490932961353,0.11580849740512031,0.00039431771279146375,0.017474509415955363,0.014326652659417545
3800,0.0014233617470191015,9.870757119129225,0.11820887279781736,0.00045263735591556794,0.018525897671578116,0.015065030989227164
3900,0.0014467435684898252,9.870116202857897,0.11410037826312693,0.00044411728134365725,0.018552114400580823,0.015041399514991992
4000,0.0015744762287716616,9.864061550034432,0.11953037504656785,0.0004831984961518052,0.019335887809905278,0.01542141794625834
4100,0.0017192645107865713,9.86249547650204,0.12173442248002744,0.0005199333124428414,0.020549448581476535,0.016547203481827595
4200,0.0017539515227628186,9.858409709987802,0.11958868839492703,0.0005605377649489391,0.020657622840988897,0.017003878309518505
4300,0.0017511653287242408,9.860931271361824,0.12175604911109669,0.000585472601647299,0.021529416880456762,0.01721327823820693
4400,0.0019762257804431258,9.858149229636213,0.12750927086365307,0.0006309380043481224,0.02171854501731728,0.017423037525594022
4500,0.0020225946336469352,9.857296996106871,0.13239132884823437,0.0006642920481378514,0.02263449534812503,0.01806062176548619
4600,0.0021500147221046,9.853786779916133,0.12951121108450445,0.0006758434959439779,0.02255418537312291,0.017929918330141348
4700,0.0022107455931098608,9.851879820981853,0.1348311733182195,0.0007093407035124562,0.02262523515719684,0.017796894282827786
4800,0.0022099853417870082,9.845412753288153,0.13617691634645104,0.000746628443841617,0.023560401277263467,0.01898354564182265
4900,0.0023973840299028,9.847111896930938,0.13673463831232743,0.0007807379001039204,0.023265130966297193,0.019691730273498017
5000,0.0025119851450439053,9.83819528189815,0.13478301009000776,0.0008284532772062808,0.024786602599722526,0.01977746419086847
