milliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
2400,0.9928510131093252,0.0013936610974257615,0.002806076072450321,0.000963601164521985,0.0019044794878660819,0.09809450648442067,3847.9849380708624,0.2673680558502876
2500,0.9928920958000028,0.001395985041721,0.0028492393244237395,0.0009714802526954212,0.0018963172242658618,0.09808074922003997,3779.5119406361214,0.26702920252309686
2600,0.9929016615431596,0.0014040479256380311,0.0027958513282729815,0.0009751450474428158,0.00192307311773525,0.09807621897116037,3818.940868808338,0.2638868229333049
2700,0.9928084726162133,0.0013964373171521708,0.002862913567603863,0.0009733272289630615,0.0019223966113226451,0.09808160006452889,3799.8532906835385,0.2665435357799001
2800,0.9928808631370165,0.0014031555741142257,0.0027948660928508746,0.0009652998773057174,0.001921987564271765,0.09808146337092966,3804.6109546615735,0.26430400796899023
2900,0.9928823032370911,0.0014071967157347775,0.0028117144205725016,0.0009859743121606425,0.0019100229567208678,0.09807669230915562,3798.3028456081056,0.2648518159446692
3000,0.9927763457217599,0.00139688452534735,0.0028668471746042703,0.0009648214135664182,0.0019139545951557414,0.09808217564118375,3823.277247076295,0.26852145468301286
3100,0.9927597051705457,0.0013959417226345177,0.002765649233451013,0.0009690699161357274,0.0018972412241737976,0.09810535817342993,3816.8206265117287,0.2661812170817137
3200,0.992782917453439,0.0013963820274116162,0.0028570876043739505,0.0009722883948455225,0.0019082493794871618,0.09808051814606232,3849.060527062885,0.2650522900215027
3300,0.9928742956244117,0.001393689089377886,0.002849446179873651,0.000985820472131489,0.0019312052447429309,0.09810711599815604,3833.0149070016714,0.2642502577651527
3400,0.9928178121298389,0.0013906808612345215,0.002854716490872663,0.0009674129768125272,0.001907597487681273,0.0980669962701195,3841.7444754944545,0.26751042085526217
3500,0.9928713297239412,0.0013890832943834724,0.002786394985809913,0.0009862909413722106,0.0019342132159649757,0.09808825123043341,3861.818997401152,0.2667419721557616
3600,0.992745632281809,0.0013977722418357496,0.002830470109142213,0.0009700550006483605,0.0019088693151023822,0.09806183441214825,3827.631207538071,0.2632772785499294
3700,0.9927972696718841,0.0013975064921551295,0.002812701377675807,0.0009773097613251943,0.0019337698855357102,0.09807693583835508,3800.575637435665,0.262501749988484
3800,0.9927510942177961,0.001388317224196171,0.002811750557222467,0.0009757024101805741,0.0019069392057214796,0.09809968996380053,3797.7755816903323,0.2677595418997697
3900,0.9927552729923712,0.0013923243870691473,0.002843534941102367,0.0009780534074448116,0.0019367740934511815,0.09810643529471733,3844.6310401528026,0.26234586024646056
4000,0.9928132322763001,0.0013895482266237339,0.0028493630177844477,0.000987790342182404,0.0019083037251207996,0.09809843966743753,3833.0252087062,0.26639655466219136
4100,0.9928268456085746,0.0013888094233159205,0.002882097857633806,0.0009750003626480208,0.0018992184788150278,0.09808897175361768,3846.678148910999,0.2683598128937769
4200,0.9927516980687242,0.0013890513663855268,0.0028739453904040478,0.0009795979464364414,0.0019001508107600773,0.09806372571917674,3827.8848920706514,0.26632589779415394
4300,0.9927830286722252,0.001407660578113835,0.0028637952609253245,0.0009753911520712507,0.0018953102182158266,0.0980996352948376,3845.3592829803224,0.2655428033140847
4400,0.9928751291197883,0.001396592561784655,0.002760976741554818,0.0009790775394922233,0.0019388919847602454,0.09808463362344781,3798.039166413285,0.2659231021374354
4500,0.9928665717731071,0.0014033840487881761,0.002877398674363008,0.0009873705757434833,0.0019098364472759472,0.09807626797542247,3799.7782307670373,0.26272098694156776
4600,0.9928811344953357,0.0014002221428009282,0.002799076989618658,0.0009750474974382415,0.0019196660201332356,0.09808470301945872,3818.176017409256,0.26587423420831335
4700,0.9928526187969035,0.0014013122063352196,0.0028532711987001524,0.0009735661528621518,0.0019296086071552388,0.09809902383652902,3784.1092786825398,0.26729715151822064
4800,0.9928722981817857,0.0014014363336580975,0.002872777254125854,0.0009684578823271126,0.0019226104835273938,0.09808040978824116,3836.175455773497,0.26797673075947276
4900,0.9928656863018934,0.0013968297511254106,0.002746491630751085,0.0009754140817624557,0.001907062607175636,0.09810032433395265,3844.5707511399887,0.26541922215546254
5000,0.9928769776339162,0.001402720999592932,0.002882841376991613,0.0009668542102677215,0.001931530832280164,0.09806868094864178,3810.9482575997686,0.2647408189635471
