milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3600,24925251657.369564,32823984815945.793,509727354447814.0,1180521510021985.5,99070714133.79327,1738502982131.662,4232211058312.672,227759177908.19217,109561767948949.05,227766706449003.4,332894951.8572895,245089546153.55478,508575353426.76984,365509378532.91943,2105244266700.9255,5738769549250.358,2113462259.9374135,10200536240.21576,32861139427.043232,7329494497.212724,469884116156.4236,1473364333900.2678,17214681.08962735,1281458412.164986,4200508320.612869,118585341891201.72,123002625514.83504,160417222927.4624,108196884366875.0,125008118961.09966,161476849308.99774,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060605.9,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.61,60606060606060.6
3700,24575876905.587887,31846808866657.82,509039102853684.3,1219767039470178.2,102186973689.57324,1803274602411.7686,4390548803611.2056,220949527302.04565,112147318683861.52,243087366665931.62,392581195.86400026,243929272189.11914,616235150895.6234,361713153603.72076,2017809823801.6936,6306337694144.415,2187417223.0921006,10553057190.505919,33934827083.00721,7969215179.676833,507877137630.7965,1447136188376.2278,16526603.060956243,1407648595.437297,4170427213.0766106,117898000676278.06,129963499333.24538,172971572659.50958,122627881438490.0,133829402318.00961,195566035758.0798,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.61
3800,25538084090.751232,32443836997143.348,515275601818775.9,1282633776479670.0,99189466686.76762,1818118206798.7942,4772368324591.534,232522737255.35995,108092359393295.92,258383739292768.38,396994122.1560138,254982278201.85675,637318096972.1708,375565436975.94244,2038694842222.3337,6512365706036.1455,2277840450.035392,10896539082.50145,35920952976.193085,8517121458.8577175,536133854782.3631,1659537523321.5012,19538370.062150955,1471506770.7787414,4655795899.723294,126674330524630.97,135812326233.78595,196344867453.94553,121891770095953.45,131599030591.09148,207111483960.47653,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.59,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.59
3900,28188359660.079273,32299863096194.22,493050855767227.2,1257041512212079.0,99343536102.25943,1902423785409.234,4595262410235.098,260079523726.27863,118004645182236.31,273426332219918.16,449688695.79473364,279693465541.30334,699297963766.349,364738340069.24133,2049282068097.1248,6926357183632.543,2328477611.4104424,11550378157.447449,39049361052.45849,9145225256.865583,550039478585.5819,1684778377385.1738,22054576.705570914,1550524488.2129045,4971196306.548198,135722798180792.48,145722750303.0561,232142159532.66376,128232339825061.34,140645838597.4053,231249416167.62173,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.59
4000,28722643737.34825,31184825538793.01,494140162860609.9,1298663802015536.5,100022007695.4044,1958248587658.309,5043285004389.619,279189065439.1761,115431617865898.88,299108684125389.7,485986336.6968349,300957937605.192,770661340771.8003,369665482814.4881,2117773835247.5168,7043817544373.132,2361284118.935859,11487032372.715637,41207828293.20429,10288098148.696894,590126256136.421,1913070477151.3489,23490253.979682226,1618733843.3154078,6031390222.698639,135206625912971.28,154607247090.3164,247560892205.92596,142235958426340.47,146996927353.66904,241407432089.48816,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,29741885661.810776,29545785192207.992,517770768677368.06,1348665636631821.0,105061409150.67052,1930229638069.329,5284398459390.908,291789415091.26917,121182593399675.45,321134501425895.56,538718967.3647814,317487842131.67834,869480049273.9587,375834304606.81696,2141718329867.1455,7475885455774.425,2256990538.6412477,12001424779.968643,42773150743.258156,10340695210.47877,595651765841.9208,2085116201709.1157,25065431.33518345,1733891339.19847,6511633080.631551,146231498359827.5,166244106074.14243,263245194702.2472,143904917895807.97,168411294251.1511,263394250565.76895,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4200,29684750105.22999,30857558001168.082,504991871617311.2,1358657179723956.0,105432102662.32147,1935951838145.7944,5467202117840.015,303105442911.91016,122940856399940.88,336546827721141.2,569553014.5133547,319736461819.2304,868309452078.0986,379042212975.6487,2142763037873.7812,7780164582572.38,2288581382.6686864,12253967452.624027,47145846203.03952,11501252024.943506,612999211729.9786,2113133099361.1426,27061740.641606353,1977584621.0975387,7069110840.313139,159434453198084.56,172516776897.4085,271046277889.1994,150169477177838.28,162837643666.25516,266718539804.59818,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,31106535625.743298,28692626070333.074,503362981140226.25,1434874070707640.5,103438631630.72556,2099987759776.3496,5641190593518.533,331237348122.57495,130221843770722.56,369140578416921.5,610758665.6391416,346905303461.65955,953854410660.7148,371140888100.2558,2122923902848.9302,7641274764722.725,2427128589.593965,12918891498.09406,47411056866.32215,12266596750.480133,658589804143.8323,2213072970478.026,29425928.381908566,1916596005.3349597,7275370193.176292,170676405925865.84,181081928666.90802,307105776788.9235,168351197338033.88,178293432940.30142,310622288481.1196,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4400,33372543912.25533,29184731869403.633,524480546298080.8,1468849972591984.2,102167010918.598,2056026301544.1572,5852216235716.759,336259560204.5939,138017670346064.34,377918836707496.7,674858583.3829775,352927864239.83813,1071390972274.1868,364684901571.792,2252452455561.461,8203498842568.872,2403849264.466466,12620431661.934052,50915345123.91406,12047398832.098452,653730413945.1906,2390414322262.6567,30459461.11122896,2066778536.419217,7755150438.189843,174833612479250.78,183722021431.91733,310763262324.31146,175117842228666.88,183722242390.02924,331263810820.42206,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,32726044076.89737,28108957016888.59,516157792223317.4,1502169407489071.2,103411372854.44066,2126492060420.4497,6396957331773.33,365109790272.5509,134111851614080.55,382067634067777.2,718518423.0397003,390410016541.8051,1084964748137.6998,364209210912.9129,2244120506937.187,8067126100108.987,2523444019.9247894,13744457812.937708,54259324006.64021,12554713039.551376,690834197508.2762,2589797612734.4385,33370016.002721068,2175693945.460621,8308087592.604661,176918240791308.8,203465468106.29163,342329594697.26575,177401087080825.97,201055684881.03424,349909588938.82434,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4600,33967630928.087986,28066608176209.086,512322747223024.44,1496573667685133.5,105902973447.42566,2244799028856.382,6821873218323.462,383508235380.7082,137992014497165.17,422126220933584.2,728096501.1420159,413605575928.69385,1139990510611.2314,356431262453.57794,2295758910129.903,8732610010255.415,2449089780.313973,13420374367.69487,56185100510.61005,13734151609.353249,713663192392.4689,2668672270583.8916,33909416.93843324,2310856823.5208397,9210566366.129726,181172301137595.7,208009918697.35574,378362635586.0307,188702208253819.56,211191100387.55798,365221173616.5639,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.59,60606060606060.6,60606060606060.6
4700,35330099223.63677,27611466020938.71,512383651350713.1,1485747841259620.5,106781981158.70726,2216760270809.8154,6716628558447.546,378251745438.47754,147139089245148.53,431392566426523.6,781995842.3677552,421763438950.5381,1252062485584.7053,367546139286.0836,2256291952022.367,8788185364478.401,2536340222.571793,14285336068.25209,57899606773.18873,14283256291.702196,759620072025.7855,2875679453141.4043,36563974.351473704,2359405507.653327,9927631855.83058,201882189244970.66,221635514164.0546,382350839447.51373,188954056953088.7,221966371916.10318,393370033560.86115,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.59,60606060606060.6
4800,36288235778.30976,27496424985863.043,513719131937075.06,1546192401231768.8,104880995469.3043,2261982394575.009,7377500728708.16,422501831345.8255,145610372006690.97,451021323138862.4,837900830.3582425,429909267369.49066,1313221160270.5847,373391364038.658,2333931928083.6333,9281213068720.762,2545564237.8467135,13829601521.199696,63076596220.63411,14733602180.311249,775540466920.5066,2931409255782.756,38086639.37126944,2462272276.446642,10714150260.942238,209906377191722.06,229158078882.26065,426606942592.0086,205603868571774.12,217915790942.06787,415878022287.2848,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.61
4900,36693440701.92357,27115872847390.566,510899924544896.9,1585346271677077.2,103149954235.63864,2292128968129.465,7605076134245.734,414226721684.2426,149567297447119.34,459498687673077.9,870422229.5371858,446471367742.1267,1467322738470.0347,371484464037.8118,2310182875611.761,9369720953688.416,2621114813.1276197,14138710157.687717,62954549912.78262,16103899690.922264,773072034750.993,3034443577605.7046,41879658.433512054,2658354121.8694663,11071351590.21432,214265581565273.38,237586076151.3004,449144180695.8899,209371022146756.56,231521009507.1724,437600944915.9317,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,40069423010.829544,26613199627892.42,509085238166393.25,1618550162660183.0,104321005816.9937,2288928343156.643,7618165131590.012,436487120306.84546,152530399567221.03,495426357658440.44,942216086.3241432,485015480167.8455,1515709070672.1323,365960004384.69904,2211928697652.124,9938474081884.252,2673435980.6821566,14912854647.604673,66931688967.699265,15989030196.373116,815153441786.9874,3218933461622.7686,43737034.411208756,2837714893.3761945,12163623733.782309,224392643289561.38,239586296769.34732,488432375613.4182,221040712486429.88,248066165126.58395,468680638638.5905,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
