milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3600,23196894529.318386,32033534424693.645,488520913581416.44,1197171581493741.8,98556957819.28172,1768934936116.311,4045741378785.249,221791604691.21353,108464917511307.69,244859759866450.75,332985171.9452022,248481679370.38354,588972552309.8503,373395925038.7555,2070717658712.8196,5753312546970.419,2062686867.5779684,10322811447.33387,32672171389.779053,7657907280.537716,506359269586.9166,1418167355534.5266,14840921.801620614,1392028659.1513724,4145374023.0340123,111194779736311.05,126040746367.84508,178968579381.8164,114693928289547.72,124036065066.4219,161560276828.7733,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.59
3700,25820118204.61884,31760342139732.945,512038391022972.3,1190854089691401.2,98637155275.46567,1735395005058.5168,4105358868382.9883,231401536995.5689,108692169853846.38,248357359332117.72,356022637.11603385,244466448944.72885,602791056932.6494,365618657683.6124,2057617955048.1692,6161140573221.443,2069372057.928022,10907203402.517956,31699721465.628418,8569965128.282617,527511338343.5401,1605202635013.5022,18475252.7427681,1467715535.601578,4295994337.222728,117787562241872.92,124490660386.90477,171522383186.95673,121188786913453.78,128205072580.72258,191294247588.37112,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3800,25362498283.704292,31724015596149.45,506016730157347.3,1270028268425037.5,100127325696.43463,1818071780500.6296,4543937264002.359,253460126695.54517,116244381122667.3,280995714213025.0,431583731.52313477,279674268286.0894,672144564946.4631,380617717102.38385,2150600737336.6936,6292416586300.733,2197015235.1568046,10481753861.849215,36283629133.505295,8594968925.611153,512783883991.6536,1678577049561.5618,17929756.095104918,1572104044.8540654,5035754779.095313,124348566387797.97,136065943606.11775,192295958190.2245,129606764094534.7,131101947209.04358,201973212866.43616,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
3900,27572889155.947994,32222901425035.848,510708118075092.2,1246966207575413.0,104687500377.30298,1895960101230.9944,4661510811922.498,266215689272.13034,115895729242147.23,286458673490343.06,461435062.86364317,290991429735.5947,714937731008.8564,378359757484.2529,2077582325578.545,6894676588794.068,2230154109.2133703,11176748593.341864,39443824199.47802,9848286499.25454,550935446015.9281,1649870489439.7065,21938900.25319143,1621319396.3587947,5226863111.423368,131071382856875.11,140284356671.22208,229431938902.0064,136717479756751.58,151557556287.52573,205374617699.93848,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.59,60606060606060.6,60606060606060.59
4000,28416152157.543205,31297019259449.516,496280122920289.2,1278739112010752.2,103855257943.52734,1970073811477.8447,5103947609333.702,275518354203.24347,123138703683311.78,312382583048521.8,501298863.22244513,298191934093.83,782350805068.9705,363013553133.1854,2117483756547.2307,6966475712701.565,2363103488.0422826,11273673227.581026,38959867971.81081,9449256118.265343,573010986852.6176,1877279193924.1653,22392367.746018745,1741926123.8304887,5491008734.767136,136157122044725.77,147207022162.76816,233537397038.70743,147459202865706.3,155921252617.6209,235642569057.02402,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.6,60606060606060.6
4100,28985829534.803673,30789040616701.918,494554129563918.44,1355896380256569.2,103902773502.362,1977385507449.0637,5102057484334.924,291001521752.943,121463965235585.58,315713057037225.44,519980330.7246197,299107088906.17596,839148032410.5913,363846553535.69385,2206395590726.5093,7309220489611.687,2406906905.4154873,12207033856.721092,44760102814.16523,10207268215.79891,606169242166.6405,1897580498899.689,23846090.35834474,1828001455.6890953,6436701796.0809965,149237463661613.38,157212591492.86795,256055063051.8773,155043355653078.66,164053212864.27258,257568090272.78384,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,30919213868.42364,29021592725491.445,496851290213355.2,1371843300492592.0,104441133967.59435,1922903829462.7341,5354345409266.55,301721108144.095,123750667529251.0,322615833093056.8,585708871.0745417,340638407218.09564,906727834370.3423,376530048735.0706,2196756515293.6248,7270616731013.841,2437374608.6814694,12651010962.548046,46275910827.567955,11522993508.392408,648324932023.571,2210126655697.388,25806591.30125293,1897973583.8680792,6842650482.838502,153021383069984.34,164482643103.77765,272951307522.37167,155144745170533.12,166683444837.9422,285749955879.87103,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.59
4300,31271264043.93121,29924469840234.19,520701837859798.25,1425331257629650.5,103392014536.5597,2011469119884.1033,5674944702198.231,326135028907.19714,130107790467207.36,348248438818436.75,633825797.5878818,339087008446.0027,960051478703.9496,361911975014.3375,2215691633091.705,7583552328412.03,2374254403.217195,12613358476.995773,46246195025.623726,11756468224.841728,633285018631.0852,2150528240588.8203,27394884.222058345,2079969424.671195,7274177737.828423,160020596420224.56,181016245933.2622,304781788294.9413,164606142631718.7,185504440021.52887,292612418742.419,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060605.9,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.61,60606060606060.6
4400,33426962683.944942,28372065105970.09,502623526876548.2,1401108101238658.0,102709201964.93677,2125318407824.9744,6059105882012.216,349868606251.45386,134581935267509.47,378265017981318.7,644584944.7490481,375056857898.0234,1078083597994.7621,361480914055.28534,2150043834920.8928,7960689915546.956,2470938819.297485,12779459897.834524,50385417731.0921,12062764572.05187,676591207441.5822,2481090417334.622,29726466.062086806,2165925728.2029495,8305511850.138651,166708748752274.7,186522817591.0699,332477158199.7355,173318620732041.56,187312605019.4988,334359143237.1087,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,32394980720.66177,29469181147305.914,506850187857866.5,1486104667295376.0,103828298019.71515,2100427680502.7913,6565013002196.917,350810473383.6935,139353644011851.66,395530719657919.4,697672574.7323301,373854501070.0391,1099854258085.491,358917939546.00964,2190396013882.1619,8220258591202.13,2384573648.3193355,13488304182.419882,55069330428.5493,13116534142.502855,709979299019.2241,2429207378985.6094,31506107.39710746,2201351261.5759273,8778660727.344164,183312391847066.56,192983188345.82422,349339960791.8857,174509731794505.47,195335200168.9296,342987792258.40204,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.61,60606060606060.6
4600,34816979977.92054,27315222272902.29,508144734083502.75,1455419871443912.5,105897214601.5427,2132282190624.884,6639685901634.023,383246152328.43494,141717277970726.06,408448210507682.7,751344011.130506,403559884585.5645,1165495541816.884,375173081137.9096,2282858040272.902,8405473369279.545,2486458355.3811126,13178311900.921768,55903898741.68893,13855944201.473557,713753491313.8833,2761961041066.677,35236022.501789585,2232090390.786079,9289544698.943378,189038238559760.88,209794358013.70972,359327923286.99347,192293117076634.94,212828667912.64667,363393331888.9848,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4700,35009468273.38841,28628942165243.215,496999704015271.0,1519401437398286.8,107709669479.05194,2221393701820.066,6954820047817.709,402302339025.4828,150138662895584.4,437955841501298.6,777994770.3990371,424760574367.42395,1246693556429.4202,365538179536.51917,2293262328260.211,8999907896583.883,2468015929.425389,14378449373.037472,58649500457.2172,14116099090.354225,730997882944.6818,2795237036731.087,36137866.32930553,2436133142.876221,10247766392.155407,201266996486194.2,215798325384.9228,381158213294.9103,200591957798434.1,208745817044.5494,387369659216.8518,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4800,35482700485.66467,27440283300699.785,520320875474682.1,1549807144574512.2,104314952425.67847,2245368165395.3394,7036099617442.961,402286272489.423,146975712084893.88,447588762041358.3,854483184.335847,435392337578.3265,1348194314773.395,358645427824.84454,2239436082817.7993,9405092327322.547,2625621133.6533804,13859348105.30484,59573875677.30703,15096851275.299362,772061356216.6187,2961446710645.2783,39807554.27507578,2497633354.724068,10412876101.213491,201891921401444.75,229052431945.99963,414750116569.62665,206788746191856.88,230030349939.97107,409976219779.8377,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,38385078400.29037,27237027713780.582,508399967696648.7,1537873699058506.5,106577649748.50562,2288087199129.504,7517286224456.782,426109905403.4309,157874999761569.38,477072759677457.8,879447849.7909364,460039565999.02905,1436776592027.4746,361161174624.0226,2311684795528.93,9295521768520.168,2593889776.818521,14554700624.146603,63921931934.716286,16131622741.232618,775938214477.0718,3116018335257.7524,42282948.26050582,2711564480.87881,11687801979.66899,212862233369291.06,228698570431.10446,461793596215.0103,215816150563452.62,241126228683.82684,446529960969.97424,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,37924278412.67588,26888700649902.92,506137627380617.2,1572859891143892.0,104385071062.09268,2345198983397.059,7718415326956.523,449489827879.45905,157643082815181.1,500868161295163.7,937188855.4039356,468931785358.1791,1520881256863.1704,359895853783.4231,2258948604915.4116,9392211836541.545,2570670222.2492013,14852435633.669613,67961109589.70024,15987989374.154068,816524069889.9906,3256644396812.089,43323206.20659873,2759114243.393907,11887111135.785849,214038945116774.84,249403740021.46198,485633337843.9729,217183738370802.78,238770088359.19894,470764416933.3471,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
