milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3600,23891089532.760612,32177265068826.105,497731456735005.06,1163051310282748.8,99694330189.35623,1690739226816.773,3838984644670.1006,203907275515.3901,100877364076755.94,229309696482575.2,360467176.936478,230511656159.75943,544840539609.70135,370503949788.4351,2094374744987.8025,5745913745655.104,2035519179.7698076,10527716528.290627,32031895824.23766,7925124282.560034,483521666338.80164,1355664508336.5835,15738735.883078376,1289222539.349305,3815337966.3864703,117670597232430.86,125287129705.54231,165328689163.61703,120578379719576.94,129655990814.75774,171399055089.40738,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
3700,25498213271.062695,31358193903215.03,513248395819427.3,1164690989406138.2,102047315288.95935,1678736496090.763,4404645385085.791,238605778963.47794,107013172990588.56,254240764923733.4,403390069.54094505,261142180113.7479,560960767483.9783,362481107452.6548,2008147532874.6245,6394264996618.77,2173246026.2373075,10868961205.362377,33843977817.72879,8021445291.995139,528699584896.1554,1575013207347.6858,17581044.69467595,1340287584.5083432,4308310504.757191,121284631733284.78,124944765430.09415,187465848776.06628,124717255718152.53,129841923273.38036,174715676938.00107,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060605.9,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.61,60606060606060.6
3800,26430513406.467903,32552346510091.297,512940460710391.8,1268249661451398.5,99570211863.85416,1755067854745.9666,4586964394923.734,231307365673.5808,110104327460644.48,274387201661116.34,398451492.86265445,252716651030.41248,636699648334.9941,380400866150.2979,2055392595669.3616,6271705141223.858,2148959833.763701,10710608844.346888,34128401079.46064,9212769652.167414,524918016354.14014,1659753061932.8508,18121645.542737756,1559211929.7161496,4813913666.313501,123806085672542.52,137214243433.67204,194519502137.93445,125893020595759.16,137305807402.56943,205173044322.96686,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,26957976315.444763,32306045618403.03,511673473464682.8,1273917536151538.8,101714619165.66307,1849498174806.9534,4704836607564.396,254524019824.12106,116408910567013.27,280941450027743.47,442715701.3252281,277529748739.30475,692511807925.4825,372589046173.75696,2061492338663.594,6951229930496.572,2209255528.0586295,10917002342.445608,40079346980.49873,9841873583.8917,564645605133.1038,1793407355303.705,21596148.318145588,1530712339.9562714,5532746285.439028,137069716053998.88,138511609579.7932,214652903046.11008,138041625134235.28,143473073747.28174,212227319352.3958,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.61,60606060606060.6
4000,27388931666.877857,30117173240463.973,504595685093462.6,1289165730389269.2,104671440062.34515,1854673643554.5254,5274611793384.821,287249102955.34485,118555805795824.47,295415408467605.06,502597526.57289445,306281677770.4504,757589123686.352,377910350302.3709,2111773634855.718,7069418504151.959,2241605894.3259544,11326621086.484594,42342217964.4927,9630908001.914768,603238971176.1006,1933011227084.269,22774229.82065243,1664526060.594397,5915135750.0569725,145181760475568.88,150347079813.6167,238544601031.3683,147704293786579.03,153585048212.12827,249164699014.34402,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.59,606060606100.0,0.0,60606060606060.6,60606060606060.61,60606060606060.61
4100,28174346809.49928,30301917261256.816,506105908134227.56,1344213299175738.8,104294630541.68748,2013218159468.5327,5459343673832.399,297903220060.3008,124821854687361.8,323975955830837.25,524068491.6767189,310470016325.3129,871764124945.2213,364874428189.8214,2201286710758.556,7259949577316.835,2269405501.118704,11738885400.606077,42456585417.387115,10206416071.902134,598676179785.2385,1999032750294.3816,24878461.615579408,1753077974.556901,6430580815.399694,148565027843823.1,157107444826.17844,245710829517.88376,144727514092256.47,157390997687.08188,251796694820.4555,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.59,60606060606060.6
4200,31022050172.727997,30891598388194.344,514854846685693.4,1325582969919977.0,105294332326.59149,1971438212495.8645,5660967134722.516,307906371188.1964,131586485899351.7,344428343974332.25,550228956.6313938,334034261116.73157,894990472181.4421,377737217317.5983,2220417504645.911,7330293377656.901,2378354182.870278,12363149814.994709,47082639694.90189,10711295667.74575,611522657426.298,2121588089058.6848,27185855.65432888,1912837452.9452326,7062252879.459715,150894578258497.34,173821645015.42264,266718541079.2102,155505306837298.28,174841185846.9101,283421662026.6915,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,31502891928.59915,29166556672970.3,497686318297993.44,1408324786802242.5,105451805230.81784,2052855739153.2095,5695992337883.809,329197401580.726,135482043547962.94,351056770000883.25,602660682.0100696,356190049021.9119,953394803127.2917,366778463754.1747,2254941523577.6255,7863797373160.239,2346278216.8592987,12692305881.808159,46098312292.39888,11698776467.193657,664676925457.9025,2211166264817.727,27530856.453591146,2076508526.3434792,7475042040.805075,164399145889369.25,179554944091.32355,311248952618.56683,168828353892517.44,176221192367.97336,287672813178.2609,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
4400,31546382748.782997,29036783869859.99,508210303225138.75,1458834451431225.8,103074680154.09013,2049049771653.144,6231765591095.401,331521661186.3494,139158276812568.5,368923312161548.9,656933762.8270372,367116843186.2092,997619583224.1938,361268658096.1533,2265953982018.2217,8227169935224.391,2511088772.5602317,13294151562.724337,49672864621.06495,12849376865.190083,673753687112.3214,2406802912964.6455,31166473.686738513,2021661779.8008595,8204321373.576308,169896175745570.94,188597713338.56613,317028179526.6105,168316329741330.88,191782369105.2399,319226177815.59686,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.59
4500,32723231477.331383,28510166541974.254,495838195872141.44,1432530703578423.8,106578500921.13431,2180608839639.0173,6197170237799.706,366861379948.5369,142096220124371.78,391598985861734.9,682327792.8459924,377208668501.83,1106187126396.0735,368092059393.8071,2223627247410.3486,8151645788415.865,2522779662.9680243,13166182709.146261,52828508128.64168,13038229054.740892,708746190122.4655,2486120666782.573,32656860.939448122,2284462957.2128205,8722835157.75102,182225787209851.06,193193802746.94003,352294234053.0859,172921706492443.78,198055118931.26733,336437852638.38,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060605.9,60606060606060.59,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.59
4600,35657329195.19467,27530118354676.547,523861109928853.8,1441130658855422.2,105758112748.06877,2167792161644.9243,6544394198902.549,374831215317.7363,141926352747422.75,394699452569397.25,749634284.6294662,401461555354.61804,1171544501730.9668,373463230126.67017,2267892777774.827,8484606141745.987,2517190862.8895483,13637319439.697643,54856216525.49914,13826750378.156345,736030342355.2565,2741031015224.519,35132490.091428734,2344506314.586812,9428588405.070194,185474461120562.84,203619916963.80966,368143917230.3902,187377546405405.38,199045071512.6781,366595937802.70667,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.59,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4700,35203889076.0326,27373849711033.953,511545350404605.9,1565036565222951.5,106815936116.7091,2270667982826.642,7089339614488.41,390135842389.36755,142733701339603.56,432383411383827.25,819917993.7732937,405233937750.125,1269897998928.3606,369403251546.6387,2202764410694.673,8721670323380.557,2605574488.554823,13803485288.32896,59108491096.91226,14350396839.574963,715528037125.8721,2799964448136.7295,35703360.90529825,2479549326.8434205,9965790209.498623,196180716647182.94,207565662197.01907,400112698079.5972,195368223610131.47,219700031987.78754,386714267140.3543,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.59
4800,35830096893.98314,28252202449626.848,519950178924450.94,1541943635803188.5,108459157065.64235,2256384926334.6323,7121433001787.522,397479372489.44214,154576807965823.06,436241953008488.9,832527851.4955977,425340265964.75073,1354849452343.1418,361632892242.31793,2310619434728.476,9348325885464.482,2525201608.9735827,13940769088.55094,62429874278.626144,15396028505.778448,730376773070.4458,3023721069680.473,39603787.66079093,2539567560.602973,11009934951.287132,197286412085622.47,229962565132.01263,419231785139.91315,203968742359118.94,229103043358.11783,410381299223.64374,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,37215205822.85957,26196488507882.4,495085438487527.6,1593948543030890.5,107580768217.12216,2366016678011.0493,7243123861145.83,418248310111.5105,154605741249152.12,473234476208889.3,924935246.3817978,458433482706.0014,1427420953806.6206,363334223230.2882,2225136305170.9854,9645776989134.244,2573828145.3348446,14115815984.750206,64846551953.35811,15376626084.011454,795870443307.541,3106041196118.5693,41361464.90901861,2719223113.4973083,11302910326.985367,218019229362470.28,235772184129.8823,451273444161.8327,216667170800277.56,230751410332.03674,436745248727.54474,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,39444240306.85775,25564229652354.184,516408462501274.25,1612258656070981.2,104062965556.97511,2373538416746.1567,7710798630822.648,438944448462.0506,153766464812211.72,475676773036792.2,978561956.7079086,466529774125.30695,1499415901206.6265,368840583867.54456,2271558297622.256,9713147657136.8,2683130406.7174644,15061579115.6175,67242838316.00891,16846444504.359215,794640621426.3008,3335698847871.8643,44583672.46622013,2727168970.1629167,11937941870.141,218139177791997.47,242912203269.61185,476876720016.7551,219823882892349.8,239547477556.671,487188178926.8113,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
