milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3600,24365140583.213924,33282837289317.64,489781108363679.6,1151168802951168.0,97837632130.4589,1768369759691.5938,4005077568194.887,216276806369.21445,107250559903831.52,244921294738131.84,376601225.5627873,233061016855.19995,581374693065.8379,378722491853.66425,1993040109699.6814,5931590801357.358,2100085246.3870523,10273602365.570969,32066801510.22795,7952769773.963001,500671845874.1637,1466519757782.419,17220094.00376729,1353269327.046368,3602192894.9160867,119975886139265.31,114786988992.54097,174164216333.9051,109599903468570.27,124137636475.03972,181002252150.78705,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
3700,24673702769.31443,33080511055130.836,501557857755120.56,1175205254713619.8,103310293990.06721,1715396143743.1985,4400646835298.927,226328851422.60944,103719219163186.4,247988285968812.84,393943274.39132494,237843454165.4822,615528654150.7297,366438656667.22626,2020832581995.1714,6038354497051.396,2222040318.046104,10432955635.73817,35035957740.130875,8249913398.402744,534825352465.2944,1422626010145.0537,18929004.629924014,1494780771.7052088,4392684322.640762,115898957851161.95,123152973739.31679,187672920082.00577,118085927267546.14,126728457395.1333,176641692699.75992,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060605.9,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3800,26660223729.940453,32705420032981.867,502672808884926.56,1244658586095906.8,100448311503.01324,1772737268369.6443,4343712199498.0654,257683277756.76886,108523690495580.16,257502651498397.3,421794287.3225319,260624978988.67834,683204645646.5156,372577995094.0305,2011592771940.8079,6572608482830.027,2142920322.4446092,11160057939.662727,36075805581.09643,8416172845.508633,517959717037.76465,1701151799049.5693,18976052.128041524,1545135558.1335485,4489083780.786921,131096379391992.23,131755259443.39153,213064042631.10376,134317559895565.97,140086065843.54633,198493570329.98666,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,27882960364.381596,32041893598895.434,515336664156796.5,1238225151218216.0,102178659001.94997,1905213814702.732,4618937352380.067,268946424259.15726,119553580781765.86,288272430347314.6,441036694.7322656,295326816549.5598,731921596285.8767,374608809209.0421,2185772268789.6602,6892537664899.618,2255762537.5814195,11618737458.039982,37135684618.553116,9167957984.128983,564006943779.2041,1696728182928.4873,21575371.62657582,1526824615.1682832,4921724871.581615,137086926659974.94,151028270508.32135,207975425871.06415,132808702739756.95,141249619094.0722,221781575546.15155,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,27111439012.911983,31485777307151.17,501216050759622.7,1293363259172518.5,103354204231.08775,1944352270515.0405,5125311435547.504,286778105694.42737,123126602521819.34,291293798238761.8,502393983.931615,305774914090.4753,736332639348.7294,378314179939.9369,2173664745741.5925,6900726758409.719,2281508922.958695,11899113786.424162,40755807651.34799,10417601210.173935,554779518343.8947,1939362266033.9048,21501783.526897077,1686124066.0715742,5713215862.751716,139308141284236.06,154305446419.67624,227381668059.56628,141084549206824.38,152351316675.9083,230908038561.8206,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,28939436578.948624,30367062600600.285,494657840073321.9,1349282664339397.2,103943579580.81955,1987554822158.2844,5253197495947.114,283832534469.79486,128455954363142.3,334182633324983.94,532766935.5671199,308380323111.8459,871277506033.3787,366186682356.10345,2103869507708.6138,7467754043544.479,2316431321.5780234,12268836352.47996,44725729279.05641,11023917436.547842,592539757361.0544,1990208461328.4097,24549968.54733619,1839468451.4735694,6459374765.482255,144429571992588.66,154323905665.0809,243303996508.73688,150035909299281.6,156763229559.4275,258732241544.34302,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,29572264326.121544,30273098247610.07,510319744309943.3,1330739643047428.2,105115224750.88036,2004147538942.9844,5755115361643.021,314038463334.37213,126437097443511.89,322548425878221.44,542348467.8719023,327506347071.44556,894201778325.1921,361006483211.58466,2245547349871.828,7779732153737.536,2292430115.7548423,12064475796.115488,43860917641.40437,10956651712.744753,634312161551.3075,2085768025859.5327,26668103.10917719,1817921523.9614995,6475001386.414524,159316433693937.7,175545613392.80933,281848552611.52136,156832781230586.28,171074709864.93506,284082739469.4405,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.59
4300,30672265670.922855,29410099991189.914,516524091636646.2,1354662840914903.0,107038523743.01656,1967167250481.2515,5686046531166.006,315099375231.0731,132909875930256.44,352119728349042.8,610300437.67955,338082092310.24194,1007635021974.6805,366719518041.966,2147699058701.6462,7960007540558.232,2453243791.626924,12512614317.11598,46252215199.1301,11550323190.46618,634202072244.0763,2329676951118.9297,27245667.670577627,2024831708.037107,7658843018.600274,158252544130449.44,183544810868.9449,285948229741.5673,160914312731886.78,183472150038.5353,289385028449.52856,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,32889470582.70023,28786081967051.21,509211851384641.94,1451767923984394.2,104599628458.64333,2138290892399.4707,5999759717519.783,340909277869.29834,130223751054610.92,361827498835985.06,664487800.197814,377006033120.3187,1043023503172.2318,363502220250.19336,2228052456391.654,8242626879348.588,2453253923.0730753,13279556086.538918,52030097505.63689,12805476049.925276,665499042791.9525,2320109380293.714,29818219.23914579,2108389982.1580482,8089874650.901432,177872535450020.84,181625289456.74426,327164276637.9456,178140255195513.3,188697965354.63654,326249715549.42456,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.61
4500,34096605758.901283,27623592118241.586,508293191822368.6,1489925276751694.0,107194145589.98451,2108541997560.5894,6405503848624.54,363884840254.72534,141263945339992.28,379443870387787.4,697192930.6596526,374470625773.08527,1094155125855.6995,362452856364.42865,2185836389026.34,8154592319538.945,2482338567.765584,12842392862.604586,51474441429.3308,13402913207.516691,669424324729.2029,2453624777608.401,32220914.911885288,2239418856.440539,8342000606.989741,175620712203843.22,197682395759.39542,338111814569.04486,182787981572849.88,203311901233.07544,351913313365.20337,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
4600,34413627975.14325,27796823992514.535,516719862620803.4,1537799371609699.5,105727248229.97627,2101904409396.4536,6395207034026.655,374467841172.9206,137823191102571.52,406691721397778.7,771103868.2033415,395202244794.6704,1157604222854.4548,372045964874.2947,2167268334258.6946,8693676404824.843,2473940932.31716,13750921222.53417,55824097956.0454,13763835882.501572,696030218182.6779,2670506740853.62,35315019.792653784,2271770865.5996947,8916122192.04366,182009604959059.03,205992974986.7144,381728983843.977,191182062288026.2,205739321347.57,354663539423.4061,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4700,36681730113.1207,27889569524992.035,522895082965832.4,1529305056417067.0,106419482073.45164,2170472091637.6372,7070827854092.661,392741194982.45154,142247516384010.28,437672436369624.8,772608749.0130761,421594270383.83527,1285631010103.32,365771985543.9486,2250876602131.209,9053328281637.998,2579400771.975249,13840540814.993105,56927855327.63645,14056519632.657715,715786922076.0576,2870376286201.94,38170895.928384826,2372058765.8404565,10073793902.223553,195831567346599.9,216979340305.28378,406657208774.8591,199277163676424.38,213916994544.3611,390591807183.2472,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
4800,37589275423.787575,26869299691523.562,522977651446313.0,1578245014050064.8,107904003217.318,2252012556802.4272,7066900100746.182,406915380857.7085,151511701159504.28,440554403658109.5,819084932.313754,446303928238.1633,1317340160780.5964,353649825998.3721,2307496162254.949,9116477471381.775,2601724796.3452272,14161074245.339401,62486991447.45948,14596172541.703444,756991360067.2086,2938492971455.785,39496565.200192966,2552773518.399699,10604835506.166489,197118446841870.66,221955947490.80954,429875208668.65857,200114184112270.06,223878925008.58032,422875297501.49677,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.61,60606060606060.59
4900,38377137737.4984,26716671180316.707,513371710350805.9,1527593065832217.2,106250714236.87482,2263770858698.0015,7672240961941.432,413501760836.5759,149160275598376.7,456186123810262.5,881544991.6446656,443034376476.7883,1458826101011.4966,359305373202.3613,2317601003546.13,9652567716458.479,2517276507.593109,14016786812.987658,66148606742.65621,15635835538.969141,773012979629.2996,3197666549323.545,41727083.82619171,2617280069.3574367,11126852657.054108,205094830110916.03,239793869239.75897,449766394389.616,214926953243958.03,236318191351.69415,441123628980.31683,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.59
5000,38030192587.49219,26037965893226.45,517355051319600.25,1553122303179130.0,104428228664.8258,2312536158117.3325,7573798259138.61,440987943468.7894,158312223765225.62,494244883111591.06,976789363.264851,464929119446.13043,1536902437528.978,357458939458.2748,2258097099085.4434,9548748036141.406,2597631597.761909,14778047058.866549,67531828721.19782,16242987523.14243,792126554269.3297,3209067010959.6865,44122418.82687181,2822409600.66515,11920078439.551212,221894658841973.78,247755168414.59866,476470946954.8933,221849254940960.47,236834927586.38846,465121059421.14624,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
