milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3600,23824855348.283157,33078632670500.863,515439486427443.1,1198406069729502.2,103286748375.26553,1731263035317.7275,4074219077445.507,208215221709.37616,100794506494541.05,242272366565137.16,367904238.59213954,223141742509.21884,594121397083.2611,367971934637.7236,2068915857789.0464,6253662006874.675,2050433411.554071,9963801335.476042,31257213242.87455,8150238930.324828,468350339144.96466,1469752785140.9705,16850569.21939181,1309830608.9173908,4099571575.4455395,118512843725461.3,117828576043.19342,172583824384.3431,111909073776923.03,128279012711.80704,161381800955.88327,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.59,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3700,23725095644.16875,33171318890995.996,517866276294591.2,1164421478259447.2,98716901860.06966,1722004165612.1917,4086232324042.575,218012958701.88736,113277874175133.3,264795633844250.88,385268699.016167,263678594809.7798,618943464204.0026,380103235983.92847,2127159837890.939,6261042359192.319,2096772994.583751,10472197165.26033,33012614222.268864,7838476085.467109,519610663910.67194,1487602693852.9626,18618336.638701316,1342904026.864103,4299171011.292743,123355358219313.92,134737514527.40025,189398206825.1158,123911624001389.05,125542953430.09212,195801910571.20856,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3800,25549511643.812744,31483184691067.07,516968051669670.9,1236895895980013.5,103079222632.35336,1801538446956.755,4671833380594.357,230918891694.2049,107319299598229.11,285919897109384.75,439803376.47471184,274522213509.07138,630946911297.0148,376579230145.75555,2017418162414.0513,6671311946625.566,2258470422.085392,10772279865.090757,35125442484.57432,9112634802.476065,512241668059.2505,1557496106676.5076,19528272.846075095,1446179417.5127494,5025725007.197326,129199982759975.94,130465660528.8768,207426117332.85236,125264898342274.12,144371055485.815,196321392366.40317,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.59,60606060606060.61,60606060606060.6
3900,26495955014.993973,30868964007971.49,520227525709500.6,1241093090890562.2,102099599694.33759,1886490316225.1292,4927904235579.777,262483112568.763,117506196672240.66,279197188348029.6,441801926.13396597,273962715614.41946,716699167692.9575,368653203023.2659,2045671147253.6785,6672824686627.931,2329414073.762017,11303767418.554085,40158583091.04512,9307735636.959612,535102085561.6089,1835503365492.857,20531300.21805615,1667003017.29944,4923354482.313378,134621192372862.48,150881435210.057,212081963834.5947,134594282149008.05,144545299507.3789,211353016412.41833,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060605.9,60606060606060.59,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,28427766759.5184,30704898914500.227,495377005979895.7,1263112102789252.5,102032674645.00627,1940621660847.744,4823452848680.633,261576116452.69888,123891506010898.31,292372848028485.94,487820205.36651117,292073837346.90576,806261021577.5138,377297906881.36755,2187078718606.1938,6839793754100.822,2207438115.884197,11684528874.906315,40645946128.74763,9709746755.253006,555154233353.4595,1788790179207.303,22181562.224100903,1720054752.7066967,5795915219.043783,144317986384860.25,153473761579.0816,231083967556.9779,139525021068574.89,146800204649.47342,249585341067.8117,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.59,60606060606060.6,60606060606060.6
4100,29546007856.355503,30211428353971.023,500298688763344.1,1322760666810252.2,102548219492.76318,1997953721810.3577,5170477084748.355,284186355124.4357,120645724918139.6,314740896855754.6,522191240.8440979,300758978695.9509,849879943781.8529,367561068652.0572,2172626544103.3247,7273258196231.04,2339021139.6133957,11993149780.102028,42416490085.40833,10220275686.340145,599079557802.6228,1906167128247.8025,24930830.281530954,1741935547.877379,6361366313.618318,143280600178584.3,164898015663.19217,261664376487.2692,154081488471652.47,155269462164.78815,268140327061.38785,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,30672060248.007942,29904670389215.58,497725470612916.5,1417263353728670.2,106619346554.46436,2051770324800.9573,5326249716507.591,297879299824.979,127859361553884.38,335149424524672.7,553126642.0157486,332540125257.7412,854018711197.746,369904810934.8573,2177095137965.4146,7863878276584.675,2308136939.0326056,12208308364.380394,47459718366.094864,11421706818.59084,645862420476.827,2065272002461.8877,25305165.53024525,1828445454.5095978,7041346096.117959,152042289044188.3,173154056328.99973,266043164083.65198,161480085167680.7,168879311424.30542,268273044626.4838,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.1,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.61
4300,32149563792.200203,30300093763806.086,522867716753944.0,1380900476474517.5,107381163250.75644,2005594596487.6763,5612387413341.728,333367465075.87427,134882874147767.39,362675321799414.5,595610170.2581732,359941380582.7727,1001515752721.0461,362478181562.5219,2197714177051.3362,7843419915672.574,2332963079.4933505,12278474893.420137,48008759255.45881,11551607938.627537,647203832074.9532,2250310738499.9316,27630762.312171835,2012144432.0064435,7119291225.039083,159589298413895.03,176986047925.00864,309667025384.2073,163677033104449.44,171682651611.22513,289548967621.8454,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,31160821048.87233,29292946718983.63,512284096595730.8,1422659032390964.8,104752529217.09836,2121710555750.2815,6016153073846.181,328314317916.4793,133173496956808.0,376938204300795.06,631497291.7530752,355002364980.6599,1034993116442.0234,365246509843.1279,2253954519829.3804,7994206102378.234,2390663394.2997923,13326244973.091572,49860839374.66515,12723591753.301208,679634782369.8767,2368485943653.682,31429218.37367665,2047120481.740643,8097055461.038275,175738870222666.84,193534870911.94748,311529680404.6503,171145255184547.1,181402967042.48962,316366792033.37274,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4500,34123424196.73543,28438526492890.336,505329558176679.4,1447979706445897.0,102490544297.53677,2157022739555.5444,6269683315131.773,364174924176.0072,133988657123310.95,404653454367451.3,705067993.848543,393710682332.98975,1065496428670.9489,363087374111.3502,2234027354777.241,8160220041277.977,2501703848.451976,12848168589.077305,54055304197.55929,13183413113.337543,708344484538.802,2454033413429.5874,32097754.74604284,2261551968.3707643,8755494461.057102,186097645229023.75,192939136583.42734,338118429051.9773,182856900419400.28,202403982234.6619,336514599265.09283,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.61,60606060606060.6,60606060606060.6
4600,35031195738.207306,29080654385811.125,499663366675337.5,1475286593264024.0,104934331788.14764,2130490245732.0413,6516512830339.848,385399575131.5907,138541772532093.33,421969719329726.75,746843400.1626585,409361077768.1131,1218724097391.241,361633401110.2925,2296781000988.008,8565578969656.826,2544002569.1553493,13482075151.248363,57166988647.274765,13785269405.761015,719860504034.6863,2769944432173.4707,35557338.7228914,2372685558.3911104,9605090138.111698,183789399957107.88,200861823368.76294,364090774205.8105,184698022421220.53,212682695913.07013,362675766258.4703,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.59,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.61
4700,35251053595.426414,27412401144134.016,514072875934096.56,1472806025373506.2,106671397760.62585,2228019040134.5063,7046860685581.254,401354333414.6474,142728712517102.25,413293640405300.2,809706989.9877981,432693868006.7417,1266107202468.0308,359875504837.5701,2196312571973.2239,8672158199528.133,2445404982.599268,13422110210.578516,57409221287.0852,13889345314.454197,740046749573.2744,2783490003476.8687,35767826.95238622,2471386801.6109037,9715460221.832048,195298887261174.44,220627308835.03244,390572357508.9645,200512077310687.44,215267263728.5197,391280425511.7371,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.59,60606060606060.6
4800,37694371580.447495,26330260489879.246,515157406762671.75,1587462253741779.8,108332129119.56303,2188265994383.4026,7387957957406.572,413328855110.7903,147446760488023.9,452002300845294.06,863388456.6570592,426318865846.85455,1337894438726.6472,364282335538.7375,2211037033088.909,8870689966253.945,2488701787.7200727,13822279757.451725,62214303166.50755,15039171616.882435,771977523629.3895,2995473915755.268,40268761.140403226,2463657396.00984,10378321842.397388,206578440803389.72,224260247487.22748,433872925850.57416,209484862115039.8,224016274705.53677,419637868183.43414,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.61,60606060606060.6
4900,38439494234.18217,27164162080733.773,520322447904811.6,1560605164861572.2,106541611682.20772,2266713065141.5024,7385513257121.242,432532428721.0713,152069928608521.44,458259796551770.56,925166034.8843608,469650666532.9917,1436017223160.442,369597865545.4261,2208261546290.6133,9254376792864.8,2510336694.5090313,14697713521.051865,62391296932.31506,15471072305.173452,790180538367.1221,3188396515355.125,42228646.67066454,2719908766.2750297,11660818608.790956,210831417266015.94,228970383303.4185,436494084620.278,212494485575789.75,239646760981.29877,446651157119.2004,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,38581816737.5431,25605017652866.297,507655858119218.3,1613689968243487.0,103843965368.99654,2363471664913.4346,7775891610509.193,449082285935.5807,155735868694148.88,489053248311087.9,935594180.9894364,470682346851.22546,1541605088432.4941,360413419573.6374,2306287696117.215,9602657030458.256,2620265796.0125513,14558630032.168058,66828993029.079094,16588230088.604902,773005955745.37,3371608246759.983,44701925.72238796,2690141037.529515,12023097062.582014,221600512916333.25,236551145106.23795,487639647603.3031,223242204544937.03,247067126547.03485,492235799775.49817,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.61,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
