milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
3200,1.99468800287184,0.027417108591620058,7.353174267479281e-06,769.9999209947244,8.149417138415803e-05,8.143720536777819e-07,309.9999222127561,2469.99995701687,4.196464616712634e-05,7.996619560516805e-05,7.79334803760163e-05,1.1133155398561917e-13,4650.0,2.0325530671443435e-13,1.5253646923554523e-13,2.5141985565152536e-14,6.799999990653711,1.2128694685070285e-15,-3.101641026287825e-29,-1.3124394020395311e-27,19.9999999675781,-5.851715172522362e-27,5.054677029046159e-09,6.384468725122511e-10,-7.806128432317895e-34,-1.9417390595449195e-33,259.7049345259036,0.005148989619748299,-2.533245918747244e-31,1.2470824311209763e-12,7.935533719766496e-05,8.129609283515665e-12,7.180972476160639e-14,1.8608847016363395e-08,0.0,-2.6010553303073383e-34,8.561450395651979e-09,0.0,0.0,0.0,0.0,0.0005
3300,1.9945848013606626,0.027331921211013546,7.369564547231966e-06,769.9999143092735,8.747752684925322e-05,8.447264456947589e-07,309.9999174866889,2469.9999556318244,4.424461661272521e-05,8.00250851852522e-05,8.530342178407045e-05,1.3322851608565095e-13,4650.0,2.591647632093684e-13,1.6026325569682658e-13,2.6771978201621456e-14,6.799999990426952,1.2113875309775341e-15,-3.182665676410526e-29,-1.315611268821379e-27,19.99999996572981,-6.075527204019488e-27,4.987412882350748e-09,6.552559390677932e-10,-7.981119315655326e-34,-2.1096032081644187e-33,259.69643319202476,0.005413517477748764,-2.8384474070722438e-31,1.4926498309328086e-12,8.511174793462572e-05,9.007508385821948e-12,7.982689461265502e-14,1.883318986141205e-08,0.0,-2.6460502825677872e-34,9.048760094186208e-09,0.0,0.0,0.0,0.0,0.0005
3400,1.99433435265779,0.02709587336946812,7.45248113399908e-06,769.9999102562958,8.947625300408426e-05,9.109501752135464e-07,309.99991250234825,2469.999955249056,4.579911300950658e-05,8.52384626427792e-05,8.554616968539854e-05,1.4726859867214827e-13,4650.0,2.896394555138937e-13,1.8864554287472236e-13,3.0575597858471675e-14,6.799999989478803,1.4142221456520913e-15,-3.292574698123715e-29,-1.3766728158614107e-27,19.999999964575373,-6.009263426510578e-27,5.0188300431086e-09,6.4628659205968e-10,-8.209060316000175e-34,-2.3660387418640154e-33,259.6880709795105,0.00547933101084791,-2.9512284834184307e-31,1.7491626030513326e-12,9.27067434257361e-05,9.34045473855597e-12,1.0053271294699136e-13,1.956904265435034e-08,0.0,-2.8238245306860167e-34,9.86083250102369e-09,0.0,0.0,0.0,0.0,0.0005
3500,1.9941919158353534,0.027076289469698877,7.3932801847377845e-06,769.9999008144578,0.00010052376092358608,9.650332197792828e-07,309.99990470718006,2469.9999530946347,4.687134775106597e-05,9.469960908257468e-05,9.341314443041353e-05,1.6239816797289676e-13,4650.0,3.4501186390192637e-13,2.2577660634159746e-13,3.90803153894552e-14,6.799999989097989,1.5609393438029673e-15,-3.4243630799819525e-29,-1.4080158261244548e-27,19.999999963707182,-6.061469427621935e-27,5.080080795066816e-09,6.595968115936018e-10,-8.542992194219485e-34,-2.4717702619554555e-33,259.6887934996636,0.005763428295003808,-3.197975166368959e-31,1.7609666740302212e-12,9.685272865620791e-05,1.1751749316101344e-11,1.1950414175750256e-13,2.0187041946970564e-08,0.0,-3.150480238236549e-34,1.030264598523614e-08,0.0,0.0,0.0,0.0,0.0005
3600,1.9939948337223714,0.026833402634517736,7.401885314824808e-06,769.9998978416899,0.0001057752675005274,9.85786850204367e-07,309.9998983777287,2469.999952687516,4.7881622581777586e-05,0.00010084856728587411,0.00010148486827340812,1.8237215510283039e-13,4650.0,3.649540355616925e-13,2.4765726797987497e-13,4.149192358841836e-14,6.799999988678179,1.8661765327110315e-15,-3.544925184449377e-29,-1.4320463089023927e-27,19.99999996312423,-6.015637684622297e-27,5.086832571432696e-09,6.478052681068048e-10,-8.535894062995774e-34,-2.6923167042361558e-33,259.6765687886627,0.005913579801226613,-3.424387824455573e-31,2.082936399773594e-12,0.0001008505120506745,1.2245772012868866e-11,1.2472750206438576e-13,2.075814723783804e-08,0.0,-3.2433865664980745e-34,1.0432074790454848e-08,0.0,0.0,0.0,0.0,0.0005
3700,1.9938456326111216,0.0268246356453146,7.444251076950121e-06,769.9998915057824,0.00011220873039311073,1.0351910590471854e-06,309.99989633382313,2469.9999502864953,4.9528979323736645e-05,0.00010736758680301623,0.00010554073686512512,2.0237362221000766e-13,4650.0,3.9955182199138704e-13,2.6505858788342227e-13,5.056645965516989e-14,6.799999987940936,2.0489072687698563e-15,-3.4921323858768936e-29,-1.4493110091518633e-27,19.999999961236384,-5.989176663309185e-27,5.070204427665487e-09,6.557209217540646e-10,-8.783882502225394e-34,-2.7623512394824087e-33,259.66303605425054,0.005972060976393219,-3.602726502723567e-31,2.3840868565598423e-12,0.0001057386413555265,1.3820322635789043e-11,1.4486546650153428e-13,2.133216418028292e-08,0.0,-3.52151259306728e-34,1.0916823930707303e-08,0.0,0.0,0.0,0.0,0.0005
3800,1.9936926688700674,0.02658140233054364,7.415077274645202e-06,769.9998871709677,0.00011358899305804874,1.0907057260082325e-06,309.9998924918631,2469.9999494303097,4.9826626431068524e-05,0.00010734352524169076,0.00010821119556472666,2.1180911707995436e-13,4650.0,4.907071422542118e-13,3.067198020300454e-13,5.302356557505299e-14,6.79999998758479,2.3385925916322407e-15,-3.6282132513351505e-29,-1.442751295037859e-27,19.999999960369507,-5.9600359469507896e-27,5.094909594812173e-09,6.607328047527499e-10,-9.257880806846703e-34,-2.9652574533325727e-33,259.6539061378762,0.006239067993466354,-3.8222075419840623e-31,2.6837307655972974e-12,0.00011233555066962787,1.6798442324875168e-11,1.7026855976895513e-13,2.192352932026582e-08,0.0,-3.6098294611854842e-34,1.1789954941974947e-08,0.0,0.0,0.0,0.0,0.0005
3900,1.9937372445689248,0.026495978020569026,7.421587969874949e-06,769.9998810126523,0.00012176200362659344,1.1196970374279445e-06,309.9998831501489,2469.999948402484,5.1348332803131696e-05,0.00011409185829075732,0.00011447773645152469,2.374274828308924e-13,4650.0,5.207305693701042e-13,3.6267879682161054e-13,6.140683136039585e-14,6.799999986738899,2.6728707003382863e-15,-3.6379142519773304e-29,-1.447233087226987e-27,19.999999960079624,-5.8040796118726736e-27,5.045777958363449e-09,6.503862615328619e-10,-9.126078024188379e-34,-3.1887639318030006e-33,259.6496744811301,0.006226405955594076,-3.973240819058425e-31,3.0091773136560346e-12,0.00011937726730973555,1.7877814038753853e-11,1.9306305023075618e-13,2.171568805906813e-08,0.0,-3.741385393596327e-34,1.234377681418138e-08,0.0,0.0,0.0,0.0,0.0005
4000,1.993552525299749,0.026356508660108798,7.404977933819318e-06,769.9998722959834,0.0001269555263135433,1.2037849632460974e-06,309.9998782022518,2469.9999476242833,5.315670315409478e-05,0.00012512416170090636,0.00012511587099567158,2.676569758528974e-13,4650.0,5.853365504331382e-13,4.0536046592564665e-13,7.16136907204317e-14,6.799999986284069,2.8142256389375167e-15,-3.7947144143317727e-29,-1.4842516421645516e-27,19.9999999589042,-5.748000515432045e-27,5.10969595546486e-09,6.52839007879218e-10,-9.571139801651327e-34,-3.301976276099209e-33,259.63712518108343,0.006365523723836816,-4.230332873902731e-31,3.4307290828250742e-12,0.00012997538248764648,2.0453750465237277e-11,2.0975093800525274e-13,2.272869846981859e-08,0.0,-3.964620730354387e-34,1.2653019097206717e-08,0.0,0.0,0.0,0.0,0.0005
4100,1.9933394332336878,0.026190623138875022,7.414901325954566e-06,769.9998657772387,0.00013414765356970719,1.2385710682573339e-06,309.9998723990225,2469.9999461207412,5.402783276617497e-05,0.00012927838037192366,0.00013077866343201068,2.934300424754171e-13,4650.0,6.907537475456108e-13,4.3026485747231476e-13,8.156856270541176e-14,6.799999986049573,3.2470311250682704e-15,-3.7702286971732916e-29,-1.5337936540903826e-27,19.99999995704407,-5.5933275889701976e-27,5.089225573179136e-09,6.536956744070324e-10,-9.490351180772205e-34,-3.4329337535431e-33,259.6302251280582,0.00655268673605402,-4.465336796607846e-31,4.0133668246546425e-12,0.0001324626969838193,2.2753002607322698e-11,2.318860214212624e-13,2.273815978537784e-08,0.0,-4.224814445066502e-34,1.3308524631646843e-08,0.0,0.0,0.0,0.0,0.0005
4200,1.993261637269552,0.026042869103437765,7.452929979004178e-06,769.9998596341368,0.00013872486739880438,1.2903591582852706e-06,309.99986472027206,2469.9999436105986,5.511527702677161e-05,0.00013357640133057483,0.00013644315707822286,3.105594104591025e-13,4649.999999999999,7.539094919322681e-13,4.792997065127938e-13,9.49513506111596e-14,6.7999999853571325,3.59349757382539e-15,-3.83993600001973e-29,-1.519509286017123e-27,19.999999957324864,-5.599141880350938e-27,5.126763427635346e-09,6.540199481148436e-10,-9.701745023040249e-34,-3.6042708734980905e-33,259.61877694896583,0.006787506670990299,-4.594837500615799e-31,4.363457541622641e-12,0.0001382768640194401,2.487919889186423e-11,2.6174581660545967e-13,2.3166967169789827e-08,0.0,-4.4327630120606885e-34,1.4200289443883216e-08,0.0,0.0,0.0,0.0,0.0005
4300,1.9931525079942443,0.025847522390995775,7.487725907480484e-06,769.9998504737471,0.00014612751357910995,1.366514614932525e-06,309.99986149488166,2469.999942709252,5.805095639465388e-05,0.00014391152020181748,0.00014024749566444634,3.425525114949915e-13,4649.999999999999,8.773395435269976e-13,5.321752889691347e-13,1.0322169325893471e-13,6.79999998507639,4.0183773601473514e-15,-3.8946036614698823e-29,-1.5780790264473792e-27,19.999999955531774,-5.4441259615474726e-27,5.103662299135663e-09,6.671018757244148e-10,-9.751603248346042e-34,-3.8887664787621964e-33,259.6123493494405,0.006838776100164346,-4.907282019753458e-31,4.908544677653194e-12,0.0001471528717514005,2.7078734943041337e-11,3.054642955946217e-13,2.4453109896491322e-08,0.0,-4.692781947719208e-34,1.4585366720146674e-08,0.0,0.0,0.0,0.0,0.0005
4400,1.9929220184059226,0.02580531409715097,7.464276379223897e-06,769.9998436870594,0.00015525809166751965,1.3852884073857215e-06,309.99985076881035,2469.9999423410854,5.7622442642362845e-05,0.00014715538462314973,0.0001459633914847425,3.769803092417631e-13,4649.999999999999,9.71946205310122e-13,6.034844876617263e-13,1.1726164209238547e-13,6.7999999842418815,4.471657594597284e-15,-4.040241014998247e-29,-1.5747704021230827e-27,19.999999953833772,-5.519503013344661e-27,5.1601177532945254e-09,6.604556782565653e-10,-1.0254690178471304e-33,-3.997328666625959e-33,259.60350655660193,0.007028716820084732,-5.008223893064594e-31,5.461336479650934e-12,0.00015616003945304657,3.1368309489610276e-11,3.3204006887822517e-13,2.446052747919656e-08,0.0,-4.741709699618837e-34,1.4923482936100108e-08,0.0,0.0,0.0,0.0,0.0005
4500,1.9928315337257176,0.02565308798327402,7.437204135297247e-06,769.9998392724945,0.00016517811974057868,1.4466447904215862e-06,309.9998442791867,2469.9999406105453,5.9356761080980043e-05,0.00015342678534167387,0.00015374760939463925,4.18803081417363e-13,4649.999999999999,1.0729333643970502e-12,6.542188607520306e-13,1.2795186514513585e-13,6.799999983497973,4.835904164952815e-15,-4.0726353951606497e-29,-1.5971764041305026e-27,19.999999954273022,-5.398487913324152e-27,5.163477514928869e-09,6.71124895953854e-10,-1.030006488690585e-33,-4.129584344281171e-33,259.5962405540462,0.0070489657220244965,-5.225048602152617e-31,6.165209534202249e-12,0.00016224815033452416,3.38133354440171e-11,3.6637516530912115e-13,2.4709940752259332e-08,0.0,-5.009566158998854e-34,1.588971153259636e-08,0.0,0.0,0.0,0.0,0.0005
4600,1.9927677337133602,0.025336086444266846,7.463772397977914e-06,769.9998273928047,0.0001695366892602178,1.509453206105491e-06,309.9998371211653,2469.99993816214,6.031549255629617e-05,0.00016336231746120073,0.00016030971262963954,4.573987936145114e-13,4649.999999999999,1.1925391278644517e-12,7.327097617751548e-13,1.4851477864261258e-13,6.799999982960377,5.2543632069780686e-15,-4.063903622805804e-29,-1.5995236923069526e-27,19.9999999530013,-5.3291888584228984e-27,5.1325767417697145e-09,6.729456562601944e-10,-1.0336797443002952e-33,-4.345267135279685e-33,259.5876725759686,0.007345268845844023,-5.447841270314132e-31,7.009985604351614e-12,0.00017005115297610151,3.728805498439401e-11,4.121129964986415e-13,2.53571386907633e-08,0.0,-5.141354148810905e-34,1.6197248480106142e-08,0.0,0.0,0.0,0.0,0.0005
4700,1.9924367273467263,0.02522549482211526,7.4739447798460144e-06,769.9998235212247,0.00017953719765286666,1.5380669743320079e-06,309.9998280780448,2469.999937676928,6.252531123876546e-05,0.00017197730191223726,0.00016934867156591818,4.940380785765673e-13,4649.999999999999,1.3203781359788155e-12,7.975218751899395e-13,1.6004433125605845e-13,6.799999982654704,5.8285237220926054e-15,-4.1625125339340543e-29,-1.591525873662438e-27,19.999999950889226,-5.147666745094122e-27,5.094649700256651e-09,6.66000163657917e-10,-1.0355321638689974e-33,-4.4957499471695646e-33,259.5714904565122,0.007323669186631149,-5.752187847825684e-31,7.509264408553416e-12,0.0001788231411192437,4.008332832905379e-11,4.609161115585828e-13,2.6069726401158016e-08,0.0,-5.355354913989327e-34,1.7031423457920035e-08,0.0,0.0,0.0,0.0,0.0005
4800,1.9924922114373473,0.025058465556217317,7.552142987913879e-06,769.9998148475325,0.000185975001003077,1.6244599194877055e-06,309.9998205003389,2469.9999362860485,6.311054252216159e-05,0.00017438791053066312,0.00017829478244331474,5.276921960543865e-13,4649.999999999999,1.473426321014302e-12,8.858054496671172e-13,1.8272321773337324e-13,6.7999999816670815,6.381292704212675e-15,-4.2532095254227594e-29,-1.644312449781987e-27,19.99999994964988,-5.064621217551021e-27,5.140161549575954e-09,6.618773821403074e-10,-1.068710081888871e-33,-4.703047903709717e-33,259.5713132084455,0.007486348657782465,-5.939242054273605e-31,8.433207297892397e-12,0.00018622727820922626,4.531603936897956e-11,5.149877742404902e-13,2.5924174933568116e-08,0.0,-5.721634827651585e-34,1.7524538754396168e-08,0.0,0.0,0.0,0.0,0.0005
4900,1.992358917103449,0.025077428779403377,7.48869860586353e-06,769.999806779796,0.00019462256579324714,1.686890425435615e-06,309.9998143285698,2469.999934518275,6.503519161908439e-05,0.00018472696970042124,0.00018226516540890942,5.664756986146622e-13,4649.999999999999,1.599092658482822e-12,9.876712534246357e-13,1.9737830804522494e-13,6.79999998124587,7.047710085611396e-15,-4.240586017791365e-29,-1.6684908874150843e-27,19.999999949082966,-5.10823909163319e-27,5.0822376112271935e-09,6.816900149365005e-10,-1.0663127835612903e-33,-4.862637159191415e-33,259.5582582095766,0.007771389990269914,-6.241165310551818e-31,9.297454454595284e-12,0.0001900003017949248,4.83614832903761e-11,5.584643877928957e-13,2.649368892372745e-08,0.0,-5.936691144497046e-34,1.7827408956587483e-08,0.0,0.0,0.0,0.0,0.0005
5000,1.992042043901319,0.024959836850389615,7.528085690923658e-06,769.9997992706805,0.00020231476358617708,1.7149768775172696e-06,309.9998085407014,2469.9999324412834,6.618189955077962e-05,0.00019001571818147236,0.0001946151202357524,6.126830333714921e-13,4649.999999999998,1.7837768287855623e-12,1.053620859026216e-12,2.2298198784184103e-13,6.799999980551878,7.580458951713555e-15,-4.365850339589586e-29,-1.667150234363384e-27,19.999999947638916,-4.9960974053094246e-27,5.163578131730601e-09,6.668812157701943e-10,-1.0805697641541953e-33,-5.0706571806531646e-33,259.5460115894813,0.007745328676173749,-6.333583671408924e-31,1.0194554409931662e-11,0.000197208123062263,5.381425813770846e-11,6.178969726318753e-13,2.70212155394101e-08,0.0,-6.114761267013475e-34,1.8943863195544127e-08,0.0,0.0,0.0,0.0,0.0005
