miliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
3200,1.994710688868506,0.027458719505609998,7.3782620846843715e-06,769.9999162598654,8.272309256229106e-05,8.324241298076662e-07,309.99992255512007,2469.9999576325795,4.2938637010420034e-05,7.963836794194322e-05,7.58388601130025e-05,1.2094196486324222e-13,4650.0,2.13435604706687e-13,1.4717738134590596e-13,2.5846200562932434e-14,6.79999999049349,1.2329096244305616e-15,-3.0372001222160506e-29,-1.3181772498695252e-27,19.999999966766442,-5.917379435064489e-27,4.995907105577912e-09,6.445550018614203e-10,-8.021173191781829e-34,-2.0038638271853626e-33,259.71486006076475,0.005278278348565634,-2.5480851906847433e-31,1.185722220738976e-12,8.28981546782393e-05,7.71332715807017e-12,7.416883858087941e-14,1.8084808287969845e-08,0.0,-2.5176236311585058e-34,8.497166119476364e-09,0.0,0.0,0.0,0.0,0.0005
3300,1.9945709558256088,0.027320346161488002,7.403578468707166e-06,769.99991225888,8.39720062596453e-05,8.87334919246399e-07,309.9999190561111,2469.9999554080855,4.4310997278681234e-05,8.397777920680794e-05,8.243376515254893e-05,1.3102320890669762e-13,4650.0,2.470538925339222e-13,1.5857514653487672e-13,3.0312519460913075e-14,6.79999998999601,1.2282182982441782e-15,-3.1981790437369703e-29,-1.3499770741364016e-27,19.99999996563521,-6.0993063550502936e-27,5.002469802491907e-09,6.47317821982072e-10,-8.182258023662169e-34,-2.2319494842313026e-33,259.70593423657857,0.005291562996547906,-2.710149110340042e-31,1.487247955450215e-12,8.746964712650517e-05,8.476705340722398e-12,9.290275802756182e-14,1.9377440677738222e-08,0.0,-2.6994792885790923e-34,8.978475965824464e-09,0.0,0.0,0.0,0.0,0.0005
3400,1.994395352843673,0.027146903377495018,7.4171597305111905e-06,769.9999079047801,9.000625859721815e-05,9.163576398413085e-07,309.99991286193017,2469.999955580813,4.5322179260367215e-05,8.881259746054054e-05,8.981328568131525e-05,1.4690233836190283e-13,4650.0,2.8675122880668646e-13,1.9710626081750052e-13,3.3841010260388835e-14,6.799999989601389,1.5624787061142348e-15,-3.230625800083085e-29,-1.3375015335321782e-27,19.99999996447867,-5.8755331074298e-27,5.040435038185236e-09,6.525471787259862e-10,-8.375742286646782e-34,-2.24487362033244e-33,259.6925318355773,0.0056597926521542935,-2.9860468055186717e-31,1.5866592592183073e-12,9.088993711681182e-05,9.488657599394355e-12,9.527915379860917e-14,1.9390591906447336e-08,0.0,-2.838975251639439e-34,9.843567919085695e-09,0.0,0.0,0.0,0.0,0.0005
3500,1.99417575853757,0.026928919498994598,7.377538707482004e-06,769.9999045419397,9.71585435812883e-05,9.294053744752742e-07,309.99990806305414,2469.999953281113,4.564588194517635e-05,9.593752395458945e-05,9.486626085104775e-05,1.5840909608127644e-13,4650.0,3.2648380411860877e-13,2.2332203322351098e-13,3.604911398883696e-14,6.799999989087032,1.6356159867981215e-15,-3.3107098811347196e-29,-1.4052206890254257e-27,19.999999963372318,-6.1310121383330426e-27,5.070818036228031e-09,6.506430143681823e-10,-8.543018408736772e-34,-2.5120457953882184e-33,259.6871777324061,0.005732306810514687,-3.150981319461064e-31,1.9037363024320237e-12,9.823413670824539e-05,1.1156340035411968e-11,1.0917514739113763e-13,2.0253067477580493e-08,0.0,-3.1691150561171497e-34,1.0353008705191337e-08,0.0,0.0,0.0,0.0,0.0005
3600,1.994209434361092,0.02679062774826686,7.446890878929174e-06,769.9998967661805,0.00010182854140224963,1.0051539981379985e-06,309.99989862717234,2469.999951581129,4.673153251700483e-05,0.00010046194398396787,9.621550049411677e-05,1.8279394096226318e-13,4650.0,3.7444194778161805e-13,2.3753893878010775e-13,4.5110834995046866e-14,6.799999988911514,1.8863292779564718e-15,-3.423961585525946e-29,-1.3909622021244354e-27,19.999999963099167,-6.1234259667619e-27,5.050364341757457e-09,6.523789724906077e-10,-8.67109213415879e-34,-2.634249202428421e-33,259.67046572368633,0.005771691511605428,-3.4303135528403402e-31,2.139881085282024e-12,0.00010089821362123754,1.2465752940873013e-11,1.306819951769219e-13,2.0230532246142263e-08,0.0,-3.2127944924949343e-34,1.0866727752595156e-08,0.0,0.0,0.0,0.0,0.0005
3700,1.9939995456228339,0.02680393024734988,7.476823422580664e-06,769.9998898581116,0.00010881554758128333,1.0571582852105004e-06,309.99989663887123,2469.999951394991,4.988811882730579e-05,0.00010404126203780582,0.00010242243254791332,1.9672412633553076e-13,4650.0,4.136813417185538e-13,2.6475290970798374e-13,4.742032919409629e-14,6.7999999879909625,2.0036733916050612e-15,-3.580462825696987e-29,-1.4516556094902906e-27,19.999999962625495,-6.080164491139635e-27,5.053167394277562e-09,6.524240252657981e-10,-9.042823190664147e-34,-2.73586659149039e-33,259.66115993479906,0.005896361366150269,-3.655718613839489e-31,2.4424412701711823e-12,0.00011023416467349348,1.4216961775906057e-11,1.5506911083355654e-13,2.1168728853688874e-08,0.0,-3.364336753446459e-34,1.1254771429745306e-08,0.0,0.0,0.0,0.0,0.0005
3800,1.9937996599770582,0.026545526394509855,7.389329401433673e-06,769.999883874764,0.00011792062804721136,1.0833304639866732e-06,309.99988882566015,2469.9999495789225,5.0250052358265694e-05,0.00010855901706507223,0.00010782297286964202,2.1479781993330883e-13,4650.0,4.733082166563433e-13,3.0933679227330564e-13,5.411338697918409e-14,6.799999987761407,2.2609880194417228e-15,-3.5779882904678624e-29,-1.434541015812719e-27,19.99999996061435,-5.839949441643548e-27,5.065347619177583e-09,6.499807944493952e-10,-9.072126365506334e-34,-2.93820117195506e-33,259.65952668970436,0.0061070462345052924,-3.867767346114137e-31,2.6593996882571057e-12,0.00011667052044219331,1.61053891730783e-11,1.6050924253480636e-13,2.1761616862044346e-08,0.0,-3.595843425528901e-34,1.1670384052534047e-08,0.0,0.0,0.0,0.0,0.0005
3900,1.9937386806718325,0.026427160424690486,7.4915785410771244e-06,769.9998812274754,0.00012094693813082219,1.1287335712964173e-06,309.99988380452004,2469.99994760998,5.268057334527453e-05,0.00011559002898847419,0.0001166721935046254,2.3453522741766566e-13,4650.0,5.329755970088871e-13,3.449011079269764e-13,6.315022174481503e-14,6.799999987346861,2.6161268261625435e-15,-3.743839114281956e-29,-1.4473005077505759e-27,19.999999959454648,-5.888420690644919e-27,5.08675705563835e-09,6.641627515908821e-10,-9.422891817015936e-34,-3.072940977752261e-33,259.6468616112584,0.006282311762627044,-4.012063436614606e-31,3.137093854964259e-12,0.00011885462668521536,1.840653524549607e-11,1.8629435356049155e-13,2.1707079790636857e-08,0.0,-3.912705242942632e-34,1.2565716926909427e-08,0.0,0.0,0.0,0.0,0.0005
4000,1.9934039415611235,0.026241782434745058,7.407720319506609e-06,769.9998721611579,0.00013037884815319417,1.166196503855648e-06,309.99987603280414,2469.9999465535802,5.2661607745117445e-05,0.000125056421465272,0.00012140389860123168,2.6913837301661625e-13,4650.0,6.222768535888738e-13,4.029431172742406e-13,7.37244080953617e-14,6.799999986192541,2.882605777723418e-15,-3.820671111563823e-29,-1.517443223046145e-27,19.999999958102674,-5.599573364379355e-27,5.048680748515543e-09,6.603304293060694e-10,-9.405469716315651e-34,-3.3343787193725506e-33,259.64068029677424,0.006528430328558197,-4.288068519886388e-31,3.513628791167449e-12,0.00012935669436283366,2.091917905553878e-11,2.0879651460886712e-13,2.2722188284542246e-08,0.0,-3.983859382741782e-34,1.2587414619044297e-08,0.0,0.0,0.0,0.0,0.0005
4100,1.9933930510194922,0.026155956094526384,7.467937606877668e-06,769.9998629574409,0.00013519943968703674,1.2635614815760961e-06,309.9998715589386,2469.9999459352057,5.505847955955701e-05,0.00012995425856678967,0.0001264104932502863,2.9413838039305413e-13,4650.0,6.86054073698547e-13,4.2992044056686335e-13,8.415561797056444e-14,6.7999999861079,3.3218760539846096e-15,-3.759705427849366e-29,-1.5409045053007564e-27,19.99999995841037,-5.6673825524454966e-27,5.13961734897085e-09,6.578990602050413e-10,-9.631742440565103e-34,-3.429438958892906e-33,259.6338730120212,0.006583635390045335,-4.324845142444456e-31,4.088659717862576e-12,0.00013605206397393856,2.2395410548358082e-11,2.4090350430082474e-13,2.2715381917113212e-08,0.0,-4.275595316557242e-34,1.3598106121881694e-08,0.0,0.0,0.0,0.0,0.0005
4200,1.9932289730799901,0.026019940888719152,7.501945448481686e-06,769.999859855077,0.00014260062528580764,1.2741743491219766e-06,309.9998645203816,2469.9999449625784,5.590851444312794e-05,0.00013508198758297498,0.00013590494258874586,3.1153620069923134e-13,4649.999999999999,7.56002202679661e-13,4.999179442941333e-13,8.96539990444868e-14,6.799999985661671,3.532338890713684e-15,-3.8767521862205146e-29,-1.5393714053850007e-27,19.999999956377017,-5.638569212602365e-27,5.1043102647109185e-09,6.58903177551656e-10,-9.756756988834422e-34,-3.599379762439098e-33,259.615426046497,0.006781005608852677,-4.64282684293688e-31,4.3738182273172445e-12,0.00014211528049447688,2.5709625059872038e-11,2.73094482789975e-13,2.3757753998915193e-08,0.0,-4.450258547455709e-34,1.3724456583802736e-08,0.0,0.0,0.0,0.0,0.0005
4300,1.9931487745300422,0.025852633147766875,7.433093235667256e-06,769.9998525392895,0.00014827416579259729,1.3461401877431358e-06,309.9998562378553,2469.9999436808243,5.622742658655503e-05,0.00013914112993255152,0.00014171421671023605,3.506966436433224e-13,4649.999999999999,8.772559667892295e-13,5.429343112771017e-13,1.055137022250438e-13,6.799999984767568,3.881084972555243e-15,-3.9133350118046297e-29,-1.5512643008973449e-27,19.99999995559183,-5.436222389982728e-27,5.111814086420619e-09,6.741041497796514e-10,-9.981817529981234e-34,-3.866494002609894e-33,259.6140446154131,0.006964705139199269,-4.732738437390521e-31,5.034083624457213e-12,0.00014667983428043308,2.7820478813964003e-11,2.9989800934213197e-13,2.3706015240064022e-08,0.0,-4.527887099460017e-34,1.4329109888789627e-08,0.0,0.0,0.0,0.0,0.0005
4400,1.992914677273935,0.025802269226562025,7.445433704396684e-06,769.9998451579172,0.00015845913847783424,1.3738117935245309e-06,309.99984927626866,2469.9999405125145,5.840248648001387e-05,0.000147430952049242,0.00014687471771408935,3.737661995203358e-13,4649.999999999999,9.825495659395297e-13,5.895661031222302e-13,1.195611888353857e-13,6.79999998446384,4.351341634655438e-15,-3.941918112008458e-29,-1.5940030823828183e-27,19.999999954100293,-5.4271105805778425e-27,5.060084746204552e-09,6.646538630059435e-10,-1.0021668706771326e-33,-4.014916815037224e-33,259.5954318573549,0.006985166922218793,-5.008323685162678e-31,5.425036478880894e-12,0.00015452113797846299,3.025773703891951e-11,3.304676756718443e-13,2.487629983099117e-08,0.0,-4.820118555235257e-34,1.513025628315839e-08,0.0,0.0,0.0,0.0,0.0005
4500,1.9928906562212858,0.025632388870256873,7.538157417393975e-06,769.9998384276132,0.00016400352064107067,1.4655740105224918e-06,309.99984433213535,2469.9999395949885,6.039143832522884e-05,0.00015254897373997956,0.00015333412393204874,4.053803868609004e-13,4649.999999999999,1.051012266234606e-12,6.658819776778311e-13,1.3040714422215987e-13,6.799999983660496,4.907374927821984e-15,-4.039812163440381e-29,-1.5793284856959367e-27,19.99999995410101,-5.461716871754265e-27,5.099947042311255e-09,6.757274271596598e-10,-1.0300017356024355e-33,-4.2180297507262365e-33,259.5882329585824,0.0071249501099452765,-5.269251116757068e-31,6.09656287025787e-12,0.00016352418801880478,3.3564468590064236e-11,3.6704271199180916e-13,2.5121728291510668e-08,0.0,-5.073194714015687e-34,1.5903578985756512e-08,0.0,0.0,0.0,0.0,0.0005
4600,1.9926227154852758,0.025445058448204737,7.4475444721322725e-06,769.9998322423304,0.00017139501227654824,1.4799407461574662e-06,309.99983766564566,2469.9999396260414,6.114394670712987e-05,0.0001641375445714232,0.00016233219465888976,4.432882550383264e-13,4649.999999999999,1.1666217879020435e-12,7.460068359841042e-13,1.461871198255289e-13,6.799999983211803,5.2988591912318036e-15,-4.0986941412327177e-29,-1.626943062614902e-27,19.999999952300364,-5.277288829990287e-27,5.129752014497141e-09,6.678650336872202e-10,-1.0216312912229246e-33,-4.430242269362967e-33,259.58967226459316,0.007372405257769927,-5.500963443174602e-31,6.783826752804616e-12,0.00017036402210126667,3.663131230828681e-11,4.2242845566255724e-13,2.503996228971689e-08,0.0,-5.195369435291022e-34,1.6012801006515925e-08,0.0,0.0,0.0,0.0,0.0005
4700,1.9926346604827787,0.02530401261499749,7.5054335599576e-06,769.999824455316,0.00017940940375106945,1.540195961864247e-06,309.9998300162327,2469.9999378495863,6.233896829068132e-05,0.00016960962346547798,0.00016883392156043757,4.948883803233343e-13,4649.999999999999,1.3064279602050483e-12,8.045467956264049e-13,1.6205130104721673e-13,6.799999982406542,5.712277700835888e-15,-4.257688331398183e-29,-1.624093336310088e-27,19.999999950895553,-5.235369936813957e-27,5.1205649988526396e-09,6.727264451041375e-10,-1.0429217055703588e-33,-4.6201536176561065e-33,259.57290708575704,0.007429390671965075,-5.792856876458464e-31,7.62640208582575e-12,0.0001757535780538676,4.0703797839736e-11,4.61336760750898e-13,2.57956328159527e-08,0.0,-5.458802010445848e-34,1.7096180965286192e-08,0.0,0.0,0.0,0.0,0.0005
4800,1.9923517466587768,0.02509742462889363,7.476690938228442e-06,769.999814708368,0.0001867571188677273,1.608559361565273e-06,309.99982401158866,2469.9999356048365,6.450960393712186e-05,0.000174625971146138,0.00017653143318004469,5.211355187154527e-13,4649.999999999999,1.461220931182011e-12,8.866604979803819e-13,1.8128894078133352e-13,6.7999999818526415,6.398975110798134e-15,-4.221261863766144e-29,-1.6005457085311715e-27,19.99999995093871,-5.2391845922195806e-27,5.186061760496084e-09,6.704432186477339e-10,-1.0444557180706112e-33,-4.670065103924199e-33,259.56411259678623,0.007652215549608539,-5.923418191006288e-31,8.400738084073756e-12,0.00018412310105378482,4.403882881893745e-11,5.080315432044652e-13,2.6008449603967e-08,0.0,-5.727271951470347e-34,1.7778280370879377e-08,0.0,0.0,0.0,0.0,0.0005
4900,1.9922840440732048,0.024932562796796343,7.503805249828305e-06,769.9998042996986,0.00019536987011018148,1.6729667329206206e-06,309.9998132473871,2469.9999348425226,6.512654151582258e-05,0.00018554577607516874,0.00018693192247587774,5.719718252813905e-13,4649.999999999999,1.5978623540020236e-12,9.838470179829327e-13,2.010497634738917e-13,6.799999981434388,7.023163464794289e-15,-4.2270486593657957e-29,-1.6152865013480805e-27,19.99999994881093,-4.9965121419277286e-27,5.177001299130295e-09,6.627835145791584e-10,-1.0564059892105225e-33,-5.016870538518516e-33,259.56296678215926,0.007578372665804407,-6.218662529974114e-31,9.18029563331696e-12,0.00019386871924416911,4.8938916544055535e-11,5.6814946536561e-13,2.6795265101392383e-08,0.0,-5.755612414791057e-34,1.810000410200204e-08,0.0,0.0,0.0,0.0,0.0005
5000,1.992156059074115,0.024832212857010014,7.481789124121745e-06,769.9997970814604,0.00020161967362785613,1.7340810481054756e-06,309.99980827521654,2469.999934109227,6.624171687458567e-05,0.0001946635394215007,0.00019137515034694033,6.154047691528857e-13,4649.999999999998,1.760906037439752e-12,1.0681317371907066e-12,2.2252976928303473e-13,6.799999980875583,7.684006632753189e-15,-4.3405096333299383e-29,-1.6423692731390865e-27,19.999999947470087,-4.966487032182617e-27,5.185792117340811e-09,6.639889718208132e-10,-1.1020670692058808e-33,-5.0745998300262644e-33,259.5468288223842,0.007860806632547063,-6.326745170100555e-31,1.0268773563009939e-11,0.0002021745951421612,5.399818402009008e-11,6.20707685818009e-13,2.7428074143035542e-08,0.0,-6.117906927968687e-34,1.8692402193268393e-08,0.0,0.0,0.0,0.0,0.0005
