milliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
1000,0.0,0.7,0.0,0.0,89.48878781911993,0.0,0.0,30.6,0.0,9.943110629058443,0.0,174.09604727978734,0.0,0.0,26.7,0.0,1393.8109812514224,0.0,8945.5,0.0,0.0,70.3,2154.3,0.0,0.0,59.83602679474791,50.0,0.0,0.0,0.0,0.0,2.5,299.68119482991733,0.0900945622043399,0.0,0.0,375.0,0.0,0.0,0.0,1.0004893899769984,0.10943434846292024,450.0,79.676753313956,0.0,0.0,0.0,0.0,0.0,0.0,115.4754108062882,0.35673078604968744,-0.06543206721154893
1100,7.240024542267726e-22,0.6999999999943045,2.276780112638971e-12,6.096895465369816e-20,89.45562949593999,4.902749065117853e-21,1.9905563270583992e-21,30.599999999999998,0.0,9.913902983869344,3.989052773249466e-23,174.07272567791077,7.384325630980621e-22,1.773528065147155e-23,26.700000000000003,8.684289858244975e-18,1393.7160337324015,5.825077612866356e-14,8945.5,1.8974351874669925e-15,1.299397125753143e-34,70.3,2154.3,4.4826583399699736e-21,6.5429436819432145e-21,59.758559278548745,50.0,0.0,0.0,0.0,-3.1821517456082343e-24,2.5,299.69542311381304,0.08759192757651431,6.476527178066655e-24,0.0,375.0,0.0,0.0,0.0,1.0007165831599847,0.11024003927802349,450.0,80.67931237420295,1.9763493609078346e-37,1.0951896971476393e-20,0.0,7.704234095311204e-20,0.0,0.0,115.4754142154611,0.3922780719778691,3.716125359223565
1200,3.2753107511208638e-22,0.6999999999928395,8.587482422687253e-13,9.282613099869822e-20,89.38199205469479,3.564277417782676e-21,7.507913203898564e-22,30.6,0.0,9.902940708946039,1.1764841392311169e-22,174.07279986473998,1.4508016361841854e-21,5.760837923551264e-24,26.7,3.275511152681237e-18,1393.1572558593791,7.328269278637318e-14,8945.5,3.5125363584214475e-15,5.365455988860894e-34,70.3,2154.3,1.6893830787297669e-21,2.4753676255384537e-21,59.75211495723323,50.0,0.0,0.0,0.0,3.7445946033961626e-22,2.5,299.6107808510559,0.08757582764459314,1.069475090882666e-24,0.0,375.0,0.0,0.0,0.0,1.0007676193643402,0.11148680363110179,450.0,80.61396266999046,1.7835276917714626e-36,1.370946723322715e-20,0.0,9.313545484460934e-20,0.0,0.0,115.47542641077283,0.4352275062266173,3.2272199374002617
1300,1.3969717612256718e-22,0.6999999999921543,4.129327753832138e-13,6.255706610856976e-20,89.38856140957678,1.6146695897629475e-21,3.610212264791993e-22,30.599999999999998,0.0,9.88066192120819,6.139437168832733e-23,174.0629845902942,1.1122991271183612e-22,-1.7117330067215086e-24,26.7,1.5750435861102328e-18,1393.3539343243558,8.034599990296417e-14,8945.499999999995,4.125204357923664e-15,1.0600274971729196e-33,70.3,2154.3,7.915502324201149e-22,1.1572109994241422e-21,59.7231446042374,50.0,0.0,0.0,0.0,1.647321895657577e-22,2.5,299.5351025024093,0.08594850018418632,1.3860037537168318e-24,0.0,375.0,0.0,0.0,0.0,1.000705107049911,0.11238856979364056,450.0,82.31414167711822,5.694350910830833e-36,1.481117813515653e-20,0.0,9.626008356249325e-20,0.0,0.0,115.47543644589386,0.47674051672401546,2.9297977351957716
1400,-3.8074943228959847e-23,0.6999999999920291,9.482060316250228e-14,3.2304863822830364e-20,89.33712109655774,7.054761601184467e-22,8.290029876505416e-23,30.600000000000005,0.0,9.86767794715076,1.679664538789611e-24,174.0176624302579,-4.735551889524377e-22,-4.505194506346718e-24,26.699999999999996,3.616728720632264e-19,1392.8528518077119,8.169069561400306e-14,8945.49999999999,4.367423610280057e-15,1.5988328567277667e-33,70.3,2154.3,1.9351479995223393e-22,2.713202239501654e-22,59.70776713219991,50.0,0.0,0.0,0.0,-6.976966615970952e-23,2.5,299.4652871220184,0.08457052835444587,2.9812545324825363e-25,0.0,375.0,0.0,0.0,0.0,1.0009949658317754,0.11361264981210573,450.0,81.9051599532931,1.2258111039219258e-35,1.4834584906012897e-20,0.0,9.149628015952171e-20,0.0,0.0,115.47543679294652,0.5079785192908239,2.767495354450987
1500,-5.955978915535504e-23,0.6999999999922925,-9.127324867649923e-14,2.4642788569629995e-20,89.305119378207,-9.921059496345722e-24,-7.979889741513623e-23,30.6,0.0,9.880440810685887,-1.8586114781202394e-23,173.91883979701075,-4.00310835932675e-22,-1.971485753685991e-24,26.700000000000003,-3.4814224852681986e-19,1392.509473223305,7.906030299152618e-14,8945.499999999987,4.3267948718061224e-15,2.0774918813519563e-33,70.3,2154.3,-1.9581445433045236e-22,-2.9292667942223943e-22,59.63439815345095,50.0,0.0,0.0,0.0,-1.1943063635576018e-22,2.5,299.4513893046271,0.08408499585583669,5.676165825495609e-26,0.0,375.0,0.0,0.0,0.0,1.0009092782205748,0.11447360481461452,450.0,79.8887272072549,2.1308551435445978e-35,1.4133734287838597e-20,0.0,8.213036756384372e-20,0.0,0.0,115.47543413043063,0.5124424759961669,2.418309031364478
1600,-9.693677800831405e-24,0.699999999992477,-5.473512707762095e-14,-1.3231682310970807e-20,89.2329493698736,-2.0292190022272313e-22,-4.7854139673985746e-23,30.6,0.0,9.85221416375706,-1.3039265025993384e-23,173.8629263384216,-1.1501432276285964e-22,-3.276861352861331e-25,26.7,-2.087754132835653e-19,1392.4857446677906,7.723402161457015e-14,8945.499999999985,4.2014834912439665e-15,2.4966852791869973e-33,70.3,2154.3,-1.2176793707492183e-22,-1.751606531071137e-22,59.60894092798448,50.0,0.0,0.0,0.0,-6.188832775421963e-23,2.5,299.28150921671454,0.0840806488769202,9.124205542636986e-26,0.0,375.0,0.0,0.0,0.0,1.0011072610454053,0.11460978315372798,450.0,81.43194064675976,3.250072134021931e-35,1.3573939616067613e-20,0.0,7.465089306605507e-20,0.0,0.0,115.4754566967925,0.529208310246674,2.171221065544626
1700,1.3542863157817286e-23,0.6999999999925052,8.959213603115078e-15,-1.7638115748527384e-20,89.16994703087977,-4.168020121500292e-23,7.832912464059144e-24,30.6,0.0,9.817174658423731,-3.6924231084500145e-24,173.85208231673568,-1.314180972049415e-23,3.815454943433427e-26,26.699999999999996,3.4173000455944256e-20,1392.2503012568072,7.700549115503581e-14,8945.499999999982,4.1485983005515044e-15,2.8782376534505686e-33,70.3,2154.3,1.507959010255219e-23,2.265951402780656e-23,59.56803708758197,50.0,0.0,0.0,0.0,-1.4907318349612572e-23,2.5,299.28485452187414,0.08267221983886189,2.1279889496541198e-25,0.0,375.0,0.0,0.0,0.0,1.0013103565378452,0.11617973327273175,450.0,80.43032699099435,4.55655123302606e-35,1.3377199789867815e-20,0.0,6.999066699053704e-20,0.0,0.0,115.47544794436703,0.5738749322231862,1.9710165313903343
1800,3.654718786021108e-24,0.6999999999924974,1.479597698709718e-14,4.232884445293942e-21,89.13027103305353,5.037153099315008e-23,1.293591130924658e-23,30.599999999999998,0.0,9.799899107870582,-1.0459272678945953e-24,173.76128731286505,-2.907347871840196e-23,-2.7418185723506756e-25,26.7,5.643608365308553e-20,1391.9090185175005,7.714348706863083e-14,8945.49999999998,4.1555994831985825e-15,3.225869838473237e-33,70.3,2154.3,2.5937749730763068e-23,3.808097258501732e-23,59.47386532406577,50.0,0.0,0.0,0.0,-7.53954396504934e-24,2.5,299.2115237202069,0.08046126992409144,5.907047629702204e-26,0.0,375.0,0.0,0.0,0.0,1.00141612619985,0.11728865452777636,450.0,80.39547501305981,6.030790212162179e-35,1.321861217702509e-20,0.0,6.602657774035194e-20,0.0,0.0,115.47546183209357,0.5881680317739327,1.8730093683595805
1900,-2.123472351097264e-23,0.6999999999925688,-2.028049342859871e-14,-8.714039719654495e-22,89.14532055669682,-1.495715864700811e-23,-1.7730945683403427e-23,30.6,0.0,9.777378807702748,-2.215618163204085e-24,173.68167684478638,-4.689029367099073e-23,-3.351677860535128e-25,26.699999999999996,-7.735559636386786e-20,1391.8724126123084,7.647235896614252e-14,8945.499999999976,4.14084018742871e-15,3.547003398075606e-33,70.3,2154.3,-4.075373048406062e-23,-6.187894534353241e-23,59.41936471602275,50.0,0.0,0.0,0.0,-1.5761597322708294e-23,2.5,299.04151301943625,0.08043713334729698,-1.738505991049592e-25,0.0,375.0,0.0,0.0,0.0,1.0013534136883173,0.11783798704359481,450.0,80.86353257353922,7.656762153259585e-35,1.2883665375519077e-20,0.0,6.116301425700612e-20,0.0,0.0,115.47547265949075,0.592747774258082,1.6424349389363009
2000,-2.0992294179294374e-23,0.6999999999926957,-3.944375721729102e-14,-3.1417621884536166e-21,89.01981292376284,-9.277020916316047e-23,-3.44851134530925e-23,30.6,0.0,9.762395481964845,-3.1779714118792752e-24,173.6744407459617,-5.0935453799926916e-23,-4.126255756572207e-25,26.7,-1.5044975967280556e-19,1391.5742463337706,7.523221989089901e-14,8945.499999999975,4.083222315714169e-15,3.838639791365184e-33,70.3,2154.3,-7.406124267488146e-23,-1.0955918809460482e-22,59.38750482253994,50.0,0.0,0.0,0.0,-1.0908861764737042e-23,2.5,298.95190449253874,0.08013872411071127,-1.555225444391173e-25,0.0,375.0,0.0,0.0,0.0,1.0015339699877397,0.11876067457539546,450.0,81.95669921854454,9.41906507823318e-35,1.24631711403918e-20,0.0,5.588032934339017e-20,0.0,0.0,115.4754836042033,0.5989125875788527,1.3953335905073152
2100,-6.588540437315512e-24,0.6999999999928025,-2.3783514044843977e-14,2.9607332367277556e-21,88.97260312902749,-8.937387920602722e-23,-2.0793586564912198e-23,30.6,0.0,9.747903426489206,-2.94002738249497e-24,173.59878293821083,-3.837936150173909e-23,-1.776309002413116e-25,26.699999999999996,-9.071711785672484e-20,1391.233937211384,7.419707988186073e-14,8945.49999999997,4.0183837068483955e-15,4.1018789848657346e-33,70.3,2154.3,-4.226924745237708e-23,-6.157102475736531e-23,59.356382982449546,50.0,0.0,0.0,0.0,-5.536050179356587e-24,2.5,298.87562080011224,0.07814937859518507,-1.076255411841658e-26,0.0,375.0,0.0,0.0,0.0,1.0017613879342235,0.12014495895012597,450.0,82.92724538705734,1.1302027762720495e-34,1.2099953040138977e-20,0.0,5.1266596105765704e-20,0.0,0.0,115.47548922064198,0.6355104014002004,1.3233843140658346
2200,4.337326486495458e-24,0.6999999999928614,1.386058074658633e-15,6.299786611151992e-21,88.94584181521034,-2.7288452949571986e-23,1.2118107737988687e-24,30.6,0.0,9.712307617367658,-1.7889027307364152e-24,173.46154029745168,-2.0806195747414957e-23,-1.2824001676389334e-25,26.7,5.2868215131420414e-21,1390.8735983210795,7.36498675099118e-14,8945.499999999967,3.976027140017079e-15,4.341642614633573e-33,70.3,2154.3,4.000945734757819e-24,6.1304073207921715e-24,59.26407212961783,50.0,0.0,0.0,0.0,-3.749162411770308e-24,2.5,298.70285028246946,0.07751072215577663,8.561054743209436e-26,0.0,375.0,0.0,0.0,0.0,1.0017372230743231,0.12080216223495858,450.0,80.86355929499398,1.3291341754152541e-34,1.1838835007212869e-20,0.0,4.759431573462677e-20,0.0,0.0,115.4755062222088,0.6369770008873736,1.2105096607092434
2300,2.3874225779309123e-24,0.6999999999928926,9.716570774732013e-15,9.224640677025489e-22,88.90745767697358,2.3021184216765702e-23,8.495059020177638e-24,30.6,0.0,9.688659104479934,-6.4819130759972295e-25,173.41904983927287,-1.3059370512783507e-23,-1.024226999457957e-25,26.700000000000003,3.706177709783378e-20,1390.3901494070324,7.33865992905321e-14,8945.499999999964,3.957614282637001e-15,4.5576164259452584e-33,70.3,2154.3,1.9719549100622645e-23,2.888058711203872e-23,59.22227852087213,50.0,0.0,0.0,0.0,-2.9172575364962817e-24,2.5,298.6579110609311,0.07686179435803941,4.341838280717968e-26,0.0,375.0,0.0,0.0,0.0,1.0018360685031644,0.1212833558798497,450.0,83.20806506211134,1.5373921976054163e-34,1.163332107804732e-20,0.0,4.4550039635432745e-20,0.0,0.0,115.47550483909998,0.6384264646416916,1.1475486444894787
2400,-1.479606922665298e-24,0.699999999992925,2.1154703398369657e-15,-1.0540410110495431e-20,88.79450076567431,2.3148733405919915e-23,1.849525496782166e-24,30.6,0.0,9.6826175933125,-2.3116560693071675e-25,173.3908120189073,-1.1649588004621777e-23,-6.94937366810976e-26,26.699999999999996,8.06900829478494e-21,1390.1303130297722,7.311021000685408e-14,8945.49999999996,3.945364764776213e-15,4.7547440098974855e-33,70.3,2154.3,1.0070324553426725e-23,1.3534083301779717e-23,59.175709689219055,50.0,0.0,0.0,0.0,-1.1078996014564474e-24,2.5,298.48844685018827,0.07543036446126095,4.6991129034240366e-27,0.0,375.0,0.0,0.0,0.0,1.001910704176533,0.12209325080669348,450.0,82.06986996909782,1.753836600686571e-34,1.1439425801130987e-20,0.0,4.16509313392332e-20,0.0,0.0,115.47553262388928,0.6464563028370712,1.029709256455102
2500,-3.763637625706933e-25,0.6999999999929652,-3.6382208134217954e-15,-1.2702574541192709e-20,88.78546310851839,-2.4686286139184302e-24,-3.1808444826752012e-24,30.599999999999998,0.0,9.631307578604382,-6.011789868558044e-25,173.24757449283553,-1.818013783411902e-23,-1.6486081682977983e-25,26.7,-1.38772136744163e-20,1389.6934273362522,7.275161176608085e-14,8945.499999999956,3.927525303527511e-15,4.93271730043842e-33,70.3,2154.3,-5.383487273566025e-24,-7.755703815336097e-24,59.08304916195935,50.0,0.0,0.0,0.0,-2.69131047183255e-24,2.5,298.33599429066,0.07519846208194811,3.339883943665467e-26,0.0,375.0,0.0,0.0,0.0,1.0020296721659665,0.12252737321934103,450.0,80.86934580808543,1.97743574673255e-34,1.123706068732406e-20,0.0,3.884597167275657e-20,0.0,0.0,115.47554231169484,0.6529435518479484,0.8499659919909476
2600,2.1965584770043956e-24,0.6999999999930052,-4.114854570067556e-16,-8.78690586362929e-21,88.739264329326,-1.1668095028748658e-23,-3.597558564601181e-25,30.6,0.0,9.615123703687134,-9.143976078918677e-25,173.1728889737697,-1.495422819210765e-23,-5.741539115823982e-26,26.7,-1.5695230992623342e-21,1389.5097756467505,7.239560944034905e-14,8945.499999999953,3.906452279829071e-15,5.096480877492588e-33,70.3,2154.3,-1.7394775303894582e-24,-1.6377035819235995e-24,59.00119752044131,50.0,0.0,0.0,0.0,-4.210282555581197e-24,2.5,298.35710144451656,0.074424430934104,5.347909343980726e-26,0.0,375.0,0.0,0.0,0.0,1.002273433599191,0.12327151200951736,450.0,82.60213237171375,2.207307892939524e-34,1.102764539198296e-20,0.0,3.6233698774731613e-20,0.0,0.0,115.47554468338737,0.6686547453790921,0.8909148882447717
2700,2.2846623607775066e-24,0.699999999993041,4.321485881087237e-15,-6.48360629756039e-21,88.63315259763576,1.6531774590384498e-24,3.7782133704683e-24,30.6,0.0,9.599743885018588,-4.542016076929087e-25,173.16830189370506,2.9373877936681535e-24,9.783043457586152e-26,26.7,1.648338186135675e-20,1389.2782735087621,7.208345483406757e-14,8945.499999999949,3.887864657313436e-15,5.248474930953298e-33,70.3,2154.3,7.736339904894277e-24,1.2197414648535176e-23,58.94023272103936,50.0,0.0,0.0,0.0,-1.963923704586044e-24,2.5,298.0761564958913,0.07204952964878894,1.9670427138245415e-26,0.0,375.0,0.0,0.0,0.0,1.002477294237403,0.12486927828702615,450.0,81.17058991393833,2.4427304083582586e-34,1.0823940589499115e-20,0.0,3.3882656591602747e-20,0.0,0.0,115.47555663127879,0.6753491915480515,0.7378209208274489
2800,1.2916271972500298e-24,0.6999999999930749,4.51219569529092e-15,-2.3612310145170918e-21,88.60689073493056,1.434746740605453e-23,3.944948236368676e-24,30.6,0.0,9.565042534251242,4.494984482751305e-25,173.09235431180375,1.5391746788192123e-23,9.986935586307453e-26,26.699999999999996,1.7210803580235885e-20,1388.643173197283,7.178815499097572e-14,8945.499999999945,3.8727594755541735e-15,5.388566128332112e-33,70.3,2154.3,9.72409895422516e-24,1.3844123328265395e-23,58.8309282455179,50.0,0.0,0.0,0.0,2.327298621004567e-24,2.5,297.99034535225445,0.07183816642609847,-1.2399693458653947e-26,0.0,375.0,0.0,0.0,0.0,1.0024793940117158,0.12565121016660555,450.0,83.28076671802799,2.6830627820448272e-34,1.0624336007691343e-20,0.0,3.1723611085985906e-20,0.0,0.0,115.47558136760165,0.6867201694087086,0.5845603917348636
2900,7.30437235411061e-25,0.6999999999931102,2.013208421302193e-15,7.545672829336429e-22,88.49472315176892,1.2450956645580855e-23,1.760119362544346e-24,30.6,0.0,9.551343858296057,7.913020165811107e-25,172.9085781226419,7.522548896520973e-24,-1.635115835634646e-26,26.7,7.678952120904249e-21,1388.3827993097007,7.14788532217163e-14,8945.499999999944,3.8581104923578546e-15,5.5157880423207515e-33,70.3,2154.3,4.552917428232405e-24,6.201542297461088e-24,58.72992512289493,50.0,0.0,0.0,0.0,3.5828424792445006e-24,2.5,297.8204996967999,0.07043273155951109,-4.186435742461301e-27,0.0,375.0,0.0,0.0,0.0,1.002535905606329,0.12585138766174475,450.0,82.1441520774666,2.927658032731002e-34,1.0426701513093898e-20,0.0,2.969064190655474e-20,0.0,0.0,115.47558229907612,0.683925672840251,0.518626433265824
3000,1.1745636088946183e-25,0.6999999999931482,9.99621733361112e-17,4.627239208042172e-22,88.39942282956832,3.020484847613085e-24,8.739550015628582e-26,30.6,0.0,9.52120089171739,3.3206722721278495e-25,172.86928070228154,-3.9691955024156716e-24,-3.1548238452912004e-26,26.7,3.8128428989750083e-22,1388.1443694337809,7.114203744058039e-14,8945.49999999994,3.841189784882156e-15,5.630890163189375e-33,70.3,2154.3,-1.8730658590782567e-25,-9.562197799223412e-26,58.69435694673482,50.0,0.0,0.0,0.0,9.137607572903927e-25,2.5,297.79830522393183,0.07042205246199917,7.812213546376147e-27,0.0,375.0,0.0,0.0,0.0,1.0026199837533265,0.1267000768498814,450.0,82.59475099076815,3.175861076936792e-34,1.0227761893220884e-20,0.0,2.7748394399133416e-20,0.0,0.0,115.47560078241065,0.67923933124715,0.6236958351232079
3100,4.612238379466944e-25,0.699999999993187,1.8989955992192236e-16,-6.295275409759913e-22,88.32744621468488,-1.6809702973131498e-24,1.660264724353791e-25,30.6,0.0,9.469893787847415,-1.8203019236367072e-25,172.74502398396308,-2.52452295598098e-24,2.936930315416705e-26,26.700000000000003,7.243311787621746e-22,1387.7055747044685,7.079561074774057e-14,8945.499999999936,3.8222942362480246e-15,5.7351982456771365e-33,70.3,2154.3,-3.491630244763685e-25,-1.760215894398788e-25,58.557869842061095,50.0,0.0,0.0,0.0,-1.1871957608035574e-24,2.5,297.67097936828645,0.07002367141554591,1.0892786722071228e-26,0.0,375.0,0.0,0.0,0.0,1.0028479444957208,0.12698116449677432,450.0,82.20529859677866,3.4270542631372975e-34,1.0028427427796427e-20,0.0,2.590496620306807e-20,0.0,0.0,115.47561612903634,0.6860761863258263,0.4504717805822646
3200,8.176917030947829e-25,0.6999999999932248,1.2026398155468123e-15,-5.807233222774965e-22,88.29492602922205,7.420494983204759e-25,1.0514508101891269e-24,30.6,0.0,9.458512982124866,-1.7059848298745798e-25,172.7244894177328,3.391121978551866e-24,2.4452722364161138e-26,26.7,4.58721186798197e-21,1387.0059538577755,7.045912674460338e-14,8945.499999999933,3.80344104807211e-15,5.829919255352219e-33,70.3,2154.3,1.9703067059551288e-24,3.0531313574035575e-24,58.54555622557676,50.0,0.0,0.0,0.0,-3.5791569534017848e-25,2.5,297.51025826318676,0.06861251569887149,3.800328441298255e-27,0.0,375.0,0.0,0.0,0.0,1.002895175680696,0.12709409378827952,450.0,80.59624105280338,3.680689094902127e-34,9.833874635534874e-21,0.0,2.4196114346765278e-20,0.0,0.0,115.47564347130596,0.6940774478744195,0.4888091252947083
3300,5.051354017253728e-25,0.6999999999932619,1.4096178285384275e-15,2.624822724813697e-22,88.18501258720416,4.179498796343839e-24,1.2324087300894615e-24,30.6,0.0,9.406471599661483,1.3137404314841916e-25,172.60529097999117,2.8566737824312173e-24,-1.1420711410950648e-26,26.700000000000003,5.376685145978536e-21,1386.7832704602813,7.01291912706854e-14,8945.499999999929,3.7856029661794e-15,5.9159391759962384e-33,70.3,2154.3,2.773050218140706e-24,4.028250424709586e-24,58.420339991476936,50.0,0.0,0.0,0.0,9.679570284839584e-25,2.5,297.2180308186688,0.0670777139205157,1.093538842253188e-28,0.0,375.0,0.0,0.0,0.0,1.0032189421748006,0.12818030829549817,450.0,83.27909219083317,3.936285105550405e-34,9.643767290641774e-21,0.0,2.2611612933525946e-20,0.0,0.0,115.47566533776536,0.7123558463068045,0.3269899279688627
3400,-1.6604665505288125e-25,0.6999999999932999,4.328628033114115e-16,4.405313401834837e-22,88.12074422267385,3.6105312190165826e-24,3.7844576516131024e-25,30.6,0.0,9.39261912244572,1.9950344798722706e-25,172.4727452347517,-2.1500955315538804e-24,-2.5691150472067712e-26,26.7,1.6510624068312114e-21,1386.16682228363,6.97896072702051e-14,8945.499999999925,3.767953935850242e-15,5.9934603239712064e-33,70.3,2154.3,9.684946146434346e-25,1.2465560805962308e-24,58.33919210147346,50.0,0.0,0.0,0.0,6.170394985604779e-25,2.5,297.11617216240063,0.06595032588764922,1.396969125945579e-27,0.0,375.0,0.0,0.0,0.0,1.0032598748146109,0.1288847392446572,450.0,82.12227744209969,4.193400084827869e-34,9.45525354499795e-21,0.0,2.111878888131298e-20,0.0,0.0,115.4756730957891,0.7148860538300991,0.4455750361353806
