milliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
1000,1.411599172707513e-23,0.7000000000000547,1.9839097246147567e-14,6.110156103682454e-22,89.38737940673533,5.931661548887823e-23,9.23712243847541e-24,30.6,0.0,9.937591404162866,-4.1315059299179166e-25,173.93003775001748,9.4058900092967e-24,1.8775297673667789e-25,26.699999999999996,1.1931764621245718e-19,1393.0834160518823,3.238716641001146e-15,8945.500000000004,-9.93460714410966e-17,-1.4710835583373786e-34,70.3,2154.3,8.595368934926316e-23,1.3452199875079137e-22,59.82502156064792,50.0,0.0,0.0,0.0,2.769137049623538e-24,2.5,299.3875173901292,0.0811703481779687,7.9464181809182e-26,0.0,375.0,0.0,0.0,0.0,1.0002129818945575,0.11794076117287791,450.0,80.16918114529528,6.338552126830491e-35,1.6437727676322402e-22,0.0,3.381356828336147e-21,0.0,0.0,115.47540874553417,2.2950123752753004,0.02539934243779887
1100,1.2066536904372166e-22,0.6999999999988086,4.161303100084818e-13,9.541250109481562e-20,89.24230224461168,1.0118954556220372e-21,4.1302198542442966e-22,30.6,0.0,9.910087010555031,-2.5214695642192132e-23,173.98160278133543,-1.268530025672199e-21,-1.4840641607646566e-23,26.7,1.7650300435237975e-18,1393.513278279287,1.2746966868539103e-14,8945.500000000005,2.550747523609074e-16,-3.801049125567193e-34,70.3,2154.3,9.006802068925283e-22,1.3895821017482021e-21,59.81853712782235,50.0,0.0,0.0,0.0,-1.5531780934275728e-22,2.5,299.5541086068522,0.08168309839265606,3.5279565015006226e-24,0.0,375.0,0.0,0.0,0.0,1.0002709347538965,0.11860449805556038,450.0,80.90205383094843,-4.765399335438134e-35,1.2727255372346386e-21,0.0,1.6593071742168502e-20,0.0,0.0,115.47542170449168,2.341282564273183,3.653404084181799
1200,-6.757670132809004e-23,0.6999999999994166,2.2778024323585727e-14,8.077076712734607e-20,89.25520460986661,4.508977798176824e-22,-4.5510692237599244e-23,30.6,0.0,9.902378631901108,-4.2748836600635956e-23,173.78251503932205,-7.3387601985077215e-22,-3.346391053410308e-24,26.7,1.4333948805039241e-19,1393.1683846812205,1.1191756505419093e-14,8945.499999999993,8.539375958422461e-16,5.394221035691568e-34,70.3,2154.3,-5.1064555684941865e-23,-7.496050160472142e-23,59.746727955875535,50.0,0.0,0.0,0.0,-2.5175569910233295e-22,2.5,299.42350468338344,0.08010043285115698,7.839959362956829e-25,0.0,375.0,0.0,0.0,0.0,1.000354700600006,0.12077740730550098,450.0,81.50444791959588,4.0507032570436194e-35,2.5398535471170964e-21,0.0,1.5046528115453985e-20,0.0,0.0,115.47541767179803,2.371881385326631,3.2276095221150234
1300,-1.6971712925230353e-23,0.6999999999994331,-2.6363199092375176e-14,1.5544062301904024e-20,89.13200381071748,-1.2017186568977408e-23,-4.362701605691403e-23,30.6,0.0,9.807685503591038,-2.159600608814061e-23,173.67678680405697,-3.8523988872911474e-22,-4.056381019438755e-24,26.699999999999996,-3.101491245821491e-19,1392.5522495484802,6.677512972800881e-15,8945.499999999996,3.15090218960837e-16,-3.3677506615026346e-34,70.3,2154.3,4.196553613949335e-23,-1.324018844957214e-22,59.50583412412956,50.0,0.0,0.0,0.0,-8.465732516419324e-23,2.5,299.39293708686057,0.07615454945436007,7.123983414867352e-25,0.0,375.0,0.0,0.0,0.0,1.000354030012408,0.12103092632644086,450.0,81.8621226585803,2.272021235835069e-35,1.9311359919547253e-21,0.0,1.1046345343618603e-20,0.0,0.0,115.47541185182091,2.3825973481313767,2.9038625582139415
1400,6.594658413001344e-23,0.6999999999987897,8.272252066301665e-14,-3.3484956254080306e-22,89.05267606913768,1.0921068813290994e-22,7.303981636850764e-23,30.6,0.0,9.832376512493159,-2.183624605736071e-24,173.78213138729166,2.7389419593996065e-22,4.5672408566091204e-24,26.7,1.2651531703558052e-19,1392.4078585019583,1.2221789421060056e-14,8945.499999999995,3.2674944750034166e-16,4.974829232982235e-34,70.3,2154.3,1.0388292323916383e-22,2.856100596248346e-22,59.35662595105777,50.0,0.0,0.0,0.0,-2.379107477037975e-23,2.5,298.9454081790046,0.07579300903451468,3.1405723410459815e-25,0.0,375.0,0.0,0.0,0.0,1.0005084767022865,0.12455894166028941,450.0,81.58186113749142,-1.1257376444055238e-35,9.933528739363696e-22,0.0,1.3569577533201102e-20,0.0,0.0,115.47541770182184,2.4177326554137264,2.740268818376163
1500,7.186880100506861e-23,0.6999999999991056,1.1732582662847003e-13,1.1639137506732241e-20,88.95679437157902,3.0343276158464396e-22,9.996353704288971e-23,30.599999999999998,0.0,9.820671260606106,1.9837943581081644e-23,173.61887515561648,3.504123223182812e-22,-1.2594487175128832e-25,26.700000000000003,7.497769134590438e-19,1391.8709165383893,1.638184223996037e-14,8945.499999999996,7.409968745433153e-16,4.286225369141457e-34,70.3,2154.3,4.0077069631577555e-22,5.96155965067544e-22,59.31441786497615,50.0,0.0,0.0,0.0,8.76316948547959e-23,2.5,299.0510006219606,0.07591404178243984,4.77000116629687e-25,0.0,375.0,0.0,0.0,0.0,1.0005382320875582,0.12356700216635419,450.0,82.11087330515025,-5.433876025407867e-35,2.0407101921212058e-21,0.0,1.529259361541935e-20,0.0,0.0,115.47541606644054,2.425604885504003,2.5272971328020817
1600,-7.542136482039037e-24,0.6999999999988029,6.339038617307706e-14,2.752972844025938e-20,89.06015513431743,2.1954858157320583e-22,9.665078848411739e-23,30.6,0.0,9.757211500847935,6.31358941853437e-24,173.57563922862093,-4.0192666745556404e-23,-4.525374908254979e-25,26.699999999999996,2.7442412862123183e-19,1391.1518117780893,1.1926468347522714e-14,8945.500000000002,7.634370317623803e-16,4.714045253000962e-34,70.3,2154.3,2.5046742283494885e-22,3.784320089067788e-22,59.376948046025966,50.0,0.0,0.0,0.0,2.2814233630239842e-23,2.5,298.86756409061627,0.07158565180116033,5.186599896754936e-26,0.0,375.0,0.0,0.0,0.0,1.000564036840238,0.1262381026404148,450.0,82.53321051433716,6.361462285734515e-35,2.1733275521433117e-21,0.0,1.3936004333264838e-20,0.0,0.0,115.47541779104229,2.446913193330556,2.2355809579018864
1700,-1.1069704870795811e-24,0.6999999999990475,1.42818829391247e-14,-2.792737283701885e-20,88.99888362813661,-2.131332854393541e-23,-3.4031232308517e-23,30.599999999999998,0.0,9.671496919801765,3.8565562993210805e-24,173.6143197042139,1.784351218271421e-22,2.7537350207726456e-24,26.7,-9.530805173729268e-20,1390.4682540625759,1.7232230715344362e-14,8945.500000000004,9.77692361435693e-16,-3.3881557484175456e-34,70.3,2154.3,1.2327274327583842e-23,-5.600828637439793e-23,59.34199924548316,50.0,0.0,0.0,0.0,5.021556543274203e-24,2.5,298.6841001051319,0.07023631940947135,-3.7342040468383553e-25,0.0,375.0,0.0,0.0,0.0,1.0007001785519056,0.1263227856373024,450.0,80.05777504711271,8.229575783977553e-36,1.6722000527317312e-21,0.0,1.1535708361521461e-20,0.0,0.0,115.47544058898582,2.4716642300534057,2.048578989843934
1800,2.0920111829811217e-23,0.6999999999984017,-3.810579653193214e-15,-2.112451883533733e-20,88.84316361158821,1.1066214271796295e-22,5.941866482401467e-23,30.6,0.0,9.672705008062184,1.6540548341406474e-23,173.42535297634046,3.52952244819801e-22,1.1558137401386028e-24,26.7,5.0960548106933605e-20,1389.9774393979271,1.792635030833408e-14,8945.500000000005,5.570567898422375e-16,6.740447926687689e-34,70.3,2154.3,8.36672901615154e-23,-3.1322446490090616e-23,59.249341619811204,50.0,0.0,0.0,0.0,7.40080814354083e-23,2.5,298.44467005677717,0.06970835147300261,-1.9468175434841454e-25,0.0,375.0,0.0,0.0,0.0,1.0006467980361715,0.12890485040789748,450.0,83.0212090604662,-3.125392675365872e-35,1.732315098709422e-21,0.0,1.1705463068060155e-20,0.0,0.0,115.47542790175518,2.4913657692794633,1.9025846805861624
1900,8.009798936938446e-24,0.6999999999981737,7.569903116717182e-15,-1.41742501985512e-21,88.82931753366726,2.065149329243017e-22,3.062960952839084e-23,30.6,0.0,9.648355877218735,8.693566007471653e-24,173.43078912546622,-2.2204146372618244e-23,-4.748800682894166e-25,26.699999999999996,2.960531522745384e-20,1389.9334531520494,1.6818462902958235e-14,8945.499999999995,7.63349477868283e-16,4.281403613178823e-34,70.3,2154.3,7.845463219398633e-23,2.3904825109566506e-22,59.21169080545244,50.0,0.0,0.0,0.0,4.518701341608719e-23,2.5,298.62536428955957,0.07092343103268581,-3.4144295574949265e-26,0.0,375.0,0.0,0.0,0.0,1.0007443442765123,0.12963588616880056,450.0,81.30424023409861,5.276273539540963e-35,2.5668985957475234e-21,0.0,1.8074759876755944e-20,0.0,0.0,115.4754506150062,2.4963568135413814,1.647162223138783
2000,-1.73717421633641e-24,0.6999999999982428,1.6989899658406003e-14,-2.050160959783048e-21,88.78221133267701,3.1767992333934383e-24,-4.603168886016654e-24,30.6,0.0,9.610086252340203,-5.527612561755541e-24,173.27339203345898,-9.395926486750127e-23,-4.403198241811867e-25,26.7,3.378337306011647e-20,1389.6544368218729,1.6284659552646054e-14,8945.500000000005,6.454979490963887e-16,-2.2856283233496013e-34,70.3,2154.3,7.957580499710585e-24,2.2973913969682264e-23,58.94402071378653,50.0,0.0,0.0,0.0,-1.349448720621354e-23,2.5,298.4796613746404,0.06763511844640342,1.4015619227842125e-25,0.0,375.0,0.0,0.0,0.0,1.0007128778595402,0.132678552970911,450.0,83.05187960023298,-1.8993338202366961e-35,2.304114784192539e-21,0.0,1.2153736031209288e-20,0.0,0.0,115.47544704861373,2.5084446092586434,1.5360712920194806
2100,5.126732054148865e-24,0.6999999999984909,-2.4383225198585644e-14,2.4944568670111862e-21,88.71587185894224,-5.1924340260081534e-23,3.9232208297000175e-25,30.6,0.0,9.58341544249066,-6.668627068887598e-24,173.07462332799034,-4.661223310998004e-23,-7.791582367459137e-26,26.700000000000003,-5.1841018839388583e-20,1389.3970773946166,1.307134848020494e-14,8945.500000000005,8.455912599394599e-16,-3.895771386977544e-34,70.3,2154.3,-3.6759946372198116e-24,-1.2762450946867614e-23,58.93047375982481,50.0,0.0,0.0,0.0,-1.7824617218192072e-23,2.5,298.0356212984973,0.0660602554261391,-1.2792127924743851e-25,0.0,375.0,0.0,0.0,0.0,1.0008591983919841,0.13172549403148373,450.0,81.58727762922109,6.585971977436877e-35,2.274072192471623e-21,0.0,1.0636448606144428e-20,0.0,0.0,115.47544185550875,2.5080394954064404,1.4028377429244203
2200,-1.3956037147485652e-24,0.6999999999988392,5.2228068786381524e-14,1.0047370362856706e-21,88.62402749912965,4.509350746963172e-24,-1.3166574905049396e-23,30.6,0.0,9.597439589645404,1.6316872900176332e-24,173.00058323580456,1.5425520847939668e-23,2.0247467409690472e-25,26.7,-8.528012479326639e-20,1388.926594113086,1.5393542139210667e-14,8945.500000000005,1.0618745619029317e-15,2.420119377563153e-35,70.3,2154.3,-5.150650542279639e-23,-3.247246605152098e-23,58.686983205750494,50.0,0.0,0.0,0.0,1.0253822861319264e-23,2.5,298.08056401144086,0.06437039917476087,1.3604877013686183e-25,0.0,375.0,0.0,0.0,0.0,1.0009563073255225,0.1325310446930857,450.0,80.77795312971394,-1.9179789436828605e-36,2.4419755229569165e-21,0.0,8.614792498694187e-21,0.0,0.0,115.47546034411363,2.529225861815877,1.3074156209318484
2300,8.075087118273527e-24,0.699999999998487,5.5785087738399874e-14,1.2193739808463803e-21,88.5336881287168,1.3815366271173897e-22,3.9312477045705195e-23,30.6,0.0,9.52697379290535,4.9351618022297574e-24,172.80553507375186,3.0427853687993186e-23,-3.7331021982555477e-26,26.7,2.4472731412526174e-19,1387.763203185724,1.8348414643979128e-14,8945.499999999996,8.394487340842458e-16,1.8275093083067844e-35,70.3,2154.3,1.052143229673901e-22,1.655636034922875e-22,58.63097444666477,50.0,0.0,0.0,0.0,3.88972154025078e-23,2.5,298.0690218394921,0.06540489287399512,9.999840038330668e-26,0.0,375.0,0.0,0.0,0.0,1.001049060376144,0.13327664343543377,450.0,83.11274718499843,7.13993747356663e-36,1.6561295945314002e-21,0.0,1.4208608454677133e-20,0.0,0.0,115.47546700132987,2.5220308633128052,1.0572948073994979
2400,6.103115164286603e-24,0.6999999999988149,6.344252710512413e-14,1.5290075543916715e-20,88.24493457525601,1.1608353806069282e-23,5.720055658958923e-23,30.6,0.0,9.520720547144423,1.2941008419017338e-23,172.90248065099124,-1.1041546081546199e-23,-7.212755351174432e-25,26.700000000000003,3.7209016830921816e-19,1387.4725965351088,1.3759953250010396e-14,8945.499999999993,9.172774990112402e-16,8.450481666419686e-34,70.3,2154.3,1.2048832427912404e-22,4.96663435705177e-23,58.66985208437972,50.0,0.0,0.0,0.0,6.123633213190232e-23,2.5,297.80649523666017,0.06195624793835429,8.346632038246873e-26,0.0,375.0,0.0,0.0,0.0,1.0009978545603175,0.13609310740636935,450.0,83.29633024664544,-1.0289797838569437e-35,2.5102613988511884e-21,0.0,1.1008177648695699e-20,0.0,0.0,115.47547218233481,2.543687543841544,0.9674026952456429
2500,-1.5658016824688165e-23,0.6999999999989771,7.219701272855435e-14,8.22196208352337e-21,88.20365314246727,-1.1715989039086719e-24,-1.7563433418169834e-24,30.600000000000005,0.0,9.454141179539036,5.1881822988070424e-24,172.65486904731682,1.1695853725511825e-23,-3.2642790029845906e-25,26.700000000000003,9.234708935391445e-21,1387.2937193752105,1.783255415271074e-14,8945.500000000002,6.778236529279428e-16,8.449491010252973e-34,70.3,2154.3,8.903588925756589e-23,1.9149905938245335e-22,58.556516248269645,50.0,0.0,0.0,0.0,2.9465554172126086e-23,2.5,297.33195514632445,0.060898283621838196,-6.049112559607443e-26,0.0,375.0,0.0,0.0,0.0,1.0011454324843037,0.13616952219770811,450.0,81.79513560320667,7.610420255438938e-35,2.4754619636853624e-21,0.0,1.2719271580331937e-20,0.0,0.0,115.47546626737277,2.543652033590194,0.9813955437458071
2600,-8.765136189754695e-24,0.6999999999989327,-5.782187670453929e-14,1.03094397462198e-21,88.28887371436747,-2.2520665111961985e-23,2.6656892965262243e-25,30.6,0.0,9.421904122678175,1.060578734140624e-24,172.42337916574772,-3.236544685281399e-23,-6.830907056707154e-26,26.7,1.4699304365668947e-19,1387.3862488095615,1.610570147620871e-14,8945.499999999996,7.606844721860286e-16,1.4454067837551315e-34,70.3,2154.3,2.5858978100332277e-24,8.548613285541983e-23,58.50168712197783,50.0,0.0,0.0,0.0,-7.631949711606296e-24,2.5,297.13003819931583,0.06226698660173438,1.5998786892451855e-25,0.0,375.0,0.0,0.0,0.0,1.0012289608997564,0.13915724036210111,450.0,82.13825435686286,-2.2503780138563323e-35,1.3745177498868027e-21,0.0,1.0954000459181389e-20,0.0,0.0,115.47548170411466,2.5435372154974165,0.8676191443695083
2700,-1.5674193648707614e-24,0.6999999999983493,-1.7586459311572167e-14,-4.4839424308022924e-21,88.09290961084096,-1.5653132501813986e-22,2.716269928058677e-23,30.6,0.0,9.316422639262397,-1.119494888604837e-24,172.57053811705794,1.1411258670130888e-23,3.702304817733228e-25,26.7,-1.4841385848400103e-19,1385.5915030149285,1.187252438531727e-14,8945.499999999989,7.175587881031166e-16,8.707337700999073e-34,70.3,2154.3,-8.450210913773505e-23,-9.799582644825057e-23,58.24895269863022,50.0,0.0,0.0,0.0,-1.1013870962858029e-23,2.5,297.05898509716195,0.061385313073645045,-8.480944514148998e-26,0.0,375.0,0.0,0.0,0.0,1.0012294350117266,0.13741083620198022,450.0,81.32557953151358,4.342958620881525e-35,1.8547271235712183e-21,0.0,1.064616493890566e-20,0.0,0.0,115.47547768290774,2.5520018754775395,0.8227765390285529
2800,2.6458384813985077e-23,0.6999999999982455,1.781284949866515e-14,-4.160038642363998e-21,88.01935307496711,-1.9976817042788855e-23,1.169591722193997e-23,30.6,0.0,9.334164776755054,9.735996270336762e-25,172.32627445981075,1.9291567979173435e-23,-5.09983681776584e-25,26.7,9.157110612638716e-21,1384.899947407266,1.3020844794717499e-14,8945.499999999998,7.902025127150683e-16,7.813238550939371e-34,70.3,2154.3,6.988990078325925e-23,2.3195385494778866e-23,58.22869742950485,50.0,0.0,0.0,0.0,-1.6069414634024596e-24,2.5,296.6311288646047,0.057641382490355185,1.6685666759990872e-25,0.0,375.0,0.0,0.0,0.0,1.0013295717708393,0.13814179966603424,450.0,81.96095937438263,3.390177145515119e-35,1.8973948941291066e-21,0.0,3.942388566895447e-21,0.0,0.0,115.47548796008662,2.5422593598658847,0.6007174630202801
2900,2.7610861474564383e-24,0.6999999999984122,2.21826526991794e-15,2.6379161388157445e-21,87.92228147270735,-3.233228391914977e-24,1.5072752575283135e-23,30.600000000000005,0.0,9.24551202738213,2.3598601315373786e-24,172.08441761095486,-2.0190447507633876e-23,-3.272053318325788e-25,26.699999999999996,1.0564455154976271e-19,1385.481065124659,1.9321328303408804e-14,8945.499999999993,8.967788757094212e-16,2.414439222031365e-34,70.3,2154.3,-2.5090667192046183e-23,1.215877002510479e-22,58.044916754576164,50.0,0.0,0.0,0.0,-5.715245436787101e-25,2.5,296.463509409202,0.05902265092077564,1.2943974033930546e-25,0.0,375.0,0.0,0.0,0.0,1.0013539921406323,0.13903658043022057,450.0,82.71287943201484,3.670522522144579e-36,1.941478647977629e-21,0.0,4.626153212840559e-21,0.0,0.0,115.47549871007357,2.5552182264410868,0.6008160110085636
