milliseconds,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt
3800,0.9196604065319122,0.9537439554548137,0.00022776733378020517,0.047987716192388806,0.00016101224948468284,0.0020866088877299254,3.857426750586299e-05,0.0013122738819702014,9.978160448536198e-05,0.005430508357765294,0.00845330354989355,0.0002466682109989329,0.0003747982937860155,0.00350439261791052
3900,0.9168457581297825,0.9526540136831457,0.0005191943647324237,0.049997708823889424,0.00016788238805759135,0.0017709789609876227,3.3263424997301494e-05,-8.582147055979537e-05,0.00010187140159659056,0.005370833407283908,0.008512998134720754,0.0002420998495654838,0.00036655831391654056,0.0034160745912041775
4000,0.9172030068045426,0.9528619128260523,0.0009039736306129882,0.04892767224642903,0.00017774116445687862,0.0015124158122976383,2.9838188160003645e-05,0.00015537660692910461,0.00010552426270864297,0.005564844882540993,0.00858218436769965,0.0002291154334881537,0.00035671856716650697,0.0032125601399098044
4100,0.9186465544550138,0.9515195734655001,0.0011781311432514851,0.051383515530925516,0.00018449987478728097,0.0010829569283047752,2.530407789341155e-05,-0.0004891857398854533,0.00010722858970651845,0.005689013559893762,0.00862553498079145,0.00023341446586163842,0.00034094607950883296,0.0031268754411279253
4200,0.9154899500749031,0.9520007065360063,0.0014980029889295292,0.05238852211675042,0.0001958134395781831,0.0005647389876283412,2.2242807560475452e-05,0.00046751477559552035,0.00011071251436473835,0.005694103077685016,0.008650395576163906,0.00021539478072151523,0.0003442778989818893,0.003105677396703648
4300,0.9174032379249561,0.9523672129496513,0.0017023631049658556,0.05204790690866315,0.00020329854879843435,2.619193170013376e-05,1.917467314142069e-05,-0.0010095646571982625,0.00011341015081962914,0.0055295509505802025,0.008721589304784677,0.00021058387357345297,0.00033524056237452786,0.003102680724213852
4400,0.9154439473058089,0.9533821655469857,0.0020984067835790846,0.053365589860233945,0.00020904535695500428,-0.00020478386085683275,1.410890991670308e-05,0.0002920241852932279,0.00011514716212589237,0.005649744177618006,0.008784650616008872,0.00021797564864654904,0.00034416057312386253,0.003097430759908291
4500,0.9183984988512677,0.9525688949649973,0.002413534994218867,0.0522724088859316,0.0002174440954868195,-0.0007178198818271458,9.203305136807557e-06,-0.001261950996903218,0.00011783504625747661,0.0056715394595845455,0.00885099089595782,0.0002109592540857162,0.000321552931340212,0.0031134873438660574
4600,0.9183432051889623,0.9519128215528891,0.00255725609717347,0.05302611995149326,0.00022828990051328748,-0.001287000279435545,6.247769374467609e-06,-0.0023435020956272994,0.00012041171297427585,0.005768134954850234,0.008934401299618863,0.0001938834435683877,0.00032844389996104345,0.003259243059484655
4700,0.9181479452160802,0.9494951223685418,0.002990933229355674,0.055044868551379286,0.0002343101935316536,-0.0017197321615404278,3.0621045539830755e-06,-0.0006736527477254465,0.00012376591347004756,0.005772891444321392,0.008954815860453491,0.00019431640813127423,0.0003334639031839712,0.0029729300618065078
4800,0.9158192656026727,0.9492890272888581,0.0033263695771756172,0.05498489357943148,0.00024599724375871793,-0.001963705046530652,-4.490701362414437e-07,-0.0010016221635715486,0.000126269759230543,0.0060228282357520395,0.009032042778321515,0.000195620783928279,0.00032678615082071505,0.0031317139354159027
4900,0.914126719418259,0.9507737526416793,0.0036095842760329585,0.054907864837364984,0.00025253020765258653,-0.0024997956312417017,-6.332536697639136e-06,-0.001894087055476061,0.00012784590465458428,0.005946136533929636,0.009089721673003261,0.00018441263485463174,0.0003188236863399675,0.0031676579460364197
5000,0.9158381429534433,0.9503004218154817,0.003878221664583851,0.05623337740555726,0.0002597345477138929,-0.002841359186461497,-1.0370146565975603e-05,-0.0023326548458805505,0.00013081273566461582,0.005967717888950518,0.009166889579911837,0.00017364148421134684,0.00030563347417778973,0.0030961922552053826
