milliseconds,Arr,Arr_di,Arr_tetra,Ca2_buff,G_GTP,Ga_GDP,Ga_GTP,Ga_GTP_PDE_a_Ga_GTP,Ga_GTP_a_PDE_a_Ga_GTP,Gbg,Gt,Ops,Ops_G,Ops_G_GTP,Ops_Gt,PDE,PDE_Ga_GTP,PDE_a_Ga_GTP,R,R0,R0_G,R0_G_GTP,R0_Gt,R0_RKpre,R1,R1_Arr,R1_G,R1_G_GTP,R1_Gt,R1_RKpost,R1_RKpre,R2,R2_Arr,R2_G,R2_G_GTP,R2_Gt,R2_RKpost,R2_RKpre,R3,R3_Arr,R3_G,R3_G_GTP,R3_Gt,R3_RKpost,R3_RKpre,R4,R4_Arr,R4_G,R4_G_GTP,R4_Gt,R4_RKpost,R4_RKpre,R5,R5_Arr,R5_G,R5_G_GTP,R5_Gt,R5_RKpost,R5_RKpre,R6,R6_Arr,R6_G,R6_G_GTP,R6_Gt,R6_RKpost,R6_RKpre,RGS,RGS_Ga_GTP_a_PDE_a_Ga_GTP,RGS_PDE_a_Ga_GTP,RK,R_Gt,RecR_Ca,RecR_Ca_RK,RecT,cGMP,Ca2_free
3400,32194914.22894256,28685703.602998693,22773128.527883995,19.219948694204074,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.781540128439,47177761.13154604,13047243.674906923,5092450.516723408,237222920.72154638,6.4944060785850874,0.009790030988297374
3500,32194916.003135014,28685700.943130895,22773129.41426978,19.219948694697095,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.781211811958,47177761.131546035,13047243.965183731,5092450.517051725,237222920.43094125,6.494406078247945,0.00979003098856309
3600,32194917.637470268,28685698.25557802,22773130.349462405,19.2199486951872,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.780885216158,47177761.131546035,13047244.253936484,5092450.517378321,237222920.14186192,6.4944060779124815,0.00979003098882718
3700,32194919.11115206,28685695.62757037,22773131.295045782,19.219948695673985,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.780560328913,47177761.131546035,13047244.54117245,5092450.517703207,237222919.85430104,6.494406077578587,0.009790030989089366
3800,32194920.40338412,28685693.146338254,22773132.212603822,19.219948696157054,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.780237138102,47177761.131546035,13047244.826898891,5092450.5180263985,237222919.5682514,6.494406077246153,0.009790030989349377
3900,32194921.493370183,28685690.899111986,22773133.063720446,19.219948696636006,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.779915631596,47177761.131546035,13047245.111123076,5092450.518347905,237222919.2837057,6.49440607691507,0.009790030989606935
4000,32194922.36031397,28685688.97312187,22773133.809979554,19.219948697110432,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.779595797272,47177761.131546035,13047245.393852273,5092450.518667739,237222919.00065672,6.49440607658523,0.009790030989861765
4100,32194922.98341922,28685687.455598228,22773134.412965067,19.219948697579937,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.779277623004,47177761.131546035,13047245.675093744,5092450.518985913,237222918.71909708,6.4944060762565226,0.0097900309901136
4200,32194923.341889676,28685686.433771353,22773134.83426089,19.21994869804412,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.778961096667,47177761.131546035,13047245.954854762,5092450.51930244,237222918.4390195,6.494406075928839,0.009790030990362162
4300,32194923.41492905,28685685.99487156,22773135.03545094,19.219948698502574,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.778646206132,47177761.131546035,13047246.23314259,5092450.51961733,237222918.16041678,6.494406075602069,0.009790030990607173
4400,32194923.18174109,28685686.226129163,22773134.978119127,19.219948698954905,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.77833293928,47177761.131546035,13047246.509964498,5092450.519930597,237222917.88328162,6.494406075276107,0.009790030990848362
4500,32194922.621529512,28685687.21477447,22773134.62384937,19.219948699400707,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.778021283984,47177761.13154604,13047246.78532775,5092450.520242252,237222917.6076067,6.494406074950839,0.009790030991085455
4600,32194921.713498063,28685689.048037782,22773133.934225574,19.219948699839577,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.777711228116,47177761.13154604,13047247.05923961,5092450.520552308,237222917.33338478,6.49440607462616,0.009790030991318178
4700,32194920.436850473,28685691.813149422,22773132.870831653,19.219948700271118,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.777402759555,47177761.13154604,13047247.33170735,5092450.520860777,237222917.0606086,6.494406074301958,0.009790030991546255
4800,32194918.77079047,28685695.597339693,22773131.39525152,19.219948700694925,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.777095866173,47177761.13154604,13047247.602738233,5092450.52116767,237222916.7892708,6.494406073978127,0.009790030991769411
4900,32194918.116440766,28685696.402826488,22773131.156095546,19.21994870113334,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.776790733784,47177761.13154604,13047247.87235422,5092450.521472802,237222916.51934972,6.494406073660124,0.009790030992002869
5000,32194917.953750644,28685695.751141712,22773131.522610463,19.219948701577977,0.0,0.0,0.0,0.0,0.0,0.0,208184853.7816306,0.0,0.0,0.0,0.0,51072522.98263534,0.0,0.0,2506448388.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2553626.149131767,0.0,0.0,14801.776487280762,47177761.13154604,13047248.14055742,5092450.521776256,237222916.25084305,6.494406073345886,0.00979003099224091
