miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
2100,4.9518571967189535,5.078351538213241,95.02901504231306,9.994743410481993,10.000000000389518,4.6278942209716434e-17,200.0,2.800802919057025e-20,3.03498744825475e-16,0.0,7.766205199348066e-10,5.093808081952473e-15,39.245380519684566,92.40633001699808,61.263292513923815,7.322237333538684,499.9999980460452,3931.637830307259,200.0,200.0,200.0,0.02999014976006872,0.0002283882030410736,4.0340651677938565e-05,5.178534869257703e-06,2.816681824738746e-06,0.0001459419562672714,1.2418050763619248e-06,-3.785921408194755e-08,4.812418025508656e-09,1.9415725485969218e-20,6.823446102561315e-22,-8.991968966036262e-24,1.545463818274244e-24,-1.1905859341994444e-09,2.7447772653634993e-12,-2.123970120187663e-28,499.9893093318524,0.010715382456686351,-4.362587838034264e-24,3.82513397388775e-05,-2.3132518058722068e-15,5.133001977952527e-12,0.01803394340172879,0.0014200174075580415,7.812232655909584e-05,99.98050142956923,-1.9668670103701633e-10,-7.468819374423886e-15,1.837825836740125e-06,50.0,1.7669344937885107e-13,-6.458711634016603e-11,0.0,100.0,1.0353000934222289e-16,-6.7586307561101e-34,0.0,0.0,0.0,0.0,0.0,6.976053647254364e-16,0.0
2200,4.95093132792631,5.0824259914645555,95.02757153953966,9.994619137288169,10.000000000486978,5.466472830663788e-17,200.0,1.5748053925941458e-20,2.1531452017383037e-16,0.0,8.906728833303811e-10,7.721681072266226e-15,35.85411668903146,91.76438017281724,62.76998447307828,8.05926496577011,499.9999979533907,3929.2641477864436,200.0,200.0,200.0,0.028370416744618883,0.0016583444722541325,-7.749077634868322e-05,-4.315355304634345e-06,6.707063862049371e-06,0.0001508847552138814,3.7452878314614677e-06,-4.7745096299671455e-08,-6.763375304327198e-09,7.633355627938564e-21,4.946646799290779e-22,1.247005049865968e-23,-1.8876124482585603e-25,2.0114022245738637e-10,1.4815835259508086e-13,-2.636318534632736e-28,499.98905788110466,0.011371188599839417,6.5696908205996466e-24,4.170680845587835e-05,-3.2476496752659833e-15,5.516111775839712e-12,0.018193978029472542,0.0014787209584392088,9.717931682212847e-05,99.98001963402156,-2.2192158402701963e-10,-7.141406881095527e-15,1.9923494384758974e-06,50.0,1.8884423893411717e-13,-7.348712843884403e-11,0.0,100.0,1.674428784882989e-16,1.542915047588449e-33,0.0,0.0,0.0,0.0,0.0,8.265196043600794e-16,0.0
2300,4.947551453298535,5.086983619800679,95.02989919399825,9.994306209132336,10.00000000047963,1.122019610828985e-16,200.0,5.183727284630628e-20,3.8172300345170948e-16,0.0,1.0197277655090633e-09,7.734203422005303e-15,35.016751646874425,91.18373213210928,64.19352646920248,8.400713146758207,499.99999778661726,3927.014072649974,200.0,200.0,200.0,0.03399720416695521,0.0013127450659463134,-2.5030204463315883e-05,6.239614978580098e-06,3.9026304861515956e-06,0.00015468155593963395,2.316589806366837e-06,9.061122732090216e-08,3.3516451979369406e-09,-4.858173719622097e-22,8.617397151670286e-22,3.41785427591922e-23,-3.930707434525611e-25,1.5866476944229022e-09,3.2556450356228624e-12,4.395757319893825e-28,499.98865300654495,0.01140997376775849,2.2382047740340583e-23,4.234307253085412e-05,-2.787959574515631e-15,6.6500493369840775e-12,0.019305779705039074,0.0016064748238890437,0.00010698415159111541,99.9787503961615,-2.6159523550113494e-10,-8.906309103418499e-15,2.29106188398653e-06,50.0,2.050781122106057e-13,-8.417271045716741e-11,0.0,100.0,2.427948981036877e-16,-7.432327280797892e-35,0.0,0.0,0.0,0.0,0.0,8.483527754805699e-16,0.0
2400,4.943799354297348,5.088121716828485,95.02496323110599,9.993916421178612,10.00000000052273,1.1624608834530615e-16,200.0,4.295817924662007e-20,3.4464453262559803e-16,0.0,1.1188834298543252e-09,9.365371596517472e-15,34.189282643991874,90.79659336794904,65.17873897499133,9.359868947350598,499.99999743725374,3926.4289672429927,200.0,200.0,200.0,0.0395209744267434,0.0013786261025279618,-4.6168133010194495e-05,-1.1066545887487783e-06,-7.080469920825386e-06,0.00017106483153138003,2.1480976998115597e-06,1.4627503378603296e-07,6.4901110501198704e-09,2.1962651922286525e-20,1.1901601948770605e-22,-3.516526809594012e-23,-1.5908691519887633e-24,3.118183610809859e-09,2.9917564637509666e-12,-4.144111609228208e-29,499.9880068221529,0.011890519417125397,2.0560657772796294e-23,4.6228561252924926e-05,-3.2732410466917553e-15,7.997093756560729e-12,0.020126383182115626,0.001732779808387949,0.00012142398197221866,99.97805522462035,-2.8445828713873315e-10,-1.24648543045719e-14,2.4493708936007683e-06,50.0,2.087869204203806e-13,-9.349145027864347e-11,0.0,100.0,2.459650910244121e-16,9.333617896698046e-34,0.0,0.0,0.0,0.0,0.0,6.724876561908487e-16,0.0
2500,4.943621528180108,5.0934448748220005,95.02644054818578,9.993725161595655,10.00000000060751,1.3131955536865024e-16,200.0,6.814015356363725e-20,3.488036501797378e-16,0.0,1.181120638882832e-09,8.955017639469434e-15,34.068324180325725,90.50192216246633,67.33422624527465,10.254116819305695,499.99999750471267,3923.0141679005815,200.0,200.0,200.0,0.03962959648157802,0.0019744382940848817,0.00012259378914446348,5.540689637858651e-06,-5.180676561985864e-06,0.00021780851823394791,3.0145885403924366e-06,1.0350643660118158e-07,-2.918225055220086e-09,1.4969804298847112e-20,-4.531044152053457e-22,-3.6965036919319997e-23,7.309413187334778e-25,2.5610295055046806e-09,2.606022109923089e-12,5.76154835580634e-28,499.9872058268649,0.012762808737368632,2.3084402566495455e-23,4.728158146375835e-05,-3.832041607626048e-15,7.333663019280711e-12,0.020072102211864153,0.001778142216884462,0.00013217707959371067,99.97791065803335,-3.017460758484438e-10,-1.2150227640290292e-14,2.5281298084065416e-06,50.0,2.4222529713319675e-13,-1.1083510203816265e-10,0.0,100.0,3.690957579871517e-16,-5.147104978865886e-34,0.0,0.0,0.0,0.0,0.0,7.640974876161024e-16,0.0
2600,4.9387452293127865,5.096049671679888,95.02394330166277,9.993549208080754,10.00000000062883,1.395675654104453e-16,200.0,6.211512432497045e-20,7.695721558901714e-16,0.0,1.2296013728082936e-09,1.1731954070144318e-14,30.931481967520618,89.8673035431244,68.83640572488841,10.229307306148113,499.99999711432895,3922.1545248532707,200.0,200.0,200.0,0.04483358254761122,0.0025838565847028285,5.282859255923571e-05,6.215983207779886e-06,1.5032250899002956e-07,0.00023501613807183036,4.237224477149453e-06,2.5834184946729808e-08,5.1126570233471685e-09,2.70324704874082e-20,3.962787411788416e-22,1.1069241227406345e-23,-6.780032995824447e-25,2.2989750408684152e-09,-2.0301582176797703e-12,-3.1377562645953386e-28,499.9872721587686,0.013030685638624757,2.6111553485762962e-23,4.803422147240178e-05,-4.406214760119971e-15,8.646042043894249e-12,0.020925275057339314,0.0018154480797317554,0.00013018421496921537,99.97660237044936,-3.3595106366794453e-10,-1.4003282915601388e-14,2.9440322706857855e-06,50.0,2.737950308900643e-13,-1.1776808128695999e-10,0.0,100.0,2.8433660398056543e-16,1.0377681786777804e-33,0.0,0.0,0.0,0.0,0.0,1.0321515459107722e-15,0.0
2700,4.938386125325337,5.100078559712339,95.02224051563346,9.993318418051869,10.000000000675252,1.8838743618154054e-16,200.0,6.902591541946749e-20,8.177152491618393e-16,0.0,1.342273874075039e-09,1.2157144473807982e-14,31.86096362881759,89.22381100969905,69.95203160319936,11.02100617958273,499.999997068612,3919.3881956912323,200.0,200.0,200.0,0.050869197779269106,0.0030510037657668645,0.00012192580028112007,4.074174526881098e-06,5.8279219728809314e-06,0.00025357223658962965,6.826860447949761e-06,1.7331342336799586e-07,-3.0658888553276107e-09,1.9310393505459723e-20,-3.4895642958008127e-22,-7.75518576526717e-24,-2.9505252590490774e-25,-1.5404486887234917e-09,3.2971826935674323e-13,3.428117416326811e-28,499.9866616669938,0.013610615199791381,3.768999773990195e-23,5.092587698329222e-05,-4.840363828606824e-15,1.0736633685416791e-11,0.021677452326590685,0.002035545451135874,0.00014265559995594584,99.9766388076603,-3.47121375761223e-10,-1.5431023355148445e-14,2.9953349098099437e-06,50.0,3.0924729000088765e-13,-1.2293253253363008e-10,0.0,100.0,4.102880004082111e-16,1.4934014133239942e-33,0.0,0.0,0.0,0.0,0.0,1.1623841097503739e-15,0.0
2800,4.936618957684383,5.102310077900547,95.01720367260366,9.993201483132239,10.000000000748267,1.7157462321602173e-16,200.0,6.932255179956256e-20,9.381638506254193e-16,0.0,1.466827932654036e-09,1.3946215344592991e-14,30.848941410126237,87.90033271833762,69.76324313107737,11.870563653666082,499.9999967217089,3919.245702689887,200.0,200.0,200.0,0.05415991030420701,0.0029947537799895944,7.815454372810393e-05,8.01942789478441e-06,-4.643944719264929e-06,0.00026821150328334043,7.925676560298412e-06,1.4637045708728002e-07,5.871902240079339e-09,2.5136198219725144e-20,5.942671805362151e-22,3.2747301526541644e-23,1.9360088292777174e-24,2.7347296803819295e-09,2.8939848992779684e-12,-3.1886248345757473e-28,499.9861731953996,0.013741539928442074,3.024309270338158e-23,5.132506363523871e-05,-5.76120549269717e-15,1.2688110710712603e-11,0.022681338690803212,0.0020506933233262028,0.00016824869444060522,99.97561293808116,-3.6297617772865284e-10,-1.8624162203789848e-14,3.354806796315425e-06,50.0,3.3980148568214174e-13,-1.3487186517698745e-10,0.0,100.0,5.280588618867129e-16,-5.039641520267468e-34,0.0,0.0,0.0,0.0,0.0,1.6458244495686731e-15,0.0
2900,4.93391388603321,5.107061403844974,95.01442039828709,9.992778924135742,10.00000000078979,2.267055730549544e-16,200.0,9.486751442944527e-20,1.1809642759266895e-15,0.0,1.6241348679709252e-09,1.4227205677452043e-14,29.0802913003098,87.55753894387968,71.10648638438153,12.47678919310977,499.99999657395136,3915.6401881941347,200.0,200.0,200.0,0.06078383733645439,0.004360997337553169,0.0002314478644223957,9.243140688100533e-06,-2.2067874532682027e-06,0.00028762189797031736,8.965092779622084e-06,8.933408422556653e-08,1.915016834929061e-09,2.717198899477267e-20,5.860690530884545e-22,3.0556345392706815e-23,-1.8034470737019843e-24,8.352330168753567e-10,2.4178388123812005e-12,6.699106624405186e-29,499.9853182508389,0.014831612955253566,4.726543891108628e-23,5.4885587927373514e-05,-6.54219271830464e-15,1.3473567985361192e-11,0.02309777264062354,0.0021989999656491653,0.00017768095289979544,99.97504184669889,-3.83613672312542e-10,-2.0678797616642282e-14,3.442677547894453e-06,50.0,4.012293539437061e-13,-1.4265401810684022e-10,0.0,100.0,5.505419404862856e-16,1.8256740963284132e-33,0.0,0.0,0.0,0.0,0.0,1.833023541903828e-15,0.0
3000,4.929425545075249,5.109005036304812,95.01214930415614,9.992461065115464,10.000000000868024,2.532944857065587e-16,200.0,1.2057102279015786e-19,1.182726973427886e-15,0.0,1.7160018214400903e-09,1.7436844845804122e-14,28.426071038628358,86.88142007706514,72.36862360743135,13.226872629767584,499.9999962374027,3916.1008712868515,200.0,200.0,200.0,0.06938067028810026,0.0051651044065859335,0.00023327389767415041,1.0974524208753096e-05,7.70288727646833e-06,0.0003215607583422742,1.27690324381441e-05,1.7954096516904913e-07,9.255322452841187e-09,5.06351205872176e-20,-2.0819323835793682e-22,-9.036672175525331e-24,1.4172878869436932e-24,4.711341103631075e-10,2.8954022869827052e-12,-4.0165410351137433e-28,499.98495681895326,0.014993600591588739,6.140323183205139e-23,5.514975217079767e-05,-7.283913066564396e-15,1.4763106429493134e-11,0.02436620375481899,0.002269956098640649,0.0001948321826446863,99.97430030798172,-4.1564412281559927e-10,-2.132583497376865e-14,3.791508676443762e-06,50.0,4.2402726427499827e-13,-1.526677480331565e-10,0.0,100.0,6.648777350698036e-16,3.0105176193696993e-33,0.0,0.0,0.0,0.0,0.0,2.2299472822727157e-15,0.0
3100,4.927356845544451,5.115924722299626,95.00842851348236,9.99230842126441,10.000000000904041,2.735111347329532e-16,200.0,1.5902608669424397e-19,1.428641987707754e-15,0.0,1.7521212015333682e-09,1.9558348592260083e-14,26.550083882018324,86.80681688703012,71.73619255794343,13.794243941125448,499.9999960344026,3914.6073180012795,200.0,200.0,200.0,0.07236553066428535,0.005664501612811301,0.00034673796795652603,4.55896423578148e-06,3.547182823499136e-06,0.0003663943791480361,1.288254902463125e-05,2.416452646357168e-07,1.0258807120715206e-08,4.212151074172135e-20,1.008390156581156e-21,-2.887905717758206e-23,-6.378912480013249e-25,5.257993471754892e-10,9.770033183699481e-13,5.301004509430798e-28,499.98472396514285,0.015685443529540766,8.123547749472805e-23,5.8719351064951345e-05,-7.892919710872393e-15,1.582653676222712e-11,0.024046229568310554,0.0025137613559614407,0.00019744971382205427,99.97349242603745,-4.3753874619683125e-10,-2.3019794935996643e-14,3.966291413270214e-06,50.0,4.850996514743421e-13,-1.6123049843737902e-10,0.0,100.0,7.00197138021377e-16,3.970473707672379e-33,0.0,0.0,0.0,0.0,0.0,2.6731362388081102e-15,0.0
3200,4.925867340605846,5.116217785530889,95.00673485919133,9.99214101868235,10.000000000944004,3.062456742632172e-16,200.0,1.7255173873076034e-19,1.5500433168094775e-15,0.0,1.906837176084984e-09,2.137858241787357e-14,27.113610406122202,85.67736843495837,72.47796169883067,14.515429184878439,499.99999579866665,3911.2422275461076,200.0,200.0,200.0,0.07834563007077987,0.007194069360533405,0.0003901497154898125,1.1552015226741862e-05,1.4471513707062658e-05,0.00039806716143384545,1.4263552139852745e-05,3.132311804698363e-07,1.041475671715637e-08,5.1220513339285736e-20,2.2552698673486236e-21,5.791444939871374e-23,1.5739742696937657e-24,1.3410517955775742e-09,1.7472473229943955e-12,5.659050360404723e-28,499.98385660390187,0.01629532099143298,8.001308902198163e-23,6.0746305205068444e-05,-8.566194863167302e-15,1.814489083772945e-11,0.024726088299654024,0.0025985592465824926,0.0002138405739797999,99.9720275356362,-4.830454329963165e-10,-2.516948725706989e-14,4.022507689496434e-06,50.0,5.427324697231866e-13,-1.7627500815347723e-10,0.0,100.0,7.944109274356519e-16,4.379639371495006e-33,0.0,0.0,0.0,0.0,0.0,2.6457920004708024e-15,0.0
3300,4.923124648464886,5.122690645228844,95.00128649763829,9.991795129531077,10.000000000985777,3.839817117543753e-16,200.0,1.9657715820772987e-19,1.7993346612313416e-15,0.0,2.0865576955047527e-09,2.1230718369560494e-14,25.88632542323782,85.34675081303986,73.22777587781573,14.792925996141495,499.99999572586825,3911.423580397432,200.0,200.0,200.0,0.08185079405692965,0.007624867682419812,0.000403243037774225,8.798618233136027e-06,1.0475271940373913e-05,0.0004072790949839166,1.6683693518437227e-05,4.705426002610329e-07,5.527422368171372e-09,9.796010228007939e-20,1.762912758044157e-21,6.424403992416529e-23,1.3539364680095405e-24,4.658542238409401e-09,3.0590346897381165e-13,-2.7831777300944543e-28,499.98350915182345,0.01698471380614117,1.0904189641125651e-22,6.09249064048005e-05,-1.0102530722997557e-14,2.1057707055898152e-11,0.02527090024759041,0.002612329190910765,0.00023936953057595122,99.97151675745323,-4.960630511226899e-10,-2.8741878280657584e-14,4.274087584841823e-06,50.0,5.928972927619989e-13,-1.9323273052751926e-10,0.0,100.0,9.685282868209818e-16,3.2699023050277656e-33,0.0,0.0,0.0,0.0,0.0,3.1873384225055726e-15,0.0
3400,4.921515949135443,5.127175855626307,94.99693687646845,9.991731071133916,10.000000001051903,4.097542651459058e-16,200.0,2.404261329262788e-19,2.010774363792908e-15,0.0,2.200899501877313e-09,2.503935086813442e-14,24.349680740618126,84.61720397416288,74.03548866208247,15.069578086214964,499.99999541554973,3909.70828919872,200.0,200.0,200.0,0.08703535855570531,0.009481704543492894,0.0006870775869423596,1.2838289580769518e-05,1.9686451953846615e-05,0.00044765931108956496,1.9604730492117853e-05,6.352150028101746e-07,1.885378637769268e-08,9.762179474799716e-20,2.8461173787953e-21,4.7658230152752725e-23,1.1050231158384992e-24,2.8063496305553154e-09,2.0528297624516525e-12,1.4441296069052244e-28,499.98281932889955,0.01719943718613076,1.353696200366351e-22,6.323928669545229e-05,-1.065285905147156e-14,2.2551758903924235e-11,0.026166689169553992,0.002751638360242332,0.00024369603121237365,99.97103358323687,-5.484797216835876e-10,-2.961362700952491e-14,4.729969565112226e-06,50.0,6.26216234462283e-13,-2.0618749585954025e-10,0.0,100.0,1.0203075478107953e-15,4.153039723075248e-33,0.0,0.0,0.0,0.0,0.0,3.3665373586961034e-15,0.0
3500,4.920255911237976,5.128168118622096,94.99353909882042,9.991397191969018,10.00000000115033,4.770068396452439e-16,200.0,2.744578614844697e-19,2.5370727622686807e-15,0.0,2.2782428591838863e-09,2.62981850915761e-14,25.23356618282631,83.69348922661722,76.22978722605298,15.71417310291224,499.99999525393713,3909.0029842226104,200.0,200.0,200.0,0.09622409581517448,0.010238174093223418,0.0007235501656576727,1.9974949543353524e-05,1.548288136263597e-05,0.0004923666815020032,2.5615721254944042e-05,7.067741926704973e-07,1.977737985939266e-08,1.1584254117339516e-19,2.5658260049942812e-21,2.6309624402590256e-23,-4.015888014911563e-25,6.075870946253896e-09,3.464718848552368e-12,-1.4346156338615237e-28,499.98237330728904,0.017791726777003934,1.6663180401211496e-22,6.600148081620026e-05,-1.2076759853198897e-14,2.341788652510902e-11,0.026652967955044935,0.0028305389479969874,0.00026404767077080706,99.96959656195422,-5.557529166331086e-10,-3.3484859531905415e-14,4.782034515861061e-06,50.0,6.692431660907082e-13,-2.199441395958782e-10,0.0,100.0,1.1439085272547983e-15,7.391085416151288e-33,0.0,0.0,0.0,0.0,0.0,3.990553693583361e-15,0.0
3600,4.916470975861862,5.133280405467418,94.98526198479185,9.991160776238413,10.00000000119509,5.115651553416083e-16,200.0,2.7484683650217834e-19,2.6943147479119046e-15,0.0,2.3831042888084617e-09,2.989114966852358e-14,22.864186604487163,83.68163778622811,76.67927287367972,17.00439343593354,499.9999949440105,3906.6831629266385,200.0,200.0,200.0,0.10044684572016452,0.011337127332387412,0.0008150098467659548,2.8433823985308933e-05,1.931939904757148e-05,0.0004960471561411066,2.884409690078981e-05,1.0040267116165634e-06,2.6760721471148257e-08,1.3813557619448427e-19,5.0719335942905106e-21,1.0456221350265893e-22,2.126817081253581e-24,5.353279485575185e-09,5.860814438089396e-12,9.359128609387843e-28,499.9821522913105,0.018116457568540557,1.707930092944786e-22,6.834522886479071e-05,-1.3109248927407339e-14,2.6628948157036714e-11,0.027129978433230124,0.0029834038427897845,0.00028328864725266496,99.96936871250833,-6.03382198458805e-10,-3.545890700708442e-14,5.123631505801511e-06,50.0,7.143132345142416e-13,-2.339806259422142e-10,0.0,100.0,1.4345909578752402e-15,9.883117939412895e-33,0.0,0.0,0.0,0.0,0.0,4.328075851343312e-15,0.0
3700,4.913636568583893,5.136649644751826,94.9809927786282,9.990811751600965,10.000000001308956,6.029613112477342e-16,200.0,3.4254174747984507e-19,3.1543920924477462e-15,0.0,2.577671343994538e-09,3.0800227098670276e-14,24.330376832235416,82.4935854454209,77.63017978173806,17.690833144411226,499.9999944981776,3907.254464408543,200.0,200.0,200.0,0.10535502980358277,0.013163676203802701,0.001190097894210266,3.43128915824881e-05,3.548697278952251e-05,0.0005516964449000996,3.2666726325234564e-05,1.2330258756569279e-06,3.5460762769951466e-08,1.7764166919502257e-19,6.570048935974332e-21,9.270440149536169e-23,2.982287645433174e-24,1.0947120525642558e-08,1.2810209484251535e-11,5.591582441608911e-28,499.98145077943605,0.018593585778242997,2.0091399493882926e-22,6.91791876873467e-05,-1.431998061855291e-14,2.944975130023762e-11,0.027704062134381317,0.003154745025908331,0.00029695745206145265,99.96836048923994,-6.484938544416509e-10,-3.845579581623457e-14,5.43124704335295e-06,50.0,7.84832897878815e-13,-2.489365132572406e-10,0.0,100.0,1.5399821826459166e-15,1.3369379412388108e-32,0.0,0.0,0.0,0.0,0.0,5.253542271409748e-15,0.0
3800,4.912535498714991,5.142970951214018,94.97521654190093,9.990842209527012,10.000000001333227,6.425629869639287e-16,200.0,3.7743429215923963e-19,3.694567301696341e-15,0.0,2.7433976635460825e-09,3.376696117992858e-14,22.617627607686657,82.06144426174122,77.42600077545409,17.525450263917403,499.9999942917593,3905.421582418002,200.0,200.0,200.0,0.11390009139343724,0.015194164093016454,0.0014207138828829476,4.4935251694796206e-05,5.015236796631269e-05,0.0005828295385136351,3.435440384493238e-05,1.4780803266614763e-06,4.119235257678543e-08,2.1643014330557223e-19,7.686410502423504e-21,2.1610895354880026e-22,2.173690696635756e-24,1.7836712612822822e-08,1.7420604607635087e-11,1.2298689679322087e-27,499.9810369127164,0.018967500160150058,2.5984139660226154e-22,7.121164013766664e-05,-1.5360132653841298e-14,3.203550101115915e-11,0.028369192419444515,0.0032719771485112004,0.00031429763609244527,99.96751900385938,-6.545081324200986e-10,-4.404699555380581e-14,5.7977862210254505e-06,50.0,8.731278439411954e-13,-2.707877665544909e-10,0.0,100.0,1.6516409656464746e-15,1.6161363897838854e-32,0.0,0.0,0.0,0.0,0.0,5.6984540747733715e-15,0.0
3900,4.908554839396545,5.1439508886659615,94.97039240528262,9.99035076300056,10.000000001390397,7.136634186326321e-16,200.0,4.478178347641611e-19,4.045535548223934e-15,0.0,2.828152227844737e-09,3.75959594847113e-14,21.870783498985283,81.76680577068463,77.18423068873126,18.60419249080222,499.99999410432264,3903.531356984194,200.0,200.0,200.0,0.120009758376098,0.017248443443813162,0.0015779487507209535,5.975657375257723e-05,5.796661839749341e-05,0.0006214740802130779,4.1331437345869976e-05,1.852242095441398e-06,5.859566783265068e-08,2.685912654803633e-19,8.758309975185065e-21,2.887712630284219e-22,6.265755906349515e-24,2.1417795950695937e-08,2.291579692993863e-11,2.0634510915881252e-27,499.9803998989481,0.01938747699276585,2.8424742488001583e-22,7.259333762381324e-05,-1.756843309723104e-14,3.316156670855082e-11,0.02966518477084534,0.003284105330063257,0.0003275405168198465,99.96710851550696,-7.179535688053102e-10,-4.55950890442544e-14,6.0240725167313514e-06,50.0,9.397979043233567e-13,-2.7537113377007915e-10,0.0,100.0,1.9633728016267453e-15,1.874053414301925e-32,0.0,0.0,0.0,0.0,0.0,6.350287414801884e-15,0.0
4000,4.909079012559071,5.14638093862298,94.9634382478788,9.990313512691381,10.000000001529417,7.879172134095271e-16,200.0,4.919529218053845e-19,4.782617126593232e-15,0.0,3.021774048372205e-09,4.075637448858436e-14,22.794634711749357,80.55321233567558,77.72099787710646,18.89910688980721,499.99999381687485,3903.0638564978826,200.0,200.0,200.0,0.12409891774836555,0.018334811013734152,0.001849700814628476,8.262217911272606e-05,7.770749314326805e-05,0.0006434422294565941,4.4018499896776105e-05,2.090144327843247e-06,7.690057684682845e-08,3.4162655822563125e-19,1.2246503037654684e-20,3.6457918540593595e-22,7.963834255240566e-24,2.8899602272371007e-08,2.8936179093541313e-11,1.692393755801841e-27,499.9800068305038,0.02039759310095113,3.2731539256532056e-22,7.547895436947173e-05,-1.8435718397321454e-14,3.782259041979351e-11,0.029958527339492724,0.0034916699943142848,0.00034450803521696865,99.96671065491645,-7.562588559191179e-10,-4.983839626540172e-14,6.068942149694299e-06,50.0,1.0211438139811434e-12,-2.9303128853661165e-10,0.0,100.0,2.099872900681989e-15,2.360149095240136e-32,0.0,0.0,0.0,0.0,0.0,7.212169247615217e-15,0.0
4100,4.9040287531983635,5.15307748229735,94.95896250355888,9.989839598525563,10.000000001603556,8.857446941317442e-16,200.0,5.307402353754077e-19,5.146004339862255e-15,0.0,3.1303976473073715e-09,4.244668623727898e-14,20.093707849585634,79.9580153181201,79.42853320582,19.62270967861671,499.9999934078501,3902.619082067848,200.0,200.0,200.0,0.13517276088808275,0.020237527665497794,0.0022449626795423925,9.88251879301875e-05,9.44334950138629e-05,0.0007044306904634041,5.1737804964671054e-05,2.6463275145558955e-06,1.0397178205818054e-07,4.0965050412794673e-19,1.4548746067195055e-20,4.1408969695553954e-22,1.139158640824128e-23,3.590504638457899e-08,3.667216825472538e-11,2.5902682924618824e-27,499.9796402969318,0.02046114855814039,3.883591040136766e-22,7.642711927473083e-05,-1.9666833536714683e-14,4.095832172183875e-11,0.030782617439428058,0.003533299628899421,0.00037699238151774533,99.96552823662068,-7.619347212855849e-10,-5.5029177087318663e-14,6.404337338026772e-06,50.0,1.067708497055984e-12,-3.2039323300892214e-10,0.0,100.0,2.2964079907696586e-15,2.812518285666219e-32,0.0,0.0,0.0,0.0,0.0,7.966613653119384e-15,0.0
4200,4.901294594344321,5.156894808329682,94.95126097330753,9.989797441789019,10.000000001618329,9.923140580082858e-16,200.0,6.134554201235415e-19,5.883219488408225e-15,0.0,3.2425202346607145e-09,4.6192737488378904e-14,20.022407611061826,79.51244374765713,80.15779995366977,20.184173091416355,499.9999932027198,3901.2171370684814,200.0,200.0,200.0,0.13922131384771014,0.023021036288042796,0.0026342097988035318,0.00011502941812468319,0.00013162601732206468,0.0007440257405383165,5.753649588702566e-05,3.1039044667762294e-06,1.2066151310946967e-07,4.821716291892168e-19,1.8818184855975285e-20,5.965641064198068e-22,1.5824827917596157e-23,4.653899922868779e-08,4.7497993919427635e-11,4.4352760073481e-27,499.9787846435869,0.021309495269859518,4.483455797079797e-22,7.971620868930174e-05,-2.130621658990965e-14,4.347956856492477e-11,0.03156247203758368,0.003733407798203829,0.00038826577964157715,99.96473187236415,-8.256292881555224e-10,-5.738573325509727e-14,6.69365960979076e-06,50.0,1.1327098923095674e-12,-3.27991579228841e-10,0.0,100.0,2.646677163920266e-15,3.474058871815346e-32,0.0,0.0,0.0,0.0,0.0,8.482668269437805e-15,0.0
4300,4.898970830792428,5.157368571919829,94.94518578660292,9.989365962539877,10.000000001754515,1.0815053105212205e-15,200.0,6.915782012378808e-19,6.506102560405521e-15,0.0,3.470742479417168e-09,5.05018052726928e-14,19.48125500765604,78.69664165974851,80.36319894639541,21.389266129921943,499.99999272294997,3899.392503944574,200.0,200.0,200.0,0.14938949183979805,0.026096166113750884,0.0031300497948328477,0.0001426989947128274,0.0001561632190916131,0.0007776369717474688,6.250976320710836e-05,3.543933532265904e-06,1.6026569885094222e-07,5.528052279681341e-19,2.2661639135769764e-20,8.142866165457649e-22,2.4961925099313427e-23,6.366346182736128e-08,6.296526527156903e-11,6.3395144516394726e-27,499.9782881531348,0.02142409604022989,4.961050521036732e-22,8.007220660138139e-05,-2.327141949115496e-14,4.562955339467196e-11,0.03121218775333745,0.0037836314858597014,0.000398169197736233,99.96487182375785,-8.508181261607155e-10,-6.101784161938625e-14,6.967961546450475e-06,50.0,1.235710354521195e-12,-3.5090412140305646e-10,0.0,100.0,2.946390017962897e-15,4.057898527269968e-32,0.0,0.0,0.0,0.0,0.0,9.791440845937571e-15,0.0
