miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
2100,4.951499931412479,5.077523144504075,95.03101847369275,9.99466528681529,10.000000000412117,7.339014081504099e-17,200.0,4.128327248647403e-21,4.044341035634383e-17,0.0,8.458452439240061e-10,5.728852262793947e-15,37.778776741128105,92.06482260012143,61.121184178561315,7.696919150688083,499.9999981416505,3931.6384478894042,200.0,200.0,200.0,0.029184098807917,0.00015377773276766915,0.00011399132153913475,1.0615297654820486e-06,-2.297939733016975e-06,0.00012780545668099452,1.8487064632271073e-06,-5.084085630376896e-08,-1.5058726213004468e-09,7.32590425075314e-21,-3.5402580969594763e-22,-2.7111442747681295e-24,-1.8540862012003597e-24,-3.2572440980048117e-09,2.4892229585131254e-12,-1.793663627119467e-28,499.98956652002437,0.010285244255954326,1.9789623473106087e-23,3.884780543610152e-05,-2.4980702197501543e-15,4.327879765363358e-12,0.01731004801029554,0.0014123572901587741,8.409824724806357e-05,99.9815471514032,-2.0779862831075798e-10,-8.429413330438854e-15,1.797459601456589e-06,50.0,1.7736711231378854e-13,-6.739031100334152e-11,0.0,100.0,1.8156680655859757e-16,-6.109786303402737e-34,0.0,0.0,0.0,0.0,0.0,4.563841487087364e-16,0.0
2200,4.950301600062208,5.082432472962448,95.03003674194603,9.99451581597926,10.000000000416254,7.016617329075089e-17,200.0,3.7002234030979625e-20,3.361199843905973e-16,0.0,9.053083692698313e-10,6.502058334781198e-15,37.38226331845988,91.65789011125032,63.8209636040146,8.305994319005553,499.99999800033873,3929.4637222848046,200.0,200.0,200.0,0.03256145094672592,0.001174737011427306,8.15824558961635e-05,4.768584567945706e-06,-3.1827834626514088e-06,0.00016004965320959178,2.4100687741445356e-06,9.798490438138738e-08,5.228259815956357e-09,-9.344557579875134e-21,-4.0898194246200444e-22,-3.132871541232167e-23,1.474861794332491e-24,3.2377713752903686e-09,2.0959073257639503e-12,-5.370714617972644e-29,499.9889963308612,0.011138029035490275,-2.0782807569095538e-24,4.213523410926194e-05,-3.1065605742379505e-15,6.005692104610928e-12,0.018165176824357344,0.001470551484091827,9.037212718300449e-05,99.98020798521708,-2.4320633797591134e-10,-7.115946643291858e-15,2.0777526013188246e-06,50.0,1.5587450510050528e-13,-7.483324731719975e-11,0.0,100.0,2.2535652837810796e-16,7.2046672729318055e-34,0.0,0.0,0.0,0.0,0.0,6.695947551727967e-16,0.0
2300,4.945722346846981,5.082678943646727,95.02909259474029,9.994295785238139,10.000000000490985,9.261065371158402e-17,200.0,3.7407112145172365e-20,3.2209798536613664e-16,0.0,1.0473219863645388e-09,8.384356498342997e-15,35.5411041361177,91.06202576153467,63.686460416724046,8.700626232764693,499.99999764297377,3927.7118741648774,200.0,200.0,200.0,0.035939255155248435,0.001294527346115633,2.1712721331887428e-05,2.1720401367208763e-06,-4.868986588943957e-07,0.0001734932052614428,2.8036401758951273e-06,1.2184995393590665e-07,4.896218816739494e-09,-4.257642604736377e-21,4.883729631616324e-22,-2.050731945859051e-23,-1.3489068417248589e-24,6.813262972893755e-10,-2.426813407738097e-13,1.6563837618404262e-28,499.98821504275395,0.01173216356611879,1.1850550638241035e-23,4.393963230346767e-05,-2.9613810099577473e-15,5.567147598662397e-12,0.019573511058527532,0.0016321308257558694,0.00011115751673517495,99.97911529817982,-2.454101817709356e-10,-9.403538157600394e-15,2.2413967620119162e-06,50.0,2.2150491177366163e-13,-7.95197447163608e-11,0.0,100.0,2.5636653200848083e-16,4.784184833119353e-34,0.0,0.0,0.0,0.0,0.0,8.91061954705908e-16,0.0
2400,4.944829456762461,5.091549408676838,95.02670288376622,9.994215712344149,10.000000000558408,1.1499222752491192e-16,200.0,5.536202469438082e-20,2.753864173028328e-16,0.0,1.0572497278512967e-09,7.702972682596003e-15,33.505244179380206,90.37107271412101,65.98247611854406,9.427339601563695,499.99999757608833,3923.866246473968,200.0,200.0,200.0,0.039720426068335146,0.0012364948967811997,-3.218026573217216e-05,2.7623254366687157e-08,-8.165097288943662e-07,0.00017509672385334588,4.914117982075648e-06,7.1648550607326876e-09,7.237478017303092e-10,4.733193427299188e-21,9.839548257147665e-22,-2.823305822703487e-23,-4.427708086597139e-25,-9.215339041155094e-10,2.4421937944592243e-12,-4.1195107048449275e-28,499.9882735226546,0.011786559970192215,1.6266446306489775e-23,4.375713750063806e-05,-4.1209373555905144e-15,6.2586685631189e-12,0.019529701394077923,0.0017191619739696732,0.00010819812033546206,99.97876564893278,-2.5778102080780335e-10,-1.0692782273482727e-14,2.4256617974939957e-06,50.0,2.4952038492223516e-13,-9.367454790773415e-11,0.0,100.0,2.4037597772537426e-16,1.927264326352177e-33,0.0,0.0,0.0,0.0,0.0,6.081237518869806e-16,0.0
2500,4.942080257630202,5.094629963417138,95.02335377765658,9.9937173003626,10.00000000057116,1.2663137869647926e-16,200.0,3.677724149238398e-20,6.299674058824037e-16,0.0,1.1217241379947264e-09,9.244104877825113e-15,33.404924724050865,90.29827843877672,66.01796142643833,9.779207490721188,499.9999973809823,3923.912368511572,200.0,200.0,200.0,0.039945658952641926,0.0014471497695888963,1.226778574537699e-05,2.4761671096683837e-06,3.8968046372136536e-07,0.00021347313099877644,2.9396142493871856e-06,1.590365326739825e-08,-3.3669009384238194e-09,4.256480514025497e-21,-8.996534772989219e-22,3.597992579305022e-23,1.749412904004411e-25,3.086018363735325e-09,2.141779464862904e-12,-5.217923284577852e-28,499.98753276674944,0.012293441419664557,2.8769961881057085e-23,4.571286931443211e-05,-4.592618131671425e-15,9.093883355173579e-12,0.0207607659575411,0.001797602974904066,0.000123758163619246,99.97766168089692,-3.025749443055625e-10,-1.1907216838916333e-14,2.6679920784335504e-06,50.0,2.3725062252379503e-13,-1.0248408446543583e-10,0.0,100.0,2.568093451035276e-16,6.9663641735563686e-34,0.0,0.0,0.0,0.0,0.0,1.2400046343568482e-15,0.0
2600,4.9417410838994105,5.097945954330574,95.02206535972877,9.99346200211841,10.000000000634476,1.5388004115848106e-16,200.0,5.366570894553739e-20,7.703247268718507e-16,0.0,1.2756554259645676e-09,1.0049045354369389e-14,31.975529826712418,89.9111346784973,66.93787419462038,10.20026463319425,499.99999708762977,3920.6174827499476,200.0,200.0,200.0,0.047204309565121005,0.0019357074617845202,0.00016965178038113644,-3.6070307311608983e-06,3.368767282873387e-06,0.00023960808265929687,3.93820955237408e-06,1.1877166432005443e-07,6.548457062027068e-09,2.829721256903179e-20,-7.793246147760367e-22,1.1309033863264783e-23,-1.971208299822904e-25,-1.3564779922737137e-10,-1.4151760342411028e-12,-1.4731418164286035e-28,499.9867578290439,0.013432886629912518,3.44097648472829e-23,4.872146069717803e-05,-4.760493420384062e-15,9.231902156369466e-12,0.02081098620457032,0.0018863321891282845,0.000141980292929172,99.9764710173226,-3.295972598520856e-10,-1.510277572134137e-14,2.8504619948928338e-06,50.0,2.7105469833273415e-13,-1.1695960282003824e-10,0.0,100.0,3.643634897782474e-16,3.241170243863943e-34,0.0,0.0,0.0,0.0,0.0,1.3326088946427533e-15,0.0
2700,4.937101181314874,5.099489075233021,95.02097887184257,9.993226302798782,10.000000000666823,1.4753984648810367e-16,200.0,6.882351495392045e-20,6.354470069762153e-16,0.0,1.3090110935770757e-09,1.317307829417284e-14,31.581503218529846,88.51602602354038,69.09112327409476,10.738998954483367,499.99999709322833,3920.372339526864,200.0,200.0,200.0,0.05169393199545094,0.0024776155145421926,6.402193348850461e-05,-2.4705928551646638e-06,2.605181729844956e-06,0.00026084630330759005,5.05543619244495e-06,1.665067342404447e-07,5.99370245328612e-09,1.6750815666196175e-20,-7.1726791952839985e-22,-3.738142314455424e-23,1.720366071263675e-24,1.930841818207726e-09,-2.7154840142223406e-12,-9.63650640094808e-29,499.98608772644303,0.013275552736052146,3.009246619693405e-23,5.162765125154619e-05,-5.336677311034081e-15,1.0339805782346172e-11,0.022173890186662125,0.001951969426136075,0.00014577720611960992,99.97638186232702,-3.4846842243142636e-10,-1.544600732108161e-14,3.154231599450988e-06,50.0,2.865598829091667e-13,-1.268355660619195e-10,0.0,100.0,3.521235648178451e-16,3.1494106229417806e-34,0.0,0.0,0.0,0.0,0.0,1.5503782930392551e-15,0.0
2800,4.935520592574875,5.102644513346454,95.01841508562035,9.9930545621728,10.000000000717417,2.0917286426299256e-16,200.0,1.0650158171159452e-19,1.024045090689726e-15,0.0,1.4756843678246989e-09,1.2726016119778448e-14,30.812412009354652,88.56312962028669,70.36151255177354,12.00015638317085,499.9999969022035,3917.5725130127657,200.0,200.0,200.0,0.055731943229777925,0.004011134331305251,6.320619055085753e-05,7.34196651585765e-06,-1.1496700378835196e-06,0.0002789605907200529,9.41718405160763e-06,1.9106723048246344e-07,3.941607280794694e-09,2.0078211762480273e-20,1.0539183418460965e-21,-1.4093415680537485e-23,-7.284100700899072e-25,1.0914240156959024e-09,3.3788803684938525e-12,-2.2924925106704464e-28,499.9857524667167,0.014230751874818494,3.2989966433776104e-23,5.376383976199975e-05,-5.81282876718554e-15,1.2302122906333463e-11,0.022368513666264075,0.002090051562426906,0.00016802403730110108,99.9758994860324,-3.62764571251383e-10,-1.796257861697793e-14,3.3436116596813077e-06,50.0,3.386151078595543e-13,-1.3162421019016995e-10,0.0,100.0,4.998902183578048e-16,1.9141545968253805e-33,0.0,0.0,0.0,0.0,0.0,1.4449458281054124e-15,0.0
2900,4.932363880331601,5.108809003489745,95.01511687389355,9.99273661891704,10.000000000770322,2.16905279885907e-16,200.0,1.1372942430040262e-19,1.177631995110506e-15,0.0,1.5193876032033085e-09,1.5931361344673662e-14,28.45276774142835,87.898607031719,71.67728885380643,12.39264748520537,499.9999965759566,3915.623600571166,200.0,200.0,200.0,0.05834951442438625,0.003736426088934046,0.0001227999324207113,1.8187646215635515e-06,4.540103135353414e-06,0.00030098802658892786,1.0124946121703741e-05,8.051584787043654e-08,5.290397548505865e-09,3.319431753451973e-20,9.25621259652313e-22,-2.2757290296431082e-23,1.9570299142202314e-24,-5.22103256048724e-10,1.200740067356831e-12,3.126976398814571e-30,499.9853550729221,0.014688808930512972,5.731460212507627e-23,5.350600420756129e-05,-6.55478482397875e-15,1.3832224396553129e-11,0.023483400081601387,0.002214724902891812,0.00017300715902711304,99.97486147667564,-4.0112639838277797e-10,-1.901152458767949e-14,3.522030287954124e-06,50.0,3.6158659613079385e-13,-1.4402062138421219e-10,0.0,100.0,5.26069063475961e-16,2.700047024880407e-33,0.0,0.0,0.0,0.0,0.0,1.6610717317024727e-15,0.0
3000,4.929699094654607,5.108970446726311,95.01140979508207,9.992558159693813,10.00000000085147,2.534262774812357e-16,200.0,1.2142748916052393e-19,1.2673872726142974e-15,0.0,1.7111413715349704e-09,1.5987579154344893e-14,27.867536173426576,87.45819930459483,71.50374891948763,13.240699703418484,499.9999962425899,3915.7906985851623,200.0,200.0,200.0,0.06576377643875152,0.004552506079593419,0.0002533993912658148,8.68110720295747e-06,1.0078236644595064e-05,0.0003343063272668593,1.2806876655821526e-05,1.4540203762223683e-07,2.5627731604213578e-09,3.3101559743323327e-20,-2.1008074218259048e-22,-5.577775826033932e-24,-1.40438045539672e-24,9.291354747348207e-10,2.5543789388756034e-12,-2.523846091148108e-29,499.9845685740533,0.015038695772824342,7.678933126385524e-23,5.632544719066799e-05,-7.79058059204354e-15,1.53973861839324e-11,0.02352528236917794,0.002374132708613018,0.00018615523151630712,99.97362927161181,-4.310308286757167e-10,-2.102517961001595e-14,3.5609175476352877e-06,50.0,4.560028426105023e-13,-1.597989235418899e-10,0.0,100.0,6.196570776199703e-16,4.242321982645866e-34,0.0,0.0,0.0,0.0,0.0,2.342196921021336e-15,0.0
3100,4.929396795444187,5.1132523831646415,95.00890315306863,9.99233788785439,10.000000000926908,2.629673809197391e-16,200.0,1.2612044596530115e-19,1.3887432651025982e-15,0.0,1.7554948256895698e-09,1.758313265648302e-14,28.28374973896747,86.35228992336407,73.32559516491341,13.32454740035,499.9999961051076,3914.8846036621985,200.0,200.0,200.0,0.07251206185443795,0.005633105726698406,0.00028878869068185784,1.3152551095885433e-05,2.7627107105446667e-06,0.0003663194602566374,1.4378376337509614e-05,2.577981387256516e-07,6.320085823165336e-09,4.2225850655620893e-20,5.071931013524206e-22,3.713517151179295e-23,7.233895070362321e-25,-1.1828711954887741e-09,-1.4348019745430886e-12,4.870778033398961e-28,499.98439186977026,0.01564730498921921,7.144594339459299e-23,5.8180118881109704e-05,-7.944222597571412e-15,1.6147516915844737e-11,0.024224371704448817,0.002447818926991936,0.00020044794424355853,99.97316254003479,-4.5426037107895137e-10,-2.4642643555562314e-14,3.960855898504639e-06,50.0,4.891173759596876e-13,-1.6850342156282138e-10,0.0,100.0,6.643188725607625e-16,3.831418576562304e-33,0.0,0.0,0.0,0.0,0.0,2.399466716389399e-15,0.0
3200,4.924450407284653,5.118668524355807,95.00306245973694,9.992025296961678,10.000000000963665,3.524752336988271e-16,200.0,1.7452572735014322e-19,1.7403721741499877e-15,0.0,1.8590293563273493e-09,1.930935964132343e-14,26.0767608800136,86.14629581379526,73.58192186861493,14.227110718965271,499.9999959376536,3913.8087843283292,200.0,200.0,200.0,0.07468784488546226,0.006025395986554875,0.0004627759202859126,1.5504088239048012e-05,1.072398997178264e-05,0.0003940805994494756,1.6499090176586744e-05,3.858786579789585e-07,7.641561564663e-09,5.128208607298889e-20,1.1875631055687953e-21,-9.259176790466962e-24,-6.171324125323454e-25,4.663316820078344e-09,1.7407854238234366e-12,-1.3221217349065687e-28,499.9841433461989,0.015910298336024125,9.360790704782667e-23,5.963713721267211e-05,-9.060806498593664e-15,1.808214495193967e-11,0.024623911936694432,0.0025971132135739036,0.00021417147298839807,99.97182695973139,-4.883075198659537e-10,-2.5896079226227165e-14,4.240056398539763e-06,50.0,5.102550334309258e-13,-1.756975172147226e-10,0.0,100.0,8.202258479001665e-16,3.416795796583319e-33,0.0,0.0,0.0,0.0,0.0,2.9705995817982836e-15,0.0
3300,4.92517324606828,5.124151295707713,95.00040012014419,9.991958883402136,10.000000001011646,3.571035228853108e-16,200.0,1.9429912120860065e-19,1.7262852116154094e-15,0.0,2.0356511497677124e-09,2.3312917371248767e-14,26.96556307996694,84.93221505278756,75.04248723905141,14.886860560533776,499.99999554355355,3909.8626730244505,200.0,200.0,200.0,0.08087601809824946,0.007517755571927356,0.000583170238848454,8.002168892565012e-06,1.2880588040854104e-05,0.00041723163786297257,1.955748917640906e-05,4.773561709206149e-07,5.348256542738886e-09,7.470294582813076e-20,1.293137911050619e-21,3.731060581303142e-23,-9.027532155876031e-26,-4.7433509047196536e-11,4.901125167702071e-12,-2.708757588491825e-28,499.9835243601666,0.01637293390742941,1.134583201406009e-22,6.12449300455795e-05,-1.0375559886347421e-14,1.9598875248214774e-11,0.02606713369994247,0.0026926986548684506,0.0002343852268957393,99.97177682167356,-4.957875895706369e-10,-2.93958207877886e-14,4.275746410841243e-06,50.0,5.865534081938228e-13,-1.872519298242813e-10,0.0,100.0,9.907503460285446e-16,4.0853095036792526e-33,0.0,0.0,0.0,0.0,0.0,3.2564760278541042e-15,0.0
3400,4.920438676516931,5.126534083452371,94.99579897546985,9.991678337947722,10.00000000110916,4.220977969445393e-16,200.0,2.057271926400697e-19,2.0556330892903156e-15,0.0,2.1100586272458074e-09,2.4204473208932376e-14,25.0038587294869,84.19189897258302,75.17811236084353,15.586903025166956,499.9999954768855,3909.037044238135,200.0,200.0,200.0,0.09126159487263501,0.0089760339230515,0.0006344990398102001,2.2564315965338155e-05,1.6199401766045422e-05,0.000453896671141041,1.9174265022403193e-05,7.644363322511768e-07,9.536805434555035e-09,1.2228254709620224e-19,2.3950757086164974e-21,1.3531621830849998e-23,2.2257710297363436e-24,1.0127239147717833e-09,4.057943938711083e-12,7.111247973431436e-28,499.9826206938709,0.016908503480227793,1.353744717467048e-22,6.377762404588824e-05,-1.1348762771931006e-14,2.215261034970191e-11,0.026359253780497235,0.002715000453700909,0.0002561555565630061,99.9706333647411,-5.334699266906393e-10,-2.963595635090397e-14,4.5481136033946395e-06,50.0,6.266461696377944e-13,-2.070570356846049e-10,0.0,100.0,1.1318366783434862e-15,5.5606584254403944e-33,0.0,0.0,0.0,0.0,0.0,3.3898708208074372e-15,0.0
3500,4.91850582346056,5.131995748743423,94.99267199530773,9.991502471614085,10.000000001127235,4.441641399816061e-16,200.0,2.738362431692934e-19,2.4433405481309064e-15,0.0,2.2939910974535334e-09,2.7712339872869162e-14,24.221164017049773,83.81707741781999,74.7653729171668,15.874876090676553,499.99999515474644,3909.4427664662567,200.0,200.0,200.0,0.0967164791711893,0.00965563668360504,0.000715950022358411,2.4151193733354052e-05,1.9759965423633054e-05,0.0004748076126462415,2.398134031911386e-05,7.742201492883318e-07,2.126761437870246e-08,1.4381215940867783e-19,3.5060997947894135e-21,9.00694764431349e-23,9.610840105600345e-25,3.06684253433849e-09,9.80351257780044e-12,2.664108093594703e-28,499.9821845131204,0.018012559869413972,1.4141426803856186e-22,6.518665413938445e-05,-1.1590562203271263e-14,2.4077091723923644e-11,0.026774843809558788,0.002919283704278348,0.00027292819752822584,99.97019932540465,-5.662892345135941e-10,-3.3204212047691235e-14,4.926141145475898e-06,50.0,6.617260635008074e-13,-2.2070338822784185e-10,0.0,100.0,1.1594953219640134e-15,7.030180270079338e-33,0.0,0.0,0.0,0.0,0.0,4.17975806763765e-15,0.0
3600,4.915984765537125,5.133803312292893,94.98736023878973,9.991157255378951,10.000000001241174,5.423024204247568e-16,200.0,2.91075520365404e-19,2.707578145180297e-15,0.0,2.3576259979996273e-09,2.8061972398338827e-14,24.86896847137196,83.52236793436857,76.30751071506234,16.55233800751559,499.99999480320474,3905.8236013584446,200.0,200.0,200.0,0.10056425240048127,0.011219311350206575,0.0009245112392592575,3.2878403888937065e-05,2.1087501378180276e-05,0.0005083404861020051,2.6444207865679143e-05,1.045931116914446e-06,3.1431656441164256e-08,1.590165682897034e-19,3.3950459239733945e-21,6.76393235259457e-23,3.1255524906687252e-24,1.1522505687322861e-08,8.757008555468928e-12,2.0975471917994403e-28,499.98164831146465,0.018013088522200557,1.7446646395071633e-22,6.763742341831659e-05,-1.3480509941777742e-14,2.6713928677912908e-11,0.02800202833482361,0.0029488572244230128,0.0002817437090269598,99.96961785566624,-6.183629150376968e-10,-3.689033490282243e-14,5.150177833278037e-06,50.0,7.278766245754785e-13,-2.281012557448127e-10,0.0,100.0,1.3389690252294338e-15,7.950871164316335e-33,0.0,0.0,0.0,0.0,0.0,4.475726652303873e-15,0.0
3700,4.912987005277388,5.136759515862111,94.97972575086163,9.991072025524927,10.000000001258686,5.922479406644246e-16,200.0,3.4867701862130335e-19,3.2757987538774615e-15,0.0,2.4975892467620685e-09,3.1069487869708544e-14,23.61137083536356,82.50005377716914,76.91251466150922,17.6173607298258,499.99999468317645,3905.3333585992286,200.0,200.0,200.0,0.10492126565268725,0.012786525950279272,0.0010981528361706553,4.195274909422665e-05,3.488056237740667e-05,0.0005397135430910903,3.224109638243038e-05,1.1396469163692246e-06,3.954465742664631e-08,1.8927661109452043e-19,5.131241453083525e-21,1.367368764533105e-22,4.087968718425887e-24,1.4013728255634383e-08,1.5170158037873965e-11,1.8927115977682193e-28,499.98152058802185,0.018330983854159332,2.268312637086725e-22,6.901396979626911e-05,-1.4519074975963178e-14,2.804935998499102e-11,0.028685418763012654,0.003124065927037945,0.00030604984254188817,99.96881861171148,-6.423133614545906e-10,-4.1022643300010526e-14,5.369594386751208e-06,50.0,7.830639289581942e-13,-2.4967764878683503e-10,0.0,100.0,1.5950651757839183e-15,1.0260663337697733e-32,0.0,0.0,0.0,0.0,0.0,5.042893924201316e-15,0.0
3800,4.910839917003478,5.139826749043969,94.97683501045135,9.99058897687259,10.000000001346493,6.48618540488494e-16,200.0,3.779048248101697e-19,3.560091075634764e-15,0.0,2.710262442852599e-09,3.5156185400565327e-14,23.21153567317042,82.09823026897267,76.32434070240804,18.28752319091383,499.99999428907597,3904.609510764446,200.0,200.0,200.0,0.11238247901455907,0.014816572967242793,0.0014053591641938307,4.8674814839748235e-05,4.7973069546028336e-05,0.0005956049537434895,3.460965167084756e-05,1.545286741591107e-06,4.517212857028046e-08,2.1143196998688583e-19,8.223522069804472e-21,1.8427750985583247e-22,5.2058909109425996e-24,1.3117497017198497e-08,1.69209273099905e-11,1.0704572138891567e-27,499.98057282165445,0.019516772456093043,2.5495587457786396e-22,7.169731710001634e-05,-1.618624991801751e-14,3.04355268710478e-11,0.028346461958119754,0.003177284200155472,0.0003147895857657334,99.96769154447786,-6.869169565011795e-10,-4.298144751193662e-14,5.72192072718629e-06,50.0,8.438841260712688e-13,-2.690787890719283e-10,0.0,100.0,1.736054392570571e-15,1.5705149900178475e-32,0.0,0.0,0.0,0.0,0.0,5.645193364703835e-15,0.0
3900,4.910348534251855,5.141691400710799,94.97027552852109,9.990565654439093,10.00000000141165,7.158787045903406e-16,200.0,4.349811537382885e-19,4.1217572082593814e-15,0.0,2.8998398361247845e-09,3.6400724999794975e-14,21.68907817768705,81.15959760726179,78.94440967108564,18.391861378745443,499.9999940548654,3903.8302953718785,200.0,200.0,200.0,0.12251116153545832,0.016569847240890587,0.0016673710511388988,6.003046261369482e-05,6.381657172181709e-05,0.0006229303332680249,4.16086582215347e-05,1.6970284836214252e-06,5.7169832609589185e-08,2.919252892768518e-19,8.650342030674192e-21,2.1711656341288323e-22,5.1415321889087554e-24,2.3151949906163743e-08,2.3392899844007453e-11,1.2760335003339184e-27,499.98041813959816,0.019559671404592943,2.9170383323141116e-22,7.304918247116396e-05,-1.7166736051285013e-14,3.389786202642343e-11,0.02967971728343256,0.003385991108408964,0.00032544230567290214,99.96692450064111,-7.077357703740242e-10,-4.6378102055440906e-14,5.981438559348456e-06,50.0,9.179795918597633e-13,-2.8425117880529524e-10,0.0,100.0,1.9498720142620643e-15,1.7345262294605617e-32,0.0,0.0,0.0,0.0,0.0,6.124451379017127e-15,0.0
4000,4.908060984962198,5.148913766064139,94.96455789140683,9.99033176547258,10.000000001492285,8.055346244260349e-16,200.0,4.751680052116021e-19,4.820392604364389e-15,0.0,2.93881935302291e-09,4.0321319048990573e-14,21.196720487168882,80.50152988653927,79.36849580679342,19.395674931740846,499.9999936354112,3901.628235150962,200.0,200.0,200.0,0.12515185703732387,0.018249798216073067,0.0018761826506663352,7.444683528586927e-05,7.537365758490375e-05,0.0006560564698713426,4.523943448821538e-05,2.0032435081970398e-06,7.825406895170723e-08,3.305181869810419e-19,1.1667932954346424e-20,3.48332727461812e-22,9.578433291132038e-24,2.4821537479469836e-08,3.003570819619707e-11,2.216837156562332e-27,499.98010346017713,0.020345210004429834,3.4550770070254197e-22,7.483220148874426e-05,-1.818066693879792e-14,3.715492375006813e-11,0.030068085949227538,0.003414290257782328,0.00035577708290951085,99.96606974397302,-7.476870814511409e-10,-4.909507718481587e-14,6.23611043740655e-06,50.0,9.83222992047179e-13,-3.011714415501856e-10,0.0,100.0,2.0934037421308093e-15,2.0853308453712698e-32,0.0,0.0,0.0,0.0,0.0,7.304468541169432e-15,0.0
4100,4.906390972315294,5.152495522294115,94.95828848168827,9.989916027822673,10.000000001554262,8.861110989520085e-16,200.0,5.525061785828752e-19,5.133142645182773e-15,0.0,3.095228377130236e-09,4.320218848683713e-14,21.682060018151734,80.11290489485555,79.14842204133738,20.050926157519203,499.9999934684754,3900.5432826750825,200.0,200.0,200.0,0.13538675661817604,0.02056115555843725,0.002337329452376219,9.17830603055103e-05,9.75159928908597e-05,0.0006905345169271603,4.97305838567797e-05,2.481970819055015e-06,1.0211037353094543e-07,3.9078534137984185e-19,1.4253729056335517e-20,4.167627150950864e-22,1.2714590282217671e-23,3.6554889846184855e-08,3.559022315167751e-11,3.2078544165564664e-27,499.97948471203523,0.02103940375098461,4.012320994584213e-22,7.739012022660171e-05,-2.032875129799897e-14,4.037723224085525e-11,0.030281486002434493,0.0035130897851716426,0.0003656681316550596,99.96542660843132,-7.812516809959902e-10,-5.319099391796736e-14,6.421848570857879e-06,50.0,1.1055862980838412e-12,-3.1001850946537803e-10,0.0,100.0,2.371883952726921e-15,2.654833791879904e-32,0.0,0.0,0.0,0.0,0.0,7.85864182961136e-15,0.0
4200,4.903580662169446,5.154508444331539,94.95033061056616,9.989612486512062,10.000000001616815,9.729018996820791e-16,200.0,6.057851125581795e-19,5.7146625118331305e-15,0.0,3.3343744367152474e-09,4.5688184316231155e-14,20.260841339493236,79.4541416950217,80.25346953738033,20.050616037754427,499.99999328195554,3899.6000273673462,200.0,200.0,200.0,0.1424464850989404,0.023187643799221766,0.002594679281992689,0.00012146132024995836,0.00012935224647288925,0.0007264158372036541,5.7443821811375447e-05,3.0981163899578245e-06,1.200876886407934e-07,4.598917780017898e-19,1.9619809465867616e-20,6.1837568566311905e-22,1.8549307012828592e-23,4.991539062604558e-08,4.709024367497506e-11,4.672206208069009e-27,499.97896917986054,0.021207097628917086,4.374036067776662e-22,7.824830606384941e-05,-2.193641143348886e-14,4.311039640229672e-11,0.030570626459079348,0.003640764871663745,0.00039002516717514776,99.96461926579671,-8.028408758450887e-10,-5.753158281039647e-14,6.885986655749502e-06,50.0,1.1348958224050815e-12,-3.2855247537505055e-10,0.0,100.0,2.586749255660972e-15,3.5048234911134943e-32,0.0,0.0,0.0,0.0,0.0,8.546084608413688e-15,0.0
4300,4.900687135127704,5.1590370259565415,94.94496080745897,9.989351237218177,10.000000001713214,1.0900124455320728e-15,200.0,6.73479502278445e-19,6.709947302246701e-15,0.0,3.4168496434302426e-09,4.921978864632665e-14,20.1575147405257,79.24173722808298,79.17888993112551,20.990307650277398,499.9999927817399,3898.366974950065,200.0,200.0,200.0,0.14944312922257758,0.026134467065988418,0.0030121276196009654,0.0001476118574904853,0.00015585122174447587,0.0007821032725265005,6.32282143298155e-05,3.436730772134609e-06,1.553168810524601e-07,5.4213332308115965e-19,2.2512432290267133e-20,7.509907598764281e-22,2.4521230513736626e-23,6.250596006717974e-08,5.852536993990104e-11,6.020851866961209e-27,499.9785225569892,0.02189784046780881,4.986106039217561e-22,8.144727865469048e-05,-2.341719066306401e-14,4.621655851365067e-11,0.03133088456591936,0.0038074265567389597,0.00040853906291583804,99.96443239290205,-8.393486050068326e-10,-6.257529115753742e-14,7.15030465412772e-06,50.0,1.225965170683019e-12,-3.4999330716875004e-10,0.0,100.0,2.9050108921464894e-15,4.074483880219962e-32,0.0,0.0,0.0,0.0,0.0,9.41834187303528e-15,0.0
