miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,IR,ROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,AbetaDimer,AbetaPlaque_GliaA,GliaI,GliaM1,GliaM2,GliaA,antiAb,Abeta_antiAb,AbetaDimer_antiAb,degAbetaGlia,disaggPlaque1,disaggPlaque2
1000,4.976415399638896,5.039107757756087,95.02271633658823,9.997549639610156,10.000000000069452,1.3658180286471718e-17,200.0,1.2777251355655415e-20,-7.105726396427235e-17,0.0,1.8745844464067635e-10,1.5796859783153179e-15,59.558361313692615,97.57588406146539,39.16762376120722,1.7481403486206177,499.99999959275976,3957.8628200921494,200.0,200.0,200.0,0.00201839780994244,-0.00034111398997111185,5.742075981352377e-05,4.359016417910419e-06,6.338444172207795e-06,6.725469576452757e-06,5.893497266693796e-07,7.723836194419462e-09,6.188018426446141e-09,2.035729044512208e-21,-1.1919569354675054e-22,7.775983542419689e-24,1.8641271662713666e-25,1.7184361096165868e-09,-1.9341903304694043e-12,-4.759327539225005e-28,499.99498602819534,0.005260570697712947,-1.523302601904147e-23,1.8515360291978264e-05,-6.419847411353477e-16,-3.891401556085218e-14,0.00943324553462216,0.00043205716501007636,1.3486484378386878e-05,99.99066545808563,-4.969964369720216e-11,-1.4490826202443262e-15,3.327773290641862e-07,50.0,-9.485488827326212e-15,-1.940460461553e-11,0.0,100.0,-1.7818320791634096e-17,1.3123979706311753e-33,0.0,0.0,0.0,0.0,0.0,2.4296307030711536e-17,0.0
1100,4.976100532544342,5.039231645740024,95.02391315279623,9.99710705367264,10.000000000112804,-3.33531255610053e-18,200.0,-4.316473454982404e-21,-1.2241819440448082e-16,0.0,2.0355936012194184e-10,1.8527685349758973e-15,57.652897247556915,97.72243499553974,42.00110506025496,2.50617086007577,499.9999994371539,3954.613363008709,200.0,200.0,200.0,0.003913911049303878,0.0005516928882971597,-1.595866531819629e-05,6.624981894598632e-07,-5.316347729870021e-06,5.898758379263827e-06,-5.55922034584036e-07,4.877305238289143e-08,3.0208771200101247e-09,1.6964868027619278e-20,7.539647187856134e-22,-2.3858016803850696e-23,-1.5318554892790062e-24,6.713604312039372e-10,-1.9790493721285896e-14,3.6079128945430762e-28,499.9943120140434,0.005285121123550104,-5.040996587095881e-24,1.983962168549731e-05,-6.020646111369881e-16,-3.7966252348034367e-13,0.010357360526383835,0.0004706255036355335,2.0885515069428217e-05,99.98963323931537,-5.8116293035219187e-11,-1.4042822122902076e-15,4.2293270421980257e-07,50.0,3.321928781367546e-17,-1.1047160822426284e-11,0.0,100.0,8.333447791856413e-17,1.3428369336372672e-33,0.0,0.0,0.0,0.0,0.0,-9.042700692888036e-17,0.0
1200,4.974124695655414,5.043950214943617,95.02643963842635,9.996853123918806,10.000000000106407,7.151860677312182e-18,200.0,-1.3235239713687828e-20,-8.887510145065325e-17,0.0,2.426692769152111e-10,4.49517206884698e-16,56.008005758957324,97.14195348090013,45.32906106148373,2.7708725355893797,499.9999994405685,3952.1295453891157,200.0,200.0,200.0,0.006236379230908822,4.856384068381042e-05,7.909492803443467e-05,1.3603839186886135e-06,3.406503607562972e-07,3.2543172769851326e-05,1.354436591483714e-06,-6.858596186759138e-08,2.1692031088308343e-09,1.309603123981095e-21,3.8141781028036934e-22,-8.814099998969361e-24,8.2350577011592765e-25,-8.598411455368953e-10,-1.0376918739614108e-12,1.9590127308474599e-28,499.99417054317894,0.006360023377981654,-1.5172761489199056e-23,2.2984068187654764e-05,-3.6149678948057734e-16,1.1263971707592957e-12,0.011050042454466542,0.0005050150912736984,2.0945394862968166e-05,99.98880139224231,-7.045860495689723e-11,-1.3870298290644926e-15,5.369439528729459e-07,50.0,1.4947335535296116e-14,-1.970615274562948e-11,0.0,100.0,-4.543486234403345e-17,-4.173852932727748e-34,0.0,0.0,0.0,0.0,0.0,2.2402327546850276e-16,0.0
1300,4.969913292560283,5.047952447840693,95.02938496549814,9.996949653276975,10.000000000136511,-5.984452275347655e-18,200.0,1.1236138571962823e-20,6.189153045298484e-17,0.0,3.1239999976771427e-10,2.4002987859000325e-15,52.661890240410614,96.52883980169203,48.1878365150173,3.650861723506114,499.999999161342,3950.578320017938,200.0,200.0,200.0,0.009946099804157633,-5.0660674652757406e-05,-7.396368484409263e-05,5.274060427142403e-06,-2.561895114629429e-06,3.957679331694833e-05,-2.9735966964064043e-07,-4.84146575497537e-08,-2.61034835627366e-09,1.7941782757300767e-20,-3.396358607337483e-22,-4.688298428652225e-23,5.381587938384921e-25,-2.840996780744813e-09,-2.718574580838065e-12,5.029761875588818e-28,499.99318410095333,0.0067560019612937635,-1.4404103406905993e-23,2.4295004932767848e-05,-2.2868336141063075e-16,2.6963524152164756e-13,0.011492376653206631,0.0006821810679042746,1.7262968731610098e-05,99.98767963722905,-7.472583578434935e-11,-5.4533811725085805e-16,8.397070560850326e-07,50.0,3.779025736037313e-14,-2.9980814172503735e-11,0.0,100.0,3.8971142202296577e-17,9.736508492484448e-34,0.0,0.0,0.0,0.0,0.0,-3.256018457332569e-17,0.0
1400,4.967188125358052,5.054632374064975,95.03164737527199,9.996456058276324,10.000000000179245,-1.1907593674965796e-17,200.0,8.542128084148592e-21,-1.3388977401816935e-16,0.0,4.3512042208157453e-10,1.6854277702570922e-15,50.10588531779251,95.81358212593885,49.236295197452634,4.006151660542759,499.99999917035433,3945.9595109533984,200.0,200.0,200.0,0.009768579041725485,1.4362999324181642e-05,7.940531354003797e-05,8.322863873614329e-08,-5.453777210513674e-06,5.001848176454478e-05,-1.773292350834991e-07,1.069219488907263e-08,-3.868104705954517e-09,-2.390004957238692e-21,-3.2956336300825845e-22,2.6386198892658054e-23,-7.2589282602564845e-25,1.7752959384941135e-09,1.1471293926441403e-12,-2.825962427080046e-28,499.992720954495,0.0068233776508778024,7.395355742724945e-24,2.5170731869738974e-05,-8.997877900826257e-16,1.4734454638226706e-12,0.012559041331407046,0.0007223614731590084,3.412575935467776e-05,99.98689415371199,-9.219868490306226e-11,-1.8868584207198028e-15,9.394578843735743e-07,50.0,2.858138338902322e-14,-2.3678416502451566e-11,0.0,100.0,4.0544015232947735e-17,9.151724313646667e-34,0.0,0.0,0.0,0.0,0.0,2.9000812035798887e-16,0.0
1500,4.9650803618506805,5.057228921234723,95.02885687199833,9.9963780323016,10.00000000023586,1.9878674662207588e-17,200.0,2.0062343888112796e-20,-8.548125061934945e-17,0.0,4.62745143262991e-10,1.020896976924349e-15,49.02653210903128,95.81489006189642,50.38930548313685,4.442028713540521,499.999998916843,3944.8695033669514,200.0,200.0,200.0,0.013639989633749345,-0.0001501234872080126,2.199768940981278e-05,7.379447531521161e-07,4.494039325115202e-06,3.735525181660481e-05,1.1516853031093444e-06,-8.877174527936025e-08,-5.710006805944514e-09,1.5923239282353993e-20,-1.7461927706392097e-22,-3.3162541952918205e-23,-1.1968866157555935e-25,-2.3917940631511114e-09,-3.1836922139411715e-13,4.4780810769583085e-28,499.99216154541756,0.007832201360926765,1.62596585138467e-23,2.866007579430212e-05,-4.867728934269479e-16,1.0098008520877442e-12,0.013696814723243552,0.0007499208767709966,4.376205123995796e-05,99.98544726006234,-1.143743654064522e-10,-1.946561009206098e-15,9.090824698235494e-07,50.0,3.364148884852548e-14,-2.7866968657435245e-11,0.0,100.0,9.281089628741322e-17,-1.5302918960604164e-33,0.0,0.0,0.0,0.0,0.0,-9.820280690012826e-17,0.0
1600,4.962317757069586,5.060274903597411,95.03253583292542,9.995960409849774,10.000000000222368,2.943531005024001e-17,200.0,-6.503192450387872e-21,1.9402448548933932e-16,0.0,4.1107793072583204e-10,2.7757759360676186e-15,45.59193111886674,95.53272800750858,53.307211250349674,4.862185689101767,499.99999891460203,3940.3450754735013,200.0,200.0,200.0,0.015488059142978131,0.0004555525316701718,8.257003268456356e-06,-2.9914572122366062e-06,6.881699861947874e-06,6.899676191501953e-05,1.9544241798363303e-06,-7.226352965754911e-08,4.473269383419658e-09,-3.049321672212984e-21,8.785364125913409e-23,-3.9425882985286813e-23,-8.438683378011733e-25,2.484695423988252e-09,-2.3944334734673283e-12,4.593411916855932e-28,499.9919673764514,0.008027797072884348,1.616374738159209e-23,3.0514145270114097e-05,-1.5472452663445636e-15,3.1707811843481998e-12,0.014009848146153676,0.0008491746179915848,3.665477009604546e-05,99.98533811796919,-1.1897562043070764e-10,-3.916522341641881e-15,1.2167357641834168e-06,50.0,6.4197816992377e-14,-3.3699210873826594e-11,0.0,100.0,-2.5184989767156486e-18,-9.769814125410147e-34,0.0,0.0,0.0,0.0,0.0,6.536137618100164e-17,0.0
1700,4.961373426728205,5.064438299920564,95.0323368368585,9.995867196329751,10.000000000261423,1.8782999638069917e-17,200.0,1.2833551207635909e-20,1.1344468637647708e-16,0.0,5.900165459801995e-10,2.6047197318801868e-15,44.02605471124454,94.56286971111503,54.972786069828366,5.409402316597881,499.9999988418228,3938.503641668181,200.0,200.0,200.0,0.015501569832159034,0.0008941691716630526,-8.026650185021946e-05,-4.293010503763061e-06,-3.6268419519382596e-06,8.422047087566718e-05,7.09888841771247e-08,-1.457534680311668e-08,2.5508293613259205e-09,6.6720800918145705e-21,-9.129623737235466e-22,-1.5673916152756243e-23,-8.189617303876098e-25,-1.4115404908764946e-09,-2.9905458944081815e-13,3.715278881689264e-28,499.99130485715284,0.008387593608949903,-1.0196084088318488e-23,3.044996033695892e-05,-1.4454941263901362e-15,3.0363579539147742e-12,0.014629347041467256,0.0009008996491219652,5.5359444403087385e-05,99.98434738303203,-1.301787267532634e-10,-5.219891496704301e-15,1.1871895412759726e-06,50.0,9.696097561067132e-14,-4.828224840539041e-11,0.0,100.0,1.3037455555617036e-16,4.2240561813377625e-34,0.0,0.0,0.0,0.0,0.0,2.1382822611707173e-16,0.0
1800,4.958860872506107,5.065663545636657,95.03280528530583,9.995450702059175,10.000000000282652,1.6260650297117248e-17,200.0,2.560894399747479e-20,7.228548009912684e-17,0.0,5.906486263249633e-10,2.4909284645618e-15,42.06303490727883,94.34290946383884,58.20907189613069,6.24116813121099,499.99999848703953,3936.427437163352,200.0,200.0,200.0,0.015232658560825259,0.0006697390988310071,5.3519535748901135e-05,4.504490076872145e-06,-2.3636480939773477e-06,9.644183134159643e-05,1.869965043445164e-06,1.0208381780704742e-08,-1.962967584675994e-09,-5.833336229111711e-21,-2.9495410160504305e-22,3.563490315796408e-23,-1.6537375261296866e-24,-4.181186654850897e-10,-2.196976563869951e-12,1.0293825352210027e-28,499.9912628280121,0.009189850994470799,1.58568855829107e-23,3.405370599952987e-05,-1.845880541243082e-15,3.8100510660392176e-12,0.015383662178123352,0.00106899364572241,5.674635291485614e-05,99.9829609951096,-1.3855168566695266e-10,-3.844519999768157e-15,1.3932773313814017e-06,50.0,6.575189183468075e-14,-5.032067836956633e-11,0.0,100.0,5.956644652063187e-17,1.2593490464914835e-33,0.0,0.0,0.0,0.0,0.0,2.6891895560504984e-16,0.0
1900,4.95765723572703,5.0695012175642615,95.0319093967034,9.995247548358147,10.00000000037147,5.038872641979557e-17,200.0,3.0167121840337517e-20,2.904683757301703e-16,0.0,6.953918858436622e-10,3.141120879479175e-15,41.673203865109585,93.72085090339674,57.89969062596852,6.124561305595919,499.9999983173147,3935.2771904785077,200.0,200.0,200.0,0.023167924969249125,0.00023404473923650332,-2.4067333002074688e-05,5.076899340285805e-06,-6.052468671837089e-07,0.0001162265708469139,2.2562345994283786e-07,-8.030276468767503e-09,3.0952038289777525e-09,1.9929133027545153e-20,-6.774691902293807e-22,3.5972239009448975e-23,-4.850854620938794e-25,-1.3993534723100027e-09,3.2302153602823147e-12,2.441990075230056e-28,499.9902614998614,0.009667861653762983,1.1066209938829253e-23,3.4641883869556974e-05,-2.2176676161893e-15,2.442217675698293e-12,0.01613754284168367,0.0010938126194920393,5.778415898736642e-05,99.9831413800459,-1.7116474472106128e-10,-4.181214516191933e-15,1.4339375065625494e-06,50.0,1.0881091369672248e-13,-6.475009938281567e-11,0.0,100.0,3.984858238781686e-17,2.633259608390981e-34,0.0,0.0,0.0,0.0,0.0,4.256162065920983e-16,0.0
2000,4.955472129221734,5.073858442329378,95.02956014197193,9.995176775506456,10.000000000388853,2.535414021416774e-17,200.0,3.105470330444002e-20,3.32735545156102e-16,0.0,7.461831092823368e-10,4.490937851863637e-15,40.6330295733272,92.71806811192336,61.249674686003786,7.370503657523735,499.99999821731325,3933.8648020186906,200.0,200.0,200.0,0.024583224343787288,0.0006454251728302842,-5.733560474940095e-05,-2.0699349342431706e-06,7.081238109782432e-06,0.00010873102563445941,2.49879361569812e-06,-2.9297733038506415e-08,6.173619751830365e-09,1.866439919927769e-20,-7.3932520785287885e-22,8.60870870927119e-24,7.0203108098012475e-25,-2.1607468422691847e-09,4.3565952717917735e-13,5.31307886631238e-28,499.98987585190036,0.010096360528842985,1.1783968439440862e-23,3.644919572066916e-05,-1.9294257464200962e-15,4.1409001361444694e-12,0.016779987491410648,0.0012600220871883897,6.659963684116265e-05,99.98154260881641,-2.0677102902851986e-10,-6.5035882609426114e-15,1.6408045438258606e-06,50.0,1.287791638334468e-13,-7.109933034102277e-11,0.0,100.0,1.9247263635147854e-16,-1.2060260936520133e-33,0.0,0.0,0.0,0.0,0.0,4.0843828273682053e-16,0.0
