miliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
1600,1.6392544856930535,3.241512026563793,1.619872834341185,0.3263250352232638,0.3122521442776764,0.14293218617112075,0.011918592953653877,0.009988739449293975,0.819019636098313
1700,1.7023315783096349,3.5283882785889165,1.7042277598283833,0.3338080501436319,0.32544705049208583,0.14235925833082638,0.011754917029600385,0.009998509590394907,0.8179407968925105
1800,1.8167949495312503,3.468784664416863,1.7425974550113699,0.3532562987736509,0.33051529731991036,0.14318876660413604,0.012346263487500172,0.0099973948733851,0.8006301554431554
1900,1.838970814877738,3.912974676401136,1.865374163855746,0.3931914733414857,0.33334119646204585,0.1441627368940805,0.012871459318910278,0.009991036056931362,0.7965280261765744
2000,1.9996226273932627,4.103450434388282,2.0167279363047173,0.4106284972415156,0.3463548586622374,0.1442066908383129,0.013361971547161306,0.009999274754256316,0.7893834937809533
2100,2.11058821968047,4.188076345038446,2.080664085576593,0.4083437576063012,0.3521382867406471,0.14532494079201727,0.0133924112803118,0.0099955755381419,0.7784653042717954
2200,2.1426378127272416,4.385887975792567,2.1148909674333267,0.44868266018347835,0.3580542855701886,0.1449980197585613,0.013572476666557283,0.009994525206075825,0.769569687109589
2300,2.3597983261900985,4.5056177206299415,2.3349573173716354,0.44443511638807065,0.3599130672790368,0.14643438773346396,0.014600954265282419,0.010004510078893629,0.7670482479222894
2400,2.330384847427378,4.842772005875897,2.3118498061278867,0.4879136632220802,0.3677470163310755,0.14672808206894358,0.014987426799988888,0.010002111104922542,0.7625094617997152
2500,2.5623820648738813,5.113504299401158,2.4541890603150947,0.49455859729170165,0.3736213476732407,0.14706077925108435,0.014798478068849244,0.01000343923643001,0.7565135727168925
2600,2.559264051529806,5.176380055346079,2.614087849547969,0.5286572228577094,0.38231184386006245,0.14854560295234748,0.015461155261618932,0.01001697327591939,0.7451282111423612
2700,2.764699303165307,5.491215921871616,2.6676620311914303,0.5479759403008351,0.3842795470176426,0.148854451235515,0.01625671433545122,0.01001863753136098,0.7366437309566155
2800,2.7481211444228997,5.4710519869121015,2.7111116497971053,0.5679275823380361,0.39006912731292415,0.15044653959574109,0.016753385697074137,0.010020686757207853,0.7333409975204824
2900,2.932477680714477,5.692278238023153,2.9045061388616222,0.5860644131976424,0.4016258950206845,0.15108395197876984,0.017334579775737668,0.010030027369706302,0.7266220706133774
3000,2.9896146347300103,6.081159142200039,2.886448157453189,0.5806753382568758,0.39932847006483585,0.15167892329765958,0.01786335787824518,0.010030933950492876,0.7151579678548182
3100,3.156267897298689,6.267088431198102,3.0691505153646044,0.6209191737717387,0.4106555872426834,0.152359751123351,0.018357977363535352,0.010042038963276403,0.7064854794671315
3200,3.2204908949441684,6.212094878157246,3.0835674161100886,0.6423190218631015,0.41428699147358805,0.15333378721600474,0.0194341536107877,0.010052611049611415,0.7053477100282207
3300,3.3371504293807726,6.627555742409936,3.2960785106394725,0.6577680281769492,0.42285817412048177,0.15522900351825766,0.020090371003443772,0.01006099087668145,0.7005112736469168
3400,3.380358461785392,6.767868494098338,3.301124016711701,0.6688533868101284,0.42041556153355,0.15619849710816247,0.020899480089081535,0.010065284318172215,0.6908368934061027
3500,3.4414604907460045,7.017593783425305,3.3653008518120875,0.6912609952361828,0.4290007237956569,0.15646744096242152,0.021442743972941197,0.01008078851192212,0.6824650541300542
3600,3.662683482726421,7.139989022284119,3.5627937646602494,0.7068114537700533,0.4354390235983312,0.1576465738287124,0.022160987115820305,0.010092793572581894,0.6715459745017163
3700,3.6429737853982993,7.26603415177859,3.5650011337519403,0.7185193399945239,0.43552609520475793,0.15996573169646397,0.022832310461890444,0.010104341701227018,0.66981737616215
3800,3.7732087010098665,7.401334095556949,3.742306771285504,0.7504146158846613,0.44098415800647117,0.16109149967858508,0.02367359362952214,0.010129086474424249,0.6615823282201361
3900,3.8306504346573544,7.774390588901359,3.8113361342804266,0.7554841547351252,0.4427357926631204,0.16177068679142612,0.024411869703139598,0.010138839201148483,0.6608337428083322
4000,3.9136526731821673,7.828286410374148,3.886069637589124,0.7809322166723435,0.4513865422355131,0.1629311889410541,0.02567922783928523,0.010159445999684236,0.650596930515036
4100,4.117941181844161,7.964040272879056,3.955507792934289,0.8136382176672597,0.4575743369622466,0.16493392538420082,0.02646711254374801,0.010184191977298904,0.6442944613008131
4200,4.244844811784228,8.242264838185866,4.0548367818282465,0.8357861609329054,0.45519509091143723,0.16682302355031528,0.027283487634517625,0.01019603760903797,0.6383088490773151
4300,4.274307278312904,8.385578466791276,4.142393145565122,0.8573878087727889,0.4635258313230572,0.16797938211573296,0.02860016487186129,0.010227212220393217,0.6334229114351699
4400,4.450319745447544,8.781165979194709,4.314983702136305,0.8514777469338792,0.46304985814173794,0.16884314835952216,0.02931528217055923,0.010250815427315107,0.6277542538857802
4500,4.480072515009842,8.883209265392455,4.280548664808886,0.892486475796701,0.467855191094228,0.17061392375927786,0.030581330293866955,0.010273192665472903,0.6217114255329433
4600,4.566232748216119,9.018116213504745,4.47121844561358,0.9109153173634436,0.47077909461382134,0.1730390823800488,0.031148495443050934,0.01030954571463727,0.616511454701272
4700,4.607787634773966,9.327418226029428,4.5905236965114256,0.9078796795685892,0.4708681620133234,0.17427367837273733,0.03273567678283841,0.010340602072122035,0.6095732278975801
4800,4.819571142629923,9.338188528049182,4.562876487177266,0.9266306709741847,0.4767891263020701,0.17564847512789758,0.03324816260262178,0.010371846027379221,0.6094661394588475
4900,4.912734324926822,9.655189335737452,4.732225423579583,0.9446300456392617,0.47819047352847666,0.17739975247360312,0.0345119294138761,0.010422094141573909,0.5958901867614973
5000,5.0172483823346194,9.807936996241347,4.792868143396788,0.9654156862369754,0.4846377967777838,0.17915755828459598,0.03584183978958011,0.010463741034051876,0.5976778920782931
