miliseconds,PP,NP,STAB,UPS,EP1,EP2,ED,LP,BAS
2600,2.5636572172109338,5.29808265918085,2.633419015980059,0.5187720224829865,0.3807473555585467,0.14870491088459212,0.015894558630272726,0.010016968179003122,0.7422104786552675
2700,2.664472211882497,5.366643380214616,2.6100630463188597,0.5412992590369243,0.38721625668714305,0.1492080587242456,0.01657436831931863,0.010022686971589218,0.7323408054120506
2800,2.751173140488401,5.699324527724706,2.722184005083912,0.5513257268647885,0.39176551491803396,0.1494326269605733,0.016935890424080714,0.010028989386852896,0.7271447757549817
2900,2.8883444876102073,5.729823999557255,2.8461989449918725,0.5882704356634999,0.3949804114931848,0.1513170425028363,0.01767551222292899,0.010029372399999065,0.728958145072419
3000,2.977548938859722,6.074121504502859,2.875737396430611,0.6086514045892605,0.4057654433465575,0.1518219463934364,0.017606920285440163,0.010038774391967079,0.7149865820673963
3100,3.0621679740838736,6.064037474795269,3.0235117380143115,0.6087166154077559,0.4062447149788342,0.15260076562032382,0.018448165126941498,0.010048285385858412,0.7136918402260415
3200,3.1501509408762027,6.496299123403837,3.145949855787943,0.6299267777740798,0.4130987046669243,0.15376499700465351,0.018910232375058112,0.010050627739910858,0.6987467274660768
3300,3.2620349273895872,6.650078673034481,3.218818176955133,0.6562310794069823,0.421931681564479,0.15517589575200033,0.019647959630843162,0.010062918563889878,0.6940426813483643
3400,3.4388140171610533,6.700691337845825,3.3079616490932797,0.6690865382924795,0.4227438324378522,0.15589086123510748,0.020221075856221998,0.010067005763719739,0.6897167715925732
3500,3.5468846043219915,6.797781434378134,3.378114415114322,0.6884749707065938,0.42922391607492166,0.1568798450476464,0.021672063173162944,0.010077201453918267,0.6779785643945426
3600,3.653371443927822,7.1021147102929865,3.53483122512444,0.715258641065972,0.42994947108363196,0.15820297054922192,0.02216015615582066,0.010089008463171916,0.6808845065920679
3700,3.759606780202832,7.322907038189285,3.6005497758281555,0.7153307204317465,0.43917295527590144,0.1595886106826967,0.022836952519510467,0.010110169302973798,0.6734032334176027
3800,3.8203909154551985,7.6515190439592695,3.629517876159768,0.7610512638684588,0.4382816206111566,0.1610036244177693,0.024079594994262134,0.010120928477772701,0.6639083532227574
3900,3.9577431531734226,7.7566174276712925,3.8614780469739594,0.7622684174242752,0.4489091223521343,0.16143100158055626,0.024640158699788577,0.010136310275175184,0.6565851904586921
4000,3.9742511552629627,8.030764131213116,3.905137880523709,0.7972992751187202,0.4497665385176078,0.1635480265346659,0.02536431185883489,0.01016372941833389,0.648030376274898
4100,4.065822659401794,8.148916845554922,3.976570490153792,0.8163177447192094,0.4552590956765488,0.16441012843415537,0.02640504785860211,0.010175033601657895,0.646737692241878
4200,4.131430993647046,8.336810094285868,4.010571842383013,0.8263661856228051,0.4547697055227732,0.16643366449753746,0.02728945551694969,0.010194738587611003,0.6393452203882607
4300,4.288776247587961,8.424883264679735,4.143981830588462,0.8389119032077607,0.4560219862754034,0.16803681421387623,0.028254260044640708,0.010229214693124603,0.6353664183172851
4400,4.3802170080068,8.653297020171653,4.243522484420839,0.8667820095827455,0.4631173325768789,0.16928877320735017,0.029382099989724658,0.010250748855279566,0.6265871659047132
4500,4.43492780336485,8.725872762897728,4.3213127019995765,0.8954225797875133,0.47050189778063506,0.1714186638498605,0.03024220263116951,0.010282601067763245,0.6215016706586968
4600,4.629179689134774,9.117507940590986,4.496551197998201,0.9061297354774955,0.47056158598976006,0.17272264596003636,0.031109842169728296,0.010307686833767924,0.6199229423352967
4700,4.694938613522419,9.17933488959764,4.539181052982611,0.9076145388017216,0.4731473713727258,0.17408823325002504,0.03219969903355978,0.010342856732331448,0.6144758274558302
4800,4.722296893925811,9.488764866450383,4.6705070170862175,0.92451783209609,0.4792973568669406,0.1764488583695292,0.0337284227022897,0.010376644497243502,0.6047818353541341
4900,4.852614047733132,9.581559595818335,4.652734899986625,0.9617984300919638,0.4749007102769057,0.1773786955927053,0.03440930495878769,0.010418413252385302,0.6000060978913804
5000,5.016791644660272,9.856727355668914,4.7942088880040785,0.9788326142008423,0.48240901436352873,0.17934030614846588,0.03587977727115573,0.010452522430889856,0.596544245465677
