miliseconds,CC,CCPT,clkp,perp,clkm,perm,PT,vrip,vrim,VRI,pdpp,pdpm,PDP,CLK,PER,timp,timm,TIM,prcper,prcv,prcpdp,prvc,prpc,prct
2000,2.0885268526712557,0.46640463443500146,0.003185,0.003185,0.26609781483571493,0.2406938669273108,0.09987425807740093,0.003185,0.2647201666749724,3.1006655395170535,0.003185,0.31334802541377593,4.0810057214263695,4.2487092689270165,2.583934213545491,0.003185,0.2396396931712938,2.5811451009221145,0.16077538281253223,0.21693005464804116,0.18588778607282175,0.4803795727369895,0.4326350775449514,0.15390907768084855
2100,2.169876331932855,0.46749985833187624,0.003185,0.003185,0.2663045561967614,0.2416025493380344,0.09557477175420108,0.003185,0.26443442396163347,3.117405748467129,0.003185,0.3134380006725717,4.071802804283338,4.2686798134494435,2.585523285671754,0.003185,0.24041514110927636,2.5823286354098816,0.1600616657380699,0.22922128077716195,0.1943162641579921,0.48034854841717184,0.43226570270433873,0.1688296257224945
2200,2.2200834684050528,0.46963497337200455,0.003185,0.003185,0.26653777534803885,0.24113695830379492,0.09546581975450588,0.003185,0.26823180738452745,3.117984270890479,0.003185,0.3142239481653366,4.069232579326169,4.328606209410288,2.587505604848743,0.003185,0.24225178917213297,2.5826488488442054,0.17214296278984112,0.2326373420442886,0.20335175015387616,0.4805422549449322,0.43197942897908387,0.16842347063821428
2300,2.312487677018771,0.469621560924812,0.003185,0.003185,0.2665689402514067,0.24247117673096794,0.08978486511251091,0.003185,0.2681817260168234,3.1349561509074957,0.003185,0.31475315268913834,4.066714749748889,4.3578794081631225,2.5883354043225406,0.003185,0.24228115807221037,2.5898458870337944,0.18289663747149232,0.23923030516797342,0.20976845908839378,0.4812211353678556,0.43209482665024246,0.1812698610633254
2400,2.350009907312063,0.4704454550441902,0.003185,0.003185,0.26672435958400853,0.24404561061849026,0.08866041794571455,0.003185,0.2703060150151308,3.1363712542579085,0.003185,0.314586096931059,4.060757571815808,4.385385123114675,2.5949254998917954,0.003185,0.24420234280311928,2.589797374356921,0.19302427629136146,0.2501479340293423,0.2171217285332303,0.481201191917516,0.4318257810579475,0.19290458351348252
2500,2.4490187487693285,0.473133524290936,0.003185,0.003185,0.2668992826936333,0.24469147074699618,0.0866704160715068,0.003185,0.2729977861297797,3.1551279578934595,0.003185,0.3157956159206689,4.055481739990104,4.398870487183361,2.5966325047469954,0.003185,0.24429421595027626,2.5982788934711585,0.1985443162353667,0.2624435829437929,0.22160427666268057,0.48161543693010767,0.4315857819134816,0.2002076769453819
2600,2.469024691129099,0.47606138733793935,0.003185,0.003185,0.2669785616628216,0.24597844950750752,0.09053836097524001,0.003185,0.2740377838739175,3.1699005282539985,0.003185,0.31574314533485454,4.05319452857597,4.44219173471367,2.6033651843732213,0.003185,0.2460101558973999,2.601660838020344,0.20584447944685183,0.27252253609318555,0.23385775253607144,0.4828447069358162,0.43056981834052116,0.2097217652249463
2700,2.4905622574599366,0.47729666661078507,0.003185,0.003185,0.2671557127980216,0.2472386777081366,0.08288882733935049,0.003185,0.27563049414657365,3.1740852392028995,0.003185,0.31669141107840537,4.048274069385671,4.462382296269245,2.607543281084243,0.003185,0.2472946639170681,2.6078068297360515,0.21519313778358556,0.2836755989121988,0.23906201024300533,0.4832477633316622,0.43015917710243085,0.21053578325664205
2800,2.552649425011633,0.48002318437152575,0.003185,0.003185,0.2671279345175877,0.2483523482784511,0.08529992691983014,0.003185,0.27941734017330405,3.192211321189779,0.003185,0.3175893999138838,4.042534351135384,4.46567113925062,2.6133872764340356,0.003185,0.2473715461232575,2.61088326936947,0.22238670096922986,0.29865541010111896,0.24662977259590002,0.4841567919846452,0.42975289673267164,0.21876322481114932
2900,2.612111575722281,0.4808569052201864,0.003185,0.003185,0.26716225469438837,0.24928336772341084,0.08547694878074237,0.003185,0.281620074078727,3.2122457606883295,0.003185,0.31800718938418,4.0402733982570815,4.492814231887042,2.6150157238049876,0.003185,0.24874647020429053,2.6150197968934914,0.22770863152412196,0.30748940878720055,0.25496319651332017,0.4850570596527429,0.42875743924006077,0.226948197324027
3000,2.685223536454243,0.4842081136391135,0.003185,0.003185,0.2672233254866176,0.2510325082498533,0.08021663783842622,0.003185,0.28198213298026736,3.236508966408916,0.003185,0.3185543033914561,4.034902750338853,4.525018185671605,2.620238370072129,0.003185,0.2507991871005901,2.6201730923355853,0.2321514264401035,0.31003554019888363,0.2674927134386528,0.48545365735387125,0.42843304339235316,0.24000498158038447
3100,2.7268919270724554,0.48653879804269845,0.003185,0.003185,0.2670896329144073,0.2516191535635586,0.0837837805477684,0.003185,0.2852495853216337,3.257855939555587,0.003185,0.31966444658707277,4.03490460331857,4.525599473474443,2.6293305041609805,0.003185,0.25141517497513177,2.6281551034592603,0.2434648536515223,0.32502276021702814,0.2733978797200751,0.486512348744698,0.42745196925068213,0.24197693877547127
3200,2.756940636524652,0.489031867670396,0.003185,0.003185,0.2670745346317674,0.25238695104715164,0.0832796643806507,0.003185,0.28778138003562714,3.278115936694641,0.003185,0.31991205636900044,4.032492264914561,4.566284127883543,2.6360229825136905,0.003185,0.2535049660002264,2.6340224413604933,0.25469866846506045,0.33838705576851197,0.28148098728706544,0.48740033626201534,0.4263036408484486,0.25712899061915573
3300,2.8003592594045776,0.4927925917120652,0.003185,0.003185,0.26696132629988556,0.25432067675050385,0.08079846662269184,0.003185,0.2908564352341691,3.300847665850208,0.003185,0.32113377422644995,4.028129961456191,4.584094676774564,2.6410289507938636,0.003185,0.25505385468108843,2.6425822700814376,0.25751499519644333,0.3453606438176357,0.2858729391897415,0.4890508007765891,0.425572105988669,0.2549324735212112
3400,2.8225868332898103,0.49327081804761325,0.003185,0.003185,0.26682235780106456,0.25568376680870003,0.08312777594293809,0.003185,0.29245726481338885,3.3090091034984583,0.003185,0.32152586950786544,4.025880863993518,4.605701684605501,2.649007318605553,0.003185,0.2561240471209487,2.64824797377719,0.2624158773727846,0.34742606474150073,0.2980571341577187,0.48970172112427474,0.42453690326111704,0.2674863452072667
3500,2.8358842483339943,0.49682315240164576,0.003185,0.003185,0.2666978016997173,0.25765537827314605,0.07639067528584444,0.003185,0.29392961309695376,3.3438519612666204,0.003185,0.32304898687434785,4.0230211297977485,4.614352084233424,2.656924717446035,0.003185,0.25693370087402384,2.6590462879125933,0.2761136203671113,0.3607204200338109,0.3069822504701713,0.49128143101942656,0.42376931371549337,0.26925684657642956
3600,2.8430404810744974,0.49888965520531847,0.003185,0.003185,0.26668038403015804,0.2584040281340458,0.08003169704730896,0.003185,0.298095581206307,3.3592094978961575,0.003185,0.32359131023803445,4.018510476689622,4.601416809933004,2.6676724136964203,0.003185,0.2582859615398134,2.6670802118602435,0.28523534222211405,0.3733285855944307,0.30916427774708594,0.4931507665252871,0.42277340661325924,0.28447091323600265
3700,2.910750622406283,0.5041698894902067,0.003185,0.003185,0.2664220261667488,0.25994082603481405,0.08071801775647347,0.003185,0.30056308921614194,3.388241065486753,0.003185,0.3243791936707768,4.019776053793842,4.615998524129416,2.6726801996265506,0.003185,0.2607651346896239,2.6737431423045193,0.2919682298382545,0.379684689366955,0.3220763251217716,0.4941866807438846,0.4218418957881874,0.2829479415229098
3800,2.913315570484632,0.5064840875681553,0.003185,0.003185,0.26627996580329577,0.2620099675912255,0.07920337967351834,0.003185,0.30274745191894914,3.4058062466775154,0.003185,0.3250101205624966,4.0161913640097895,4.63055271220163,2.6805416610589274,0.003185,0.26181726289185087,2.681972907260991,0.2968616830098425,0.3843200623524648,0.32961741963274765,0.49599094686233136,0.4204350350527489,0.2954247537714804
3900,2.887209985315139,0.5084854679342341,0.003185,0.003185,0.26579422339856007,0.26361304627804194,0.07508406782852209,0.003185,0.3050806817748059,3.441855314759983,0.003185,0.32604098635466866,4.016275363161585,4.6580466962574665,2.690349021469864,0.003185,0.2634362229574297,2.687865411845278,0.30527957088285573,0.38607290991832727,0.3320478748633968,0.4966103284173272,0.4196185478009318,0.30216647569422284
4000,2.918368142377849,0.5128469901875197,0.003185,0.003185,0.2656768670465638,0.26489677647974735,0.08254411973735919,0.003185,0.3078822877103131,3.460748058178637,0.003185,0.3268526579246164,4.0128328281356005,4.640167442128045,2.6954685137563503,0.003185,0.2648759513944557,2.697623792595036,0.30379054427626245,0.4034673709155811,0.3479178279504704,0.49879883136739167,0.41786127513649796,0.30384725496368875
4100,2.9546731305392773,0.515918981021495,0.003185,0.003185,0.26515850736084445,0.26651783908783105,0.07685476059959621,0.003185,0.3094947652913426,3.495854382083948,0.003185,0.32779489276155055,4.008358336169331,4.636583272578775,2.706712384863023,0.003185,0.2658331072552383,2.705245393884343,0.3143939275312207,0.4077353502629536,0.35247639522581237,0.500642501026965,0.4172546475800303,0.31521485374317837
4200,2.919246969536083,0.5188840174200027,0.003185,0.003185,0.26492653331739213,0.2674515030194043,0.0782452106586579,0.003185,0.3117677682177104,3.5080193677937506,0.003185,0.32868649898854735,4.0087838309920585,4.655617966005582,2.715693639899324,0.003185,0.2672678456426672,2.7108507091235023,0.3141540636976093,0.4040469090379991,0.35287430340290044,0.5014224399030619,0.41568168082160856,0.31321523856021044
4300,2.8859201540966266,0.5214578564890883,0.003185,0.003185,0.26451617404995387,0.26927864497651177,0.0769728889515228,0.003185,0.31371368304362723,3.535731480151413,0.003185,0.3297710712420768,4.0074869033783465,4.664516121680238,2.726670604437336,0.003185,0.2695289766426015,2.7243675544427366,0.31872032065734246,0.41634934175925553,0.36569410111161355,0.5031723404052236,0.4142553108925072,0.31994582760847423
4400,2.928612000983886,0.5253135140636784,0.003185,0.003185,0.26424101456397475,0.2708674446250233,0.08509265806117103,0.003185,0.3165793135160889,3.5717945352051577,0.003185,0.33080390449078967,4.005853057738164,4.658315475428132,2.7349671744191735,0.003185,0.2709978479000556,2.730195977201756,0.3290962523312229,0.4258494634226213,0.3674523882622724,0.5055421159739111,0.41310122087136586,0.3253328877860698
4500,2.854898834946824,0.5281603516861187,0.003185,0.003185,0.26381828544520236,0.2729389534974849,0.08288119139228373,0.003185,0.3203945075799617,3.602020940321275,0.003185,0.3315691846835943,4.008470377992035,4.631702453468821,2.7417077149010356,0.003185,0.2730325414783842,2.7426370047873623,0.3332340795439412,0.42737688179838546,0.3796009146467823,0.5066337744513213,0.4118729445705645,0.33754971501928416
4600,2.8355081003006215,0.5324567845803312,0.003185,0.003185,0.2633033329207738,0.2740663947417025,0.08420996157647613,0.003185,0.3213024619140074,3.6249517611625808,0.003185,0.3324466916173957,4.004443337739208,4.647086373526672,2.749878274479823,0.003185,0.2736239649797309,2.7507934829266616,0.3417738254554502,0.43069202068383594,0.3817734476237753,0.5083145123789302,0.4104629975614069,0.3335915755450608
4700,2.817797026867288,0.5340962984142565,0.003185,0.003185,0.2628011342313048,0.2753942084141809,0.08209171747588298,0.003185,0.3238994376881168,3.6507036552756045,0.003185,0.3334550987557433,4.00404919119583,4.641215394796565,2.7608648337183848,0.003185,0.2750409228840842,2.7557869782259057,0.3442435366952096,0.43951548702251925,0.3845788073542802,0.509827740476584,0.40871934353308176,0.3417813528084737
4800,2.8353046935012336,0.5390547132851969,0.003185,0.003185,0.26214249325675004,0.2778648961842568,0.08439405734529107,0.003185,0.3283787068279809,3.6844288541538477,0.003185,0.3345585328822438,4.004486347341158,4.6109932438552015,2.770608246778293,0.003185,0.27767354762401497,2.7667538733520254,0.3499872293451509,0.4422496412264144,0.3941149323897,0.5115751465217334,0.40713396661734147,0.3499903840024874
4900,2.819322237550907,0.5411189218965696,0.003185,0.003185,0.2617956120464163,0.2786512659815232,0.08542490762722699,0.003185,0.32897363704725074,3.7117004354332073,0.003185,0.33575216929694035,4.008874804854504,4.603382501766475,2.7775864751152146,0.003185,0.27955602530108536,2.7797725046597805,0.3492308910009042,0.43635163580775904,0.3983527331803991,0.5138932876959436,0.4060080946271137,0.3485063758106841
5000,2.767823657062057,0.544407898598773,0.003185,0.003185,0.26115943552919546,0.28090595051925865,0.08975182031524527,0.003185,0.3319388050262142,3.731748187174584,0.003185,0.33637106099679115,4.006195615552765,4.5959394502247095,2.78816920191404,0.003185,0.28075773880071847,2.785013177647882,0.34860189637986394,0.45126659250034457,0.4000701914160545,0.5157979333977397,0.40440479684894476,0.3479840260764198
