milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
1800,276.63969181512084,23.73327922791291,1199.825416144891,0.18400179717453188,0.0017787693386971826,1199.9999317929442,7.553876004827312e-07,3.7708396914466504e-11,100.0,200.0,20.0
1900,274.4646187474692,25.761989033813887,1199.8017914359598,0.2123826197829285,0.0028226140211243403,1199.9999370311612,9.948384502350317e-06,-5.6194627320868036e-11,100.0,200.0,20.0
2000,274.22132802500494,26.053802118936744,1199.7658881718942,0.22912364245964106,0.0031292936217158012,1199.9999283896427,1.199773839544824e-05,2.8848011304508485e-11,100.0,200.0,20.0
2100,271.8329014058263,27.519653284644033,1199.7677650365204,0.25957003552680774,0.0027212777813349956,1199.999928960723,1.1428043174928086e-05,1.2332470557874957e-10,100.0,200.0,20.0
2200,271.4054602488921,28.591209866039083,1199.728243582381,0.2576109994844643,0.0039406628421781685,1199.9999256969695,1.4903099928801771e-05,1.660666645134633e-10,100.0,200.0,20.0
2300,270.64089745976537,30.120382464246784,1199.6981506916848,0.28689727541691107,0.004658001620123364,1199.999922885088,1.9242636138994108e-05,9.98139282397427e-11,100.0,200.0,20.0
2400,269.1807887137103,30.311064741009346,1199.679639622751,0.31407998902286277,0.004948443154507039,1199.9999147846022,1.8231157949392256e-05,1.7445347832800775e-10,100.0,200.0,20.0
2500,267.86749725645166,31.460804453805828,1199.6478784988399,0.3354522553677694,0.0049551526020729314,1199.9999115883893,2.6657458793783223e-05,-9.974740226604508e-11,100.0,200.0,20.0
2600,266.78976361465095,33.28234963834295,1199.6500785882624,0.35382165153063455,0.006742293936172835,1199.999902594902,3.84706288778649e-05,-6.305403139680269e-11,100.0,200.0,20.0
2700,265.1643105472098,34.520583651127176,1199.615411772904,0.3813504454231861,0.007599928413895576,1199.9999007684617,4.0869249064327916e-05,2.4812214650052446e-10,100.0,200.0,20.0
2800,264.4277636630247,34.76350034484268,1199.587368068285,0.40806739730908176,0.008214618258052989,1199.9998921456265,5.230324087889805e-05,2.10443988290374e-10,100.0,200.0,20.0
2900,263.2711803549823,37.41768533536883,1199.5479698275888,0.4204818419333477,0.009041769170661273,1199.9998950608037,5.5738892082905587e-05,1.4811866611173064e-10,100.0,200.0,20.0
3000,262.9287438645417,37.9601633261106,1199.5231350821239,0.4637542975408699,0.01011616885668564,1199.9998840943097,6.811138376849746e-05,3.9445802278751235e-10,100.0,200.0,20.0
3100,261.2080981897917,38.78127671850242,1199.4898081595145,0.4750203681718926,0.011020533967568467,1199.9998637658648,7.34235405991671e-05,2.9903086453438616e-10,100.0,200.0,20.0
3200,260.01016432357363,40.17410297344528,1199.4912315432498,0.4958449173275097,0.012975166247917629,1199.9998614302112,7.496548729019855e-05,3.50591838895966e-10,100.0,200.0,20.0
3300,259.2267597001989,41.82784018643604,1199.447543224491,0.5514557750970411,0.013295109539313434,1199.9998502926342,9.922681776883915e-05,3.7933408110886105e-10,100.0,200.0,20.0
3400,257.54237433006097,42.541411631560756,1199.4334707236171,0.5634554698550628,0.015487820332526964,1199.9998421008281,0.00010937884761529357,8.266133427983432e-10,100.0,200.0,20.0
3500,257.69613178497775,43.72393778909711,1199.4061174400124,0.5819409346323938,0.017003902604773597,1199.9998240083096,0.00012325391913517637,1.032949432907159e-09,100.0,200.0,20.0
3600,255.6095813816788,43.79286961118878,1199.3771994374847,0.6186385155813396,0.018377638907434532,1199.999813327612,0.0001390958941763741,1.2304363123303542e-09,100.0,200.0,20.0
3700,254.8081604851883,44.54382385950716,1199.3350580114627,0.6594837157885567,0.01978138023463748,1199.9997871959545,0.0001476698766615721,1.5488378386841723e-09,100.0,200.0,20.0
3800,254.3458094840879,45.802855960487726,1199.3146474242735,0.6750339437052182,0.0207635471373975,1199.999769794004,0.0001662014339562407,1.9277529737923186e-09,100.0,200.0,20.0
3900,253.4294560164659,47.06546016456615,1199.272844413555,0.7164959450540719,0.023336386199763675,1199.999761156985,0.00018107137918708545,2.200586754272882e-09,100.0,200.0,20.0
4000,250.90337380774497,49.20449758659218,1199.2394073285113,0.747882611685601,0.025378122346817435,1199.9997434536872,0.00021062417538910897,2.836062747391802e-09,100.0,200.0,20.0
4100,251.42074185735027,49.46039200139719,1199.2028623284725,0.7528370475493206,0.027359399321350862,1199.9997160313856,0.00022386428715509018,3.6226052405551694e-09,100.0,200.0,20.0
4200,249.48062825225625,50.31093217978923,1199.1862507788267,0.7969735075636702,0.02979732083514197,1199.9996919031653,0.00024682036142575486,4.382600395904185e-09,100.0,200.0,20.0
4300,248.35521084277178,51.6273239860645,1199.146970390444,0.8338916035689956,0.03181041857169501,1199.9996674393735,0.00028221043237302987,4.9957369753677155e-09,100.0,200.0,20.0
4400,248.31656873019764,53.10600059277823,1199.10593572389,0.8588168297652541,0.0334679173570819,1199.999633436839,0.0002985906187566387,6.179909429747052e-09,100.0,200.0,20.0
4500,246.0878871727826,53.60516220765442,1199.0632106772525,0.8813725998057843,0.03593277303011283,1199.99961138104,0.0003274873113992774,7.612184444522308e-09,100.0,200.0,20.0
4600,245.164964097958,54.50320658826702,1199.0508109344169,0.9219569021153585,0.037745805772731233,1199.9995840975405,0.00036147871230430873,9.031786099025959e-09,100.0,200.0,20.0
4700,243.84589673845878,54.539770932270656,1199.003646550231,0.9625713021761652,0.04037180458535893,1199.9995524469978,0.0003963370371135019,1.0427234129878453e-08,100.0,200.0,20.0
4800,243.8351431899771,56.85977093179529,1198.9565646355454,0.978133126981457,0.04294848378541641,1199.99952059471,0.0004236647679331336,1.2297422762378496e-08,100.0,200.0,20.0
4900,243.02140974840796,56.89992360695354,1198.9230206213736,1.0304107326304115,0.04606301656504153,1199.9994787856006,0.0004586390518867527,1.4775566294352734e-08,100.0,200.0,20.0
5000,241.9849873857765,58.37448728109408,1198.8844526661892,1.0333525396448022,0.04848482014741884,1199.9994408197,0.0004953438732264115,1.7238204611662066e-08,100.0,200.0,20.0
