miliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11
1100,284.46263944244356,14.674864626630937,1199.912477688458,0.07673827746720778,-0.00022005058904510198,1199.9999400467127,2.7513850724262855e-06,-4.896129065759403e-11,100.0,200.0,20.0
1200,282.8409449222547,16.37907213363901,1199.8941113820395,0.09000945211100578,-0.0002753580888910136,1199.9999417585468,-3.0231418711695335e-06,7.107892928120683e-11,100.0,200.0,20.0
1300,282.75944529053646,17.571715023798664,1199.882574383911,0.10186404335974059,0.000390328126692774,1199.9999363918503,-1.7276070667327582e-07,-1.5746829916799866e-10,100.0,200.0,20.0
1400,280.89228395450823,18.465843411475937,1199.872638110715,0.12999319642969664,0.0008436893046262571,1199.99994679964,6.421636893249928e-06,2.0048862106033822e-10,100.0,200.0,20.0
1500,280.5317275167567,19.91258762153598,1199.8816440172682,0.14355753497879656,0.0009685946410893884,1199.9999359213953,5.933746890991777e-06,-1.0022998686795067e-10,100.0,200.0,20.0
1600,277.943911492439,21.781147456465966,1199.8573243691226,0.16315639555210784,0.001259819999516402,1199.9999444874254,-1.7608394452280755e-06,4.948560387833366e-11,100.0,200.0,20.0
1700,276.82369940241665,22.1595358632146,1199.8179254503193,0.15457281513649285,0.0015790333700413852,1199.9999433683622,4.76636274256082e-06,9.290796510495135e-11,100.0,200.0,20.0
1800,276.5186739324002,23.96739058445555,1199.8008802142388,0.17379200986352578,0.002028042706178532,1199.9999396658966,6.21139174795939e-06,-1.7700580160286034e-10,100.0,200.0,20.0
1900,274.7055417473258,25.655738359725927,1199.7979803420549,0.20909633225218346,0.0024717729534602627,1199.9999288006595,2.055886598655135e-06,1.4416268485534863e-11,100.0,200.0,20.0
2000,274.4732201498999,26.67229463961681,1199.7581999537801,0.22224546086016667,0.00337914085179838,1199.9999313464937,1.1965703423110043e-05,4.046646796398511e-11,100.0,200.0,20.0
2100,272.84937067695483,27.300623845337334,1199.7580712500462,0.24914992828924687,0.002829474883086988,1199.9999276136132,1.696281136880478e-05,1.0516649564221184e-11,100.0,200.0,20.0
2200,271.6446009138151,28.40801097678437,1199.7215037381654,0.27197835964888745,0.0041084836675351726,1199.9999283057355,9.484889605463475e-06,3.580589197204949e-11,100.0,200.0,20.0
2300,270.17106652502383,29.018525968264846,1199.7097333234722,0.2884749284370233,0.004882289113400108,1199.999918493903,2.3375976841113294e-05,1.6416930116734173e-10,100.0,200.0,20.0
2400,269.6777550208906,31.243972163013822,1199.672878858546,0.29514301310263585,0.0045598647064882475,1199.9999228106196,2.6515659833328685e-05,2.0094595044920655e-10,100.0,200.0,20.0
2500,268.0813214894738,32.89365115225316,1199.6441930613257,0.31910850721940676,0.006037297818067354,1199.9999170545213,2.471651286234565e-05,-1.4359555067974495e-10,100.0,200.0,20.0
2600,266.79190333766064,33.33619628878403,1199.6250392910806,0.34335707504449636,0.006954278781922063,1199.999911466775,3.890595280096665e-05,2.2379036113053048e-10,100.0,200.0,20.0
2700,266.342968386139,33.90967895093382,1199.6062496327575,0.38800628287170147,0.007881936309135858,1199.999898358123,4.384012091369297e-05,2.98552722959919e-11,100.0,200.0,20.0
2800,264.1092192779002,36.10935199276041,1199.590465163246,0.4167084235939373,0.008279334959485194,1199.9998978193357,4.2152272316320405e-05,1.6279663341910074e-10,100.0,200.0,20.0
2900,262.75306262435043,36.62673884533604,1199.5496179978531,0.436344748869526,0.00902577230098213,1199.9998943210253,5.197663266200003e-05,3.461965257994787e-10,100.0,200.0,20.0
3000,261.5218346788136,37.66132907960829,1199.539190748692,0.464774960347302,0.010326292021938133,1199.9998757138906,6.704610982072057e-05,2.2765267737704857e-10,100.0,200.0,20.0
3100,260.7675951004623,39.585654814096266,1199.5101153236733,0.47644669032493653,0.01120768944735658,1199.9998751672886,6.89456682223423e-05,1.394343166560196e-10,100.0,200.0,20.0
3200,259.8815198830193,39.330808574098285,1199.4677370743548,0.5105266917352675,0.012609027217100992,1199.9998657581461,8.847926448077592e-05,3.159164951699944e-10,100.0,200.0,20.0
3300,259.50382213848263,40.65621010195241,1199.4583128106976,0.5365725265011259,0.014478006247789905,1199.9998507916416,9.448104872073629e-05,4.5311725593380477e-10,100.0,200.0,20.0
3400,257.2543246528215,42.588104686014084,1199.4193001562128,0.5685658171150856,0.014923484048353801,1199.9998404314724,0.0001055512845457864,7.500194490796616e-10,100.0,200.0,20.0
3500,256.07102585039013,43.229445009093844,1199.3818520090697,0.5764393811567311,0.01712741372069905,1199.999824761813,0.00011873281605592917,7.515655802764763e-10,100.0,200.0,20.0
3600,255.40385752494393,43.525114912464424,1199.3667658662705,0.6290305394972654,0.01783831832261259,1199.9998137788766,0.0001403301732677083,1.2825141974924074e-09,100.0,200.0,20.0
3700,255.20297823832254,44.45368516516697,1199.340222914314,0.6570431284790389,0.02019572003227611,1199.9997987758509,0.00015211501487294072,1.4251512376921702e-09,100.0,200.0,20.0
3800,254.39662368312142,46.90214173660807,1199.2980044303104,0.6849364269514102,0.02147795273030987,1199.9997777740577,0.00017357489872364354,1.702472399931737e-09,100.0,200.0,20.0
3900,252.16011078749443,46.70079357575787,1199.2650048787702,0.7132282381868004,0.022998115123174352,1199.9997596168546,0.0001816999983395508,2.491471331870208e-09,100.0,200.0,20.0
4000,251.33115892622402,48.73912478950609,1199.2547065502804,0.7453825538083456,0.025806394670738374,1199.9997402387994,0.00020796920518157612,3.0255968771025254e-09,100.0,200.0,20.0
4100,249.80793765999545,49.24327790025558,1199.205403528973,0.768972540482095,0.02638686398389383,1199.999707915655,0.00022109407894841909,3.58624011099178e-09,100.0,200.0,20.0
4200,249.40333204954354,50.526758511364925,1199.1859158091402,0.7797854414565633,0.02974876747765057,1199.9996877302158,0.0002544944470991034,4.1940282567142996e-09,100.0,200.0,20.0
4300,248.98225644886466,51.99713025682053,1199.1318070470504,0.8174637355790835,0.031680505668614044,1199.9996652399807,0.00027898022381550136,5.21719885239012e-09,100.0,200.0,20.0
4400,247.38423675748493,51.893265385179866,1199.1036059462037,0.8546094108995829,0.03326003854184239,1199.9996457178886,0.00030649167341499655,6.220452037919359e-09,100.0,200.0,20.0
4500,246.1165047345308,54.18488222437319,1199.0577701894185,0.8987409009527665,0.03621230446898737,1199.9996093024072,0.0003239494396121458,7.440672017237605e-09,100.0,200.0,20.0
4600,245.05812709155313,55.18912099537727,1199.0315633336493,0.9278607974727093,0.038174213074733655,1199.9995749361897,0.0003557421990350318,8.923156793937461e-09,100.0,200.0,20.0
4700,244.2543454658592,54.82708297542522,1199.02245547402,0.9607107748985967,0.04092103853060228,1199.9995435227538,0.0003906218806433362,1.0355919288446429e-08,100.0,200.0,20.0
4800,243.62094154103013,55.74422020608582,1198.967012558234,0.9957752086942258,0.044038278980651414,1199.9995136780178,0.0004269875160902188,1.2260793469882091e-08,100.0,200.0,20.0
4900,242.29643952649516,56.61449496207932,1198.9516041870688,1.0055827493168619,0.04678305830135622,1199.9994850476503,0.00045601780239709676,1.483025111049422e-08,100.0,200.0,20.0
5000,241.52274736551016,58.43397952044478,1198.885193647215,1.0425186653680865,0.04843460386801352,1199.9994345906402,0.0005009221774313836,1.7384881067709943e-08,100.0,200.0,20.0
