milliseconds,MPFc,preMPFc,StgPc,Wee1c,Stgm,Xp,Stgc,Xm,MPFn,preMPFn,Wee1Pn,Wee1n,StgPn,Stgn,FZYa,IEa_1,N
2800,0.986301388849259,0.013669617330585184,0.779975909499025,0.019732507465054738,0.9946669817795899,1.9600000000001862e-06,0.020011890508166347,0.001399999999999999,0.3962734183479226,0.016932446300665684,0.05591317627045547,0.03244989059978003,0.1130507178775795,0.06122269361382831,0.002892541135934744,0.049640620761431074,1.0
2900,0.9862821214184035,0.01368786422309153,0.7799748316891976,0.019733142180556988,0.9944765146846996,2.102500000000186e-06,0.020012545116910533,0.0014499999999999988,0.4097234083742417,0.01786485043892667,0.059162185581107855,0.032311161659557594,0.12016062977368731,0.06015808827919866,0.0033584064421757253,0.05590315467277083,1.0
3000,0.9862657998405264,0.013703166283718489,0.7799738559052578,0.019733678905557224,0.9942860464597595,2.2500000000001856e-06,0.020013098545559816,0.0014999999999999987,0.423144713739694,0.01877170613095633,0.06246968358200058,0.03211083443327749,0.12742300111299856,0.05892894159195608,0.003911404414723293,0.06288303241240602,1.0
3100,0.9862519486616615,0.013715998965410155,0.7799729658183135,0.01973413345939904,0.9940955770071029,2.4025000000001854e-06,0.020013567121316155,0.0015499999999999986,0.4365341241354414,0.0196476457612971,0.06582912644517269,0.03185545585781205,0.13481405725249784,0.05755905234153993,0.004570391410411393,0.07063174149899487,1.0
3200,0.9862401692097816,0.013726760939173457,0.7799721477007685,0.019734519130400655,0.9939051062291218,2.560000000000185e-06,0.02001396457008873,0.0015999999999999988,0.4498860099473221,0.020487663791183098,0.0692337849030259,0.03155175830656281,0.14230850990110303,0.05607373291719813,0.005358962112766427,0.07919765591684097,1.0
3300,0.986230127121947,0.013735786566928448,0.7799713901198962,0.019734846987256728,0.9937146340282663,2.7225000000001857e-06,0.020014302322920438,0.0016499999999999987,0.46319172743122883,0.021287165645803803,0.07267682351986395,0.031206580317924056,0.14988008481317983,0.054499281614569246,0.006306743511269144,0.08862527824361033,1.0
3400,0.9862215419653754,0.013743356280438697,0.7799706834255363,0.019735126374177254,0.9935241603070453,2.8900000000001858e-06,0.020014590028291385,0.0016999999999999988,0.4764388829566157,0.022041998737388237,0.07615137659424731,0.030826790692931347,0.15750213465246343,0.05286236977185685,0.007451060580469454,0.09895457308543386,1.0
3500,0.9862141786928372,0.013749705125916188,0.7799700195262258,0.01973536512556841,0.9933336849680258,3.0625000000001862e-06,0.02001483577598769,0.0017499999999999987,0.48961040764269415,0.02274846130273702,0.07965061479655501,0.030419221857702863,0.165148308445397,0.0511893723165873,0.008838942073396137,0.1102203084354726,1.0
3600,0.9862078402202042,0.01375503018647279,0.779969391666268,0.019735569779673837,0.9931432079138333,3.240000000000186e-06,0.020015046320032363,0.0017999999999999986,0.5026834223353233,0.023403289593490206,0.08316779667130092,0.02999061836112597,0.17279321756170238,0.04950570178513471,0.010529353640572028,0.12245145142677731,1.0
3700,0.9862023613126062,0.013759496695962919,0.7799687941731511,0.019735745825950484,0.9929527290471517,3.422500000000186e-06,0.020015227331267264,0.0018499999999999988,0.5156278463157479,0.02400362114507319,0.086696300440051,0.029547605071943366,0.18041305414777978,0.04783518988941722,0.01259546188964557,0.13567059153091354,1.0
3800,0.9861976033488434,0.013763243274571967,0.7799682222665435,0.01973589789116331,0.9927622482707236,3.610000000000186e-06,0.020015383588356875,0.001899999999999999,0.5284047967212706,0.02454694037699837,0.09022963856005055,0.029096672620128716,0.18798614129419797,0.046199537349501954,0.015126827333383486,0.14989330691311,1.0
3900,0.9861934499199626,0.013766386330239615,0.7799676719341958,0.01973602985798407,0.9925717654873497,3.802500000000186e-06,0.020015519101887258,0.001949999999999999,0.5409647479001191,0.025031008385937335,0.09376145083465644,0.028644184286457597,0.19549334440425178,0.04461790252514328,0.018230846128089406,0.16512738325204016,1.0
4000,0.9861898035839118,0.013769023304005194,0.779967139839333,0.019736144953866542,0.9923812805998892,4.0000000000001845e-06,0.020015637206973268,0.0019999999999999983,0.5532454188516577,0.025453770596003174,0.0972854585925277,0.028196421823319932,0.2029182264818571,0.043106746127982376,0.022032937961705728,0.18137189738612,1.0
4100,0.986186582737476,0.013771235798072655,0.7799666231817171,0.019736245887557277,0.9921907935112598,4.202500000000184e-06,0.020015740702195833,0.002049999999999998,0.565169775883214,0.025813279381318138,0.10079541648887115,0.027759633653477542,0.21024707893773967,0.04167980041545357,0.026675074041334384,0.19861612460097114,1.0
4200,0.9861837188630781,0.013773092329008191,0.7799661195953365,0.019736334948375664,0.9920003041244377,4.410000000000185e-06,0.020015831951912883,0.002099999999999998,0.5766442964820497,0.0261076357247089,0.1042850573307501,0.027340090044758448,0.21746878375092019,0.040348207029394144,0.03231239735968506,0.2168382617814969,1.0
4300,0.9861811544542565,0.013774650402264164,0.7799656270976225,0.019736414054109985,0.9918098123424575,4.622500000000184e-06,0.020015912937042975,0.002149999999999998,0.5875576620610471,0.02633495380133256,0.10774802766191881,0.02694414752522544,0.2245744814962015,0.03912084896865129,0.03910832159595041,0.23600398507537143,1.0
4400,0.9861788413015204,0.013775958226322826,0.7799651440331998,0.019736484805525728,0.9916193180684122,4.840000000000183e-06,0.02001598531131455,0.0021999999999999975,0.5977801802392687,0.026493362331797436,0.1111778268323057,0.026578309813696077,0.23155715837758928,0.038004763555756216,0.047227940189827095,0.2560648929451236,1.0
4500,0.986176739021338,0.013777056183708733,0.7799646690143403,0.01973654854461294,0.9914288212054534,5.062500000000185e-06,0.02001605046081205,0.0022499999999999977,0.607164236229928,0.026581053898252868,0.11456776082820826,0.026249273989550844,0.2384111470354306,0.03700564162987962,0.05683165226223403,0.2769569517593663,1.0
4600,0.9861748137414083,0.013777978145716204,0.7799642008722513,0.019736606401755015,0.991238321656791,5.290000000000184e-06,0.02001610955268752,0.0022999999999999974,0.6155457925527191,0.02659637126351877,0.11791090156873975,0.025963971196289272,0.2451316504936189,0.03612830359972037,0.06807052814652205,0.2985990324760405,1.0
4700,0.9861730370388726,0.013778752534198503,0.7799637386268694,0.01973665932448555,0.9910478193256936,5.522500000000185e-06,0.0200161635653674,0.0023499999999999975,0.6227469807801932,0.02653792609923951,0.12120005473520623,0.0257295988121563,0.2517142744880937,0.035377167115099944,0.08108220432119637,0.32089161865517946,1.0
4800,0.9861713850820956,0.01377940317978664,0.779963281458572,0.019736708104877324,0.9908573141154879,5.760000000000184e-06,0.02001621331684056,0.0023999999999999968,0.6285799460229697,0.02640474432266799,0.12442771694496219,0.025553663276289468,0.2581546135823041,0.0347566609515923,0.09598570995958788,0.3437158310548398,1.0
4900,0.9861698378960229,0.013779950056531655,0.7799628286792769,0.019736753407735372,0.9906668059295595,6.002500000000184e-06,0.020016259493558283,0.002449999999999997,0.6328520336655996,0.026196431815955764,0.12758602166937255,0.02544403417076012,0.2644478653402938,0.034271610837532406,0.1128768869535389,0.3669329111728683,1.0
5000,0.9861683787320201,0.013780409912065273,0.7799623797104511,0.019736795791788234,0.990476294671352,6.250000000000183e-06,0.02001630267242646,0.0024999999999999966,0.6353719182395071,0.025913333847003762,0.1306666627059529,0.02540902074843619,0.27058849064736706,0.03392757913344334,0.13182952303906056,0.39038430371414756,1.0
