milliseconds,s27,s45,s47,s48,s50,s51,s52,s57,s58,s60,s61,s62,s63,s64,s65,s66,s116,s117,s118
1500,1.723,0.04147775734144033,2.8271434302749365,347.5203053548174,2.1208708867041324,34.97429978682415,7635.361758160733,199987.00226660768,1.0371647187950936,0.008854515121108391,10.976955650921045,0.10581857274179432,499967.1367411533,30.24261766414374,0.6438512877097659,0.08312153030282009,0.004690102540636456,0.00029107090752364536,9.837040471101115e-05
1600,1.723,0.04147772501401549,2.82714111352147,347.52030923809997,2.1208881715790673,34.974116843023694,7635.361901351205,199987.0024472833,1.0371591319402809,0.008854666884497339,10.976817386934641,0.10582151729988676,499964.31244941044,35.61288560842177,0.6438915339386015,0.08312760936802423,0.005256031498270397,0.000304523289791725,0.00011204794459674776
1700,1.723,0.04147721566872527,2.827142012090809,347.52031147153406,2.120834417129821,34.97373025676059,7635.362113144312,199987.00243398594,1.0371411651903526,0.008854627260599407,10.97651399248685,0.10581752251203022,499961.1273078535,36.04542638079083,0.6438981419880964,0.08313025049350196,0.005683467577807935,0.0003685636378401751,0.00011541303393559437
1800,1.723,0.041476754621650534,2.8271406454345906,347.52032861935726,2.1208034835013265,34.973626660718764,7635.3623271448605,199987.002404377,1.037131332743252,0.00885436756404826,10.976602051070971,0.10582096836233083,499960.51443415775,43.105471029133625,0.6438729000949643,0.08313255427993452,0.006394996369579587,0.000379952057760917,0.00011879930105708472
1900,1.723,0.04147620770295474,2.827143112310888,347.5203325247509,2.1208106747048636,34.97304527618262,7635.362321600491,199987.00251444883,1.0371097103220963,0.008854197336150359,10.976235956601064,0.10582039848720938,499954.49188427813,44.2450792631392,0.643984808653192,0.08313763411558073,0.006530561116114731,0.0003624016951291848,0.0001403714772489255
2000,1.723,0.04147623783330071,2.827141163863079,347.5203246859116,2.1207940784842356,34.972083040796605,7635.362699912285,199987.00269808486,1.037095531642507,0.008853429866237961,10.976261906052024,0.10581524116350598,499958.5129053578,44.193719434390275,0.6440205424668087,0.08314614000086831,0.00621578786090832,0.0003898296554415114,0.00013286001804426354
2100,1.723,0.04147597791248463,2.827142620556069,347.52034457138575,2.1207730457502305,34.97227159347722,7635.36289634185,199987.00291818543,1.037090525774954,0.00885392418369475,10.976339051582613,0.10581402526645912,499955.9846576251,43.625554123108316,0.6440404979797356,0.08315494884640746,0.00671425994883556,0.0004077199041514451,0.00014771462231976106
2200,1.723,0.04147571279023212,2.827141519705161,347.52035928298346,2.1207503324366135,34.97128246930115,7635.362715450279,199987.0028767714,1.0371026040905893,0.008853320407363233,10.976076373267746,0.1058129304742123,499947.86470650946,47.96407486246597,0.6440131747437436,0.08315040581338244,0.007522771355313914,0.00042222996292103554,0.00015226833776011708
2300,1.723,0.04147523276097114,2.8271429410136126,347.5203630109555,2.120689344415649,34.97169579577281,7635.36300338343,199987.00294868342,1.0370878410429418,0.008852994469957558,10.975803340852725,0.10581321351901961,499947.96365071676,47.899954341096475,0.6440606929030928,0.08315404622778233,0.00802433700354558,0.0004940123285860677,0.00016721860998829648
2400,1.723,0.0414743849571146,2.827144297920035,347.5203653783296,2.1206781547884903,34.97152815506707,7635.363262339631,199987.00323870164,1.0370519444692392,0.008853975090316544,10.975742225324796,0.10580914869269889,499945.5969656112,51.83383338523285,0.6441122920773854,0.08317035928955595,0.008342192002522892,0.0005063202656823701,0.00015832695414197138
2500,1.723,0.04147347442970582,2.8271425029868285,347.52035886558895,2.120659940669533,34.97126473054418,7635.363142804674,199987.00325945477,1.0370636757144913,0.008853087365049259,10.975604135657601,0.10581123753194797,499941.6082872319,56.402482780433154,0.6440903161273624,0.08316552675811323,0.007995606867241758,0.0005286375451658077,0.00016284202413804953
2600,1.723,0.04147399845369084,2.8271420533207454,347.5203811870464,2.120641979211748,34.970826539399596,7635.363498438235,199987.0032216983,1.03703513825702,0.008852989537189344,10.975712167707474,0.10580834706416276,499941.5260077754,58.383842742741734,0.6441473194580093,0.08316842255709418,0.008437268743152529,0.0005243794630424831,0.0001699284981133189
2700,1.723,0.04147384497957698,2.827143900947648,347.52038535278695,2.120635185100332,34.97029992428252,7635.363691446975,199987.0034016192,1.0370372254086977,0.008852917420843409,10.975289858223233,0.10581240440614378,499943.18739136675,60.280049693030385,0.6442287556314695,0.0831780875946823,0.009050545250767423,0.0005503587896864856,0.00019186274133438242
2800,1.723,0.041472857814159964,2.8271413494691817,347.5203789939321,2.1206246842429204,34.96940653936984,7635.363644618956,199987.00353532773,1.0370065262433532,0.008853718407263048,10.97536807020735,0.10580976505851582,499938.66989028617,64.17458110690225,0.6441717235805511,0.08318235356255432,0.009668173380869897,0.0005464626576332386,0.0001911501374063099
2900,1.723,0.04147260745028812,2.827142456351368,347.52040485977193,2.1205619456068545,34.968965070632635,7635.3641302671,199987.0036841674,1.037005824883601,0.008853974970419752,10.975243891911548,0.10581393453475048,499935.9539197798,66.31463965716748,0.6442506994922504,0.08318574893508054,0.009694820025494466,0.0005710501739170115,0.00019210477491850522
3000,1.723,0.04147231978220173,2.827143714426377,347.520390896352,2.120581835351214,34.96882378525148,7635.363928257,199987.00361448145,1.0370119895687324,0.008853469860035266,10.975155615796623,0.1058143671275292,499932.6429984113,67.23320498725835,0.6442586958591706,0.08319252616141197,0.010282789566788112,0.0006152908514473114,0.00020138157720087668
3100,1.723,0.04147134669441736,2.827141366732712,347.5204110605433,2.1205083771207374,34.96886091517661,7635.364046020769,199987.00370317494,1.0369986052559474,0.008853402323340618,10.974925071043012,0.10580900726508145,499930.52337959013,66.61964008778077,0.6442432127835582,0.08318737269310787,0.01007863141470147,0.0006356733470546407,0.00021982189754004037
3200,1.723,0.04147111508607663,2.8271432258280003,347.5204156591601,2.1204871442757893,34.96826978202402,7635.364144871442,199987.00379221226,1.036969758309656,0.008853814362144026,10.974843829933748,0.10581542357033963,499927.9241736186,71.21679681639074,0.6443216319696774,0.08319973010496068,0.010486904725814303,0.0006813304717493851,0.000210899499693204
3300,1.723,0.04146982548175968,2.8271423449628053,347.52042930360165,2.1204599553501033,34.96789289423193,7635.364701605119,199987.00408220306,1.0369560239984401,0.008853807395550027,10.974720438406422,0.10581787796032358,499928.08334938117,71.15725394548043,0.6443299305579966,0.08320706742598573,0.010641212690220135,0.0006668937977684354,0.00022887971772765918
3400,1.723,0.041469452584099745,2.8271442609860795,347.5204196785712,2.1204422757766315,34.967155518115106,7635.364794199154,199987.0041538632,1.0369701385225065,0.008853391306914251,10.974514467474668,0.10581572101643581,499925.4059167469,76.50749330097005,0.6443075429088271,0.08320071839730027,0.011726641247799607,0.0007051458551477296,0.00023473813965825844
3500,1.723,0.04146899251715459,2.8271436641052126,347.52043917362886,2.12046922676667,34.967636104292836,7635.364601350051,199987.0043031886,1.0369544350044655,0.00885313527011462,10.974530448330201,0.10581524725798772,499922.2677799801,78.01247463343135,0.6443466759498001,0.08320727170106695,0.011846054383064266,0.0007432998337288424,0.00024850732972595793
3600,1.723,0.0414695693764094,2.8271445790435323,347.520426969,2.1203851608882096,34.966408346745894,7635.365020331695,199987.0042707333,1.0369466567707866,0.008853607157861479,10.974356525615596,0.10581170030962589,499917.7754304292,77.23842584891646,0.6444267746887784,0.0832116754428986,0.011416470433106916,0.0007552761965693831,0.0002537910412808201
3700,1.723,0.04146860362460685,2.8271439140282943,347.520433832598,2.1203802241931786,34.96677156214365,7635.36525813678,199987.00448727087,1.0369211205076836,0.008853611636977624,10.974292372285358,0.10581282129183524,499918.9828185495,81.47986916276787,0.6443826488199123,0.08322030681093484,0.012418739985070744,0.0007716721769127673,0.0002622363582748858
3800,1.723,0.041468570024968066,2.8271452154683434,347.5204519335132,2.120396933577445,34.96672164857229,7635.3651268827325,199987.00460397397,1.0369266229955392,0.008853052950634217,10.974027105633745,0.10581089039602623,499916.00910086284,83.36514126403647,0.6444295123170573,0.08321984235913753,0.012813334920568093,0.0007599985253657657,0.00026837007854469444
3900,1.723,0.041468021757833026,2.827143317979158,347.52046511322163,2.12032714388867,34.965831439673885,7635.365206677262,199987.00474326886,1.0368892859943868,0.008853643688475334,10.973896250156345,0.10581765260776753,499911.01722916914,89.95215337064576,0.6444876642266756,0.08321357516772425,0.013244213787520063,0.000788869951041244,0.000272962266700149
4000,1.723,0.04146750858138316,2.8271433652812425,347.5204712868917,2.120336874309476,34.96504942672934,7635.365530898005,199987.0047739877,1.0369041214324775,0.008853271424783262,10.973835205242061,0.10581442326950015,499909.4789231265,87.39676264743878,0.644490946546109,0.08322563775391062,0.012828905706757451,0.0007920845255688798,0.000272558434098658
4100,1.723,0.04146667091827617,2.8271443537252052,347.5204683497637,2.120310500483125,34.96546579174443,7635.36563334565,199987.00474956934,1.036891761724583,0.008854159991964611,10.973770261970316,0.10581651905196765,499910.82033338695,90.47906349741268,0.6444852966054706,0.08323083794351357,0.013749110077665674,0.0008207005632240973,0.0002805335283811853
4200,1.723,0.04146654881694643,2.827145011701268,347.5204776690086,2.120286510995894,34.96445353199931,7635.365854805852,199987.00499611231,1.0368835732244428,0.008853637391166229,10.973739498062024,0.10581517538299694,499903.77410914464,95.48601033781205,0.6445083192810095,0.08322504434927426,0.013834990316852779,0.0008433598768849656,0.0002866019143403932
4300,1.723,0.04146570799274018,2.8271419687166732,347.5204907462382,2.1202890023026058,34.96462133818089,7635.366147417013,199987.00502520523,1.0368507689809827,0.008853716293480536,10.973521891134899,0.10581495779415748,499905.2776868407,96.870680702622,0.6445085717653323,0.08323325420954845,0.014417612006148514,0.0009021766445378973,0.0003040431091082683
4400,1.723,0.041466046521750934,2.827144322970444,347.52049484606397,2.1202468590360635,34.964087657489266,7635.36617101107,199987.00503955313,1.0368478020562812,0.008853855585331171,10.973520905584332,0.10581784350749007,499898.93919641944,101.05715576608549,0.6445412423100617,0.08323458714654425,0.01492720278004838,0.0009007145282587942,0.00030352665953760366
4500,1.723,0.041465093587362715,2.8271422709392002,347.52048415501054,2.120190534854189,34.964248022308595,7635.36637422857,199987.0050968074,1.0368328397639508,0.008853939467076058,10.973470364586717,0.10581920844430219,499898.0413775287,102.42592543461431,0.6445426832500193,0.08323392395701734,0.014597453466367856,0.0009411134687023491,0.00031210813698431117
4600,1.723,0.04146476154045196,2.8271441391808523,347.5205020107141,2.120207107844212,34.963126476272805,7635.366176637625,199987.00534637968,1.0368197576943377,0.008853905349131401,10.973315423960788,0.10581686730807732,499896.91114350146,104.76589259748964,0.6446128620806861,0.0832401092810413,0.014758743966311017,0.0009556573487041948,0.00031618636579917295
4700,1.723,0.04146406726462976,2.827143671137701,347.52050024806306,2.120174492269519,34.96324731115158,7635.3666651232625,199987.00556488585,1.0368274539458535,0.008854441586166538,10.97304034098327,0.10581342929221461,499897.62165452127,107.04484761663124,0.6445966665702234,0.08324035238488002,0.015277121263619436,0.0009457735096669675,0.0003230150838923858
4800,1.723,0.041463502600008646,2.8271424723676115,347.52052064983894,2.12014143399243,34.962645386566074,7635.3665032954505,199987.00560407146,1.0368010628225492,0.008853613658617544,10.972876351551136,0.10581523544145777,499892.2644313212,108.58474340174656,0.6446507624345881,0.08324310927801497,0.016006892702599453,0.0009504286408692043,0.00033738317538598836
4900,1.723,0.04146358850506992,2.8271439296873537,347.5205179369455,2.120115916498216,34.962643224422905,7635.366832287773,199987.00557273172,1.036799001533483,0.008853572502925587,10.97280206322144,0.10581599064191585,499889.37882831425,108.58743822212742,0.6446068578896161,0.08324481003157624,0.016161201940978608,0.0010192275040741018,0.00033062890905503103
5000,1.723,0.04146350553660525,2.8271452828365393,347.52051717650346,2.1201165948232172,34.96230786100074,7635.366909062808,199987.00567335557,1.036794914911866,0.008854158157332806,10.972696803715612,0.10581845741279282,499889.09888641787,113.52507346598068,0.644697743877806,0.08325133743064783,0.01687446500592058,0.001032367340939611,0.00034361945141209464
