milliseconds,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,aRc,iRc,Dna,Dam,P53,iPcna
2600,1.0021598416328128,1.0,1.0,0.09305026181884313,0.2905132434240394,0.12187549299289878,0.0011094973860097748,0.9999892421142812,1.0701000744933056e-05,1.3669943896377884e-10,9.632123754441096e-08,1.0260405469644027e-12,0.0025302654504446936,0.012517069249042093,0.5056358172578903
2700,1.0021978487780099,1.0,1.0,0.101511355871536,0.28724711135979375,0.12089222135976925,0.00551782276416975,0.999988952822789,1.0881775782149017e-05,1.401490613504645e-10,1.0089800137308676e-07,9.863748447186573e-13,0.0026634038112759847,0.012606054942298823,0.4932969927370651
2800,1.002341009299527,1.0,1.0,0.08511973817268723,0.28471122656768755,0.12562017385859145,-0.003089558679841209,0.9999886176812199,1.1140512218475746e-05,1.7270810358567103e-10,9.727386812229055e-08,1.2089963083349072e-12,0.0028974715674039034,0.012471092320157506,0.49337938251942615
2900,1.002440570003282,1.0,1.0,0.08348661122762818,0.285699835387254,0.12846167061007008,0.00376647157317432,0.9999882979438773,1.1366787079273268e-05,1.6830441715601276e-10,1.0727354294746567e-07,1.007718116822723e-12,0.0027505776944739624,0.012719865487097687,0.5032738955684972
3000,1.0023928058342704,1.0,1.0,0.0909698195719452,0.28451697751965777,0.127574602660905,-0.0038456987686096055,0.9999885690274475,1.1444222094684998e-05,1.9180631814518526e-10,1.087326861883522e-07,1.2578049839977823e-12,0.00289262102709136,0.012481768604873473,0.4959048222481633
3100,1.0025830440195058,1.0,1.0,0.08779497218333779,0.2847875874430744,0.1250773422894238,0.00729742843650276,0.9999883658160408,1.1876130249405802e-05,2.0504829474740038e-10,1.276114044601526e-07,1.3149480898256367e-12,0.0029870003149470247,0.013019611044028163,0.5049177777785258
3200,1.002562725387578,1.0,1.0,0.0838946620627877,0.28032961552168945,0.12805850048621137,0.0009073369818802719,0.9999881087665425,1.1739264346198113e-05,2.034205558333291e-10,1.2468722918540727e-07,1.7602287832642564e-12,0.003273164445736415,0.012749255551995544,0.4949773595063196
3300,1.002899184613319,1.0,1.0,0.08003921929742672,0.28235502940588425,0.13019566599070653,0.007016659376590734,0.9999881162046341,1.1760801595381419e-05,2.3215972956590946e-10,1.356053729913333e-07,1.7591876525151183e-12,0.003341882050512022,0.012918673211788557,0.49826338855005803
3400,1.0029079717435254,1.0,1.0,0.07490271931474195,0.2810115940895931,0.131525431792323,9.393672829055566e-05,0.9999881185278339,1.2247522451595319e-05,2.3221925306270906e-10,1.332596899274807e-07,1.9662675491588737e-12,0.003470846158416445,0.012937129693707649,0.49429080804101255
3500,1.0030753007212914,1.0,1.0,0.08775542397587247,0.2821023020694652,0.1357016086160737,0.004234216389879196,0.9999879011048676,1.185126746729968e-05,2.550071889925125e-10,1.466640342595456e-07,2.23821333143821e-12,0.003382872585212241,0.013423952842637147,0.5040653931216664
3600,1.0030016284840653,1.0,1.0,0.07384343852661772,0.2745687011986993,0.139439375255465,0.0009896143270041822,0.9999873402994212,1.2470406959993097e-05,2.7187577887206946e-10,1.5831056192254635e-07,2.349960099932407e-12,0.0034813892893744507,0.013474649428640824,0.4986293414370545
3700,1.0031359215811615,1.0,1.0,0.07956602935358616,0.2762703874159027,0.1344896955609031,0.007801980753586534,0.9999873604847502,1.214190276520884e-05,2.800450378731522e-10,1.6183550903006407e-07,2.4651980096267466e-12,0.003835732231849449,0.013329405032647658,0.4970423363039364
3800,1.0033060232325208,1.0,1.0,0.07453162492383945,0.2745868748392407,0.13973715653923022,-0.0033651238182465042,0.999987510810718,1.2715995264286993e-05,3.208753869577769e-10,1.5836278954540375e-07,2.5785091157658694e-12,0.003709553339245587,0.013393905744340137,0.49210934273143153
3900,1.00341818247926,1.0,1.0,0.0691027846302598,0.2767375174256485,0.1391499004197713,0.001857427774625215,0.9999875356919599,1.250614169432609e-05,3.1616449393567776e-10,1.737810375523147e-07,2.742993675260561e-12,0.0038928672363897857,0.013685962894411523,0.49559411113721424
4000,1.0034719544100268,1.0,1.0,0.06933829069132721,0.2738777821823989,0.14402434995996188,-0.0012620231016832683,0.9999868640041017,1.2604957390662515e-05,3.530124764624961e-10,1.706954716099796e-07,3.306791402759956e-12,0.0038853782165541796,0.013765392212428078,0.4974441576568371
4100,1.0037089706328544,1.0,1.0,0.08054998558103661,0.27457475233576273,0.14407341652122216,0.005777444974818901,0.9999872486418419,1.2935879778403827e-05,3.733856130691369e-10,1.8021741019765388e-07,3.5474169009089767e-12,0.004043220466218974,0.013661271206578129,0.5034180448191039
4200,1.0036946143695844,1.0,1.0,0.06867792348783115,0.27538602034399906,0.14095407598348295,-0.0001862134012545827,0.9999871881924333,1.2638658184528618e-05,3.9320898453017605e-10,1.960684265415957e-07,3.682408202436467e-12,0.004235400510188016,0.014097442980582272,0.5027186254381572
4300,1.003873142292573,1.0,1.0,0.06554597404358994,0.26909062873374057,0.1473398988572227,0.0050792065610489705,0.9999864490238146,1.3065320897565872e-05,4.1379137670811644e-10,1.9126473094555282e-07,3.875198261437303e-12,0.004174638298096055,0.01378540935923393,0.49433396270235036
4400,1.0039795486222756,1.0,1.0,0.05866336615282685,0.27510512785427704,0.14973540536522512,0.002947497651929902,0.999986566221923,1.283712640011315e-05,4.317576536296191e-10,2.0470705772684575e-07,4.277222167060518e-12,0.004308900614340319,0.01419288012842638,0.5042218046805096
4500,1.0039549802816101,1.0,1.0,0.06509187558263808,0.26993566864674917,0.1471023133057994,0.007400581705127738,0.9999865472833424,1.2955763437169014e-05,4.467245342449216e-10,2.077874301961032e-07,4.6504613753206185e-12,0.004387251150466118,0.014203767952427497,0.49782331056108575
4600,1.0041489570797777,1.0,1.0,0.06295089255994177,0.2722700701132818,0.14882839258630326,0.0036897802093306285,0.9999867434011105,1.3315391399566114e-05,4.69224914692354e-10,2.2280588102170266e-07,4.769088612503134e-12,0.0044854025778365185,0.014521313667618873,0.4974870407344949
4700,1.0040974418280078,1.0,1.0,0.05699801084127862,0.27133059240416607,0.14645825277031282,-0.0009726161988241344,0.9999862058010486,1.3435193802898604e-05,4.822431656537825e-10,2.1700186146539188e-07,5.114033624905184e-12,0.0046324289002251445,0.014596615424931125,0.502586356867499
4800,1.0042085363195037,1.0,1.0,0.06078017548190897,0.26880247748192027,0.1463743976458902,0.0016457439220298633,0.999985907095944,1.3837438005636667e-05,4.98949744763007e-10,2.31893526069441e-07,5.700442895575867e-12,0.0048643952737650875,0.014616709847676476,0.5037758382513855
4900,1.004400368881819,1.0,1.0,0.05498176864276567,0.26757717999751784,0.14935356547102857,-0.001423102502354561,0.9999861143557855,1.3456938945735434e-05,5.434990071342494e-10,2.387964090203859e-07,5.9079364427430725e-12,0.0047460877480701965,0.014684791691002902,0.49451983519186504
5000,1.004671138795855,1.0,1.0,0.061373632139588845,0.2679699517748565,0.15203311167581446,0.007052067459122784,0.9999858720788138,1.339917616233674e-05,5.721290455801449e-10,2.493438699391771e-07,6.171191415887135e-12,0.004989966605916633,0.014841646418031458,0.49294146098539415
