milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
3200,1.994816962362728,0.02726407681584632,7.2982501295577245e-06,769.9999153292156,8.6500622459259e-05,8.145922754167221e-07,309.9999250380593,2469.999955789676,4.41953449782312e-05,7.894255695658329e-05,7.67793629643282e-05,1.1860336150395995e-13,4650.0,1.7097463364549733e-13,1.4505682460969497e-13,2.5191130595572953e-14,6.799999990390212,1.1043726429094083e-15,-3.001241134225096e-29,-1.3269802324665318e-27,19.99999996647419,-6.138734453691444e-27,5.129872231544918e-09,6.350712309889423e-10,-7.756289058281271e-34,-2.0523157599926805e-33,259.71748642802214,0.005304489190765355,-2.5929449153443866e-31,1.1760666498165724e-12,8.290182070956099e-05,8.565301429534982e-12,6.692892559268055e-14,1.9230662879943433e-08,0.0,-2.428250533249429e-34,8.970904092729224e-09,0.0,0.0,0.0,0.0,0.0005
3300,1.9945180356976426,0.027495845805670008,7.4076516509800095e-06,769.9999136824964,8.502407909871661e-05,8.582571731618885e-07,309.9999182696888,2469.9999573198133,4.2056408292355395e-05,8.52124203306868e-05,7.784898692098855e-05,1.1638566614912943e-13,4650.0,2.767685666576373e-13,1.946595438081692e-13,3.123464679606402e-14,6.7999999900754995,1.2528916749996088e-15,-3.185309189690687e-29,-1.2991661247734773e-27,19.999999964934005,-6.151877979496388e-27,5.014859637092568e-09,6.483105913072091e-10,-7.86739211043777e-34,-2.1040239112540788e-33,259.7013668492446,0.00563079313173805,-2.9347797303082183e-31,1.4082454330372636e-12,8.475711809769069e-05,7.61665732141194e-12,8.231856299634453e-14,1.893311818714256e-08,0.0,-2.8874124750989784e-34,9.01652413613037e-09,0.0,0.0,0.0,0.0,0.0005
3400,1.994383107801367,0.027083356827434447,7.413869491046932e-06,769.999901691291,9.208578505316154e-05,8.6893217954356e-07,309.99990647659814,2469.9999558017093,4.621768534792763e-05,8.465949979699774e-05,9.102363185841468e-05,1.5263888128132546e-13,4650.0,2.8371620429317265e-13,1.8006814221842307e-13,2.6122524029547905e-14,6.799999989448959,1.6281272927633718e-15,-3.2622265959486346e-29,-1.3881869450321553e-27,19.999999965764452,-6.213997963110921e-27,5.1425527786034695e-09,6.689368330249487e-10,-8.611313711656245e-34,-2.471164741359901e-33,259.70447790127736,0.005647776682507628,-3.181521924961716e-31,1.4482849019824007e-12,9.141114809511135e-05,1.028684125925005e-11,8.561421645936394e-14,1.9468971690022144e-08,0.0,-3.03012346799437e-34,1.0203569997468245e-08,0.0,0.0,0.0,0.0,0.0005
3500,1.994353648024649,0.026956446922223,7.395273955426056e-06,769.9999061830052,9.278607377157789e-05,9.122684978210479e-07,309.99991128930503,2469.9999534280682,4.639563356889999e-05,9.730440308317064e-05,9.153731862137606e-05,1.6764277829117828e-13,4650.0,3.6530118528338986e-13,2.2682257129310202e-13,3.662760137676807e-14,6.799999989263533,1.8039560309316062e-15,-3.283181682688789e-29,-1.3757633761959882e-27,19.999999964213202,-5.891546319435151e-27,5.1187901802772385e-09,6.674059909197231e-10,-8.843938744973128e-34,-2.626228085378933e-33,259.68006279931643,0.005759353233357844,-3.2998278925165365e-31,1.677141775778575e-12,9.395442418146293e-05,1.1621026759220144e-11,1.0266878928738432e-13,2.047634301161223e-08,0.0,-2.8907748317255313e-34,9.990370750857547e-09,0.0,0.0,0.0,0.0,0.0005
3600,1.9942651280427972,0.026900047580620187,7.357924610281174e-06,769.9998903569386,9.749309800935762e-05,1.0085223558008674e-06,309.9999033453592,2469.9999524306027,4.619302201071465e-05,9.312293615483241e-05,9.796012467251013e-05,1.650905206665977e-13,4650.0,3.5862860648189674e-13,2.6588391081561825e-13,4.643388769500193e-14,6.799999988990409,2.0626563661999274e-15,-3.347278296171735e-29,-1.3765132117272237e-27,19.99999996252758,-5.7726005259981356e-27,5.053443583526224e-09,6.494944142871348e-10,-8.900284574803266e-34,-2.581862788571708e-33,259.6851820107015,0.005794933807738631,-3.4847353137577984e-31,1.9929126114792637e-12,0.00010557680777401239,1.1508829408156715e-11,1.2042561118321115e-13,2.0349429482333588e-08,0.0,-3.3738288279096477e-34,1.0244044954488478e-08,0.0,0.0,0.0,0.0,0.0005
3700,1.993953364515797,0.026614380350805586,7.439944243933251e-06,769.9998848992266,0.00010646629561879582,1.0136429143068563e-06,309.9998995529544,2469.9999497811277,4.71844165380912e-05,9.936946576821317e-05,0.00010740164588513318,2.00157370695269e-13,4650.0,4.294856734019919e-13,2.719612087612127e-13,5.4622239204119526e-14,6.799999988139941,1.9015640329367356e-15,-3.3905698717544257e-29,-1.4119138137371801e-27,19.999999961485546,-5.7241974387862215e-27,5.0918937928828845e-09,6.378968356131033e-10,-8.888547290399262e-34,-2.66291770916216e-33,259.6691740534115,0.005814091393399604,-3.3813184452686326e-31,2.233494872409101e-12,0.00010727968853220692,1.5540097237289916e-11,1.4904172996894265e-13,2.0979846474898158e-08,0.0,-3.596333401148682e-34,1.0919159078069504e-08,0.0,0.0,0.0,0.0,0.0005
3800,1.9939961180788701,0.02673942723326126,7.479881080917779e-06,769.9998809506809,0.00010950133411463953,1.0777859997829405e-06,309.99989548873873,2469.9999507927378,5.119499970661895e-05,0.00010776692279540648,0.0001069371280401069,2.1372635555888911e-13,4650.0,5.177660317260866e-13,3.095408470755676e-13,5.579681846688399e-14,6.799999987163989,2.3208652953419012e-15,-3.576169529279904e-29,-1.425931924649384e-27,19.99999996091523,-5.9081621082857004e-27,5.035841700205584e-09,6.71473938969416e-10,-9.05097182319702e-34,-2.8966356180769627e-33,259.65194752974884,0.0061909593294193046,-3.687066231289226e-31,2.585625160218247e-12,0.00011167896591161871,1.5584263806472092e-11,1.6861104501045003e-13,2.2444506986999002e-08,0.0,-3.627955888811031e-34,1.2050166315443074e-08,0.0,0.0,0.0,0.0,0.0005
3900,1.9936268405053132,0.026561966356215598,7.417030369730217e-06,769.9998829632,0.000126529229824609,1.1850966069137813e-06,309.99988019866214,2469.9999491865406,5.33597015973403e-05,0.00011805884686603167,0.00011155791732011577,2.2733055561941087e-13,4650.0,4.954257362554426e-13,3.725081536477716e-13,6.075166651335605e-14,6.799999987394673,2.4721440371134464e-15,-3.593270558462679e-29,-1.4550068421821399e-27,19.999999959384535,-5.5476979089678095e-27,4.991938962844204e-09,6.430604850166545e-10,-9.288984254127808e-34,-3.2482720614351425e-33,259.65959735734276,0.0064241800283520835,-3.8670369098831298e-31,2.891273167471722e-12,0.00012469529267744573,1.7905672632746228e-11,1.8839558263251636e-13,2.217089617135896e-08,0.0,-3.9651340167529645e-34,1.213204921408149e-08,0.0,0.0,0.0,0.0,0.0005
4000,1.9934744312302393,0.026085758698623812,7.50608490634746e-06,769.9998671027616,0.00013228203275181824,1.1990028561582085e-06,309.9998804310994,2469.9999456678424,5.492141357420434e-05,0.0001246719193195707,0.00011801576577634606,2.6078197982509845e-13,4650.0,6.500641658168017e-13,3.777207427524858e-13,7.429222519084954e-14,6.799999986878463,2.752207381269455e-15,-3.829026409829219e-29,-1.4978245806495762e-27,19.999999957970324,-5.492225131898184e-27,5.031997608503942e-09,6.467954747220428e-10,-9.405910160647878e-34,-3.417418185424558e-33,259.6365263863303,0.006519749243555338,-4.227808870097134e-31,3.3988969922519154e-12,0.00013142843718997617,1.9414211074112376e-11,2.2194647992080524e-13,2.345082124385834e-08,0.0,-4.044113948892315e-34,1.316037370425115e-08,0.0,0.0,0.0,0.0,0.0005
4100,1.9933248390553235,0.02599255193897472,7.42756608049249e-06,769.9998645502797,0.00013248472979859448,1.2026811335202637e-06,309.9998702273856,2469.99994731296,5.530609874459562e-05,0.00012552269473904294,0.0001263052998929015,2.9343541906510527e-13,4650.0,6.793352778220519e-13,4.674791768644303e-13,7.767635380295915e-14,6.799999986379369,3.4148451114965496e-15,-3.701443386589894e-29,-1.5296633251721877e-27,19.99999995722118,-5.4726793318380376e-27,5.007120750291364e-09,6.730006815070436e-10,-9.89958617002008e-34,-3.3146248158961166e-33,259.6408062203409,0.006572672867593065,-4.31672146545218e-31,3.7701193522582795e-12,0.00013044554143048858,2.3113326005777626e-11,2.273521189469615e-13,2.2933409017393695e-08,0.0,-4.283284607833578e-34,1.3712527412283295e-08,0.0,0.0,0.0,0.0,0.0005
4200,1.9934417261837303,0.026192356717721955,7.387245519613911e-06,769.9998572450097,0.00013693012314778462,1.2925215854930174e-06,309.9998703925518,2469.999942265876,5.5401853541243395e-05,0.0001349993792712635,0.00013174299833018042,3.2094824374424226e-13,4649.999999999999,8.132392870073266e-13,4.881908637803832e-13,9.301154074839081e-14,6.799999985345905,3.517157788923031e-15,-3.8409702489960524e-29,-1.4830585016943446e-27,19.999999956679254,-5.5816394556993475e-27,5.0707824003801926e-09,6.819048367056258e-10,-9.665284941765583e-34,-3.665159517758904e-33,259.6194615777939,0.006683943800362584,-4.676820101783032e-31,4.241305149111856e-12,0.0001374811774174133,2.4442550040094705e-11,2.564630370240488e-13,2.3070851229119544e-08,0.0,-4.599607407898975e-34,1.3510551939054193e-08,0.0,0.0,0.0,0.0,0.0005
4300,1.9930740373672269,0.02608298389373342,7.563469632149104e-06,769.9998550631134,0.00014535178603071217,1.2961726992288469e-06,309.9998584144457,2469.99994314605,5.562398439780428e-05,0.0001454039398760447,0.00014497973037200826,3.3190487535659766e-13,4649.999999999999,8.59936310039117e-13,5.580292387981606e-13,1.0890521915396346e-13,6.7999999848796415,3.967588351546357e-15,-3.832427492296729e-29,-1.5458763123313385e-27,19.999999954243755,-5.3674986873812105e-27,5.211206097485789e-09,6.730982990337044e-10,-9.8347096804613e-34,-3.969014770854206e-33,259.60616491742616,0.006762473603935391,-4.627581456525627e-31,5.151334024904835e-12,0.00014216119488311032,2.7870825451975617e-11,2.9256143402947714e-13,2.4615520158796982e-08,0.0,-4.786244703590109e-34,1.4557177584810505e-08,0.0,0.0,0.0,0.0,0.0005
4400,1.992720895942011,0.025582743812377757,7.37976766511344e-06,769.9998504202143,0.00015644984799728344,1.3724428195017226e-06,309.99985520835725,2469.999942630887,5.726479167171895e-05,0.0001507994189022283,0.00015216822599248191,3.678091155414648e-13,4649.999999999999,9.323746025285149e-13,6.13352677646285e-13,1.1897134170585527e-13,6.799999984588448,4.4009763974698295e-15,-3.8772299295424626e-29,-1.558060338318975e-27,19.999999953586745,-5.45436642582494e-27,5.049971106900864e-09,6.508604880959849e-10,-1.0042061391292867e-33,-3.843924989555095e-33,259.60036320405936,0.007045393003333929,-5.046085192029578e-31,5.575784139313133e-12,0.0001513577744164218,2.986534696014025e-11,3.4587472320583103e-13,2.3790342083307474e-08,0.0,-4.955846736723945e-34,1.4951965477121277e-08,0.0,0.0,0.0,0.0,0.0005
4500,1.9926771487742183,0.025492934708807157,7.548044969328241e-06,769.9998428004163,0.0001660927660156732,1.4109783501102089e-06,309.9998508172901,2469.999938216099,5.9609236799816644e-05,0.0001503935079628249,0.00015716042493353768,4.273522252723306e-13,4649.999999999999,1.0402679605410636e-12,6.391116078025225e-13,1.3172303783144195e-13,6.7999999830826425,4.975100987538785e-15,-4.195797746823768e-29,-1.5280774490217338e-27,19.999999954865295,-5.280729014556899e-27,5.0350757447154e-09,6.579046036548632e-10,-1.0093664023930503e-33,-4.131521307659591e-33,259.5934969371782,0.006915827549734412,-5.298801386034411e-31,6.214262961430809e-12,0.00016232224341086545,3.45945282398718e-11,3.9064662443391657e-13,2.4865064803110923e-08,0.0,-4.886847704858221e-34,1.6151803790844188e-08,0.0,0.0,0.0,0.0,0.0005
4600,1.9927550275113473,0.02557656903950339,7.563885784443368e-06,769.9998358937501,0.00017244597251563337,1.4688812462819633e-06,309.99983673040134,2469.99993818991,6.270828316082008e-05,0.00016654942351286805,0.00016324841435757907,4.4557855491829725e-13,4649.999999999999,1.207870763185185e-12,7.601323152320691e-13,1.4629237362034878e-13,6.799999982780905,5.120415810940487e-15,-4.22781118372442e-29,-1.631766711823747e-27,19.999999953062794,-5.535160564678837e-27,5.197179222299984e-09,6.627848230757555e-10,-1.058906722997274e-33,-4.3480123824497714e-33,259.5805352998791,0.007329608065758841,-5.604559550871251e-31,6.875461008631677e-12,0.00016946091899842,3.7577941854830994e-11,4.1004665711184065e-13,2.5029328634142086e-08,0.0,-5.063330934779397e-34,1.6042675104514217e-08,0.0,0.0,0.0,0.0,0.0005
4700,1.9927461246403073,0.025192866121291263,7.559252661046599e-06,769.9998225896882,0.000175351263413758,1.5683855370342676e-06,309.999834812107,2469.999935927582,6.424888978759704e-05,0.00016440537899459643,0.00017336336175904392,5.012849025649453e-13,4649.999999999999,1.308858197945532e-12,8.176843234002775e-13,1.609456586645036e-13,6.799999982059979,5.8353541057962325e-15,-4.328469081241523e-29,-1.576140739465354e-27,19.99999995072228,-5.3139842976606815e-27,5.238282076492738e-09,6.801423552803476e-10,-1.030455938515405e-33,-4.6761294588056675e-33,259.56751544737585,0.0075469539589026035,-5.843623924508837e-31,7.681501499479004e-12,0.00017832288570376808,4.0027932386812646e-11,4.464405629494208e-13,2.661757141328063e-08,0.0,-5.292521163662387e-34,1.6380800332583955e-08,0.0,0.0,0.0,0.0,0.0005
4800,1.99251457973251,0.02530512732239086,7.599639566908076e-06,769.9998170349152,0.00018995924193267942,1.5760218641473828e-06,309.99981801280995,2469.999935436222,6.599572468227893e-05,0.00017906628443808124,0.0001758169294298117,5.28996483892631e-13,4649.999999999999,1.4492193837692935e-12,8.806022562660094e-13,1.7907137879112215e-13,6.799999981585172,6.538783307474927e-15,-4.1806481686442287e-29,-1.6264853877097402e-27,19.999999949064954,-5.418093734478798e-27,5.051290492724963e-09,6.590233510255722e-10,-1.0841472260835468e-33,-4.739769642739186e-33,259.5709709506183,0.007687087156919352,-5.788846339211913e-31,8.187059475383506e-12,0.0001829877295876432,4.457553287321246e-11,5.251636939348721e-13,2.5797374037808003e-08,0.0,-5.598876247468938e-34,1.7817970676776266e-08,0.0,0.0,0.0,0.0,0.0005
4900,1.9922562752279631,0.025225343468458967,7.563640870769067e-06,769.9998118315929,0.0001949475930290883,1.6884815681327994e-06,309.99981580384633,2469.999934250276,6.536866304813632e-05,0.0001863977669440157,0.00018363463613348447,5.577240889520596e-13,4649.999999999999,1.5692451860374302e-12,9.839900617911763e-13,1.975068060853801e-13,6.799999980610198,6.91741082219723e-15,-4.418444897034276e-29,-1.6076161656088247e-27,19.999999950693333,-4.986437876619528e-27,5.08109536576393e-09,6.700756385253991e-10,-1.084636173172544e-33,-4.999131261350902e-33,259.5476158032298,0.007643475997740718,-5.993884131940353e-31,9.26316916831203e-12,0.00018628812558238263,4.9562980646107554e-11,5.759472480504021e-13,2.6707785370726887e-08,0.0,-5.979947961523636e-34,1.869439312410889e-08,0.0,0.0,0.0,0.0,0.0005
5000,1.9923413917003638,0.02494159406276633,7.44692377188738e-06,769.999796912611,0.00020044692250268854,1.7874274683073535e-06,309.9998084416381,2469.999931505836,6.555546772431768e-05,0.00019194586054577432,0.00019106178503354465,6.258503103573326e-13,4649.999999999998,1.7721546998647109e-12,1.0944606870575858e-12,2.2733972698445696e-13,6.7999999803378905,7.498354927002137e-15,-4.4250122162598544e-29,-1.6467773639938318e-27,19.999999949407123,-5.0355436545506904e-27,5.094403447205745e-09,6.866355254136761e-10,-1.0679464765757083e-33,-5.165124181428623e-33,259.54407141637165,0.007775341634837461,-6.392299109617048e-31,1.0102559701313675e-11,0.00020303786637730447,5.359424819802501e-11,6.337753028451099e-13,2.7362197696538943e-08,0.0,-5.924632749505099e-34,1.9272011203844443e-08,0.0,0.0,0.0,0.0,0.0005
