milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
3200,1.994738622421324,0.027678226704979,7.455653384499266e-06,769.9999137947307,8.420747393676081e-05,8.037972642037513e-07,309.9999234094191,2469.99995770093,4.368720951622408e-05,7.503071251392514e-05,7.835029402563443e-05,1.0719901603637689e-13,4650.0,2.0288122311547238e-13,1.388510360426226e-13,2.8121764599862586e-14,6.799999990745805,1.3325433832949785e-15,-2.953089410955637e-29,-1.2631809043542879e-27,19.99999996570885,-6.190229689810872e-27,5.078626446814268e-09,6.293931501288184e-10,-7.995309147360376e-34,-1.9303893253352874e-33,259.7188946592936,0.005452284026939356,-2.578383414737854e-31,1.0836902779138077e-12,7.81092307792412e-05,7.613905176444441e-12,8.553759535029485e-14,1.9211345163912935e-08,0.0,-2.600645346761677e-34,8.162231041989901e-09,0.0,0.0,0.0,0.0,0.0005
3300,1.9945900707988542,0.027350606330627098,7.460473004491665e-06,769.999914158777,9.23349583988659e-05,8.922604833450982e-07,309.99991825653046,2469.9999579247406,4.362393790139098e-05,8.735525879107309e-05,8.357167874710883e-05,1.3628381967901017e-13,4650.0,2.8767549086365505e-13,1.954397316553504e-13,2.3778364117022582e-14,6.799999990007808,1.3944791660440196e-15,-3.342242484518765e-29,-1.3300912227123177e-27,19.99999996675481,-5.7648234673120356e-27,4.969563947350246e-09,6.601839744140694e-10,-8.32341172717717e-34,-2.303010709618074e-33,259.70323808742904,0.00523487823201508,-2.9378921752958638e-31,1.3095726290191526e-12,9.160811647351916e-05,8.232784760895505e-12,9.044309798935963e-14,1.824772994478977e-08,0.0,-2.832700833235702e-34,9.711999739096648e-09,0.0,0.0,0.0,0.0,0.0005
3400,1.9944306134726821,0.02716186696576319,7.368984983321234e-06,769.9999024465077,9.498944194303288e-05,9.491536468485395e-07,309.99991545462836,2469.999956573309,4.48033495790856e-05,8.684472965307738e-05,9.053433544410138e-05,1.4553311379525585e-13,4650.0,2.50490047791756e-13,1.7105389337918523e-13,3.01028959399867e-14,6.799999990158896,1.5691228697364503e-15,-3.419187076372872e-29,-1.3382603575885269e-27,19.99999996391783,-6.172570690253407e-27,5.011276512142738e-09,6.555704950121866e-10,-8.008217700002675e-34,-2.2784203879114684e-33,259.6830383110934,0.0056248213017051395,-3.026637873862428e-31,1.4781976987315197e-12,9.708867446790331e-05,9.318580515553667e-12,9.051002604901922e-14,1.990439103637403e-08,0.0,-2.8688057944055445e-34,9.95423995741997e-09,0.0,0.0,0.0,0.0,0.0005
3500,1.9943279562270553,0.026866949149428856,7.438065575309413e-06,769.9998965067342,9.886397539460386e-05,9.004068790461378e-07,309.99990678507805,2469.999955574579,4.459560162085534e-05,8.94927805443103e-05,9.221946211018258e-05,1.557128649503702e-13,4650.0,3.188346131537671e-13,2.288751350527801e-13,3.170539902194081e-14,6.799999989578194,1.5980733766305496e-15,-3.3373216106091735e-29,-1.3270637447465605e-27,19.99999996401282,-6.2253323305544376e-27,5.049826172537987e-09,6.497794386457475e-10,-8.67109802018674e-34,-2.4509622484798616e-33,259.67276749481096,0.005784707465253897,-3.197882475364143e-31,2.1204991836845624e-12,9.921446948593478e-05,1.0280186304837493e-11,1.2086270509803725e-13,1.942343147266411e-08,0.0,-3.1223412456587433e-34,1.002725293681989e-08,0.0,0.0,0.0,0.0,0.0005
3600,1.9939951186360259,0.026879474287713482,7.422819924034674e-06,769.9998995811482,0.0001041356091085562,1.0427676204710302e-06,309.99989840366766,2469.9999502979495,4.881250626117179e-05,9.774226113086547e-05,9.461088199302929e-05,1.9344666657537947e-13,4650.0,3.8374675012069657e-13,2.6994925108225743e-13,4.744388156220356e-14,6.799999988752107,1.6705693155969216e-15,-3.5239001122117603e-29,-1.393009384988902e-27,19.99999996177136,-6.147832333943549e-27,5.155751532425823e-09,6.580552031826167e-10,-8.98962328901976e-34,-2.7756685751990592e-33,259.68326206766943,0.005638254847052798,-3.5432645490974863e-31,2.384672835202926e-12,0.00010439082131076116,1.2865101183268415e-11,1.1825421736680638e-13,2.0416063421913787e-08,0.0,-3.3777318194113122e-34,1.0721211458446612e-08,0.0,0.0,0.0,0.0,0.0005
3700,1.9940336998971668,0.026536853686027723,7.3751228410363336e-06,769.9998876098666,0.00010896480927709123,1.0515545559244605e-06,309.9999008976076,2469.9999520476545,4.8840224005029505e-05,0.00010242071027762053,0.00010987768683630024,2.020681118905606e-13,4650.0,4.567167150641369e-13,2.821808051040049e-13,4.674698004487385e-14,6.799999987858687,2.039523915797216e-15,-3.450912385851966e-29,-1.4036197356195158e-27,19.999999960988937,-6.022569572309997e-27,4.993515970525882e-09,6.463909400748953e-10,-8.970701314831097e-34,-2.668385026532398e-33,259.6659598725544,0.005940498277627408,-3.7110750862411028e-31,2.7023122836058067e-12,0.00010298255021699422,1.3094348205479036e-11,1.3868507814862102e-13,2.1577401171470267e-08,0.0,-3.2742832964294176e-34,1.128747857933483e-08,0.0,0.0,0.0,0.0,0.0005
3800,1.993749584898124,0.026759149816663698,7.367509674624792e-06,769.9998810207835,0.00011679037850392975,1.1397189793778476e-06,309.9998843975397,2469.999950245534,5.108334640046604e-05,0.00010635902347204591,0.00011271170305954634,2.2157222458253075e-13,4650.0,4.629557394363238e-13,3.33574785270204e-13,5.761993454366786e-14,6.7999999872328685,2.4667590479650545e-15,-3.6631310990266267e-29,-1.4729705595075785e-27,19.999999962233524,-6.1678968984598626e-27,4.981434930043624e-09,6.682353805845711e-10,-9.391313956596197e-34,-2.9269561626915216e-33,259.65601890463074,0.005986064590190767,-3.959803917135434e-31,2.9907471786054225e-12,0.00011829042425980129,1.5141015338403686e-11,1.7449380573264485e-13,2.227668999505597e-08,0.0,-3.6788384067711292e-34,1.1410785445159659e-08,0.0,0.0,0.0,0.0,0.0005
3900,1.9936915716236197,0.026211066993605772,7.503997111628551e-06,769.9998809637175,0.0001273400823684857,1.162154604762639e-06,309.9998851629308,2469.999947847092,5.053286168939045e-05,0.00011444599509511348,0.00011810381653114235,2.274619307108595e-13,4650.0,5.504511607604658e-13,3.781430960139124e-13,6.094978136917609e-14,6.799999987519002,2.415595343347467e-15,-3.787700542932957e-29,-1.462056032675565e-27,19.99999996131473,-6.0046550789639226e-27,5.0132596787478565e-09,6.719395540611218e-10,-8.91047500662134e-34,-3.106591516048542e-33,259.64906122653645,0.006269665329316403,-4.132463574374684e-31,2.8967639430612263e-12,0.00012242210710900324,1.720059909219971e-11,1.8474778467501984e-13,2.2833962378467207e-08,0.0,-3.771186719718348e-34,1.174239307495354e-08,0.0,0.0,0.0,0.0,0.0005
4000,1.9933383715751571,0.026286464108703448,7.434420018677027e-06,769.9998736636605,0.00012918255038616997,1.149929356768454e-06,309.9998800871049,2469.9999452305447,5.312290697465908e-05,0.00011859537636194863,0.00012539736450159248,2.565793554187907e-13,4650.0,5.797200005171233e-13,4.215973402475472e-13,7.163902020048935e-14,6.799999987031691,2.9914269863973767e-15,-3.6813167975491405e-29,-1.5017332272819583e-27,19.999999958495067,-5.917998786152743e-27,5.015740939969638e-09,6.544124699336878e-10,-9.595628492051787e-34,-3.250354012245066e-33,259.63837886136855,0.006441080160486455,-4.285652083087503e-31,3.3217870701000147e-12,0.0001221766257367119,2.1689673284459778e-11,2.0541117420836672e-13,2.2678250864963258e-08,0.0,-3.93030723886735e-34,1.2420772099024502e-08,0.0,0.0,0.0,0.0,0.0005
4100,1.993264417984028,0.026230079682203842,7.509576118082126e-06,769.9998655864885,0.00013449898463859707,1.2323495200950556e-06,309.99986671944464,2469.999945539631,5.430133373921856e-05,0.00013357875704135194,0.00013182400912895953,3.0183484574383734e-13,4650.0,7.053023437671494e-13,4.597859766419955e-13,8.744084613089817e-14,6.7999999856516435,3.1153474491398155e-15,-3.7358689594617414e-29,-1.5444665187790763e-27,19.999999957681585,-5.6584057557264235e-27,5.142549676433047e-09,6.740283883419482e-10,-9.353541557078886e-34,-3.3352233901908684e-33,259.6156296670542,0.006598732790523032,-4.276263637770747e-31,4.1799160254618894e-12,0.00013742204741771429,2.3255804638713546e-11,2.4127128310690276e-13,2.281986985525795e-08,0.0,-4.265766789603785e-34,1.3319678297165518e-08,0.0,0.0,0.0,0.0,0.0005
4200,1.9930558176063822,0.025965227877025925,7.451899658086292e-06,769.9998538487931,0.00014604916418796282,1.300316756758484e-06,309.9998670584369,2469.9999456179257,5.6348760839425116e-05,0.00013497328756527255,0.0001359643322201935,3.159161051080918e-13,4649.999999999999,7.418050418499518e-13,4.650269427205619e-13,9.759432075254691e-14,6.799999984763798,3.655608832878527e-15,-3.825676080453804e-29,-1.5277374917337371e-27,19.999999955594305,-5.348692150405216e-27,5.1444522798236444e-09,6.573289977456693e-10,-9.873231758099568e-34,-3.7022345481368344e-33,259.63065809859285,0.006869841909936241,-4.57956551473673e-31,4.4724639647804065e-12,0.00014465601790736735,2.35811338941563e-11,2.8115882272709126e-13,2.346548419894391e-08,0.0,-4.40410577766301e-34,1.4343584956535773e-08,0.0,0.0,0.0,0.0,0.0005
4300,1.9932348150521335,0.025898209622910746,7.5481410070061e-06,769.9998486960276,0.00015144154787220479,1.3102616664511529e-06,309.99986430471296,2469.9999407801433,5.86844115467208e-05,0.0001440451046987362,0.00013896517731694374,3.3601214203312254e-13,4649.999999999999,8.281053604715585e-13,5.541782104027914e-13,1.0601055993301113e-13,6.7999999851926,4.013448347318041e-15,-3.890686676519439e-29,-1.5850929261180841e-27,19.999999954704688,-5.616767298245855e-27,5.115781747203624e-09,6.582241476561436e-10,-1.0232775569290361e-33,-3.691155768796654e-33,259.6040345140969,0.00677702048694396,-4.944417809836371e-31,5.252943920239561e-12,0.0001502771554671603,2.870980779258401e-11,3.008524317137981e-13,2.4891100253904978e-08,0.0,-4.4569943306827665e-34,1.4969793622435155e-08,0.0,0.0,0.0,0.0,0.0005
4400,1.993012100515385,0.02580941061745748,7.394608180910317e-06,769.9998505466833,0.0001525996874223309,1.3735091997148012e-06,309.9998490256889,2469.999942319341,5.804163722968115e-05,0.00014258661818896168,0.00015304734720601566,3.7275351410424774e-13,4649.999999999999,9.587612207906012e-13,6.00896250600051e-13,1.2103669763077143e-13,6.799999984374611,4.5281609756117526e-15,-3.9358699822080795e-29,-1.5200892833416804e-27,19.99999995433785,-5.287163656656356e-27,5.2040353862065395e-09,6.641615387944793e-10,-1.0335378200357577e-33,-3.84633647366933e-33,259.6113218979886,0.007189651390073185,-5.032658333749875e-31,5.831284243526694e-12,0.0001515663833990841,3.0096511696101256e-11,3.3399232367628055e-13,2.457896600008635e-08,0.0,-4.898428881734303e-34,1.4783803639495358e-08,0.0,0.0,0.0,0.0,0.0005
4500,1.9930059325612655,0.02556227177859759,7.5452807852867914e-06,769.9998432895052,0.00015700678205837269,1.4223118419333371e-06,309.99984275948043,2469.9999383387067,5.8014352752989807e-05,0.00015942543259913402,0.00015353311320450092,4.0923369088064836e-13,4649.999999999999,1.0942740406551349e-12,6.515759694977357e-13,1.3608188572654076e-13,6.799999983163335,4.981161398516016e-15,-3.9876022577362584e-29,-1.5869688229917714e-27,19.999999954044775,-5.4663859066796956e-27,5.218480485872244e-09,6.683203964130839e-10,-1.0208384614119822e-33,-4.226346149695066e-33,259.5975608270377,0.007044951769325308,-5.103856717095695e-31,5.9912641664233225e-12,0.0001607165333662087,3.2392731231531515e-11,3.7321852439171646e-13,2.473083619508442e-08,0.0,-5.087826302730136e-34,1.5603939632355913e-08,0.0,0.0,0.0,0.0,0.0005
4600,1.9925894533853525,0.02557665691691924,7.476083938875163e-06,769.9998293016715,0.00016408608163996836,1.5314820915970443e-06,309.9998398337235,2469.9999385491546,6.027825167526342e-05,0.00016498512292619844,0.00016080315831211534,4.490773683466603e-13,4649.999999999999,1.1989655138810561e-12,7.398967861316917e-13,1.4249878664905247e-13,6.799999983013459,5.470616473975402e-15,-4.2307104936150966e-29,-1.6315350977593995e-27,19.999999951884934,-5.4147874781534534e-27,5.084724389194151e-09,6.758251658970434e-10,-1.000966276369557e-33,-4.349009351926958e-33,259.5837397431582,0.0072165806447124,-5.671613590193939e-31,6.806206446113013e-12,0.00016839062327759125,3.837904850595498e-11,4.3223129341469257e-13,2.5001768813847053e-08,0.0,-5.305351998859983e-34,1.632757155590997e-08,0.0,0.0,0.0,0.0,0.0005
4700,1.992339945540657,0.025113464915295536,7.433262879362416e-06,769.9998188516686,0.00017965160665284473,1.5505260739006055e-06,309.9998330675214,2469.999935905685,6.295072786987398e-05,0.00017101279707710675,0.00017222096839265548,4.762085094414594e-13,4649.999999999999,1.3398829288623028e-12,7.901182815446432e-13,1.5673569709321383e-13,6.799999982308348,5.7165323034808284e-15,-4.0460876846669883e-29,-1.633264652590275e-27,19.999999951039403,-5.4703029855241336e-27,5.078330669017399e-09,6.826951947914373e-10,-1.0499131685978843e-33,-4.577140734761836e-33,259.5797644585047,0.0072414515985531735,-5.548836145670687e-31,7.799358200230883e-12,0.00017352977925383907,4.015457853773731e-11,4.572948221031633e-13,2.5739174578508795e-08,0.0,-5.359913538187413e-34,1.7029540257424397e-08,0.0,0.0,0.0,0.0,0.0005
4800,1.992388439844185,0.02519816501937495,7.58250488259244e-06,769.9998193261531,0.00018595794439356717,1.6339696389680432e-06,309.9998179762025,2469.999936524681,6.503105102519992e-05,0.000177560502180239,0.0001823970361356021,5.134647538303441e-13,4649.999999999999,1.4468462478675493e-12,8.850665253833152e-13,1.8081489293316933e-13,6.799999982350857,6.274867844313475e-15,-4.0781403460076964e-29,-1.5936604677575235e-27,19.999999950213848,-4.986735412735211e-27,5.135462526277725e-09,6.820245162761018e-10,-1.0299194882e-33,-4.8430174840349634e-33,259.55704882098286,0.007459462314679203,-6.069878623766659e-31,8.312832311728293e-12,0.00017792940017373802,4.468795742494061e-11,5.156349172594441e-13,2.6132369754462034e-08,0.0,-5.8130792308205195e-34,1.7432137224565975e-08,0.0,0.0,0.0,0.0,0.0005
4900,1.992033486404895,0.02511424036584045,7.5087380102657365e-06,769.9998080960453,0.00018816069169194286,1.6937680095056296e-06,309.99981384057,2469.99993310725,6.718202261875044e-05,0.00018356676015406315,0.00018875949510180305,5.739039968420292e-13,4649.999999999999,1.6438613839239708e-12,9.537066515758476e-13,1.9517924551656847e-13,6.799999980641882,6.882160943299485e-15,-4.1338150747425553e-29,-1.6120634445002744e-27,19.999999949924124,-5.211024355658253e-27,5.2136202951644206e-09,6.522452710675472e-10,-1.0419700538886745e-33,-4.8970854441599884e-33,259.56005760030695,0.007665395847297086,-5.953143563563906e-31,9.491146071583457e-12,0.00018772898185203464,4.947342772817474e-11,5.621613941676109e-13,2.603007907622769e-08,0.0,-6.022718336387369e-34,1.839728101802052e-08,0.0,0.0,0.0,0.0,0.0005
5000,1.9921392579448765,0.024790496717998153,7.546529706979972e-06,769.9997946382401,0.00019602235557688766,1.7527916378134418e-06,309.99981371970244,2469.99993384985,6.646795066852017e-05,0.0001943138315477893,0.00018755991412892204,6.290718818746408e-13,4649.999999999998,1.7277780251686974e-12,1.0887346893757508e-12,2.2495926927500399e-13,6.799999980199688,7.409211854923079e-15,-4.473653662997726e-29,-1.671523917938665e-27,19.99999994932834,-5.020753834535612e-27,5.193940986726092e-09,6.691561196579734e-10,-1.0638443065947367e-33,-5.281949988805352e-33,259.55805035486185,0.007741307213904109,-6.547793818008707e-31,1.0125154639372015e-11,0.00019903168555680312,5.3941831889231457e-11,6.083154088236575e-13,2.767015037087472e-08,0.0,-5.902506657321288e-34,1.860264907012911e-08,0.0,0.0,0.0,0.0,0.0005
