milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
3200,1.9949282031096482,0.027262720866072062,7.475521867123455e-06,769.9999206349086,8.109528186922552e-05,8.110539322883716e-07,309.9999210371469,2469.9999567812492,4.367391187412397e-05,8.015373206630242e-05,7.838859504267764e-05,1.088882503987065e-13,4650.0,1.9678787821073242e-13,1.5412970057390201e-13,2.1715510847772036e-14,6.799999991229838,1.3106019754929987e-15,-3.1632715957906247e-29,-1.2601078664720738e-27,19.999999967394384,-5.9732526101789976e-27,5.038737053041967e-09,6.621318989736473e-10,-8.003906650669485e-34,-2.1577710458773604e-33,259.7068337314936,0.005122443738681366,-2.730456835457944e-31,1.243027164618882e-12,7.533925887833375e-05,8.557903737804998e-12,8.63131498033846e-14,1.8745046612261412e-08,0.0,-2.6570995858404916e-34,8.207105761968536e-09,0.0,0.0,0.0,0.0,0.0005
3300,1.9945100749800084,0.02748536850655813,7.490315125926511e-06,769.9999157142341,8.744975348242022e-05,8.627688907082264e-07,309.99991438255074,2469.9999566122824,4.506070505177387e-05,7.927905076420188e-05,7.954917495078488e-05,1.4242059488156698e-13,4650.0,2.0920881669750095e-13,1.513759502924646e-13,2.43023394071929e-14,6.7999999901430614,1.3146466056493686e-15,-3.2777080430589423e-29,-1.2844780395251209e-27,19.999999965963,-6.137907304818463e-27,4.9387227034626266e-09,6.453949558796334e-10,-8.464129614238246e-34,-2.1437461986594987e-33,259.6914648668518,0.005229019630488107,-2.7299473948556794e-31,1.3425808550372712e-12,8.408168078836889e-05,8.464429696721027e-12,7.61415324983157e-14,1.8522353467991522e-08,0.0,-2.8353315308000156e-34,8.777019012834166e-09,0.0,0.0,0.0,0.0,0.0005
3400,1.9945740352186687,0.026996920717503953,7.308196451352828e-06,769.9999128384767,8.806288911501416e-05,8.895494851184964e-07,309.99990813903304,2469.999956261881,4.4209847921206653e-05,9.03454077363631e-05,9.372486527062383e-05,1.5089687378260368e-13,4650.0,2.9651443540910476e-13,1.9250853411297877e-13,3.494829922307624e-14,6.799999990151879,1.675531208259503e-15,-3.4095310199158523e-29,-1.3219104157411147e-27,19.999999964065143,-5.782258903780104e-27,5.060321064947426e-09,6.70127650082437e-10,-8.72648610575241e-34,-2.3434677645331968e-33,259.70277479258255,0.005727383725886157,-2.8197817091699243e-31,1.8337119041182945e-12,9.720697173405947e-05,8.914639964551856e-12,8.545762964058642e-14,1.912391071445259e-08,0.0,-2.8464755222265805e-34,9.328861477104508e-09,0.0,0.0,0.0,0.0,0.0005
3500,1.994217686233998,0.026927732033219354,7.389194024450418e-06,769.9999007657302,9.822018213413742e-05,9.926104149366498e-07,309.9999058498527,2469.9999530120517,4.501973709448154e-05,9.325740994063216e-05,9.925048543365124e-05,1.630873498463242e-13,4650.0,3.641650095194394e-13,2.3287066642578417e-13,4.1751459500052505e-14,6.7999999891339264,1.6948129888572293e-15,-3.399024626151011e-29,-1.380292840261327e-27,19.999999964692552,-6.0966357646581654e-27,5.154176825277127e-09,6.460820491232332e-10,-8.730983049747053e-34,-2.441126225401098e-33,259.6928084123627,0.005507596843580837,-3.175184468120913e-31,1.950333303426941e-12,9.209421928083704e-05,1.0062919050486743e-11,1.1252487582290038e-13,1.971921222827279e-08,0.0,-2.9639130372435028e-34,9.97129999324099e-09,0.0,0.0,0.0,0.0,0.0005
3600,1.9941431487600607,0.02666962964879365,7.421418409828544e-06,769.9998916741918,0.00010186991058106102,1.0196975825448557e-06,309.99989814300284,2469.9999531236485,4.788306697342188e-05,0.00010152966209169597,9.452187473238246e-05,1.874702439050125e-13,4650.0,4.079911009040097e-13,2.449006129213875e-13,3.6804482712835766e-14,6.799999988885769,1.8596259131793076e-15,-3.585047748931664e-29,-1.4626956618138927e-27,19.99999996365221,-5.825287854285371e-27,4.970581258422055e-09,6.511944174280784e-10,-8.539812491855196e-34,-2.7154349915408806e-33,259.6720458787696,0.0057957407241708845,-3.3410274828791455e-31,2.269381021072118e-12,9.81613960513905e-05,1.3625018743875945e-11,1.289220069380544e-13,2.0819714702504356e-08,0.0,-3.3451018712193447e-34,1.108346494873723e-08,0.0,0.0,0.0,0.0,0.0005
3700,1.9941689781278864,0.026785178501239005,7.507990895829259e-06,769.9998888731517,0.000115236488219521,1.0837949419526678e-06,309.99989546840163,2469.99995287409,4.7245962391904375e-05,0.00010013966245346883,0.00010366516573511068,2.104853357304578e-13,4650.0,3.986048545003677e-13,2.7607316897736084e-13,4.58691211845429e-14,6.7999999883806135,2.2422942036087346e-15,-3.51566451169048e-29,-1.3786303545552205e-27,19.999999962954227,-6.0717150456242564e-27,5.161061267716337e-09,6.478515937501911e-10,-8.893519932885254e-34,-2.8961883636522333e-33,259.66384202733065,0.005856893588654125,-3.6413647947525714e-31,2.3014365274799537e-12,0.00010531053039237608,1.50627843805754e-11,1.6362250285197253e-13,2.0784649487398505e-08,0.0,-3.2897468263693647e-34,1.1463839151177535e-08,0.0,0.0,0.0,0.0,0.0005
3800,1.9936947633205937,0.02636501482032398,7.458907519713353e-06,769.9998810866504,0.00011857820646088515,1.0957480492359172e-06,309.9998905434904,2469.999950874281,4.9086898394786336e-05,0.00010452008813341728,0.00010771933966259982,2.298925310007936e-13,4650.0,4.714184186778004e-13,3.2548353100130834e-13,5.0731566493023283e-14,6.799999987607315,2.4069624562316548e-15,-3.773134623104268e-29,-1.4325334530770182e-27,19.999999961233993,-5.990734537717587e-27,5.163760351807314e-09,6.374761093199046e-10,-9.425185966713495e-34,-3.0599516176789038e-33,259.649942718372,0.006319648675785555,-3.9411411696994686e-31,2.798943163758504e-12,0.00011051074015377441,1.5232335259538033e-11,1.6549861080056761e-13,2.1331366676329175e-08,0.0,-3.7352773649590523e-34,1.1969321249583472e-08,0.0,0.0,0.0,0.0,0.0005
3900,1.9937892527637484,0.026314255313593514,7.481305703646405e-06,769.9998825828834,0.00012703347314369537,1.1027978973850344e-06,309.99988032045997,2469.999947181268,5.186050763044014e-05,0.00011173472714901718,0.00011151899413602242,2.525938432815609e-13,4650.0,5.775567423361662e-13,3.4014544975563944e-13,5.984650839420607e-14,6.79999998722758,2.722380417246854e-15,-3.5558226405832727e-29,-1.4869908271961623e-27,19.99999995945494,-5.9753592715878036e-27,5.16510149837527e-09,6.525670806519171e-10,-9.051808960972625e-34,-3.119634612638393e-33,259.6340288320624,0.006353384693136836,-4.0487851900278314e-31,3.0935125169411e-12,0.0001223211176907988,1.8738964459101245e-11,1.7524235413851525e-13,2.211729424423379e-08,0.0,-3.7497036543955045e-34,1.1810239177002569e-08,0.0,0.0,0.0,0.0,0.0005
4000,1.9937148441998893,0.026514790257790112,7.40874133647235e-06,769.9998667398356,0.00013184648493462915,1.172574298389822e-06,309.9998774740167,2469.999946059075,5.510040760971569e-05,0.00012092430708209135,0.0001197144739185227,2.522541424244295e-13,4650.0,5.739738570666241e-13,3.7435337406506845e-13,7.237692870424625e-14,6.799999986412616,3.0801398678680305e-15,-3.7853541524491707e-29,-1.553582272005718e-27,19.999999960324114,-5.5860654232828024e-27,5.1914840011678165e-09,6.438653144750503e-10,-9.453617483510734e-34,-3.414315010189664e-33,259.6330645287249,0.006191814757199761,-4.173329607756674e-31,3.545644246894831e-12,0.00013203844712703113,1.9503184665285275e-11,2.279056416495888e-13,2.2203681254504968e-08,0.0,-4.060577967877718e-34,1.2272950570058933e-08,0.0,0.0,0.0,0.0,0.0005
4100,1.993262838830334,0.025922751672245156,7.3949026770216785e-06,769.9998697877498,0.00014040134125392316,1.210901191718642e-06,309.99987109773264,2469.999946213566,5.644778794054872e-05,0.000124831899944195,0.00013419627670732069,2.8679242938577474e-13,4650.0,6.509061195225139e-13,4.4122235176655704e-13,8.235053966443099e-14,6.799999985615945,3.4319820657006266e-15,-3.8000768082873614e-29,-1.5127009770390401e-27,19.999999958073303,-5.734724543496406e-27,4.9969800694173885e-09,6.621194150459188e-10,-9.797043627803157e-34,-3.601718856248483e-33,259.6397127188948,0.006358008498487609,-4.29305479767627e-31,3.737625251940371e-12,0.00013409874564713898,2.1664827122365252e-11,2.3192176246811446e-13,2.320784255460812e-08,0.0,-4.287318140495963e-34,1.3046739543110015e-08,0.0,0.0,0.0,0.0,0.0005
4200,1.9932429700557512,0.026090055106292767,7.437771092959537e-06,769.9998569496013,0.0001435742903843226,1.3052189538029814e-06,309.9998707691826,2469.9999431022857,5.390065363844665e-05,0.00013654054649647575,0.00013377997654117528,3.248006371856237e-13,4649.999999999999,8.13136592715451e-13,5.095435986330194e-13,8.752469860899042e-14,6.799999984798631,3.752604988327661e-15,-3.824607233277463e-29,-1.5560858496788425e-27,19.999999956876476,-5.369891313326808e-27,5.097178983078033e-09,6.47585591138984e-10,-9.636550515534046e-34,-3.794813397136247e-33,259.611157002455,0.00674278923231795,-4.749316942560651e-31,4.621153528382636e-12,0.00013488055105247273,2.622254305909935e-11,2.721576152598314e-13,2.342789374025913e-08,0.0,-4.448805283558974e-34,1.3552510906035926e-08,0.0,0.0,0.0,0.0,0.0005
4300,1.9932738614478553,0.02596143880524358,7.476479335299406e-06,769.9998491904693,0.00014296623452515902,1.291867806235586e-06,309.99985490170366,2469.999942147493,5.825624740594224e-05,0.00013592605021424056,0.0001368962632398468,3.5433446237648793e-13,4649.999999999999,9.053946427409961e-13,5.294280307159435e-13,1.092051610646527e-13,6.799999984865091,3.859175576954447e-15,-3.882888459617164e-29,-1.507182665175087e-27,19.99999995486754,-5.491505314790909e-27,5.179482119357944e-09,6.591714428578464e-10,-9.794046825400633e-34,-3.763783613133462e-33,259.6090577526655,0.006717804720129946,-4.9523590264929734e-31,4.764809311978259e-12,0.0001467481476356213,2.7516337571007802e-11,2.991050912698073e-13,2.4505830750554816e-08,0.0,-4.457701910407376e-34,1.493071739613724e-08,0.0,0.0,0.0,0.0,0.0005
4400,1.9930838286067343,0.025632161210568823,7.57862328390826e-06,769.9998478211136,0.00015537695690050652,1.4077452444036757e-06,309.99984936549725,2469.9999429965533,5.976672390687843e-05,0.00015233163540907682,0.00014799648776635282,3.932733265615218e-13,4649.999999999999,9.319278318124376e-13,5.888015515617752e-13,1.2107031256437528e-13,6.799999983893029,4.237233597871146e-15,-3.965115301322019e-29,-1.5670200010404285e-27,19.99999995402202,-5.474829317163674e-27,5.182499060627993e-09,6.472749737147484e-10,-1.0442471194236258e-33,-4.039461869469792e-33,259.5981763802631,0.007026406654458202,-5.146512870753455e-31,5.697878306420729e-12,0.00015888947489056738,3.1715531790502384e-11,3.4149762865052965e-13,2.4667924427117537e-08,0.0,-4.838872267931934e-34,1.4865337477279548e-08,0.0,0.0,0.0,0.0,0.0005
4500,1.9927971231639081,0.025677688507800302,7.4502831835309534e-06,769.9998377220281,0.00016773571885913072,1.4814397824817276e-06,309.99984855983763,2469.9999417312333,5.974967635536124e-05,0.00015940924336461037,0.00015952544370457695,4.053767606896105e-13,4649.999999999999,1.0392761256208984e-12,6.556479041351713e-13,1.2762149175713207e-13,6.7999999834854075,4.812953032162272e-15,-4.1315097419378605e-29,-1.6347713686143783e-27,19.999999954679208,-5.552539478881165e-27,5.089827295686505e-09,6.485278537733586e-10,-1.0122656440523202e-33,-4.283298366573768e-33,259.5890910242894,0.006952272160690539,-5.42729010768362e-31,6.13939247500389e-12,0.00016114048095566176,3.3471164319391594e-11,3.7568666911929326e-13,2.4823891485956446e-08,0.0,-4.949467800963023e-34,1.6190189030083502e-08,0.0,0.0,0.0,0.0,0.0005
4600,1.9927899749770592,0.025438243890757977,7.435891782504055e-06,769.9998248363913,0.00017542159720458763,1.5462703464962966e-06,309.9998321812989,2469.999940478065,6.292045258672113e-05,0.00016721387545629726,0.00016615648803354694,4.475001120017439e-13,4649.999999999999,1.1487761019211446e-12,7.564354754718289e-13,1.4378567437559187e-13,6.799999983550143,5.145150672002738e-15,-4.1788643815207143e-29,-1.5869545305235096e-27,19.999999952143238,-5.3595008670805504e-27,5.1934422530011636e-09,6.727765475985171e-10,-1.0366370621941043e-33,-4.271582196575261e-33,259.58277846187286,0.007314332770359986,-5.559350065550422e-31,6.779665416661737e-12,0.00016375137985782498,3.6421251998818587e-11,4.2229936262642617e-13,2.482110163450414e-08,0.0,-5.054110455705084e-34,1.635378911904025e-08,0.0,0.0,0.0,0.0,0.0005
4700,1.992596840235113,0.02507845856024961,7.425785513105855e-06,769.9998214087817,0.00017591516201397915,1.6105719190739006e-06,309.9998294336653,2469.9999362217186,6.332080461909607e-05,0.00017461996490841615,0.0001645940550944154,4.982307459330027e-13,4649.999999999999,1.3384783328647464e-12,8.14445769324237e-13,1.6616053844806137e-13,6.799999981845214,5.922307889091125e-15,-4.06713854262308e-29,-1.6002050345535585e-27,19.99999995280045,-5.155268278521159e-27,5.074451256716238e-09,6.839746855587492e-10,-1.0683206782238028e-33,-4.405246862308042e-33,259.56692023385017,0.0076267201451394925,-5.571885570736742e-31,7.508647639043383e-12,0.00018171897805940523,4.128064517374059e-11,4.618686908914697e-13,2.6422543329640653e-08,0.0,-5.477868037607211e-34,1.6389679255264248e-08,0.0,0.0,0.0,0.0,0.0005
4800,1.9922422657112462,0.025263393544960967,7.599398663685672e-06,769.9998207067772,0.00018814179519937687,1.5895575609475514e-06,309.9998270194309,2469.999935418613,6.471729174538445e-05,0.0001772178534105831,0.00017268315980617982,5.387454161867877e-13,4649.999999999999,1.4109950646209298e-12,8.912036742719584e-13,1.758961056579781e-13,6.799999982287588,6.553456509166278e-15,-4.218177996420895e-29,-1.5738271899992702e-27,19.99999995145818,-5.279305037463603e-27,5.227290796245491e-09,6.548273037086283e-10,-1.0694209724598189e-33,-4.7601770387601054e-33,259.57335214909654,0.007346761932672773,-5.96086798054788e-31,8.188476127157993e-12,0.00018891842322019646,4.610728725464509e-11,5.192131370899536e-13,2.625240920172943e-08,0.0,-5.80949196308295e-34,1.7237371899947582e-08,0.0,0.0,0.0,0.0,0.0005
4900,1.9921362181446156,0.02506578090937686,7.498717956176459e-06,769.9998105025089,0.00019647647728034172,1.6904170770946212e-06,309.9998183720683,2469.9999328155063,6.368761275587554e-05,0.00018148305207324553,0.00018952838459171148,5.565056135906656e-13,4649.999999999999,1.5626008050326893e-12,9.844790100462536e-13,1.998335075543914e-13,6.799999981289309,6.910900820359372e-15,-4.3605997412346175e-29,-1.6564813692260007e-27,19.999999949593775,-4.9208139313451894e-27,5.18300045439236e-09,6.888628969234076e-10,-1.0468087437500952e-33,-4.91277886363166e-33,259.566174891596,0.007774438409258927,-6.196353969118045e-31,9.13689500297618e-12,0.00019262458938552963,5.029159153380641e-11,5.493478822286982e-13,2.7522559541983765e-08,0.0,-6.036497322174923e-34,1.8357209623921965e-08,0.0,0.0,0.0,0.0,0.0005
5000,1.992028471517817,0.024698519187956222,7.562647393225756e-06,769.999804605877,0.00020720106764207934,1.788730226859477e-06,309.99980594716004,2469.9999331873883,6.565014854410179e-05,0.0001872299985044748,0.0001891670681474911,6.123463186773477e-13,4649.999999999998,1.8112101906322503e-12,1.0864990982529394e-12,2.251823514969661e-13,6.799999980995012,7.393775642326968e-15,-4.1771299405805704e-29,-1.6475441333597795e-27,19.999999947391526,-5.033024254304343e-27,5.217577268176151e-09,6.665347110675999e-10,-1.1202541178000844e-33,-5.021312518988464e-33,259.5539175259542,0.007662462009804132,-6.295839438370831e-31,1.0251190214256704e-11,0.00020212591720280483,5.227650158249794e-11,6.1068822082525e-13,2.7364014280395984e-08,0.0,-5.991124106043316e-34,1.9038968803190177e-08,0.0,0.0,0.0,0.0,0.0005
