milliseconds,CRP,PC,PC_CRP,C4,C4a,C4b,C2,C1,PC_CRP_C1,C2a,C2b,C4b_C2a,C3,C3a,C3b,dC3b,MASP,dC4b_C2a,GlcNac,GlcNac_LF,LF,GlcNac_LF_MASP,PC_CRP_LF,PC_CRP_LF_MASP,GlcNac_LF_CRP,GlcNac_LF_CRP_C1,C4BP,C4BP_PC_CRP,C4BP_GlcNac_LF_CRP,iC4b_C2a,C4BP_C4b,C4b_C2a_C4BP,dC4b_C2a_C4BP,PC_CRP_LF_C1,C4BP_PC_CRP_LF,GlcNac_LF_CRP_MASP,PC_CRP_LF_C1_MASP,GlcNac_LF_C1_MASP,GlcNac_HF,HF,GlcNac_HF_MASP,X
3200,1.9949273658701654,0.027597123672300834,7.3438503016483065e-06,769.9999172086488,8.442728176316367e-05,8.375391785937675e-07,309.99991733155593,2469.9999582556197,4.376315835235345e-05,7.71997612784947e-05,8.314755149211946e-05,1.1437998528114219e-13,4650.0,2.1574551948573354e-13,1.5591891975595509e-13,2.5936852099198615e-14,6.799999990557089,1.185452816588711e-15,-3.2169377185539637e-29,-1.2705741717616064e-27,19.999999966771092,-5.7974995081273854e-27,4.960192776367575e-09,6.304491969783985e-10,-7.648652674915136e-34,-1.8646959475920167e-33,259.7154824333814,0.005168476952774412,-2.5969534912434654e-31,1.2713941270479995e-12,7.802475370602704e-05,8.134333600767313e-12,7.590240990140109e-14,1.83794458543972e-08,0.0,-2.6018735944565546e-34,8.477408294941436e-09,0.0,0.0,0.0,0.0,0.0005
3300,1.9946802697927752,0.027261559368939012,7.384314934820459e-06,769.99991768497,8.33606869860682e-05,8.367425056466023e-07,309.9999228959121,2469.9999555664226,4.199048249583968e-05,8.633844312579044e-05,7.741058980153127e-05,1.3058523770103625e-13,4650.0,2.0604053170662862e-13,1.7872540047119998e-13,2.269268680814701e-14,6.799999990172783,1.3725963553688338e-15,-3.162848531061895e-29,-1.3416075147664274e-27,19.999999965803365,-5.90068977976978e-27,5.120152653332929e-09,6.644749669906572e-10,-8.262023919681832e-34,-2.2020765911830956e-33,259.7075911980337,0.0055532883176403714,-2.8323243116972283e-31,1.530829325303562e-12,8.633007827168678e-05,9.917072880571224e-12,9.013200197194163e-14,1.827427800189219e-08,0.0,-2.599146379201333e-34,9.354505244964907e-09,0.0,0.0,0.0,0.0,0.0005
3400,1.9944863105334845,0.026955541923729155,7.316331076240035e-06,769.9999027796732,8.965355266949604e-05,8.808574866648086e-07,309.9999174320078,2469.999955606184,4.576007665886205e-05,8.958948960588804e-05,8.55885568493924e-05,1.5227745635561008e-13,4650.0,3.0098612409342565e-13,2.059610425936549e-13,2.6865878727341187e-14,6.7999999892826155,1.4919622441315108e-15,-3.228708369978953e-29,-1.3714969054407304e-27,19.9999999659062,-6.215646323322698e-27,5.017936874937964e-09,6.35839437055741e-10,-8.214529148601854e-34,-2.4034334939357046e-33,259.68481264385,0.005488031580189636,-2.8043442651885055e-31,1.902145347197086e-12,9.35630929914963e-05,1.0434546089837263e-11,1.0164092971300297e-13,1.919925681573749e-08,0.0,-2.8078822499404065e-34,9.705665601009104e-09,0.0,0.0,0.0,0.0,0.0005
3500,1.994113788393936,0.026926891279065203,7.409540340077777e-06,769.9999028813012,9.263617983138027e-05,9.348057239671898e-07,309.99991223915237,2469.9999519714725,4.6603348277581865e-05,9.712929476091061e-05,9.424600824100851e-05,1.555027554150047e-13,4650.0,3.3188617801669455e-13,1.9078389081029575e-13,3.7553638218908065e-14,6.799999989618836,1.837978260502578e-15,-3.4806778555737945e-29,-1.3387333945425164e-27,19.999999964898166,-5.8055459115152564e-27,4.997583907938554e-09,6.695514981845605e-10,-8.530614865014157e-34,-2.6047723424593165e-33,259.6879920321439,0.005580374118571333,-3.0306729331409174e-31,1.8730174355797864e-12,9.728573606549557e-05,1.1083984746065202e-11,1.2446323169994375e-13,1.969206413060393e-08,0.0,-2.9862826166817443e-34,1.0615032721616817e-08,0.0,0.0,0.0,0.0,0.0005
3600,1.9939933278694846,0.027080552799572347,7.457522017196353e-06,769.9999000676397,0.00010163422084499818,9.524895776599254e-07,309.99989591508773,2469.9999531154513,4.67975007836144e-05,9.339351379820306e-05,9.425848030903975e-05,1.9182962746521904e-13,4650.0,3.785273820829897e-13,2.2715193345958215e-13,4.0141900147960347e-14,6.799999988310835,1.8495223001366446e-15,-3.561494410281133e-29,-1.37979178726637e-27,19.999999962251515,-6.135086457811223e-27,5.143981872849707e-09,6.606079294633025e-10,-8.625633763708942e-34,-2.571069515426459e-33,259.66565557503384,0.006015881794434972,-3.4346326980708687e-31,2.255722244833535e-12,0.00010109979857326162,1.3214867460032359e-11,1.3966161384539468e-13,2.011379527033284e-08,0.0,-3.285640559854565e-34,1.0095230295898633e-08,0.0,0.0,0.0,0.0,0.0005
3700,1.9940357572127516,0.026636880788558068,7.400782807236128e-06,769.9998879697024,0.00010827001478912769,1.0068917076622495e-06,309.99989634386384,2469.9999512428335,4.7434953216303016e-05,0.0001019440174062575,0.00010018400686489097,2.0622642530022004e-13,4650.0,3.9129209591414363e-13,2.8275762063540486e-13,4.758729448016381e-14,6.799999988177354,1.981425756246136e-15,-3.603591844138154e-29,-1.4614219161560113e-27,19.99999996190531,-6.015877457697037e-27,5.1000485880848545e-09,6.372662984354291e-10,-8.869280495712701e-34,-2.738428586720542e-33,259.6713942049185,0.006168146002755657,-3.6425996873309063e-31,2.638663660943431e-12,0.00010897254240029846,1.4056777344065244e-11,1.3384955860146564e-13,2.042629487011618e-08,0.0,-3.3947124141833187e-34,1.1805263572504953e-08,0.0,0.0,0.0,0.0,0.0005
3800,1.9939785740788172,0.02677828869273211,7.435365305838128e-06,769.9998851724554,0.00010952756812698312,1.0501354676098838e-06,309.9998839711753,2469.999951014333,5.096327629287036e-05,0.00010849667173106163,0.0001099186852302797,2.152418580563928e-13,4650.0,4.63755591455743e-13,3.3373104261692975e-13,5.761765061952937e-14,6.799999987615705,2.334618125450323e-15,-3.5349625681430465e-29,-1.4543347534655277e-27,19.999999961359997,-5.839348895171043e-27,5.07161333335077e-09,6.559733724685739e-10,-9.10647006389596e-34,-2.963974915058048e-33,259.6691802290204,0.005977628150031984,-3.7182347419857987e-31,2.9180692395088698e-12,0.00011681377991148494,1.6163208028863565e-11,1.6765735784490813e-13,2.213034910910827e-08,0.0,-3.4419851905152815e-34,1.1519373466120423e-08,0.0,0.0,0.0,0.0,0.0005
3900,1.9937501317603434,0.026563328667096816,7.343523010167488e-06,769.9998788731114,0.00012779202313159245,1.0983975104046158e-06,309.9998865836456,2469.9999492492766,5.311410452782691e-05,0.00011376086014465848,0.00011787025613185345,2.2692912557331598e-13,4650.0,4.947812771440144e-13,3.543614355159303e-13,5.796214775296417e-14,6.799999987109736,2.811483103715802e-15,-3.570159718790543e-29,-1.5292338437849884e-27,19.999999960462116,-5.6224184174621786e-27,5.0027729370622796e-09,6.495560788402894e-10,-9.128447865269577e-34,-2.9988799311854133e-33,259.64624908982603,0.006471515773796017,-4.16737463212802e-31,3.153730935464969e-12,0.00012450796824920227,1.896308599894756e-11,1.869501346445656e-13,2.1504568336466753e-08,0.0,-3.810119153606601e-34,1.2168675709356927e-08,0.0,0.0,0.0,0.0,0.0005
4000,1.9933067965357751,0.02621901269149938,7.440322482339995e-06,769.9998760112186,0.0001325189808121476,1.1733664111723275e-06,309.999882433758,2469.999947134856,5.439572098386833e-05,0.00011946089944967754,0.00012597898954968151,2.7017146624302144e-13,4650.0,6.173443815535695e-13,3.990251333283386e-13,7.74105696252254e-14,6.799999986029772,2.9798777460014915e-15,-3.7120402631442036e-29,-1.5459199626228811e-27,19.999999958728335,-5.6426255064737775e-27,5.134949789477703e-09,6.468231711518812e-10,-9.731544303286187e-34,-3.3782537233031146e-33,259.63132129999263,0.0062685984012926434,-4.301534983630771e-31,3.3033719565453996e-12,0.0001320900121467781,1.906061388558864e-11,2.0389691451586155e-13,2.3029153607439295e-08,0.0,-4.05796281659122e-34,1.285096591632481e-08,0.0,0.0,0.0,0.0,0.0005
4100,1.9933947123232842,0.025999267087763844,7.420293468113319e-06,769.9998591623882,0.00013825930960363833,1.2327145036878217e-06,309.99986890490766,2469.9999469913987,5.391566913501887e-05,0.0001308333040948909,0.00012544354711018898,2.9044731464349104e-13,4650.0,7.271503494046335e-13,4.635860123365626e-13,8.18859336342903e-14,6.799999985659625,3.157943736371896e-15,-3.7401835293577365e-29,-1.4711291932920525e-27,19.999999959207727,-5.636916348901114e-27,5.15446571454648e-09,6.685222751650484e-10,-9.584707310899115e-34,-3.43410997920416e-33,259.62121695189273,0.006790851706916487,-4.443222175033963e-31,3.9906337215232965e-12,0.00013625495230537324,2.3005479813186252e-11,2.284516094446468e-13,2.363347719205065e-08,0.0,-4.352568796605458e-34,1.332318373504757e-08,0.0,0.0,0.0,0.0,0.0005
4200,1.9931251902977674,0.026009451441874585,7.460767772723603e-06,769.9998544478512,0.00013921409040132184,1.2853522969341509e-06,309.99986061098195,2469.9999424549296,5.736364083624106e-05,0.00013703936450836722,0.00013070584463986624,3.20188041488347e-13,4649.999999999999,7.377696706127834e-13,5.163575756571856e-13,9.264498231061304e-14,6.799999985709372,3.594587016848549e-15,-3.7573640418955723e-29,-1.5670173508344058e-27,19.999999956071242,-5.5547092219947976e-27,5.1634537173964565e-09,6.509898758058218e-10,-9.519858498550738e-34,-3.480301793151978e-33,259.62134673099,0.006671585253041674,-4.452510848049915e-31,4.309928712059654e-12,0.00014301765614792641,2.6462806723021796e-11,2.6824643325812483e-13,2.3771829861291368e-08,0.0,-4.4292799669987845e-34,1.441182143050392e-08,0.0,0.0,0.0,0.0,0.0005
4300,1.9930395044365394,0.02588237989795716,7.439964204533423e-06,769.9998541403047,0.0001443795375432514,1.3781036691979514e-06,309.9998638124332,2469.9999410644978,5.597812378364339e-05,0.00014586816757219644,0.00014529560394479124,3.4807053418839505e-13,4649.999999999999,8.592766243238256e-13,5.416176182612051e-13,1.0784474263178214e-13,6.799999985319139,4.158249803912427e-15,-4.090744811280598e-29,-1.5556775883410736e-27,19.999999955694058,-5.6445267538522614e-27,5.069795703240724e-09,6.651253694407728e-10,-9.631849684756455e-34,-3.760495137766728e-33,259.61561378058667,0.0068410729851647355,-4.660964667600047e-31,4.743712301945962e-12,0.0001510102600893377,2.810032557240273e-11,3.065855626210321e-13,2.4682843023519875e-08,0.0,-4.540956473358212e-34,1.502298596734757e-08,0.0,0.0,0.0,0.0,0.0005
4400,1.9931043510620627,0.025878417023010195,7.546284230339113e-06,769.9998435055415,0.0001597058267522156,1.3586105040262548e-06,309.99985599550695,2469.9999410711953,5.989427271973179e-05,0.00015210490692153146,0.00014653403603040712,3.7683517488918686e-13,4649.999999999999,9.194902946274903e-13,5.819634986151249e-13,1.1557607431647599e-13,6.799999984419958,4.329607823269285e-15,-4.0918739011318876e-29,-1.5736472875913476e-27,19.999999953591647,-5.4917357053409206e-27,5.128030025250288e-09,6.515483979553977e-10,-1.0051207778502405e-33,-4.0468902927069094e-33,259.5967620124668,0.006914352256718835,-4.905239232768782e-31,5.5613490868441825e-12,0.00015783344583263247,3.123622340085441e-11,3.228759248081779e-13,2.4271153887995496e-08,0.0,-4.871032175071986e-34,1.468055354655037e-08,0.0,0.0,0.0,0.0,0.0005
4500,1.9929043039427579,0.025559967461784787,7.414958323151193e-06,769.9998343909338,0.0001646741600381551,1.4039694447410369e-06,309.9998447323606,2469.999938473155,6.123422508051692e-05,0.00015225727446788206,0.0001608067696733529,4.0746992299742894e-13,4649.999999999999,1.0760733423594492e-12,6.913600191198155e-13,1.2579499691278787e-13,6.79999998321865,4.9370769277367706e-15,-4.109191924685087e-29,-1.600533961637869e-27,19.999999954554507,-5.1824075008050446e-27,5.083959752204545e-09,6.71837749541932e-10,-1.0034272536778469e-33,-4.039964178455687e-33,259.5822911579969,0.007214515009828629,-5.143763908264141e-31,6.1000533559628804e-12,0.00016555573274009295,3.437747858008785e-11,3.891794063564209e-13,2.5551317108609284e-08,0.0,-5.115230754670983e-34,1.5798003370054683e-08,0.0,0.0,0.0,0.0,0.0005
4600,1.9928555018590315,0.02531435579776557,7.515926438688023e-06,769.9998318594628,0.00016909503604440826,1.5256374120598262e-06,309.99983624128566,2469.9999385325305,5.992428225359484e-05,0.00016283198557376854,0.0001665382773830413,4.3689722490819896e-13,4649.999999999999,1.2319749683556615e-12,7.235354666784191e-13,1.4654849101360152e-13,6.799999982573066,5.2660063698222014e-15,-3.987023942763392e-29,-1.6550763748793045e-27,19.99999995163406,-5.324486240107584e-27,5.024429690048807e-09,6.498024777228112e-10,-1.0157848024019965e-33,-4.4925061193278175e-33,259.5784952659973,0.007420945288629565,-5.587775228214167e-31,6.7334868105817544e-12,0.00016736767887899306,3.853635554614472e-11,4.135435418701534e-13,2.5673365635852994e-08,0.0,-5.030791494361779e-34,1.5991400928797106e-08,0.0,0.0,0.0,0.0,0.0005
4700,1.9924898776723743,0.025460730230391405,7.563554684242818e-06,769.9998194443315,0.00017644997079514668,1.5507490460816403e-06,309.99982738545185,2469.9999389040413,6.167233571261835e-05,0.0001687211004564721,0.00017356203879530629,4.797714778652078e-13,4649.999999999999,1.3516720033501768e-12,8.290290531903419e-13,1.668642623944085e-13,6.79999998214646,5.8022710057455644e-15,-4.080271843183539e-29,-1.6167973078112452e-27,19.999999952424314,-5.2979616287926485e-27,5.069490876786986e-09,6.714631297947396e-10,-1.0464295005348538e-33,-4.494121141648363e-33,259.581053230927,0.007608125975378007,-5.787439558043228e-31,7.511114107532115e-12,0.0001806863739482625,4.0115265876019585e-11,4.468072639530181e-13,2.5233153122165554e-08,0.0,-5.485803517794448e-34,1.6557048617114198e-08,0.0,0.0,0.0,0.0,0.0005
4800,1.992474202784388,0.025090851803692617,7.4555186956883885e-06,769.9998120324641,0.00019134532341229778,1.613296100034818e-06,309.9998242650611,2469.999935948859,6.520018719902547e-05,0.0001764971466690236,0.0001773517254398341,5.126717384225058e-13,4649.999999999999,1.4220990789993476e-12,8.963192691244454e-13,1.7839139972453566e-13,6.799999982418196,6.5275344316620256e-15,-4.332984893612608e-29,-1.606669498272789e-27,19.999999950265916,-4.909684217290402e-27,5.231540982627041e-09,6.686506260050673e-10,-1.033783803895927e-33,-4.7499505512793617e-33,259.567019461347,0.007333462131268052,-6.029612628046132e-31,8.543453057246298e-12,0.0001823747130850351,4.424041583464413e-11,5.053480103114535e-13,2.7148351572870526e-08,0.0,-5.504929170469158e-34,1.727082126267596e-08,0.0,0.0,0.0,0.0,0.0005
4900,1.9920683683238103,0.02486969877539192,7.571209398538455e-06,769.9998026895261,0.00018720575875726226,1.6762114547659331e-06,309.9998106528666,2469.999933785789,6.459160867244066e-05,0.00018847453848368757,0.00018243741794410232,5.867002822935042e-13,4649.999999999999,1.6016178778183804e-12,1.0001136211301063e-12,2.0512722018426354e-13,6.799999980698616,6.88632178859655e-15,-4.246107852899883e-29,-1.681516419335625e-27,19.999999947935326,-4.9823866945042355e-27,5.121162229937309e-09,6.664585744575442e-10,-1.0715987622427043e-33,-4.936123171556053e-33,259.5562810177874,0.007453033573080246,-6.225432259100532e-31,9.065370483902966e-12,0.00019317559416380357,4.803326803102392e-11,5.750245541313394e-13,2.610065762789157e-08,0.0,-5.652529195501782e-34,1.82190058286276e-08,0.0,0.0,0.0,0.0,0.0005
5000,1.992247601330167,0.025083952817247523,7.5235077887371015e-06,769.9998034258812,0.0001974257557901434,1.7745750378978836e-06,309.9998088100593,2469.9999332058906,6.750708616556958e-05,0.0001859300928812399,0.00019011994125254898,6.317098163242256e-13,4649.999999999998,1.7387321732821731e-12,1.0882040892350025e-12,2.2729289612544882e-13,6.799999980083299,7.411311566227625e-15,-4.3885403213559706e-29,-1.6027234195312546e-27,19.999999949621852,-5.049625918879855e-27,5.065325541358434e-09,6.596041787297454e-10,-1.068663031520899e-33,-5.129517455054125e-33,259.5601241065955,0.007689489544636188,-6.270362519686392e-31,1.0030470611235803e-11,0.00019969209429579699,5.2028905920757036e-11,6.052730402262396e-13,2.761502574614476e-08,0.0,-5.931082500969364e-34,1.862260896567478e-08,0.0,0.0,0.0,0.0,0.0005
