miliseconds,Tp,Tm,G,A,S,P,Nn,Na
3600,972375.2193837392,351864.9977962343,25.783178300600955,438.4233179027661,157.34578016727764,0.41851696022297374,0.12544663579082735,4.488126559728958
3700,992742.6387539457,374971.52629341313,26.085052045201994,432.792638740202,156.77655139568787,0.4172895527386982,0.12982445481295024,4.4611884506858335
3800,961097.0902560934,386928.44770890113,26.062085001046427,440.7076601657221,155.18801807660162,0.4135280307657024,0.12336496327474054,3.911606887242362
3900,971976.6381499018,425845.9589618034,26.009589707960277,433.1131455732334,157.00095079819235,0.41690780271852634,0.12130699703503196,4.198432087057549
4000,960007.5796126601,448883.9350166054,25.62424759121237,430.88394981392287,153.86939604703784,0.41780806403307524,0.13259999046892473,4.095027295199146
4100,957814.8278113541,459306.3876958791,25.501857718469473,441.60688284238705,156.46846724199153,0.4164613298427947,0.12421574915205175,3.3428181708468303
4200,959168.6161009739,482568.91875971574,25.39824642804697,433.53214313604076,155.1507374059881,0.4138927594048296,0.1254483781740919,3.3258896796156803
4300,966278.4781652575,504233.4699121168,25.585173192133265,428.95964417788247,155.99373407983094,0.4159434666269778,0.126326483107912,4.11176921652722
4400,976819.954994864,524035.59981083305,25.901797500440644,432.35251554602223,153.4000888367573,0.4138454297826908,0.1324989022179999,3.4961147137453734
4500,993972.1617114499,546668.8464406222,25.538651666600654,441.04071918444447,153.3664966043327,0.41975988173304246,0.12024143588815746,4.028077904593056
4600,970858.0156776396,567571.0704249674,25.335685041102195,437.91929268085323,154.27099199379396,0.41998890376064046,0.12726902881923455,4.057188140647509
4700,963732.654128713,597316.0468288818,26.01376245601064,432.20954882285815,156.12363822281736,0.4156084325631997,0.12623806073874327,3.7138181131109036
4800,988172.9463673633,620539.1599179887,25.471704115398396,440.93138940942185,158.11082859656383,0.4160037445909583,0.13295061754135085,4.2025923367019296
4900,970533.83838744,646390.5277034078,25.729455431350303,434.37147763179365,156.51946760998027,0.41608505790981126,0.13253610081718967,4.0351972243385115
5000,972010.1792014049,650622.742289679,25.784464106011367,435.23396245659563,156.00217930936674,0.4139167683423837,0.12344192224774292,4.385725274491561
