miliseconds,Rs_0,Cs_0,Ri_0,Ci_0,Li_0,Ld_0,L_0,Y_0
3200,1446.3022164430336,53.82743457528757,299.99990362092217,3.8998753930825396,1.1164368445484671,1.2250592279097066,9.975724348508606,250000000.0
3300,1444.552230813934,56.01268593013599,299.998814180713,3.961613189586203,1.1584035880512147,1.234050225990079,9.976030814468883,250000000.0
3400,1443.0433175437495,57.26311708277692,300.0018368371996,4.101775853698207,1.2169257403443356,1.2478982927264068,9.975196841522928,250000000.0
3500,1440.710038758686,60.0398484138468,300.0023135460585,4.304932910345571,1.2717433541825247,1.263233161494533,9.974222145556126,250000000.0
3600,1439.0533665006224,61.4316247697437,300.00540854501503,4.490072945842403,1.3326233222914705,1.2849209758643427,9.97390299195383,250000000.0
3700,1437.699558518806,62.151364652642485,300.0080657525541,4.715136715492469,1.3673278640047668,1.29738823962286,9.97277562908604,250000000.0
3800,1436.375561912688,63.65242622177563,300.0126915671312,4.9809243182777765,1.4549810167890989,1.3135899837558251,9.972422998282973,250000000.0
3900,1434.7232644734693,63.71778672013856,300.01533289057727,5.092432445020863,1.5082369016659503,1.3279921299439195,9.971515237711037,250000000.0
4000,1431.5169387182175,66.65253159475505,300.0200999562394,5.247959997600989,1.5360174170494294,1.3453258123777039,9.970371321907791,250000000.0
4100,1431.488295311114,68.3262131322148,300.02683835124304,5.5504535998681925,1.6094752021875998,1.3628428031041444,9.969909123558468,250000000.0
4200,1427.931451777585,69.85565254076938,300.0351466406918,5.688074514524556,1.6711266104387945,1.3812948361941941,9.969683249380882,250000000.0
4300,1428.8104130927486,71.32072690825652,300.04088842957685,5.876734890607591,1.72814121535829,1.4075453478890825,9.968814134378517,250000000.0
4400,1427.2261679014036,72.84447033655225,300.0495193218449,6.04096952379485,1.779019471243291,1.4270382420254484,9.967418046472423,250000000.0
4500,1423.680911420584,72.76220754630938,300.0587421851112,6.324155970180926,1.8618258583079994,1.4451269869250212,9.966588395741146,250000000.0
4600,1423.2014015729503,74.5249251553758,300.06939612685096,6.457025446182838,1.910337975222282,1.468404390694785,9.966292169677878,250000000.0
4700,1421.126164029268,76.08503627732789,300.08124341259446,6.749785459173229,1.9738743685133058,1.4842534773989924,9.965568134653513,250000000.0
4800,1420.9553918447136,76.40397687333311,300.09362917616056,6.915276850737225,2.046853417932317,1.5196811313295215,9.965383137669743,250000000.0
4900,1417.2965947125533,77.72530720999224,300.1095422724487,7.141766033639979,2.09774500769493,1.5420845710541362,9.96483993266656,250000000.0
5000,1416.1974569471838,80.6195802763743,300.12286950617414,7.246879548565543,2.142713817130836,1.5669471665175276,9.963910900314842,250000000.0
