milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
3800,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705257e-05,9.35334724058839e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443195
3900,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.352481967570527e-05,9.35334724058839e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4000,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705263e-05,9.35334724058837e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443196
4100,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588376e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443195
4200,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.352481967570527e-05,9.353347240588373e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443195
4300,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705268e-05,9.35334724058838e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4400,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705258e-05,9.35334724058839e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4500,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706308e-05,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588378e-06,3.3311210465158996e-08,0.000286841656341217,0.003037836148443195
4600,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588388e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4700,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705268e-05,9.353347240588375e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4800,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705267e-05,9.353347240588388e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
4900,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.58218330837063e-05,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588388e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
5000,0.011759056870631394,0.0379799887571665,0.003942399901237673,0.0020001098121223805,1.5821833083706305e-05,2.3001745662293693e-08,1.3524819675705255e-05,9.353347240588388e-06,3.3311210465158996e-08,0.000286841656341217,0.0030378361484431956
