miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
2700,0.7253709164911769,0.7566923116837508,0.7441489217574083,0.7260447940401141,0.7262185426163786,0.8392936654214921,0.7664574516979412,0.7644325298645281,0.755605818139783,0.8052181043723015,0.8681544578452282,0.8670637895952282,0.7927647360803914,0.9038001119435795,0.9462359727935622,0.919520279062766,0.971883771394154,1.0495896178898294,1.1708897583680573,1.2780016703695805,0.9914527366280953,1.1365251653922508,1.0375698823695803,1.0377189589488,1.0387518238537865,1.0369183053890667,1.0375857229527925,1.0555093281792949,1.282576166120019,1.2096581315924786,1.24577052088289,1.2347546198658848,1.2773628897180584,1.2953996508977386,1.2436222490407518,1.2819523454737523,1.29334742185041,1.3033394124769255,1.2709396451500554,1.2937502135058208,1.249839545111937,1.2858317547538773,1.249171709202295,1.2860760159152653,1.256205058168846,1.2881154834458521,1.2422296951332965,1.2818555410330048,1.332175482974764,1.3428759812189868,1.3339504643733984,1.337422537362134,1.3060120395187083,1.3042491521296211,1.3186670162961676,1.3099091063975141,1.3017594264336945
2800,0.7278353452908918,0.7568587920492436,0.7478180566118848,0.730701345220322,0.7273702299241653,0.8381120020482606,0.7730156657373927,0.7671692098022025,0.7593954716409775,0.8069796396542575,0.8679760492541035,0.8668865851393565,0.7955434912725011,0.9044694633247479,0.946909225788822,0.9209665206236861,0.9733627693559248,1.051135522870813,1.1680177501201328,1.2776635898406765,0.9933070709511104,1.134361804099769,1.0391920972585753,1.0390672333329452,1.0398788003179034,1.0394592971169532,1.0392727360083975,1.0566861600401904,1.2818200918771838,1.2068534217220817,1.241852983128806,1.233303676295498,1.2744371274039674,1.2948414072045125,1.242133132047037,1.2799890852900062,1.2943576242813217,1.30244922132675,1.2698461936127934,1.292921891384092,1.249848363634637,1.283480627414274,1.2495313774826977,1.282938552306445,1.2560591947463555,1.2852002858985558,1.242341694741292,1.2791386602678139,1.3287786509920274,1.3393953350061627,1.3272915767946933,1.3354829150622738,1.306374751271292,1.3033221292338433,1.3144394574448484,1.2996274035488087,1.3015318282608566
2900,0.7296619667004126,0.7594405634567967,0.7495195770263108,0.730864841005956,0.7279385225826115,0.8458782227710778,0.7728421358991899,0.7691322259726407,0.7613611738091911,0.8090387887052338,0.8724605747286938,0.8704001943266266,0.7974431866654558,0.9063400616793701,0.9485514992667423,0.9215802705730362,0.974063323092364,1.0525241932559597,1.1667583911153963,1.2716038761373616,0.9943562175515106,1.1354584438460718,1.0399076146991957,1.0410986124868635,1.0395797269407094,1.0409236051390025,1.0410199374479163,1.0587469324128609,1.281635372982571,1.2073801038787397,1.2416151065421932,1.232466749577983,1.2744933440557522,1.294184981584366,1.2408429344801661,1.2786584713818605,1.2937775291444342,1.3021184447865022,1.2699988940197717,1.2907033042267417,1.2489755455580418,1.2808477336525446,1.2487239116346645,1.2829691140592925,1.2543995744504284,1.2856508003806624,1.2420507267490355,1.2791597840636315,1.3243892841769516,1.3297151758877714,1.323463361708792,1.3338685797215595,1.3054765661369405,1.3102816552655479,1.3053878879273015,1.3119957439203782,1.3052330867814084
3000,0.7347460271530581,0.7605417619527424,0.7533501422545005,0.7398413503565515,0.7399488988179975,0.8439167616537616,0.78029696774091,0.770477829055246,0.7648819485293956,0.8108676389223773,0.8740204964125396,0.8720470416828707,0.8012495080480592,0.9077062917109003,0.9509951815883056,0.9239272921671593,0.9756146190751951,1.053748304727514,1.1653716556670297,1.27052176790306,0.9957905795832648,1.1374945820222864,1.041921576293527,1.0415991288255453,1.0422158555812409,1.0408892364394404,1.041853093257756,1.0585921419558586,1.281659766860677,1.2054023121418143,1.2411662874891884,1.228793077383484,1.2733706206893458,1.2932932204366143,1.2403607871070137,1.2775644595515245,1.2951599536500047,1.301305730180814,1.2693199134737365,1.290879904413185,1.248240266699289,1.280551217353553,1.2474048143323355,1.279436698164067,1.2551950708177828,1.2832659655181669,1.2402979873630355,1.2758316244542303,1.3213733243490526,1.3273338536612642,1.3200971146978537,1.3303431259424723,1.3029324071301784,1.300517085742216,1.304590859406737,1.2938256087635145,1.2882626928681913
3100,0.7382592018977784,0.7630962980839149,0.7583450589496291,0.7442110603983648,0.7399235309482561,0.8510354999998077,0.7792801057665426,0.7737377950430877,0.7685693978152379,0.8131184048833872,0.8746047919790044,0.875198901537443,0.8028784928060664,0.9101350942847772,0.9516788531991619,0.9260753346333452,0.9761344390149461,1.0540222155871188,1.1660570562385146,1.2681801461365465,0.9973211920752413,1.135230697284891,1.0426856417300847,1.0434414380360229,1.0426039958200974,1.042730475266508,1.042204686928639,1.0603510943726147,1.2793577827167606,1.208338958408156,1.243876584059111,1.229512752498052,1.2750039910983588,1.2909833684804848,1.2394717614316804,1.2744274467562782,1.2920087412633643,1.300775427015449,1.26773997373223,1.2879420129265582,1.2463081552895607,1.2786500185340604,1.247568406147379,1.2786850581288534,1.2530018870117279,1.2811424792834782,1.2407664858100191,1.2760011197194407,1.3140625939508304,1.321334665875729,1.316108614702649,1.327611112197347,1.2943042395591402,1.2907208639446721,1.3014899892104659,1.2957101947497436,1.2867041028888193
3200,0.743206924250107,0.7665624480486121,0.7628860921425986,0.747101878287202,0.7433094124703534,0.8523263391099355,0.7839767861961326,0.7752779622176779,0.7702632484037879,0.8159701269521364,0.8783740089090528,0.8784304624740628,0.808112751260998,0.9120298621044821,0.9529508825064674,0.9265425141053711,0.9776527529656798,1.0546649342498284,1.1657887469233215,1.2683968702464936,0.9979901338588746,1.1364457579587952,1.0445949800069771,1.0432559715808327,1.0428159652141986,1.0440099830963474,1.0431989759173306,1.0595519929651767,1.280907002326005,1.2072337522918293,1.240703752356478,1.230682487592009,1.2738064297784744,1.2890874433593118,1.2393186232639162,1.2736177002291271,1.2918227517676761,1.2980305947336923,1.2679705469462945,1.287307855691525,1.2453641440987981,1.276349333982905,1.245711327842246,1.2769477005441552,1.253889923086478,1.2799667142438635,1.2386397882535876,1.273343547675663,1.3112658221233566,1.3174112786496883,1.3102935294303055,1.3187593346327633,1.2911071822412834,1.2979748880651147,1.2956358919918745,1.288956989658224,1.2882918137661095
3300,0.7447769174122248,0.7686863602630457,0.766683813343627,0.745757362673366,0.746388614350942,0.8497831441697385,0.788576849512508,0.7767681520109901,0.7732584568038712,0.8181455112934249,0.8799216497257889,0.8796409085693866,0.8077789818201759,0.9136762281930618,0.955380861545126,0.9299933340390971,0.9788550320044341,1.0560891934969816,1.16535929747605,1.2676908906012,0.9992665703856729,1.1365946744576023,1.0451514541541747,1.0444323671808198,1.0452462608649393,1.04455759367071,1.0443730863080218,1.061709913866407,1.2811191533237825,1.2053067072165622,1.2415723621563837,1.2293257665972068,1.2726285258450216,1.2883881603751175,1.23854378115624,1.2720921261132485,1.2915491196510103,1.2970931072757357,1.266159698350337,1.2866580622039445,1.2443778229824785,1.2755762030940667,1.2444742823961188,1.2753132034633128,1.2527849034492033,1.2788083320150658,1.2386160408407807,1.271853351011394,1.3081501025023505,1.3159805956539992,1.3085829133916183,1.3140090305139043,1.2932662375107669,1.2884647402664768,1.2864098721615165,1.2827620073731911,1.293038550341617
3400,0.7524515913509844,0.7757601013036515,0.7647156739609885,0.751335746655557,0.7526626369778885,0.8563050613384325,0.7887373341449103,0.779093365424627,0.7762146357427968,0.8197022082071428,0.8807161057256914,0.8833916448028036,0.8099869499790274,0.9143250931515067,0.9569164762860242,0.930644047829908,0.9801779112891146,1.0564229076087,1.1628069379811823,1.263318926810792,1.0008977699769086,1.1368770038053262,1.0468687227567204,1.0463565019089052,1.0458358180746983,1.0468272728949386,1.0463802131570865,1.062431722793761,1.2815566750133354,1.203944958661016,1.2380781904007427,1.2251854098762633,1.2724075500616647,1.2862171379317417,1.2364113243285013,1.271557764182353,1.293036481489572,1.295860579896563,1.266962842242856,1.2841480696069325,1.2433842438433225,1.2738187225634825,1.2438111943880723,1.272969384427255,1.251033022791403,1.2776956224052336,1.2373607250524619,1.2714691552259196,1.307486417635483,1.314078794171787,1.3061453309783013,1.3170111050155209,1.2866746438274164,1.2950783336739171,1.2839903695297303,1.297359290753757,1.279625349040947
3500,0.7577709170616721,0.7774428978451959,0.7712933608424887,0.7538601826172411,0.7563115996252503,0.8538623100739228,0.7923343608317559,0.7829475465804708,0.7793571012385592,0.8238048077606034,0.8856418145209489,0.885079589286497,0.813229693509853,0.9164927763456925,0.9587004208738803,0.9324888712665389,0.9810129316678476,1.0570358125103823,1.162479745208666,1.263155753217071,1.00118380321136,1.1352840311290924,1.0474079212459406,1.0473078952024828,1.047006680107531,1.046423966587636,1.0477836891353982,1.061548122617322,1.2757015358237949,1.2041682895053583,1.2393874251280024,1.22460955431785,1.2692230781417824,1.2854373703305135,1.2359407648731229,1.2681143055148407,1.2913111509652986,1.2950686053028253,1.2649664430781318,1.2825569648875934,1.2439367763089377,1.272990329595441,1.243259010687093,1.2717277574860648,1.2501994308809306,1.2752056609192484,1.2354107747272267,1.2697559364749924,1.3015005917569433,1.311888283381398,1.305077863045472,1.3073353697609318,1.2830846275040875,1.2902724950128641,1.2878680742216861,1.2875278382731166,1.281907233240158
3600,0.7603554984238448,0.7786193707486444,0.7748321100158139,0.7624636266258751,0.7629391162352548,0.861345489620213,0.7982984499626312,0.7847352873848181,0.780966674980132,0.8252337590911424,0.8864357089176049,0.8851705023447923,0.8155993790066466,0.9183319160342543,0.9599395716837748,0.933912070680425,0.9819301603550706,1.0577940863900726,1.1630551695290547,1.2568688999865747,1.003363544214063,1.138580334908179,1.0486192287273806,1.0486920188038098,1.0485131531536998,1.0488377326290639,1.047460309818851,1.0624736871547351,1.2793769659642873,1.2014283007812772,1.2356901051193359,1.2261594717038562,1.2685768001699365,1.2840190733459693,1.2360882825340722,1.2675692836999828,1.29040928959159,1.2932871786661284,1.2654386601084786,1.2814574552879083,1.2420250349478719,1.2706521237579216,1.241530240303885,1.2717349449882813,1.2501454988060805,1.2751351518916694,1.2347472361900942,1.2678331378879963,1.3018167392744655,1.3090842221819907,1.297182061221235,1.3042538171106082,1.2807465570668999,1.2869159252293834,1.2868765543232827,1.2928736280073692,1.2824060606415806
3700,0.7652206764342657,0.7836679329024152,0.7779523666742517,0.7619567408299867,0.7601591344298135,0.8591657703029293,0.8015261913467071,0.7868390927882493,0.7829065580091689,0.8284737733691452,0.8883749749109064,0.8890345408110322,0.8181184314306741,0.9206307736295802,0.9609400928526642,0.9362847265700169,0.9836840257427767,1.0580269025982267,1.1598539811584936,1.2606155153798408,1.003940166028266,1.1381079181640503,1.0498594569173816,1.0486457282668866,1.0499120601026057,1.0489717237039677,1.0498101587106716,1.0632574711026872,1.2760366769937792,1.2008694998703058,1.2378486877449744,1.222938484934425,1.2692819406441,1.2823278686636734,1.2348288142739332,1.2649189854756824,1.2885405617344885,1.2931545248351854,1.2633668676598582,1.2796719413503272,1.2411307197299257,1.2686777512019787,1.2408663509534992,1.2691313253964622,1.2485909770312522,1.2724971845762811,1.2332876364908203,1.2660828554712031,1.2988110348498703,1.300524010720301,1.292797804171714,1.303609852818365,1.2832127413944134,1.2781486318008777,1.2732797848473125,1.2822893207873804,1.287040603164433
3800,0.7682043196706281,0.7823400998990687,0.7810179062882808,0.7706611718438625,0.7647313639127765,0.8629654563221588,0.8016057873109297,0.7889328149797311,0.7870049282972837,0.8308506158652526,0.8891258215196082,0.8914712193035856,0.8232120041337475,0.9232296371648324,0.9638310691549361,0.9377264102923668,0.9847425971427304,1.0593526042071277,1.1595748915930728,1.2555323347800031,1.004741087640559,1.1357420739939894,1.0496081255974186,1.0508244360259869,1.0491941929733284,1.050300775758556,1.0507650360703902,1.0636589620515096,1.2718298432856443,1.2018184188178418,1.2382741530785588,1.2219711738152692,1.267086439741099,1.2811351020578159,1.2333163291784013,1.2639619956802737,1.2891088770962846,1.2905805904136933,1.26289363058507,1.2781960148602927,1.2403651430978067,1.2683466716178127,1.240624732983629,1.2671902246734779,1.2475594740356004,1.2710834989726045,1.2335901461236194,1.2641316699372829,1.290592574051688,1.299161477863532,1.2918364129327353,1.3019261006393574,1.2830240309950969,1.2745758272877576,1.2862320023761826,1.2836840648133423,1.2813495443767586
3900,0.7742000864081148,0.7875944600174623,0.7826174245293092,0.7710149358714449,0.7731813612358769,0.8680629733230497,0.8062244763626815,0.7927437585018006,0.7897253370166087,0.8323492768424251,0.8906787535615733,0.8913227360449156,0.8231504131422449,0.9253491497301298,0.9655300198512845,0.938682950799753,0.9858879195160501,1.0595020898113556,1.1611584242188018,1.2572480439608775,1.0069880451638096,1.1352605844877615,1.0509241544022336,1.0504440561960122,1.0508482029610482,1.050430631023973,1.0504944240222842,1.0644922712073877,1.2747211909102363,1.2001343550705361,1.2330841883013044,1.2239610494496962,1.266509598043297,1.2807645474974194,1.2331257540298324,1.2638461903825227,1.2876380117578723,1.2897857908980699,1.2607446046255861,1.2773562823359361,1.238641146905353,1.2658856516039496,1.2397093924596774,1.2656359675795112,1.2472323311747757,1.2708207487273362,1.2315672325256675,1.263121774738288,1.2896045051488156,1.3005050902829978,1.2887568494871355,1.2994180537444011,1.276006946725682,1.2733507707946972,1.2757561700315037,1.2761533460272318,1.2867666610351376
4000,0.7762413022023847,0.7922139590391247,0.7890085469661067,0.7775577591025854,0.7772940357492337,0.8666510891053196,0.8065502699717959,0.7960632542506635,0.7912838678472115,0.8352414243430183,0.8924316310037214,0.8948263133902057,0.8279084111948687,0.9248042802369978,0.9664577574973521,0.9402837999250699,0.9871745918951955,1.0618038869250022,1.1600459118291198,1.253884359889803,1.007145104427781,1.135404336472555,1.0508446621756702,1.0510020213569402,1.0519976598946565,1.051793967474492,1.0508237947709183,1.0649706813416382,1.2730992647497712,1.2011272430964866,1.2333786637397084,1.2191155546047672,1.2643616972387013,1.2788767361991344,1.2319002878981762,1.2609486349891224,1.2843405674332367,1.2882151172048182,1.2598926807160793,1.2764276910135184,1.2379945441460114,1.264896838108055,1.237458758706529,1.2645308996149165,1.2447353545413533,1.268107910707957,1.2311555039209323,1.2614219801418267,1.2896964106193254,1.2995326256165671,1.2851262467246587,1.2980119627311282,1.2764678866657808,1.2768086317750262,1.266999276773699,1.2720714159529984,1.2857791499426388
4100,0.7813368000288908,0.7937188438717728,0.7907794021764746,0.7796286996420709,0.7746702919898762,0.8658959289766452,0.8112043507074764,0.797665837620073,0.7954894599958503,0.8375389984037724,0.8954552223456063,0.8969302916685,0.8302609893874064,0.9272456837675181,0.9677960945851687,0.9436631517015723,0.9879986767371873,1.0612945958578783,1.1575552704506193,1.2532715972058073,1.008481452404426,1.135083290598205,1.0530268944103283,1.0517992159121794,1.0526277035723768,1.053579296831401,1.0531047938299878,1.065857425426517,1.2715480594093567,1.1981933196758698,1.2329846569084155,1.2184157251900098,1.264674348293904,1.2767349452031567,1.2301689322815215,1.2593434813748745,1.2848463348043178,1.2863085160435137,1.2590316968069708,1.2734587238231472,1.2373659801289978,1.2625638551500558,1.236903611746728,1.2629809137080275,1.2427852800991677,1.2663106258439776,1.2297494472866246,1.2588567575454501,1.2856932169521826,1.289685487406458,1.2835823837856728,1.2946700109116307,1.271544674121064,1.2693248707239386,1.2758154547414693,1.2777109711158878,1.2714129835437928
4200,0.7777281251787548,0.7922397693760859,0.7891062772045503,0.7789086000301598,0.7816226420072243,0.8735523839234709,0.8123588898010999,0.79915057348487,0.7972875866019615,0.8407388160434255,0.8995295612671885,0.8975920590022995,0.8328370199735989,0.9292522613553887,0.9687530428906056,0.945023461965912,0.9902138461875065,1.0629624788357996,1.1581399307733915,1.2516353835472036,1.0105133174793604,1.1363105205606252,1.0533316727276456,1.0541534731647748,1.0540257163270015,1.0534856344665333,1.0527415506694522,1.0660765890426935,1.2691166833094532,1.1973428517987859,1.230346323135747,1.220954995540547,1.262932671054223,1.2760652184382852,1.2294539155546835,1.258962094200838,1.2824445914855338,1.2853058530283514,1.258095587840541,1.2724223206332341,1.2351217707800408,1.2618371886865063,1.2362662708727254,1.2628157133658,1.2430359761633771,1.264735555916984,1.2291342756493706,1.2594670544613156,1.28225922885504,1.2928601958296513,1.2816281020391402,1.2913826844061496,1.2678096060903685,1.2738698938446518,1.2728643869186693,1.2726188988589513,1.265145810595736
4300,0.7850630326315574,0.8004019544592702,0.7920353666647486,0.7878864466608354,0.7852090118194666,0.8768900852047906,0.8178778519087306,0.8035129120783273,0.7993635506808505,0.8422797999309428,0.9015957829331496,0.9006844391964359,0.8315539053005114,0.930339033908164,0.9704707269188725,0.9463207757917274,0.9906114189430226,1.063054591585525,1.1573609867788275,1.244755786018374,1.0107563567738171,1.1373537023139189,1.054212753662068,1.0537821449962936,1.05415840642869,1.054546538707321,1.0546123455652971,1.0667163011563345,1.2695273335102206,1.1987218117154574,1.2319312073572035,1.217457586463864,1.2607101544684063,1.2746499298880685,1.227137699619796,1.25768505981145,1.2826699715452208,1.2830431147100803,1.2582172072712479,1.2715318706867997,1.234087945124954,1.2611404384532185,1.2344502309009087,1.2596571897887534,1.2404007511867314,1.2635591156819341,1.2273867157886926,1.2580359490086253,1.2788998546800423,1.2896256214763078,1.280912244011858,1.286048760891729,1.2686766521682715,1.2734996233153992,1.2669072149290126,1.2735687894482217,1.2767773968233223
4400,0.7868340538148271,0.8024696069012414,0.8000979526747468,0.786560213164283,0.790244974599396,0.879118209268717,0.8199312563818636,0.8048169864795176,0.802404395091674,0.8433555234247136,0.9023022063113941,0.9016827506169429,0.8368619234331746,0.9334712927743503,0.9720141885681896,0.9479974978049586,0.9921678905023125,1.0641633242511703,1.1569110230175679,1.2444617985728983,1.0119468346342353,1.1355337774296503,1.0547164930823683,1.0553525537312363,1.055261162935162,1.0557685721783168,1.0547740935636714,1.0682704546022406,1.266459137845224,1.1986778093336166,1.2311436272537917,1.2152881031576814,1.2615564162200514,1.2726144213097097,1.2262539092420672,1.2552095837555965,1.2818422326682068,1.282531028422661,1.25521908931023,1.2700043231326594,1.2333364209113253,1.25999458710824,1.2330915935424642,1.2597612737720163,1.2407505774274927,1.2628219924932467,1.2272395178264202,1.2545609686150154,1.276043180887434,1.2885008967040823,1.280267926874531,1.2839991957952634,1.2652737037710782,1.2711016212595836,1.269635283226201,1.2572305738207274,1.272811422940249
4500,0.7914079351304295,0.803319429989379,0.7972689387603215,0.7869778920680847,0.7928080248554303,0.8779666325274481,0.824513585412976,0.8067406859198979,0.8063166065608088,0.8473674730785243,0.9030074937045892,0.902376768912448,0.8373071907508712,0.9352366365259894,0.9737909932117412,0.9483112259162363,0.993779475606918,1.063801889590332,1.1555434811812937,1.2466901886948236,1.0131260976698815,1.1346669832128786,1.0567508909112202,1.056007833600456,1.0565522685495397,1.0562860906870442,1.0556735591997994,1.0672034942542348,1.2627349195220183,1.1966235640894292,1.2298380327072347,1.218403235411549,1.2582334307956546,1.2710534118039245,1.2261862537941042,1.2538147996934628,1.2813393669321533,1.280723976115478,1.2548771773379654,1.2688917057821214,1.2315444311044315,1.2576581889104614,1.2330810194762905,1.2570309301772782,1.2383639964768702,1.2617323542748722,1.2250651636304444,1.2532810880640974,1.2781934426364923,1.2835045544836932,1.2751814368509844,1.2818902353220782,1.2670811191250826,1.2699944427219425,1.2679733852755195,1.2624600285844154,1.2641877132193067
4600,0.7960230737470864,0.8028108942320508,0.7998207990758316,0.7934095691399712,0.7901939032780875,0.8802079278960167,0.827507334052914,0.8096042741719665,0.8070451790875619,0.8488525429215817,0.9050126334910359,0.9059324029616057,0.8414004096103513,0.9370024892075476,0.9743652202809516,0.9503067315537909,0.9950201113816749,1.0647967715698043,1.1565140260936513,1.241099077496402,1.0149236119739302,1.135746107051509,1.0565548443066324,1.0573579175793881,1.0565711672090135,1.0577101061329726,1.056418528820823,1.0692444978126316,1.26431691502253,1.1965519829705105,1.2281468250491097,1.2156546481470307,1.2570217062869735,1.2690959413630292,1.2238029013988423,1.2520584708564628,1.2774034416477096,1.2804257297913801,1.2539200444957814,1.267266392230901,1.2318352819401652,1.255628006536933,1.232096021610482,1.2566841088018064,1.239052141165766,1.2601390421394847,1.2247773848369872,1.2522156597708958,1.2725712678792214,1.284678385561769,1.269544255598495,1.2778880271292947,1.264045818009663,1.2625056811130964,1.2654721001706921,1.266063498377303,1.2674801695183968
4700,0.796984784034883,0.8100536389241776,0.8071517093473851,0.8009429871855385,0.7932176656140839,0.8784130645833292,0.8288264223658142,0.8139426406197178,0.8087574880225996,0.85133672188933,0.9081773540947381,0.9061277848669242,0.8440979257485219,0.9387179311742707,0.9760525784086339,0.951025708941934,0.995583292335828,1.0649775597799884,1.1574402155772654,1.2414773835119786,1.015509512045073,1.134847650011118,1.0583598448580918,1.0575170292176408,1.0576130759594258,1.0573363834386056,1.0583370838914057,1.068432549840287,1.2656150328834277,1.1945770158905846,1.2248491423440908,1.212556067887888,1.2570668089858155,1.2684290713174418,1.223248947192091,1.2501822707266403,1.2771601857623975,1.2789293532019541,1.2512603245272071,1.2651075589326468,1.2300267869013428,1.2543750863089616,1.2295719371494798,1.2542567001363794,1.2361241515616013,1.2582280461559399,1.2227194517411926,1.2509462165765233,1.2737910940963688,1.2757073346160617,1.2707878738803415,1.2774448976312165,1.2640938124606074,1.2680941598167639,1.266035010194913,1.2641010524619436,1.2617022862415161
4800,0.7994188885648019,0.811111513665524,0.8096606495056443,0.8015104077356442,0.7961252763785998,0.8839565992388619,0.8283603516342853,0.8149410544005697,0.8123451539891614,0.8538216263969025,0.9092067291328993,0.9080071364651121,0.8455845707986361,0.9402949086970215,0.9771421529452424,0.9524830584643063,0.996985173671444,1.0665698694273607,1.1541506691141912,1.243007740683999,1.016270594085692,1.1349137949033898,1.0588946217014086,1.0584482530546475,1.0577308066611013,1.0575599083462506,1.0585316608379054,1.069031094213029,1.2641096094892286,1.1930824548589538,1.2248421521418582,1.212526879358044,1.2558485414329819,1.266150325966903,1.2229557202784083,1.2503831049820433,1.2766895473896556,1.2774244727904878,1.2507812868097774,1.2638276579524135,1.2284274986043013,1.2527753431947437,1.2292293803596874,1.2528138506613542,1.234498241336372,1.25700532783459,1.2217310799595797,1.2493216507919644,1.2692116031944782,1.2762277742993051,1.266221293045097,1.2804687692603216,1.2592743479846054,1.2555993083294874,1.2608870067218219,1.2660704241777547,1.265752903994504
4900,0.7994010036826246,0.815930802139109,0.807454575290404,0.804201779300204,0.8070526571993649,0.8878069573242225,0.8309625397329387,0.8185985238702312,0.8164267161377022,0.8552525538814615,0.9106061280585348,0.9110247052187231,0.846724359156475,0.9414551813782474,0.9785433921632846,0.9536474546446696,0.9983062738408697,1.067269234332567,1.1546954180665547,1.2381595660184228,1.0178970370136209,1.1351179501857114,1.0587432208946748,1.0582054381232673,1.058431373771106,1.0595357072179103,1.059863295300767,1.0703444670134652,1.262617750583897,1.193383588155607,1.2265169745283533,1.2132743825590602,1.2544355804697884,1.265462053945278,1.2216565753270954,1.2474776903815692,1.2735553414077483,1.2743616903978303,1.2495191679729118,1.2618831288916335,1.2274497624640461,1.2523050381293974,1.2286642186288914,1.2517372704293286,1.2354673167244978,1.2542003303493816,1.2211107372750665,1.2490842586324677,1.2687536490177242,1.2725936940519058,1.2659667209815615,1.2704617702711316,1.2576947593950913,1.2522915152432463,1.2514644058447775,1.2492487227769506,1.266151917465348
5000,0.8035994580498359,0.8177959743151577,0.8161715596542097,0.8054542479379113,0.8093411715812059,0.8846711962763684,0.8348535155218709,0.8212631022410426,0.8194185161803527,0.8585370317338186,0.9139554742273844,0.9125766299889168,0.849111994979759,0.9429931941288877,0.9804265154236299,0.9560409987161123,0.9987163262799209,1.0678851153829791,1.1534060511646038,1.2354673945720507,1.0190830118762664,1.1340519108006057,1.0600402174900163,1.060267869859874,1.0591403481693966,1.0605859059468372,1.0604086324630564,1.0703629442256422,1.257406051278219,1.1935295553604945,1.223876640837607,1.2109988952332218,1.2522907554324787,1.2637831355197457,1.2204566617814734,1.2459433717006714,1.2716911540070415,1.2730811022785355,1.2488318890910108,1.2606550693925413,1.226958000775731,1.250962399852055,1.226736408282504,1.2513395147060395,1.233509180789942,1.2527553009624477,1.2198759581518217,1.2476542569277942,1.261948465102877,1.2737652308708038,1.2620569846707506,1.2739488735738365,1.255809064368424,1.253326013003218,1.2621494855247046,1.2657965618194913,1.2629513923561473
