miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s27,s28,s19,s20,s21,s22,s23,s24,s25,s26,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57
1000,0.623486866147856,0.7114262987882004,0.6823350595981257,0.6230937415072194,0.6216176098735432,0.7777145793236058,0.7032939295644735,0.7529049305029248,0.7195785287732125,0.7717456753244081,0.8164848621198267,0.817432293705399,0.7732100375583667,0.9012708600571967,0.9222535827885842,0.8904961231860227,0.9776763938907911,1.0293280026062055,1.164654824760725,1.3476466716113908,0.9794453705547506,1.107365651581626,1.0115666370834544,1.0114600742379778,1.011145081628665,1.0102756979054874,1.0098882524886958,1.0307803029053064,1.2512292921935035,1.1933881217462925,1.222153914495662,1.2173607088986629,1.2340862707089229,1.305382909795148,1.2208374399919746,1.3035012225971467,1.247520838504243,1.3126353637808754,1.2401459397002672,1.3105272671299022,1.2322680871643399,1.309038987369664,1.232469811906334,1.3098993076598335,1.2272062510479418,1.3035009095653598,1.2219447033393098,1.3038872024122197,1.435260410808213,1.4528722363396058,1.432666408629277,1.4557613981739854,1.4134104340235467,1.4556421318231871,1.475040257873129,1.5021008313028013,1.3808046452286202
1100,0.6311098936001364,0.7154480087177207,0.6882609631025894,0.6266896631985042,0.629601493244885,0.789475492429199,0.7069363637193924,0.7497111457987627,0.7199005455712717,0.7745337843619968,0.8220672463278123,0.8220255498321557,0.770103879276274,0.8976529080742086,0.9220523226068068,0.8922430816524943,0.9754341678985303,1.031331875137254,1.1678880775740463,1.344614227653223,0.9790642391926264,1.1109509240762543,1.0127041885027033,1.012180726177405,1.0121791500016857,1.012298935920532,1.0129242775504905,1.0337671025444497,1.2583702690400222,1.1977353314854817,1.2240172610468216,1.2177307112866442,1.2425736261334739,1.3065004312144812,1.2259165651251258,1.3034905401874555,1.2549096221710434,1.3115503672172475,1.2452950503357976,1.3104603381966893,1.2352103591435533,1.3077151810321919,1.2355223525788877,1.3085596131731354,1.2323771697870325,1.3039141234985758,1.225805218566806,1.3022206324020538,1.425706617374176,1.4448693959597882,1.4261616313771217,1.443625683127485,1.4041007459963508,1.4368157850962977,1.4554533396839673,1.477225948841458,1.3703865503843593
1200,0.6385376906786657,0.7183454390053785,0.6895050689961137,0.6350956362397641,0.6348913591929098,0.792538419781889,0.7126093066975568,0.7493701844084071,0.7203483078461371,0.7751149364517936,0.8240455335650249,0.8255720037117188,0.7700984066626376,0.8960959843961109,0.9225855797930397,0.8914642267096484,0.9730974458652869,1.0333206652405131,1.171207002912604,1.3374073072419614,0.9779420149418194,1.116283297959828,1.0151605585218069,1.015110303764793,1.0151045946188593,1.0152531559790705,1.0152723092001068,1.0346352359932613,1.2626265493137012,1.1995847114489822,1.2279832235719832,1.223778088192995,1.2471707112141335,1.3055548783260669,1.2294794811556136,1.3022729429779283,1.2602597269283446,1.3121809043697983,1.2485643224517549,1.3107430943037126,1.2381024526237816,1.308206009307492,1.238256872263749,1.3067565977458153,1.2365069363642813,1.3028861247830261,1.2291860886617703,1.3021670319932346,1.4174857853036065,1.438225721501732,1.4200871921143294,1.4374109295564474,1.3918607898180886,1.417535834011937,1.4385720241736246,1.4486529950696712,1.3719250087482184
1300,0.6414319031874274,0.7219348554282493,0.6962979647769519,0.6448597452837473,0.6456945268308064,0.7960576740606223,0.7152578314062736,0.7478229710990815,0.7222134983503793,0.7756348081438604,0.8262970991064682,0.8276503105563304,0.772602321348722,0.893368696395279,0.9239376290451574,0.8937125192327071,0.9715366292710081,1.0349989494949152,1.1750224792136226,1.3314164309949081,0.9783780031790463,1.116671631912757,1.0154166409844732,1.017171745097245,1.016683218306102,1.0160167530549729,1.015477683821704,1.0374419882554489,1.2691829237555359,1.202127658078016,1.231307288590029,1.224847944027439,1.2543258278930107,1.305822650111623,1.233480212395802,1.3014032287486046,1.2662878734363905,1.311528370021446,1.2529912814803685,1.3097376021103075,1.2409922533321374,1.3070862380921564,1.2409241558060073,1.3074241610347819,1.2425931796344174,1.3026081662680253,1.2319893101866182,1.3007553894181416,1.4143944581955892,1.423291949688311,1.413044277076718,1.4272370439642843,1.386347404782239,1.4111113735464955,1.4278982018367534,1.433301808131397,1.3618975221072562
1400,0.6555499695111865,0.7221770932508043,0.7013289880704786,0.6541395988482526,0.6518479807614651,0.8034712267029316,0.7185406559855679,0.7484662811837557,0.7256531649099655,0.7785181607669006,0.8301420081362795,0.8294959258600778,0.7702512617831963,0.8930696409289199,0.925172834349856,0.8941329131439909,0.9701154038632919,1.0355120583979138,1.1745455054892164,1.3271658697401096,0.9787423345741526,1.120302339091972,1.0181061172485333,1.01895733260565,1.018857939026947,1.0181090425794466,1.0174817122297368,1.0379410963096025,1.274051783146814,1.2030277986177995,1.234598671293223,1.2297070009249138,1.258703260465382,1.3058558719089375,1.2361535357929048,1.2994864259051413,1.270409949543426,1.3120710689614339,1.2569851871517919,1.309327132036219,1.2435647974629054,1.3043368487693219,1.244521748752996,1.305638361309044,1.244994785345324,1.3013469531179769,1.235381870692792,1.2995721667386289,1.4055895765090625,1.4173360239604755,1.4066936094046754,1.4218341413634399,1.3770564902227815,1.3952390681298135,1.4099844469159093,1.4207766037812268,1.344842966215177
1500,0.6621719817078631,0.7288467660228126,0.7024793197239553,0.6575126857396154,0.6596523207045675,0.8046560496662535,0.7229108468650836,0.7481051746349432,0.7282994669363125,0.7797283603976736,0.8341169996122569,0.834080296288051,0.7726983824301618,0.8927822994829152,0.9261060621289972,0.8962595416806615,0.9694519927064995,1.0376133804934355,1.1753041645914497,1.3211305724234603,0.9796824063105323,1.1241267155156838,1.0207523129305396,1.019543174116054,1.0195119370601402,1.02086239801849,1.0202620942326175,1.0402210513293861,1.2745984754928685,1.205167542157323,1.2376846608975696,1.2316291209627854,1.2629731188749473,1.305901853539761,1.23817807651088,1.2981832676488978,1.2741289074169309,1.3111857491198189,1.257980132356642,1.30668492778017,1.2454929760934288,1.3034767945227836,1.2451989793264846,1.3034930284918327,1.2487108878192477,1.3013630425600948,1.2381692203181107,1.2981299703852553,1.3986096829368249,1.4072650197547207,1.400534295708299,1.4076619751468062,1.3716755332869537,1.3888466165724223,1.4009853159109686,1.4144952310772008,1.35380676602445
1600,0.6639632857580591,0.7307623386194293,0.7078431437555193,0.6613612719154207,0.6681315353037088,0.8038848175933334,0.7292264344949788,0.7482662699766585,0.7280905514799884,0.7809255883843979,0.8369833664116805,0.8386859993142075,0.7746173548294651,0.8924065048811066,0.9276666724076791,0.8969669896207778,0.9677284455266995,1.0378976155891102,1.1771053685235755,1.3136362723505521,0.9801447656608546,1.124692662147818,1.0224282215652445,1.0212816812203427,1.0214129361849267,1.0206524050890322,1.0207457788958683,1.0420984943314624,1.2814718361048107,1.207800949609865,1.2401877170731508,1.229830315963969,1.2631347229469194,1.3058111330081155,1.2395749449423048,1.2965722800721433,1.2775231576833939,1.3113882615574268,1.2617957783769849,1.3067654613952286,1.2468292478434793,1.3016889162145555,1.2478011170168966,1.303184646599577,1.2510885936609193,1.3014941314718935,1.2390852432500745,1.2963636253262008,1.389790956019107,1.4012496594843735,1.395766409760383,1.4072473475074274,1.3650248852326314,1.3779536737387523,1.3850806780795417,1.380828733042694,1.338437310664848
1700,0.6727504860878792,0.7301994148604104,0.7159036151359631,0.6689236755175345,0.6722034811539782,0.8088672611394015,0.7307957463275483,0.7487183554146162,0.73051325281326,0.7838014777327398,0.841189508201627,0.839817423158571,0.7725748398310894,0.8921147461335192,0.9281836521410409,0.8990693147229512,0.9674633151475514,1.0399624417133106,1.1773400679316508,1.314422938273114,0.9803230246675747,1.1266227234242134,1.0239771201761783,1.023289325006603,1.0225910250822614,1.0238373870899256,1.0231505817530098,1.0441542546712421,1.2791258560885477,1.2076018761667553,1.242083070352269,1.234317889706548,1.267706144278582,1.3047981265097661,1.2420403573652476,1.2962587729858466,1.2798354844322906,1.3116170138565242,1.2626064894912106,1.3052077223280023,1.2485861803156197,1.3011173375140639,1.2486938356513624,1.3000745452650695,1.2514197581196835,1.2996530702173479,1.2420750611373894,1.2949706756749966,1.3880973437839834,1.3987637193528824,1.3853295906713066,1.3983975886880786,1.3525544301064294,1.3622508587501057,1.3694858687997002,1.3896987767471143,1.3374468150456225
1800,0.6799432545708383,0.7297057217629188,0.7184310133737077,0.6812248141383138,0.6789061667002032,0.8155044208138995,0.7357835756299316,0.7509501861779325,0.735346657573701,0.7847376172056686,0.8438834996479895,0.8432953618247298,0.7747544499747786,0.892219534451873,0.9294871837095074,0.9025419298529139,0.9678838801475487,1.0415743352402453,1.1742056583420486,1.3068954035511648,0.9813145605296044,1.1279896174231292,1.0255334797851459,1.0253739828862338,1.0246323226473413,1.0240745898967099,1.0254563834406245,1.0456281081620913,1.2816929572137177,1.2072547929035586,1.243462690117587,1.2352447259975068,1.2694000042609421,1.3044371531094046,1.2413829715178053,1.2940845644175547,1.285169540066459,1.310016905464402,1.2650536631468607,1.3037560999835112,1.2502933843134727,1.2984648386245599,1.2500840775021522,1.2989502089334324,1.2528748242607046,1.299651196081217,1.2430923906754134,1.2942521599808554,1.3792565492969842,1.389173857355293,1.3763658548541648,1.386436981986414,1.3524695650824832,1.3624000258003788,1.3694565108125332,1.380083158891277,1.3386846476452903
1900,0.6793637710156387,0.7318555311137473,0.7215405337857835,0.6817763318456594,0.6838854209687166,0.814318724432979,0.7381278181353528,0.75108935787394,0.736813175791293,0.7859441810856609,0.8448007515384162,0.8466433584479268,0.7780310546300754,0.8937688691573503,0.9316555491159414,0.9022991069760512,0.9677236699190112,1.042360883699551,1.1756407627204488,1.306344669921006,0.982829241237925,1.130407986795912,1.0264461912185738,1.0267137051610986,1.0270090115830781,1.0263196471997622,1.0266213190520082,1.047474040596865,1.284705303373808,1.2084302378934224,1.244433793195573,1.2360553945291362,1.270577462488308,1.3030647763645027,1.2433687632413093,1.2930146141233754,1.2864991681683045,1.3097180865412852,1.267504802587312,1.303055843773804,1.2501007813565004,1.2972373605348162,1.2506524710012228,1.2965710119418095,1.2539546428382877,1.2979371882171304,1.2426465523520573,1.2934504067288184,1.3746606280454459,1.3809366421790863,1.3725734399804677,1.3810953003144515,1.3472679480117447,1.3549118779133487,1.360793661430467,1.3528616389436905,1.3264447651077902
2000,0.6844661959900844,0.7354210293104005,0.7257299150904801,0.6914833340230436,0.6917712214285232,0.8177091468669031,0.7449834479044999,0.7521565792577783,0.7397911266537343,0.7891615303660088,0.847176963946316,0.8476979223745565,0.7795244171736498,0.8927955538010748,0.9340372522536847,0.9063470467490419,0.967108678899185,1.0437499895495144,1.1763753178055085,1.2994499708355314,0.9826703697033108,1.1294031010162808,1.0286518943213958,1.0285156659766308,1.0272003073819502,1.028329191504617,1.0289453285162784,1.047589419627557,1.2838224146023711,1.2106730253093547,1.2430510955217267,1.2326190741613363,1.2734073626167042,1.303476221537642,1.2432884887633058,1.2918049199840385,1.2866281271369049,1.3093255518094964,1.2673239548634299,1.3026820407295774,1.251001607657542,1.297010373117677,1.2501688005706604,1.2958231670719353,1.2551508369650972,1.2975208182879512,1.2443528997793045,1.2924340097409064,1.3670979085170218,1.3782667277612903,1.3648894847880457,1.3737755063685275,1.3418837666664991,1.3512331573584806,1.3415324338069672,1.345969279219381,1.3263813153634796
2100,0.6903102550590048,0.7419019427125005,0.7278303249863777,0.6906715703450195,0.6945140306182629,0.8217626000474414,0.7485071137032915,0.7542937715519896,0.7423902818311885,0.7917442557596797,0.8533882407514144,0.8515458346780145,0.7823372251651807,0.8955720279479108,0.9345009827712093,0.9073295682253608,0.967665058460148,1.0442790228743606,1.1747372210887077,1.2963945245618245,0.9843779058751417,1.1307693830268422,1.0300682965683885,1.0293000796667813,1.0296000007667927,1.0288618950051445,1.0303506841632268,1.0491804074672546,1.2831917737894765,1.2113684548070376,1.2450174193905783,1.2359030676730067,1.2748989478614003,1.3031866402011159,1.2440423224077666,1.2910880769910258,1.290149094780224,1.3090570560821797,1.267980645113018,1.3021694968271604,1.2510460359912572,1.295523173583752,1.2512247023273,1.2938877200810406,1.25591166669338,1.2959934955925865,1.243533487663706,1.290290638282398,1.3585972239211395,1.3746174686378987,1.3639148405844572,1.3673753366890982,1.3326908105894761,1.3406844657042631,1.333470865322441,1.3411667948673305,1.3299562563084368
2200,0.7004327778763961,0.7410585615354649,0.7317091412494869,0.6982334642809368,0.7001456598813733,0.822061237851584,0.7496890970861015,0.7556988574956114,0.7425782484615212,0.7942314731185358,0.8526746593641943,0.8538985812800778,0.7815269432434421,0.8951898309098731,0.9380128428361731,0.9090900814150222,0.9681528722559536,1.0447405561505325,1.174784419959185,1.291049574934298,0.9851453383105693,1.131982641043474,1.0319960356152802,1.0313427899427627,1.0319988858347096,1.0314340798570947,1.0313825309927713,1.0516337144429047,1.2884608410863072,1.2101319163885935,1.2461855648001925,1.2343754021111293,1.2749931124922742,1.3008575412017866,1.2451840690533325,1.2880733544580238,1.2918929543844269,1.3081372131083624,1.2701150664869356,1.3010419272695615,1.25145627430842,1.2918845052909054,1.250550941095227,1.2937898954053184,1.2563040999450739,1.2943093996206356,1.2434061904076703,1.289598472473988,1.3595090466714987,1.362527926816531,1.3536681254796554,1.3636045594612163,1.3309550584303804,1.336232080864192,1.3410267880288766,1.3277317866444942,1.324668468849903
2300,0.7033270269792781,0.7444447174693682,0.7304651744232297,0.7053737585512062,0.7063427976738119,0.8296517179469763,0.7547067510260869,0.7555500560052124,0.7448359219641151,0.7962016666476851,0.8555861428382383,0.8573248315287161,0.7841456109667391,0.8969627197190546,0.9389461106336222,0.9103230948560626,0.9686379446667293,1.0471934863998973,1.1707483190748293,1.2900101148022973,0.9867327116592468,1.1326474524184353,1.0323070416561198,1.032888204169323,1.0323202469036916,1.0333615647481615,1.0329921557871733,1.0525844538931737,1.2829746266805453,1.2102987520156352,1.2463240252043013,1.2328658470741256,1.2748520331990454,1.3006488403302654,1.2441249469916051,1.2864319093825825,1.291197085300556,1.3081107062382575,1.2695737043842807,1.2985582754071492,1.2503000235042616,1.2903343739073174,1.2509989176147958,1.2903562472976073,1.2570812332620873,1.2921435170029274,1.2445657410432003,1.286847330955847,1.3525612420844633,1.3583948282207474,1.352134898819312,1.3607741516098295,1.3234060818622395,1.3251926559190357,1.3285561328982716,1.33978886100254,1.3091238961638518
2400,0.711370800438547,0.747221784871825,0.7376566752350269,0.7110860241771172,0.710317175730771,0.8298330820981739,0.7572607069595797,0.7591547877512834,0.7493771725704848,0.796871297550006,0.8604784384300421,0.8584393607224949,0.7885101957378773,0.89799335860189,0.940813479150353,0.9120136566602612,0.9696318251187002,1.0480518439037665,1.1706838619540838,1.2877404771496768,0.9876362679167129,1.1338819483868199,1.0330049958097645,1.033034891155501,1.0339063600824177,1.0348768223022518,1.0332882247196622,1.0534115677992042,1.2879257332482943,1.2100551552057195,1.2443983925711137,1.2332834971209496,1.2749024128157949,1.3002175129462465,1.2449400367826131,1.2861479040697843,1.2921759796706525,1.307617360407728,1.2712539349298901,1.2981827840824163,1.250293798647351,1.290405702889889,1.2509866728153178,1.288953527619659,1.256968507760849,1.292593366976553,1.2436356144279246,1.2858656389310772,1.3458244450504757,1.3521959032102813,1.3480335614968084,1.3573469495430341,1.323244867248152,1.3196259401280974,1.3206526324833414,1.3218726452281122,1.3194019534443602
2500,0.7110998736520396,0.7477968612996091,0.7418448372703699,0.7115061942249694,0.711548034993992,0.8302659082711892,0.7620364006188972,0.7600077401742994,0.7508761846454706,0.8014083835675982,0.8603607883978236,0.8607605355256635,0.7896111501138111,0.9008056906401881,0.9429758875760733,0.9149249239420217,0.9705167018010741,1.0486357332220928,1.1725567351953181,1.2835612420503328,0.9896894813029077,1.1356465146411083,1.035839810157292,1.0357835736957746,1.0354504216855462,1.0350161504275779,1.0357063303553868,1.0544323272187555,1.28272424604305,1.2077294925968778,1.2428954493446194,1.235048156882351,1.275299256704322,1.2989905318561055,1.2439820173440919,1.2855072906271956,1.294485988431871,1.3056925305363722,1.2695220745994025,1.2965542634281724,1.2509109127488773,1.287364219271605,1.2502188748754501,1.2884152056515792,1.2568603779338687,1.2911519109975464,1.243029690324558,1.283388644932464,1.3415076552908947,1.3475959091785035,1.3446074077154755,1.3474531710940716,1.3204559754028982,1.312571140013485,1.3113729935569367,1.316346153097041,1.3038829611577623
2600,0.7217489124861625,0.7509404513945435,0.7412253331840335,0.7204580556116978,0.7187252430913277,0.8384000575594192,0.7634070166648359,0.7613003282212248,0.7524863071481982,0.8035740568805904,0.8646568561877884,0.8636160025269779,0.7924502851947663,0.9010775079375154,0.9435029958170622,0.9171696327900076,0.9717229257170739,1.050135320247722,1.1703339068929743,1.2814719354696047,0.9903891078992698,1.1368224413237562,1.0361497491519889,1.036057878618182,1.037067149087991,1.0363133446430335,1.0374336061925296,1.0541663029512547,1.2845250341460261,1.208686398767706,1.2455307384869105,1.234699738726641,1.2774166343355524,1.2975895101048276,1.2424898081440245,1.283843925495676,1.2921624777794474,1.3047520929466583,1.2717395201847963,1.2949346672230786,1.249516820100041,1.2870541360067642,1.249656053403283,1.2860709227008005,1.2569169522749541,1.2893773917912466,1.2435588634816606,1.2819205873709605,1.3384294900544464,1.3486393330902122,1.3331911444383415,1.3478942579625335,1.315710653462849,1.3133227541381236,1.3207684606737469,1.310093434443538,1.3133861515748946
