miliseconds,s_glu,s_pyr,s_acetate,s_acetald,s_EtOH,x,X_a,X_AcDH
4100,14.99451165951741,0.0029744668696033445,7.4068774308790646e-09,1.6026740232004895e-07,5.0596176186207505e-09,0.0028608442577187157,0.337607211600422,0.005555435810288591
4200,14.9944658151164,0.0030909929527262476,9.451546873958556e-09,1.901385851706874e-07,6.488590448067657e-09,0.00289729247530316,0.3422942193546313,0.005522963783709883
4300,14.994088610384859,0.003193105866634074,1.3607103607062948e-08,2.5241392729799077e-07,7.961012984384809e-09,0.002943943787768099,0.35481725745188497,0.0054868653497427405
4400,14.993829367211532,0.003374762032810261,1.6649227748324276e-08,3.0972116849987146e-07,1.0088467239281142e-08,0.0030335361510857545,0.3547860694066983,0.005498025285204355
4500,14.993549634639194,0.003478242963996479,2.1949104434513053e-08,3.962992777343673e-07,1.3978716820004287e-08,0.003082378515905807,0.3616712339753662,0.005439483559480249
4600,14.993176407524597,0.0036768298498404523,2.739161756824921e-08,4.819898991240182e-07,1.7480056928418023e-08,0.0031453112894455544,0.37456847268007815,0.0053583697221635425
4700,14.992902436223204,0.003831791359907179,3.559310228505428e-08,6.100517394428525e-07,2.3620487693683315e-08,0.0032241189529253382,0.37765740442963097,0.0053198845167975375
4800,14.992727218481333,0.003968208884624767,4.665706982297513e-08,7.348384125743514e-07,3.047848592231317e-08,0.003320594500054372,0.38192421853343467,0.0053423604547724384
4900,14.992401239826156,0.004161087477076563,6.047345439831066e-08,9.31910493149284e-07,3.91679354195407e-08,0.0034075414030739462,0.38351698231549747,0.005309905337188802
5000,14.991874533914885,0.004339429199171276,7.673997282309363e-08,1.1436124392654932e-06,5.0917434381847566e-08,0.0034763119446120463,0.39595822752267895,0.005235529902595834
