milliseconds,s_glu,s_pyr,s_acetate,s_acetald,s_EtOH,x,X_a,X_AcDH
1100,14.99911488020989,0.00048779271488598463,-1.194267540230609e-10,-3.028718950891234e-09,-3.550652093132247e-10,0.0020052680798518826,0.15524790063196817,0.0070033949657389944
1200,14.998998373894398,0.0004799894535509847,7.642741363462813e-10,6.037163522167038e-09,-7.642752089696851e-11,0.002048405921898842,0.16016841634383402,0.00699051504793709
1300,14.998912916237455,0.0004818607551097475,5.225694260625769e-10,-3.3840507402105006e-09,-3.587757621445663e-11,0.002055419696834472,0.16628832510069522,0.0069144629806615395
1400,14.998906822143256,0.0005598161275801268,7.603980484476842e-10,3.3030242005406545e-09,4.96518662118166e-10,0.002043781719044272,0.1629229530608228,0.006892896055736291
1500,14.998829748123505,0.0005964470996514877,-7.198214513716237e-10,-5.26685970414623e-09,2.758459317335655e-10,0.002073685689007073,0.16888520830653583,0.006842763148597365
1600,14.998655135416756,0.0007479276316151285,4.706987286296724e-11,6.3600358948370706e-09,2.527756750599396e-10,0.0020859797758388324,0.17889443995679827,0.006788040000932104
1700,14.99864954518454,0.0007732049536932802,-5.741020668051108e-10,1.2130296745607417e-08,3.894498914829699e-10,0.0020576263320074934,0.1844834892948204,0.006703748677163893
1800,14.99842728474335,0.0008268955219310199,-3.4522884334901045e-10,-3.572169039854953e-09,1.960469790872891e-10,0.0021035297062937364,0.18978631986227204,0.0066939197310255895
1900,14.998427766676935,0.0008323714187381411,2.7616964817876877e-10,-1.008425785822161e-08,-3.258611170390586e-10,0.002112429851207,0.19255981941938424,0.006616195685634602
2000,14.998298622074604,0.0009716202705276089,3.3194975625222863e-11,3.0628449806082e-09,1.3769010206486359e-10,0.00212738268332289,0.20211959034602686,0.006559461788195812
2100,14.998197902870617,0.0010079324252783499,3.0520936533355064e-10,1.2541306266425374e-09,-7.766407674197599e-11,0.0021442961442703734,0.21227810765021116,0.006549157328989133
2200,14.998122386760889,0.0010552004524764446,7.423364504149365e-10,7.028110985320628e-10,4.384536910317047e-10,0.0021445872627298148,0.2128422309475449,0.006460245493302297
2300,14.997875363338059,0.0011523031563967355,-1.0873419280322902e-10,2.8208265844308183e-09,3.7913156420840863e-10,0.00218012951485455,0.22349543684554918,0.006426770986041386
2400,14.99769218880333,0.0012354981963424475,7.807250270387565e-10,-9.083733834061297e-09,3.331098082443566e-10,0.002204082451250048,0.22914443343794963,0.006387348425228395
2500,14.997637111014138,0.0013249812798918187,-4.4529890154265344e-10,-9.148394864507383e-09,4.88954521703626e-10,0.00221217304174292,0.23768927097497533,0.006333733963765696
2600,14.997597619816604,0.0013194915732218527,-3.6122368954024735e-10,1.2474557135021039e-08,-2.6288916931027787e-10,0.00224825863667178,0.24522335157702524,0.006267508095103087
2700,14.997435093639856,0.0014427419521842928,-5.064865391305524e-10,2.858896585248267e-09,-2.3054901652120996e-10,0.0022607460901860645,0.25121252093541746,0.006259691184072122
2800,14.997225312432443,0.0015485510398221493,-3.3978368134751867e-10,7.160997762221209e-11,1.1917791383451052e-10,0.0022838334417867746,0.25070832430631257,0.006182355250318832
2900,14.996922206700512,0.0016218267837313657,-3.770833834903721e-10,2.982553377634843e-09,-4.741661955441204e-11,0.002328968757544287,0.26423008914196,0.006165343754303006
3000,14.99682730006704,0.0016544541664181972,3.4532136678731085e-11,1.2751792843154318e-08,3.8979536679328793e-10,0.0023470321678386126,0.2640610234686469,0.006061828736946605
3100,14.99679429553253,0.001828130939546446,8.69599142649758e-12,6.250437121616208e-09,5.90426391908385e-10,0.00239292377035821,0.27542975004212905,0.006055308995939048
3200,14.996522724009642,0.0019061356655591204,6.041775333091693e-10,7.612073131982706e-09,4.771434755417337e-10,0.0024483278713298084,0.27795819932989496,0.0060074122774373085
3300,14.996249953068212,0.0019890673984117938,1.1603367296685209e-10,1.9702311634556334e-08,4.3190928088671395e-10,0.0024838890598652377,0.29044694155480716,0.005916030385949121
3400,14.996154088247263,0.0021318483158196447,9.350260916439838e-10,2.9055122819474423e-08,6.647999987161452e-10,0.0025055289491908686,0.291816933114385,0.005917676999065568
3500,14.996053720924808,0.002173875456150282,1.826492867097635e-09,3.2564955082388946e-08,5.272723646679159e-10,0.002529401103116396,0.3045757839908093,0.0058677059022853905
3600,14.995759660257924,0.0023181895277282643,1.8520039485222034e-09,5.900061149161685e-08,6.869900143137551e-10,0.0025710634430055664,0.3093943385888988,0.005804483337197212
3700,14.995631606844537,0.002402566114012666,2.970133488843729e-09,5.044660982818342e-08,1.6536521483626057e-09,0.0026346763855955506,0.3168587714771808,0.005788798224378674
3800,14.995362418974132,0.0025630849491915654,2.7680116270377676e-09,7.137854241062153e-08,2.3795792459709177e-09,0.0026926038810606203,0.31908898651958056,0.005721251174556883
3900,14.995098468562674,0.0026344994676101782,4.401850723703644e-09,1.0918747939985489e-07,2.8598867809731646e-09,0.0027200613004761984,0.33148565193220325,0.005686545919564806
4000,14.994744739788384,0.0027766981029577714,5.17690889992311e-09,1.3534607264814728e-07,3.015212367800849e-09,0.002779669264501714,0.33352156028264934,0.005662331491930466
4100,14.994657130092737,0.002970254528229834,7.132664707253404e-09,1.588626398608834e-07,4.117721005545094e-09,0.0028435641735600394,0.33911847290101255,0.0056137713208665105
4200,14.994342109702005,0.0031108973318728275,9.323200532822766e-09,2.0531113264411758e-07,6.38079989039592e-09,0.002890413873050101,0.3453186603227751,0.00553931338207031
4300,14.994207694511195,0.0031669616578434536,1.2695492907691328e-08,2.5357171374608576e-07,7.880480093993525e-09,0.0029603397876267292,0.3534709969920083,0.0054734809391447535
4400,14.993849766976563,0.00335235018823774,1.6796017047188436e-08,3.183760535078954e-07,1.0041832052118891e-08,0.0030125931664332826,0.3576703794313946,0.005484376340572313
4500,14.993578444978542,0.0035463381454763957,2.2118807598796845e-08,3.9898119815338586e-07,1.3860812301369736e-08,0.003086371656458031,0.3626056623276063,0.005453719868157348
4600,14.993320830828882,0.00366141346334389,2.774756674850541e-08,4.932523100683677e-07,1.7753269761758742e-08,0.00316513766251847,0.3677388791246352,0.005392516719139865
4700,14.992948305345628,0.0037494201791608965,3.6955311790933134e-08,5.945865357534338e-07,2.3453669791440176e-08,0.00321627088737769,0.37985909130295403,0.005375677277135715
4800,14.992523333710693,0.004015180173739708,4.612206766690124e-08,7.473315816515937e-07,3.036943339321049e-08,0.0033069577956461355,0.3799425874659418,0.005301588489286974
4900,14.992374222801386,0.004206162063329456,5.99024107697787e-08,9.102077995964696e-07,3.916605081120502e-08,0.003404742298314065,0.3850569679582369,0.005294581333884586
5000,14.992052987228757,0.00433907211706879,7.761711542454175e-08,1.137248254774291e-06,5.0355470918172406e-08,0.0034536304630388035,0.39677589438388605,0.005241993604355836
