miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
1000,4.978388810050725,5.034851454453689,95.02307906928205,9.997380198878075,9.999999999999742,9.069966631770762e-11,199.99999999992318,3.675138881260568e-14,1.3937790516001402e-11,-3.727597883488066e-22,10.0,9.309430747183788e-09,61.474039307741414,98.18641193061384,38.28837475314767,1.995681405436028,499.99999965800043,3957.543759113381,200.0,200.0,200.0,0.001985297975644708,-0.00037971853782722354,6.611102971422439e-05,4.3645873513710335e-06,1.7094551236925158e-06,1.5422440963400115e-05,1.3329632908873496e-06,1.0046793214349633e-07,4.705355456709504e-09,3.621623784364874e-14,-2.9225141384570183e-15,-1.5508894944213035e-16,-3.572255445219525e-18,-3.213178333678911e-09,1.8075941536676784e-12,-1.1319940242118316e-21,499.99479041504435,0.004943267579429586,-1.8787776823247365e-17,8.520631437421455e-08,1.3719627566766899e-18,-4.35960743291827e-16,-2.74366009035764e-19,0.009501489960120693,0.0004275283669495262,1.2047701835052985e-05,99.99007034100377,-5.177526708495035e-11,-7.871179798461801e-14,4.0255033831902027e-07,50.0,1.9019263366134697e-14,0.0
1100,4.975363120217022,5.042620292073371,95.02463871672703,9.997306985304157,10.000000000001192,9.307910913731687e-11,199.99999999989433,5.135146243638516e-14,4.86335525497723e-10,-4.5675675080057795e-21,10.0,1.0579271872325904e-08,58.6759463484421,97.5284751248878,42.47954101240261,2.7026770185547053,499.9999993384298,3955.053676455268,200.0,200.0,200.0,0.005201083232210595,0.00015023926856679511,-9.793542227222103e-05,-1.1608743592990799e-07,6.2037711659653915e-06,2.1277506788568928e-05,-2.8532094899495175e-07,7.60438313607558e-08,5.3558565280711656e-09,3.60796291762136e-14,-1.4350906255340339e-15,-1.2210541510030313e-16,-7.261691145965903e-18,3.7737668749289134e-10,-2.4494397409586307e-12,3.3892133963839594e-21,499.9942661811992,0.0057377240929253216,5.220734642227128e-17,1.0435760833511873e-07,8.169108904473644e-19,-2.0851449001623317e-16,2.771663708515452e-19,0.009646662470527232,0.0005160859375168736,8.872441151575125e-06,99.98979871071798,-5.165780872331841e-11,-7.43697325369105e-14,6.765003477671788e-07,50.0,2.4026210736792722e-14,0.0
1200,4.972368839525808,5.045138098734801,95.02623880856562,9.997172406303791,10.000000000000862,1.4893577642616464e-10,199.99999999984576,8.466392428103771e-14,5.773639074222707e-10,2.518299332314729e-21,10.0,1.1625818261464239e-08,54.69294534832674,97.29713546383681,45.089320084632455,2.6833322971774924,499.9999993759163,3951.2708313366243,200.0,200.0,200.0,0.008679618187539958,-0.0006276585880511742,-8.853209837476356e-05,2.498783898757428e-06,-5.569222334834206e-06,4.2925171811159477e-05,-8.768768039575905e-07,-1.1397941433213391e-07,-1.7880488765754278e-09,-4.187196920184819e-14,-9.205627569039836e-16,1.5065139142751923e-16,1.7374712794442733e-18,1.5528612528667728e-09,-1.7467980059177844e-12,-2.024157384223786e-21,499.993741424391,0.006088350582262577,6.00273831441542e-17,2.1180948430935027e-07,-8.782383924018995e-20,9.045378573622202e-18,-3.423638646788921e-19,0.010766412197795623,0.0005876237217662115,2.3726223603288506e-05,99.98884633117933,-6.484732518380823e-11,-1.4216645828078842e-13,7.802970300369383e-07,50.0,4.5167354819228625e-14,0.0
1300,4.971042896323286,5.048128614197143,95.02691755911009,9.99694298891033,10.000000000001203,1.5183373308644452e-10,199.99999999986744,6.058145718095158e-14,6.098785753937229e-10,-5.344769956935349e-21,10.0,1.3547360374158452e-08,52.8450875504068,96.36029526624918,47.02744510056766,3.065065182671434,499.99999938581254,3948.082147678788,200.0,200.0,200.0,0.008784755283194537,1.2167903535467033e-05,-4.840841784240967e-05,-9.937230419108935e-07,2.9617865613953183e-06,2.338335769033872e-05,2.45332641746506e-07,7.270479547038742e-08,-1.2498735577870804e-09,-3.186947507127969e-14,-3.106407538304196e-15,7.390137778728048e-17,7.430160760890847e-18,-2.3357393354284184e-09,-1.4169022625707214e-12,-1.5115278282482693e-21,499.9932065794951,0.006619439051517372,-2.2466091845523934e-17,2.2807049495635522e-07,-2.6383239385300284e-18,-7.338913442101995e-16,2.520416875387531e-19,0.011745053792000332,0.0006699572577004627,2.8020673719864696e-05,99.98788917614215,-7.314033036274454e-11,-1.2065015949423102e-13,8.843407423090648e-07,50.0,3.999826304049494e-14,0.0
1400,4.9682034222515545,5.051618629855822,95.02936563741096,9.996405213584078,10.000000000000503,2.2385971798532023e-10,199.99999999982694,8.813464130076795e-14,4.986981231751998e-10,-3.347555306120488e-21,10.0,1.4023828449222569e-08,49.701262574644545,96.37250375955163,49.402101804794135,3.7824896979151195,499.99999900487325,3946.6995177569174,200.0,200.0,200.0,0.006379986264731229,-0.00021091582679137185,3.110018823496813e-05,-1.5429255813710013e-06,1.8806485211199367e-06,3.907421521122436e-05,7.254336427463244e-07,7.778863038051619e-08,6.315983517476062e-09,2.6168541893341763e-14,2.0042689620192223e-15,-5.4703877662942627e-17,3.3606474317806775e-18,1.9451401474548862e-09,-9.061803287287499e-13,1.0018096581582885e-21,499.9932456658388,0.006808392447975944,-7.133873389870591e-18,2.82400581211211e-07,6.925783764419952e-19,-9.298486482496101e-16,2.2122666882090356e-19,0.01220331930442652,0.0007198894856466904,3.762501578572333e-05,99.98740278357822,-9.269962919258266e-11,-2.6993958148459726e-13,9.68913090871104e-07,50.0,3.60053436492354e-14,0.0
1500,4.964412245476184,5.053668332415798,95.03042794482292,9.996124411195973,10.000000000001283,2.2601038645750768e-10,199.99999999976467,6.360369783918456e-14,8.139916614881303e-10,1.801866447800393e-21,10.0,1.5399996544448103e-08,49.62623392414307,95.56484842131938,52.36176949087963,4.536350423465092,499.9999989546939,3944.0488471088374,200.0,200.0,200.0,0.013411740502166845,0.0007545332254792599,-4.425279136187976e-05,-3.0272863995221913e-06,-5.573013122605864e-06,5.8605528089548625e-05,-1.1697986906733825e-07,9.491379621321111e-08,4.232674424375683e-09,-4.522335162214218e-14,-9.956122353768653e-16,1.346583610983183e-16,-2.73905076765481e-18,-1.8932987493605293e-10,-1.5090994965930816e-12,1.4400897117933592e-21,499.99240546129147,0.007455890460864329,1.4980136289403607e-17,2.653696591471839e-07,-7.256039500382294e-19,-6.68909084354354e-16,3.3684601934359e-19,0.013664722045157235,0.00081099334050833,3.0462686002186928e-05,99.9858747042498,-9.997292436911623e-11,-2.7855551438559634e-13,9.465197632438732e-07,50.0,6.221226453498567e-14,0.0
1600,4.9636917669921825,5.057785475276787,95.03306153635735,9.995990607700804,10.000000000001451,2.767169855266462e-10,199.99999999970947,1.334113608460187e-13,9.126476688267729e-10,-2.9215874128060436e-21,10.0,1.5891117087717376e-08,45.6569324332156,95.02928493308151,53.24632074603393,4.476811422853143,499.9999987889253,3942.0588881181084,200.0,200.0,200.0,0.014506850056830558,0.00017164709864725107,-4.79214393770005e-05,-3.686075033803662e-06,3.1133551297674367e-06,5.923080786642868e-05,1.771282077906947e-06,6.439657752660497e-08,-5.068475916051891e-09,3.764908107941841e-14,6.50964890926759e-17,1.2220989907086795e-16,-7.707328441104826e-18,1.0620269677728102e-10,6.42482813527729e-13,4.551046308934236e-22,499.99185596843387,0.008370570869618907,9.636164085419447e-17,3.4334677234067507e-07,-1.2663254169149942e-19,-1.165605707812149e-15,-4.4677745501156756e-20,0.0137188786465021,0.0008747207383535841,3.6052571531303905e-05,99.98489062798815,-1.0946485667889396e-10,-3.530417687508518e-13,1.1720050003438046e-06,50.0,8.222981722095985e-14,0.0
1700,4.961500687082752,5.061630166354872,95.02961025353258,9.995736148721205,10.00000000000239,2.9194944942563426e-10,199.99999999968682,1.689373847288311e-13,1.1050510754714881e-09,-3.957553877076622e-21,10.0,1.6970670415066666e-08,43.959278678276185,95.02877555299374,55.629773328675924,5.144801815311273,499.99999864263594,3940.371154873606,200.0,200.0,200.0,0.017093640682290714,0.00029955978763976637,-3.0376540893687646e-05,3.88558571163849e-06,1.1926336298944407e-06,9.095219293164881e-05,9.22950605169129e-09,1.0921650453969167e-07,-2.1326257572090575e-09,2.25488773904663e-14,1.2823675878008688e-15,-1.8683979889909706e-16,-1.5035866879077035e-18,-1.2865450228969526e-09,2.7043838930365222e-12,2.0414978967716756e-21,499.99160928011617,0.00875577130542309,5.401539711704918e-17,3.6304222852856405e-07,-2.217881237066922e-18,-1.2025890053193852e-15,2.6452325123203095e-19,0.014492613068139789,0.0009224133233192422,5.689422005213535e-05,99.98455916989744,-1.3448990828728563e-10,-5.001458042496891e-13,1.263709841603995e-06,50.0,8.962687982977636e-14,0.0
1800,4.957233411491312,5.066027829724482,95.02964449651255,9.995431075224086,10.00000000000181,3.342691259800976e-10,199.9999999997135,1.8273166823405642e-13,1.3413225842658678e-09,-6.487145353481034e-21,10.0,1.7620356463169764e-08,42.35030901455546,94.39274045172489,58.17639522965243,5.634152055528809,499.99999869189355,3937.5650242621196,200.0,200.0,200.0,0.019658524781410537,0.00018879404810234824,4.801555343058552e-05,5.360996134944484e-06,-5.464093952755288e-07,7.144899741389864e-05,1.2738806015180509e-06,3.832018065664072e-08,1.3837585495457725e-09,5.1388847858728525e-14,-1.4615934917079179e-15,1.7905957880388887e-17,3.486176425946821e-18,-2.8564071839625578e-09,1.6060220469518142e-12,-2.9972040060717943e-21,499.9910836017126,0.009135644455010484,9.38758514343073e-17,3.62851953097646e-07,-1.3767009026582302e-18,-1.3682432872600525e-15,6.667926602695052e-19,0.015659236578829127,0.0011222779712463569,5.252685095559862e-05,99.98369551885277,-1.451998428019891e-10,-3.815189714605922e-13,1.2926456102688006e-06,50.0,8.853664474800897e-14,0.0
1900,4.95706074507423,5.069345555585249,95.03236182715979,9.995165784665215,10.000000000002379,3.265821357765445e-10,199.9999999996082,1.8338631632379304e-13,1.6357328616769141e-09,-8.960538369992095e-21,10.0,1.8864929563327177e-08,40.58615007716176,93.79679366168887,59.874283957609435,6.073673535494268,499.99999842910694,3935.730608593701,200.0,200.0,200.0,0.01866474488344819,-0.00011441975029900288,-7.800713301970053e-05,1.3333558377148471e-06,-2.104230546877109e-06,0.0001065111113881547,1.5284581205507327e-06,7.53036783290769e-09,4.715904827600235e-09,7.443287187201453e-14,2.6624281365973393e-15,-3.3966937801599055e-17,-7.433733122424222e-18,-2.6118101006234782e-09,-9.51820992483007e-13,6.13816770560072e-22,499.9908034654902,0.009339098142431498,5.1203206524876814e-17,4.5926980199129624e-07,-3.4019913987376488e-18,-1.636105566087246e-15,4.509749244458866e-19,0.016341528666597473,0.0011368935610238475,7.130002167881387e-05,99.98291765771755,-1.7466317652804635e-10,-4.820130971696219e-13,1.6724783428472245e-06,50.0,1.232665559399886e-13,0.0
2000,4.953295418828443,5.073810801555921,95.03225724367049,9.995189772531477,10.000000000003428,4.1578716456768486e-10,199.9999999995658,2.2580091985144673e-13,2.2985166873918433e-09,-6.605823571245156e-21,10.0,1.995505624090054e-08,39.16963858025445,92.96787902463595,60.39924241458861,6.791697925305309,499.99999833458054,3931.784604196968,200.0,200.0,200.0,0.022190500417795484,0.0009627063421358727,2.357865968973481e-05,1.6730274556396637e-06,-2.6400894076420774e-06,0.00011185983169209269,1.0041389276318435e-06,6.265857563656224e-08,3.566309154025685e-09,4.5121707009530276e-14,-1.297748466665106e-15,3.8079546741566165e-17,-3.795136817384757e-18,8.778874424304464e-10,-9.406909679693512e-13,2.892809226950783e-21,499.9900539239646,0.009718417184609833,1.392560812526588e-16,5.175506401770144e-07,-2.6949179539275062e-18,-1.8608497032819133e-15,1.2723043285262105e-18,0.016891641995177908,0.001194929429423684,8.08193736924755e-05,99.98175630805724,-2.0789148887278696e-10,-7.551198479711642e-13,1.6582356829676415e-06,50.0,1.1430143650819126e-13,0.0
2100,4.951073670178201,5.079870469532905,95.02843866169961,9.994943541981328,10.00000000000399,4.3192627032773507e-10,199.99999999958587,2.672156228658072e-13,2.7556820166579575e-09,-1.3494475304540812e-20,10.0,2.1059246494290963e-08,37.8171904922278,92.38467727296253,62.29677792358769,7.147807321371386,499.9999980712185,3929.615052978419,200.0,200.0,200.0,0.030316587940029047,0.000826942469944889,9.465645194178453e-05,5.680318146337107e-06,-4.651809037388159e-06,0.0001285797527234784,1.230829722028748e-06,-1.6103696187216148e-08,-3.5839416774391757e-10,9.868295052198585e-14,3.3624227953994076e-15,-1.6677483707759532e-16,8.773430295395897e-18,1.4752852967301678e-09,-2.8043033424920725e-12,-5.769468219862574e-22,499.98920850832815,0.01052748077520098,1.812039091091531e-16,5.529537950438635e-07,-5.178241551881019e-18,-1.5576521165290069e-15,6.439220673410836e-19,0.017463283071789217,0.0014147734396428072,8.181884033706367e-05,99.98080984758548,-2.0188411960546817e-10,-8.764131121357302e-13,1.7841052764253696e-06,50.0,1.5740794031680073e-13,0.0
2200,4.949263146477156,5.081327495262475,95.02974159835944,9.99459901425756,10.000000000005146,4.5630751341799003e-10,199.99999999953937,3.1687444910040845e-13,2.525437318860769e-09,-1.5138147395503105e-20,10.0,2.260050241097674e-08,37.34107604215434,92.00975594002041,63.84510598325297,7.957193984826931,499.99999786200897,3927.2782494154812,200.0,200.0,200.0,0.028743118481018317,0.0012412157900635128,5.4055781902220254e-05,2.9935028903576003e-06,-4.045174429979206e-07,0.00014380018120813587,3.4749588876179133e-06,8.74270339050255e-08,-3.604252344947411e-09,7.00054042258613e-14,1.9667904203835036e-15,-1.6299410213617086e-16,2.7330902683293864e-18,2.5789336933261966e-09,-2.6869156325478437e-12,-2.7200845287028212e-21,499.9889139763734,0.010961389400664384,1.2022951648522202e-16,6.180986440390683e-07,-5.8462959105201984e-18,-2.2893278042241644e-15,1.6443538030221269e-18,0.018601204862011604,0.0013916074911997018,8.850448389316202e-05,99.9798851583474,-2.454485280377839e-10,-9.500336418464632e-13,1.9433447959124252e-06,50.0,1.5114285234347993e-13,0.0
2300,4.948607817451052,5.086349722133285,95.03018590019205,9.994464589537214,10.000000000005086,5.372700192016201e-10,199.99999999947258,3.255622204205897e-13,2.752362106943529e-09,-1.1894124939751833e-20,10.0,2.23168131867874e-08,36.36336379372762,91.44629165174923,65.19006942895439,8.464827906372884,499.9999976992425,3925.702704094764,200.0,200.0,200.0,0.03264918678311917,0.0011154111753626792,3.3485455545561196e-06,4.200910285645571e-06,-3.1918956685292163e-06,0.00016187744959154983,4.4635850945494155e-06,3.865379346324521e-08,6.978388096998516e-09,7.9979147520687e-14,3.983941544819463e-15,1.4233585391398145e-16,9.136445327834533e-18,-2.93017314286018e-09,-2.356415380561275e-12,3.3704736405536507e-22,499.98851227876924,0.01178986671708655,2.2290697950023464e-16,7.065397815028692e-07,-6.841994544387597e-18,-2.459708414176887e-15,1.305991718216668e-18,0.019200251227066114,0.0015675398986682212,9.530099725858857e-05,99.97927406764254,-2.4926389763594643e-10,-9.518205824800523e-13,2.198313080850189e-06,50.0,1.690600973476844e-13,0.0
