milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
2400,4.9451166982935995,5.090533923563004,95.0264863431295,9.994198268184979,10.000000000005551,6.101464699194692e-10,199.99999999944598,3.8295483161362177e-13,3.6606017019096255e-09,-2.1558896761146112e-20,10.0,2.4081872083718115e-08,33.670169438030335,91.00172690963642,66.78695353509761,9.265103281779643,499.9999977070188,3924.149552790783,200.0,200.0,200.0,0.038750696021184056,0.0017933305905144922,-3.5504628738847286e-05,8.373468212335909e-08,7.689983364157236e-06,0.0001870175789845572,2.6136967738543823e-06,-4.932161920995051e-08,1.864887824014677e-09,1.4854496468148682e-13,2.7061932204095136e-16,-8.768156166436607e-17,-8.328040379800883e-18,3.0529618249168407e-10,5.921420948252117e-13,-2.8855528852383742e-21,499.98762448345195,0.012256725020128163,2.625180911822116e-16,7.517768564764501e-07,-1.0682816662894965e-17,-3.003868728677909e-15,2.0734082963255453e-18,0.019631897885161655,0.0016907843458229333,0.0001123005563745258,99.97891445058833,-2.7402402143933203e-10,-1.0843525058191338e-12,2.3333236491370684e-06,50.0,2.2321483554318032e-13,0.0
2500,4.940946139470446,5.094499680612973,95.02340348567489,9.993876979273892,10.000000000006743,6.393930556533029e-10,199.99999999939126,3.632607786669009e-13,3.6307291697774174e-09,-1.7644761277070276e-20,10.0,2.4420954822802563e-08,33.24641824981956,90.3800911230143,66.7485487456302,10.091966066412429,499.9999972602793,3921.7957681061325,200.0,200.0,200.0,0.0403873735795569,0.0018916789548388464,0.00010496572637193257,2.8070825691531422e-06,5.20927036767e-06,0.0002114806082371883,3.0629242813307505e-06,9.667590433481651e-08,-1.1491783537098354e-09,1.621488974868064e-13,2.6131802741565574e-15,-5.301085711151055e-17,8.92784654355318e-18,-7.783304330510365e-11,-3.8437989674490107e-13,-2.7153787681053724e-21,499.98705365131235,0.01233042079127324,3.0010469628884467e-16,8.024414885304754e-07,-9.230073029873519e-18,-3.269899047732817e-15,1.8268125287931952e-18,0.020749273390300704,0.0018214518533218333,0.00013356771659650725,99.97755169466848,-3.0243732091989246e-10,-1.2651272759149366e-12,2.683844653666746e-06,50.0,2.536441560303189e-13,0.0
2600,4.93895530706319,5.097331587653443,95.02380162225847,9.99371997659589,10.000000000006992,6.952819356733917e-10,199.9999999993394,4.722975153552439e-13,4.076645575346967e-09,-2.536115836796467e-20,10.0,2.6520250991917925e-08,33.07178843306015,89.63916689300189,69.02870181184842,10.74651376445762,499.9999971500745,3922.5075218797274,200.0,200.0,200.0,0.049126394658433735,0.0020922106557959078,0.00016845856573178473,2.5384163363183676e-07,-1.3457163920496739e-06,0.00022619388041536856,5.290685367917689e-06,1.7408353568937078e-07,1.2397815303627185e-09,1.480078350228912e-13,4.480384778462886e-16,6.306801138037182e-17,-1.2700378717787084e-18,1.1358791827991158e-09,3.3032771386456375e-12,1.834882831615341e-21,499.98697784840925,0.012993969671879777,2.801595772795659e-16,8.935673509647264e-07,-1.392989764878486e-17,-3.8613795062644736e-15,2.243167915322185e-18,0.021145218681288522,0.0019425616986202675,0.00013414243972121687,99.9771662884555,-3.3214635987889637e-10,-1.3676953447814236e-12,2.718040488463474e-06,50.0,3.0256313452547717e-13,0.0
2700,4.938146453205677,5.098304953429191,95.02016942741815,9.99322531621228,10.00000000000752,6.918732526610705e-10,199.99999999928858,4.914371166110903e-13,4.7281813971852005e-09,-2.3706829283846058e-20,10.0,2.7298464989744105e-08,31.333643516598535,88.6728843901197,69.4472561734462,10.702545181045748,499.99999708439145,3919.5602220681544,200.0,200.0,200.0,0.05280058427166921,0.0032823674199012384,3.188387985928876e-05,8.477619773271334e-07,5.416969647676916e-06,0.00023929873257269905,5.457993765895297e-06,2.6087049338131694e-08,-4.547853956427693e-09,2.1994947359855994e-13,2.367266261954626e-15,-3.540148606053336e-17,1.2588388624377715e-18,8.071446514398828e-10,8.12992782473308e-13,9.57075397513219e-22,499.9860931049546,0.013732363806192959,3.4400910154333956e-16,8.832819285784109e-07,-1.3832869937406445e-17,-4.24346290949519e-15,3.14065534913948e-18,0.021655931738858367,0.0020119927405793745,0.00015903834025594282,99.9761780166322,-3.600534069732441e-10,-1.4389408213891482e-12,2.9071687585772392e-06,50.0,3.2800494891651966e-13,0.0
2800,4.934436806361565,5.102666313376927,95.01968088492139,9.993164118930364,10.000000000008475,7.781503152390534e-10,199.99999999919828,5.358881430089473e-13,5.62926286002132e-09,-2.935044340719824e-20,10.0,2.7537545666202254e-08,29.791457327188667,88.5699315371166,70.38562946227565,11.393872640139513,499.9999968120783,3918.7675522825034,200.0,200.0,200.0,0.05500302196722791,0.004041387421156626,8.14456700608912e-05,4.433031224262931e-06,-2.2572346151926416e-06,0.00027973678243915507,7.2642788803679635e-06,6.979943640890834e-08,8.065603403305528e-09,1.6889897895978395e-13,1.245987696201337e-15,2.304890239112322e-16,8.775933461496036e-18,3.465357730077066e-09,1.7335338868415513e-12,9.301799139323548e-22,499.986200925675,0.013985995404933121,4.32896458733933e-16,9.688432923214309e-07,-1.417038188654612e-17,-4.876123313551486e-15,3.654350672868045e-18,0.022545687178481065,0.002101536730797559,0.00016587214679525029,99.97595357942677,-3.569234878769208e-10,-1.7664358582462214e-12,3.2746146786611503e-06,50.0,3.3908487587439523e-13,0.0
2900,4.933480134586215,5.108659284181054,95.01703981320756,9.992999011372238,10.000000000010168,8.352072241664858e-10,199.99999999917694,5.613579141399861e-13,5.792574541195724e-09,-4.099760953614725e-20,10.0,2.9420779633128466e-08,27.983455022543136,87.98291955924599,70.941139882925,12.025451152137084,499.99999651710266,3915.6701143838486,200.0,200.0,200.0,0.05913994678606322,0.004029916865477206,0.00019693598442158374,5.866588379503471e-06,8.472272644934229e-06,0.00029631695825976914,1.0382870306212846e-05,3.11656058188584e-07,-2.939671734152772e-09,2.5672876918780897e-13,5.85194354796819e-15,1.7424501452503866e-16,6.526324193459718e-18,-4.5398841737561544e-10,-1.5954144974836985e-12,-3.140950595933475e-22,499.9856585103404,0.01479466439543462,4.752134377848314e-16,1.0636842251322728e-06,-1.746494250264806e-17,-5.1871342048884176e-15,3.6812695852906304e-18,0.023148819967268856,0.002236732478278298,0.0001764811240406252,99.97443099119188,-3.7744682648743726e-10,-1.824140724172789e-12,3.3227038537188047e-06,50.0,3.6396023675711293e-13,0.0
3000,4.929216592556004,5.111870748695906,95.0099771744705,9.992538753890871,10.000000000010639,9.256800181414876e-10,199.99999999912262,6.803411950606961e-13,6.482441872681478e-09,-3.894286818327313e-20,10.0,2.9572856391907788e-08,27.604404559403598,87.40558131955075,71.43230364829886,12.526150844003471,499.9999962502784,3914.934783269751,200.0,200.0,200.0,0.06420813977523168,0.004963435898510596,0.0003006821554023698,4.699409869267809e-06,7.7245696904818e-06,0.00033043697881381877,1.0866751024736618e-05,3.4021610990371976e-07,7.306444249341197e-10,2.681797997513854e-13,7.093280822656381e-15,-4.0076779989518396e-17,7.520088010764724e-18,7.084080656870125e-10,2.218342493938429e-12,3.0209578125275125e-21,499.98477116744294,0.01475705745727132,5.446013574894547e-16,1.0903896678871697e-06,-2.2181479403009097e-17,-6.010216984954267e-15,3.954892946173679e-18,0.023962378447251357,0.002377481813647649,0.00019242641879902366,99.97404907758232,-4.215287913743316e-10,-2.1094013025428665e-12,3.658226732870671e-06,50.0,4.3054606744036586e-13,0.0
3100,4.92683168263311,5.1151047017551985,95.00817036992149,9.992384749092462,10.000000000013031,9.758391452358005e-10,199.9999999990749,7.213072992655191e-13,6.743606852479288e-09,-4.950618581356358e-20,10.0,3.1246468479793645e-08,28.09862652435017,86.23223336857019,73.22248094080717,13.557618175189447,499.99999604094427,3914.2893108724306,200.0,200.0,200.0,0.07287748263196168,0.0062016301203321016,0.00032329736920809796,5.059578553905796e-06,-4.259940865100059e-07,0.0003647918889064728,1.1723858224389388e-05,2.3800557881622662e-07,-7.124070885989158e-10,4.073410835751041e-13,9.912586303127389e-15,6.676347699726119e-17,2.7708290739447633e-19,3.6073796285570254e-09,9.58222026986291e-13,-6.070800851493051e-22,499.98455479660214,0.015546327437037186,5.642680106544108e-16,1.252461940262597e-06,-2.4380794183003437e-17,-5.998869362839101e-15,5.005318554431139e-18,0.024683399871965297,0.002497287419950727,0.0001981395530899576,99.97300159465834,-4.658863645619448e-10,-2.4399248060551643e-12,3.845965600998021e-06,50.0,4.974872111662427e-13,0.0
3200,4.9276626920836755,5.12035741610812,95.00437279701099,9.992240415735266,10.000000000013134,9.910580454221956e-10,199.99999999895178,8.008207639019123e-13,7.3305029903705274e-09,-5.824355635626933e-20,10.0,3.245584420481518e-08,27.74401407017525,85.94055263289083,72.2808473496854,14.544688727172522,499.9999959032914,3912.5029100427996,200.0,200.0,200.0,0.07931150847691709,0.006763046335935754,0.00044691997503766996,1.3631180642642684e-05,1.296005778036209e-05,0.0003994537876450333,1.7132521054273358e-05,5.119861614122913e-07,5.109552386360856e-09,4.539811751076353e-13,1.50883736947185e-14,1.618708149853269e-16,8.530013795223326e-19,1.7890955818013697e-09,4.591054298370994e-12,1.828946530270568e-21,499.98374372077524,0.01636592875174121,6.944142872756623e-16,1.243699312598216e-06,-2.648065358781936e-17,-6.707349045793548e-15,5.304184547752383e-18,0.025409015347961868,0.0026097136276173553,0.0002210307813004098,99.97272500057518,-4.664104635613532e-10,-2.6950467140148387e-12,4.13537795996749e-06,50.0,5.305713490389435e-13,0.0
3300,4.922687982013713,5.121640795368344,95.00011419690378,9.992031018696787,10.000000000014593,1.0522809488356187e-09,199.99999999891116,8.182585194545775e-13,8.149069266963053e-09,-6.49224563647412e-20,10.0,3.242455203288665e-08,26.51711076410612,85.30754014886266,74.01414536307472,14.520446914210117,499.9999956070161,3911.1315061664395,200.0,200.0,200.0,0.08588462302290144,0.008013016107006029,0.0005015823216996493,1.1161415818935825e-05,1.6350031642484278e-05,0.0004032590645181797,1.6947509118869742e-05,4.1519551473272574e-07,1.3103625650855781e-08,5.214772254995708e-13,1.5775688784311993e-14,4.57498377769358e-16,1.0128705162579695e-17,3.5723518161624132e-09,1.5363246191754436e-12,4.023708856610871e-21,499.98324971972323,0.016647599240390755,7.835520915070491e-16,1.4128432011939097e-06,-2.95375354479741e-17,-7.594207627726729e-15,6.495380552008433e-18,0.02602391854888674,0.002637354891741776,0.0002335489147015273,99.97162838889412,-5.154013778494518e-10,-2.7045515152871987e-12,4.474690049863357e-06,50.0,5.475045746422724e-13,0.0
3400,4.922370510657545,5.126846790128146,94.99707351978154,9.991706965665058,10.000000000016284,1.1512169291162907e-09,199.9999999988362,9.480185883762426e-13,8.630979202147357e-09,-7.003041401898385e-20,10.0,3.4133007958300384e-08,24.79529920894828,84.34297821525712,74.80543042811061,15.689190771442918,499.9999953716745,3908.527375654275,200.0,200.0,200.0,0.0898027025049102,0.008299425054269095,0.0006191880693235385,1.277540929766411e-05,1.7840051475718414e-05,0.00044413247478876025,2.016467772695513e-05,5.398255706280575e-07,1.8646456679453034e-08,5.976620605899885e-13,1.6079091614896747e-14,4.967358197159326e-16,-1.0794152480494933e-18,2.750812472701664e-09,6.739689071755898e-12,2.8426287433401337e-21,499.98260867185974,0.01697285256737119,7.967328617313754e-16,1.4507221050430597e-06,-3.266602863383453e-17,-8.01618592193655e-15,7.042272020096391e-18,0.026590556816460078,0.002841711286574917,0.00025874746435815,99.97032969163459,-5.292229308424335e-10,-3.1268212115393324e-12,4.536313793903796e-06,50.0,6.439779187189591e-13,0.0
3500,4.918980147468033,5.128733566730441,94.99144128235588,9.991270409932927,10.00000000001847,1.2367950089024974e-09,199.99999999879702,1.0014756437108747e-12,9.941704224004676e-09,-7.991341104129323e-20,10.0,3.5630830623367785e-08,25.100358017137978,84.07937412760322,75.07411878524839,16.085380709139837,499.9999952601154,3909.8658556003647,200.0,200.0,200.0,0.09411312074822956,0.009587256842749086,0.0008246053833939728,2.4330437907201832e-05,2.2045679383137794e-05,0.00047080578220913284,2.3208765395151662e-05,8.798699054170327e-07,1.9321727960332264e-08,6.441518242359461e-13,2.2167817626192618e-14,7.689171739648183e-16,7.048967775083708e-18,9.175484538517697e-09,4.495313126227937e-12,3.2603964502686272e-21,499.98266299570946,0.01775929879787916,9.604946632110075e-16,1.506884057389986e-06,-4.099046346981915e-17,-8.77069880067974e-15,7.742592227961283e-18,0.026973854683719333,0.0029623180171607384,0.0002733635820796325,99.97070800997989,-5.852728777933423e-10,-3.315281547176749e-12,4.79084893909766e-06,50.0,6.903095381250763e-13,0.0
3600,4.916176788772086,5.1307550041231735,94.98734009773092,9.99113704473792,10.000000000019204,1.2727366804644253e-09,199.99999999866722,1.086958303094606e-12,1.0350489159124932e-08,-8.674789175418544e-20,10.0,3.5679045666047135e-08,24.3292425433872,83.6279326762171,75.82484037330283,17.05352638549411,499.99999483489745,3908.3460374046194,200.0,200.0,200.0,0.09863315285204721,0.012190463318359055,0.0009980352725840213,3.400210173345502e-05,2.6849291874991366e-05,0.0005215502884968486,2.582500583231235e-05,1.0986759368996908e-06,2.7959766924801803e-08,7.99156556912145e-13,2.6171650978351927e-14,8.387817845799899e-16,1.9399757091523604e-17,5.293570121235779e-09,7.042892885873188e-12,2.221887606639216e-21,499.9816995453657,0.018484438993841466,9.990139225827942e-16,1.5942669868876493e-06,-4.2730729859670733e-17,-9.448953742538033e-15,9.12378573923025e-18,0.027207985369961545,0.0029604470895780322,0.00027493343438485317,99.96981227894956,-5.99914281168351e-10,-3.774314266384257e-12,4.990061072860126e-06,50.0,7.289733507072402e-13,0.0
3700,4.91562532175034,5.13607713999182,94.98231665284963,9.9909276668683,10.000000000021268,1.3713388235958539e-09,199.99999999866006,1.1552153746392706e-12,1.1109667921481379e-08,-1.0240181481777577e-19,10.0,3.7622872840530154e-08,22.26129705132033,83.00004755410993,75.72170084438176,17.346217496718893,499.9999947342155,3907.2609660312187,200.0,200.0,200.0,0.10688553734772593,0.012645068432640913,0.0012006596958068795,3.446941858965708e-05,4.027123465179583e-05,0.0005333947395425094,3.1140562999030476e-05,1.2693607063770131e-06,3.031587489860474e-08,8.722159437892357e-13,3.264227170416574e-14,8.103148277606156e-16,2.2104008459939818e-17,1.4125565540234473e-08,1.3387057298010641e-11,4.5270078730549146e-21,499.9813631654507,0.018763977689469864,1.1528431993659233e-15,1.6999540862106638e-06,-4.6887853426199507e-17,-1.0775044334500788e-14,1.0151772216949163e-17,0.0282473885202561,0.0031810521840938324,0.0003001971588294538,99.9681426684405,-6.326087245102815e-10,-3.858757439822128e-12,5.433503911564971e-06,50.0,8.178434719920924e-13,0.0
3800,4.912568011117977,5.138506938800461,94.97464153048257,9.990841609631227,10.000000000022897,1.4057955660197444e-09,199.99999999856925,1.2727565427045761e-12,1.2229623138002085e-08,-1.0737046717202305e-19,10.0,3.807093694902785e-08,22.903968120949273,82.1975446839734,76.8160285567835,18.314471679151207,499.9999944648305,3905.217684237955,200.0,200.0,200.0,0.11200356234132668,0.01503821123714455,0.0012463749538384758,5.3907608131603374e-05,3.938197024961434e-05,0.0005846043987397212,3.680462912507299e-05,1.3754307754672366e-06,4.8336455055753296e-08,1.0285491869928418e-12,3.885575086410772e-14,1.357383795844177e-15,2.6786199608584524e-17,1.75210662063626e-08,1.4218412308729945e-11,9.620042461732167e-21,499.98066595860826,0.019356378846695114,1.215221741151312e-15,1.7977711161961087e-06,-5.289665966297329e-17,-1.1478269462889987e-14,1.1289386755536088e-17,0.028516198234801775,0.003163581347162147,0.00031408925510465694,99.9684944160982,-6.610155575453293e-10,-4.280832400066987e-12,5.77732522001925e-06,50.0,8.73525576291723e-13,0.0
3900,4.910952099276655,5.147004936796364,94.96821189982487,9.990573074080025,10.000000000024999,1.4910896823159586e-09,199.99999999848532,1.3035755626007123e-12,1.308523864450424e-08,-1.2516622068090201e-19,10.0,3.9563348274054684e-08,21.12164691620074,81.57348727388143,78.5038421914542,18.130698927833723,499.99999399313407,3903.5951210057956,200.0,200.0,200.0,0.11917624139830955,0.016348598893394736,0.0015194610991847049,6.695949151351443e-05,6.354271902297729e-05,0.000625448289997149,4.158959476084917e-05,1.8584507940975408e-06,6.667943300121014e-08,1.2146440889585762e-12,5.093499427029743e-14,1.4984428164825294e-15,4.424529901521096e-17,1.9917983400208266e-08,2.35044849075326e-11,9.660915532432896e-21,499.9805874782479,0.01997163853037621,1.380337501079456e-15,1.8676483240013621e-06,-6.032166576547729e-17,-1.260346954424252e-14,1.2297636559645058e-17,0.02913039045318161,0.0033827279857078564,0.0003364258656907795,99.96711174693705,-7.155141846231355e-10,-4.534749698463177e-12,5.966621231122969e-06,50.0,9.46327999756446e-13,0.0
4000,4.905841190744903,5.148783328219541,94.96583035416204,9.990207832907595,10.000000000026251,1.6034718578588505e-09,199.99999999843678,1.4023131852607707e-12,1.3411120222719087e-08,-1.3252049214663267e-19,10.0,3.988596504515414e-08,20.656231571939916,80.64199865628959,77.2970699164191,19.080767550206705,499.99999385171066,3902.4086322947837,200.0,200.0,200.0,0.12528481349549317,0.01882778719007507,0.0018818692112435166,7.899375018652646e-05,7.410068624302024e-05,0.0006540448100853452,4.5575222287851174e-05,2.0045330578545334e-06,7.474569105996067e-08,1.364033981265282e-12,6.302449592846253e-14,2.2055482638772703e-15,5.4267586005458976e-17,2.983223300488978e-08,2.7161328804311266e-11,1.5640630300756123e-20,499.97940981724946,0.019991926985552015,1.5165496707788426e-15,1.972101542529272e-06,-6.879548803565574e-17,-1.3734342537481722e-14,1.3771337071025081e-17,0.0297229114823564,0.0034210469228282262,0.0003435113874463476,99.96607025255706,-7.195528962527911e-10,-4.880025006228274e-12,6.3052313736297855e-06,50.0,1.0076209392273858e-12,0.0
4100,4.9039402552429365,5.151029207353815,94.95546805009893,9.989871865050633,10.000000000028294,1.7040910976058548e-09,199.9999999982975,1.5349866195451996e-12,1.4703693985969573e-08,-1.4601665229515336e-19,10.0,4.116194260315795e-08,21.058121291241047,80.31600723821377,79.69433631791087,19.531737641713832,499.9999934541394,3900.338031500973,200.0,200.0,200.0,0.13404572977222276,0.020305373095170054,0.0023189606761687834,9.045845264087288e-05,9.7027122319392e-05,0.0006796557586548113,5.1372936125195484e-05,2.627842389884062e-06,9.743728416727657e-08,1.5197351242914877e-12,7.437204924419006e-14,2.6831664988132696e-15,8.760527889944214e-17,3.864314052732231e-08,3.955269063475692e-11,2.6209372685358445e-20,499.9790896799199,0.020358856160468577,1.6543132481117187e-15,2.148397856536374e-06,-7.307483288496891e-17,-1.4619462532339003e-14,1.4289551710222344e-17,0.030720083977383197,0.0036373883887241584,0.0003686630789885419,99.96533623041165,-7.856193647188461e-10,-5.412202216105302e-12,6.393819269435037e-06,50.0,1.0991770643708031e-12,0.0
4200,4.904072410944655,5.155084603380229,94.95217621171122,9.989555051333934,10.000000000030916,1.7481310414906679e-09,199.99999999825067,1.601182306046383e-12,1.5113903008914867e-08,-1.6679814974716597e-19,10.0,4.1628704284124576e-08,19.993874454615227,79.27617974564366,79.8095643265703,20.505435385148832,499.9999932319786,3900.3811991299917,200.0,200.0,200.0,0.14105245640918423,0.02265771990213919,0.002555262610984536,0.0001180595533570291,0.00012822670649368018,0.0007156519465581503,5.7280649277752995e-05,2.9121144108023575e-06,1.1849032303454147e-07,1.7330495233557272e-12,9.050195590292258e-14,3.2937019825583496e-15,1.1777200661518666e-16,4.888529943314785e-08,4.962320392557069e-11,3.5037920834528704e-20,499.9786277477662,0.021262165269388213,1.851008206719643e-15,2.1902588748968695e-06,-7.88670507420788e-17,-1.534642583995028e-14,1.5810270968909282e-17,0.03153695621414086,0.0037301539215263053,0.0003842729863727451,99.96536666245915,-7.959055779789004e-10,-5.898318829344281e-12,6.903159014175238e-06,50.0,1.1323822353345362e-12,0.0
4300,4.900994335731325,5.160089733660115,94.94503757730494,9.989429341564522,10.000000000033815,1.8522157122392345e-09,199.99999999817808,1.7436178370221107e-12,1.6304522516504574e-08,-1.8197398811323526e-19,10.0,4.354067905916044e-08,20.631681724902673,79.38733345081847,79.29128341571592,21.137127617613245,499.99999274526357,3898.6586396240778,200.0,200.0,200.0,0.14544279135330407,0.026036793255114547,0.0030659208409428464,0.00014762753044867587,0.00015169178613182893,0.000779288188186163,6.260222206018047e-05,3.597506521528862e-06,1.4661138504471459e-07,1.9272211756640304e-12,1.0739000641167487e-13,4.124251044331975e-15,1.384253643407297e-16,6.345963260168816e-08,6.017541942184336e-11,4.7275885336395684e-20,499.9784135887931,0.022009264574444166,2.015061549676772e-15,2.3497655952679485e-06,-9.133905467169699e-17,-1.627246508155995e-14,1.771760277149686e-17,0.031576414948139064,0.0038414784606591646,0.00040902577140720887,99.9647879483358,-8.476919414207192e-10,-6.319473014967811e-12,7.184117593468545e-06,50.0,1.2285575810052577e-12,0.0
4400,4.89952483715909,5.1609056003736855,94.93772186546784,9.989248682087188,10.00000000003533,1.95715412602142e-09,199.9999999980937,1.8133188685076809e-12,1.7734370235852702e-08,-1.96495791563951e-19,10.0,4.441296498573775e-08,20.978770377790827,78.23910643898004,79.24858307507546,21.275006964282966,499.99999262047174,3898.0014277128303,200.0,200.0,200.0,0.15351675720098396,0.02801365015525122,0.0035050726179553762,0.00017492344478079895,0.00020222339558024458,0.0007972075736388375,7.00757777232806e-05,4.2340178315629665e-06,1.9260695284677384e-07,2.1372237765960646e-12,1.251499585071486e-13,5.2899930294701506e-15,1.8998621345187334e-16,7.727282729677918e-08,7.734175057579945e-11,6.32265414779607e-20,499.9778260957119,0.022305800379790464,2.1621376573378284e-15,2.476248377794007e-06,-9.795659262675098e-17,-1.8045762843982673e-14,1.924046557255094e-17,0.03241466731474868,0.0039029218298085367,0.0004203368231456346,99.96331016820274,-9.022494560189832e-10,-6.6892268808539035e-12,7.383258355237402e-06,50.0,1.3010342349765167e-12,0.0
4500,4.8943414307590025,5.166128136363681,94.93055305008357,9.988855575689499,10.000000000038611,1.995428279580019e-09,199.99999999800264,1.9000985859052777e-12,1.8258171194952907e-08,-2.1654531189104377e-19,10.0,4.4932181215149065e-08,20.278054874590772,77.44088704266308,81.18635598840721,22.481748794324904,499.99999218033605,3898.0856506028704,200.0,200.0,200.0,0.16092801034879423,0.031575297985889025,0.004154954803807862,0.00020815663781312168,0.00024275813280552023,0.0008554069745653812,7.80611243154295e-05,4.8394383554493765e-06,2.3916541476788077e-07,2.3813586509350343e-12,1.4171682787317633e-13,6.7548547786934724e-15,2.610398994424157e-16,1.0070159036667367e-07,9.74762754177549e-11,8.593812437444278e-20,499.97710345273885,0.023120729624388884,2.318302759506947e-15,2.5281561641997956e-06,-1.0750018759816756e-16,-1.891554000048167e-14,2.1109003729220427e-17,0.0328079514125941,0.003994538694362679,0.00043949659099736676,99.9628892265916,-9.35530825840971e-10,-7.186245882855838e-12,7.557766889926448e-06,50.0,1.4282453244489376e-12,0.0
4600,4.893058063688376,5.170563000293316,94.92077996612491,9.988689887298687,10.000000000041169,2.1255904199631356e-09,199.99999999786593,2.011126798316793e-12,1.9533316251149225e-08,-2.3905037301098054e-19,10.0,4.645436690068025e-08,19.673571406221118,77.318217745279,79.88929593870438,22.92519417817215,499.9999917327502,3896.4919951054167,200.0,200.0,200.0,0.16935398427482767,0.034714379320631907,0.004882307368144158,0.00024851173742768026,0.00029838854711436186,0.0008770932456622865,8.697504493899439e-05,5.648580540104785e-06,2.866996601695926e-07,2.6963748355569912e-12,1.668557120761822e-13,8.03992930639225e-15,3.3567164154417943e-16,1.2780184376794027e-07,1.2319653290995548e-10,1.136285947997031e-19,499.9765465854126,0.023583143504601223,2.5294879796422784e-15,2.7101273082173606e-06,-1.154296748085223e-16,-2.0323784236636735e-14,2.3449792745757937e-17,0.03279326038175604,0.004170984846601027,0.0004576411900203563,99.96262668546308,-9.676919453786128e-10,-7.545916387013262e-12,7.915984817908654e-06,50.0,1.5110029879100855e-12,0.0
4700,4.890476883768592,5.176001716410639,94.91247286614094,9.98852246694999,10.000000000043665,2.206513406547044e-09,199.99999999780184,2.1772822825774125e-12,2.0545014116768892e-08,-2.53977147124198e-19,10.0,4.7475692220149894e-08,19.83670224160512,76.44123609091697,80.3772045749035,23.748109949367187,499.9999914617409,3896.2871713858467,200.0,200.0,200.0,0.1724730076026679,0.037122163506887615,0.005565208130795155,0.0002974694960234626,0.00037956948139286243,0.0009463714082523278,9.387511434517069e-05,6.414454725130614e-06,3.579693107109997e-07,2.9185349612444135e-12,1.9378574120017327e-13,9.782576998468163e-15,4.151857133222866e-16,1.5929808301400684e-07,1.580068469925745e-10,1.5131215863092423e-19,499.97634946914457,0.023917566923829875,2.741599990897218e-15,2.7862418947739554e-06,-1.286167440859543e-16,-2.1386153387864602e-14,2.5436068032832015e-17,0.033421691161629526,0.004337728268693304,0.0004744730649567357,99.96143462847138,-1.0155431970222807e-09,-7.968150688724922e-12,8.367818345649076e-06,50.0,1.5957415462335943e-12,0.0
4800,4.889310901832539,5.17899595795846,94.90330158231359,9.98820138442011,10.000000000046029,2.289495022383804e-09,199.99999999772677,2.262392947487909e-12,2.1508828309307093e-08,-2.7411847722707414e-19,10.0,4.7860622941224175e-08,17.745857712495432,75.93890822901454,82.71573554454851,23.952588608864854,499.9999910663596,3894.457374482555,200.0,200.0,200.0,0.1841662761255154,0.04089253361505903,0.006308421181991458,0.0003610741073897172,0.000460470634326309,0.0009719259578474359,0.00010245653390905378,7.540099968624202e-06,4.3622396077311216e-07,3.2928241043332087e-12,2.2670293199129543e-13,1.2225011208268451e-14,5.514106943888203e-16,2.063638534362905e-07,1.9387567008204174e-10,1.9873891282641624e-19,499.9755567880744,0.02465694389874989,2.9484846674362944e-15,2.9152893437960812e-06,-1.405503635964017e-16,-2.3185957785274547e-14,2.8010052731871e-17,0.03433270123656973,0.0044087220735929585,0.0004999558931728286,99.9613490847332,-1.037628064280232e-09,-8.483065087391974e-12,8.662943164459238e-06,50.0,1.7150979072592949e-12,0.0
4900,4.887704685572102,5.180409748764649,94.89638954345254,9.98806793679362,10.000000000049955,2.3994013149760775e-09,199.99999999760237,2.4025127559540557e-12,2.2965184818484367e-08,-3.0123743390554465e-19,10.0,4.905597415325544e-08,17.071634300313068,75.29809089131976,82.59743416709966,24.401585473595034,499.99999069961757,3891.9421949226844,200.0,200.0,200.0,0.1867496815096641,0.04356595362823659,0.007060750978605099,0.0004192165535488679,0.000552329393537037,0.0010109355090721442,0.00011373890631177086,8.676851295900437e-06,5.23160487133203e-07,3.5987881018942028e-12,2.604961045501362e-13,1.463707034395922e-14,6.993271179912542e-16,2.527619844008728e-07,2.4571041053631257e-10,2.623271854693732e-19,499.9754184261399,0.024811816141073494,3.255957561117209e-15,3.071079501476636e-06,-1.4853041189829932e-16,-2.4613493121641147e-14,3.0168174881770946e-17,0.03462643899875329,0.004548840969086167,0.0005247027240749864,99.96022130179155,-1.1058854540962732e-09,-9.07591587130805e-12,8.965892838118705e-06,50.0,1.819500927747828e-12,0.0
