miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
2400,4.945238050397942,5.091537418859912,95.02705677330722,9.994102825272353,10.000000000006441,6.050643528498618e-10,199.9999999994025,3.341986921735416e-13,3.6955473532129003e-09,-1.5240720758350652e-20,10.0,2.3308719841778216e-08,34.62480061569657,90.43167978158114,65.85569779985639,9.266497519598635,499.99999768476283,3923.595037753679,200.0,200.0,200.0,0.036343989204132274,0.0018432738212291388,2.9068952743571252e-05,1.5779894150597317e-06,-5.067236062236309e-06,0.00019232751664904796,3.326867354360011e-06,2.3627407626932426e-08,5.139869930126028e-10,1.4457937565791759e-13,4.848659385802308e-15,-1.9873328208578693e-18,5.5215682758920686e-18,-2.7454966920506788e-09,2.5288986153420155e-12,-1.0766006665613261e-21,499.98785562976974,0.012329471127258665,2.6666502257729265e-16,6.858060025831011e-07,-7.893969874819354e-18,-3.1887137733148675e-15,1.6888069050320473e-18,0.02022515221246852,0.0016156310783559428,0.00011103507795267997,99.97811451104434,-2.5814179399576446e-10,-1.0164088133540844e-12,2.49496810774407e-06,50.0,2.2157158689739334e-13,0.0
2500,4.942791113763129,5.09395565412227,95.02375126657311,9.993893850358491,10.000000000005842,6.416114532468497e-10,199.99999999933883,3.6186450234388736e-13,3.5507647611073917e-09,-2.1173023904048525e-20,10.0,2.4699681613214198e-08,33.942463792197564,90.33202983217433,66.9987059537116,10.170851044804115,499.99999745577946,3921.823813813132,200.0,200.0,200.0,0.04168977616363638,0.0023563715980258284,-2.027591228368072e-05,-2.2548553015191335e-06,3.591315018680561e-06,0.00022220426408533958,4.667116616032848e-06,1.4081488065113582e-07,-3.5221648717542864e-09,7.57839155394827e-14,8.670101463189406e-17,-8.225525192958134e-17,2.1354327896956017e-18,1.0361430796340369e-09,2.379269544811021e-12,3.576817817229259e-22,499.9874228795875,0.012219462197784378,2.577596148279288e-16,7.420338923785258e-07,-7.913828795578751e-18,-3.067066891384713e-15,2.340909387279276e-18,0.02078168168869091,0.0017951003579125878,0.00012065520983529808,99.97759714364442,-2.847917963444186e-10,-1.2666014407569056e-12,2.715658812668989e-06,50.0,2.300757183732953e-13,0.0
2600,4.940826205135191,5.097421504402535,95.02111287148709,9.9936575999273,10.000000000007757,6.924565608127865e-10,199.99999999935014,4.793324333523095e-13,4.0003151401764765e-09,-2.6843035076642414e-20,10.0,2.6572969832345944e-08,30.901910521968667,89.82405916084714,67.0789021058421,10.818531496442443,499.9999970590169,3921.73666978817,200.0,200.0,200.0,0.04548997878481851,0.0029303374910455,0.0001773196297948892,-1.6946821989624556e-06,6.4756983502749535e-06,0.00023298910453454155,4.299185842210585e-06,1.8160417752957566e-07,3.302486174614832e-09,9.882164053853449e-14,3.3931647002101534e-15,-1.363301615859181e-16,-1.684612342541896e-18,-1.5598481485547827e-09,6.910122663044343e-13,3.7892216548113265e-22,499.98660218002766,0.013297484480133988,3.5064275417481147e-16,8.098981094676557e-07,-9.817715406557266e-18,-3.837547336059259e-15,2.7205458223970366e-18,0.020877046733980314,0.001911005832966377,0.0001323928807438303,99.97730160549563,-3.1525070915099597e-10,-1.4024637596847013e-12,2.708952430167371e-06,50.0,2.8703088555533826e-13,0.0
2700,4.936398709813784,5.0979417527642275,95.02067981959645,9.993362758050102,10.000000000008153,7.046145175279684e-10,199.99999999928184,4.961903098915774e-13,4.960021749048072e-09,-2.642577946776626e-20,10.0,2.736717062995803e-08,30.57682525069264,88.98893393372985,68.58506517477927,10.70153221393885,499.99999702912334,3920.521783898756,200.0,200.0,200.0,0.05153113965599711,0.0024234693606095038,0.00016897594327063,2.1424801616578983e-06,-3.510807797047735e-06,0.00025017937737045976,7.393034600620321e-06,1.5842543427278823e-07,-4.1633878920365236e-10,1.9716803630224357e-13,5.23771002265915e-15,2.0243043885630925e-16,-6.4307448407347306e-18,-2.943456666185165e-09,-6.40183977739205e-13,-8.82072415990767e-22,499.9862020303804,0.013464941034829949,3.612109723691153e-16,9.145766815632959e-07,-1.1956836458647334e-17,-4.239215784564465e-15,3.0496900007153877e-18,0.021962521913364754,0.0020509677466266215,0.0001553382932938664,99.97571512852628,-3.4892694180252206e-10,-1.43086108007229e-12,3.107943219143039e-06,50.0,3.073995086590024e-13,0.0
2800,4.936442377348402,5.104407633893877,95.01933789113733,9.993146274294926,10.000000000009793,7.864279475929511e-10,199.99999999922633,5.120059554873413e-13,5.1001222684162485e-09,-2.9078519439513256e-20,10.0,2.83788309720373e-08,31.126240550657666,88.59336242130254,70.65449443644884,11.30694699395149,499.9999967632057,3918.224228890566,200.0,200.0,200.0,0.05442533311045481,0.003497406405596201,0.00017669347167142827,-2.15591379032063e-06,4.112262596377774e-06,0.00026458657927764596,7.91906082178963e-06,2.2622211767654253e-07,5.99001642689896e-09,2.2692587006258368e-13,1.762787968805665e-15,1.8734528556509007e-16,7.888602119116795e-18,-1.9568892388887095e-09,-1.8965789078050745e-12,2.3579369341152353e-21,499.9856541368954,0.014085631671096764,3.707648889678631e-16,9.389828006649874e-07,-1.392835228596705e-17,-4.486731049288744e-15,3.456124009299803e-18,0.022633615137072547,0.002140111012525775,0.0001693260845203345,99.97576276551486,-3.6879598152431674e-10,-1.6387583937125681e-12,3.3378317818940416e-06,50.0,3.5005698453255923e-13,0.0
2900,4.934741569240487,5.105011679945751,95.01464344915723,9.9928182549362,10.000000000010699,8.0493404197827e-10,199.99999999918856,6.035122113068387e-13,6.0067629994245265e-09,-3.3861635527753886e-20,10.0,2.9475196424815316e-08,29.484323440833563,87.94274924873268,71.54237641287888,12.210020542457677,499.99999667902256,3916.131550291545,200.0,200.0,200.0,0.06324230933062874,0.004258861272050309,0.0002212619647826741,6.247599106571768e-06,6.446074111317957e-06,0.0003089228583136981,8.309737030439387e-06,1.0460964801857124e-07,4.308485550319251e-09,2.2482858207724645e-13,6.238549678099791e-15,3.254115482331198e-17,6.428996911731509e-18,-6.077894209344169e-10,3.467006180035659e-12,3.152043789384387e-21,499.98564486791355,0.014550166284443021,4.9427847502128e-16,1.0675882365117534e-06,-1.9403132144483965e-17,-5.153220377148441e-15,3.392968865096998e-18,0.023542097952587618,0.0022416182167316755,0.00018545636399641777,99.974709988432,-4.1133377086710496e-10,-1.8994466968558765e-12,3.5263107499477887e-06,50.0,3.920576524921212e-13,0.0
3000,4.930979191386922,5.110211924286684,95.01181257717612,9.992537513743972,10.000000000010754,9.215851639303263e-10,199.9999999990879,6.632812736248028e-13,6.047738466004424e-09,-4.107958809361829e-20,10.0,2.9537889626020413e-08,29.188911591767823,87.34378419776242,71.91463452071561,13.071216909492474,499.99999645014833,3913.703474311328,200.0,200.0,200.0,0.06776459826135849,0.005225594339871891,0.0002432322938339728,1.0446115010813625e-05,-2.9535081549121616e-06,0.00034409860256044646,1.1065011902512372e-05,3.4186254288653256e-07,1.620536220136067e-09,3.5953478074300106e-13,1.0485527677379217e-14,1.4177839111286743e-16,-2.7799205307892455e-19,2.603739738096601e-09,2.5254064492773283e-12,1.4487813095249112e-21,499.98484340990603,0.015046737417412128,5.232780922384429e-16,1.138828079962475e-06,-2.2632531575765658e-17,-5.901112216616206e-15,4.138291470499469e-18,0.023677928102786506,0.002282184847124264,0.00018286517546923392,99.97347619959307,-4.1107996043658155e-10,-2.0987333677756544e-12,3.5640347941372036e-06,50.0,4.1422206866924564e-13,0.0
3100,4.928233885848137,5.117136125704729,95.01022440684764,9.992224638957476,10.000000000012978,9.671376705570174e-10,199.99999999903952,6.779846098136744e-13,6.921482460430605e-09,-5.2232124098214745e-20,10.0,3.155644492346627e-08,26.73599489884805,86.05196753091074,71.72823571550042,13.863726552239362,499.99999606831886,3913.3772952891163,200.0,200.0,200.0,0.07442908262560653,0.005313459245506921,0.0003429900071079679,2.9922504407051887e-06,4.724122372252367e-06,0.0003432498039450338,1.2157971733643347e-05,2.966723920298152e-07,7.456282930007305e-09,3.4682226093171203e-13,1.0875677170040195e-14,1.3153964477216632e-16,5.0431919769861536e-18,1.996819792786138e-09,5.226572848608459e-13,-6.309742267390713e-22,499.98458763650456,0.015398410084565776,5.450562184483953e-16,1.2396306751371198e-06,-2.3980346048748622e-17,-5.936159321488777e-15,4.745019110629081e-18,0.024829315614209334,0.0025121145152646857,0.0002117646681030225,99.97333346926376,-4.570480542238949e-10,-2.2621127073351928e-12,3.9912246920674156e-06,50.0,4.604197113565674e-13,0.0
3200,4.925071570219259,5.115996166250124,95.00502551452483,9.992113254236926,10.000000000013928,1.015606752729307e-09,199.99999999899487,7.695014169104835e-13,7.875511650477556e-09,-5.443150797477447e-20,10.0,3.209126196505486e-08,25.523216829452966,86.10746653773606,73.58481367273707,14.530688021909976,499.9999959190046,3911.105482999695,200.0,200.0,200.0,0.07462370160735861,0.0061515643561754815,0.0004450580383534267,1.11837190078804e-05,1.4577559619579195e-05,0.000373757122001735,1.6042423899550535e-05,4.3597115648770385e-07,5.203072127093155e-09,4.5073891398112963e-13,9.745607240873592e-15,1.083749090282153e-16,7.407071494502692e-18,2.3519847297007754e-09,4.3024792443357366e-12,-4.148998115236941e-22,499.98408368099985,0.01607203935622629,6.192155049124745e-16,1.265080202533703e-06,-2.933382384993635e-17,-6.641667254670156e-15,5.866691300975009e-18,0.025205922006543688,0.0024898246640481293,0.0002229179047857615,99.97212606870217,-4.6208018008056144e-10,-2.6464159331690544e-12,4.022891264324148e-06,50.0,5.282956675773185e-13,0.0
3300,4.922878387677807,5.123548252194666,95.00051772181902,9.991821647062833,10.000000000014705,1.0874484495720163e-09,199.99999999888684,8.709815159446251e-13,8.540740612716814e-09,-5.903926056965942e-20,10.0,3.255769916022099e-08,25.99500896892469,85.33881019855093,74.20219964659609,14.498301436598556,499.99999550730763,3909.848992570878,200.0,200.0,200.0,0.08250714091636668,0.008285841562855847,0.0004971575365318031,1.9168205721591177e-05,1.6282141240301313e-05,0.00040902183980354493,1.8219328282580732e-05,5.432984809456137e-07,1.3334378073479134e-08,4.622610852605025e-13,1.2218969670621813e-14,2.1598367491720682e-16,1.3644721421462214e-17,4.870314450418742e-09,1.9733152665506683e-12,-6.329963375891166e-22,499.9830291488777,0.016973620495251564,7.61887870725156e-16,1.3910724654795376e-06,-3.03915210259815e-17,-7.759134812623994e-15,6.6236293751047506e-18,0.025967132951195196,0.002640373192500373,0.00022850311935690375,99.97101258003066,-5.158812063617206e-10,-2.7737927780961266e-12,4.41769011017864e-06,50.0,5.808980753346813e-13,0.0
3400,4.9212425337306165,5.127536235945258,94.99471183434636,9.99177941627205,10.000000000015767,1.1620758737076297e-09,199.99999999887913,9.52267322065767e-13,8.921259443855248e-09,-6.801732473432922e-20,10.0,3.375762198312789e-08,24.998363250853593,84.56556213788913,75.75364879267335,15.330566482562997,499.99999541017525,3909.739763092136,200.0,200.0,200.0,0.0887084544007344,0.009590042165702846,0.0006253740864980467,1.754630077393841e-05,9.884723904075056e-06,0.00045586261357314967,2.2355334438317065e-05,7.382142051005195e-07,1.2811357928448774e-08,6.155036539295671e-13,2.085692846139632e-14,4.2825719565402973e-16,2.2580950988702065e-18,5.09668788855821e-09,7.782979260719975e-12,5.3065631497188715e-21,499.98300661271736,0.0170202518107489,8.551145468060887e-16,1.455647968603451e-06,-3.539526737822628e-17,-8.426341072553261e-15,6.7918651065685164e-18,0.026047922829305143,0.0028283850350272156,0.0002530381155622671,99.97111745262829,-5.242413134767386e-10,-3.0736651407499855e-12,4.526631055988304e-06,50.0,6.067784123942731e-13,0.0
3500,4.919621051410464,5.132356495485207,94.99322015230355,9.991565496880646,10.000000000017877,1.2044434743208038e-09,199.9999999987987,1.0253477174233184e-12,9.326889604844333e-09,-8.128955508621241e-20,10.0,3.481942699123933e-08,25.357127590229627,83.93787546726715,75.63337821649199,16.128862375197244,499.99999513060226,3908.8522492992724,200.0,200.0,200.0,0.09752577248530249,0.009916426015412193,0.0007426995830245635,2.6131079066943952e-05,2.6453020639134443e-05,0.00048686206240662415,2.4619058096862373e-05,7.581241994989364e-07,2.2475210538847095e-08,6.954145733355655e-13,2.3658932646558978e-14,7.653302949056855e-16,8.715537814180997e-18,7.306557866853544e-09,3.5625529819481004e-12,5.660461032384471e-21,499.9824130076346,0.018029420667368068,9.740716608619281e-16,1.5546288436251989e-06,-3.953259563857747e-17,-9.288992654864668e-15,8.24348440190004e-18,0.026740854372186307,0.0028764418496816874,0.0002592633392390144,99.97014050338197,-5.820060442444804e-10,-3.306781380727035e-12,4.837816994729999e-06,50.0,6.828905194586295e-13,0.0
3600,4.916058839915525,5.134101086993984,94.98626246063513,9.991063301661544,10.000000000020226,1.3089655791240458e-09,199.99999999867066,1.0484477355012846e-12,1.0566683304548482e-08,-8.564909947767002e-20,10.0,3.539559705693393e-08,23.693571640713376,82.94387123989124,76.19687837294761,16.961334475607636,499.99999490829947,3908.4221784797487,200.0,200.0,200.0,0.10045824026865927,0.011316648418804398,0.0008658765977288791,2.4423534290701884e-05,1.8966566511384164e-05,0.0005106408767436005,2.6663912631691446e-05,9.259395628424213e-07,2.980223974245118e-08,8.509647438461946e-13,2.5783863350570355e-14,9.20672586916395e-16,2.2314344253303328e-17,9.773532877845493e-09,7.167091616604259e-12,4.304774434045962e-21,499.98172873404224,0.018194294968476094,1.0458775097677706e-15,1.6530678661217856e-06,-4.327074085873091e-17,-9.666530444678346e-15,9.022808910042729e-18,0.02807079162384143,0.003056465963046616,0.0002746456701783635,99.96960201438812,-6.154617559316535e-10,-3.632849249133974e-12,5.2493284967888154e-06,50.0,7.521906249487454e-13,0.0
3700,4.915412057933634,5.1374081689300635,94.98038765118349,9.990866657061863,10.000000000020588,1.3778354406527731e-09,199.9999999986301,1.1153070314050086e-12,1.1350488468145376e-08,-1.0033904034553645e-19,10.0,3.7365192477308445e-08,23.443407795209637,82.98808152607535,76.96458796355276,17.465069803764294,499.9999946574174,3904.495294143177,200.0,200.0,200.0,0.10886237816848306,0.013807972096686702,0.001188552389685301,3.840263815956202e-05,3.4049706440157456e-05,0.0005492862321572138,3.103924979618908e-05,1.263184750514964e-06,2.945049130945548e-08,9.416443624462481e-13,3.472784952697645e-14,1.033294950723518e-15,2.8697822621726606e-17,9.220523815754817e-09,1.2535753319822838e-11,6.29934704030545e-21,499.98104823441986,0.018422334896658524,1.1825380379707692e-15,1.766528628994519e-06,-4.7458661845732113e-17,-1.0666145449412297e-14,9.60709550771163e-18,0.02768178703672009,0.0030529432488475036,0.0002928678839919382,99.96814380703219,-6.226890469323465e-10,-3.841799797632948e-12,5.291739685349148e-06,50.0,7.86603487631107e-13,0.0
3800,4.9128670849827945,5.13801742062551,94.97575514232038,9.990661082429352,10.0000000000228,1.4144195492880686e-09,199.99999999854825,1.2332002897829424e-12,1.162055447039389e-08,-1.076049219237433e-19,10.0,3.761976212908753e-08,23.820859976422533,82.2721528544357,76.14695381818353,17.875997096643058,499.999994362542,3904.9482829914673,200.0,200.0,200.0,0.1164835284200328,0.01532204169553225,0.0012535929354923314,4.8046836814980394e-05,5.0792877291467225e-05,0.0005805580290794655,3.6360389357912635e-05,1.5070858498919555e-06,4.199613347169786e-08,1.0201629170333107e-12,4.5130558423907e-14,1.1223986619555395e-15,3.7091763185065477e-17,1.2217470582384804e-08,1.4154425930052423e-11,9.653477543569142e-21,499.9810635532625,0.019363130478495378,1.2791008929012865e-15,1.828590908221895e-06,-5.5229071761652386e-17,-1.1758181720152483e-14,1.0857433025262201e-17,0.02895585065899281,0.003305411098796788,0.0003152417864542698,99.96767358932432,-6.492589358179171e-10,-4.308597223090968e-12,5.559084752018715e-06,50.0,8.63645768461083e-13,0.0
3900,4.90942544509439,5.145614715706787,94.97064426013527,9.990367962664282,10.000000000024194,1.5288093293240248e-09,199.99999999847233,1.3481988203957578e-12,1.2445777730117401e-08,-1.1652028973249688e-19,10.0,3.957890084079259e-08,22.974233749895323,81.16520379860363,78.07043383623416,18.30584527687246,499.9999940836148,3903.4285604796796,200.0,200.0,200.0,0.12071633023622323,0.017077108514276646,0.0016610327694582484,5.8342304748466654e-05,5.292825942693634e-05,0.0006120516825013766,4.082384364595773e-05,1.8437740320017202e-06,5.906785863055344e-08,1.2217253624526569e-12,5.4142559865880485e-14,1.7548164183979338e-15,4.9156493677509115e-17,2.3610416937504624e-08,2.2369862814796097e-11,1.6278190268908742e-20,499.98012509828243,0.019970625806640756,1.435426827847465e-15,1.8738769659317993e-06,-5.917719133575478e-17,-1.2241502719657612e-14,1.171847784095947e-17,0.02921279555804634,0.0032975982006487052,0.0003359104909646443,99.96782367249031,-7.156448289771692e-10,-4.59330138577082e-12,5.921217638212367e-06,50.0,9.459425781378424e-13,0.0
4000,4.908865227512268,5.1482471683753905,94.96471396944332,9.990043818902874,10.000000000026077,1.5643225657665083e-09,199.99999999842495,1.414048950276236e-12,1.3768366859737249e-08,-1.3669993114396944e-19,10.0,4.0080164981548064e-08,22.175871459278913,80.5205341332085,78.28349627712976,19.328143370982946,499.99999381568017,3903.5436867708772,200.0,200.0,200.0,0.1281717657055504,0.018917859329506122,0.0018833254253509146,7.629590869697185e-05,7.627157579092677e-05,0.0006474308619025161,4.4365532316922597e-05,2.159538581880842e-06,7.200167491396038e-08,1.3348276956543248e-12,5.992464052976678e-14,2.3279004168058392e-15,5.488046570730377e-17,2.7204030610813378e-08,2.8146623642104305e-11,1.574278640182307e-20,499.9800642375273,0.020160748298067802,1.4986294831658782e-15,1.9887241359865292e-06,-6.728886879681825e-17,-1.3059152142883853e-14,1.3282503985475306e-17,0.0301801946297386,0.0034262536410781886,0.00035095304704359605,99.96696077989806,-7.274590655792348e-10,-5.026178758063284e-12,6.33231939760612e-06,50.0,9.729482432570416e-13,0.0
4100,4.905726535650515,5.153137568543692,94.95938361347254,9.990025279731586,10.000000000028205,1.6473914218768459e-09,199.99999999828708,1.5358500337767522e-12,1.4522416909770328e-08,-1.518149273134885e-19,10.0,4.0582057967201036e-08,20.34917632963058,79.97230529427621,79.81756557741706,19.819678410623585,499.99999357271486,3901.8013232912804,200.0,200.0,200.0,0.1366097698724057,0.02037592817524895,0.00218972999526813,9.111287298188588e-05,9.178914353985357e-05,0.0006962870298220474,5.052908499406632e-05,2.5070762735437836e-06,9.1727668729037e-08,1.4946524705646213e-12,7.499198534146106e-14,2.8382006677570252e-15,9.059523829569112e-17,3.7041618507092016e-08,3.4892960607377144e-11,2.6046230808752342e-20,499.97937958783274,0.020572687063404805,1.6484639835503756e-15,2.143971930487194e-06,-7.195354019294121e-17,-1.4127303920139717e-14,1.4556322593272204e-17,0.030030698987941862,0.0036011785237005187,0.00036265198291522357,99.9658659546778,-7.708768727772045e-10,-5.254392688848482e-12,6.376075454996044e-06,50.0,1.0770624265145556e-12,0.0
4200,4.903759390131179,5.155611476791161,94.94870498548148,9.98959560688342,10.00000000003088,1.8002847804966336e-09,199.9999999982308,1.604798734282045e-12,1.558815807087042e-08,-1.6391585736626394e-19,10.0,4.2081927112602594e-08,19.714866956693456,79.84174426358362,79.71412068902826,20.15145840217424,499.9999930254693,3901.1371727874903,200.0,200.0,200.0,0.13854547900642727,0.023184020729069058,0.0026760945855581384,0.00011833205010902033,0.0001241928536248606,0.0007192265869498518,5.803952808725879e-05,3.0315649861175844e-06,1.2275003797937863e-07,1.7390359079853065e-12,9.068790151959521e-14,3.3609722148668027e-15,1.1710136063848427e-16,4.87456842636329e-08,4.80251896430294e-11,3.4799777011069117e-20,499.97844605364116,0.020972374805233375,1.7938419465788456e-15,2.261916240320766e-06,-8.339810042816356e-17,-1.5380941079484404e-14,1.587245669365447e-17,0.031472722578848054,0.0037264418462829643,0.00037983376187835326,99.9656666099338,-8.019068320640815e-10,-5.7469349687133264e-12,6.844443331738879e-06,50.0,1.126044726208501e-12,0.0
4300,4.899131745689287,5.157127962731374,94.94461560294762,9.989356379026985,10.000000000034003,1.8707586335926656e-09,199.9999999981447,1.743980968821541e-12,1.656143318911005e-08,-1.7451814841615e-19,10.0,4.2823842342284184e-08,20.656186715365827,79.19403403302661,79.79606854844097,20.85758046568523,499.9999928193409,3897.937087002483,200.0,200.0,200.0,0.14675158129392968,0.02518974550632737,0.0030026975578681496,0.0001399256789047957,0.00015771834484614865,0.0007735958195415413,6.434012560459523e-05,3.510661182439431e-06,1.571870663760384e-07,1.9671119013807805e-12,1.0168887545351168e-13,4.3803157352301645e-15,1.480275668542945e-16,6.296139195364965e-08,5.955591608691465e-11,4.673641135439168e-20,499.97808382174395,0.021834628406718817,2.0173389853313673e-15,2.3748619888444987e-06,-9.056404548267718e-17,-1.6953922683729135e-14,1.8152325591649925e-17,0.031663028927306824,0.0037719444309978036,0.0003986166394871458,99.96465052011615,-8.505987466712211e-10,-6.043129876526034e-12,6.9666516003403585e-06,50.0,1.2269891641504246e-12,0.0
4400,4.899275951215031,5.161016309896405,94.93647756606359,9.989355321624865,10.000000000036328,1.8965053578844104e-09,199.9999999980441,1.8010362916103407e-12,1.7563382486041513e-08,-1.9766116473384508e-19,10.0,4.38500108192315e-08,20.599005752956355,77.99531328566222,79.08181222903083,21.74274068124743,499.999992566361,3897.9231124387707,200.0,200.0,200.0,0.1570208530957653,0.028040097607460363,0.0036333891631645794,0.0001696377409214864,0.0002022882771035305,0.0008196342572144545,6.90468371711808e-05,4.0526764553724395e-06,1.9122768035581427e-07,2.135005138499197e-12,1.2474865612213494e-13,5.291440268484726e-15,1.921303243210741e-16,7.898481240251066e-08,8.176763070296351e-11,6.558157506018845e-20,499.97738831971384,0.022595678247939132,2.1201208521200393e-15,2.4127639942308987e-06,-9.749537272538655e-17,-1.7733788876930905e-14,1.986344245532756e-17,0.032641767248512796,0.0038618831040408245,0.00042914881805085846,99.96412031004549,-8.706981311720813e-10,-6.595979601991882e-12,7.260846345653346e-06,50.0,1.3425926122915674e-12,0.0
4500,4.893892538618949,5.164973799815645,94.92808686348252,9.989034605571472,10.000000000038181,2.006648012426279e-09,199.99999999800775,1.9626339967210023e-12,1.8585888588863392e-08,-2.1683436056229133e-19,10.0,4.439965622976862e-08,19.572867640318865,77.59636840410577,79.80811187797897,22.35114449181843,499.9999921314917,3896.6434930531636,200.0,200.0,200.0,0.1593381349477555,0.031662518775356786,0.00411272994811491,0.00021264400732761348,0.00024289376813727703,0.000857248683421246,7.92385077294993e-05,4.7868270435764665e-06,2.3210390963798944e-07,2.3529005460123805e-12,1.472627219710398e-13,6.659120841170793e-15,2.527781193333799e-16,9.950382386813989e-08,1.0099454377889463e-10,8.692668139716036e-20,499.9773515991272,0.02303395120324871,2.311860823552725e-15,2.534982673600774e-06,-1.0499940965471232e-16,-1.934459942466795e-14,2.1213741686972912e-17,0.03283904472964137,0.00405895707736591,0.0004517496146503699,99.96366447714576,-9.299983515500765e-10,-7.202734752841356e-12,7.619600982758736e-06,50.0,1.4214388332164975e-12,0.0
4600,4.892462896417299,5.172424329703998,94.92273300934393,9.988832593597031,10.00000000004111,2.1099004842252903e-09,199.9999999978769,2.0075209738010716e-12,1.9582991875676076e-08,-2.358643059035035e-19,10.0,4.540002793533695e-08,19.255959997203306,77.14953510711825,80.41611127016218,22.625680343483953,499.9999920049916,3895.73721395193,200.0,200.0,200.0,0.16832624399417145,0.03416995340986538,0.004858928694687654,0.00025813900152667755,0.0003089171896919303,0.0008839886604175252,8.609675240652766e-05,5.5417424421748965e-06,2.910243961469346e-07,2.6832201955724314e-12,1.6846928838812884e-13,8.096233912577083e-15,3.204812912574989e-16,1.2576851866737442e-07,1.2534644357459032e-10,1.176172703843344e-19,499.9770521204608,0.02305608822365521,2.5786623182704958e-15,2.6819513847220348e-06,-1.1723726176790327e-16,-2.050036817158482e-14,2.3128282922325028e-17,0.032862952983563155,0.004100154158828271,0.00045497301265657935,99.9630282952883,-9.523291509640717e-10,-7.623065262637799e-12,7.917881696179324e-06,50.0,1.4799835164732974e-12,0.0
4700,4.889905421958143,5.172178152164274,94.91200558135938,9.988516081646106,10.000000000043798,2.2407874071497154e-09,199.9999999978218,2.1354701339695496e-12,2.0884325539634455e-08,-2.578539684465511e-19,10.0,4.6762793390445326e-08,19.510689437579988,76.64086394850746,81.11273159639745,23.623079543434294,499.99999150052054,3896.156139324639,200.0,200.0,200.0,0.17375934263826093,0.03780968986298193,0.005547831132041932,0.000304544409968403,0.00037655728062953433,0.0009465863883027358,9.337738457066398e-05,6.507120021042122e-06,3.5597546831572715e-07,3.0007918412366297e-12,1.9300820970334128e-13,1.0010680574903203e-14,4.2971319498971947e-16,1.6495529714022072e-07,1.5643427336578495e-10,1.4929561564822202e-19,499.97604598438085,0.02353287122045046,2.796071354685571e-15,2.8321479231398386e-06,-1.282941087228627e-16,-2.1508974984302807e-14,2.540763384482316e-17,0.03389089160321563,0.004255739721362744,0.00048400510319605784,99.96181312569485,-9.931955336022222e-10,-7.977597209968334e-12,8.392859262278043e-06,50.0,1.6032623769919034e-12,0.0
4800,4.888986400307424,5.175527883508035,94.90500366585849,9.98828343181657,10.000000000046684,2.3171840232885688e-09,199.9999999977279,2.3164997007743306e-12,2.1950077626357177e-08,-2.787112928829202e-19,10.0,4.840374413207188e-08,18.29191780375754,75.94712124446467,81.91404515060594,23.87929983551765,499.99999104218165,3894.167477458571,200.0,200.0,200.0,0.18207584841135574,0.040978174050294545,0.0062778232493677765,0.00035893850714791773,0.0004587009821454275,0.0009601357003621961,0.00010251496855221089,7.565887859053881e-06,4.3112307872646507e-07,3.2916194703952727e-12,2.293519580367455e-13,1.2174096345524646e-14,5.441060430707736e-16,2.0070611114534546e-07,1.991997077913565e-10,2.0254620472964434e-19,499.9755722613635,0.024498698493099262,2.991458935843915e-15,2.8965169478072896e-06,-1.366722405446002e-16,-2.2787369490179035e-14,2.746309177472357e-17,0.034116314631022965,0.004405832938061692,0.0005072976017726409,99.96136907301916,-1.0460223502855136e-09,-8.460367585196218e-12,8.544477920298248e-06,50.0,1.6804559725940137e-12,0.0
4900,4.887509078183063,5.179865210792393,94.89354858750004,9.987903242057337,10.000000000049637,2.3924590321220875e-09,199.99999999756415,2.422040008278961e-12,2.2928166624264915e-08,-2.981576214667086e-19,10.0,4.967178673082937e-08,18.94303968558598,75.34633294557013,82.85720318563062,25.06150782252263,499.999990660182,3894.4175587574446,200.0,200.0,200.0,0.18762116098979845,0.0446701540386011,0.0071397793249733475,0.00042028222409326116,0.0005540179170253474,0.0010248893140775582,0.00011503027097197527,8.546807073072963e-06,5.218487492865119e-07,3.6083747003486386e-12,2.6097247089956106e-13,1.4840955919119093e-14,6.858607142023479e-16,2.5752530601677525e-07,2.4614532570192255e-10,2.637686338123513e-19,499.97488594411834,0.025030862441026338,3.2590270093481238e-15,3.0486992304926412e-06,-1.5101325319400282e-16,-2.4463811326546396e-14,2.9705393826657623e-17,0.03492714902362982,0.004433382439010909,0.0005266721664265734,99.96086195720005,-1.0965319278109582e-09,-9.146229664796061e-12,8.992016271296918e-06,50.0,1.8120797133870063e-12,0.0
