miliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,ROS,basalROS,damDNA,E1,E2,E1_Ub,E2_Ub,Proteasome,Ub,p53DUB,Mdm2DUB,DUB,Mdm2_p53_Ub,Mdm2_p53_Ub2,Mdm2_p53_Ub3,Mdm2_p53_Ub4,Mdm2_P1_p53_Ub4,Mdm2_Ub,Mdm2_Ub2,Mdm2_Ub3,Mdm2_Ub4,Mdm2_P_Ub,Mdm2_P_Ub2,Mdm2_P_Ub3,Mdm2_P_Ub4,p53_Ub4_Proteasome,Mdm2_Ub4_Proteasome,Mdm2_P_Ub4_Proteasome,GSK3b,GSK3b_p53,GSK3b_p53_P,Abeta,AggAbeta_Proteasome,AggAbeta,AbetaPlaque,Tau,Tau_P1,Tau_P2,MT_Tau,AggTau,AggTau_Proteasome,Proteasome_Tau,PP1,NFT,IR
2400,4.943780997023812,5.087474954211562,95.02730211511712,9.993960391918119,10.00000000000508,5.443095353574908e-10,199.99999999946223,3.6953070254445966e-13,3.346439159657047e-09,-1.8849523492946826e-20,10.0,2.4607687732708712e-08,35.25679742326913,91.11582879145882,65.70522683757038,9.308207530771318,499.9999975537847,3925.891834922893,200.0,200.0,200.0,0.03611261546950914,0.0019990609125054197,0.00013856581056033543,6.363395212598164e-06,8.442642310363086e-07,0.00017603238153793133,4.8083260649124754e-06,-6.28927967850082e-08,2.777172676496278e-09,4.963490630740133e-14,1.3045146721955558e-15,1.9412229400450274e-16,1.6956230001630866e-18,-4.5448951515327585e-10,1.1435842350118828e-12,-3.3217323817799237e-21,499.9876339835465,0.01228455812595833,2.0830819214218022e-16,6.964414198795065e-07,-1.0739695540993588e-17,-2.953410347424169e-15,1.5415365522240065e-18,0.020017326429970343,0.0016633105652567976,0.00011128734424565505,99.9787265570129,-2.881082323529922e-10,-1.1966204988861764e-12,2.3932692176076704e-06,50.0,1.988565635148555e-13,0.0
2500,4.942377911242335,5.095017650623491,95.02374385553556,9.993788411362193,10.000000000006631,6.04542384863936e-10,199.99999999938146,4.086330252295908e-13,3.890014114025974e-09,-2.1782846435458235e-20,10.0,2.532722904329544e-08,33.506597595256736,90.3959634736497,67.66088075345407,9.798589376901079,499.9999974302026,3923.264018076599,200.0,200.0,200.0,0.04438965113337999,0.00245056668581954,8.264974492859413e-05,3.500517000011025e-06,3.4019576108260273e-06,0.00022093483092887624,3.950930192080639e-06,1.3724001219417679e-08,6.050625684850239e-09,1.1866480749771577e-13,4.936323899959867e-15,-1.3379257640197458e-16,-2.5270377403785403e-18,-1.6762055505007307e-09,6.061662660729387e-13,3.173392047172828e-21,499.98723799942326,0.012874439960885688,2.3114434286512767e-16,8.156527737707235e-07,-8.793935042233171e-18,-2.897593699612446e-15,2.174880876440111e-18,0.020611768280272932,0.0017141993029867653,0.0001311793222163361,99.97752569129396,-2.777783393763784e-10,-1.3187841524846962e-12,2.6561681966482177e-06,50.0,2.549734738763733e-13,0.0
2600,4.939126144677649,5.0968438819836095,95.02412379560364,9.993559410468487,10.000000000007379,7.097717540139392e-10,199.9999999992868,4.3751198527162395e-13,4.09149876999084e-09,-2.3824979965078255e-20,10.0,2.6564186345478596e-08,32.00825697251501,89.33630070701862,67.99074823333434,10.60994816194875,499.99999708875373,3922.109981214487,200.0,200.0,200.0,0.049844748550160536,0.0017926139712949375,0.00011993242568909322,4.601021559752736e-06,3.4507185075908997e-06,0.00022207828146008938,5.175707867927932e-06,3.091976584894318e-08,5.383118449063999e-09,1.7635066470211555e-13,5.9586781104442545e-15,4.281667200778407e-17,-6.0531462258278535e-18,5.6533273042429163e-11,3.2921320899017525e-12,-2.4732836636186198e-21,499.98685532656606,0.013435765270470858,3.1179586014132346e-16,8.675066034197128e-07,-1.2871143516224999e-17,-3.9793734832327204e-15,2.710223316688969e-18,0.021610192854710202,0.0019329773150130074,0.00013195698523369874,99.97667497183298,-3.223153917542838e-10,-1.3582538976205175e-12,2.8632514823564032e-06,50.0,3.0771859001025266e-13,0.0
2700,4.936141880632398,5.101490322855981,95.02184397629763,9.993339368025268,10.000000000008454,7.171834025680962e-10,199.999999999291,5.042748826285185e-13,4.860098996134927e-09,-3.1015968001634833e-20,10.0,2.739990410137408e-08,32.12020540867227,89.293959950843,69.00334260514829,11.445188794986075,499.99999711999584,3921.2030839364647,200.0,200.0,200.0,0.04925273164961792,0.002707527059573642,0.0001201450191492835,2.6001132514277514e-06,7.227246637891504e-06,0.000256407315576973,6.093062128953594e-06,6.348238284189047e-08,2.397693812033362e-09,1.96971691275858e-13,6.529208863693578e-15,1.5095622956345885e-16,-2.8374081165095306e-18,1.151519046395551e-09,-1.4966930680048804e-12,-2.959141212596447e-21,499.9862774249052,0.013688827931973582,3.031005705638856e-16,8.854125008936806e-07,-1.2814570379538445e-17,-3.7483991990303354e-15,2.435818902797381e-18,0.022137134757365114,0.001954096778725791,0.00014612639285499547,99.97672008172945,-3.5596399699720804e-10,-1.5685363599017546e-12,3.1457048461058666e-06,50.0,2.962895591815592e-13,0.0
2800,4.9367606059146185,5.101932183500988,95.01848448203059,9.992931877258949,10.000000000009331,8.008679585793949e-10,199.9999999992331,5.464881743087821e-13,4.9864042155065475e-09,-3.30359753420694e-20,10.0,2.76620994423135e-08,31.073622555490548,88.36602180805956,71.12362150605722,11.98696648148769,499.99999679453316,3917.047953570322,200.0,200.0,200.0,0.05807525335853338,0.003353743065164377,0.000124509143780516,5.403986878817844e-06,8.037996931456217e-06,0.0002781685587519065,9.325963846758101e-06,5.694513793724404e-08,1.517847483646687e-09,2.3549947309561435e-13,7.613875119957763e-15,7.137234231613319e-17,-1.684954091441604e-19,1.4495703317014537e-09,1.5670942703024015e-12,1.391009963420561e-21,499.98565910261823,0.013788186756297397,3.908565270423809e-16,9.364310651056101e-07,-1.7137801078473315e-17,-4.746343371647439e-15,3.283840474944609e-18,0.02215776519558575,0.002096523515707434,0.0001719106711604897,99.97586538101504,-3.510739413788313e-10,-1.7122173269200708e-12,3.318455299679147e-06,50.0,3.5543577401833334e-13,0.0
2900,4.931574731633328,5.109451381886314,95.01636971636036,9.992942353744578,10.000000000010145,8.083342987804659e-10,199.99999999917654,5.91774495804577e-13,6.026320940641406e-09,-3.573220481267553e-20,10.0,2.9116428743597378e-08,28.324575120378373,87.74158334246128,71.49452998256537,12.482770762952292,499.99999651434547,3915.700899872865,200.0,200.0,200.0,0.06218418282143303,0.0041901371765164265,0.0002517634872466195,3.0028875932247804e-07,1.3571241388224453e-06,0.0002902025243059716,1.0399784177505215e-05,1.7792011828315133e-07,-1.8819447678229295e-09,2.968961366905801e-13,6.732461961136402e-15,4.4285515849797613e-17,-5.039963910001007e-18,2.563720899323446e-09,-9.426779984876548e-13,-1.4759396691178142e-21,499.98552653165916,0.014273559978961917,4.906729977109099e-16,1.0684566678348544e-06,-1.7817178103833166e-17,-4.7574219812643424e-15,3.742241983164594e-18,0.022867843042377455,0.0022316220541846662,0.0001805081666747165,99.97434393615929,-3.950130860735184e-10,-1.8979384661700875e-12,3.4325840965634475e-06,50.0,3.57598116376761e-13,0.0
3000,4.9312113032653375,5.112915525927293,95.0106291184122,9.992518221840664,10.000000000011426,9.043275752467139e-10,199.9999999990734,6.293614049927308e-13,6.344962236479145e-09,-4.575340807490604e-20,10.0,3.0576608084433816e-08,27.59016953899962,86.69001885366447,72.16036332256273,12.772788888463031,499.99999625907986,3914.0208926118553,200.0,200.0,200.0,0.06709606030628933,0.0054573972461713196,0.0001708250315094509,4.300027161271314e-06,-3.6186230232684516e-07,0.0003149334327236918,1.1527066765872145e-05,1.4526235315641178e-07,-2.7477924231491383e-10,3.651767378441353e-13,1.0652151245186271e-14,3.0130881739598216e-16,4.605771795759713e-18,4.341787944026209e-09,2.4218583506624535e-12,-1.8544041951993835e-21,499.9849166756107,0.014827714386736005,5.476974421508043e-16,1.1692295666987914e-06,-2.2028607236502735e-17,-5.891899219627912e-15,4.656215996146845e-18,0.02340642128687156,0.002387000413446722,0.00018733572508628513,99.97406636588421,-4.1576604545107375e-10,-2.2665158015198078e-12,3.801125355644942e-06,50.0,4.105733930255193e-13,0.0
3100,4.929723899673545,5.114045926517219,95.0089413820046,9.992203636028629,10.00000000001228,9.602708143393232e-10,199.9999999990544,7.025368075602331e-13,6.590043332845393e-09,-4.417041049440878e-20,10.0,3.150761029673288e-08,26.680856138443602,86.4690356119207,72.80633108604479,13.681967660180604,499.9999961837744,3912.51595991002,200.0,200.0,200.0,0.07479928365944924,0.005837971028083266,0.00030639044421138493,1.9291473909171334e-06,5.113485650588274e-06,0.0003691362909852334,1.3650635003840085e-05,2.5995341320281806e-07,2.3495399071818833e-09,3.654486024722317e-13,5.8184297164876846e-15,1.0097016957222399e-16,-2.314497427942284e-19,1.0866720130288827e-09,5.608791424553085e-13,3.1457990742208005e-21,499.9845689913559,0.01581606794492221,5.693356432339298e-16,1.2260674639587007e-06,-2.6127457609506836e-17,-6.427358940464612e-15,4.780455636343787e-18,0.024922583592894544,0.002489168430062705,0.00021155304876648636,99.97348658514548,-4.358240088572889e-10,-2.2765641987063628e-12,3.849210163939644e-06,50.0,4.5362565692428516e-13,0.0
3200,4.9278361084133,5.1168945369349945,95.00462007546612,9.992033495540507,10.000000000013863,1.0590235860252665e-09,199.99999999898674,8.102433754224875e-13,7.655614609372968e-09,-5.925020157723479e-20,10.0,3.1822076356937047e-08,26.5101999848395,85.97897243528026,72.54449043913284,13.78919014568186,499.99999584460704,3911.6850728308,200.0,200.0,200.0,0.0753829082410983,0.0068543338845970005,0.00041186361616531647,1.3705210535941662e-05,6.346805443979269e-06,0.0003734258115874497,1.5584718710745962e-05,4.788773421006119e-07,7.033765998026228e-09,4.0785021849389077e-13,8.834753446418489e-15,2.1182665932568896e-16,2.5519566742889474e-18,3.312794716199567e-09,2.7664507758852665e-12,-1.2195537529593596e-21,499.9836288645081,0.01597557175238471,6.570088702168787e-16,1.261261687187335e-06,-2.5083161216584e-17,-7.204337142078024e-15,5.604004334585872e-18,0.024948494700088177,0.0025288492180683955,0.000214080910948279,99.97194599924929,-4.8191567897676e-10,-2.447384258015627e-12,4.134524410500947e-06,50.0,5.306409831028252e-13,0.0
3300,4.923496090389479,5.1228626173204095,94.9999915364882,9.991970126289853,10.000000000014408,1.115303891472835e-09,199.9999999988811,8.380111931660399e-13,8.043454596436296e-09,-5.749481556124545e-20,10.0,3.3735847091369496e-08,25.067941042027474,85.35967518750391,74.9563524867028,14.438553122394245,499.9999957227188,3911.132556770593,200.0,200.0,200.0,0.08335001853222228,0.007693452022284006,0.00047929352809899194,9.662084989107006e-06,6.170337072406422e-06,0.00041712625898102616,1.7010479357463677e-05,5.038841293914241e-07,1.2180351864422085e-08,4.634768025841568e-13,1.405352709533365e-14,3.641275566915087e-16,1.3754875493336002e-17,3.199697512866774e-09,3.1035548259515905e-12,2.3460138805789796e-21,499.9833809000866,0.016981088011250936,7.246711631783363e-16,1.3276003496734627e-06,-2.8733932467746425e-17,-7.703334373640123e-15,6.383186556990063e-18,0.0255999310631655,0.0026952967433162872,0.00023273686866971644,99.97146206652654,-5.062247953990678e-10,-2.8039277365341164e-12,4.480878639497724e-06,50.0,5.686657093707721e-13,0.0
3400,4.9200985900649625,5.125392646796465,94.99673250698079,9.99150406699937,10.00000000001683,1.1585506701711716e-09,199.99999999883013,9.040619692292612e-13,8.515622863389033e-09,-6.68073050134939e-20,10.0,3.420875610955317e-08,25.56540689471232,84.71714726985232,73.7769517220786,15.225377409886486,499.99999537394154,3909.382821642366,200.0,200.0,200.0,0.0861480501775716,0.008613830533415865,0.0006033337358594504,1.2338288914360158e-05,8.176649871556404e-06,0.00044666713469628617,2.0143396953357053e-05,5.654920918982363e-07,1.8124653706549122e-08,5.530947844628993e-13,1.5085099916142603e-14,2.435214229593808e-16,1.3050571545748392e-17,2.0184537992979244e-09,2.0940870392340573e-12,3.807106854587478e-21,499.98304807077596,0.017289795769402053,8.116419523017492e-16,1.46006852741012e-06,-3.277294264704303e-17,-7.952576980211319e-15,7.05540053454148e-18,0.026376029496339087,0.002784589833571823,0.00024723853697196157,99.97144952991725,-5.267937744079741e-10,-3.094674471971643e-12,4.59154552771123e-06,50.0,5.998973063274031e-13,0.0
3500,4.91760767881448,5.131018361099903,94.9931010101274,9.991558855898338,10.000000000017774,1.2423760893906117e-09,199.99999999878492,9.679418541326118e-13,9.265626507092836e-09,-7.978597689738313e-20,10.0,3.483888128727414e-08,23.99687513322439,83.74027703469348,74.37616616094957,15.71507418165799,499.9999952512292,3909.681564979058,200.0,200.0,200.0,0.09546937313017376,0.010541770283742624,0.0006605897077751258,2.578600713702053e-05,2.4589871513778812e-05,0.00047361265447034927,2.3368369600711128e-05,7.241694140377055e-07,1.4243998428211462e-08,7.074953886824131e-13,2.0714067854915114e-14,6.397554975968999e-16,1.2594633124160242e-17,6.370668118011569e-09,5.425711337980407e-12,-2.971704951186528e-22,499.98195883055575,0.017821831842447945,9.723496455102283e-16,1.5872871490450332e-06,-3.8191330796037535e-17,-8.784295484522727e-15,8.118291161202208e-18,0.02665995205681345,0.0029431660140518384,0.0002671410484859046,99.96968266810589,-5.75883366647529e-10,-3.4463349830957103e-12,4.755864269041375e-06,50.0,6.825267206145383e-13,0.0
3600,4.917900555480662,5.131750540737514,94.98728075455365,9.991229526288091,10.000000000019446,1.2995763962340932e-09,199.9999999986995,1.0779782207747941e-12,1.0236919030572968e-08,-8.728831676038514e-20,10.0,3.5515331967740165e-08,23.172057493877524,83.21131119283321,76.3438263111247,16.426153223170036,499.9999948985623,3907.173211994593,200.0,200.0,200.0,0.09860811335613011,0.01134469755402954,0.0009105719632140321,3.101894639679257e-05,2.825699197566259e-05,0.0005166052574717714,2.711730788378017e-05,9.91827742453509e-07,2.340575947668617e-08,7.790954309680058e-13,3.0583394942760046e-14,9.060763332968868e-16,2.4829956639803854e-17,6.2743551569718524e-09,1.0386377679142447e-11,6.752686565878582e-21,499.9816321047431,0.018327079437978695,1.0506725455403223e-15,1.645306404856601e-06,-4.378690554655222e-17,-9.415053274193146e-15,8.304266988785033e-18,0.027959517513171505,0.003023622525031432,0.000285019796235486,99.96930829417721,-5.986742123916249e-10,-3.764340536357678e-12,5.058001716702551e-06,50.0,7.589329376765088e-13,0.0
3700,4.91391926292868,5.134515799314678,94.98034366826684,9.990822952341345,10.000000000021878,1.384130418436406e-09,199.99999999860842,1.1579360926579166e-12,1.1283164631133768e-08,-1.003213306733921e-19,10.0,3.716821387931783e-08,23.157789184040595,82.82860989610904,76.56655158573417,16.961154975509167,499.99999455070156,3905.139934708575,200.0,200.0,200.0,0.10986666824770744,0.01347087140451052,0.0010892366484901576,3.284903342470051e-05,4.0959679455055206e-05,0.0005330991401013073,3.129247863413183e-05,1.276413202804555e-06,3.9408928215491147e-08,8.728714001972714e-13,3.131136658526566e-14,1.1218354283992964e-15,2.1644360545778686e-17,8.26605677867778e-09,9.228678381600336e-12,6.2453663061328044e-21,499.980951768765,0.01892768578468632,1.160852728444398e-15,1.7182712195498216e-06,-5.016060819761963e-17,-1.0890210628564691e-14,9.498316760437493e-18,0.02862655234470722,0.0030980603640527273,0.0003018332596333425,99.96876078068954,-6.347951738093031e-10,-4.039331180985024e-12,5.485960393737861e-06,50.0,7.795628879877665e-13,0.0
3800,4.912704879234922,5.143361722417701,94.97412071014345,9.990603192332047,10.000000000023732,1.4545071641658112e-09,199.99999999856945,1.2158684466916969e-12,1.15441539375318e-08,-1.1246451659450311e-19,10.0,3.795264000321646e-08,22.467086197369433,82.38221562908353,78.32336476800701,18.0744719167714,499.9999944684605,3905.5147976962057,200.0,200.0,200.0,0.11390947032357125,0.014597903909270241,0.0012585502796227737,4.9942417371196446e-05,4.519886205124794e-05,0.0005839314987844067,3.6177377873752135e-05,1.4826708507986597e-06,4.3098643231218736e-08,1.0014664307855229e-12,3.971349721911768e-14,1.3077161593400845e-15,3.869739550504115e-17,1.4788197038853714e-08,1.3762668028856907e-11,1.0213039045568949e-20,499.9808250829632,0.01927920870347456,1.2640546639174794e-15,1.8289898918036088e-06,-5.2800318707563167e-17,-1.1786266804596468e-14,1.0499889083439223e-17,0.029010973406948293,0.00323821038772,0.0003121445558731274,99.9675161950453,-6.712553345190176e-10,-4.2993070884223946e-12,5.591164846836321e-06,50.0,8.795991852606504e-13,0.0
3900,4.908572398998562,5.146000509832162,94.9697416892947,9.990371395530277,10.000000000025443,1.4832945648583473e-09,199.99999999847375,1.3592252440747863e-12,1.263382267690528e-08,-1.210313361763077e-19,10.0,3.8715009573282724e-08,22.157682379583157,81.2482362757218,76.91848747360989,18.253558603250877,499.99999406375736,3903.1900744576387,200.0,200.0,200.0,0.12126454962260558,0.016808339243203362,0.0016865413514439626,6.583672676672228e-05,6.39238744388202e-05,0.0006208618293803579,4.1167671249262765e-05,1.864699661496653e-06,6.128535789343562e-08,1.171226439048409e-12,5.0442338588603995e-14,1.7892274974602352e-15,4.8669021950730864e-17,2.088314053778453e-08,1.9430873903911958e-11,1.0853039815478464e-20,499.98065111917083,0.01961358106638848,1.3730183007508454e-15,1.9039778070541063e-06,-6.007615230488021e-17,-1.2031212590673774e-14,1.1677678066182851e-17,0.02903311142277776,0.003313481356662978,0.0003381585947884946,99.96743234791488,-6.950407688562623e-10,-4.637354726285096e-12,6.069760211951756e-06,50.0,9.172362559813221e-13,0.0
4000,4.906983205568541,5.147233388808465,94.96192398550492,9.990312417843707,10.000000000026635,1.6153307523753112e-09,199.99999999839196,1.4527048656644806e-12,1.385719320637493e-08,-1.3278584845778767e-19,10.0,3.97620814621307e-08,20.92721548357983,80.48522653107467,78.9800214871943,18.83149316806555,499.99999379803313,3901.1234467168943,200.0,200.0,200.0,0.12852903257733012,0.019244929867395674,0.0018909476859125254,7.15545711188732e-05,7.250479888382247e-05,0.0006431693983926842,4.431193531647695e-05,2.1449126008135908e-06,8.205445282072782e-08,1.396186997775443e-12,5.814478459569385e-14,2.1794495040280634e-15,6.015790050960139e-17,2.973898890578468e-08,2.8783189085709892e-11,2.0124034462451054e-20,499.9796013835316,0.020194765934720058,1.5145210180287782e-15,2.0534996463156253e-06,-6.547537291604148e-17,-1.3328158532821527e-14,1.3648657093712398e-17,0.029637089848314434,0.0034621050799700367,0.0003493911560795755,99.96703898105683,-7.269870232777332e-10,-5.130485390083622e-12,6.16936920805048e-06,50.0,9.821918829263469e-13,0.0
4100,4.904934678070159,5.153530970125941,94.95611204991913,9.990036517619876,10.000000000028859,1.6582756255598e-09,199.9999999983462,1.4893104929529815e-12,1.4204631429818406e-08,-1.460846137003709e-19,10.0,4.07010112171232e-08,21.08955527947354,79.88636807739049,77.83743641762305,19.417419033739357,499.9999936054796,3901.7196273932045,200.0,200.0,200.0,0.13285548694866584,0.0206849873687303,0.0022678789626541175,9.805161893680094e-05,0.00010176991261849994,0.0006966833131294849,5.041932387187273e-05,2.4411085798754476e-06,9.167951782392874e-08,1.4973969077967123e-12,7.070390799438033e-14,2.7571013096530293e-15,7.782449509996489e-17,3.8908088611565704e-08,3.7334856040991724e-11,2.430474140824853e-20,499.97951820221084,0.020571139032222473,1.6552335956835415e-15,2.145711815649513e-06,-7.267083426034301e-17,-1.4569754466697383e-14,1.516636453810201e-17,0.03064736692046028,0.0035835033543473653,0.00037100645825001075,99.96537798400702,-7.832945091889322e-10,-5.265581718388612e-12,6.545480565812103e-06,50.0,1.0490539026372397e-12,0.0
4200,4.903072980202706,5.153542310531973,94.94919905588476,9.989791402896506,10.000000000031195,1.7543579309744448e-09,199.9999999982545,1.6026001181536988e-12,1.5158031698885574e-08,-1.610930507351025e-19,10.0,4.2067199885488874e-08,19.61446544953346,79.43557922917539,79.43261125119017,20.449439478065635,499.9999930760936,3901.338171706633,200.0,200.0,200.0,0.13821870700870384,0.022992845819934334,0.002563056800240929,0.00011743154690049223,0.00012580142133309828,0.0007307203684582829,5.5921401658116654e-05,2.9891820484991046e-06,1.2941667929232163e-07,1.7428734606421592e-12,8.443093793270327e-14,3.5371364721704415e-15,1.1802691719657319e-16,4.4177077366690814e-08,4.601912570344592e-11,3.648252098981287e-20,499.97841996526836,0.021139683137361698,1.8608730097529856e-15,2.251925614288738e-06,-7.905122227209515e-17,-1.5225817775989713e-14,1.634788586154505e-17,0.031025677509602494,0.0036349741934713652,0.00039342563434379487,99.96573254613057,-8.047189918437575e-10,-5.768282558426841e-12,6.7921730472109494e-06,50.0,1.155316538030198e-12,0.0
4300,4.900963448136165,5.158237316293958,94.94401044390776,9.989634332003462,10.000000000033095,1.863393982723252e-09,199.99999999814943,1.7370099813435482e-12,1.64498796717812e-08,-1.8197076597863718e-19,10.0,4.273478826597585e-08,21.393717073931004,79.14357684646909,79.4154532545845,20.97191959710148,499.9999927399717,3899.8949944995134,200.0,200.0,200.0,0.14724574582881123,0.025148355448162088,0.0031126883786949597,0.00014490952738628764,0.0001536733759324254,0.0007671039559842169,6.368982440177766e-05,3.4976681777295847e-06,1.5957257787695372e-07,1.8756004373560682e-12,1.0042481582991371e-13,4.264441942684651e-15,1.4314306794394285e-16,5.9451753323049564e-08,6.32360103355328e-11,4.836084184917261e-20,499.9781853867167,0.02177431727006029,2.034425739266813e-15,2.3085439409132978e-06,-8.705578357894143e-17,-1.6450594417775414e-14,1.7996687356571882e-17,0.03141577018069196,0.003849279168175612,0.00041224751653423577,99.96398967642283,-8.550537332157554e-10,-6.261079673576134e-12,7.1274260042218706e-06,50.0,1.224481379760735e-12,0.0
4400,4.896243047594646,5.165481464380146,94.93823148606243,9.989188198327673,10.000000000035786,1.919880848839302e-09,199.9999999981029,1.8516777567214083e-12,1.7303445963450816e-08,-1.9781933777234543e-19,10.0,4.4159892547683574e-08,19.8599378758354,78.1942745290275,81.04015449783832,21.431329820200823,499.9999924991736,3899.3827199105986,200.0,200.0,200.0,0.15465237838620619,0.028396850528520482,0.003654543386898584,0.00017440036254313005,0.00020005407994093185,0.000803887442654848,6.968814781649413e-05,4.25791594139296e-06,1.971950988309509e-07,2.135515160933368e-12,1.2114384061373542e-13,5.352155285831237e-15,1.8540366947919782e-16,8.028438219848776e-08,7.762170321343984e-11,6.407092536805899e-20,499.97761277186396,0.022357651051036365,2.2090450032208634e-15,2.4667101178887288e-06,-9.873712820332446e-17,-1.749285304819303e-14,1.9944504629663448e-17,0.032125013586636185,0.0038584528453759,0.00042059161611238566,99.96335257164964,-8.950016674288699e-10,-6.692749367270478e-12,7.4089162263850515e-06,50.0,1.3234213997737375e-12,0.0
4500,4.896845230353319,5.1643851256856905,94.93018764981127,9.98889884853247,10.000000000037973,2.050047824949031e-09,199.99999999801335,1.9648112909483988e-12,1.8683413348443502e-08,-2.104025676336529e-19,10.0,4.456292863758838e-08,19.58143115838597,77.78950528042407,81.38721043077166,22.43376765947184,499.99999221037126,3896.7024869310226,200.0,200.0,200.0,0.15999992330340054,0.030709618539733967,0.004228675187329783,0.00021097667267588107,0.00024505814623516,0.0008476223681864231,7.730887199790261e-05,4.873551994800117e-06,2.360132935610655e-07,2.4111732780484917e-12,1.4459032379458247e-13,6.456901149106247e-15,2.5150359137086023e-16,9.909338805055363e-08,9.988115259885783e-11,8.539300728298463e-20,499.97704539220524,0.022680305827259002,2.3690930342613563e-15,2.578526790197371e-06,-1.0506797700296661e-16,-1.870755694237225e-14,2.1169089169021e-17,0.03231883963285239,0.004041947889257541,0.0004451105331470804,99.96293069115949,-9.23937655887604e-10,-7.036466980297702e-12,7.703313943586402e-06,50.0,1.4181530772446242e-12,0.0
4600,4.892305700588107,5.167849886716132,94.92092364971862,9.988866193780707,10.000000000040282,2.149211780773146e-09,199.9999999978775,2.0174602439388683e-12,1.924704023371665e-08,-2.335948498420564e-19,10.0,4.6339371339657986e-08,19.64899626734692,77.13803636959922,81.72540890701741,23.206252714362748,499.9999918582926,3896.1359261565567,200.0,200.0,200.0,0.16994891494386616,0.0344252198153904,0.00478083114517145,0.0002526555873863821,0.00031256408655499276,0.0008924678184111504,8.48927547221755e-05,5.587424035740792e-06,2.9195669559842603e-07,2.709409808238744e-12,1.6836939527008407e-13,8.226717267387582e-15,3.255462311081536e-16,1.28322979644363e-07,1.2922444324354328e-10,1.1170555760083761e-19,499.9763885959988,0.023059413556480668,2.532955227306046e-15,2.65516770873217e-06,-1.1510407153082306e-16,-2.0129546365242282e-14,2.3466997291578768e-17,0.033718292429740566,0.0041124424179683925,0.00045609268294915855,99.96273471952377,-9.512941219040114e-10,-7.659551509102855e-12,8.06029497619335e-06,50.0,1.4843629211071986e-12,0.0
4700,4.89061653914641,5.174973817107205,94.9109162532603,9.988599798291816,10.00000000004387,2.208321729796938e-09,199.99999999780258,2.1304176980389806e-12,2.0441951082667702e-08,-2.5846297703064137e-19,10.0,4.644502567767006e-08,18.944669539050167,76.36735576484709,82.2556440550774,23.479680702045542,499.99999144486884,3895.823692553529,200.0,200.0,200.0,0.17696137744472296,0.03783777088462616,0.005574626080441164,0.00030099834563973967,0.00037833463974079525,0.0009410139475067744,9.41523073657888e-05,6.4960764764023865e-06,3.495192351514443e-07,2.9723317174903967e-12,1.9616298811281318e-13,9.789760832807629e-15,4.240141390237196e-16,1.6581019391270514e-07,1.5787374575863725e-10,1.5080426021787593e-19,499.97584964230435,0.024128938640416292,2.732070331244028e-15,2.787229114554398e-06,-1.253151697130571e-16,-2.1319782333280693e-14,2.58824855498673e-17,0.033651048049830004,0.004232133451237746,0.0004755862356737138,99.96233037585563,-9.910001839921763e-10,-8.143000936215828e-12,8.228738173444194e-06,50.0,1.5891421454499182e-12,0.0
4800,4.887996579056433,5.175587844298914,94.90413894232181,9.988216912131676,10.000000000046265,2.3123040256767917e-09,199.99999999770722,2.2738482679678644e-12,2.1904727758356637e-08,-2.794629023475666e-19,10.0,4.768455200377541e-08,17.370831499182355,76.28971375684917,81.8338525715492,23.96954308488008,499.99999110069683,3894.10329643832,200.0,200.0,200.0,0.18473120836073917,0.04025357427317879,0.006294258919794261,0.00036436008097290507,0.00046268460365215343,0.0009834107336305848,0.00010225250378377339,7.415815667864065e-06,4.3299166054574656e-07,3.3087799341238417e-12,2.3045266392263576e-13,1.228797244460099e-14,5.5167891759624e-16,2.0569907979099821e-07,1.9859697376430857e-10,2.025153946517442e-19,499.97533086271835,0.024656908660508917,2.9426451174680416e-15,2.9279199927275205e-06,-1.365066856894597e-16,-2.3324355141861497e-14,2.7777352627461033e-17,0.034013455086338434,0.004430200933491795,0.000508038695911029,99.96070932054347,-1.0516282716601477e-09,-8.55112940823719e-12,8.6426538396299e-06,50.0,1.7230127763114657e-12,0.0
4900,4.884531094633747,5.17879451005821,94.89676733314548,9.987963368597566,10.00000000004931,2.3930333067733674e-09,199.99999999762213,2.4341909425611558e-12,2.3019325068984352e-08,-3.062504689791574e-19,10.0,4.963640841576856e-08,19.112389568705634,75.46792200643993,81.48828965927598,24.9377635975397,499.999990905298,3891.9478686943557,200.0,200.0,200.0,0.18846735968351724,0.044192337830178875,0.00723834885031066,0.00042679364588178655,0.0005507827583675171,0.001012741225558322,0.00011307299340182665,8.635821288298984e-06,5.222271463154652e-07,3.568720308482152e-12,2.6411237646349827e-13,1.4906030736393506e-14,6.878517350580973e-16,2.552055391106674e-07,2.4139094976310966e-10,2.600150785483021e-19,499.9754181707065,0.024995708323511483,3.2467348186859456e-15,2.9921474583421112e-06,-1.4883752936828331e-16,-2.4890401387050857e-14,3.019635199438376e-17,0.03456116076052134,0.004495351433113894,0.0005203728695360498,99.96051965160044,-1.0835011183656529e-09,-9.13602323753107e-12,8.911511087577689e-06,50.0,1.821059336193794e-12,0.0
