miliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
2500,0.6458640860713758,1.281689553570615e-37,8.131584914069009,1.4795163302914551,0.07654080179396916,199.97649952019628,0.008015280380969837,269.786686182718,0.18728146396545806,0.018517191797710893,0.0011776979391747312,0.013815353435954338,199.8858409829806,0.11905575041193908,49.99997946271567,1.9613310247323183e-05,1.5756648244327003e-31,-5.616780062341669e-29,1.928643784079909e-29,1.1733198040799287e-26,299.91932671005446,-1.4218905634049733e-27,1.7402278534593883e-29,8.728798941217099e-08,517.7054475209015,0.07807980145081442,1.4594368710022013e-05,2.2318376626358566e-08,8.096490450557859e-06,299.9999392787698,4.1555630728332214e-07,224.9948212876064,0.00447636281320177,0.0009441847984130939,4.094989914556645e-05,0.00021283614130133456,5.7216445520148425e-05,8.715071206391557e-09,0.0733330790428893,149.95364796932483,99.99978767621063,0.0002485887033024082,200.0000018281224,399.9999997914484,1.6279703425880815e-07,99.98114423657489,99.99921639678996,0.0008827714033297103,99.99994617465939,0.1573047508147504,4.115366054918763e-05,100.0,0.0018391027872179063,9.969649257402203e-07,-4.741707683905551e-09,88.00868986445762,-1.8428903723214317e-15,150.0,0.021973660639202773,0.03031840982367939,0.0,3.3374483468787416e-10,7.013476928240089e-08,3.886466759970235e-05,-9.899661576933022e-19,-2.2840671303410977e-21,5.455557605703504e-09,0.30325332843117453,0.16949566671119007,7.601495760867131e-30,200.0,0.0,0.0,1.346580729261843e-07,2.0741898878915755e-10,-9.128325582327252e-10,1.4599205428200308e-05,4.141692870258869e-06,1.135691552978782e-06,8.422740164318654e-10,1.292820906363386e-06,-6.745886318833911e-11,1.5525737541281266e-10,-1.7676924306083364e-21,1e-05,0.0007102038069706359
2600,0.6381323386572717,4.410047378744701e-38,8.138671255022093,1.6304800729987163,0.07622443965157556,199.97367113989455,0.010012507793703392,269.77691783700357,0.1836687035449079,0.0243008021486273,0.001378384072187989,0.01408864647586178,199.86907889904614,0.11995839068372784,49.99997480173223,2.2667859719392354e-05,1.0783251274389594e-31,-5.675610074222039e-29,4.348052912633659e-29,3.830557820450698e-26,299.89207112221806,-2.338353087429619e-27,2.410383637962967e-29,2.2867356975576337e-07,517.6184720933228,0.11038499671025674,1.616178692033615e-05,1.590016306691307e-08,6.713647990969519e-06,299.99991120069853,1.0132907157434457e-06,224.99365695801137,0.004891177908857303,0.0011604195087072354,0.00021868236720946156,0.001365201539512315,5.3443695391990176e-05,4.951145893711837e-09,0.07804020733741573,149.9523931909414,99.99979179666687,0.00029075588972829014,199.99999764971912,400.00000001582896,1.3871130973673122e-07,99.97753026619493,99.99891497599722,0.001141938536143513,99.99994193861995,0.162700228717775,3.1075795593489306e-05,100.0,0.002585415766578677,-5.717207370571208e-07,7.93983007901586e-09,87.63022900998187,5.639432738051516e-16,150.0,0.022073569330701467,0.06655145944291481,0.0,5.224970872711582e-10,1.807487868531832e-07,5.7585461758241586e-05,1.0961518597965963e-18,7.218229887030085e-22,-2.7231950321918486e-09,0.3497164127569032,0.18017663065233624,-3.519934263905899e-30,200.0,0.0,0.0,6.465100250039155e-08,3.6196660538272506e-10,2.9574596413936197e-09,1.788259975934836e-05,2.015508706815825e-05,4.90168616982891e-07,1.4036115133755038e-09,1.9692441244130854e-06,2.443154075685544e-10,4.4629280845700026e-11,-2.3900083280496097e-21,1e-05,0.0010977934316342532
2700,0.6195887477828976,6.852127990785904e-38,8.234395973107826,1.688088534740023,0.08356607378873179,199.9727176538922,0.010652917947467746,269.7247495800209,0.21484840606393438,0.024910758098354968,0.0013903289655793627,0.017602597905509616,199.86770952676372,0.134777070164752,49.99997446419655,2.6978151278474778e-05,1.6184020434425386e-32,1.8667650745386233e-28,1.523276543512444e-29,9.849435806767576e-27,299.8849171551335,1.5229189627700533e-27,2.9356907397140393e-29,2.2495561187026903e-07,517.6233723562224,0.11764120929534248,1.1242041442098985e-05,3.980881584577309e-08,7.123641008987038e-06,299.9999376547099,9.427185659084533e-07,224.99276959085142,0.005976461610465057,0.0010874272013562095,0.0001948969347028262,0.0016426229483922374,9.148846929236577e-05,8.509255290393443e-09,0.09491525062859749,149.94651589558242,99.99922847301734,0.00036976925853313846,199.99999713223025,399.99999994198237,1.7783331594065397e-07,99.96842679115484,99.99868001944259,0.0012101533907855997,99.99993055894257,0.21199091514459856,9.164018855918443e-06,100.0,0.002573583587079088,3.5245322738636856e-06,-2.446159456857446e-09,87.02108900475511,1.907759173997683e-15,150.0,0.026867259756660416,0.05217000807827919,0.0,7.264127118919448e-11,2.586079766021172e-07,8.069580455882969e-05,-2.280234382804567e-20,1.7083568753296037e-21,-1.8497079803453799e-09,0.38829595269862105,0.21683111045519904,1.0432410280431702e-28,200.0,0.0,0.0,1.3008523141170556e-07,6.301981262191031e-10,2.2504525931221563e-08,2.2091380938132454e-05,1.4452180056863315e-05,2.208630395359288e-06,3.229488039084841e-09,1.5703711178886523e-06,3.555757490585194e-11,3.1206577273235266e-11,1.5618831097152535e-21,1e-05,0.0011157962865194335
2800,0.6099845295086757,-2.2965470105264786e-38,8.332486565431195,1.7071714966168485,0.08754770539263727,199.96606382115513,0.0110357858422777,269.7120686968522,0.22735688235297047,0.02980805622317684,0.0016197174624124782,0.0214115344033521,199.8430731761092,0.15739800050481453,49.999972289490465,2.977401356979888e-05,4.6611989356459465e-32,-4.597760274888648e-29,-1.0648099704217708e-29,-2.917028957198042e-26,299.8864471029612,-1.1008891121931772e-27,4.880505507559398e-29,2.2119615533698578e-07,517.5598369087377,0.1415440686662611,2.432785648278315e-05,5.045605585273835e-08,6.867515576475286e-06,299.99990166202184,1.4375406518052018e-06,224.9895802073971,0.006206524870189335,0.0016304129143420278,0.000231349196311405,0.0011726440820572879,0.0001085714571054183,1.2074412083496923e-08,0.09950879403968231,149.9366313325206,99.99936949212312,0.0007749681923763516,199.99999944667897,400.00000001976593,-7.403185721800327e-08,99.96368538981895,99.99844452737922,0.0015474380787918903,99.99992178771706,0.19148154959610666,6.408428496322056e-05,100.0,0.002400220409430801,3.1052981961991014e-06,6.942972572569346e-09,86.61136251027514,7.13076429281614e-15,150.0,0.030780051794615192,0.06275047508671738,0.0,-1.86765931941226e-10,2.385924967310833e-07,0.00010632761420909583,-2.31509208486595e-18,1.3230515417412406e-21,5.246647453493768e-09,0.4426125279752235,0.2219580518602521,1.1177800288507747e-28,200.0,0.0,0.0,5.8062429654933725e-08,5.78957032049662e-10,1.524422292724713e-08,2.3264981512338083e-05,1.5015856276195122e-05,3.2579936946797416e-06,3.955126959726914e-09,1.2440816409202166e-06,3.888292524458331e-10,1.399252397417243e-11,-7.34305859911629e-22,1e-05,0.0012934572800696157
2900,0.6070956896793372,1.0643455833895399e-38,8.191008522608165,1.8431747416450244,0.08884168316348987,199.95712435382285,0.013046792000429323,269.68340000023596,0.2543581966176179,0.03293878125361263,0.0019351208245463756,0.022692859620561903,199.8288692070958,0.15670500522638323,49.999967026630735,3.1416575240293135e-05,1.099240145013772e-31,1.1226796002012695e-28,3.409721574015134e-29,4.178587305289751e-26,299.8669003873372,1.056750595879585e-28,-7.729623603849374e-29,2.8256678053438836e-07,517.5148530151612,0.13393086202571255,2.9621571608476487e-05,5.872250437911777e-08,1.5884330884658915e-05,299.9998496456157,1.132072950540997e-06,224.98894140190032,0.007016461857608649,0.002047323955578547,0.0003625991809516796,0.0018956382846510341,0.00011693673148351291,9.211509414858681e-09,0.11656014906169042,149.9215320069554,99.99891226315299,0.0007072984242167421,199.99999720063218,399.99999981400623,2.087400807945469e-07,99.96306997874251,99.99838247433318,0.0015989031631551986,99.99988646607306,0.22952555662155538,1.4463744575822568e-05,100.0,0.0032940299054529582,1.352742334903255e-06,7.044446719003115e-09,86.67272149924756,-2.4742218649929135e-15,150.0,0.035650222525095074,0.08629506822083204,0.0,9.32872501801179e-11,3.2239989712956245e-07,0.00012932934922110607,2.2552803381567213e-18,-1.9364376410554394e-21,6.453409977943558e-09,0.4566185506995159,0.24347498629294514,-5.59162476570559e-29,200.0,0.0,0.0,2.0112020916866743e-07,8.082820257289759e-10,1.919739402654689e-08,2.8258138674795818e-05,3.623320386254932e-05,3.705525392418453e-06,5.119712576997062e-09,2.9723868800128753e-06,3.4301286980077024e-10,2.3032337082460292e-10,1.996223643150984e-21,1e-05,0.0015995013993145642
3000,0.595929137707431,1.3108347427257394e-37,8.425555445701313,1.8560713026716777,0.09246272951347251,199.951179831173,0.014258510080604858,269.6404458547961,0.27196826471334495,0.035158521741033164,0.0020984346014398998,0.03178074277391828,199.81580352244643,0.17304866222310783,49.99996409541268,3.397197379312465e-05,4.217253322587987e-32,-1.529467326896266e-31,-2.786013688824192e-29,-3.385909149321439e-26,299.81340220842594,-1.4531894221739643e-27,5.132401019506598e-29,4.956642000446531e-07,517.4955972151541,0.1704236527750416,3.422094842421715e-05,5.524511841896999e-08,1.5984281322689283e-05,299.9998203306788,1.4154682517620793e-06,224.98639034038928,0.00821299595579078,0.0020056827047262357,0.0003431841388349882,0.0025416368966332597,0.00016200125024367162,1.7531038143876102e-08,0.1273212614849536,149.89630941775908,99.9987295619556,0.0009744832032249339,200.00000123471338,399.99999994482033,3.966472687769129e-08,99.95348946707534,99.9981434139864,0.0018770900124353087,99.99986680083171,0.3250495821746163,1.990560464641698e-05,100.0,0.00463400135986286,3.0259369191324394e-06,6.535933803955406e-10,86.10842408939372,-7.862816125355474e-15,150.0,0.039855460090211556,0.09366785399901852,0.0,1.9029098793564043e-10,4.423870683633974e-07,0.00012341801023476188,-7.900471727574402e-19,-1.4869667088262693e-21,-1.6480536364222548e-09,0.5286361536772278,0.27068402057603025,3.008308580995885e-29,200.0,0.0,0.0,3.202248478504369e-07,6.609975883733488e-10,2.008674303249959e-08,3.196549275741759e-05,3.455706216105519e-05,4.5915766378845015e-06,6.224919449348757e-09,2.835681331532761e-06,9.20050501047349e-11,2.5253216773319865e-10,3.58278406113951e-22,1e-05,0.001963014920241933
3100,0.59055549846775,-7.548345320359296e-38,8.247269015669223,1.9398221597143166,0.10017217068410669,199.94639576240024,0.014588615109756254,269.609718460772,0.2966697399922765,0.039813973209111536,0.002314141619253484,0.03238879353591826,199.80871269001747,0.1882345522833126,49.99996072194086,3.8324722538023466e-05,-1.6251049086055672e-31,-3.8136717592157e-30,-5.325018619630787e-29,-9.67940397728785e-27,299.79537375581765,-8.90282778823676e-28,-2.8543088883634836e-29,5.830513065349051e-07,517.447599713512,0.18946423381242564,3.6749577855937264e-05,6.860992945484972e-08,2.2658322375410498e-05,299.99980468265215,1.668647615865052e-06,224.98443199206065,0.008345284052847443,0.0024149958703460375,0.0005485441633300864,0.003468493216125352,0.00016834341331909073,1.3806959000501042e-08,0.13287749863038148,149.88371523292938,99.9986335454694,0.0013393928519811042,199.99999578725036,399.9999999931204,-7.445684615504434e-08,99.95080444678406,99.9979941451029,0.001958684498152615,99.9998501141503,0.3127051590386317,9.441149496713828e-05,100.0,0.004401255986172161,2.0330334709104007e-06,1.2422391081433472e-08,85.81039234455909,5.720963963579976e-15,150.0,0.04615716107702157,0.13241206748835382,0.0,6.483590173922768e-10,4.4230877677282286e-07,0.00016071044812924294,1.696370099125609e-18,9.575309912125617e-22,4.278007841030818e-09,0.5586990764055725,0.29273970427240503,8.121654185593569e-29,200.0,0.0,0.0,2.1796359053885862e-07,9.322284540865488e-10,4.531357924294612e-08,3.822073668725182e-05,4.782489266858078e-05,6.577171967857034e-06,6.315886666495605e-09,5.2851673106604486e-06,4.753758969546703e-10,2.5381910507827176e-10,1.749511372512657e-22,1e-05,0.0021050432256414287
3200,0.5768341954003804,-4.752621829265897e-38,8.400334201062368,2.01917515937696,0.100156404357267,199.93955489731857,0.01646856774082757,269.58661203363454,0.31375025978342475,0.042926195096742496,0.002868241400249869,0.03846689299897154,199.79184853762172,0.21435556055751975,49.9999579401129,3.9948291221940285e-05,4.034102851281037e-32,1.3827744371616547e-28,-1.985472291088652e-29,8.447493157874253e-27,299.75980999164625,-2.3176018670557667e-27,3.7919307346022954e-29,7.535492146718381e-07,517.3927923939927,0.22383960680514078,5.0305554214885356e-05,8.10607666411116e-08,2.1757160938266215e-05,299.9997456783439,2.638099162761647e-06,224.98143692143572,0.009829166694316839,0.003145228822434936,0.0006666281529069611,0.004292374886088399,0.00022719469792448636,2.157216985439252e-08,0.15282478809917488,149.8711957664122,99.99839160322446,0.0012690202505806004,199.99999601709717,399.99999998508656,2.006210355293497e-07,99.94550399679667,99.99754196375582,0.00235944500093699,99.99983225972228,0.41094247416821084,8.584150145309077e-05,100.0,0.005668763094376995,3.4281065762151802e-06,6.251553612465655e-09,85.36734560402519,7.582062713303418e-16,150.0,0.05344333096981035,0.1513633531072199,0.0,6.889404106400621e-10,5.437967629048859e-07,0.00019990737412525772,-9.875387729885057e-20,1.9647638436797065e-21,8.814143682969842e-09,0.5910971231329636,0.3398557406823478,8.341755153046955e-29,200.0,0.0,0.0,2.679887554478535e-07,1.2962342020438308e-09,6.870017381635644e-08,4.620946821553068e-05,5.51567616434191e-05,8.673024356959561e-06,8.392080494202411e-09,4.638121856153131e-06,4.5545575212151823e-10,1.635572378591748e-10,-1.360633629475221e-21,1e-05,0.002360935949902925
3300,0.5594541254541017,-6.016388167324153e-38,8.318088339005232,2.0718736973231917,0.1054288000442946,199.9303421174945,0.018104228280207885,269.54220581705295,0.3331061711608233,0.04544301096626358,0.003062453231273995,0.04401643504293858,199.77165536963673,0.2367180909127576,49.99995432303198,4.437836439695142e-05,1.2253717508516515e-31,8.560178456316192e-29,-1.6777159731213984e-29,-4.0455048191283793e-26,299.7589127887054,-2.386456132870262e-27,7.259025537177811e-29,9.518254459353881e-07,517.3534797240713,0.24524214165583574,5.06588480208179e-05,1.0392807311951279e-07,3.2888984418660474e-05,299.999705401025,2.9095275882963764e-06,224.9810525455361,0.010371712011811748,0.003429519688310647,0.0007529311808346282,0.005107684073502438,0.00029955402196923703,4.209641696432612e-08,0.17074448785477353,149.8482289854467,99.99839103454731,0.0019000188136764134,199.99999374276445,399.999999624464,2.629854201479512e-07,99.93633788904788,99.99718252830023,0.002647259198019277,99.99977207442961,0.4401382318411827,0.00013237481601791398,100.0,0.006288712195937358,7.408579164148353e-06,1.8573083264500123e-08,85.02083129183174,-6.605623306292641e-15,150.0,0.06130958585764135,0.15450020242153406,0.0,6.298356446600316e-10,6.750523940628624e-07,0.00022656998341580967,1.0526278693672987e-18,2.4532337537208716e-21,1.2907365540727328e-08,0.6682123621993413,0.34757437428968196,9.747318688833105e-29,200.0,0.0,0.0,5.094631392613771e-07,1.7803084904510547e-09,7.661622107640555e-08,5.619365552022603e-05,7.501420919069813e-05,1.0594686693650561e-05,1.1141060060777586e-08,6.073645849472412e-06,5.787644280322312e-10,2.0783321515651777e-10,-1.8656659912239158e-21,1e-05,0.0028092403874569196
3400,0.5497408166850123,4.854202411277241e-38,8.374564928980002,2.1059527040890034,0.10707767361875865,199.92606028387507,0.019566892430137168,269.5418895135304,0.36264076123154987,0.05231911026844868,0.0033789615157648624,0.05092407793496001,199.7474765052496,0.23992097695232595,49.99995159074678,4.8783410622375624e-05,-8.424130155008841e-32,-1.8709604512704692e-28,-1.3199664563469306e-29,5.828028652744923e-26,299.72213274584965,-3.4479005296125627e-28,-3.405232318091977e-29,1.0918917023326252e-06,517.3037020339891,0.2900240645692003,5.832933749239405e-05,1.1431680160117753e-07,4.1624889237915995e-05,299.999640023457,4.299739714177573e-06,224.97667617053528,0.010998200719178716,0.004058448244405017,0.0009127185008741026,0.005413097457505676,0.00034462947866362615,3.709127198582096e-08,0.17850192009935428,149.79500984890183,99.99797923318455,0.0020256894297921023,199.999995457441,399.9999996704676,2.0817704182398366e-07,99.9326532646949,99.99696819486351,0.0029414422939767863,99.9997683858048,0.47462389967482366,0.00022660417493974557,100.0,0.008477918538991096,7.0751708339523615e-06,1.7357926044961242e-08,85.07034370348005,6.791305319277604e-15,150.0,0.06883556964709561,0.20233601744624705,0.0,1.4228912275544518e-09,8.717014921265962e-07,0.0002386471324169794,-2.657032371908992e-18,-1.961684477738984e-21,1.4279097333433852e-08,0.7352711689966601,0.3961458677294343,2.8909740687549417e-30,200.0,0.0,0.0,5.578131019319518e-07,1.7672229144194303e-09,9.018709555249912e-08,6.291777002816967e-05,8.086020677785704e-05,1.2063861906828593e-05,1.2872630315353041e-08,8.896960602582527e-06,8.546793184025154e-10,5.149001303783513e-10,1.9913237668399362e-21,1e-05,0.0028485925186238
3500,0.548386829189209,-7.035152620280234e-38,8.47137954748233,2.1614477504012553,0.11094899811786012,199.916660335654,0.02131972544169396,269.48733169226057,0.39208545559783065,0.055662285237336594,0.003641819690719937,0.057132600452906225,199.7315024004606,0.25634274991418554,49.99994846452443,5.313894129533201e-05,-1.4319743618437144e-31,-1.1065166465188908e-28,4.782509019347985e-29,-3.674883443618889e-26,299.69370756333853,1.9464998678168637e-27,1.7404165128208873e-30,1.258126971422386e-06,517.2531576105794,0.33446141025429277,7.721478350353371e-05,1.4919848674833373e-07,4.5685652461313344e-05,299.9996078419508,4.832837224539256e-06,224.97384220428614,0.011990367880748268,0.004502130523651786,0.0009446107201155373,0.006765582356797087,0.00035600781533266584,5.360289584241657e-08,0.19689201931065622,149.7784304452514,99.99712422254628,0.0024458823767023476,199.99998936397975,399.999999618535,5.011061802245557e-07,99.92329391133157,99.9965095259285,0.0032435011781839743,99.999707487631,0.5617661655171535,0.00026823836319601115,100.0,0.009086862285142203,5.025046759884653e-06,3.55473368205698e-08,84.81830123472147,-5.263771255624863e-15,150.0,0.07482787603305957,0.2290639507388524,0.0,1.8615885754212187e-09,9.343405307062013e-07,0.0002641127117243279,8.022326126163518e-19,-2.1764508371953144e-21,2.1450328796702933e-08,0.7832217997564865,0.40364993848765135,1.216654548298251e-28,200.0,0.0,0.0,7.674602042450167e-07,2.1537887219802422e-09,1.2346945759084698e-07,7.738057452905234e-05,9.655841787672452e-05,1.4298230097136075e-05,1.6060290392362677e-08,1.033423470692463e-05,1.119974968670706e-09,6.075513159101891e-10,1.8789546126817576e-21,1e-05,0.0032755398562338525
3600,0.5440228496947154,5.108204232705511e-38,8.578807724122912,2.1686099736836155,0.11817968880806864,199.90090935875497,0.022387436627845675,269.4460753555369,0.40242431201265555,0.06038308775010025,0.0038938162651502594,0.058480686002186665,199.7070341083837,0.2743243048068097,49.99994278777279,5.747617043313692e-05,-1.459531406609811e-31,1.0220056470681323e-28,-1.7835607461704695e-29,1.8597874084959458e-26,299.6522399702383,-2.1727544097235306e-27,2.351909420592163e-29,1.3398625110277104e-06,517.1969254830376,0.35638687215728176,8.324654378979233e-05,1.702683665076467e-07,6.14633934704595e-05,299.9995494051331,5.949726290692184e-06,224.97317222980374,0.013448744863474523,0.004803010171129837,0.0012276293089921236,0.007620131071483855,0.00046118645633076846,8.214981589530587e-08,0.21016967534904152,149.74843025439426,99.99694722344752,0.0029963603920521832,199.99998931814181,399.99999951176477,4.698535025448652e-07,99.91411695733558,99.99625438100576,0.0037971752657288593,99.99967366539587,0.6313084729619866,0.00030958208905412045,100.0,0.011181660370114211,1.029806576447182e-05,3.7374715965644785e-08,84.21854419152433,7.057383889256675e-15,150.0,0.0813835784801974,0.250667500547504,0.0,2.696054069126617e-09,1.097235668298444e-06,0.00032381590829878956,-2.881674610064644e-18,2.704866213132801e-21,2.4979857555195193e-08,0.811774575942535,0.4281008334713691,2.2650139402447374e-29,200.0,0.0,0.0,9.237758325344873e-07,2.9456841005206157e-09,1.3977893224602952e-07,8.897659951605462e-05,0.00012128566483048067,1.844489721519414e-05,1.8101203545031324e-08,1.0823184281091334e-05,1.3560964876754572e-09,5.668868137090493e-10,1.2029647322052571e-21,1e-05,0.003776600482448399
3700,0.5355454196845584,-6.938337775563722e-38,8.481378078087483,2.1977218477566582,0.12031755011208188,199.89566789525398,0.023511075050483377,269.43834495529285,0.4414783840371104,0.0661175315556677,0.004455072234963743,0.07067640933680658,199.69780980401183,0.3069899262723587,49.99993678032521,6.074192146694803e-05,-1.7038889632460483e-31,1.2948813062313738e-28,2.71420839306225e-29,-3.279089493369184e-26,299.58986973076225,2.2859410302709316e-27,6.30909858067218e-29,1.7140294427706487e-06,517.118259101745,0.40139766459825504,0.00010181476713497731,2.0577968234391633e-07,6.577562631900683e-05,299.99944617697486,6.769703535567401e-06,224.96960020883188,0.014550960245318888,0.005713229560733912,0.0013969220862758108,0.009681699655181416,0.0005210754874689776,8.268974063813878e-08,0.23003905433671262,149.72399182710635,99.99635536832866,0.0031755749251411586,199.9999825379879,399.9999994108694,7.975365098375351e-07,99.90604165514202,99.99574016252761,0.004224449082060472,99.99964387965107,0.7022800447711469,0.00035021659207145305,100.0,0.012498566307389252,1.2209380388967288e-05,5.1543627495133683e-08,83.9866882897362,9.167441905268991e-15,150.0,0.08955849700852804,0.2875678651883248,0.0,2.833674302579559e-09,1.306096390723424e-06,0.0003763740895684681,-2.001033644504904e-18,5.99639630016322e-22,2.569884582572791e-08,0.8845192117030731,0.4754882532259966,9.181146034467079e-29,200.0,0.0,0.0,1.1575078886988593e-06,3.3724395623160967e-09,1.6885993652090485e-07,9.803504585906396e-05,0.00014131705548544,2.3263281680093307e-05,2.069413199801332e-08,1.4061650302408329e-05,2.1280015035881264e-09,8.349949592623841e-10,-7.231994462537216e-22,1e-05,0.003942245494028245
3800,0.5285316294318552,-1.2235456858162176e-37,8.427853889130485,2.2543812401921355,0.12086949047325443,199.87986412592159,0.025296547844176297,269.3992663156231,0.4639594799287468,0.06987744989629342,0.004646987486150744,0.07322561672622223,199.66275688808688,0.31737153079323605,49.9999326286327,6.566372037913666e-05,-1.2175448351090658e-31,-1.1998489496712847e-29,-4.011156829213932e-29,-5.0580710820560124e-26,299.5687103418583,2.8474506457111147e-27,1.1281008983534759e-29,2.0261241855553706e-06,517.064770120023,0.4312094145608333,0.00011953502368285281,2.3507085548046147e-07,8.263629605392921e-05,299.99937437942117,7.918873733424995e-06,224.96483388559204,0.01516836071314997,0.00598841677783192,0.0016147443820935866,0.010887742138645415,0.0005802361223832813,1.0821192953274902e-07,0.2423374161099027,149.66716755941326,99.99575243165553,0.0036857389465750293,199.99998179351405,399.99999924306263,9.08289083581944e-07,99.89564604121489,99.99543466538421,0.0046323343241955195,99.99959420571334,0.8035289594854025,0.0004344750202465421,100.0,0.01341320956847284,1.981144562735619e-05,6.464694557454791e-08,83.86083225310698,2.139062612824313e-15,150.0,0.10034337477986754,0.3286246486686368,0.0,3.875573917710776e-09,1.4841325909490163e-06,0.0003932606728766743,2.2935387739505853e-18,1.0804371456063331e-21,3.5151003367675885e-08,0.9100902447227779,0.4912271600379816,1.1608164787838938e-28,200.0,0.0,0.0,1.4238503701172677e-06,3.997723718207018e-09,2.0925623982375463e-07,0.00010852016906618421,0.00017882115102238773,2.489332086191506e-05,2.41957005746806e-08,1.5687017342152234e-05,2.2611770305946226e-09,1.3315513674171e-09,1.2251507747788813e-21,1e-05,0.004534725174846091
3900,0.5089812237642448,-3.6700935617124484e-39,8.456942108282714,2.271368385335959,0.12422546691094871,199.87605133198414,0.02668136648241232,269.35814174420887,0.48532420891304884,0.07365615544530313,0.0052004147448879955,0.08191672558055171,199.6392636412396,0.33142143134322744,49.99992992503233,6.844158269984087e-05,5.085496210501558e-32,1.412125126001633e-28,-2.9542390745616205e-30,-2.5378374666768052e-26,299.4981125681335,1.0071395561242375e-27,2.2399712917875607e-29,2.2510966028225906e-06,517.0391971874067,0.49324605338490024,0.00013134257600342386,2.6116466568803986e-07,0.0001009637067941224,299.9992962840679,9.064703785690655e-06,224.96249720155487,0.01616290950048326,0.006786595762548998,0.0018488473144526887,0.012550973244153382,0.0006507193417943975,1.321851451905306e-07,0.25114060232515595,149.64144089971177,99.99528379356236,0.004392711332929514,199.99997269176288,399.99999870320784,1.1006129548437669e-06,99.89027632358714,99.99498732720912,0.0049304912996245955,99.99955824632838,0.8578467568386091,0.0005554752470446558,100.0,0.016179257247137372,2.2594711780550072e-05,7.95676464281042e-08,83.33892158597627,8.973250002541335e-15,150.0,0.10780394096255115,0.3704215595894148,0.0,5.328946130015615e-09,1.6735223898703255e-06,0.0004680493982091143,5.300025794368936e-19,1.368310157276925e-21,5.1900319013681475e-08,0.9772485253683081,0.5299999060068615,7.507899221587008e-30,200.0,0.0,0.0,1.533496982375851e-06,4.63369105400904e-09,2.472768702627104e-07,0.00012262189574202683,0.00019927024612725194,2.9542954065602108e-05,2.842153191954056e-08,2.0513252795921645e-05,2.9549854122880146e-09,1.7554672415296038e-09,3.4228772385842975e-22,1e-05,0.0048222078842141206
4000,0.5136133309710531,-4.857481362701285e-38,8.522010580723311,2.349318850776166,0.12931955378166365,199.86300430505977,0.029018352609844207,269.29495329058335,0.5002985499979983,0.07954381964054782,0.0054728108021578565,0.08998144136137841,199.61846396293325,0.3608738695666649,49.999925314804436,7.163267391161633e-05,4.7400905014252604e-34,-1.0903227605468328e-28,3.8908844698500317e-29,-5.732400682127721e-26,299.4524680688045,2.2364755076230346e-27,5.059633499217152e-29,2.727875393480126e-06,516.9580264977562,0.5396132161252987,0.00015112320898415753,2.865966159648939e-07,0.00011515188067890277,299.9992264542517,1.0826236977412367e-05,224.95862955204248,0.0173437866036531,0.00726850496373295,0.002115599020138533,0.013987887860738004,0.000758927281873902,1.7559318428237813e-07,0.278881813739592,149.59797093856594,99.99440323319163,0.00496284049966824,199.9999655573999,399.99999851579736,1.7527573962513602e-06,99.87853550343068,99.99447077487665,0.005430470992216587,99.99947730831727,0.9356185129540489,0.0008073179753392309,100.0,0.01737931900057205,2.996711250334436e-05,1.1340168141901668e-07,83.17685749740994,3.0939679311134547e-15,150.0,0.12064302573662192,0.42459965215524526,0.0,6.6345202036498795e-09,1.8426084614401868e-06,0.000522439617657568,-1.0756212030670447e-18,-1.0543808029306359e-21,5.980088449922856e-08,1.019314599896927,0.5650140838194889,-5.673166217115713e-29,200.0,0.0,0.0,1.9789921903688255e-06,5.032579267608493e-09,2.816772748463087e-07,0.0001344860823336967,0.00023947732140058292,3.508787183770114e-05,3.26852086630513e-08,2.2961086385126766e-05,3.859156340723522e-09,2.0873479431397027e-09,3.471036130531975e-21,1e-05,0.005547541289376756
