miliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
2500,0.6406569502827073,1.253150626461278e-37,7.953704853168958,1.5485022339258234,0.07264101815201192,199.97286069926724,0.008962370930189187,269.77902391823466,0.18505630687770755,0.021870968460093964,0.0012107032215851862,0.014910946935544107,199.88090698075368,0.11260678904877451,49.9999784059682,2.026567186174011e-05,-8.951365793399082e-32,-6.080668726666109e-29,5.356295910675557e-29,4.833186165504919e-27,299.9240341541618,1.5511578331434553e-27,-1.594178687227494e-30,3.9705908459370686e-08,517.6561772050425,0.07324479423757217,4.945285331290625e-06,2.539891519097665e-08,-1.4956248189042506e-06,299.9999584995097,5.766612252547695e-07,224.99387750450572,0.0040327698662518405,0.0008856922795621604,0.00017717797088640213,0.00089212458946561,5.34449756902486e-05,6.880337806769001e-09,0.07144514994096399,149.95209415723878,99.99942087382648,0.0004787778255931762,200.00000143663826,399.99999990727457,1.8077204396510079e-07,99.97669310242235,99.99900981372873,0.0007406869706398213,99.99996097767044,0.11764741940620527,6.191363351846131e-05,100.0,0.0014128577692242726,5.749662465480318e-07,2.352807306594144e-09,87.69256752173752,-2.726683041792522e-15,150.0,0.021893458362141353,0.030340952694414954,0.0,3.979264574522423e-10,1.0242884243369493e-07,6.958374230101058e-05,8.287161667018112e-19,-2.87051326532476e-22,2.577826157275192e-09,0.314635995327494,0.16676648886217374,-9.52726691939922e-29,200.0,0.0,0.0,1.3279447232156492e-07,5.5800322439920495e-11,1.1055796636362834e-08,1.2382397066857126e-05,3.3198595414905827e-06,6.186390707590494e-07,2.2200167095759975e-09,1.0914639643724687e-06,-1.0324626578791772e-10,-1.415606439956037e-10,-1.9451056346746878e-21,1e-05,0.0009056213339013845
2600,0.6238434311198133,-6.141166798105539e-38,8.135392628188976,1.6349763289019508,0.077512671032898,199.97654737890102,0.00936632796756583,269.7474420570118,0.18625392078434827,0.02290919990749888,0.0013879666647593828,0.014636545459376713,199.86836525616252,0.11731862574792386,49.99997705749804,2.2196796738426233e-05,-8.221099053704429e-33,1.3641996219630422e-28,3.896778602105623e-29,1.7745058244694025e-26,299.9110321702582,-1.3948168590485627e-28,-7.059063910948587e-29,2.2831414862107026e-07,517.6518584757251,0.10448857066891142,8.621041592709922e-06,2.2605869004678062e-08,4.886770458100685e-06,299.99991740286987,5.314017474846716e-07,224.99202438527058,0.0047286780218560205,0.0010444818525449414,0.00015849920225827189,0.0014720457036870073,3.568909696946931e-05,-5.134352485737898e-09,0.08169168507815118,149.96102003560384,99.99978630571951,0.0003974388525312453,199.99999784570147,400.0000001831762,-1.478037090941595e-07,99.97303411935998,99.99892021861847,0.0009688321889122563,99.99993033188271,0.16111479993607017,-3.665513010319146e-05,100.0,0.0016383054803884762,-2.8127480504003906e-06,7.1826544373203175e-09,87.25477887504884,1.1163631401272224e-15,150.0,0.022422764443540813,0.048121901465527715,0.0,-2.2118357548482315e-10,1.0267247231933026e-07,6.390388263210369e-05,1.1730765826361425e-18,-1.3710440067402002e-21,1.5828107642652105e-09,0.34852528097021684,0.1974698653516825,-6.709320409693428e-29,200.0,0.0,0.0,1.6972633615089264e-07,3.7944489190099355e-10,2.2939225651358533e-09,1.1114613811277497e-05,3.564479614790964e-06,3.922279219078192e-07,1.174330913718782e-09,2.026777959858474e-06,1.64328316477792e-11,1.727754609920486e-10,9.755142820227241e-22,1e-05,0.0011616470493786336
2700,0.6168658876971206,4.581510103105685e-38,8.069086493847905,1.697816285502986,0.08363178864172069,199.96998407241213,0.010048428608175954,269.7472405923452,0.2160994473338742,0.026131653694374084,0.001454708097640336,0.017761268602119996,199.86056541028228,0.12765411705225288,49.99997537948946,2.5609170142850124e-05,9.404520968716852e-32,4.629841199022232e-29,-5.769736863100044e-29,-3.8424062162650634e-26,299.8867836063676,-7.5451260516054205e-28,-2.8833183625616474e-29,2.2015647515570398e-07,517.6202687719651,0.10498727643275241,1.0558340673977568e-05,2.7933297488647227e-08,5.671299189067456e-06,299.9998919518832,8.511104136080713e-07,224.9904223162345,0.005140995066895281,0.001237500430060053,0.00025810595879585587,0.0016772177297669163,6.705081589679644e-05,7.430653990420342e-09,0.09557079538696596,149.93851459583777,99.999557326851,0.00039416096176439155,199.99999870023464,399.99999986170735,1.3953217713582784e-07,99.97365588431792,99.99872759216103,0.0013574879009092427,99.99991580606286,0.1588223799056054,3.760173757610717e-05,100.0,0.001737721614373803,1.8035656378785694e-06,1.6347940659424508e-09,87.21658080021851,2.7501308862137037e-15,150.0,0.02478094682692008,0.059929135574783785,0.0,4.854403478110305e-10,2.252286561976093e-07,7.778366076518281e-05,1.6219849180284997e-18,-1.1588234976553513e-21,6.181743505591339e-09,0.37487739169273276,0.19477888089118717,-1.0271180412062588e-28,200.0,0.0,0.0,1.266226463376203e-07,2.4843440035049364e-10,1.997741954619983e-08,1.7078981794501304e-05,2.2211370231579648e-05,2.7040782490488732e-06,3.188806683004469e-09,2.2563740407530275e-06,3.167806654430833e-10,1.857051724135916e-10,-7.682956126657216e-22,1e-05,0.0011792648312395032
2800,0.6057796655817421,2.047686122599937e-38,8.134209249860008,1.7818200559917061,0.0887243943124368,199.96523696043627,0.011709545106433175,269.6961388520607,0.24442084002352363,0.029499171213457853,0.001666051627413524,0.021787214103916142,199.8505833302801,0.1536972639092257,49.99996968183345,2.7388854238284292e-05,1.523235963413244e-31,-1.277008960892825e-28,2.543026208211118e-29,1.2601264316103719e-26,299.866048354169,-1.1240736184446584e-28,5.170178335063222e-29,2.7887122829480835e-07,517.5551336604734,0.1336387421904395,2.507039487304372e-05,4.993970151542173e-08,1.5200731173926465e-05,299.9998674416244,1.048989913826414e-06,224.98944040243546,0.005946586398419286,0.001722226029186383,0.00025691721088414804,0.0018930975709923826,0.00011953345116409379,-1.7088575987244741e-09,0.09980938732889061,149.92195724302962,99.99952052506178,0.0008058214737609595,200.00000227146467,400.0000000297775,-4.989549420035316e-08,99.96403525144842,99.99870659304649,0.0013040113652277312,99.99990723109651,0.2508926766687662,6.375379111021774e-05,100.0,0.003102872949177594,-8.52973312255325e-07,-4.5373573796704997e-10,86.91388848421201,7.150620648506651e-16,150.0,0.030369689099973184,0.06024285209062386,0.0,2.0013141123396528e-10,2.3400365710041825e-07,9.229272372259816e-05,8.601522053629706e-19,8.83443238041883e-22,-2.077901728791866e-09,0.4512361216055501,0.22049890585168766,-3.1715866610297284e-29,200.0,0.0,0.0,2.107675027445248e-07,7.292762080421463e-10,1.4492886348650374e-08,2.6529676051906083e-05,3.0235416327481293e-05,3.985841352329504e-06,2.6292384819453656e-09,2.311791448901351e-06,2.3035401766984398e-11,1.878029578339208e-10,-1.6114154162298186e-21,1e-05,0.0014773882711990672
2900,0.6091027224299299,8.276715939540922e-38,8.301990506277171,1.8059572527164809,0.08890796436784074,199.95806646387413,0.012056438935463565,269.69278036263796,0.2657300677504088,0.03350561874502911,0.001932841288953509,0.024722940229828266,199.8314776939059,0.1674114409952571,49.99996828692192,3.143455214409071e-05,7.93272346154362e-32,1.3680105969468505e-29,2.1401126053110462e-29,-5.464863558186548e-26,299.84630444779947,-2.5741487019420866e-27,-2.3028681363943165e-29,2.794264401550599e-07,517.5407232734459,0.13198472087657326,2.5113335992513615e-05,4.194715413593949e-08,9.107874313044504e-06,299.99986771608525,1.6544100092127675e-06,224.98740277018183,0.007447102402421664,0.001936888211058687,0.00034221517507101497,0.0016890581887542427,0.00012301646959393821,1.317889736929167e-08,0.11033706902900611,149.9064918857153,99.99916095035354,0.000774414950856195,199.99999975011184,399.9999998171226,-1.3183756237735132e-07,99.9591291815053,99.9984124057036,0.0016395922090650247,99.9998940035712,0.24766146972435793,7.263908228623161e-05,100.0,0.004023407545957627,-1.7880336689078269e-06,4.352783400574317e-09,86.4972034851926,-2.2937087276247783e-15,150.0,0.03995501391635215,0.09426447325589025,0.0,1.3005346120098303e-10,3.0238218980876197e-07,9.662840862319807e-05,-1.3000117809997617e-18,-2.6456963274554505e-21,8.070361856639072e-09,0.4580351315276233,0.24053146214108537,1.0081115419959379e-28,200.0,0.0,0.0,1.9568795733309902e-07,5.271048631937767e-10,2.4716285829941552e-08,2.8883739003968095e-05,3.22936512997764e-05,4.034495866008133e-06,3.559118566724135e-09,3.532297339364861e-06,2.6439107569772114e-10,-9.371455432532814e-11,-1.0195008216160689e-21,1e-05,0.0015162737899502112
3000,0.5926012840740955,-6.976882528365193e-38,8.202019720440937,1.91179350200412,0.09414002051785245,199.95453237357023,0.01438319104164139,269.6511825189895,0.2757594655302292,0.03401377974036959,0.0022326559299951205,0.027214386703051704,199.8117543946986,0.1847163493422485,49.99996413666754,3.60686456617428e-05,-1.407261097772315e-31,1.731075130269593e-28,-2.5061362062865693e-29,3.0900854256661984e-26,299.82613236795834,-1.4435182503251613e-27,7.622479839853636e-29,5.088566178204265e-07,517.4659209470699,0.1828529399046299,3.127955067811072e-05,6.150258190627202e-08,1.5187361140534492e-05,299.99986368036133,1.7847910353388026e-06,224.9859931956265,0.007947280646804791,0.0022130712118556325,0.0003719314528269091,0.003031828139581933,0.0001482336742800328,9.530839460595129e-09,0.1277717520479417,149.90098506821687,99.9989184962427,0.0007947347036073368,199.99999662370246,400.0000000036338,2.5994295848586887e-07,99.95839364565994,99.99827028295495,0.0019458429865544336,99.99985976965634,0.26691925742131944,4.2042330487748626e-05,100.0,0.004588748660621494,2.196878154778194e-06,9.007802636741426e-09,85.9829720309856,-3.1087255338442864e-15,150.0,0.0434218809420192,0.1138036864317221,0.0,5.221053916777043e-10,3.7383602428018266e-07,0.00012742582904589722,-9.32014085000069e-19,-1.166793954527187e-21,5.941672916345618e-09,0.5296935708019469,0.2753808469327573,9.432814572324617e-29,200.0,0.0,0.0,3.183368176776037e-07,7.895922812236775e-10,2.8980806515371315e-08,2.9963487880448373e-05,3.2293765879322185e-05,4.251067895767439e-06,5.26354966233482e-09,3.7252440088142086e-06,3.032138125358868e-10,-2.1260683581295695e-11,-2.1539791804555317e-21,1e-05,0.0019567846141573166
3100,0.5910167904189939,-3.5120418972077565e-38,8.336377977752022,1.9667212390062327,0.09873280983829076,199.9474873850625,0.014602574191694652,269.6385481102369,0.3027383283023245,0.04105252917380385,0.0026066640770202685,0.03206765570872093,199.79248347902112,0.1979102605698747,49.999962261121155,3.742286071524606e-05,-2.1106241271013528e-32,-6.993270678383299e-29,3.211244280240857e-29,3.178430853921672e-26,299.79658197122006,1.9674069992236244e-27,3.2301997268998787e-29,5.692633573976432e-07,517.4188955821007,0.20501103605972218,4.002856502015737e-05,6.765076402834778e-08,1.6623699753050246e-05,299.99982717746394,2.0426491891515636e-06,224.98525416304687,0.00835426859602787,0.002564887036938551,0.0005499802871044462,0.0033931004665104254,0.000210542329672205,1.1104444500454558e-08,0.14328643467320357,149.89124034854473,99.99857566810348,0.001310325636305611,199.99999892813818,399.9999998819883,7.354261040158281e-08,99.95143424151959,99.99773555420167,0.002061375080566199,99.99983180646538,0.31268813077156304,0.000110899110268313,100.0,0.005462209653734652,3.149879329380709e-06,1.501204626226175e-08,85.70158168270308,-2.2283455295765157e-16,150.0,0.046594979804763924,0.13105792669661148,0.0,6.050107855546941e-10,4.607733725171318e-07,0.00014454830984385293,-3.200149403565989e-19,-1.4260564537501493e-21,9.74921523049447e-09,0.5446705229589569,0.29178322546020224,6.338890795968656e-29,200.0,0.0,0.0,2.91836281238898e-07,1.053837416664213e-09,3.277129887199813e-08,3.9496110844718925e-05,3.807705643918132e-05,5.352640840755935e-06,6.747277878752007e-09,4.5843955796424455e-06,1.469362689640109e-10,3.1073124050910523e-10,5.578269164440244e-22,1e-05,0.0020686128925046874
3200,0.5774822906487278,3.900666880858618e-38,8.28285009979525,2.0100683078418617,0.09981209194182374,199.93877919304947,0.016690695038817316,269.58956334639413,0.3090146203915416,0.04528064333086864,0.0026568998935856914,0.038332725758281755,199.78023785348552,0.2112953035839502,49.999957025572925,4.15830858884186e-05,3.3062876855912764e-32,-1.617849074246975e-28,-2.6489592495781437e-30,1.9369607460129415e-26,299.7864621356708,1.688316436763017e-27,6.439223032262338e-29,6.43185972282446e-07,517.3938719083167,0.21505644687673392,4.260312445425006e-05,7.707672267748285e-08,2.3545712741835596e-05,299.9997380641863,2.43051754264913e-06,224.98379390592618,0.00969761242862435,0.00314048896589077,0.0006598393220396048,0.004076478785531096,0.0002392449694289613,1.7753840736438585e-08,0.14895578836292458,149.8451890748585,99.99830830395531,0.0014154969335570876,199.9999980468933,399.9999998488117,4.655449616467548e-08,99.9470162200182,99.99751696177748,0.0024834126507557825,99.99981750655654,0.40258148882519973,5.048178316799079e-05,100.0,0.005624340336592121,2.2025756047119828e-06,8.105793979810934e-09,85.47721836010632,5.2870205385586284e-15,150.0,0.05557099219731051,0.14773925406254704,0.0,3.764938351460312e-10,5.96942799675759e-07,0.0001900189318280148,2.0161171971557164e-18,-2.3864762254898765e-21,5.664607874700284e-09,0.6005557955299485,0.3328655469886323,7.509876218753115e-29,200.0,0.0,0.0,3.1998951665875403e-07,1.4487221543102423e-09,5.044225121557232e-08,4.858730660667316e-05,5.327128535646891e-05,7.746496272207047e-06,8.15735746291322e-09,4.877450721216627e-06,7.413603919913725e-10,3.1757647661765314e-10,2.924118546571046e-22,1e-05,0.0022564615056454656
3300,0.5626850465171254,9.296791525123554e-38,8.455135419411866,2.0635034017437155,0.10567833486645287,199.93087560508883,0.017408482495847425,269.57253323298755,0.32862637064155154,0.04778179530092598,0.003037209337030707,0.043731220764176175,199.7619955079861,0.228412010547416,49.999955521439745,4.411558997733747e-05,-1.267907723694572e-33,-8.059772047197833e-30,-5.770873409579815e-29,1.761085802771958e-26,299.74013816859815,-2.3371040421939614e-27,-3.8012919631196985e-29,7.506754868693566e-07,517.3633470455278,0.25753236817544956,5.667411221450744e-05,1.06277627591105e-07,3.5382283378653145e-05,299.9997239250047,3.418855377323964e-06,224.98128689211916,0.01047262104950287,0.003414352844590314,0.0006549414705778033,0.005127848536305817,0.00026397843157118,3.946968165502102e-08,0.16673271075653587,149.83921236714195,99.99810570247564,0.0016867328403593206,199.99999517061516,400.00000002046073,5.535267392079195e-08,99.93844923162422,99.99717540048164,0.0026780656746742417,99.99977868450439,0.4442202502451366,7.555701962059972e-05,100.0,0.006704337869935872,7.2495453072204445e-06,2.0639400072854894e-08,85.23940312378868,7.835797080504783e-15,150.0,0.06248897607369031,0.1626025279541356,0.0,1.498563884166336e-09,7.210829254892711e-07,0.00021611854138970353,-1.3612129214100643e-18,1.3589629032948482e-21,9.36384554985023e-09,0.6373461861752963,0.3477426134629496,6.687861522628387e-29,200.0,0.0,0.0,3.8284647177352084e-07,1.7217936260704567e-09,8.574023639802301e-08,5.460151089269485e-05,6.542413132538223e-05,9.260204107055648e-06,1.0046423164300941e-08,6.770381478088287e-06,7.072838428567894e-10,1.153784772887356e-10,-2.455846856435717e-21,1e-05,0.0025332880768141938
3400,0.5583667390319442,-5.970555999380433e-38,8.43651680907851,2.107529088037295,0.1075419525297904,199.92470634301517,0.018766982660424904,269.51178999350174,0.35670250482704685,0.0534618092384864,0.003284409995984948,0.046438588117156926,199.74291066489513,0.25413879866064004,49.99994910854503,4.859333987245772e-05,1.245009488915279e-31,8.769825862001309e-30,-5.582888518685992e-29,3.000151839697535e-26,299.708671094576,1.2314985573963126e-27,-2.8925422667169076e-29,1.0144118237114287e-06,517.303149134574,0.27583862873875853,6.792842435389388e-05,1.2999976194282889e-07,4.280516006810964e-05,299.9996382180302,4.302215929601879e-06,224.97895710548994,0.011608140168461704,0.0037740809652053063,0.0009173121389930535,0.00592036388085899,0.0003265779282507325,4.015962187809534e-08,0.18437995070989915,149.80238458824823,99.99790662651948,0.0018690280250157963,199.9999936858964,399.99999992658275,3.329775253488282e-07,99.93161832813763,99.99708735606893,0.003050735303124485,99.99974653587996,0.49285238558542926,0.00011854673050966041,100.0,0.007854547481566502,7.550270461181697e-06,2.2406636565580207e-08,85.14546541807452,-4.836875944725726e-15,150.0,0.06727189248917506,0.1834328266527162,0.0,1.5742715611247625e-09,8.15151829686991e-07,0.0002621650862933132,-2.615573509889589e-18,-1.2744779338691007e-21,9.344099053189691e-09,0.7258370854390545,0.3939422676125498,1.1982376230585415e-28,200.0,0.0,0.0,5.791438679754813e-07,2.044256719151698e-09,7.519880028581045e-08,6.0245480884312287e-05,9.017791059449115e-05,1.142744978531984e-05,1.1839760884959408e-08,7.801612217698575e-06,7.253357077770541e-10,3.4150268176834284e-10,-2.645860345440618e-21,1e-05,0.002965997569210777
3500,0.5405309765960948,-1.2293284671862834e-37,8.404570448575665,2.110238175379024,0.11241993909549686,199.91212744728048,0.021341853355990162,269.49519660401285,0.3910492637308198,0.057198641435439845,0.0037134277731912294,0.056687084546335975,199.73302418914898,0.25602177732862896,49.99994819703583,5.424476961564986e-05,2.742416822980667e-32,9.050586746445711e-30,-2.2846316596815287e-29,2.794164160244142e-26,299.689838992957,-9.351996404659626e-28,-2.5223671554792882e-29,1.245201621008033e-06,517.2170244390767,0.31654039544312723,7.161603599429831e-05,1.4394911378724777e-07,5.14184330654417e-05,299.9995900043828,4.255142256285647e-06,224.97563464734841,0.012406215080020504,0.004592916038174084,0.0009805389635357614,0.006942227150985278,0.000401880618129063,6.407941898157736e-08,0.1924372071108139,149.7796998341133,99.99733280605834,0.0022644498275834904,199.99998915664364,399.9999996914448,5.010862607711562e-07,99.9222097392012,99.99678342386865,0.0032422495731552823,99.99973110656478,0.5735721366635138,0.00019678554246953811,100.0,0.009137043956402835,5.730157203506229e-06,2.855436854264666e-08,84.4991945426961,8.321929979018423e-15,150.0,0.07427061798536397,0.20675511957733536,0.0,1.3833992946598814e-09,9.821938075982907e-07,0.0002793466137686882,8.172745960520354e-19,1.759390621567119e-21,1.7914590555585394e-08,0.7485951173213393,0.41398015527225834,-4.602651943666752e-30,200.0,0.0,0.0,6.636468211182461e-07,2.1976747752409265e-09,9.971051990235479e-08,7.500439472038083e-05,9.451123681553557e-05,1.4199339539739899e-05,1.5647050566625093e-08,9.10015326287494e-06,8.898977091867116e-10,4.439877969271341e-10,2.497243640579447e-21,1e-05,0.0034139587684143824
3600,0.5340722674292723,-1.2699995413024747e-37,8.446151660604535,2.169582958935581,0.11686048275159566,199.9010672117814,0.022574677695669863,269.4660687794533,0.39552966881503077,0.059101402837125575,0.003996893420815973,0.0610033714143445,199.7093951975978,0.2758413186862917,49.99994192408018,5.4853950898276404e-05,-2.372023165245929e-32,-5.421263729621599e-29,4.548847516714551e-29,-4.3347207355327275e-26,299.6240946657995,2.545544935077932e-27,6.276526044128407e-29,1.415647837106712e-06,517.1835838795137,0.3626203246545628,9.121713721239905e-05,1.6041535899076848e-07,5.897131058009955e-05,299.99952465234355,5.202216822781651e-06,224.97180471278844,0.013151600545244651,0.00485540559810101,0.00115331712514962,0.007638998807146502,0.00042571263688900634,8.328680082518164e-08,0.21202124527680646,149.7342410127527,99.99706751758674,0.0029013595283817178,199.99998741379554,399.9999996458076,4.590087957356123e-07,99.91707129254829,99.99635328577494,0.0038232306840926583,99.99967358785196,0.6368841899352745,0.0003325803146510454,100.0,0.010749726632565744,1.1046816325365978e-05,3.504067511406378e-08,84.46238201681273,-9.055151834094228e-17,150.0,0.08238678794536924,0.2662287375507238,0.0,2.0554183679209997e-09,1.16345781193352e-06,0.0003213292047968529,2.164466689926952e-18,1.9632762932064956e-21,2.7334554016482665e-08,0.8309509160520172,0.44567051447292205,1.0879195673450616e-28,200.0,0.0,0.0,9.326234988106931e-07,2.8223946514240225e-09,1.2044447931185064e-07,8.051979044368282e-05,0.00011665412062932273,1.865708927409375e-05,1.7927330774546837e-08,1.211585339110756e-05,1.412227145306858e-09,5.996677966803197e-10,2.4108411371778963e-21,1e-05,0.0036881121373798205
3700,0.5245906054971762,-1.3051878545507797e-37,8.569729047186549,2.2319520852672983,0.1173642493185251,199.8968973102256,0.023873610274211622,269.42032564630296,0.4224001694947593,0.06524409227113966,0.00421126336678649,0.06747954837196733,199.69274031719561,0.2945208739143574,49.999938978530835,5.8622345591505854e-05,1.6007098263433266e-31,1.7561193329777974e-28,5.359684591134463e-29,4.933461232744635e-26,299.60289953060425,-1.6768230922327104e-27,-2.9305966070761455e-29,1.7554046371030063e-06,517.1140529123146,0.39429406822550056,0.0001012036804011227,1.9320825647193028e-07,7.48149345330485e-05,299.99946147092237,6.962218347058086e-06,224.96906944954003,0.014227909171363764,0.005566020482533127,0.001331924655542057,0.008868297197195665,0.00048469346525273745,8.872458796155895e-08,0.21938333346905256,149.7165808690819,99.9961406452281,0.003113680729364696,199.99998377714817,399.99999913907067,8.594649929550398e-07,99.91057151657004,99.99604902361398,0.004213579371155715,99.99963365710676,0.707849527976371,0.00037166408468937635,100.0,0.01171044744709177,1.584320847256898e-05,4.9523417497827286e-08,84.01600444053568,-4.626640477959659e-15,150.0,0.08975806141030498,0.28034228425232327,0.0,3.31603731794144e-09,1.2730991681594864e-06,0.000354368351965845,1.2927286188393066e-18,2.207085672302765e-21,2.788955584765518e-08,0.8852425117589394,0.4620184822839548,2.276037827868231e-29,200.0,0.0,0.0,1.1219652728655743e-06,3.1770809784760944e-09,1.7310985670938477e-07,9.252140754483133e-05,0.00014514756171644103,2.2382770641019162e-05,1.9865343928902698e-08,1.3194060244681257e-05,2.0992034669062083e-09,1.1459116016498836e-09,-2.491766003984854e-21,1e-05,0.004070817618390764
3800,0.5257295953115313,9.252132192344281e-38,8.587422297026189,2.3061156894881396,0.1197159459862859,199.87963858160424,0.0249351504143718,269.40165878445146,0.45685241093247775,0.06808081620585599,0.004754995785366362,0.07249280371127423,199.66025219707905,0.3269317877133887,49.999935860591606,6.523729708757196e-05,1.2029893004116249e-31,-6.172881499953212e-29,-5.740965329714223e-29,-3.522565229180923e-26,299.57237800369916,4.998089724234062e-28,1.957085911641957e-29,1.8872371988830142e-06,517.0622962451984,0.45355054969024905,0.00011616506156135502,2.2128823832746273e-07,8.581509619591136e-05,299.9993906998825,8.010083714727548e-06,224.9645711423071,0.015431877834639217,0.0062494960737494954,0.0016957418037507376,0.011063604784494746,0.000573943909781841,1.1853034523142324e-07,0.23660059328383473,149.6880486829558,99.9955987043132,0.003931606156639763,199.9999820173402,399.999999189456,8.938915032719185e-07,99.89910664910187,99.99561405771203,0.004490077498485932,99.99958797285105,0.7729867770665736,0.00043349924598728995,100.0,0.013354893164795895,1.78308401889075e-05,6.670418431952868e-08,83.62556658708364,9.506072492843286e-15,150.0,0.10508315859436991,0.339739322573671,0.0,3.786527758741312e-09,1.4487646190980257e-06,0.0004224367294251863,1.7418799500352695e-19,9.950695313604944e-22,4.06892598445584e-08,0.9432261347085474,0.5073622704703772,-8.671660354977711e-29,200.0,0.0,0.0,1.3107780729897153e-06,4.004164297130889e-09,2.1287979551129443e-07,0.00011238865301379542,0.0001615828118842522,2.5941607282132853e-05,2.5070123798643962e-08,1.6062200541159528e-05,2.6010777297164056e-09,1.1356714546911126e-09,1.1393182315413965e-21,1e-05,0.0044185337499156865
3900,0.5211322224952032,3.1783247291547046e-38,8.503902139068133,2.2970960541979095,0.12701359420189604,199.86916147415835,0.02718092116412312,269.33358502082234,0.47749795352791746,0.07362977329898245,0.005086734142379216,0.08142737451389877,199.65029724018075,0.338223392692198,49.999929092235966,6.651604464499239e-05,-1.294328887688367e-31,3.8080383359648966e-29,5.808290829338657e-30,-2.262511435768439e-27,299.4999411131363,-1.8845940271479313e-27,3.391681070542761e-29,2.25286887327101e-06,517.0263272939189,0.505029273422872,0.00013310620118578358,2.571657079571796e-07,9.853415179006742e-05,299.9992872620889,9.347215848663337e-06,224.9623273373283,0.016614590167923764,0.006735646127453357,0.0019141705344362687,0.012577081801217013,0.0006391523296777491,1.4220434393886968e-07,0.25497204306326593,149.6255662878199,99.99517562821721,0.00431715484333209,199.99997326295548,399.99999874262477,1.4057478141752125e-06,99.88887182858437,99.99490995184836,0.005106984966192395,99.9995555629256,0.8554494554849115,0.0005933593092801305,100.0,0.015330157579037072,2.501071146039347e-05,8.576201433131692e-08,83.3186988591294,5.666296748783701e-15,150.0,0.10830313626864249,0.35756553107173483,0.0,4.869732235888428e-09,1.6625870520624518e-06,0.0004639229538036789,1.9457332731112894e-18,2.7619577760042057e-21,4.597597999306786e-08,0.9711812662224014,0.5443307151744731,-1.2368613272288654e-28,200.0,0.0,0.0,1.518406284510838e-06,4.435709699872072e-09,2.551506802861738e-07,0.0001224341189671429,0.00019997291993685144,3.164918004909606e-05,2.7966899461008877e-08,2.050073778200952e-05,3.0832352236112836e-09,1.5771396514474638e-09,1.5121285349606668e-21,1e-05,0.004811987600669258
4000,0.5034010179682511,-9.265847156230457e-38,8.428841586781058,2.290991504702054,0.12940020644021022,199.86062737590174,0.029055715858098928,269.31297179046874,0.49774434420621955,0.07946926981350912,0.005569715161346001,0.09309208953667682,199.63483270642,0.35430323062419267,49.99992533025585,7.215719741269084e-05,2.1304510647779936e-32,-1.152777965158413e-28,-3.8921244180368515e-29,4.2514179981403687e-26,299.4496715239837,6.309249548377582e-28,-5.0215813456117745e-29,2.7644840948452572e-06,516.9844765947844,0.5569876374112032,0.0001492093887658068,2.815434790977458e-07,0.00011947237237513993,299.9992265971568,1.0756341498096742e-05,224.9567301751184,0.017889284389326146,0.0071714440127281735,0.002062454669370509,0.013684073168575535,0.0007684469968639666,1.7740145377629507e-07,0.2720662664762359,149.57380469621506,99.99417948015578,0.005089562536811778,199.99997028079346,399.9999984017769,1.7186815053399754e-06,99.8811809887422,99.99475479151828,0.005279524161004094,99.99949020182677,0.9793319224126951,0.0007216683457391963,100.0,0.01755891375416975,3.270775140504893e-05,1.1218538525201325e-07,83.22824856079205,1.2777284362083863e-14,150.0,0.12094275657986867,0.41209199802093516,0.0,6.30450199179425e-09,1.92769684129893e-06,0.0005036571736273484,2.0937161816137256e-18,-4.7423386338493895e-24,6.425969454544644e-08,1.0421514068416193,0.5733429101280249,8.569573415098755e-29,200.0,0.0,0.0,1.9003903276732046e-06,5.250752517366719e-09,3.0223819198883377e-07,0.0001384602669076222,0.0002334123875932995,3.6275904258256416e-05,3.134787230435846e-08,2.2135848940984544e-05,3.95855067538809e-09,2.3473479376148984e-09,-4.393744838755409e-22,1e-05,0.005320028902668077
