miliseconds,PIP2_PHGFP_PM,PH_GFP_Cyt,PI_PM,IP3_PHGFP_Cyt,PIP2_PM,PIP_PM,DAG_PM,PLC_PM,PLC_act_PM,IP3_Cyt
1500,0.0,0.0,140767.0314955572,0.0,5615.791172179132,2892.0843088524425,2417.111075565021,99.96497671638353,0.03542099837204833,308.0058291996092
1600,0.0,0.0,140754.11449137688,0.0,5616.292574191477,2892.539941481633,2471.425945538858,99.96448015698617,0.035374642688141944,347.9852965656926
1700,0.0,0.0,140716.007345911,0.0,5641.3644663447185,2892.3918386063738,2511.296677253838,99.96397488915893,0.036180201465064746,373.3824950013469
1800,0.0,0.0,140605.96995100417,0.0,5638.671990126708,2893.136541764469,2590.309799391387,99.96341594162301,0.037390812687872185,379.5462033241884
1900,0.0,0.0,140566.29486281684,0.0,5620.329973308173,2893.30721069882,2606.9567258200004,99.96222260275151,0.0374572282655427,412.0742728702018
2000,0.0,0.0,140513.74600153213,0.0,5598.90107371766,2893.0643976452293,2647.949410754602,99.96268189752219,0.03758180039450042,456.21817921956165
2100,0.0,0.0,140531.0539946984,0.0,5615.03846623828,2893.3539137472517,2695.2410466416636,99.9619003715109,0.038252698991628094,457.505577879339
2200,0.0,0.0,140486.0576670826,0.0,5568.010434163122,2893.160066898066,2746.1487181511347,99.96193188190477,0.03829896368220875,483.5537899846675
2300,0.0,0.0,140476.554288911,0.0,5545.269844348075,2893.358464201678,2825.087310447119,99.96195835317168,0.03804016185875845,533.4380800562129
2400,0.0,0.0,140417.68058335848,0.0,5532.651656179366,2893.5892713306384,2877.461725862744,99.96148510965155,0.038496909060140055,546.9906789542514
2500,0.0,0.0,140400.99273845044,0.0,5519.752942558288,2893.396493993778,2930.6187167096664,99.96134048025505,0.039042924708665355,552.9051638163567
2600,0.0,0.0,140348.56724462134,0.0,5464.368479151114,2893.6828607734833,2989.621348834653,99.96141910113886,0.03831577177925921,589.3240870358654
2700,0.0,0.0,140387.46459926435,0.0,5433.932508204791,2893.761832107008,2995.72354858497,99.96151768302514,0.03883336102655027,611.6260268561466
2800,0.0,0.0,140358.176393632,0.0,5421.532585392253,2893.989574255449,3093.737767663078,99.96152197882968,0.03860038288002496,626.4553172393723
2900,0.0,0.0,140296.16479783494,0.0,5380.904746060697,2893.6171185373373,3148.0025924641977,99.96124327689478,0.03889642995717592,650.1089189076637
3000,0.0,0.0,140337.9870793045,0.0,5364.254209792768,2893.532354105535,3194.3184178034726,99.96185706318393,0.038835254156708444,672.0253633119459
3100,0.0,0.0,140305.88914439207,0.0,5310.040172343209,2893.8510780303377,3196.4830836643596,99.96202115313797,0.03799292905396193,707.1603453318803
3200,0.0,0.0,140307.02974948997,0.0,5279.172671616509,2893.762351609102,3256.4759297046053,99.96204418986241,0.037817775016188486,736.5027266992151
3300,0.0,0.0,140268.3329002119,0.0,5249.251242625611,2893.5884855230397,3340.3844622259953,99.96178619755952,0.038423533641660235,759.4553912486591
3400,0.0,0.0,140267.53719228023,0.0,5181.669712553662,2893.7727691699865,3384.1213233769377,99.96199833319868,0.038214957908285614,779.0311849213874
3500,0.0,0.0,140233.1857008391,0.0,5171.337245047599,2894.0514342906467,3424.1041063484267,99.96211325064515,0.03743675567638347,786.8782811462263
3600,0.0,0.0,140227.38381087274,0.0,5105.350578433254,2894.112337277341,3452.455754743784,99.96224278814225,0.037520305277201356,825.6233983315217
3700,0.0,0.0,140263.82692883242,0.0,5102.153938019884,2894.068636506287,3485.0878995479197,99.96275742361392,0.0375776270274897,832.0152236529051
3800,0.0,0.0,140220.6130215619,0.0,5037.503462587086,2894.113951826749,3527.2228024731417,99.96337321062971,0.03717191184379195,868.6428132561475
3900,0.0,0.0,140209.12570979274,0.0,5019.004790239383,2893.5840874946207,3620.586812006492,99.96348578639609,0.03670758991166557,871.1149597807309
4000,0.0,0.0,140203.43835633868,0.0,4968.011225926232,2893.60353895862,3615.3253400201675,99.96339672691973,0.035954478449190176,904.2493168084634
4100,0.0,0.0,140211.39197620985,0.0,4932.623946730696,2893.507586033716,3676.77932018844,99.9638521228169,0.03649162665469266,896.784406513544
4200,0.0,0.0,140182.8174065942,0.0,4907.407488911477,2893.6994661156496,3704.0260222359925,99.9644724763828,0.035324225608668554,918.748830939707
4300,0.0,0.0,140238.56164744907,0.0,4858.139566289304,2894.0013610474475,3733.7292999323404,99.96405391850237,0.03590556873295456,933.1545528010579
4400,0.0,0.0,140236.04890922553,0.0,4829.890754434744,2893.931541086328,3808.160182963762,99.9645545273838,0.03509029715600296,945.66629358271
4500,0.0,0.0,140214.38467863886,0.0,4774.563782969926,2893.6150462076453,3858.5792485930824,99.96545473118957,0.034943266981519325,984.5789973973818
4600,0.0,0.0,140213.39103026845,0.0,4722.052895369089,2893.48954199283,3850.6681113640434,99.96566365232266,0.034683548974074746,982.0752923653408
4700,0.0,0.0,140207.13590156694,0.0,4701.691781966304,2894.0350366156486,3921.854136616559,99.96594519261431,0.0343789072206418,1009.4204915304196
4800,0.0,0.0,140193.3861909379,0.0,4678.412992484253,2893.8290956808178,3930.992989633751,99.96549178554174,0.0342879322964775,1011.3057682493368
4900,0.0,0.0,140211.09475087808,0.0,4638.326569020995,2893.602734131079,3978.2533768435983,99.96575673859816,0.03347279208104447,1030.2194125095525
5000,0.0,0.0,140180.51280899983,0.0,4603.251815247416,2894.0912519791427,4043.295025062204,99.96638668327316,0.033542199035538615,1026.9454593203013
