milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3600,23912065012.45115,32479431995259.727,503657164124023.1,1157314400891063.5,100982848076.86707,1695312399979.0518,4118445616073.4604,216660852391.02448,105300622868530.1,236520660617558.84,357544597.17713207,233932114418.9681,534812722581.6302,374329169296.47284,2017786792737.862,5943902281602.467,2129476578.7147086,10091343377.823385,30311766247.716496,7590248437.965328,494120561636.42664,1414077836550.3628,16425298.889319263,1364320831.8083775,4075599248.066005,113742810809144.25,123006190069.567,174514599329.37057,113277446209098.45,124241079669.73091,163656558454.59525,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3700,24636855703.728634,32501685620789.473,505107592560586.06,1217466739014221.2,99798085838.1039,1776765318658.621,4189813787763.998,227789342889.4277,106259418896556.66,253294760547978.28,386720711.73395586,249121942478.64322,588875694443.1847,376167217888.4026,2091392502438.0537,6221522042946.113,2143539118.5262382,10733169017.748804,32704939684.978653,8067645611.73969,511176775360.36145,1467069748390.983,17007231.833697826,1446323635.067598,4441676950.938754,118142939262667.4,131357694300.71962,185639574705.7816,119989175958125.06,132616515571.02367,188427094108.64435,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3800,26241271868.667587,32019331073593.254,511138772842512.8,1248780864871836.5,101873914576.13545,1834574180365.257,4603540992577.481,243443091819.8305,112442716755821.23,271636899684185.3,425409038.25149953,272457903693.60416,644610361379.4673,369051400297.58215,2066476377242.3445,6543013721079.408,2196516468.858351,10752872476.108728,35315074711.640686,8585423750.658847,539543629698.2071,1598477736173.7507,19108544.660818674,1486498294.4485765,4715999088.889675,126639196099989.17,140362506770.50043,207649471790.61383,125141226168174.17,136221865449.38945,203827596275.6963,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,26571585691.712566,31034361469954.234,501639810416668.1,1262150668781797.5,103051534455.10188,1855616057110.8855,4684895167349.6045,253410899679.18427,115741207794109.78,280324873094655.78,453369857.58114624,284840024794.3622,691238370985.7864,366889729983.2605,2081135151507.9712,6653402188258.413,2229112547.176146,11174609795.984612,37855186038.849846,9346517571.60812,555412543722.7518,1744161694086.2249,20620057.031917896,1624967346.5037522,5273635255.875623,137746860325855.38,144726970421.94943,225389304532.52435,134314770965077.03,143013647841.11047,223409829317.49356,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,27833824666.494007,30641641949912.41,514107888770198.0,1306392645940186.0,102243997728.73535,1930769150178.0234,5155746140240.487,267849703594.78345,118237171084608.02,304786988320369.3,490713678.1119,298932018505.46484,758831951276.8431,372733129717.7085,2106484634563.405,7170088404997.105,2240566379.510081,11656011553.43613,40372980407.36225,9985397170.223808,583578681862.3018,1864458988416.4397,22753897.238418248,1679057620.1079617,5574281825.473909,139645015864708.31,156236739526.927,236383515365.3213,141441773665039.47,155538681269.21973,239587822252.72958,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,29635590486.693184,30742154345649.17,515486581144737.5,1312698438111620.8,104722673920.57497,1956928887474.7793,5207175748891.749,291705917193.9961,123858199074776.3,315251121845915.7,536423588.46071017,308202788288.25946,825421446900.5785,370756624492.4193,2161040399483.2324,7194994111927.813,2293647463.9030385,11797042181.202255,42433968473.84785,10650095285.059744,613222223403.5227,1970597133372.4592,24260734.700271133,1802476758.0707207,6195206915.188458,151179053265738.4,162368004868.98132,255340719817.2851,150114315731713.84,164805496619.6368,258349409138.2766,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,29938100526.78101,30201910624462.95,513581771248926.25,1388891904716537.0,105513267008.88287,1975160286970.7744,5488001284384.218,307310218056.6256,129169889927275.12,330975106190587.6,572116598.1070368,333449550826.81976,904731213960.6016,371771342353.2339,2148467237489.3704,7429902738533.681,2360440288.030345,12169670997.889664,44632944271.810745,11212319505.507814,625430670929.3142,2094576961338.429,26028847.530986063,1895681892.5857337,6878939908.196043,155012473327333.97,166760899752.81125,270361787567.8125,153987023109824.4,172795633738.5525,281709123628.88275,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,31624992235.21679,29006893636956.676,516848028905789.0,1384629992886909.5,103317129884.79332,2013622830387.793,5868245108442.077,326418960553.9213,133032520263228.98,347667859766956.8,616179748.7929549,349550316757.8652,960441031181.7289,371380410924.45544,2210400584590.167,7939200480015.199,2432712932.411645,12554750807.113188,47856329120.648895,11537942573.381298,640172741837.2806,2291038854615.3594,28282422.539203092,2028235490.4595702,7462427443.275151,165646059134849.78,181399279049.33838,297944727454.98285,162077983583593.53,182343217461.16663,294473736479.061,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,32727452827.265854,29034490468831.383,513356199426882.06,1443807532033819.2,104072530534.88182,2090835368242.8022,6073580231437.957,339116324708.08154,134530896120805.66,377717682257745.1,656493648.4922183,366984772825.3268,1051660223690.8496,364435822614.1454,2242829432194.4443,8192616515215.096,2408307657.6005254,13055054063.858261,50266271943.55999,12485363175.268648,678102973176.991,2347129506114.888,30946549.18368598,2066349382.186873,8060223323.312522,169685175552057.6,186433762211.6144,323046819323.5122,171850558286546.38,185091660971.88245,320194652578.854,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,34005957417.228596,28458553140550.312,508946879650945.6,1456036498164864.2,103675661428.07336,2089335168895.8865,6364614135762.745,361773327535.5372,139385255293100.45,383398919504126.9,710292694.8011417,377809636965.758,1109595121764.2078,367792485769.4546,2248518502658.2095,8249186835649.687,2488560570.3354373,13464627062.347166,52909593227.49666,13145541051.417973,700503627041.7332,2548020103940.6616,31836778.37818209,2235979580.8522997,8569071849.37741,179336293910099.56,196878846937.31055,350295617145.35345,181427757337812.78,195016612155.6088,338324028831.7254,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4600,34589260202.99679,28388212448128.758,512697256522685.56,1487184491274026.0,105929518791.84964,2136292308700.4062,6642262359037.8125,375379344951.0123,142285611685905.25,409187104899452.6,746677203.0130435,404315646737.111,1186107933006.4846,365090354917.1279,2243969143162.6597,8683815178910.892,2497597788.774271,13812987045.261946,56656141915.77377,13807004537.756237,716790972208.1932,2636756191764.2,35189758.74902605,2323723306.4815216,9159285733.42641,189210618368604.78,203202493023.07315,363902232044.6014,190070873542647.03,207284871931.01593,362985725095.23004,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4700,35439439053.24452,27583339405305.98,508302473659098.06,1497764786830487.0,107236327274.37076,2208216311828.772,7012038072476.831,393652441701.3131,145200756314426.9,426256676779166.9,782006814.3031247,416608877171.29083,1268172355048.3567,366546855903.2837,2271141321810.251,8809921988587.545,2533076003.334591,13953607043.404629,58206158526.69075,14509352881.07116,741999413418.4614,2822737310915.7285,36508509.954603046,2406436529.408647,9883560368.355095,192384270496043.94,212889904636.82193,395609918039.9201,192390327640654.22,215606529102.52972,390503621309.113,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4800,36819419397.43901,26853668625268.684,504670279016211.56,1572956053123806.5,107242314299.3327,2260826218535.4785,7165084847987.098,414667122290.1118,150736259457234.0,448085102586048.06,850388128.7610924,432445753548.7428,1323620200714.823,358329849379.6264,2235934244353.9385,9172319842695.605,2546319917.461536,14092825714.35597,60655390186.52521,15254246901.176586,745203247381.7002,3010447908317.0723,39120817.056644365,2525943139.061128,10727713160.782131,200337312772789.84,222314599453.84082,425648053710.7846,203982798372304.16,226840362136.16162,419561885234.95874,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,37312729341.12743,26483817659543.86,513939459804454.56,1570238853145951.8,107650155697.73856,2329174380383.3213,7355671294318.603,425614441505.0425,153657733298782.72,459935954952142.06,912076204.0605465,461038692892.8217,1427362239762.6243,363651776614.8942,2265630585515.059,9477039484828.57,2573585395.1839843,14307508498.876942,64208765167.505486,15772819119.537048,787957837324.4011,3135706075461.2495,41460212.300886974,2697259444.9222403,11353440321.6197,214869273221328.53,232029779049.82907,451332758039.56525,211596212484686.78,236976691102.96716,455351552308.356,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,38741702808.944336,26436107907471.895,511533197421502.94,1627654385531608.5,107178941866.154,2341737806001.057,7696274910506.56,441830480406.334,157544995389926.2,492756350359728.6,947547788.8438255,483016889319.21735,1514423855277.2058,355619590704.6311,2260694773643.5825,9516684675135.719,2564950634.466837,14836187496.720032,67663087621.78776,16310683611.145184,808053446284.4419,3237801421719.5684,44455833.137851395,2788526530.177985,12107322749.904974,221604165740375.03,246473073953.7192,477153803555.6761,219170148596987.22,241122926716.93616,484476913818.47644,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
