milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3600,24321568831.66818,32891538902926.758,507609935826829.4,1152902400027661.8,99312157892.18767,1724548068536.292,4180109848336.9263,212305224024.56018,104217993552098.66,232877901130659.53,346647612.41791904,234388662499.33554,573594800917.3461,372227289143.59753,2061513369120.4648,5859548380741.344,2098260755.8740885,10056778826.527561,30806199070.242992,7878360680.2211485,494914598675.9652,1382863366903.2273,15618606.919626672,1297006834.161129,3960394968.6201177,111725129291489.9,124946299640.67874,164355780053.51392,117534285549519.4,123117413005.27649,174273792276.42572,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3700,24758954947.748417,32683574593132.78,501509060261679.75,1198647935408058.0,101244612773.35529,1728350567753.3547,4326226684282.2812,230076684764.9237,108015051536109.98,260560714756897.88,385667313.2204517,249002625145.89618,620773717946.894,374828682020.2254,2039364656068.104,6221757797184.495,2143843551.5289836,10304795535.251877,32617857168.823483,8428829193.072394,511724501778.2585,1481644706220.096,17045531.66187224,1418976024.5156856,4531017133.241413,122219392515294.36,132829203038.65547,177783320298.83517,121372442978841.92,126671283804.63815,189784555412.28537,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3800,26154116125.61889,31714047991387.188,510853794797176.2,1250979272937122.5,100896442991.43964,1819389342985.2334,4424285621977.229,247193215227.55988,110101473750932.39,264231960774789.2,410241495.54298306,270217571170.50565,640207112589.3191,376094518293.52185,2047782464436.7805,6480796369588.935,2175664826.3752456,11005749798.586107,34887616101.013824,8755730397.414474,533161691049.71075,1616421960126.2153,19100830.05692744,1486528976.0074418,4766135244.239564,124912949003345.02,135125582722.83838,199213921810.63455,129529099982029.02,135600012181.06337,200182426438.0509,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,27027873388.681854,31738084747004.277,499463501839583.44,1266406528751187.8,103677385098.5966,1855037132793.9958,4847539546142.996,258522053266.11832,117619849156303.84,290520567487714.06,448850669.74630165,279405356051.2113,718667176442.1779,375937715758.56287,2147686189721.2622,6761679150296.226,2217766814.073935,11193633895.96193,38637577224.05341,9189389851.177046,549776271327.4016,1714520279865.118,21311184.773260046,1618283155.3841162,5312855072.805034,134718809284963.06,141781773534.92072,217760182053.01477,133123726344581.89,146776282805.5044,225307305485.81125,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,28045427825.96018,31266676575107.094,514641315305343.1,1294085620647623.2,104518704880.37659,1927222943840.2832,4981422231282.221,271443645419.3378,120108113261890.97,303352416815581.25,474023552.4571857,303858277131.10785,748286370874.4539,368307742763.8566,2161539364144.898,6935553256931.909,2322100614.677937,11428239715.218634,39644084262.04045,9836571137.395397,573849248775.7104,1866654442081.3408,22364484.066968776,1719308207.3142786,5615750519.597655,139316600497364.34,149731914677.58783,241217620561.73743,139365848515739.08,149994265267.4879,234012935771.28912,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,28538594274.494694,29948834710786.906,505310388358850.3,1352077416351560.0,104282755695.08795,1973085443242.3364,5389876803825.118,287454437257.8452,124536015210932.61,321878953429931.2,534453021.36186105,308701911566.54395,848266666861.462,370971492812.07745,2146075629417.4507,7406130694796.68,2314210696.798634,11812013503.268951,42060813210.43486,10705108954.4802,598045325398.1188,2032993454938.826,24215336.37588356,1814563034.244651,6237742821.711813,151720350598378.5,159779531488.56345,256917007063.50684,146680455579566.94,162284827593.43304,253096746080.3196,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,30273239619.985935,29720482371197.797,511203489931224.06,1380433566720222.2,104012890240.62627,1997866187113.4927,5510839912997.164,307056952456.274,127240187824683.83,342059053752733.94,561460203.4902009,332042279151.1325,898917335695.0787,369680588388.16833,2196043638349.7148,7497308266006.379,2349079547.834748,12041413037.750933,45211200841.85016,11174978263.318695,611694099863.0443,2121955262783.973,26009862.452782657,1890306006.638307,6819232031.840153,157852683795718.28,173053944668.6622,281190750483.7893,159257247110575.84,166709463767.93918,277754469522.4443,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,30748359731.062775,29588430686738.773,508987096961681.9,1408516028143148.8,104228539236.07974,2021684881804.3752,5906785449909.295,317692158763.53064,133148145753583.95,357819516536528.7,608413037.1805623,347956801732.11676,969442768575.6919,365794242999.91437,2180258126973.2568,7939811160877.227,2426005130.3858023,12596579626.564114,46951498976.88526,11526648790.157751,649135929584.3003,2236450527820.1523,28738502.755761832,1984329666.5568945,7256310417.750455,160504586108732.03,177071815086.09198,301194896481.09015,164652695095865.9,180509445066.0035,302868123743.10236,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,32485329730.42067,28867031239799.062,514081696609734.9,1439561223390208.5,103319430113.20836,2054612175062.9106,6007636166901.658,340122477508.2447,136436856974042.69,369315037115778.8,650292674.9080843,363692065275.4928,1023746560272.8785,368141442000.82697,2235804419848.8374,8117543266323.354,2472756689.0776744,12938647542.809654,50480322387.52407,12593402118.354286,679934866290.5498,2386013561992.0635,30228335.606854826,2074901424.8086064,7926440555.261263,171776237050456.22,186513763862.8072,320880576626.0831,172596379680874.56,188680712825.25125,315123500959.796,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,33086045268.688915,28820261152921.965,511378831078992.2,1463645576768882.5,105967256716.57167,2163722254675.5137,6259634557057.206,348853520727.7446,139549116271331.17,393921231499392.8,702274812.8225024,389571486120.35944,1113307462433.4434,368419929395.09344,2186055781086.0554,8376820362136.625,2489827703.9804397,13278917434.768,53248338778.04141,13284139490.95362,683549905931.8638,2528539718173.8213,32837922.73789088,2251458931.679778,8727467603.933947,180475905254250.22,197681383754.55,349813333959.3202,179532017981887.34,199651363548.52863,343220202532.3293,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4600,34215776789.23667,27922698917641.4,516299142537415.0,1466902913731084.0,106576033287.25092,2160516014151.9353,6718970722856.353,368863545074.69196,143126289219295.12,414116374503008.25,732194721.5448782,404341255101.4075,1189194487586.9495,366486071297.43115,2219034407794.305,8697382435777.731,2510220522.513936,13703878510.086035,56669357401.893,13874317759.29368,712000216343.8375,2622298310838.475,34870295.60573401,2311767397.83356,9335090453.730114,188523254072116.25,203324778091.2947,364299220993.5507,184697997078870.22,202700861475.99872,366746118860.9705,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4700,35354447570.68673,27663498571407.82,507359769642439.8,1514050137660100.0,106789671318.87532,2173733346615.4854,6983691768427.3545,384149136510.1036,147077003092903.78,431633151187627.4,780947060.3522329,424242465722.8606,1261546850226.2854,365323487471.93756,2233579341710.1724,8946194718452.18,2538104774.2847047,13991118810.752615,58379183791.453,14205922823.356552,728158598319.1138,2848834366168.862,36845267.45555054,2467255940.769858,10090194781.40672,192078751776169.0,217189868205.41794,396105796931.52747,196932759851065.62,217896217697.70084,387520764627.3206,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4800,36581487194.87272,27786273506801.81,507952602702948.0,1567768733613238.8,104457288099.10405,2287494180393.06,7238077419957.688,404799096551.36414,148575352017432.3,440953234778359.25,855602415.4198079,435172200890.20306,1340231995378.1733,365640076875.27374,2290020246872.6465,9070168919233.115,2523004050.819777,14340238040.758995,60914808974.52492,15054320634.638903,758522814882.5978,2996511529789.5312,39683057.64285443,2502262060.9451094,10548438138.764137,203136007176436.94,222794967065.9829,422769978975.16077,202103934794901.8,224195628556.27402,422190288870.7479,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,37600157241.47047,26786220660786.117,502339950833436.3,1578999094822122.0,107662598248.87517,2265795265789.432,7389065382504.973,422702478634.191,156185679169983.56,466233214774386.44,889564343.1474043,451569938013.14197,1428835963922.5032,357966109345.61566,2245479835640.548,9487818952319.926,2559499002.8912745,14589850611.162828,63993364215.4048,15936085775.173386,765336528710.1974,3109193798794.3926,42003342.303778805,2675189507.1566734,11342940717.1398,215186539775910.38,235358258228.59015,446848749093.49,213878193528406.56,235582304214.58084,455452645526.3535,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,38626631079.52171,26351278841562.004,512139580691080.9,1587491580710778.5,105957842797.59874,2367685301222.467,7680018507023.357,450466128342.377,156771245682575.94,480799302490359.25,960147628.9291214,476564826937.333,1518395886725.3425,356655126193.41693,2308134921322.0713,9741272112068.137,2569214284.1339006,14782399274.394949,67757035583.44797,16604757877.437372,787485678256.6779,3240458974765.4775,44087817.88931102,2788796487.5800505,12208924753.377966,220325067889465.56,240101274163.5903,479577018901.2585,221144827615273.84,242713280281.81198,472718341930.80914,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
