miliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
1800,1.0778138685994338,2.211435511915485,6.432215949482549,4.997960083405242,11.12835914146183,18.74238764950509,0.4761047554436273,0.07848264130851278
1900,1.0676018691099685,2.215504177107573,6.6498048228120625,4.997968729376634,11.676539701033933,18.742394475308206,0.4824043393523352,0.0021997984958496064
2000,1.066430669410323,2.1987633252614422,6.555275997951504,4.997976998003635,12.343425284942946,18.74242398578769,0.4801115123330374,-0.00929004901000722
2100,1.0670879202713686,2.1839236074893402,6.707031334188586,4.997982614101963,12.53794239327788,18.742436033979704,0.48136367938690605,0.08009588230786512
2200,1.0545859491382117,2.190058176947811,6.6915045855749815,4.9979808422384,13.39660724875517,18.74244227407936,0.4836278377130261,0.028608526472792516
2300,1.0642695321957005,2.188589062982277,6.840574657859251,4.997993001645957,14.070319412277142,18.742471904597362,0.4838326806648142,-0.06193746885346456
2400,1.0458979557775694,2.179214274672424,6.918379882104569,4.997991954304884,14.21967415871344,18.742496821820332,0.4809612278411447,-0.03570272197400902
2500,1.045731657808544,2.1646833416050377,7.0367799394322805,4.9980032007376565,14.54298232006433,18.742518419164988,0.48491457262081783,0.043890784494714265
2600,1.0592660619199847,2.172350354930325,6.972101044459079,4.998003754671923,15.527280292287356,18.74253268750664,0.4815481092614482,0.06600128536389259
2700,1.054618048550123,2.162449367274166,7.137255506340449,4.9980095553696176,15.464234997873646,18.74254542073069,0.4859228372741956,0.08634664124083449
2800,1.053894759491786,2.1549102638264643,7.116063154949645,4.998014337383613,16.08751222545032,18.742577845284046,0.48314553076035166,-0.06933961822827336
2900,1.054304313079643,2.161594666001155,7.345743915649392,4.998025402906609,16.86642739489212,18.74260888504953,0.48450878074827225,-0.07920633586657551
3000,1.0455745685607887,2.1475103807340044,7.396791729097278,4.998027078126106,16.989624151654734,18.742618313823968,0.4895880916633196,-0.03275135746268669
3100,1.0497779904799716,2.139575178451004,7.498361649400577,4.998036082488018,17.404535048888366,18.742631834840687,0.4855109665235017,-0.012702348935137818
3200,1.036681231561218,2.1323099746360237,7.501908748565915,4.998040638397883,18.008126667612384,18.7426501236582,0.4914433923168157,0.07470424005130087
3300,1.0494733859878305,2.1240103590842105,7.481431450283474,4.998044973200095,18.38560924582355,18.7426681162646,0.48640158080182994,0.0796927273915191
3400,1.031749459766518,2.1274322767696487,7.604758515838405,4.998047470991928,19.046090714939837,18.742706484848554,0.4906339528606634,0.03648196750124666
3500,1.0375071074228182,2.123198855511345,7.6532271509158685,4.998055716256692,19.465666246700795,18.74271197267502,0.49140892457269353,-0.026062700149268404
3600,1.0414212404146395,2.122871424136712,7.548269442033799,4.998056789685275,19.834847096032217,18.742725141722556,0.4926304244293949,-0.07594041931506837
3700,1.0451850921418449,2.111379106169678,7.711894945119193,4.998063368017433,20.51146913411064,18.74275042519703,0.49328228438282723,0.07202269856313172
3800,1.0272077785664693,2.116592006314704,7.890256264280874,4.99806574407259,20.798143307052694,18.742759215127183,0.49026338368759836,0.027117241828983243
3900,1.0322144812899547,2.1114918608961153,7.886081359225219,4.99807401135152,21.584207673022245,18.742799743700786,0.4887015259826626,-0.07807887015731732
4000,1.034012705509173,2.096956032895567,7.949188760155764,4.998079994583315,22.21618200818805,18.742821473788695,0.4916288112465527,0.08357295183098642
4100,1.0419185137012972,2.102445189354372,7.891317874458392,4.998084414884864,22.333148156952205,18.742840474808997,0.48862496758421803,-0.009207934596221174
4200,1.0268430962818125,2.101322697017,8.006506242715899,4.99809019595663,23.22782742379659,18.742857982622336,0.4907782299092998,0.00903187049129679
4300,1.0281830868063455,2.0892774776678804,8.090503095324468,4.998094038225402,23.23355209818856,18.742866229544607,0.49101934020259,-0.08250839531428963
4400,1.0220031690185074,2.098472224579613,8.04906188716746,4.998103448267415,24.151860033224235,18.74287179864228,0.48998743977781384,-0.026902819096709867
4500,1.0232646017428593,2.0913160241431274,8.054659723326491,4.9981083537991156,24.691777101752862,18.74290900743557,0.4914853991308172,0.002412558213397805
4600,1.0297634413141068,2.094837750944581,8.085231913907482,4.998109872311587,24.739972212505887,18.742912135895907,0.4951143156327869,-0.06798546952277959
4700,1.0360209128388687,2.0732344870274555,8.209776005182492,4.998113988645689,25.276673575632415,18.74295540739514,0.4964030328126525,-0.04598366103648699
4800,1.0194016388727754,2.086154183443507,8.159814565879827,4.998122859401041,25.91999004435691,18.74295678926314,0.492692432481152,-0.05747493915101315
4900,1.0198647606497777,2.073994398888401,8.181570945204719,4.9981286490605905,26.655604090945573,18.742969674307925,0.49210317461283865,0.019965268580256254
5000,1.027945326947022,2.070710058775973,8.26698595051188,4.99813266312751,26.92523230610178,18.7430086447723,0.49288314813450773,-0.045983023544542805
