milliseconds,x,y_0,y_1,L,v,z_a,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,z_i
3900,29.286288631635838,0.025818305124722163,-1.0987063269073532e-06,2.4997513431053497,0.008876823767788181,658.6631743925295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.985072091021559
4000,29.802622604723904,0.01779766611861352,1.6561908631469527e-05,2.5061580531986083,0.01581728504250382,670.6076093321977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.889384657201813
4100,30.80401100064105,0.018278609913945625,2.1837729539580034e-06,2.482520532970787,0.01895675194557434,681.4971278379182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.449238253366286
4200,31.28956722571951,0.017743598814908244,7.11553097333879e-06,2.4318100266093663,0.016299837452539632,697.7217471020325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.584585949341793
4300,31.9579549772621,0.01595656281351798,-1.0158555451109195e-05,2.428104808052357,0.021210024044509248,719.9210537117643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06489904579805
4400,32.72915888668795,0.017648082614803818,1.5148790471808096e-05,2.4071945276334317,0.016506281238724375,710.3788558654842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.878589804943848
4500,33.38720444689217,0.012824860275713456,2.5342964253507074e-05,2.3976205795640397,0.02313550104334901,738.8236965784824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.277068372347117
4600,34.29348999654391,0.013772901430945759,8.732040114270231e-06,2.3041915774368826,0.008926930133776205,743.8948411150449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.616286271116202
4700,33.95496319001146,0.019098029169959604,2.330746698562136e-05,2.3110227171668583,-0.0032905060420943995,762.2906247022953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.158299700328037
4800,34.93896811659148,0.01392824264786576,3.2358053394634855e-05,2.248173364273502,0.00853145990829656,756.3177948105902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.725106182190206
4900,35.86924156049678,0.011133426294808488,4.2601332691052747e-07,2.2470955899306286,0.0044582689348283775,768.1379590663029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67887470882936
5000,35.961889497723284,0.009725631075853754,2.1118139150269225e-05,2.184664892587909,0.006400215450862285,804.1969601431322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9246276563028
