miliseconds,x,y_0,y_1,L,v,z_a,m_0,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,z_i
3200,24.214344001599315,0.031379496982527136,2.3176632157618376e-05,2.6300950713245936,0.03328339587998253,542.7569794574489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.027762133102897
3300,25.363330220013726,0.027056556506151616,4.6466194089893095e-05,2.6107295163639925,0.03444297375791938,544.8103829458877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.096995304317412
3400,26.102353110093237,0.02218367008562828,7.512380789444166e-06,2.6261061068116827,0.028523573854840535,565.0442057713736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.760568745648929
3500,26.37780875483415,0.02557637883286039,6.07293727843819e-06,2.6058645053502567,0.0306936940367664,579.6416298931728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.125838945737517
3600,27.181729407611716,0.024938539382868732,3.130185436533769e-05,2.6050393135161527,0.016583234261406815,591.9223582648442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.110789339779023
3700,27.381628862264254,0.0186584479109353,2.723268460308005e-05,2.553320975143229,0.01728188119557694,631.4522669758343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.685662466425828
3800,28.5797528719442,0.016936666033102628,-1.0630532616755128e-06,2.5794353083265866,0.02412812445282858,625.8604668388632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.805711090473878
3900,29.513314014597867,0.021323508019650227,2.7829372390426107e-05,2.5114853168236206,0.018493309504261486,646.5265391581338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.832047020267938
4000,29.852804869139845,0.017591624788117623,-6.1832096623833595e-06,2.522676283449234,0.011120862210297698,674.4495637791632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.436268657940204
4100,31.047252644158657,0.023172437939370762,-6.7247035589004584e-06,2.5047472265680413,0.02592466798021116,677.9597802949601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.307122533906295
4200,31.640838848687444,0.01635684646454942,5.194672820515618e-07,2.4163281350877677,0.020313409679208146,698.667753517583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76808660902818
4300,31.410164979472317,0.01323813418809135,-1.1544337069971301e-05,2.459516232322979,0.012517574144763812,705.348169447585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78125272409065
4400,32.04131890004676,0.017756082377449366,1.4571130153905646e-05,2.3962417373253797,0.011350064139912066,725.7608274250688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86547556135574
4500,32.9690753233286,0.013950751769882681,3.1511250160972236e-05,2.3721090899909014,0.013412677525556162,721.6792456269021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25574650025205
4600,34.17769476319834,0.01164380547083501,-5.8845211460142196e-06,2.3637200844157493,0.0009616222489237589,755.5641632031198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.465108305215203
4700,34.928194133803956,0.011472073971821196,1.2682142087109807e-05,2.3251048971379973,-0.0024924149870341767,765.8988992275702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.70806114597641
4800,34.830147561498784,0.017290095846674323,9.340448113097615e-08,2.275930873961725,0.005095701371459065,759.9978965095294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.540558604438193
4900,35.419951434122325,0.019615480399526774,6.282590633810517e-06,2.2557783734821726,0.004153987400001597,782.9631873072929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.80548003759994
5000,35.96065538285065,0.014262393029371778,-1.0110625015248244e-05,2.176508213380114,-0.003199449970980015,790.9394460316408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.703190223609745
